reading week is just about here
Basic
0.6 0.6
432 388.8
Began 371.1604 361 460 0.002314846 0.1851851
Stationary 371.1788 361 460 0.002314846 0.1851851
Stationary 371.1925 361 460 0.002314846 0.1851851
Stationary 371.2081 361 460 0.002314846 0.1851851
Stationary 371.223 361 460 0.002314846 0.1851851
Stationary 371.2397 361 460 0.002314846 0.1851851
Stationary 371.255 361 460 0.002314846 0.1851851
Stationary 371.2703 361 460 0.002314846 0.1851851
Stationary 371.2856 361 460 0.002314846 0.1851851
Stationary 371.3015 361 460 0.002314846 0.1851851
Stationary 371.3174 361 460 0.002314846 0.1851851
Stationary 371.333 361 460 0.002314846 0.1851851
Stationary 371.3469 361 460 0.002314846 0.1851851
Stationary 371.3626 361 460 0.002314846 0.1851851
Moved 371.3776 349.5982 460 -0.02407829 0.1851851
Moved 371.394 349.3537 460 -0.02464414 0.1851851
Moved 371.4112 346.827 460 -0.03049299 0.1851851
Moved 371.4263 344.0209 460 -0.03698855 0.1851851
Moved 371.4416 341.1425 460 -0.0436517 0.1851851
Moved 371.4572 339.6277 460 -0.0471582 0.1851851
Moved 371.4707 336.3723 460 -0.05469386 0.1851851
Moved 371.4866 334.7455 460 -0.05845959 0.1851851
Moved 371.5052 333.745 460 -0.06077538 0.1851851
Moved 371.5174 330.4355 460 -0.06843636 0.1851851
Moved 371.5332 327.5494 460 -0.07511719 0.1851851
Moved 371.549 325.3352 460 -0.0802426 0.1851851
Moved 371.5644 322.79 460 -0.08613432 0.1851851
Moved 371.58 318.9128 460 -0.09510929 0.1851851
Moved 371.5944 315.0526 460 -0.1040449 0.1851851
Moved 371.6101 311.7292 460 -0.111738 0.1851851
Moved 371.6249 303.2386 460 -0.131392 0.1851851
Moved 371.6411 296.0239 460 -0.1480929 0.1851851
Moved 371.657 288.8225 460 -0.1647628 0.1851851
Moved 371.6717 282.4861 468.757 -0.1794304 0.2077081
Moved 371.688 274.0883 471.6372 -0.1988696 0.2151162
Moved 371.7037 268.2059 475.0353 -0.2124864 0.2238562
Moved 371.718 264.2965 477.8023 -0.2215358 0.2309729
Moved 371.7339 260.0738 480.6175 -0.2313107 0.2382136
Moved 371.75 257.7535 484.2465 -0.2366817 0.2475476
Moved 371.7644 255.8109 488.5672 -0.2411784 0.2586604
Moved 371.7804 254 492.2584 -0.2453704 0.2681542
Moved 371.7953 252.9306 496.2082 -0.2478459 0.2783132
Moved 371.8102 252.4905 499.019 -0.2488646 0.2855427
Moved 371.8262 252 501.389 -0.25 0.2916382
Moved 371.8405 252 503.0137 -0.25 0.2958171
Moved 371.8568 250.5336 504.4664 -0.2533945 0.2995535
Moved 371.8719 251 505.9027 -0.2523148 0.3032476
Moved 371.8879 249.6572 507.3428 -0.2554232 0.3069516
Stationary 371.903 249.6572 507.3428 -0.2554232 0.3069516
Moved 371.918 250 508.3734 -0.2546296 0.3096023
Moved 371.9331 248.6702 509.3298 -0.2577078 0.3120621
Stationary 371.9511 248.6702 509.3298 -0.2577078 0.3120621
Moved 371.965 247.935 509 -0.2594097 0.3112139
Moved 371.9812 248 509.6553 -0.2592593 0.3128993
Moved 371.996 246.9036 510 -0.2617972 0.3137859
Stationary 372.0113 246.9036 510 -0.2617972 0.3137859
Moved 372.0271 246.0231 510 -0.2638354 0.3137859
Stationary 372.0427 246 510 -0.2638889 0.3137859
Moved 372.0573 244.6334 510 -0.2670523 0.3137859
Moved 372.083 242.6204 510 -0.271712 0.3137859
Moved 372.0949 238.7255 502.6324 -0.280728 0.2948363
Stationary 372.1063 238.7255 502.6324 -0.280728 0.2948363
Moved 372.1175 232.9645 494.7056 -0.2940636 0.2744485
Moved 372.1338 223.7478 479.6217 -0.3153986 0.2356524
Moved 372.1505 213.9915 463.2711 -0.3379827 0.1935983
Moved 372.1659 206.4784 450.3915 -0.3553741 0.160472
Moved 372.1808 195.8194 431.3356 -0.3800476 0.1114597
Moved 372.196 187.2343 415.5963 -0.3999206 0.0709779
Moved 372.2112 180.7401 401.4802 -0.4149535 0.0346712
Moved 372.2272 175.9727 389.9271 -0.4259892 0.004956359
Moved 372.2431 170.1926 379.837 -0.4393691 -0.02099551
Moved 372.2604 168.2212 373.6637 -0.4439324 -0.03687321
Moved 372.2757 166.0205 369.0411 -0.4490266 -0.04876274
Moved 372.2892 163.1499 363.2997 -0.4556716 -0.06352946
Moved 372.3032 162.144 360.4319 -0.4580001 -0.07090564
Moved 372.3187 160.7061 357.4121 -0.4613285 -0.07867263
Moved 372.3342 160.2686 356.2686 -0.4623411 -0.08161371
Moved 372.3501 160 354.8347 -0.462963 -0.08530173
Stationary 372.3655 160 354.8347 -0.462963 -0.08530173
Moved 372.3804 160 353.6266 -0.462963 -0.08840906
Stationary 372.3973 160 354 -0.462963 -0.08744855
Moved 372.4116 164.4587 354 -0.4526419 -0.08744855
Moved 372.4267 172.974 354 -0.4329306 -0.08744855
Moved 372.443 185.7928 354 -0.4032574 -0.08744855
Moved 372.4588 197.9134 354 -0.3752004 -0.08744855
Moved 372.4737 208.1431 354 -0.3515205 -0.08744855
Moved 372.4895 215 354 -0.3356481 -0.08744855
Moved 372.5047 223.9923 354 -0.3148326 -0.08744855
Moved 372.5203 231.4516 354 -0.2975659 -0.08744855
Moved 372.5353 237.9173 354 -0.2825988 -0.08744855
Moved 372.5507 243.6499 354 -0.269329 -0.08744855
Moved 372.5668 247.2033 354 -0.2611036 -0.08744855
Moved 372.5812 251.1213 354 -0.2520341 -0.08744855
Moved 372.5967 252.4791 354 -0.2488909 -0.08744855
Moved 372.6125 254.5662 354 -0.2440597 -0.08744855
Moved 372.6278 257.0124 354 -0.2383973 -0.08744855
Moved 372.6426 259.8817 354 -0.2317554 -0.08744855
Moved 372.6578 263.674 361.1306 -0.2229769 -0.06910858
Moved 372.6737 270.5988 365.9593 -0.2069473 -0.05668915
Moved 372.6887 290.1447 384.9038 -0.161702 -0.007963534
Moved 372.7039 311.906 405.7122 -0.1113288 0.04555604
Moved 372.7195 335.397 434.425 -0.0569513 0.1194059
Moved 372.7355 405.1125 514.4237 0.104427 0.3251638
