watch out for low flying objects
Basic
0.8 0.8
575.9999 172.8
Began 191.0408 266 439 -0.1631944 0.295139
Stationary 191.0598 266 439 -0.1631944 0.295139
Stationary 191.074 266 439 -0.1631944 0.295139
Stationary 191.0882 266 439 -0.1631944 0.295139
Stationary 191.1036 266 439 -0.1631944 0.295139
Stationary 191.1214 266 439 -0.1631944 0.295139
Stationary 191.1361 266 439 -0.1631944 0.295139
Stationary 191.1498 266 439 -0.1631944 0.295139
Stationary 191.1649 266 439 -0.1631944 0.295139
Stationary 191.1831 266 439 -0.1631944 0.295139
Moved 191.1971 256.3173 439 -0.1800047 0.295139
Moved 191.213 255.1519 439 -0.182028 0.295139
Moved 191.2282 252.4688 439 -0.1866862 0.295139
Moved 191.2439 249.5821 439 -0.1916977 0.295139
Moved 191.2595 246.7111 439 -0.1966821 0.295139
Moved 191.2743 243.3513 439 -0.2025152 0.295139
Moved 191.2901 240.5593 439 -0.2073623 0.295139
Moved 191.3049 236.5228 439 -0.2143701 0.295139
Moved 191.3229 233.8101 439 -0.2190797 0.295139
Moved 191.3363 229.9077 431.7846 -0.2258547 0.2533831
Moved 191.3512 227.0524 432 -0.2308119 0.2546297
Moved 191.3663 224.1833 431 -0.2357929 0.2488425
Moved 191.382 220.9753 431 -0.2413623 0.2488425
Moved 191.3982 218.1006 429.5503 -0.2463531 0.2404531
Moved 191.4131 212.3423 430 -0.2563502 0.2430556
Moved 191.4289 206.7028 430 -0.2661409 0.2430556
Moved 191.4438 201.9504 430 -0.2743916 0.2430556
Moved 191.4592 197.4047 430 -0.2822835 0.2430556
Moved 191.4747 190.8205 430 -0.2937145 0.2430556
Moved 191.49 186.6447 430 -0.3009641 0.2430556
Moved 191.5063 181.4077 430 -0.310056 0.2430556
Moved 191.5217 176.8304 430 -0.3180028 0.2430556
Moved 191.5354 171.9224 430 -0.3265236 0.2430556
Moved 191.5512 167.9752 430 -0.3333763 0.2430556
Moved 191.567 165.095 430 -0.3383768 0.2430556
Moved 191.5828 160.8217 430 -0.3457957 0.2430556
Moved 191.5979 160.5 440.5 -0.3463542 0.3038194
Moved 191.6128 157.1092 437.9454 -0.352241 0.2890362
Moved 191.629 155.6145 438 -0.354836 0.2893519
Moved 191.6446 154.1742 439 -0.3573364 0.295139
Moved 191.6599 152.7341 439 -0.3598366 0.295139
Moved 191.6753 151.2967 440 -0.3623321 0.3009259
Moved 191.6904 150.5 440 -0.3637153 0.3009259
Moved 191.7061 149.71 441.29 -0.3650868 0.3083911
Stationary 191.7222 149.71 441.29 -0.3650868 0.3083911
Moved 191.7359 149 442.1078 -0.3663194 0.3131241
Stationary 191.7521 149 442.1078 -0.3663194 0.3131241
Moved 191.7677 147.6266 442 -0.3687038 0.3125
Stationary 191.7834 147.6266 442 -0.3687038 0.3125
Moved 191.7983 147.1344 443 -0.3695584 0.318287
Moved 191.8134 146.5 443 -0.3706597 0.318287
Stationary 191.829 146.5 443 -0.3706597 0.318287
Stationary 191.8448 146.5 443 -0.3706597 0.318287
Stationary 191.86 146.5 443 -0.3706597 0.318287
Moved 191.875 147 444 -0.3697917 0.3240742
Moved 191.8909 145.801 444 -0.3718733 0.3240742
Stationary 191.9065 146 444 -0.3715277 0.3240742
Stationary 191.9215 146 444 -0.3715277 0.3240742
Stationary 191.9441 146 444 -0.3715277 0.3240742
Stationary 191.9533 146 444 -0.3715277 0.3240742
Moved 191.968 144.7761 444 -0.3736525 0.3240742
Moved 191.9839 143.7513 444 -0.3754317 0.3240742
Moved 191.999 142.0589 444 -0.37837 0.3240742
Moved 192.0147 140.6226 444 -0.3808635 0.3240742
Moved 192.0298 138.372 434.3719 -0.3847709 0.2683562
Moved 192.0458 136.1635 432.1635 -0.388605 0.2555759
Moved 192.0615 133.3428 428.0143 -0.393502 0.2315642
Moved 192.0761 130.4453 425.4453 -0.3985325 0.2166971
Moved 192.092 128.786 422.572 -0.4014131 0.2000696
Moved 192.1065 126.3452 420.3452 -0.4056507 0.1871826
Moved 192.1221 124.905 418.905 -0.4081509 0.1788486
Moved 192.1381 123.4677 416.4677 -0.4106463 0.1647437
Moved 192.153 122.2659 416 -0.4127327 0.162037
Moved 192.1686 122 414.9152 -0.4131944 0.155759
Moved 192.1842 121.4748 414 -0.4141062 0.150463
Moved 192.199 121 413.0374 -0.4149305 0.1448924
Moved 192.215 121 412.5 -0.4149305 0.1417824
Moved 192.2305 121 411.6271 -0.4149305 0.136731
Moved 192.2458 121 410.8616 -0.4149305 0.1323009
Stationary 192.2612 121 410.8616 -0.4149305 0.1323009
Stationary 192.2761 121 411 -0.4149305 0.1331019
Stationary 192.2932 121 411 -0.4149305 0.1331019
Moved 192.3063 132.1707 411 -0.395537 0.1331019
Moved 192.3225 143.7326 411 -0.3754643 0.1331019
Moved 192.3374 158.199 414.6161 -0.3503489 0.1540283
Moved 192.3531 175.3352 419.8892 -0.3205986 0.1845442
Moved 192.3694 192.6573 421.3881 -0.2905254 0.1932184
Moved 192.3855 205.7474 424.5225 -0.2677996 0.2113572
Moved 192.4004 220.5987 425.9599 -0.2420161 0.2196753
Moved 192.4156 233.7071 427.4119 -0.2192586 0.2280783
Moved 192.4311 245.9309 428.8473 -0.1980367 0.2363848
Moved 192.4469 259.7785 430.2778 -0.1739956 0.2446633
Moved 192.4617 271.057 431 -0.1544149 0.2488425
Moved 192.4772 281.1435 431 -0.1369037 0.2488425
Moved 192.4927 288.3829 432.1976 -0.1243353 0.255773
Moved 192.5084 297.9982 432 -0.107642 0.2546297
Moved 192.5236 305.7018 432 -0.09426764 0.2546297
Moved 192.5387 316.0949 432 -0.07622406 0.2546297
Moved 192.5542 326.1765 433.0252 -0.05872138 0.2605625
Moved 192.5725 333.3267 433 -0.04630782 0.2604166
Moved 192.584 339.615 433.9037 -0.03539059 0.2656466
Moved 192.6003 342.9337 434 -0.02962894 0.2662038
Moved 192.616 347.2536 434 -0.02212923 0.2662038
Moved 192.6316 348.8557 434 -0.01934778 0.2662038
Moved 192.6467 350.307 434 -0.01682807 0.2662038
Moved 192.6615 351.7423 434 -0.01433626 0.2662038
Moved 192.6785 352.5 434 -0.01302082 0.2662038
Moved 192.6926 353.3032 434 -0.01162644 0.2662038
Stationary 192.7074 353.3032 434 -0.01162644 0.2662038
Stationary 192.7299 353 434 -0.01215279 0.2662038
Stationary 192.7418 353 434 -0.01215279 0.2662038
Moved 192.755 340.8693 423.8911 -0.03321297 0.2077032
Moved 192.7719 332.097 416.5808 -0.04844278 0.1653982
Moved 192.785 320.6288 409.393 -0.0683527 0.1238022
Moved 192.8002 311.8085 402.1738 -0.08366574 0.08202411
Moved 192.8164 303.5 398 -0.09809028 0.05787037
Moved 192.8317 294.7366 391.4209 -0.1133045 0.01979687
Moved 192.847 288.6782 387.0086 -0.1238226 -0.005737234
Moved 192.863 281.1671 381.9337 -0.1368628 -0.03510599
Moved 192.8782 274.0205 377.4123 -0.14927 -0.06127128
Moved 192.8934 268.0869 372.7246 -0.1595713 -0.08839907
Moved 192.909 262.7007 368.7756 -0.1689223 -0.1112525
Moved 192.9238 258.5 366 -0.1762153 -0.1273148
