just in time for the party
Basic
0.4 0.4
288 259.2
Began 208.6966 420 421 0.2083333 0.1273146
Stationary 208.723 420 421 0.2083333 0.1273146
Stationary 208.7327 420 421 0.2083333 0.1273146
Stationary 208.7438 420 421 0.2083333 0.1273146
Stationary 208.7589 420 421 0.2083333 0.1273146
Stationary 208.7737 420 421 0.2083333 0.1273146
Stationary 208.7893 420 421 0.2083333 0.1273146
Stationary 208.8052 420 421 0.2083333 0.1273146
Stationary 208.8207 420 421 0.2083333 0.1273146
Stationary 208.8369 420 421 0.2083333 0.1273146
Stationary 208.8512 420 421 0.2083333 0.1273146
Stationary 208.8669 420 421 0.2083333 0.1273146
Stationary 208.8855 420 421 0.2083333 0.1273146
Stationary 208.9018 420 421 0.2083333 0.1273146
Stationary 208.917 420 421 0.2083333 0.1273146
Stationary 208.9321 420 421 0.2083333 0.1273146
Stationary 208.9422 420 421 0.2083333 0.1273146
Stationary 208.9574 420 421 0.2083333 0.1273146
Stationary 208.9737 420 421 0.2083333 0.1273146
Stationary 208.9887 420 421 0.2083333 0.1273146
Stationary 209.0049 420 421 0.2083333 0.1273146
Stationary 209.0203 420 421 0.2083333 0.1273146
Stationary 209.0356 420 421 0.2083333 0.1273146
Stationary 209.0507 420 421 0.2083333 0.1273146
Stationary 209.0663 420 421 0.2083333 0.1273146
Stationary 209.0827 420 421 0.2083333 0.1273146
Stationary 209.0978 420 421 0.2083333 0.1273146
Stationary 209.1133 420 421 0.2083333 0.1273146
Stationary 209.129 420 421 0.2083333 0.1273146
Stationary 209.144 420 421 0.2083333 0.1273146
Stationary 209.1589 420 421 0.2083333 0.1273146
Stationary 209.1742 420 421 0.2083333 0.1273146
Stationary 209.1909 420 421 0.2083333 0.1273146
Stationary 209.206 420 421 0.2083333 0.1273146
Stationary 209.2208 420 421 0.2083333 0.1273146
Stationary 209.2364 420 421 0.2083333 0.1273146
Stationary 209.2525 420 421 0.2083333 0.1273146
Moved 209.2663 411 421 0.1770833 0.1273146
Moved 209.2834 409.0578 421 0.1703396 0.1273146
Moved 209.2978 405.0051 433.5908 0.1562677 0.1758902
Moved 209.3152 398.6109 444.9308 0.1340657 0.2196404
Moved 209.3317 394.1792 454.9153 0.1186776 0.2581607
Moved 209.3452 389.1414 465.7173 0.1011853 0.2998351
