reading week is just about here
Basic
0.4 0.4
288 259.2
Began 142.8317 358 493 -0.006944462 0.4050924
Stationary 142.8507 358 493 -0.006944462 0.4050924
Stationary 142.8654 358 493 -0.006944462 0.4050924
Stationary 142.88 358 493 -0.006944462 0.4050924
Stationary 142.8943 358 493 -0.006944462 0.4050924
Stationary 142.9092 358 493 -0.006944462 0.4050924
Stationary 142.9306 358 493 -0.006944462 0.4050924
Moved 142.9421 344.4627 493 -0.05394905 0.4050924
Moved 142.9575 342.5274 493 -0.06066881 0.4050924
Moved 142.9747 334.7073 493 -0.08782185 0.4050924
Moved 142.9877 327.5194 493 -0.1127798 0.4050924
Moved 143.0046 320.3101 493 -0.1378122 0.4050924
Moved 143.0189 313.1024 493 -0.1628388 0.4050924
Moved 143.0354 305.9079 493 -0.1878197 0.4050924
Moved 143.0507 298.8234 493 -0.2124187 0.4050924
Moved 143.0661 293.9927 493 -0.229192 0.4050924
Moved 143.081 286.794 493 -0.2541876 0.4050924
Moved 143.0965 282.3443 493 -0.2696378 0.4050924
Moved 143.1123 276.6876 483.7032 -0.2892792 0.3692253
Moved 143.1277 274.4668 486 -0.2969903 0.3780862
Moved 143.1424 271.5769 484.7885 -0.3070246 0.373412
Moved 143.1573 270.35 485 -0.3112846 0.3742283
Moved 143.1742 269.5 485 -0.3142361 0.3742283
Moved 143.1878 268.9186 485 -0.3162548 0.3742283
Stationary 143.2032 268.9186 485 -0.3162548 0.3742283
Moved 143.2192 267.6255 485 -0.3207448 0.3742283
Moved 143.2435 266.7506 485 -0.3237827 0.3742283
Stationary 143.2545 266.7506 485 -0.3237827 0.3742283
Stationary 143.2655 266.7506 485 -0.3237827 0.3742283
Moved 143.2808 265.7506 483.7505 -0.3272549 0.3694078
Stationary 143.2954 265.7506 483.7505 -0.3272549 0.3694078
Moved 143.3106 266 481.6387 -0.3263889 0.3612602
Moved 143.3271 265 476.8247 -0.3298611 0.3426879
Moved 143.3434 263.7633 469.8165 -0.3341552 0.31565
Moved 143.3752 263 456.3683 -0.3368056 0.2637666
Moved 143.389 261.5 451 -0.3420139 0.2430554
Moved 143.4052 260.66 444.3101 -0.3449304 0.2172457
Moved 143.421 258.8922 436.4608 -0.3510689 0.1869628
Moved 143.4346 257.5 429.5 -0.3559027 0.1601079
