just in time for the party
Basic
0.8 0.8
575.9999 172.8
Began 708.7625 420 363 0.1041666 -0.1446759
Stationary 708.7824 420 363 0.1041666 -0.1446759
Stationary 708.7969 420 363 0.1041666 -0.1446759
Stationary 708.8127 420 363 0.1041666 -0.1446759
Stationary 708.8275 420 363 0.1041666 -0.1446759
Stationary 708.8435 420 363 0.1041666 -0.1446759
Stationary 708.8588 420 363 0.1041666 -0.1446759
Moved 708.8738 420 383.6014 0.1041666 -0.02545445
Moved 708.8895 420 394.2382 0.1041666 0.03610081
Moved 708.9063 420 403.1276 0.1041666 0.08754386
Moved 708.9207 420 411.9655 0.1041666 0.1386894
Moved 708.936 420 419.174 0.1041666 0.180405
Moved 708.9516 415.2963 427.3598 0.09600043 0.2277767
Moved 708.9676 410.7894 435.6319 0.08817598 0.2756476
Moved 708.983 408 441 0.08333333 0.3067129
Moved 708.998 402.7068 447.6105 0.07414378 0.344968
Moved 709.0131 397.708 454.3893 0.06546526 0.3841977
Moved 709.0292 391.3345 459.1324 0.05440019 0.4116457
Moved 709.0439 381.1121 464.944 0.03665291 0.4452776
Moved 709.059 372.5459 469.2271 0.0217811 0.470064
Moved 709.0751 360.4154 470.8427 0.0007211416 0.4794138
Moved 709.0917 349.9127 473.5964 -0.01751274 0.4953494
Moved 709.1055 339.1965 474.2803 -0.03611717 0.4993075
Moved 709.1224 321.1819 474 -0.06739262 0.4976853
Moved 709.1369 307.7197 474 -0.09076446 0.4976853
Moved 709.1524 296.7389 469.1302 -0.1098283 0.4695038
Moved 709.1686 284.925 463.5969 -0.1303386 0.437482
Moved 709.1833 271.8414 456.1342 -0.1530531 0.3942949
Moved 709.199 260.8763 449.9293 -0.1720897 0.3583873
Moved 709.2132 253.255 444.4678 -0.1853212 0.3267815
Moved 709.2283 239.7836 435.0876 -0.2087091 0.272498
Moved 709.2454 228.2554 425.3484 -0.2287233 0.2161369
Moved 709.2601 217.2458 415.2458 -0.2478371 0.1576728
Moved 709.2751 206.2323 404.2324 -0.2669578 0.09393727
Moved 709.2911 198.932 396.9319 -0.2796319 0.05168959
Moved 709.3052 191.5378 388.6722 -0.2924691 0.003890461
Moved 709.3226 188.0629 383.1049 -0.2985019 -0.02832837
Moved 709.3378 183.7909 377.3879 -0.3059186 -0.06141257
Moved 709.3525 179.2984 371.4476 -0.3137181 -0.09578899
Moved 709.3677 176.4002 365.8004 -0.3187496 -0.12847
Moved 709.3824 174.263 362.5259 -0.3224601 -0.1474197
Moved 709.3986 172.8713 359.7426 -0.3248762 -0.1635264
Moved 709.415 172 358.4338 -0.3263889 -0.1711008
Stationary 709.4288 172 358 -0.3263889 -0.1736111
Stationary 709.4456 172 358 -0.3263889 -0.1736111
Stationary 709.462 172 358 -0.3263889 -0.1736111
Moved 709.4754 187.6049 358 -0.299297 -0.1736111
Moved 709.4911 197.703 358 -0.2817656 -0.1736111
Moved 709.5068 216.0112 368.2768 -0.2499806 -0.1141389
Moved 709.5219 234.3867 372.7816 -0.2180786 -0.08806953
Moved 709.5371 256.5 381 -0.1796875 -0.04050926
Moved 709.5529 277.9173 389.6513 -0.1425048 0.00955617
Moved 709.5692 298.4369 397.2275 -0.1068804 0.05339985
Moved 709.5839 312.4897 403.7448 -0.08248318 0.0911159
Moved 709.5991 327.491 409.5422 -0.0564393 0.1246654
Moved 709.6145 338.4984 414.6869 -0.03732916 0.154438
Moved 709.6293 349.9361 418.976 -0.01747198 0.1792593
Moved 709.6455 357.1535 423.2921 -0.004941896 0.2042364
Moved 709.6625 366.0285 426.1357 0.01046613 0.2206926
Moved 709.6797 376.7465 430.8732 0.02907373 0.248109
Moved 709.6918 388.1726 433.7932 0.04891075 0.2650067
Moved 709.7071 394.9831 436.661 0.06073445 0.281603
Moved 709.7231 404.8786 439.5367 0.07791414 0.298245
Moved 709.7376 412.9434 440.7062 0.09191556 0.3050126
Moved 709.7531 421.8553 442.1425 0.1073877 0.3133248
Moved 709.7684 428.3213 442 0.1186133 0.3125
Moved 709.7841 436.3448 442.7241 0.1325431 0.3166905
Moved 709.8001 443.798 443 0.1454826 0.318287
Moved 709.8148 449.3929 443 0.155196 0.318287
Moved 709.8302 455.1506 443 0.165192 0.318287
Moved 709.845 459.4321 443 0.1726252 0.318287
Moved 709.8619 461.921 436.5533 0.1769461 0.2809801
Moved 709.8759 464.0348 436 0.180616 0.2777777
Moved 709.8915 464 434.5379 0.1805556 0.2693165
Moved 709.9077 465 434.1118 0.1822916 0.2668509
Moved 709.9234 466.3405 434 0.184619 0.2662038
Ended 709.9376 467 433 0.1857639 0.2604166
Backspace 710.9534
Began 711.1546 453 368 0.1614583 -0.1157407
Stationary 711.174 453 368 0.1614583 -0.1157407
Stationary 711.1879 453 368 0.1614583 -0.1157407
Stationary 711.2131 453 368 0.1614583 -0.1157407
Stationary 711.2258 453 368 0.1614583 -0.1157407
Stationary 711.242 453 368 0.1614583 -0.1157407
Stationary 711.2531 453 368 0.1614583 -0.1157407
Stationary 711.2657 453 368 0.1614583 -0.1157407
Moved 711.2791 449.2062 378.8969 0.1548719 -0.05267991
Moved 711.2949 443.1704 386.4887 0.1443931 -0.008745723
Moved 711.3129 440.2828 392.4344 0.1393798 0.02566241
Moved 711.327 438.1937 399.2252 0.135753 0.06496049
Moved 711.3419 435.5282 407.4155 0.1311253 0.1123581
Moved 711.3574 431.6342 415.0975 0.1243649 0.1568141
Moved 711.373 427.6378 421.4828 0.1174268 0.1937665
Moved 711.3887 425.6379 426.9052 0.1139548 0.2251455
Moved 711.4042 419.9816 435.6912 0.1041348 0.275991
Moved 711.4192 416.7776 441.4447 0.0985723 0.3092865
Moved 711.4335 412.3461 445.1026 0.09087868 0.3304549
Moved 711.4498 407.034 448.9745 0.0816562 0.3528617
Moved 711.468 401.2735 451.8633 0.07165536 0.3695792
Moved 711.4796 395.5126 454.7437 0.06165385 0.386248
Moved 711.4963 390.1424 456.9431 0.05233057 0.398976
Moved 711.5121 380.1875 459.8036 0.03504768 0.41553
Moved 711.5269 367.6047 461.6791 0.01320265 0.4263836
Moved 711.5419 351.8879 462 -0.0140835 0.4282408
Moved 711.5577 337.2986 462 -0.03941219 0.4282408
Moved 711.5731 320.0171 462 -0.06941482 0.4282408
Moved 711.5883 300.1226 455.9404 -0.1039538 0.3931738
Moved 711.6043 282.9865 448.7964 -0.133704 0.3518309
Moved 711.6201 258.8028 438.579 -0.1756895 0.2927027
Moved 711.635 238.4531 430.0367 -0.2110189 0.2432681
Moved 711.6502 212.8384 417.4192 -0.2554889 0.1702501
Moved 711.6696 185.5 404.5 -0.3029514 0.0954862
Moved 711.6817 162.8896 393.4448 -0.3422056 0.03150949
Moved 711.6963 145.2957 384.6478 -0.3727506 -0.01939906
Moved 711.7129 138.6939 381.1545 -0.384212 -0.03961475
Moved 711.7284 130.3963 378.1321 -0.3986175 -0.05710566
Moved 711.742 124.5015 375.2507 -0.4088516 -0.07378031
Moved 711.7578 121.375 375 -0.4142795 -0.07523149
Moved 711.7732 119.7443 375 -0.4171106 -0.07523149
Moved 711.789 118.5 373.5 -0.4192708 -0.08391204
