healthy food is good for you
Basic
0.8 0.8
575.9999 172.8
Began 717.9728 392 371 0.05555555 -0.09837963
Stationary 717.9888 392 371 0.05555555 -0.09837963
Stationary 718.0024 392 371 0.05555555 -0.09837963
Stationary 718.0178 392 371 0.05555555 -0.09837963
Stationary 718.0333 392 371 0.05555555 -0.09837963
Stationary 718.0491 392 371 0.05555555 -0.09837963
Stationary 718.0656 392 371 0.05555555 -0.09837963
Moved 718.0801 371.0905 371 0.01925439 -0.09837963
Moved 718.0967 356.8465 380.3253 -0.005474836 -0.04441402
Moved 718.113 331.3784 390.647 -0.04969031 0.01531813
Moved 718.1273 310.5439 399.624 -0.08586131 0.06726865
Moved 718.1432 296.527 405.7365 -0.1101962 0.1026418
Moved 718.158 281.1711 412.9222 -0.1368557 0.144226
Moved 718.1732 271.0565 418.682 -0.1544158 0.177558
Moved 718.188 262.8118 423.4588 -0.1687295 0.2052013
Moved 718.2043 258.1831 426.8626 -0.1767654 0.2248994
Moved 718.2201 251.073 433.927 -0.1891094 0.2657813
Moved 718.236 245.9372 439.8754 -0.1980257 0.3002047
Moved 718.2516 237.4659 447.2784 -0.2127328 0.3430465
Moved 718.2667 231.5241 451.0856 -0.2230485 0.3650786
Moved 718.2816 223.1491 454.2836 -0.2375883 0.3835859
Moved 718.2965 213.3862 457.1534 -0.2545378 0.4001935
Moved 718.3126 202.3661 458 -0.2736699 0.4050925
Moved 718.3271 184.6398 458 -0.3044447 0.4050925
Moved 718.3438 168 458 -0.3333333 0.4050925
Moved 718.3591 147.3732 451.2177 -0.3691437 0.3658433
Moved 718.375 124.2631 443.8947 -0.4092654 0.323465
Moved 718.3887 104.6342 434.7428 -0.4433434 0.2705024
Moved 718.4041 93.95602 428.832 -0.4618818 0.2362965
Moved 718.42 87 425.5 -0.4739583 0.2170139
Moved 718.4358 82.54582 421.5458 -0.4816912 0.194131
Moved 718.4506 79.48132 415.9626 -0.4870116 0.1618209
Moved 718.468 80 408.8203 -0.4861111 0.1204878
Moved 718.4825 93.60311 391.1297 -0.4624946 0.01811169
Moved 718.4974 112.9918 375.2916 -0.4288336 -0.07354418
Moved 718.513 139.229 358.8625 -0.3832829 -0.1686195
Moved 718.5288 157.8701 350.2907 -0.35092 -0.2182251
Moved 718.5444 179.0664 345.6702 -0.3141208 -0.2449638
Moved 718.5592 206.3506 340.9446 -0.2667524 -0.2723111
Moved 718.5744 239.5517 336.6237 -0.2091116 -0.2973164
Moved 718.5898 276.2012 334.2073 -0.145484 -0.3112999
Moved 718.6056 317.8616 334 -0.07315688 -0.3124998
Moved 718.6216 358.5968 339.4544 -0.002436153 -0.2809351
Moved 718.6367 397.9249 345.8777 0.06584174 -0.2437629
Moved 718.6605 443.2173 353.5272 0.1444744 -0.1994956
Stationary 718.6716 443.2173 353.5272 0.1444744 -0.1994956
Moved 718.6828 465.1083 357.6216 0.1824797 -0.1758005
Moved 718.6975 484.8293 360.6525 0.2167176 -0.1582612
Moved 718.7132 498.8057 362.0895 0.240982 -0.1499448
Moved 718.7289 507.6281 364.5256 0.2562988 -0.135847
Moved 718.7444 513.8466 366.9233 0.2670947 -0.1219718
Moved 718.7598 517.0751 368.025 0.2726997 -0.1155959
Moved 718.7753 521.3732 370.9155 0.2801619 -0.09886883
Moved 718.7899 521 374.6865 0.2795139 -0.07704593
Moved 718.8052 521 379.0275 0.2795139 -0.05192421
Moved 718.8217 509.2999 388.6801 0.2592011 0.003935408
Moved 718.8365 487.687 397.3252 0.2216789 0.05396543
Moved 718.8517 465.3938 404.6516 0.1829753 0.09636331
Moved 718.8691 444.2343 408.4893 0.1462401 0.1185724
Moved 718.8845 411.7879 415.0859 0.08990958 0.156747
Moved 718.8987 384.5244 418.9698 0.04257701 0.1792237
Moved 718.9146 357.104 422.1996 -0.005027838 0.1979143
Moved 718.9305 332 425 -0.04861112 0.2141204
Moved 718.944 315.3962 426.9434 -0.07743719 0.2253671
Moved 718.9618 297.9133 428.4239 -0.1077894 0.2339345
Moved 718.9754 285 431 -0.1302083 0.2488425
Moved 718.9899 273.3696 431 -0.1504 0.2488425
Moved 719.0057 263.3148 432.3836 -0.1678563 0.2568496
Moved 719.0224 256.5256 433 -0.1796431 0.2604166
Moved 719.0372 250.9544 434.2614 -0.1893152 0.2677164
Moved 719.0515 250.2948 434.7051 -0.1904603 0.2702844
Stationary 719.0678 250 435 -0.1909722 0.2719908
Moved 719.0834 248.5 436.5 -0.1935764 0.2806714
Moved 719.0991 249 436 -0.1927083 0.2777777
Moved 719.1158 257.2005 436 -0.1784714 0.2777777
Moved 719.1304 270.5944 429.4056 -0.155218 0.2396157
Moved 719.1451 286.4556 418.7515 -0.1276813 0.1779602
Moved 719.1604 303.6781 407.2146 -0.09778108 0.1111955
Moved 719.1755 320.0781 400.419 -0.0693088 0.07186925
Moved 719.191 337.462 391.769 -0.03912851 0.02181159
Moved 719.207 345.176 388.5884 -0.02573606 0.003405412
Moved 719.2222 355.4546 385.1818 -0.007891282 -0.01630889
Moved 719.238 360.0356 383.6548 6.183982E-05 -0.02514592
Moved 719.2531 364.3591 382.2136 0.007567928 -0.03348598
Moved 719.2681 367.4391 380.7804 0.01291521 -0.04177994
Moved 719.283 368 381 0.01388892 -0.04050926
Moved 719.2984 369.0869 381 0.01577586 -0.04050926
Stationary 719.3156 369 381 0.01562499 -0.04050926
Moved 719.3302 370 381 0.01736112 -0.04050926
Moved 719.3454 370 389.2731 0.01736112 0.007367399
Moved 719.3636 370 396.4786 0.01736112 0.04906593
Moved 719.3774 370 403.4162 0.01736112 0.0892142
Moved 719.3914 370 411.9857 0.01736112 0.138806
Moved 719.407 363.8458 421.3849 0.006676763 0.1932001
Moved 719.4234 361.089 429.3769 0.001890659 0.2394497
Moved 719.438 358.3256 440.6974 -0.002906918 0.3049621
Moved 719.4534 358 448.624 -0.003472231 0.3508335
Ended 719.4695 356.7926 456.037 -0.005568452 0.393733
Began 719.7444 244 341 -0.2013889 -0.2719907
Stationary 719.7626 244 341 -0.2013889 -0.2719907
Stationary 719.7762 244 341 -0.2013889 -0.2719907
Stationary 719.792 244 341 -0.2013889 -0.2719907
Moved 719.8076 255.3284 341 -0.1817216 -0.2719907
Moved 719.8233 266.7697 341 -0.1618581 -0.2719907
Moved 719.8384 282.904 352.0712 -0.1338472 -0.2079211
Moved 719.8546 300.6856 357.5186 -0.1029764 -0.1763969
Moved 719.8716 309.4625 360.4875 -0.08773871 -0.1592159
Moved 719.8899 328.224 365.3135 -0.05516671 -0.1312878
Moved 719.9017 346.2197 370.3753 -0.02392419 -0.1019948
Moved 719.9163 364.5 374.5 0.00781253 -0.07812482
Moved 719.9319 394.5652 381.9233 0.06000914 -0.03516603
Moved 719.9465 419.115 391.9297 0.1026302 0.02274142
Moved 719.9645 431.4288 396.5715 0.1240084 0.04960343
Moved 719.9782 440.9565 399.9837 0.1405495 0.06935023
Moved 719.9929 456.9449 407.2477 0.1683072 0.1113871
Moved 720.0078 463.2499 410.6249 0.1792534 0.1309313
Moved 720.0245 471.8978 413.6326 0.194267 0.148337
Moved 720.0392 479.0372 416.5186 0.2066617 0.165038
