coming up with killer sound bites
Moved 232.4555 245.4891 441.8901 -0.1988036 0.3118642
Moved 232.4718 275.9049 444.3831 -0.1459984 0.3262908
Moved 232.4868 307.5827 447.1376 -0.09100232 0.3422317
Moved 232.5017 339.6838 449.929 -0.03527123 0.3583855
Moved 232.5157 371.5756 451 0.02009653 0.3645833
Moved 232.5323 394.592 452.2245 0.06005562 0.3716697
Moved 232.5471 413.3779 453 0.09267002 0.3761574
Moved 232.563 427.7482 453.7499 0.1176184 0.380497
Moved 232.5826 451.9379 457.1407 0.1596144 0.4001198
Moved 232.594 478.3306 459.8769 0.2054351 0.4159543
Moved 232.6089 509.4036 462.6404 0.2593812 0.4319466
Moved 232.6248 531.1481 465.4197 0.297132 0.4480309
Moved 232.6399 542.3256 465 0.3165374 0.4456019
Moved 232.6555 552.8494 465 0.334808 0.4456019
Moved 232.6711 559.8108 465 0.3468937 0.4456019
Moved 232.6862 564.7496 465 0.355468 0.4456019
Moved 232.7017 568.6832 465 0.3622973 0.4456019
Moved 232.7173 572.6755 465 0.3692283 0.4456019
Moved 232.732 573.6087 465.6087 0.3708485 0.4491245
Moved 232.748 574.9922 466 0.3732504 0.4513888
Stationary 232.7638 575 466 0.3732638 0.4513888
Stationary 232.78 575 466 0.3732638 0.4513888
Stationary 232.795 575 466 0.3732638 0.4513888
Stationary 232.8102 575 466 0.3732638 0.4513888
Moved 232.8273 555.3195 467.1867 0.3390962 0.4582564
Moved 232.8401 516.6002 468.9813 0.2718754 0.4686415
Moved 232.8562 466.8636 470.3649 0.1855271 0.4766489
Moved 232.8718 429.6088 470 0.1208486 0.474537
Moved 232.8866 410.4817 470 0.08764185 0.474537
Moved 232.9023 398.5 470 0.06684028 0.474537
Moved 232.9175 391.6484 470 0.05494512 0.474537
Moved 232.9337 381.5512 470 0.03741532 0.474537
Moved 232.9483 369.4178 470 0.0163503 0.474537
Moved 232.9636 356.8882 470 -0.005402341 0.474537
Moved 232.9789 346.5143 470 -0.02341267 0.474537
Moved 232.9947 336.9154 470 -0.04007741 0.474537
Moved 233.0105 331.7174 470 -0.04910178 0.474537
Moved 233.0256 329.1777 470 -0.05351088 0.474537
Moved 233.0414 326.4814 470 -0.05819198 0.474537
Moved 233.0569 324 470 -0.06250001 0.474537
Stationary 233.0721 323.9943 470 -0.06250992 0.474537
Stationary 233.0875 323.9943 470 -0.06250992 0.474537
Stationary 233.1026 324 470 -0.06250001 0.474537
Moved 233.1181 324 459.5998 -0.06250001 0.4143507
Moved 233.1332 339 453.5 -0.03645833 0.3790509
Moved 233.1491 349.3541 443.9088 -0.01848254 0.3235461
Moved 233.1655 363.5113 434.3258 0.006095991 0.2680891
Moved 233.1863 390.2028 415.958 0.05243547 0.1617941
Stationary 233.1976 390.2028 415.958 0.05243547 0.1617941
Moved 233.2097 406.2911 406.2468 0.08036658 0.1055952
Moved 233.2249 418.5 398 0.1015625 0.05787037
Moved 233.2415 427.4015 392.4788 0.1170165 0.02591928
Moved 233.2564 432.8958 389.0625 0.1265552 0.006148815
Moved 233.2726 438.4116 384.9413 0.1361312 -0.01770064
Moved 233.2878 441.2063 383.5291 0.1409832 -0.02587301
Moved 233.3029 444.2306 381.8847 0.1462336 -0.03538944
Moved 233.3196 446.9983 379.0017 0.1510387 -0.05207345
Moved 233.3343 447.8775 379 0.1525652 -0.05208316
Moved 233.3497 451.7823 377.7393 0.1593442 -0.05937929
Moved 233.3649 452.5 376.5 0.1605903 -0.06655075
Ended 233.3833 452.5 376.5 0.1605903 -0.06655075
Began 233.6083 517 355 0.2725694 -0.190972
Stationary 233.6287 517 355 0.2725694 -0.190972
Stationary 233.6428 517 355 0.2725694 -0.190972
Stationary 233.6573 517 355 0.2725694 -0.190972
Stationary 233.6726 517 355 0.2725694 -0.190972
Moved 233.688 508.2608 368.733 0.2573973 -0.111499
Moved 233.704 505.0647 381.8058 0.2518485 -0.03584579
Moved 233.7196 501.9444 392.1948 0.2464311 0.02427525
Moved 233.7346 499.91 400.36 0.2428993 0.07152805
Moved 233.7503 495.6553 411.5859 0.2355126 0.1364924
Moved 233.7658 494.3333 416.3334 0.2332174 0.1639666
Moved 233.7817 492.7797 423.1016 0.2305203 0.2031342
Moved 233.7969 491.3924 426.2153 0.2281117 0.2211533
Moved 233.8117 491 428.9899 0.2274305 0.2372104
Moved 233.8281 491 431.7647 0.2274305 0.2532681
Moved 233.8424 489.5 434 0.2248264 0.2662038
Moved 233.8573 490 435.8416 0.2256945 0.2768608
Moved 233.8752 490 436.5 0.2256945 0.2806714
Moved 233.8881 489 437.6158 0.2239583 0.2871288
Stationary 233.9037 489 438 0.2239583 0.2893519
Stationary 233.9188 489 438 0.2239583 0.2893519
Stationary 233.9384 489 438 0.2239583 0.2893519
Moved 233.9499 500.567 438 0.24404 0.2893519
Moved 233.9651 507.064 426.48 0.2553194 0.2226852
Moved 233.9814 522.5 419 0.282118 0.1793983
Moved 233.9966 537.7817 410.1456 0.3086487 0.1281573
Moved 234.0122 548.9953 403.1279 0.3281168 0.08754607
Moved 234.0273 556.7457 397.7526 0.3415724 0.05643854
Moved 234.0429 568.0779 391.4012 0.3612463 0.01968287
Moved 234.0585 574.5 387.5 0.3723958 -0.00289343
Moved 234.0736 577.3766 383.9351 0.3773899 -0.02352361
Moved 234.0891 579.9626 382.0187 0.3818795 -0.03461414
Moved 234.1047 581.3612 380.6388 0.3843077 -0.04259939
Moved 234.1206 581 379.5 0.3836805 -0.04918964
Moved 234.1352 581 380 0.3836805 -0.04629612
Moved 234.1502 581 378.5 0.3836805 -0.05497685
Moved 234.1662 559.2036 376.2006 0.3458396 -0.06828343
Moved 234.1814 540.092 374.7209 0.3126596 -0.07684673
Moved 234.1966 525.1437 373.7429 0.2867079 -0.08250625
Moved 234.2126 500.988 374 0.2447708 -0.08101834
Moved 234.2279 486.066 374 0.2188646 -0.08101834
Moved 234.2436 470.7508 374 0.1922757 -0.08101834
Moved 234.2581 458.2072 380.0611 0.1704986 -0.04594273
Moved 234.2741 446.9739 383.5065 0.1509963 -0.02600387
Moved 234.2889 436.5284 385.6388 0.1328617 -0.01366421
Moved 234.3042 427.9566 387.5109 0.1179802 -0.002830558
Moved 234.3206 410.2117 392.2102 0.08717306 0.02436461
Moved 234.3353 398.0039 394.888 0.06597891 0.0398612
Moved 234.3506 377.5627 397.6339 0.03049083 0.05575171
Moved 234.3662 358.1474 400.4075 -0.003216378 0.07180285
Moved 234.3824 341.9507 401.5875 -0.0313355 0.07863107
Moved 234.4038 308.8401 402 -0.0888193 0.08101851
Stationary 234.4157 308.8401 402 -0.0888193 0.08101851
Moved 234.4283 297.1214 402 -0.1091642 0.08101851
Moved 234.4434 280.4467 402.7961 -0.1381134 0.08562565
Moved 234.4595 269.7723 403 -0.1566452 0.08680555
Moved 234.4751 261.2531 403 -0.1714357 0.08680555
Moved 234.4901 256.2046 403 -0.1802004 0.08680555
Moved 234.5062 252.0533 403 -0.1874074 0.08680555
Moved 234.5204 249.5985 403.7007 -0.1916692 0.09086088
Moved 234.535 248.1952 404 -0.1941056 0.09259277
Moved 234.5516 248 405.1149 -0.1944444 0.09904481
Moved 234.5671 246.5091 406.4909 -0.1970329 0.1070076
Moved 234.5822 247 409.7659 -0.1961806 0.1259603
Moved 234.5978 247 412.5186 -0.1961806 0.1418901
Moved 234.6131 247 416.909 -0.1961806 0.1672974
Moved 234.6281 254.138 420.0394 -0.1837882 0.1854135
Moved 234.6436 256.8142 424.2214 -0.1791419 0.2096145
Moved 234.6593 257.5032 426.0064 -0.1779458 0.2199444
Moved 234.6751 259.7619 428.7619 -0.1740245 0.2358906
Moved 234.6895 261.2669 431.5339 -0.1714115 0.2519322
Moved 234.7051 263.3177 434.9766 -0.1678512 0.2718552
Moved 234.7208 265.033 437.033 -0.1648733 0.2837556
Moved 234.7352 267.8361 439.8361 -0.1600068 0.2999771
Moved 234.7509 271.4096 442.6064 -0.1538027 0.3160095
Moved 234.7675 274.8199 444.8799 -0.1478821 0.3291664
Moved 234.7822 280.1757 447.5878 -0.1385838 0.3448369
Moved 234.7979 285.0069 448.6689 -0.1301964 0.3510934
Moved 234.8173 289.1236 450.0412 -0.1230492 0.3590347
Moved 234.8294 291.8502 450 -0.1183156 0.3587963
Moved 234.8449 294.6274 451 -0.1134941 0.3645833
Moved 234.8608 296.1848 451 -0.1107903 0.3645833
Moved 234.8753 297.5 451 -0.1085069 0.3645833
Moved 234.8896 298.4419 451 -0.1068718 0.3645833
Stationary 234.9065 298.4419 451 -0.1068718 0.3645833
Moved 234.9217 300.3614 451 -0.1035393 0.3645833
Stationary 234.9375 300.3614 451 -0.1035393 0.3645833
Ended 234.9515 301.0374 451 -0.1023656 0.3645833
Began 235.1798 170 372 -0.3298611 -0.09259242
Stationary 235.1995 170 372 -0.3298611 -0.09259242
Stationary 235.213 170 372 -0.3298611 -0.09259242
Stationary 235.2297 170 372 -0.3298611 -0.09259242
Stationary 235.2448 170 372 -0.3298611 -0.09259242
Moved 235.2647 190.6854 372 -0.2939489 -0.09259242
Moved 235.2781 207.0498 381.0125 -0.2655386 -0.04043703
Moved 235.2905 227.6585 385.1235 -0.2297595 -0.01664647
Moved 235.3062 243.3232 390.441 -0.2025639 0.01412657
Moved 235.3242 262.9871 395.9963 -0.1684252 0.04627502
Moved 235.3377 283.0998 401.525 -0.1335073 0.07826947
Moved 235.3522 301.4712 407.0681 -0.1016125 0.1103476
Moved 235.3673 322.7311 411.6069 -0.06470292 0.1366143
Moved 235.3842 345.3985 416.0747 -0.02534978 0.1624695
Moved 235.399 364.7213 420.226 0.008196755 0.1864932
Moved 235.4221 406.8777 428.3755 0.08138485 0.2336548
Stationary 235.4339 406.8777 428.3755 0.08138485 0.2336548
Moved 235.4457 433.2669 435.1229 0.1271994 0.2727018
Moved 235.461 455.4591 441.6915 0.1657276 0.3107146
Moved 235.4764 475.0422 448.013 0.1997261 0.3472975
Moved 235.4921 493.0282 452.1603 0.2309518 0.3712983
Moved 235.5074 505.7097 456.3129 0.2529682 0.3953295
Moved 235.5222 518.4714 460.4905 0.275124 0.4195051
Moved 235.5374 526.562 463.5858 0.2891701 0.4374175
Moved 235.5534 536.5034 465.2867 0.3064295 0.4472609
Moved 235.5697 544.1393 467.0278 0.3196862 0.457337
Moved 235.5845 549.6304 468.4076 0.3292195 0.4653218
Moved 235.6 551.5782 468.7891 0.332601 0.4675297
Moved 235.6154 553.1801 469 0.3353821 0.4687502
Moved 235.6305 554.564 469 0.3377847 0.4687502
Moved 235.6464 555.5 469 0.3394097 0.4687502
Moved 235.6614 555 469 0.3385417 0.4687502
Moved 235.679 555 470.4044 0.3385417 0.4768771
Stationary 235.6924 555 470 0.3385417 0.474537
Moved 235.7077 545.524 470 0.3220902 0.474537
Moved 235.7248 530.6362 471 0.2962434 0.480324
Moved 235.7381 510.6935 471 0.2616206 0.480324
Moved 235.754 489.9384 471 0.2255874 0.480324
Moved 235.7765 455.9521 458.488 0.1665835 0.407917
Stationary 235.7878 455.9521 458.488 0.1665835 0.407917
Moved 235.7991 446.0406 454.5888 0.1493761 0.385352
Moved 235.8153 439.5 453.5 0.1380208 0.3790509
Moved 235.8336 437.1693 451.0847 0.1339745 0.3650734
Moved 235.8466 433.0921 448.3947 0.126896 0.3495064
Moved 235.8605 433 446.6275 0.1267361 0.3392795
Moved 235.8771 432.1803 444.3606 0.125313 0.3261608
Moved 235.8932 432 442.8516 0.125 0.317428
Moved 235.9078 432 439.9361 0.125 0.3005562
Moved 235.9235 432 436.2757 0.125 0.2793733
Moved 235.9392 432 432.0844 0.125 0.2551183
Moved 235.9547 436.7991 427.9432 0.1333318 0.2311529
Moved 235.9702 441.1493 422.7015 0.1408841 0.2008188
Moved 235.9859 443.9241 417.1518 0.1457015 0.1687026
Moved 236.0009 446.0258 411.9483 0.1493505 0.1385898
Moved 236.0167 449.6982 404.6037 0.1557259 0.09608622
Moved 236.032 451.2792 400.1624 0.1584709 0.07038399
Moved 236.0474 452.6581 394.3677 0.1608647 0.03685006
Moved 236.0623 454.0445 389.8664 0.1632717 0.01080098
Moved 236.0775 454 384.3349 0.1631944 -0.02121007
Moved 236.093 454 376.1478 0.1631944 -0.06858879
Moved 236.1095 454 368.4772 0.1631944 -0.1129793
Moved 236.1306 429.5897 346.266 0.1208154 -0.2415162
Stationary 236.1415 429.5897 346.266 0.1208154 -0.2415162
Moved 236.1542 418.5369 336.5948 0.1016265 -0.2974839
Moved 236.1719 408.9088 331.2336 0.08491114 -0.3285092
Moved 236.1852 399.1223 324.5611 0.0679206 -0.3671235
Moved 236.2005 389.6119 320.4051 0.05140952 -0.3911743
Moved 236.217 383.5 321 0.04079863 -0.3877315
Moved 236.2321 376.1981 321 0.02812177 -0.3877315
Moved 236.2473 368.9291 321 0.01550198 -0.3877315
Moved 236.2628 360.5675 321 0.0009851903 -0.3877315
Moved 236.278 352.2663 332.3668 -0.01342651 -0.3219511
Moved 236.2936 345.1182 336.5291 -0.02583641 -0.2978643
Moved 236.3085 338.5 339 -0.0373264 -0.2835646
Moved 236.3237 333.2487 343.8135 -0.0464433 -0.2557091
Moved 236.3398 330.0776 345.9482 -0.05194854 -0.2433549
Moved 236.3542 323.2944 351.3644 -0.06372492 -0.2120113
Moved 236.3734 318.1219 355.1586 -0.072705 -0.1900546
Moved 236.3861 313.7311 358.1793 -0.08032799 -0.1725739
Moved 236.4014 308.0641 361.968 -0.09016655 -0.1506482
Moved 236.4181 302.5336 365.5998 -0.09976801 -0.1296308
Moved 236.4321 298.2194 368.5204 -0.107258 -0.1127293
Moved 236.4481 294.5 369.5 -0.1137153 -0.1070602
Moved 236.4689 285.6771 375.2153 -0.1290328 -0.0739857
Stationary 236.4799 285.6771 375.2153 -0.1290328 -0.0739857
Moved 236.493 281.5068 377.9955 -0.1362729 -0.05789633
Moved 236.5091 277.3654 380.7564 -0.1434629 -0.04191893
Moved 236.5237 274.4646 382.2677 -0.148499 -0.03317303
Moved 236.5395 272.3547 384.6453 -0.152162 -0.01941372
Moved 236.5551 269.9555 386.0223 -0.1563273 -0.01144515
Moved 236.571 268.9527 388.0947 -0.1580683 0.0005478329
Ended 236.5862 267.5608 389.4392 -0.1604847 0.008328755
Began 236.8283 354 311 -0.01041666 -0.4456019
Stationary 236.8487 354 311 -0.01041666 -0.4456019
Stationary 236.8628 354 311 -0.01041666 -0.4456019
Stationary 236.8809 354 311 -0.01041666 -0.4456019
Stationary 236.8942 354 311 -0.01041666 -0.4456019
Moved 236.9095 380.0248 336.3174 0.03476523 -0.2990889
Moved 236.9267 403.4442 359.4442 0.07542387 -0.1652536
Moved 236.9408 420.8378 375.3887 0.1056212 -0.07298187
Moved 236.9564 427.8522 382.8522 0.117799 -0.02979014
Moved 236.972 436.6401 393.5801 0.1330557 0.03229221
Moved 236.9872 443.6371 401.9645 0.1452032 0.08081312
Moved 237.0091 456.3963 414.3964 0.1673547 0.1527567
Stationary 237.021 456.3963 414.3964 0.1673547 0.1527567
Moved 237.0332 460.4603 419.9471 0.1744103 0.184879
Moved 237.0491 466.4773 424.4774 0.1848565 0.2110958
Moved 237.0647 470.8018 428.8018 0.1923643 0.2361216
Moved 237.079 474.9659 432.9658 0.1995934 0.2602189
Moved 237.0949 478.4185 436.4185 0.2055877 0.2801999
Moved 237.1111 481.1934 439.1934 0.2104051 0.2962578
Moved 237.13 482.4839 440.4839 0.2126457 0.3037265
Moved 237.1423 483.869 442.869 0.2150503 0.3175291
Moved 237.1563 484 444.2559 0.2152777 0.325555
Moved 237.1716 484 445.5 0.2152777 0.3327546
Stationary 237.1864 484 445.5 0.2152777 0.3327546
Moved 237.2017 484 447.0663 0.2152777 0.3418188
Moved 237.2192 484 448.4458 0.2152777 0.3498022
Moved 237.2343 458.9672 449 0.171818 0.3530093
Moved 237.249 439.9253 449 0.1387592 0.3530093
Moved 237.2652 416.0327 444.735 0.0972791 0.3283275
Moved 237.2805 391.2354 440.0262 0.05422823 0.3010774
Moved 237.2954 374.4655 437.9332 0.02511367 0.288965
Moved 237.3168 335.1974 432.3662 -0.04306003 0.256749
Stationary 237.3282 335.1974 432.3662 -0.04306003 0.256749
Moved 237.3411 319.866 430.806 -0.06967708 0.2477197
Moved 237.3565 305.7043 427.8232 -0.09426329 0.2304582
Moved 237.3722 293.17 426.0189 -0.1160244 0.2200166
Moved 237.3876 282.1699 424.6462 -0.1351217 0.2120731
Moved 237.4023 271.5 423.5 -0.1536458 0.2054397
Moved 237.4185 261.9473 423.2164 -0.1702304 0.2037984
Moved 237.4334 249.5157 423 -0.191813 0.2025463
Moved 237.4488 242 423 -0.2048611 0.2025463
Moved 237.4639 231.4388 423 -0.2231965 0.2025463
Moved 237.4803 224.377 423 -0.2354566 0.2025463
Moved 237.4959 218.4398 423 -0.2457643 0.2025463
Moved 237.5114 213.7019 423 -0.2539897 0.2025463
Moved 237.5276 209.3942 423 -0.2614684 0.2025463
Moved 237.5421 206.256 423 -0.2669167 0.2025463
Moved 237.5575 204.0325 423 -0.2707769 0.2025463
Moved 237.5724 201.2902 423 -0.2755378 0.2025463
Moved 237.5934 198.8704 423 -0.2797389 0.2025463
Stationary 237.6048 198.8704 423 -0.2797389 0.2025463
Stationary 237.6189 198.8704 423 -0.2797389 0.2025463
Moved 237.6343 198 423 -0.28125 0.2025463
Moved 237.6494 197.0325 423 -0.2829297 0.2025463
Moved 237.6662 196.5 423 -0.2838542 0.2025463
Moved 237.6813 195.2591 423 -0.2860085 0.2025463
Moved 237.6949 193.8763 423 -0.2884092 0.2025463
Moved 237.711 192.5 417 -0.2907986 0.1678241
Moved 237.7259 191 413.3581 -0.2934028 0.1467482
Moved 237.742 189.74 409.22 -0.2955903 0.1228008
Moved 237.7575 188.7924 405.1696 -0.2972355 0.09936103
Moved 237.7733 188 399.9875 -0.2986111 0.06937248
Moved 237.789 186.9447 395.8342 -0.3004431 0.04533715
Moved 237.8032 187 391.6715 -0.3003472 0.02124725
Moved 237.8191 187 389.3443 -0.3003472 0.007779598
Moved 237.834 187 387.7818 -0.3003472 -0.001262647
Moved 237.8495 187 385.3979 -0.3003472 -0.01505861
Moved 237.8659 187 384.2465 -0.3003472 -0.02172143
Moved 237.8876 187 381.5515 -0.3003472 -0.03731798
Stationary 237.899 187 381.5515 -0.3003472 -0.03731798
Moved 237.9103 187 380.1648 -0.3003472 -0.04534245
Ended 237.9277 187 379.5 -0.3003472 -0.04918964
PhraseEnd 238.2181
