healthy food is good for you
Basic
0.4 0.4
288 259.2
Began 221.4664 414 324 0.1875 -0.2469136
Stationary 221.4957 414 324 0.1875 -0.2469136
Stationary 221.5103 414 324 0.1875 -0.2469136
Stationary 221.5293 414 324 0.1875 -0.2469136
Stationary 221.5449 414 324 0.1875 -0.2469136
Stationary 221.5567 414 324 0.1875 -0.2469136
Stationary 221.5671 414 324 0.1875 -0.2469136
Stationary 221.5772 414 324 0.1875 -0.2469136
Stationary 221.5893 414 324 0.1875 -0.2469136
Stationary 221.6051 414 324 0.1875 -0.2469136
Stationary 221.6233 414 324 0.1875 -0.2469136
Stationary 221.6386 414 324 0.1875 -0.2469136
Stationary 221.6549 414 324 0.1875 -0.2469136
Stationary 221.6702 414 324 0.1875 -0.2469136
Stationary 221.6819 414 324 0.1875 -0.2469136
Moved 221.6982 403.9321 324 0.1525418 -0.2469136
Moved 221.716 402.4706 324 0.1474674 -0.2469136
Moved 221.7299 401.029 324 0.1424618 -0.2469136
Stationary 221.7445 401 324 0.1423611 -0.2469136
Moved 221.7616 399.1486 324 0.1359325 -0.2469136
Moved 221.7755 398.5 324 0.1336806 -0.2469136
Moved 221.7905 397.266 324 0.1293957 -0.2469136
Moved 221.8067 396.143 324 0.1254967 -0.2469136
Moved 221.8224 394.759 324 0.1206909 -0.2469136
Moved 221.8382 392.323 332.677 0.1122326 -0.2134376
Moved 221.8551 390.8833 335.2334 0.1072337 -0.203575
Moved 221.8702 388.8788 338.1212 0.1002735 -0.1924336
Moved 221.8857 387.0005 340.999 0.0937517 -0.1813309
Moved 221.8999 385.5562 345.3314 0.08873671 -0.1646165
Moved 221.9166 384.3609 346.639 0.08458659 -0.1595718
Moved 221.9302 383.0394 347.9606 0.07999778 -0.154473
Moved 221.9463 381.6046 350.7909 0.07501587 -0.1435536
Moved 221.962 381.1629 351.8371 0.07348225 -0.1395175
Moved 221.9772 381 353.274 0.07291659 -0.1339737
Moved 221.991 380 354.7128 0.06944447 -0.1284231
Moved 222.0078 380 356.1516 0.06944447 -0.1228722
Moved 222.0227 378.5 357.5 0.06423607 -0.1176699
Moved 222.0375 379 358.6807 0.06597221 -0.1131148
Moved 222.0529 377.877 359 0.06207302 -0.1118827
Moved 222.0691 378 360.5516 0.06249994 -0.1058965
Moved 222.084 378 362.0005 0.06249994 -0.1003067
