coming up with killer sound bites
Moved 299.0181 510.5 441.5 0.3483796 0.4128088
Moved 299.0328 510.7646 442 0.3489922 0.4166667
Moved 299.0482 511.5 442 0.3506944 0.4166667
Moved 299.0634 512 442.6425 0.3518519 0.4216238
Moved 299.0799 512 443.5 0.3518519 0.4282406
Moved 299.0968 513.2613 443 0.3547715 0.4243827
Stationary 299.11 513.2613 443 0.3547715 0.4243827
Stationary 299.1249 513 443 0.3541666 0.4243827
Stationary 299.1433 513 443 0.3541666 0.4243827
Stationary 299.1563 513 443 0.3541666 0.4243827
Stationary 299.171 513 443 0.3541666 0.4243827
Stationary 299.1866 513 443 0.3541666 0.4243827
Stationary 299.2029 513 443 0.3541666 0.4243827
Stationary 299.2181 513 443 0.3541666 0.4243827
Moved 299.2334 513 432.6152 0.3541666 0.3442529
Moved 299.2491 513 426.8734 0.3541666 0.2999491
Moved 299.2646 513 419.3377 0.3541666 0.2418032
Moved 299.2791 504.7803 412.1288 0.3351396 0.186179
Moved 299.2968 502.774 404.548 0.3304954 0.1276855
Moved 299.3111 499.9026 397.7565 0.3238486 0.07528152
Moved 299.3265 497.0246 390.5616 0.3171866 0.01976555
Moved 299.3416 494.8834 386.7668 0.3122301 -0.009514962
Moved 299.3577 492.0105 379.0315 0.3055799 -0.06920144
Moved 299.3726 489.1412 371.853 0.2989379 -0.1245913
Moved 299.3884 486.2556 364.7668 0.2922583 -0.1792686
Moved 299.4043 483.3477 358.6954 0.2855271 -0.2261152
Moved 299.4197 481.4834 353.7251 0.2812116 -0.2644669
Moved 299.4352 479.803 349.409 0.2773217 -0.2977701
Moved 299.4503 478.7652 347.5305 0.2749195 -0.312265
Moved 299.4655 476.2531 343.5062 0.2691045 -0.3433159
Moved 299.4858 473.3774 337.7548 0.2624477 -0.3876943
Stationary 299.4977 473.3774 337.7548 0.2624477 -0.3876943
Moved 299.5102 471.9427 334.8855 0.2591267 -0.4098341
Moved 299.5279 471.5067 333.0135 0.2581174 -0.4242786
Moved 299.5425 471 331.0649 0.2569444 -0.4393142
Moved 299.5575 469.985 329.9849 0.2545948 -0.447647
Moved 299.5727 470 328.545 0.2546296 -0.4587576
Moved 299.5881 469 328.1046 0.2523148 -0.4621556
Moved 299.6035 469 326.67 0.2523148 -0.4732252
Moved 299.6185 467.5 325.5 0.2488426 -0.4822531
Stationary 299.6344 467.5 325.5 0.2488426 -0.4822531
Moved 299.6505 468 324.7855 0.25 -0.4877665
Stationary 299.6642 468 324.7855 0.25 -0.4877665
Moved 299.6792 468 323.6755 0.25 -0.4963308
Stationary 299.6949 468 323.6755 0.25 -0.4963308
Stationary 299.7106 468 324 0.25 -0.4938269
Stationary 299.726 468 324 0.25 -0.4938269
Stationary 299.7424 468 324 0.25 -0.4938269
Stationary 299.757 468 324 0.25 -0.4938269
Stationary 299.7714 468 324 0.25 -0.4938269
Stationary 299.7876 468 324 0.25 -0.4938269
Moved 299.8033 468 335.1687 0.25 -0.4076489
Moved 299.8193 468 340.4816 0.25 -0.3666546
Moved 299.8346 468 346.0616 0.25 -0.3235987
Moved 299.8505 468 351.1125 0.25 -0.2846259
Moved 299.866 468 356.5716 0.25 -0.2425032
Moved 299.8814 468 360.5 0.25 -0.2121914
Moved 299.8972 468 363.9421 0.25 -0.1856321
Moved 299.9129 468 368.2866 0.25 -0.1521092
Moved 299.9284 468 372.0987 0.25 -0.1226953
Moved 299.9428 468 375.9323 0.25 -0.09311488
Moved 299.9572 468 381.6362 0.25 -0.04910364
Moved 299.9738 468 385.3862 0.25 -0.02016797
Moved 299.9917 468 388.5634 0.25 0.004346871
Moved 300.0054 468 390.6212 0.25 0.02022484
Moved 300.0195 468 393.6931 0.25 0.04392836
Moved 300.0412 468 399.4441 0.25 0.0883033
Stationary 300.0522 468 399.4441 0.25 0.0883033
Moved 300.0656 468 402.3267 0.25 0.1105453
Moved 300.0817 468 405.2031 0.25 0.1327404
Moved 300.0973 468 407.0403 0.25 0.1469162
Moved 300.1122 468 408.093 0.25 0.1550384
Moved 300.1278 468 410.5645 0.25 0.1741089
Moved 300.144 468 412.0004 0.25 0.1851886
Moved 300.1583 468 414.8866 0.25 0.2074583
Moved 300.1737 468 416.8758 0.25 0.2228072
Moved 300.1897 468 418.3176 0.25 0.2339324
Moved 300.2046 468 420.749 0.25 0.2526931
Moved 300.221 468 422.8373 0.25 0.2688063
Moved 300.2349 468 424.3188 0.25 0.2802374
Moved 300.2503 468 426.7655 0.25 0.2991167
Moved 300.2657 468 429.418 0.25 0.3195836
Moved 300.281 468 431.298 0.25 0.3340894
Moved 300.2968 468 433.0888 0.25 0.3479075
Moved 300.3125 468 435.058 0.25 0.3631023
Moved 300.3278 468 436.7269 0.25 0.3759791
Moved 300.3453 468 438.0714 0.25 0.3863535
Moved 300.3592 468 439.5133 0.25 0.3974793
Moved 300.3739 468 440.9547 0.25 0.4086012
Moved 300.3891 468 441.5 0.25 0.4128088
Moved 300.4043 468 442 0.25 0.4166667
Stationary 300.4193 468 442 0.25 0.4166667
Stationary 300.434 468 442 0.25 0.4166667
Stationary 300.45 468 442 0.25 0.4166667
Stationary 300.4661 468 442 0.25 0.4166667
Stationary 300.4807 468 442 0.25 0.4166667
Stationary 300.5044 468 442 0.25 0.4166667
Stationary 300.5135 468 442 0.25 0.4166667
Moved 300.5272 468 433.0984 0.25 0.3479814
Moved 300.544 468 428.7527 0.25 0.3144502
Moved 300.56 464.4607 422.3033 0.2418071 0.2646858
Moved 300.5745 462.05 415.1249 0.2362268 0.2092974
Moved 300.5927 460.5742 407.8713 0.2328108 0.1533279
Moved 300.6057 458.144 402.576 0.2271852 0.1124698
Moved 300.6209 455.4122 394.2366 0.2208616 0.04812241
Moved 300.6371 453.2645 389.058 0.2158901 0.008163923
Moved 300.6523 450.6313 383.2626 0.2097946 -0.03655422
Moved 300.6681 449.8093 380.4278 0.2078919 -0.05842751
Moved 300.6843 448.3007 374.9022 0.2043998 -0.1010636
Moved 300.6985 446.8596 369.4382 0.2010638 -0.1432233
Moved 300.714 446.4146 364.6582 0.2000337 -0.1801065
Moved 300.7296 443.9422 358.8843 0.1943105 -0.2246577
Moved 300.7455 442.5407 356.0814 0.1910664 -0.2462858
Moved 300.7594 441.0909 352.1819 0.1877105 -0.2763741
Moved 300.7758 439.9647 348.894 0.1851034 -0.301744
Moved 300.7913 438.5153 346.0306 0.1817484 -0.3238381
Moved 300.8067 437.0765 344.0765 0.1784178 -0.3389161
Moved 300.8254 435.6378 341.2756 0.1750875 -0.3605282
Moved 300.8376 434.1961 340.1961 0.1717503 -0.368857
Moved 300.8539 432.7574 337.5148 0.1684199 -0.3895465
Stationary 300.8675 432.7574 337.5148 0.1684199 -0.3895465
Moved 300.8831 431.1599 335.16 0.1647221 -0.407716
Moved 300.8991 429.778 335 0.1615231 -0.4089506
Moved 300.9194 426.8996 331.8996 0.1548601 -0.4328735
Stationary 300.9308 426.8996 331.8996 0.1548601 -0.4328735
Moved 300.9428 425.5 330.5 0.1516204 -0.4436729
Stationary 300.9596 425.5 330.5 0.1516204 -0.4436729
Moved 300.9738 423.5835 330 0.1471841 -0.4475306
Moved 300.9921 422.3739 329 0.1443841 -0.4552467
Moved 301.0068 421.0736 328.0736 0.1413741 -0.4623948
Moved 301.0209 418.2619 326.6309 0.1348654 -0.4735269
Moved 301.0383 417.191 327 0.1323865 -0.470679
Moved 301.0519 415.7588 325.7588 0.1290713 -0.4802563
Moved 301.068 414.3119 326 0.125722 -0.4783953
Moved 301.0826 412.8713 326 0.1223873 -0.4783953
Moved 301.0992 411.5 326 0.119213 -0.4783953
Moved 301.1137 410.3176 326 0.1164759 -0.4783953
Moved 301.1297 409.5 326 0.1145834 -0.4783953
Moved 301.1451 408.7191 326 0.1127758 -0.4783953
Moved 301.1597 406.0053 326 0.1064937 -0.4783953
Moved 301.1753 404.5542 326 0.1031346 -0.4783953
Moved 301.192 403.1196 326 0.09981383 -0.4783953
Moved 301.206 400.3684 326 0.09344528 -0.4783953
Moved 301.2212 399.7028 335.0802 0.09190469 -0.4083318
Moved 301.2368 396.3295 335.6705 0.08409609 -0.4037773
Moved 301.2529 394.7151 337.2849 0.08035918 -0.3913206
Moved 301.2683 391.5477 339.7261 0.07302711 -0.3724833
Moved 301.2838 388.6687 343.4969 0.06636282 -0.343388
Moved 301.2991 386.7911 346.2089 0.06201655 -0.3224623
Moved 301.323 381.7242 350.2758 0.05028754 -0.2910817
Stationary 301.3344 381.7242 350.2758 0.05028754 -0.2910817
Moved 301.3456 379.3785 352.6215 0.04485756 -0.2729819
Moved 301.3632 376.8795 355.1205 0.03907303 -0.2537
Moved 301.3748 374.9962 358.0037 0.03471355 -0.2314525
Moved 301.3927 373.0594 359.9406 0.03023009 -0.2165076
Moved 301.4055 370.2414 362.7587 0.02370686 -0.1947634
Moved 301.4215 368.3488 365.6512 0.01932581 -0.1724441
Moved 301.4379 366.1059 367.8941 0.01413405 -0.1551381
Moved 301.4529 363.2718 372.0924 0.007573565 -0.1227438
Moved 301.468 361.3957 374.6043 0.00323077 -0.1033618
Moved 301.483 358.5205 376.2397 -0.003424734 -0.0907427
Moved 301.4988 356.6373 379.3627 -0.00778402 -0.06664582
Moved 301.5151 354.8702 381.1298 -0.01187444 -0.05301111
Moved 301.5299 353.4395 383.5605 -0.01518622 -0.03425551
Moved 301.5455 352.2684 384.7316 -0.01789714 -0.02521927
Moved 301.5601 350.9283 387.1434 -0.02099936 -0.006609199
Moved 301.5769 349.5 388.5 -0.02430553 0.003857907
Moved 301.5919 348.5 391 -0.02662038 0.02314815
Moved 301.6062 347.7995 391.2005 -0.02824192 0.0246951
Moved 301.6216 347 392.842 -0.0300926 0.03736119
Moved 301.6386 345.7175 394.2825 -0.03306125 0.04847586
Stationary 301.6529 345.7175 394.2825 -0.03306125 0.04847586
Moved 301.6721 344.6799 395.3201 -0.03546312 0.05648201
Moved 301.683 345 396.1376 -0.03472224 0.06278992
Ended 301.6986 344 396 -0.03703703 0.0617284
Began 302.6356 438 427 0.1805556 0.3009261
Stationary 302.6584 438 427 0.1805556 0.3009261
Stationary 302.6691 438 427 0.1805556 0.3009261
Stationary 302.6852 438 427 0.1805556 0.3009261
Stationary 302.7002 438 427 0.1805556 0.3009261
Stationary 302.7144 438 427 0.1805556 0.3009261
Stationary 302.7298 438 427 0.1805556 0.3009261
Stationary 302.747 438 427 0.1805556 0.3009261
Stationary 302.762 438 427 0.1805556 0.3009261
Stationary 302.7765 438 427 0.1805556 0.3009261
Stationary 302.7958 438 427 0.1805556 0.3009261
Stationary 302.8107 438 427 0.1805556 0.3009261
Stationary 302.8262 438 427 0.1805556 0.3009261
Stationary 302.8419 438 427 0.1805556 0.3009261
Stationary 302.8545 438 427 0.1805556 0.3009261
Stationary 302.8695 438 427 0.1805556 0.3009261
Stationary 302.8854 438 427 0.1805556 0.3009261
Stationary 302.9016 438 427 0.1805556 0.3009261
Stationary 302.9226 438 427 0.1805556 0.3009261
Stationary 302.9321 438 427 0.1805556 0.3009261
Stationary 302.9476 438 427 0.1805556 0.3009261
Stationary 302.9627 438 427 0.1805556 0.3009261
Stationary 302.9776 438 427 0.1805556 0.3009261
Stationary 302.9941 438 427 0.1805556 0.3009261
Stationary 303.0118 438 427 0.1805556 0.3009261
Stationary 303.0258 438 427 0.1805556 0.3009261
Stationary 303.041 438 427 0.1805556 0.3009261
Moved 303.0547 431.5182 436 0.1655514 0.3703703
Moved 303.0707 427.5 436 0.15625 0.3703703
Moved 303.087 431 437.1829 0.1643519 0.3794973
Stationary 303.1025 431 437.1829 0.1643519 0.3794973
Stationary 303.117 431 437 0.1643519 0.3780865
Stationary 303.1324 431 437 0.1643519 0.3780865
Stationary 303.1483 431 437 0.1643519 0.3780865
Stationary 303.1629 431 437 0.1643519 0.3780865
Moved 303.1784 439.2743 437 0.1835052 0.3780865
Moved 303.1947 441.2858 437 0.1881615 0.3780865
Moved 303.2097 445.2659 437 0.1973747 0.3780865
Moved 303.2293 450.2384 437 0.2088852 0.3780865
Moved 303.2437 454.5013 437 0.2187529 0.3780865
Moved 303.2561 459.7199 437 0.2308332 0.3780865
Moved 303.271 465.5034 437 0.2442209 0.3780865
Moved 303.2859 470.2516 437 0.2552121 0.3780865
Moved 303.3025 473.7735 437 0.2633646 0.3780865
Moved 303.3183 479.3163 437 0.2761952 0.3780865
Moved 303.3329 484.1129 437 0.2872984 0.3780865
Moved 303.3496 488.6508 437 0.2978028 0.3780865
Moved 303.3639 491.9843 437 0.3055191 0.3780865
Moved 303.3788 496.2816 437 0.3154668 0.3780865
Moved 303.3961 499.6213 437 0.3231974 0.3780865
Moved 303.4112 502.5028 437 0.3298675 0.3780865
Moved 303.4254 505.2351 437 0.3361924 0.3780865
Moved 303.4432 508.1176 437 0.3428649 0.3780865
Moved 303.4564 510.9782 437 0.3494866 0.3780865
Moved 303.4717 512.4279 437 0.3528422 0.3780865
Moved 303.4872 514.8718 437 0.3584996 0.3780865
Moved 303.5034 517.5997 437 0.3648142 0.3780865
Moved 303.5175 518.5 437 0.3668982 0.3780865
Moved 303.5391 520.6989 437 0.3719881 0.3780865
Moved 303.5508 522.2845 437 0.3756587 0.3780865
Moved 303.5653 523.7282 437 0.3790005 0.3780865
Moved 303.5803 525.1686 437 0.3823346 0.3780865
Moved 303.5961 526.6068 437 0.3856638 0.3780865
Moved 303.6111 528.0429 437 0.3889883 0.3780865
Moved 303.6266 529.482 437 0.3923194 0.3780865
Moved 303.6421 530.5585 437 0.3948114 0.3780865
Moved 303.657 531.9947 437 0.3981359 0.3780865
Moved 303.6718 533.4294 437 0.401457 0.3780865
Stationary 303.688 533.4294 437 0.401457 0.3780865
Moved 303.7025 535.3119 437 0.4058145 0.3780865
Moved 303.7177 535.749 437 0.4068263 0.3780865
Moved 303.7338 536.5 437 0.4085648 0.3780865
Moved 303.7506 537.1315 437 0.4100265 0.3780865
Moved 303.7654 538.5 437 0.4131944 0.3780865
Moved 303.7802 539.0914 437 0.4145633 0.3780865
Stationary 303.7954 539.0914 437 0.4145633 0.3780865
Moved 303.8145 540.0211 437 0.4167154 0.3780865
Stationary 303.8274 540.0211 437 0.4167154 0.3780865
Moved 303.8432 541 437 0.4189815 0.3780865
Stationary 303.8574 541 437 0.4189815 0.3780865
Moved 303.8721 542.4677 437 0.4223787 0.3780865
Stationary 303.8885 542.4677 437 0.4223787 0.3780865
Moved 303.9044 543 437 0.4236111 0.3780865
Stationary 303.9178 543 437 0.4236111 0.3780865
Moved 303.9331 544.3745 437 0.4267929 0.3780865
Stationary 303.9488 544.3745 437 0.4267929 0.3780865
Moved 303.9644 545.2487 437 0.4288165 0.3780865
Moved 303.9798 546.1041 437 0.4307965 0.3780865
Moved 303.9961 547.5 437 0.4340278 0.3780865
Moved 304.011 548.06 437 0.4353241 0.3780865
Stationary 304.0268 548 437 0.4351853 0.3780865
Stationary 304.0415 548 437 0.4351853 0.3780865
Moved 304.0572 550.4364 437 0.440825 0.3780865
Moved 304.0722 551 437 0.4421297 0.3780865
Moved 304.0924 551.9805 437 0.4443992 0.3780865
Moved 304.104 553.4193 437 0.4477299 0.3780865
Moved 304.1185 554.5 437 0.4502314 0.3780865
Moved 304.1344 555.1483 437 0.4517322 0.3780865
Moved 304.1503 556.5 437 0.4548612 0.3780865
Moved 304.164 557.0887 437 0.4562238 0.3780865
Stationary 304.1796 557.0887 437 0.4562238 0.3780865
Moved 304.1974 558.2949 437 0.4590159 0.3780865
Stationary 304.211 558 437 0.4583333 0.3780865
Stationary 304.2253 558 437 0.4583333 0.3780865
Stationary 304.241 558 437 0.4583333 0.3780865
Ended 304.2565 558 437 0.4583333 0.3780865
Began 304.516 248 434 -0.2592593 0.3549384
Stationary 304.538 248 434 -0.2592593 0.3549384
Stationary 304.5497 248 434 -0.2592593 0.3549384
Stationary 304.5643 248 434 -0.2592593 0.3549384
Stationary 304.5798 248 434 -0.2592593 0.3549384
Stationary 304.6006 248 434 -0.2592593 0.3549384
Stationary 304.6125 248 434 -0.2592593 0.3549384
Stationary 304.6277 248 434 -0.2592593 0.3549384
Stationary 304.6432 248 434 -0.2592593 0.3549384
Stationary 304.6597 248 434 -0.2592593 0.3549384
Stationary 304.6748 248 434 -0.2592593 0.3549384
Stationary 304.6902 248 434 -0.2592593 0.3549384
Stationary 304.7058 248 434 -0.2592593 0.3549384
Stationary 304.7213 248 434 -0.2592593 0.3549384
Stationary 304.7373 248 434 -0.2592593 0.3549384
Stationary 304.7523 248 434 -0.2592593 0.3549384
Stationary 304.7672 248 434 -0.2592593 0.3549384
Stationary 304.7831 248 434 -0.2592593 0.3549384
Stationary 304.7982 248 434 -0.2592593 0.3549384
Stationary 304.8136 248 434 -0.2592593 0.3549384
Stationary 304.8289 248 434 -0.2592593 0.3549384
Stationary 304.8447 248 434 -0.2592593 0.3549384
Stationary 304.8653 248 434 -0.2592593 0.3549384
Stationary 304.8778 248 434 -0.2592593 0.3549384
Stationary 304.8891 248 434 -0.2592593 0.3549384
Stationary 304.9045 248 434 -0.2592593 0.3549384
Stationary 304.9202 248 434 -0.2592593 0.3549384
Stationary 304.936 248 434 -0.2592593 0.3549384
Stationary 304.9516 248 434 -0.2592593 0.3549384
Stationary 304.9652 248 434 -0.2592593 0.3549384
Stationary 304.9813 248 434 -0.2592593 0.3549384
Stationary 304.9973 248 434 -0.2592593 0.3549384
Stationary 305.0123 248 434 -0.2592593 0.3549384
Stationary 305.0283 248 434 -0.2592593 0.3549384
Stationary 305.0429 248 434 -0.2592593 0.3549384
Moved 305.0593 238.0224 434 -0.2823556 0.3549384
Moved 305.0753 235.9286 434 -0.2872022 0.3549384
Moved 305.0935 233.0077 434 -0.2939638 0.3549384
Moved 305.1096 232.0708 434 -0.2961324 0.3549384
Moved 305.1213 229.2642 434 -0.3026292 0.3549384
Moved 305.137 228.1933 434 -0.3051081 0.3549384
Moved 305.1521 226.751 434 -0.3084468 0.3549384
Moved 305.1672 225.313 434 -0.3117754 0.3549384
Moved 305.1822 224.1502 434 -0.314467 0.3549384
Moved 305.1987 222.7603 434 -0.3176845 0.3549384
Moved 305.2136 221.3196 434 -0.3210194 0.3549384
Moved 305.2287 219.8799 434 -0.3243521 0.3549384
Moved 305.2469 218.4412 434 -0.3276824 0.3549384
Moved 305.2624 217.5 434 -0.3298611 0.3549384
Moved 305.2747 216.7836 434 -0.3315194 0.3549384
Moved 305.2908 215.5 434 -0.3344907 0.3549384
Moved 305.3058 214.0367 434 -0.3378781 0.3549384
Moved 305.3215 212.5978 434 -0.3412088 0.3549384
Moved 305.3425 209.7167 434 -0.3478779 0.3549384
Stationary 305.3529 209.7167 434 -0.3478779 0.3549384
Moved 305.3668 208.2788 434 -0.3512065 0.3549384
Moved 305.3823 206.8401 434 -0.3545369 0.3549384
Moved 305.3994 205.5 434 -0.3576389 0.3549384
Moved 305.4138 204.2624 434 -0.3605036 0.3549384
Moved 305.4321 202.823 434 -0.3638358 0.3549384
Moved 305.4446 202.3853 427 -0.3648489 0.3009261
Moved 305.4596 200.9455 427 -0.3681818 0.3009261
Stationary 305.4747 200.9455 427 -0.3681818 0.3009261
Stationary 305.4903 200.9455 427 -0.3681818 0.3009261
Moved 305.5054 199.7508 427 -0.3709472 0.3009261
Moved 305.522 198.7962 427 -0.373157 0.3009261
Stationary 305.5392 198.7962 427 -0.373157 0.3009261
Stationary 305.556 198.7962 427 -0.373157 0.3009261
Stationary 305.579 198.7962 427 -0.373157 0.3009261
Stationary 305.5906 199 427 -0.3726852 0.3009261
Stationary 305.602 199 427 -0.3726852 0.3009261
Stationary 305.6136 199 427 -0.3726852 0.3009261
Stationary 305.6284 199 427 -0.3726852 0.3009261
Stationary 305.6438 199 427 -0.3726852 0.3009261
Moved 305.6595 206.4204 427 -0.3555084 0.3009261
Moved 305.6758 215 427 -0.3356481 0.3009261
Moved 305.6912 223.6039 434.5473 -0.3157317 0.3591614
Moved 305.7074 233.7029 436.3861 -0.2923544 0.3733496
Moved 305.7228 246.5713 437 -0.2625664 0.3780865
Moved 305.7378 256.576 437.9529 -0.2394073 0.3854389
Moved 305.7536 269.3879 438 -0.2097502 0.3858025
Moved 305.7691 282.3629 439 -0.1797154 0.3935187
Moved 305.7839 292.7978 439 -0.1555607 0.3935187
Moved 305.8049 312.8331 439 -0.1091826 0.3935187
Stationary 305.8152 312.8331 439 -0.1091826 0.3935187
Moved 305.8286 322.3698 440 -0.08710692 0.4012346
Moved 305.8459 330.1748 440 -0.06903972 0.4012346
Moved 305.8612 339.6012 440 -0.04721944 0.4012346
Moved 305.877 349.5 440 -0.02430553 0.4012346
Moved 305.8936 357.8299 440 -0.005023479 0.4012346
Moved 305.9076 364.954 440 0.01146774 0.4012346
Moved 305.9232 372.1923 440 0.0282228 0.4012346
Moved 305.9384 379.384 440 0.04487048 0.4012346
Moved 305.9557 384 440 0.0555556 0.4012346
Moved 305.9692 388.5652 440 0.0661232 0.4012346
Moved 305.9843 394.1756 440 0.07911017 0.4012346
Moved 306.0005 399.3234 440 0.09102633 0.4012346
Moved 306.0191 404.8417 440 0.1038002 0.4012346
Moved 306.031 407.9388 440 0.1109693 0.4012346
Moved 306.0472 412.2282 440 0.1208987 0.4012346
Moved 306.0613 415 440 0.1273148 0.4012346
Moved 306.0764 418.2335 440 0.1347997 0.4012346
Moved 306.0918 422.1519 440 0.1438702 0.4012346
Moved 306.1077 424.9736 440 0.1504018 0.4012346
Moved 306.1224 427.8452 440 0.157049 0.4012346
Moved 306.1394 430.7248 440 0.1637147 0.4012346
Moved 306.1539 433.5888 440 0.1703444 0.4012346
Moved 306.1691 435.2303 440 0.1741443 0.4012346
Moved 306.1847 437.442 440 0.1792638 0.4012346
