he is still on our team
Basic
0.4 0.4
288 259.2
Began 552.0608 410 361 0.173611 -0.1041668
Stationary 552.0763 410 361 0.173611 -0.1041668
Stationary 552.0894 410 361 0.173611 -0.1041668
Stationary 552.1065 410 361 0.173611 -0.1041668
Stationary 552.1222 410 361 0.173611 -0.1041668
Stationary 552.138 410 361 0.173611 -0.1041668
Stationary 552.154 410 361 0.173611 -0.1041668
Stationary 552.1682 410 361 0.173611 -0.1041668
Stationary 552.1846 410 361 0.173611 -0.1041668
Stationary 552.1998 410 361 0.173611 -0.1041668
Stationary 552.2166 410 361 0.173611 -0.1041668
Stationary 552.2324 410 361 0.173611 -0.1041668
Stationary 552.2477 410 361 0.173611 -0.1041668
Stationary 552.2615 410 361 0.173611 -0.1041668
Stationary 552.2758 410 361 0.173611 -0.1041668
Stationary 552.2902 410 361 0.173611 -0.1041668
Stationary 552.3093 410 361 0.173611 -0.1041668
Stationary 552.3262 410 361 0.173611 -0.1041668
Moved 552.3386 402.9277 370.093 0.1490544 -0.06908569
Moved 552.355 403 372.9005 0.1493056 -0.05825442
Moved 552.3689 399.3432 374.6567 0.1366085 -0.05147863
Moved 552.3842 396.556 377.444 0.1269306 -0.04072554
Moved 552.3997 392.5 383 0.1128472 -0.01929024
Moved 552.4154 386.0654 388.2789 0.09050473 0.001075886
Moved 552.4305 380.8695 393.1305 0.07246359 0.01979351
Moved 552.447 375.3179 397.2616 0.05318716 0.03573129
Moved 552.4628 369.8128 400.5936 0.03407225 0.04858652
Moved 552.4781 364.2599 404.5551 0.01479134 0.06386974
Moved 552.4921 358.755 407.6838 -0.004322976 0.07594043
Moved 552.5091 351.2917 412.8055 -0.03023721 0.09570032
Moved 552.5237 345.8323 416.1006 -0.04919335 0.1084126
Moved 552.5396 334.4461 423.2212 -0.08872881 0.1358842
Moved 552.5557 326.8878 430.1122 -0.114973 0.1624698
Moved 552.5705 321.2135 436.9831 -0.1346752 0.1889779
Moved 552.5859 316.7005 441.8744 -0.1503456 0.2078486
Moved 552.6016 313.0959 446.8561 -0.1628613 0.2270681
Moved 552.6165 308.9795 451.0205 -0.1771545 0.2431345
Moved 552.6318 308.5 454.5 -0.1788194 0.2565585
Moved 552.648 305.4294 459.1412 -0.1894813 0.2744645
Moved 552.6633 303.8292 462.3417 -0.1950376 0.2868119
