come and see our new car
Basic
0.4 0.4
288 86.39999
Began 341.9723 340 341 -0.06944447 -0.5439815
Stationary 341.9913 340 341 -0.06944447 -0.5439815
Stationary 342.0063 340 341 -0.06944447 -0.5439815
Stationary 342.0212 340 341 -0.06944447 -0.5439815
Stationary 342.0382 340 341 -0.06944447 -0.5439815
Stationary 342.0518 340 341 -0.06944447 -0.5439815
Stationary 342.0685 340 341 -0.06944447 -0.5439815
Stationary 342.0844 340 341 -0.06944447 -0.5439815
Stationary 342.0975 340 341 -0.06944447 -0.5439815
Stationary 342.113 340 341 -0.06944447 -0.5439815
Moved 342.1297 353.3795 341 -0.02298787 -0.5439815
Moved 342.1449 357.8892 351.3335 -0.007329061 -0.4243805
Moved 342.1606 366.2984 355.6492 0.02186939 -0.3744305
Moved 342.1773 377.291 361.9841 0.06003827 -0.3011093
Moved 342.1909 387.285 367.0472 0.09473949 -0.2425088
Moved 342.2064 399.6878 375.1252 0.1378049 -0.1490137
Moved 342.2226 410.0059 381.1287 0.1736316 -0.07952937
Moved 342.2379 420.4544 386.1948 0.2099112 -0.02089394
Moved 342.2534 430.5 393.5 0.2447916 0.06365723
Moved 342.2686 438.6035 397.7734 0.2729289 0.1131187
Moved 342.2849 444.5307 402.148 0.2935092 0.1637501
Moved 342.2999 451.547 405.9103 0.3178715 0.2072947
Moved 342.3151 457.811 408.9244 0.3396216 0.2421805
Moved 342.3322 463.6048 411.8024 0.3597388 0.2754904
Moved 342.3464 469.3711 414.6855 0.3797605 0.3088607
Moved 342.3618 473.8365 417.5576 0.3952655 0.3421019
Moved 342.3766 479.1479 420.4319 0.4137078 0.3753692
Moved 342.3924 482.3235 422.1617 0.4247344 0.3953907
Moved 342.408 485 423.5 0.4340277 0.4108795
Moved 342.4233 486.7023 424.7023 0.4399384 0.4247946
Moved 342.438 488.1423 425 0.4449385 0.4282407
Moved 342.4537 489.5821 426 0.4499377 0.4398148
Moved 342.4696 490 427.0178 0.4513889 0.4515952
Moved 342.4838 491.454 427.454 0.4564375 0.456644
Moved 342.4987 492.5 428.5 0.4600694 0.4687498
Stationary 342.5146 492.5 428.5 0.4600694 0.4687498
Moved 342.53 493.1248 428 0.4622387 0.462963
Stationary 342.546 493.1248 428 0.4622387 0.462963
Moved 342.5604 494.2951 428 0.4663025 0.462963
