watch out for low flying objects
Basic
0.6 0.6
432 129.6
Began 300.7452 206 456 -0.3564815 0.5246913
Stationary 300.7645 206 456 -0.3564815 0.5246913
Stationary 300.7793 206 456 -0.3564815 0.5246913
Stationary 300.794 206 456 -0.3564815 0.5246913
Moved 300.8105 217.9309 448.4076 -0.3288636 0.466108
Moved 300.8265 224.2663 446.0934 -0.3141983 0.4482519
Moved 300.8415 228.2611 443.3694 -0.3049512 0.4272335
Moved 300.8572 234.9072 440.6371 -0.2895666 0.4061505
Moved 300.8728 237.6039 438.5974 -0.2833242 0.3904116
Moved 300.8878 241.8541 435.7639 -0.2734859 0.3685488
Moved 300.9035 245.9316 433.0456 -0.2640471 0.3475739
Moved 300.9186 251.3377 430.3312 -0.2515331 0.3266297
Moved 300.9348 253.4035 428.5965 -0.2467512 0.3132446
Moved 300.9487 256.1414 425.8586 -0.2404133 0.2921187
Moved 300.9642 260.4397 423.0402 -0.2304636 0.2703717
Moved 300.9797 261.2896 421.7104 -0.2284964 0.2601114
Moved 300.9955 262.8962 420.1038 -0.2247772 0.2477142
Moved 301.0203 264.6294 418.3705 -0.2207652 0.2343408
Stationary 301.032 264.6294 418.3705 -0.2207652 0.2343408
Moved 301.0415 265 417.0054 -0.2199074 0.223807
Moved 301.0573 265 416.5 -0.2199074 0.2199075
Moved 301.0725 265 414.2682 -0.2199074 0.2026874
Moved 301.0881 265 412.9042 -0.2199074 0.1921624
Moved 301.1042 265 410.8317 -0.2199074 0.1761704
Moved 301.1193 265 408.0404 -0.2199074 0.1546326
Moved 301.1349 259.0752 404.4608 -0.2336221 0.1270127
Moved 301.1494 253.1381 399.1381 -0.2473656 0.08594195
Moved 301.1653 248.6989 394.2742 -0.2576415 0.04841192
Moved 301.181 244.1823 391.1215 -0.2680964 0.02408581
Moved 301.1971 240.0942 387.0942 -0.2775597 -0.006988902
Moved 301.2122 235 385 -0.2893518 -0.02314815
Moved 301.2274 230.0732 381.8049 -0.3007565 -0.04780169
Moved 301.2436 223.5065 377.7039 -0.3159571 -0.07944484
Moved 301.2593 218.1721 375.0861 -0.3283053 -0.09964461
Moved 301.2731 211.6845 370.5134 -0.343323 -0.1349275
Moved 301.2888 206.2217 367.6108 -0.3559684 -0.1573235
Moved 301.3069 199.5 365 -0.3715278 -0.1774691
Moved 301.3196 196.2264 363.0754 -0.3791055 -0.1923189
Moved 301.336 192.1334 361.0667 -0.3885801 -0.2078186
Moved 301.3509 186.7135 359.6783 -0.4011261 -0.2185311
Moved 301.3654 182.6243 358 -0.410592 -0.2314815
Moved 301.381 179.8975 356.9488 -0.4169039 -0.2395927
Moved 301.3967 175.747 357 -0.4265115 -0.2391975
Moved 301.4123 175.2162 356 -0.4277404 -0.2469136
Moved 301.4272 173.8562 354.8561 -0.4308885 -0.2557397
Moved 301.4435 172.5 355 -0.4340278 -0.2546294
Moved 301.4579 171.4083 355 -0.4365548 -0.2546294
Moved 301.4728 170.0406 355 -0.4397208 -0.2546294
Moved 301.4888 169.5 355 -0.4409722 -0.2546294
Moved 301.5062 168.654 355 -0.4429305 -0.2546294
Stationary 301.519 168.654 355 -0.4429305 -0.2546294
Stationary 301.533 168.654 355 -0.4429305 -0.2546294
Stationary 301.5501 168.654 355 -0.4429305 -0.2546294
Stationary 301.5658 168.654 355 -0.4429305 -0.2546294
Stationary 301.5819 168.654 355 -0.4429305 -0.2546294
Stationary 301.5962 168.654 355 -0.4429305 -0.2546294
Stationary 301.6133 168.654 355 -0.4429305 -0.2546294
Stationary 301.6271 168.654 355 -0.4429305 -0.2546294
Stationary 301.6439 168.654 355 -0.4429305 -0.2546294
Stationary 301.6598 168.654 355 -0.4429305 -0.2546294
Stationary 301.6742 169 355 -0.4421296 -0.2546294
Ended 301.69 169 355 -0.4421296 -0.2546294
Backspace 302.6108
Began 303.1501 216 481 -0.3333333 0.7175925
Stationary 303.1709 216 481 -0.3333333 0.7175925
Stationary 303.1855 216 481 -0.3333333 0.7175925
Stationary 303.2009 216 481 -0.3333333 0.7175925
Stationary 303.2188 216 481 -0.3333333 0.7175925
Stationary 303.2314 216 481 -0.3333333 0.7175925
Moved 303.2464 206.1157 481 -0.3562137 0.7175925
Moved 303.2639 204.0747 481 -0.3609383 0.7175925
Moved 303.2776 199.4233 468.4524 -0.3717054 0.6207745
Moved 303.2934 193.4861 464.486 -0.3854489 0.5901698
Moved 303.3082 186.7813 459.025 -0.4009692 0.5480327
Moved 303.3229 184.1743 455.1743 -0.4070039 0.5183199
Moved 303.3394 180.0954 451.0955 -0.4164457 0.4868478
Moved 303.3566 177.3341 447.0012 -0.4228376 0.4552565
Moved 303.3705 174.5915 444.8872 -0.4291864 0.4389445
Moved 303.3865 172.3928 442.3928 -0.4342759 0.4196976
Moved 303.4012 169.7996 439.7996 -0.4402786 0.3996885
Moved 303.4167 168.5386 437.0773 -0.4431976 0.3786826
Moved 303.4384 162.6207 429.6207 -0.4568965 0.3211477
Stationary 303.4492 162.6207 429.6207 -0.4568965 0.3211477
Moved 303.4619 161.5 427 -0.4594907 0.3009261
Moved 303.478 159.0833 425.0833 -0.4650849 0.2861368
Moved 303.4946 157.7184 421.1552 -0.4682445 0.2558273
Moved 303.5093 156.7202 420.7203 -0.470555 0.2524714
Moved 303.5234 155.2771 417.5543 -0.4738955 0.2280421
Moved 303.5397 152.8319 414.8319 -0.4795558 0.2070365
Moved 303.5559 151.5509 412.1018 -0.4825211 0.1859709
Moved 303.571 149.3741 408.3741 -0.48756 0.1572077
Moved 303.5857 149 405.6422 -0.4884259 0.1361283
Moved 303.6034 147 403.4548 -0.4930556 0.1192501
Moved 303.6166 146.3105 401.621 -0.4946516 0.1051002
Moved 303.6319 145.0429 400.0429 -0.4975859 0.09292379
Moved 303.6478 143.6779 397.3557 -0.5007457 0.07218938
Moved 303.664 143.313 396.313 -0.5015902 0.0641439
Moved 303.6785 143 394.9453 -0.5023148 0.05359026
Moved 303.6943 141.5806 395 -0.5056003 0.05401247
Moved 303.7094 142 394 -0.5046296 0.04629641
Moved 303.7251 142 392.7931 -0.5046296 0.03698372
