coming up with killer sound bites
Stationary 517.2031 555 436.7037 0.3385417 0.28185
Moved 517.2197 555 435.9332 0.3385417 0.2773909
Moved 517.2338 555 433.8529 0.3385417 0.2653526
Moved 517.2494 555 430.9614 0.3385417 0.2486192
Moved 517.2698 552.1224 427.3557 0.3335459 0.2277526
Moved 517.2975 542.9597 417.9329 0.3176384 0.1732226
Moved 517.3151 539.1645 411.2468 0.3110494 0.13453
Moved 517.3284 535.1902 404.3806 0.3041497 0.09479496
Moved 517.3431 532.2675 398.535 0.2990755 0.06096628
Moved 517.3593 528.39 393.78 0.2923438 0.03344898
Moved 517.3745 525.5286 389.293 0.2873761 0.007482635
Moved 517.3892 522.639 384.9586 0.2823594 -0.01760068
Moved 517.4056 520.3411 381.5115 0.2783699 -0.03754899
Moved 517.421 517.5761 378.5761 0.2735696 -0.05453622
Moved 517.4365 515.3499 373.6998 0.2697047 -0.08275544
Moved 517.4518 511.7243 369.7243 0.2634102 -0.1057621
Moved 517.4671 509 364 0.2586806 -0.1388887
Moved 517.4818 508.0224 361.0448 0.2569833 -0.1559906
Moved 517.4979 505.1751 356.7626 0.2520401 -0.180772
Moved 517.5149 504.341 353.6821 0.2505921 -0.1985991
Moved 517.528 503.0052 351.0103 0.2482729 -0.2140605
Moved 517.5437 501.5623 348.1246 0.2457679 -0.2307602
Moved 517.5598 501.122 345.244 0.2450034 -0.2474308
Moved 517.5747 499.6795 342.3589 0.2424991 -0.2641266
Moved 517.5898 499.23 340.4601 0.2417188 -0.2751151
Moved 517.6063 497.7852 338.7852 0.2392104 -0.2848078
Moved 517.6215 498 337.5 0.2395833 -0.2922454
Moved 517.6361 497 335.5047 0.2378472 -0.3037924
Moved 517.651 495.808 333.808 0.2357778 -0.3136107
Moved 517.6667 495.368 331.7361 0.2350139 -0.3256014
Moved 517.6824 495 329.9252 0.234375 -0.3360812
Moved 517.6986 493.5 328.5 0.2317708 -0.3443287
Moved 517.7137 493.0423 327.0423 0.2309763 -0.3527643
Moved 517.7287 493 325.6035 0.2309028 -0.3610908
Moved 517.7446 491.6552 324.6552 0.228568 -0.366579
Moved 517.7671 492 322.8229 0.2291667 -0.3771824
Stationary 517.778 492 322.8229 0.2291667 -0.3771824
Stationary 517.7889 492 322.8229 0.2291667 -0.3771824
Stationary 517.8044 492 322.8229 0.2291667 -0.3771824
Stationary 517.8198 492 322.8229 0.2291667 -0.3771824
Stationary 517.8347 492 322.8229 0.2291667 -0.3771824
Stationary 517.8508 492 322.8229 0.2291667 -0.3771824
Stationary 517.8699 492 323 0.2291667 -0.3761574
Stationary 517.8837 492 323 0.2291667 -0.3761574
Moved 517.8989 492 327.4637 0.2291667 -0.3503259
Moved 517.9136 492 336.0168 0.2291667 -0.3008288
Moved 517.9286 492 343.2516 0.2291667 -0.2589609
Moved 517.9448 491 349.5247 0.2274305 -0.2226579
Moved 517.9611 490.0208 353.9169 0.2257305 -0.1972403
Moved 517.9743 490 361.0945 0.2256945 -0.1557027
Moved 517.9904 489 367.264 0.2239583 -0.12
Moved 518.0066 487.6977 374.5114 0.2216975 -0.0780593
Moved 518.0218 488 380.2238 0.2222222 -0.04500124
Moved 518.037 486.8233 385.7067 0.2201794 -0.01327126
Moved 518.0517 487 390.8668 0.2204861 0.01659031
Moved 518.0678 487 394.4551 0.2204861 0.03735622
Moved 518.0831 487 399.7976 0.2204861 0.0682731
Moved 518.0995 487 402.9326 0.2204861 0.08641578
Moved 518.1149 487 406.1782 0.2204861 0.105198
Moved 518.1296 487 409 0.2204861 0.121528
Moved 518.1445 487 412.9075 0.2204861 0.1441405
Moved 518.1606 487 415.8079 0.2204861 0.1609253
Moved 518.1758 487 418 0.2204861 0.1736111
Moved 518.1907 487 421.9039 0.2204861 0.196203
Moved 518.2078 487 424.7896 0.2204861 0.2129028
Moved 518.2224 487 426.8348 0.2204861 0.2247384
Moved 518.2379 487 429.548 0.2204861 0.2404396
Moved 518.2527 487 430.7156 0.2204861 0.2471965
Moved 518.2683 487 432.1576 0.2204861 0.2555416
Moved 518.2841 487 433.5 0.2204861 0.2633101
Moved 518.2994 487 436.3533 0.2204861 0.2798222
Moved 518.3135 487 439.2288 0.2204861 0.2964631
Moved 518.3301 487 440.5564 0.2204861 0.3041459
Stationary 518.345 487 441 0.2204861 0.3067129
Moved 518.363 487 442.4392 0.2204861 0.3150417
Moved 518.3754 487 443.8805 0.2204861 0.3233826
Moved 518.3912 487 445.3234 0.2204861 0.3317324
Moved 518.4063 485.6648 445 0.2181681 0.3298611
Moved 518.4221 486 445.8831 0.21875 0.3349715
Moved 518.437 484.6776 446 0.2164541 0.3356481
Stationary 518.4525 484.6776 446 0.2164541 0.3356481
Moved 518.4729 483.9313 446 0.2151585 0.3356481
Stationary 518.4852 483.9313 446 0.2151585 0.3356481
Moved 518.4981 483 446 0.2135417 0.3356481
Moved 518.5145 481.867 446 0.2115747 0.3356481
Moved 518.5295 480.3766 446 0.2089872 0.3356481
Moved 518.5454 478.9246 446 0.2064664 0.3356481
Moved 518.5606 476.9704 446 0.2030735 0.3356481
Moved 518.5754 475.0558 438.4467 0.1997498 0.2919367
Moved 518.5917 470.8413 433.8412 0.1924328 0.265285
Moved 518.6092 467.527 425.054 0.1866788 0.2144326
Moved 518.6229 465.0605 418.1815 0.1823967 0.1746612
Moved 518.6381 460.7412 409.4824 0.1748979 0.1243191
Moved 518.6533 456.4344 400.8688 0.1674208 0.07447199
Moved 518.6687 453.4268 393.5671 0.1621993 0.03221697
Moved 518.6837 451.2767 386.1066 0.1584665 -0.01095692
Moved 518.6993 448.6676 379.169 0.1539368 -0.05110529
Moved 518.715 446.3949 371.9747 0.1499912 -0.092739
Moved 518.7306 445.2137 366.0687 0.1479405 -0.1269169
Moved 518.7461 443.8423 360.3693 0.1455596 -0.1599001
Moved 518.7624 442.3961 355.1884 0.1430488 -0.189882
Moved 518.7761 442 350.8699 0.1423611 -0.2148729
Moved 518.7917 440.5052 346.5157 0.139766 -0.2400713
Moved 518.809 440.0755 345.0756 0.13902 -0.2484053
Moved 518.8228 440 340.866 0.1388889 -0.2727662
Moved 518.8383 440 339 0.1388889 -0.2835646
Moved 518.8533 439 337.1185 0.1371527 -0.2944533
Moved 518.8699 439 334.3608 0.1371527 -0.3104118
Moved 518.884 438.2366 333.2366 0.1358275 -0.3169176
Moved 518.8998 438 331.7938 0.1354167 -0.3252678
Moved 518.9147 438 330.351 0.1354167 -0.333617
Moved 518.9307 438 328.9111 0.1354167 -0.3419495
Moved 518.9461 438 327.5 0.1354167 -0.3501157
Moved 518.9622 437.3528 326.3528 0.134293 -0.3567547
Moved 518.9777 436.5 325.5 0.1328125 -0.3616898
Moved 518.9931 437 324.7358 0.1336806 -0.366112
Stationary 519.0082 437 324.7358 0.1336806 -0.366112
Moved 519.0243 437 323.626 0.1336806 -0.3725345
Moved 519.0379 435.6255 322.6255 0.1312943 -0.3783247
Moved 519.0531 436 321.8528 0.1319444 -0.3827962
Stationary 519.0756 436 321.8528 0.1319444 -0.3827962
Stationary 519.086 436 321.8528 0.1319444 -0.3827962
Moved 519.0995 435 320.731 0.1302084 -0.3892883
Moved 519.1166 433.295 321 0.1272482 -0.3877315
Stationary 519.1312 433 321 0.1267361 -0.3877315
Moved 519.1467 431.4105 321 0.1239765 -0.3877315
Moved 519.1638 429.9652 321 0.1214674 -0.3877315
Moved 519.1765 427.7366 321 0.1175982 -0.3877315
Moved 519.1925 425.7705 321 0.1141848 -0.3877315
Moved 519.21 422.8907 321 0.1091851 -0.3877315
Moved 519.2247 420.0076 328.9924 0.1041799 -0.3414792
Moved 519.239 416.1786 331.881 0.09753219 -0.3247629
Moved 519.2549 413.241 336.1385 0.09243235 -0.3001245
Moved 519.2692 409.5284 339.4716 0.08598685 -0.2808359
Moved 519.2856 407.102 341.898 0.08177421 -0.2667939
Moved 519.3007 404.2426 344.7574 0.07680997 -0.2502461
Moved 519.3197 401.3714 347.6286 0.07182539 -0.2336308
Moved 519.333 398.4919 349.2541 0.06682611 -0.224224
Moved 519.348 395.6029 353.397 0.06181068 -0.2002486
Moved 519.3627 392.7125 355.1438 0.05679249 -0.1901399
Moved 519.3782 390.8342 357.5829 0.05353152 -0.1760246
Moved 519.3941 389.2538 359.4924 0.05078785 -0.1649745
Moved 519.4097 386.8167 362.1832 0.04655681 -0.1494026
Moved 519.4243 384 363.5 0.0416667 -0.1417826
Moved 519.4395 382.0447 365.9777 0.03827206 -0.1274439
Moved 519.4551 380.5755 368.8491 0.03572129 -0.110827
Moved 519.47 378.1366 370.8634 0.03148712 -0.09916994
Moved 519.4866 376.6938 372.3062 0.02898238 -0.09082088
Moved 519.5015 375.5 375 0.02690971 -0.07523149
Moved 519.5178 374.1363 375.8637 0.02454214 -0.07023299
Moved 519.5326 371.3876 377.3062 0.01977011 -0.06188534
Moved 519.548 370.2531 379.4938 0.01780048 -0.04922549
Moved 519.5628 367.6219 381.189 0.01323245 -0.03941518
Moved 519.5795 366.3699 383.2602 0.0110589 -0.02742944
Moved 519.5988 362.5 388 0.004340261 8.830317E-08
Stationary 519.6109 362.5 388 0.004340261 8.830317E-08
Moved 519.624 361.3978 388.6022 0.002426654 0.003485061
Moved 519.6393 358.9075 391.0925 -0.001896769 0.01789658
Moved 519.6573 356.022 392.489 -0.006906241 0.02597809
Moved 519.6714 354.1418 395.8582 -0.01017053 0.04547587
Moved 519.6859 351.2563 398.7437 -0.01518007 0.06217435
Moved 519.7003 350.1921 399.8079 -0.01702759 0.06833297
Moved 519.7165 347.4947 401.2526 -0.02171062 0.0766936
Moved 519.7322 346.6992 402.3008 -0.02309173 0.08275951
Moved 519.7469 345.1676 403.8324 -0.02575069 0.09162267
Moved 519.7623 345 405.2676 -0.02604168 0.09992803
Moved 519.7784 343.286 406 -0.02901729 0.1041666
Moved 519.7938 343 407.1543 -0.02951387 0.1108467
Stationary 519.8096 343 407.1543 -0.02951387 0.1108467
Moved 519.8245 341.625 408.3751 -0.03190107 0.1179113
Moved 519.8394 342 409.0586 -0.03125 0.1218669
Stationary 519.8552 342 409.0586 -0.03125 0.1218669
Moved 519.8707 342 410.3761 -0.03125 0.1294913
Moved 519.8862 342 411.2427 -0.03125 0.1345068
Ended 519.9018 342 412.5 -0.03125 0.1417824
Began 520.5013 409 445 0.08506946 0.3298611
Stationary 520.5192 409 445 0.08506946 0.3298611
Stationary 520.5347 409 445 0.08506946 0.3298611
Stationary 520.5493 409 445 0.08506946 0.3298611
Stationary 520.5648 409 445 0.08506946 0.3298611
Stationary 520.5791 409 445 0.08506946 0.3298611
Stationary 520.5937 409 445 0.08506946 0.3298611
Stationary 520.6116 409 445 0.08506946 0.3298611
Stationary 520.6248 409 445 0.08506946 0.3298611
Stationary 520.6395 409 445 0.08506946 0.3298611
Stationary 520.6631 409 445 0.08506946 0.3298611
Stationary 520.6748 409 445 0.08506946 0.3298611
Stationary 520.6862 409 445 0.08506946 0.3298611
Stationary 520.7018 409 445 0.08506946 0.3298611
Stationary 520.7175 409 445 0.08506946 0.3298611
Stationary 520.733 409 445 0.08506946 0.3298611
Stationary 520.7483 409 445 0.08506946 0.3298611
Stationary 520.7637 409 445 0.08506946 0.3298611
Stationary 520.7793 409 445 0.08506946 0.3298611
Stationary 520.7949 409 445 0.08506946 0.3298611
Stationary 520.81 409 445 0.08506946 0.3298611
Stationary 520.8262 409 445 0.08506946 0.3298611
Stationary 520.843 409 445 0.08506946 0.3298611
Stationary 520.8563 409 445 0.08506946 0.3298611
Stationary 520.8717 409 445 0.08506946 0.3298611
Stationary 520.8872 409 445 0.08506946 0.3298611
Stationary 520.9021 409 445 0.08506946 0.3298611
Stationary 520.9187 409 445 0.08506946 0.3298611
Stationary 520.9336 409 445 0.08506946 0.3298611
Stationary 520.9494 409 445 0.08506946 0.3298611
Stationary 520.9641 409 445 0.08506946 0.3298611
Moved 520.9792 420.7058 445 0.1053921 0.3298611
Moved 520.9963 423.3844 445 0.1100424 0.3298611
Moved 521.0123 426.4823 445 0.1154207 0.3298611
Moved 521.0262 431.3553 445 0.1238807 0.3298611
Moved 521.0422 436.4821 445 0.1327815 0.3298611
Moved 521.0587 442 445 0.1423611 0.3298611
Moved 521.0729 447.3453 445 0.1516411 0.3298611
Moved 521.088 453.4477 445 0.1622356 0.3298611
Moved 521.1097 460.7455 445 0.1749054 0.3298611
Moved 521.1214 465.9759 445 0.183986 0.3298611
Moved 521.1345 474.5842 445 0.1989309 0.3298611
Moved 521.1496 481.4061 445 0.2107745 0.3298611
Moved 521.1658 489.8947 445 0.2255116 0.3298611
Moved 521.1813 494.4454 445 0.2334121 0.3298611
Moved 521.1967 504.0934 445 0.2501621 0.3298611
Moved 521.2124 511.2843 445 0.2626463 0.3298611
Moved 521.2279 519.5269 445 0.2769563 0.3298611
Moved 521.2437 526.7616 445 0.2895166 0.3298611
Moved 521.2587 533.3679 440.8563 0.3009859 0.3058816
Moved 521.2747 538.1045 438 0.3092091 0.2893519
Moved 521.2902 542.4583 438 0.3167679 0.2893519
Moved 521.3049 547.1896 438 0.3249819 0.2893519
Moved 521.3198 552.1386 438 0.333574 0.2893519
Moved 521.3349 556.3954 438 0.3409643 0.2893519
Moved 521.3504 560.7444 438 0.3485145 0.2893519
Moved 521.3663 563.6921 438 0.3536322 0.2893519
Moved 521.3806 568.3672 438 0.3617485 0.2893519
Moved 521.3969 571.7348 438 0.3675951 0.2893519
Moved 521.4153 575.9473 438 0.3749085 0.2893519
Moved 521.4274 580.5109 438 0.3828315 0.2893519
Moved 521.4434 584.6256 438 0.389975 0.2893519
Moved 521.4598 588.2981 438 0.3963508 0.2893519
Moved 521.4739 592.2664 438 0.4032401 0.2893519
Moved 521.4901 596.5918 438 0.4107496 0.2893519
Moved 521.5053 600.2397 443.226 0.4170829 0.3195951
Moved 521.5368 607.1064 446.5532 0.4290043 0.3388497
Moved 521.5493 609.9782 447 0.4339899 0.3414353
Moved 521.5622 612.8721 447 0.4390141 0.3414353
Moved 521.5743 615.7554 448 0.4440197 0.3472222
Stationary 521.585 615.7554 448 0.4440197 0.3472222
Moved 521.5967 617.3168 448 0.4467305 0.3472222
Moved 521.6158 620 448 0.4513888 0.3472222
Moved 521.628 620.8638 449 0.4528885 0.3530093
Moved 521.6432 622.3099 449 0.4553992 0.3530093
Moved 521.6584 623.749 449 0.4578976 0.3530093
Moved 521.6738 624.5 449 0.4592014 0.3530093
Moved 521.6895 625.6348 449.6348 0.4611715 0.356683
Moved 521.7056 626.5 450.5 0.4626736 0.3616898
Moved 521.7202 627.2584 450 0.4639903 0.3587963
Moved 521.7344 627.5902 450 0.4645663 0.3587963
Moved 521.7498 628.5 450 0.4661458 0.3587963
Stationary 521.7662 628.5 450 0.4661458 0.3587963
Moved 521.7811 629.2492 450 0.4674465 0.3587963
Stationary 521.796 629.2492 450 0.4674465 0.3587963
Moved 521.814 630 450.8005 0.46875 0.3634291
Moved 521.8297 630 451.5 0.46875 0.3674769
Moved 521.8435 631.1536 451 0.4707527 0.3645833
Stationary 521.8584 631.1536 451 0.4707527 0.3645833
Stationary 521.8731 631 451 0.4704861 0.3645833
Moved 521.8888 632.5 451 0.4730902 0.3645833
Moved 521.9126 632 451 0.4722222 0.3645833
Stationary 521.9232 632 451 0.4722222 0.3645833
Moved 521.9354 633.0148 451 0.4739841 0.3645833
Ended 521.951 633.0148 451 0.4739841 0.3645833
Began 522.4264 315 429 -0.07812499 0.2372686
Stationary 522.4464 315 429 -0.07812499 0.2372686
Stationary 522.4592 315 429 -0.07812499 0.2372686
Stationary 522.4756 315 429 -0.07812499 0.2372686
Stationary 522.4899 315 429 -0.07812499 0.2372686
Stationary 522.5053 315 429 -0.07812499 0.2372686
Stationary 522.5205 315 429 -0.07812499 0.2372686
Stationary 522.5357 315 429 -0.07812499 0.2372686
Stationary 522.5505 315 429 -0.07812499 0.2372686
Stationary 522.5658 315 429 -0.07812499 0.2372686
Stationary 522.581 315 429 -0.07812499 0.2372686
Stationary 522.5969 315 429 -0.07812499 0.2372686
Stationary 522.6134 315 429 -0.07812499 0.2372686
Stationary 522.6288 315 429 -0.07812499 0.2372686
Stationary 522.644 315 429 -0.07812499 0.2372686
Moved 522.6598 305.2966 429 -0.09497117 0.2372686
Moved 522.6762 303.857 429 -0.09747043 0.2372686
Moved 522.692 302.4126 433.1119 -0.0999781 0.2610641
Moved 522.7069 300.971 436 -0.1024809 0.2777777
Moved 522.7222 299.5281 436 -0.104986 0.2777777
Moved 522.7433 294.3039 438.348 -0.1140557 0.2913658
Stationary 522.7543 294.3039 438.348 -0.1140557 0.2913658
Moved 522.7684 292.3813 438 -0.1173935 0.2893519
Moved 522.7836 290.2676 439.8662 -0.1210632 0.3001518
Moved 522.7993 287.3894 441.3053 -0.1260601 0.3084799
Moved 522.8151 284.5019 442.7491 -0.1310731 0.316835
Moved 522.8297 281.623 444.1885 -0.1360711 0.3251648
Moved 522.8455 278.1096 445.2603 -0.1421709 0.3313676
Moved 522.8615 274.8562 446 -0.147819 0.3356481
Moved 522.8766 271.5794 447.1402 -0.1535079 0.3422465
Moved 522.8922 268.1128 448.6291 -0.1595264 0.3508627
Moved 522.9075 263.7843 449 -0.1670412 0.3530093
Moved 522.9233 260.4642 450.5119 -0.1728052 0.3617587
Moved 522.9384 256.1437 451.9521 -0.180306 0.3700932
Moved 522.9531 251.8037 452 -0.1878408 0.3703704
Moved 522.9677 247.5028 453.8324 -0.1953076 0.3809746
Moved 522.9839 244.1821 454.9393 -0.2010727 0.38738
Moved 522.999 238.5268 456.3683 -0.210891 0.3956499
Moved 523.0143 233.7843 458.804 -0.2191245 0.409745
Moved 523.0304 228.0295 460.2426 -0.2291155 0.4180708
Moved 523.0453 223.2975 462 -0.2373307 0.4282408
Moved 523.0624 219.7767 463.1116 -0.2434432 0.434674
Moved 523.0764 215.3222 463.5593 -0.2511767 0.4372643
Moved 523.0953 211.7098 464 -0.2574483 0.4398149
Moved 523.1072 207.6043 465.1319 -0.2645759 0.4463653
Moved 523.1223 202.7173 466 -0.2730603 0.4513888
Moved 523.1384 198.982 467.009 -0.2795452 0.4572279
Moved 523.1534 194.6442 468.4519 -0.287076 0.4655782
Moved 523.1688 192.225 468.8875 -0.2912759 0.4680987
Moved 523.1841 188.0128 469 -0.2985889 0.4687502
Moved 523.1997 186 470.5 -0.3020833 0.4774305
Moved 523.2172 182.2276 470 -0.3086327 0.474537
Moved 523.2297 179.3418 471.3291 -0.3136426 0.4822287
Moved 523.2462 176.4574 471 -0.3186503 0.480324
Moved 523.2618 173.5564 471 -0.3236869 0.480324
Moved 523.2773 171.6962 471 -0.3269163 0.480324
Moved 523.2924 168.8168 471 -0.3319153 0.480324
Moved 523.3085 167.5 471 -0.3342014 0.480324
Moved 523.3236 166.3938 471 -0.3361219 0.480324
Moved 523.3386 164.9509 471 -0.3386269 0.480324
Moved 523.3544 163.5123 471 -0.3411244 0.480324
Moved 523.3687 163.076 471 -0.3418819 0.480324
Stationary 523.3843 163 471 -0.3420139 0.480324
Moved 523.3998 162 471 -0.34375 0.480324
Stationary 523.4165 162 471 -0.34375 0.480324
Stationary 523.4344 162 471 -0.34375 0.480324
Moved 523.4456 161 471 -0.3454861 0.480324
Stationary 523.4614 161 471 -0.3454861 0.480324
Stationary 523.4758 161 471 -0.3454861 0.480324
Stationary 523.4907 161 471 -0.3454861 0.480324
Stationary 523.5076 161 471 -0.3454861 0.480324
Stationary 523.522 161 471 -0.3454861 0.480324
Stationary 523.5378 161 471 -0.3454861 0.480324
Stationary 523.5524 161 471 -0.3454861 0.480324
Stationary 523.5687 161 471 -0.3454861 0.480324
Stationary 523.5847 161 471 -0.3454861 0.480324
Stationary 523.6 161 471 -0.3454861 0.480324
Stationary 523.6165 161 471 -0.3454861 0.480324
Moved 523.6293 170.4896 471 -0.3290111 0.480324
Moved 523.6463 172.8254 464.6111 -0.3249559 0.4433512
Moved 523.665 175.6506 461.3494 -0.320051 0.4244758
Moved 523.6777 179.5408 459.2296 -0.3132971 0.4122081
Moved 523.6929 183.615 456.59 -0.306224 0.3969332
Moved 523.7084 186.9472 454.7018 -0.3004389 0.386006
Moved 523.7238 191.2388 451.8408 -0.2929882 0.3694488
Moved 523.7391 194 450.5 -0.2881944 0.3616898
Moved 523.7593 198.1713 448.5524 -0.2809526 0.3504192
Moved 523.7725 202.2158 446.9281 -0.273931 0.3410191
Moved 523.7856 207.5356 444.4881 -0.2646951 0.3268988
Moved 523.8008 210.8984 444 -0.2588569 0.3240742
Moved 523.8164 216.5677 442.608 -0.2490143 0.3160188
Moved 523.8323 220.5044 443 -0.2421798 0.318287
