watch out for low flying objects
Basic
0.6 0.6
432 388.8
Began 122.2268 268 478 -0.212963 0.2314814
Stationary 122.2487 268 478 -0.212963 0.2314814
Stationary 122.2611 268 478 -0.212963 0.2314814
Stationary 122.2756 268 478 -0.212963 0.2314814
Stationary 122.2923 268 478 -0.212963 0.2314814
Moved 122.308 256.5085 458.3813 -0.2395638 0.1810219
Moved 122.3229 250.7362 446.9816 -0.2529255 0.1517016
Moved 122.3396 244.162 437.243 -0.2681434 0.1266539
Moved 122.3553 232.7502 418.7191 -0.2945597 0.07900988
Moved 122.3702 224.9397 410.0963 -0.3126397 0.05683189
Moved 122.3866 218.8698 401.3047 -0.3266902 0.03421995
Moved 122.4022 211.3365 392.6038 -0.3441285 0.01184091
Moved 122.4164 206.4955 386.3273 -0.3553345 -0.004302248
Moved 122.4312 202.1814 380.1814 -0.3653208 -0.02010966
Moved 122.4484 198.5949 374.9916 -0.3736229 -0.03345796
Moved 122.4621 195.6535 370.4802 -0.3804317 -0.04506115
Moved 122.4763 191.1449 364.5266 -0.3908682 -0.06037402
Moved 122.4923 186.837 358.7827 -0.4008403 -0.07514741
Moved 122.5077 184.0133 354.52 -0.4073766 -0.08611129
Moved 122.5231 181.1463 349.2926 -0.4140132 -0.09955613
Moved 122.5391 178.2541 346.2541 -0.4207081 -0.1073712
Moved 122.5545 176 344 -0.4259259 -0.1131688
Moved 122.5707 175.0849 341.085 -0.4280441 -0.1206662
Moved 122.585 173.6501 339.6501 -0.4313653 -0.1243566
Moved 122.6022 173.208 337.4161 -0.4323888 -0.1301028
Moved 122.6158 173 335.7617 -0.4328704 -0.1343579
Moved 122.6307 172 335.3242 -0.4351852 -0.135483
Moved 122.6497 172 334.5 -0.4351852 -0.1376029
Moved 122.665 172 333.7238 -0.4351852 -0.1395992
Stationary 122.6768 172 333.7238 -0.4351852 -0.1395992
Stationary 122.6939 172 334 -0.4351852 -0.1388889
Stationary 122.7121 172 334 -0.4351852 -0.1388889
Stationary 122.724 172 334 -0.4351852 -0.1388889
Moved 122.7387 184.5677 334 -0.4060932 -0.1388889
Moved 122.755 196.6367 351.8071 -0.3781559 -0.09308889
Moved 122.7708 206.8781 361.8781 -0.3544488 -0.06718592
Moved 122.785 216.6973 370.3976 -0.3317193 -0.04527378
Moved 122.8024 231.41 386.2333 -0.2976621 -0.004544082
Moved 122.8168 249.4144 403.1517 -0.2559853 0.03897047
Moved 122.8321 267.8747 423.5801 -0.213253 0.0915125
Moved 122.8547 300.3988 458.8171 -0.1379657 0.1821428
Stationary 122.8647 300.3988 458.8171 -0.1379657 0.1821428
Moved 122.878 313.1405 470.1229 -0.1084711 0.2112214
Moved 122.8941 322.7466 478.6637 -0.08623461 0.2331885
Moved 122.9098 330.7661 485.7661 -0.06767119 0.2514558
Moved 122.9246 337.9598 491.9678 -0.05101904 0.2674069
Moved 122.9404 342.3044 496.3044 -0.040962 0.2785607
Moved 122.9581 344.7503 499.7503 -0.03530031 0.2874236
Moved 122.97 346.3102 501.3102 -0.03168941 0.2914356
Moved 122.9858 347 501.7548 -0.0300926 0.2925792
Moved 123.0011 347 502.5 -0.0300926 0.2944958
Moved 123.0191 348.1438 503.1437 -0.02744496 0.2961515
Stationary 123.0339 348.1438 503.1437 -0.02744496 0.2961515
Moved 123.0472 348 504.0705 -0.0277778 0.2985352
Stationary 123.0624 348 504 -0.0277778 0.2983539
Stationary 123.0776 348 504 -0.0277778 0.2983539
Moved 123.092 343.6724 500.2133 -0.03779545 0.2886144
Moved 123.1072 334.866 489.6657 -0.05818054 0.2614858
Moved 123.1228 318.835 465.2078 -0.0952893 0.1985795
Moved 123.1389 305.2529 441.1009 -0.1267293 0.1365762
Moved 123.1545 289.2837 413.5107 -0.1636952 0.06561381
Moved 123.1707 277.8102 392.0192 -0.1902542 0.01033732
Moved 123.186 270.7469 372.9418 -0.2066045 -0.03873001
Moved 123.203 264.8354 356.7973 -0.2202884 -0.08025393
Moved 123.2161 261.5 345 -0.2280093 -0.1105968
Moved 123.2308 257.6002 329.6008 -0.2370366 -0.1502037
Moved 123.2492 254.5273 315.873 -0.2441497 -0.1855119
Moved 123.2678 253.3109 306.8655 -0.2469655 -0.2086792
Moved 123.3054 252 282.9543 -0.25 -0.2701792
Moved 123.3175 252 277.3165 -0.25 -0.2846799
Stationary 123.3279 252 277.3165 -0.25 -0.2846799
Moved 123.3417 252 271.8555 -0.25 -0.2987255
Moved 123.3572 252 265.167 -0.25 -0.3159286
Moved 123.3706 252 262.1818 -0.25 -0.3236066
Moved 123.3864 252 259.3068 -0.25 -0.3310012
Moved 123.4021 252 256.4219 -0.25 -0.3384211
Moved 123.4178 252 256.273 -0.25 -0.338804
Stationary 123.4324 252 256 -0.25 -0.3395062
Stationary 123.4483 252 256 -0.25 -0.3395062
Moved 123.4638 262.5068 256 -0.2256788 -0.3395062
Moved 123.4795 274.2024 269.6032 -0.1986055 -0.3045186
Moved 123.4949 286.3047 283.451 -0.1705909 -0.2689017
Moved 123.51 298.0632 299.0903 -0.1433722 -0.2286772
Moved 123.5256 311.0298 316.3731 -0.1133569 -0.1842256
Moved 123.5411 324.1148 331.7829 -0.08306752 -0.1445913
Moved 123.5567 333.1966 343.2457 -0.06204501 -0.1151088
Moved 123.5714 347.6644 359.1309 -0.02855455 -0.07425198
Moved 123.5873 356.4545 369.3636 -0.008207162 -0.04793316
Moved 123.6028 366.4363 379.4363 0.01489898 -0.02202595
Moved 123.6176 375.7516 388.7516 0.03646205 0.001933094
Ended 123.6327 386.9926 398.7436 0.06248295 0.02763261
Began 124.2016 542 534 0.4212962 0.3755144
Stationary 124.2189 542 534 0.4212962 0.3755144
Stationary 124.2337 542 534 0.4212962 0.3755144
Moved 124.2504 529.8756 534 0.3932306 0.3755144
Moved 124.2655 522.918 534 0.3771251 0.3755144
Moved 124.2807 516.707 534 0.3627477 0.3755144
Moved 124.2962 509.4976 534 0.3460592 0.3755144
Moved 124.3179 495.7485 534 0.3142326 0.3755144
Stationary 124.3285 495.7485 534 0.3142326 0.3755144
