just in time for the party
Basic
0.4 0.4
288 86.39999
Began 239.0307 427 390 0.2326389 0.02314815
Stationary 239.0585 427 390 0.2326389 0.02314815
Stationary 239.0703 427 390 0.2326389 0.02314815
Stationary 239.0815 427 390 0.2326389 0.02314815
Stationary 239.093 427 390 0.2326389 0.02314815
Stationary 239.1079 427 390 0.2326389 0.02314815
Stationary 239.1229 427 390 0.2326389 0.02314815
Stationary 239.138 427 390 0.2326389 0.02314815
Stationary 239.1535 427 390 0.2326389 0.02314815
Stationary 239.1719 427 390 0.2326389 0.02314815
Stationary 239.1977 427 390 0.2326389 0.02314815
Stationary 239.2096 427 390 0.2326389 0.02314815
Stationary 239.2218 427 390 0.2326389 0.02314815
Stationary 239.2337 427 390 0.2326389 0.02314815
Stationary 239.2491 427 390 0.2326389 0.02314815
Stationary 239.2646 427 390 0.2326389 0.02314815
Stationary 239.2818 427 390 0.2326389 0.02314815
Stationary 239.2964 427 390 0.2326389 0.02314815
Stationary 239.3091 427 390 0.2326389 0.02314815
Stationary 239.3234 427 390 0.2326389 0.02314815
Stationary 239.3387 427 390 0.2326389 0.02314815
Stationary 239.3535 427 390 0.2326389 0.02314815
Stationary 239.3697 427 390 0.2326389 0.02314815
Stationary 239.3847 427 390 0.2326389 0.02314815
Stationary 239.4001 427 390 0.2326389 0.02314815
Stationary 239.4153 427 390 0.2326389 0.02314815
Stationary 239.431 427 390 0.2326389 0.02314815
Stationary 239.4463 427 390 0.2326389 0.02314815
Stationary 239.4659 427 390 0.2326389 0.02314815
Stationary 239.4792 427 390 0.2326389 0.02314815
Stationary 239.4937 427 390 0.2326389 0.02314815
Stationary 239.5084 427 390 0.2326389 0.02314815
Stationary 239.5239 427 390 0.2326389 0.02314815
Stationary 239.5385 427 390 0.2326389 0.02314815
Stationary 239.5542 427 390 0.2326389 0.02314815
Stationary 239.5718 427 390 0.2326389 0.02314815
Stationary 239.5854 427 390 0.2326389 0.02314815
Stationary 239.6006 427 390 0.2326389 0.02314815
Moved 239.6165 417.1798 390 0.198541 0.02314815
Moved 239.6333 415.7411 390 0.1935457 0.02314815
Moved 239.6486 411.5981 390 0.1791603 0.02314815
Moved 239.6658 408.7325 390 0.16921 0.02314815
Moved 239.6794 405.8493 398.1507 0.1591989 0.1174853
Moved 239.6954 403.9871 399 0.152733 0.127315
