reading week is just about here
Basic
0.6 0.6
432 129.6
Began 413.7307 409 471 0.113426 0.640432
Stationary 413.7478 409 471 0.113426 0.640432
Stationary 413.7612 409 471 0.113426 0.640432
Stationary 413.7765 409 471 0.113426 0.640432
Stationary 413.7922 409 471 0.113426 0.640432
Stationary 413.808 409 471 0.113426 0.640432
Stationary 413.8233 409 471 0.113426 0.640432
Stationary 413.8391 409 471 0.113426 0.640432
Stationary 413.854 409 471 0.113426 0.640432
Stationary 413.8696 409 471 0.113426 0.640432
Moved 413.8847 397.5747 471 0.08697837 0.640432
Moved 413.9094 390.7021 471 0.0710696 0.640432
Moved 413.9238 387.9237 471 0.06463826 0.640432
Stationary 413.9345 387.9237 471 0.06463826 0.640432
Moved 413.947 383.0705 471 0.05340388 0.640432
Moved 413.9622 379.7783 471 0.04578312 0.640432
Moved 413.9782 374.848 471 0.03437032 0.640432
Moved 413.9932 370.0653 471 0.02329936 0.640432
Moved 414.0092 365.3217 471 0.01231879 0.640432
Moved 414.0268 361.2821 471 0.002967715 0.640432
Moved 414.0544 351.7684 471 -0.01905471 0.640432
Moved 414.0723 349.2528 471 -0.02487784 0.640432
Moved 414.0855 345.1828 471 -0.03429914 0.640432
Moved 414.1023 341.8646 471 -0.04198019 0.640432
Moved 414.1173 338.6961 471 -0.04931465 0.640432
Moved 414.1324 334.8147 471 -0.0582994 0.640432
Moved 414.1476 331.9296 471 -0.06497785 0.640432
Moved 414.1628 328.0466 471 -0.07396629 0.640432
Moved 414.1791 325.5923 471 -0.07964735 0.640432
Moved 414.1939 321.839 463.6242 -0.08833572 0.58352
Moved 414.2093 317.5056 462.5018 -0.09836679 0.5748599
Moved 414.2254 313.1892 460.0631 -0.1083583 0.5560424
Moved 414.2394 308.8572 457.2382 -0.118386 0.5342452
Moved 414.2569 304.5398 454.3599 -0.1283801 0.512036
Moved 414.2711 300.2194 451.4796 -0.138381 0.4898119
Moved 414.2862 296.5 449 -0.1469907 0.4706791
Moved 414.3029 292.6039 445.6039 -0.1560094 0.4444749
Moved 414.3169 288.2939 442.5293 -0.1659862 0.4207508
Moved 414.3325 283.4206 439.0655 -0.1772671 0.3940237
Moved 414.3476 278.7261 434.7261 -0.188134 0.3605412
Moved 414.3643 272.8591 430.3943 -0.2017151 0.3271164
Moved 414.3795 268.0862 426.0862 -0.2127634 0.2938751
Moved 414.3948 262.3392 421.7544 -0.2260666 0.2604505
Moved 414.4104 259.0531 418.5399 -0.2336733 0.235647
Moved 414.4253 255.1461 415.1461 -0.2427173 0.2094607
Moved 414.4407 249.5317 409.5317 -0.2557136 0.16614
Moved 414.4561 245.5697 406.5698 -0.2648848 0.1432852
Moved 414.472 241.2706 403.5137 -0.2748366 0.1197047
Moved 414.4863 237.9201 400.3067 -0.2825923 0.09495924
Moved 414.5019 234.7396 396.6094 -0.2899545 0.06643084
Moved 414.5203 232.6488 394.6488 -0.2947944 0.05130274
Moved 414.5334 227.973 391.6486 -0.3056182 0.02815305
Moved 414.5489 224.7701 389.885 -0.3130322 0.01454506
Moved 414.5649 220.3261 386.326 -0.3233193 -0.01291617
Moved 414.5793 217.0094 384.0047 -0.3309968 -0.03082782
Moved 414.5953 214.1208 381.1208 -0.3376833 -0.0530801
Moved 414.6113 209.2431 378.2431 -0.3489743 -0.0752847
Moved 414.6273 206.052 376.0347 -0.356361 -0.0923251
Moved 414.6414 200.3642 373.1821 -0.3695273 -0.1143359
Moved 414.6573 197.2973 371.1486 -0.3766267 -0.1300261
Moved 414.6725 193.1363 368.4242 -0.3862585 -0.1510479
Moved 414.6876 189.8219 367.274 -0.3939307 -0.159923
Moved 414.7025 187.8337 367 -0.398533 -0.1620368
Moved 414.7189 185.401 365.401 -0.4041644 -0.174375
Moved 414.7328 184.2028 365 -0.406938 -0.1774691
Moved 414.7487 182.8102 365 -0.4101616 -0.1774691
Moved 414.7634 181.3751 364 -0.4134836 -0.185185
Stationary 414.7802 181 364 -0.4143519 -0.185185
Moved 414.7962 180 364 -0.4166667 -0.185185
Stationary 414.8104 180 364 -0.4166667 -0.185185
Stationary 414.8264 180 364 -0.4166667 -0.185185
Stationary 414.8408 180 364 -0.4166667 -0.185185
Stationary 414.8559 180 364 -0.4166667 -0.185185
Stationary 414.8716 180 364 -0.4166667 -0.185185
Stationary 414.8869 180 364 -0.4166667 -0.185185
Stationary 414.9018 180 364 -0.4166667 -0.185185
Moved 414.9183 192.0316 364 -0.3888158 -0.185185
Moved 414.9345 197.4641 364 -0.3762406 -0.185185
Moved 414.9493 203 364 -0.3634259 -0.185185
Moved 414.9647 207.9512 364 -0.3519648 -0.185185
Moved 414.9803 214.1159 371.2029 -0.3376946 -0.1296074
Moved 414.9958 221.3529 372.4706 -0.3209424 -0.1198255
Moved 415.0134 229.4562 373.9094 -0.3021848 -0.1087238
Moved 415.0256 235.3923 374 -0.2884437 -0.1080245
Moved 415.0414 241.3569 375 -0.2746368 -0.1003086
Moved 415.0568 246.8745 375 -0.2618645 -0.1003086
Moved 415.072 250.9973 376.2493 -0.252321 -0.09066877
Moved 415.0876 256.1285 376 -0.2404434 -0.09259283
Moved 415.1034 261.8771 376 -0.2271363 -0.09259283
Moved 415.1192 266.9702 377 -0.2153466 -0.08487654
Moved 415.1346 272.3658 377 -0.202857 -0.08487654
Moved 415.1505 275.5912 377 -0.1953908 -0.08487654
Moved 415.1725 284.1279 377 -0.1756299 -0.08487654
Stationary 415.1833 284.1279 377 -0.1756299 -0.08487654
Moved 415.1966 290 377 -0.162037 -0.08487654
Moved 415.2125 293.8306 377 -0.1531699 -0.08487654
Moved 415.2265 299.4667 377 -0.1401234 -0.08487654
Moved 415.2434 302.456 377 -0.1332038 -0.08487654
Moved 415.2586 305.5067 377 -0.126142 -0.08487654
Moved 415.2766 310.0614 377 -0.1155986 -0.08487654
Moved 415.2891 312.737 377 -0.1094051 -0.08487654
Moved 415.3048 316.7941 377 -0.1000137 -0.08487654
Moved 415.3204 319.4199 377 -0.09393553 -0.08487654
Moved 415.3344 322.2972 377 -0.08727491 -0.08487654
