he is still on our team
Basic
0.8 0.8
575.9999 172.8
Began 212.6963 479 402 0.2065972 0.08101851
Stationary 212.7183 479 402 0.2065972 0.08101851
Stationary 212.7336 479 402 0.2065972 0.08101851
Stationary 212.7452 479 402 0.2065972 0.08101851
Stationary 212.7608 479 402 0.2065972 0.08101851
Stationary 212.7768 479 402 0.2065972 0.08101851
Stationary 212.7913 479 402 0.2065972 0.08101851
Moved 212.8069 466.6378 402 0.185135 0.08101851
Moved 212.8224 456.1608 412.1019 0.1669459 0.1394788
Moved 212.8377 449.1236 413.2921 0.1547284 0.1463664
Moved 212.8536 439.8054 416.0556 0.138551 0.1623588
Moved 212.8698 430.12 418.8229 0.1217361 0.178373
Moved 212.8839 418.0008 422.3998 0.1006958 0.1990729
Moved 212.9005 405.3439 426.552 0.07872208 0.2231019
Moved 212.9165 394.7475 428.4505 0.06032549 0.2340886
Moved 212.9294 384.6772 432.3307 0.0428424 0.2565434
Moved 212.9454 374.6699 436.1415 0.02546861 0.2785965
Moved 212.9614 363.5554 438.8611 0.006172582 0.2943354
Moved 212.9768 353.5085 442.4343 -0.01126993 0.3150134
Moved 212.9918 344.8101 445.3967 -0.02637144 0.3321566
Moved 213.0064 335.9148 448.1672 -0.0418146 0.3481899
Moved 213.024 329.3693 450.4523 -0.05317836 0.3614136
Moved 213.0392 320.9208 453.0226 -0.0678458 0.3762885
Moved 213.0539 314.0057 455.7977 -0.07985115 0.3923481
Moved 213.0698 305.0826 457.7834 -0.09534261 0.4038393
Moved 213.0853 296.9753 460.3416 -0.1094178 0.4186433
Moved 213.1005 290.5 463 -0.1206597 0.4340278
Moved 213.1162 284.2493 464.8754 -0.1315117 0.4448807
Moved 213.1306 277.3768 467.6493 -0.143443 0.4609335
Moved 213.1466 273.9438 468.264 -0.1494031 0.464491
Moved 213.1624 267.0392 470.7402 -0.1613903 0.4788204
Moved 213.1778 262.6193 472.1269 -0.1690637 0.4868454
Moved 213.1924 258.5 473.5 -0.1762153 0.4947916
Moved 213.2072 255.228 474 -0.1818958 0.4976853
Moved 213.2243 252.4479 475.2761 -0.1867223 0.5050699
Moved 213.2395 248.6785 475.6608 -0.1932665 0.5072961
Moved 213.2545 245.6027 476 -0.1986064 0.5092593
Moved 213.2701 242.758 476 -0.2035451 0.5092593
Moved 213.2853 240 476 -0.2083333 0.5092593
Ended 213.3009 234 476 -0.21875 0.5092593
Began 214.2078 525 427 0.2864583 0.2256945
Stationary 214.2254 525 427 0.2864583 0.2256945
Stationary 214.2412 525 427 0.2864583 0.2256945
Stationary 214.2551 525 427 0.2864583 0.2256945
Stationary 214.2729 525 427 0.2864583 0.2256945
Moved 214.2862 505.9565 427 0.2533968 0.2256945
Moved 214.3031 494.5712 427 0.2336306 0.2256945
Moved 214.3177 480.1458 419.106 0.2085865 0.1800118
Moved 214.3333 467.7506 416.9584 0.187067 0.1675835
Moved 214.3486 445.3558 412.7542 0.1481872 0.1432536
Moved 214.3645 424.2358 407.809 0.1115204 0.1146353
Moved 214.3794 408.0414 404.6439 0.08340514 0.09631863
Moved 214.3943 392.8529 401.2843 0.0570362 0.07687683
Moved 214.4097 379.5376 398.1075 0.03391936 0.05849273
Moved 214.4262 367.0038 395.3342 0.01215935 0.04244319
Moved 214.4404 352 391.5 -0.01388889 0.02025481
Moved 214.4562 341.7616 389.3915 -0.03166385 0.008052544
Moved 214.4721 329.435 386.6522 -0.05306419 -0.007799643
Moved 214.487 318.5097 383.8774 -0.07203177 -0.02385722
Moved 214.5033 308.3969 382.0567 -0.08958864 -0.03439409
Moved 214.5184 298.6378 379.3251 -0.1065317 -0.05020212
Moved 214.5334 286.9722 378.2817 -0.1267844 -0.05623994
Moved 214.5484 276.1362 375.7841 -0.1455969 -0.07069411
Moved 214.5653 269.1297 374.8757 -0.1577609 -0.07595097
Moved 214.582 255 373.5 -0.1822917 -0.08391204
Moved 214.5945 243.7332 371.0815 -0.2018522 -0.09790809
Moved 214.6101 231.347 369.7052 -0.2233559 -0.1058727
Moved 214.6267 222.937 368.3228 -0.2379566 -0.1138724
Moved 214.6419 215.7107 366.9421 -0.2505023 -0.1218626
Moved 214.6567 208.8314 365.5663 -0.2624455 -0.1298247
Moved 214.6724 206.5 366 -0.266493 -0.1273148
Moved 214.6887 201.311 365 -0.2755017 -0.1331019
Ended 214.7041 195.922 362.461 -0.2848577 -0.147795
Began 215.9032 215 401 -0.2517361 0.0752314
Stationary 215.9237 215 401 -0.2517361 0.0752314
Stationary 215.9358 215 401 -0.2517361 0.0752314
Stationary 215.9504 215 401 -0.2517361 0.0752314
Stationary 215.9667 215 401 -0.2517361 0.0752314
Stationary 215.9815 215 401 -0.2517361 0.0752314
Stationary 215.9974 215 401 -0.2517361 0.0752314
Stationary 216.0128 215 401 -0.2517361 0.0752314
Stationary 216.0315 215 401 -0.2517361 0.0752314
Stationary 216.0466 215 401 -0.2517361 0.0752314
Stationary 216.0607 215 401 -0.2517361 0.0752314
Moved 216.075 225.8364 401 -0.2329229 0.0752314
Moved 216.0912 232.2716 401 -0.2217507 0.0752314
Moved 216.1065 241.3122 401 -0.2060552 0.0752314
Moved 216.1212 250.9979 409.5711 -0.1892398 0.1248329
Moved 216.1374 257.5498 410.71 -0.177865 0.1314234
Moved 216.1527 266.9384 412.9846 -0.1615652 0.144587
Moved 216.168 273.9171 414.3834 -0.1494496 0.1526819
Moved 216.184 280.8141 415.7628 -0.1374756 0.1606645
Moved 216.1992 286.5702 417.1425 -0.1274824 0.1686489
Moved 216.2141 296.5 418.5 -0.110243 0.1765045
Moved 216.2292 302.5629 419.9126 -0.09971718 0.1846795
Moved 216.2452 310.7993 421.2999 -0.08541796 0.1927076
Moved 216.2599 315.5479 422.3096 -0.07717374 0.1985508
Moved 216.2756 324.8927 423 -0.06095022 0.2025463
Moved 216.2911 334.1127 424.1589 -0.04494317 0.2092531
Moved 216.307 341.7623 424.5375 -0.03166273 0.2114436
Moved 216.3231 350.5261 425 -0.01644775 0.2141204
Moved 216.338 358.8492 425 -0.001997836 0.2141204
Moved 216.3522 366.468 426 0.01122914 0.2199074
Moved 216.3678 372.0956 426 0.02099924 0.2199074
Moved 216.3838 381.0197 427.1457 0.03649265 0.2265376
Moved 216.3987 387.5 427 0.04774302 0.2256945
Moved 216.4143 395.5913 427.9183 0.06179042 0.2310086
Moved 216.4301 402.4915 428 0.07377005 0.2314815
Moved 216.4459 410.1186 429 0.08701138 0.2372686
Moved 216.461 417.3585 429 0.09958065 0.2372686
Moved 216.4769 424.3163 429 0.1116602 0.2372686
Moved 216.4911 427.4619 429 0.1171213 0.2372686
Moved 216.5066 435.3637 429 0.1308398 0.2372686
Moved 216.5222 442.3457 429 0.1429613 0.2372686
Moved 216.5369 448.6064 429.6516 0.1538305 0.2410394
Moved 216.5518 455.1804 430 0.1652437 0.2430556
Moved 216.5674 460.6944 430 0.1748166 0.2430556
Moved 216.5832 468.0024 430 0.1875042 0.2430556
Moved 216.6052 481.6104 430 0.2111292 0.2430556
Stationary 216.6187 481.6104 430 0.2111292 0.2430556
Moved 216.6288 489.8824 430 0.2254903 0.2430556
