a good response to the question
Moved 2651.749 178.6757 396 -0.4197322 0.02057605
Moved 2651.765 177.2382 396 -0.4230598 0.02057605
Moved 2651.781 176.5 396 -0.4247685 0.02057605
Moved 2651.795 175.3557 396 -0.4274175 0.02057605
Moved 2651.811 174.5 396 -0.4293981 0.02057605
Moved 2651.826 173.9192 396 -0.4307425 0.02057605
Stationary 2651.841 173.9192 396 -0.4307425 0.02057605
Stationary 2651.856 173.9192 396 -0.4307425 0.02057605
Moved 2651.872 173 396 -0.4328704 0.02057605
Stationary 2651.888 173 396 -0.4328704 0.02057605
Stationary 2651.904 173 396 -0.4328704 0.02057605
Stationary 2651.918 173 396 -0.4328704 0.02057605
Stationary 2651.933 173 396 -0.4328704 0.02057605
Stationary 2651.95 173 396 -0.4328704 0.02057605
Stationary 2651.965 173 396 -0.4328704 0.02057605
Stationary 2651.98 173 396 -0.4328704 0.02057605
Stationary 2651.996 173 396 -0.4328704 0.02057605
Moved 2652.011 173 397.103 -0.4328704 0.02341313
Stationary 2652.028 173 397 -0.4328704 0.02314815
Stationary 2652.043 173 397 -0.4328704 0.02314815
Moved 2652.058 182.3867 398.043 -0.4111418 0.02583068
Moved 2652.073 188 398 -0.3981482 0.02572008
Moved 2652.089 193.8537 398 -0.3845978 0.02572008
Moved 2652.104 201.0107 398 -0.3680308 0.02572008
Moved 2652.12 209.2169 398 -0.349035 0.02572008
Moved 2652.135 215.1301 398 -0.3353469 0.02572008
Moved 2652.15 219.0877 398 -0.3261859 0.02572008
Moved 2652.167 226.9995 398 -0.3078716 0.02572008
Moved 2652.181 234.2205 399.2441 -0.2911563 0.02891988
Moved 2652.197 240.4069 399 -0.2768359 0.02829214
Moved 2652.223 257.3725 399 -0.2375637 0.02829214
Moved 2652.235 265.0024 399 -0.2199019 0.02829214
Stationary 2652.246 265.0024 399 -0.2199019 0.02829214
Moved 2652.259 270.5272 399 -0.207113 0.02829214
Moved 2652.274 278.49 400 -0.1886805 0.03086416
Moved 2652.289 286.0734 400 -0.1711263 0.03086416
Moved 2652.305 293.2674 400 -0.1544737 0.03086416
Moved 2652.32 303.2655 401 -0.13133 0.03343609
Moved 2652.336 310.6502 401 -0.1142356 0.03343609
Moved 2652.351 317.0992 401 -0.09930729 0.03343609
Moved 2652.366 321.6194 401 -0.0888441 0.03343609
Moved 2652.381 327.274 401 -0.07575452 0.03343609
Moved 2652.397 332.0219 401 -0.06476417 0.03343609
Moved 2652.413 335.3817 401 -0.05698676 0.03343609
Moved 2652.427 339.8903 401 -0.04655023 0.03343609
Moved 2652.443 343.1438 401 -0.03901898 0.03343609
Moved 2652.458 346.0209 401 -0.03235906 0.03343609
Moved 2652.472 347.6941 401 -0.02848591 0.03343609
Moved 2652.489 350.0409 401 -0.02305344 0.03343609
Moved 2652.504 352.9268 401 -0.0163732 0.03343609
Moved 2652.52 355.8015 401 -0.009718736 0.03343609
Moved 2652.535 358.6792 401 -0.00305747 0.03343609
Moved 2652.551 360.5577 401 0.001291037 0.03343609
Moved 2652.567 362.2205 401 0.005140006 0.03343609
Moved 2652.596 363.5 401 0.008101861 0.03343609
Moved 2652.614 365.2079 401 0.01205534 0.03343609
Moved 2652.628 366 401 0.01388888 0.03343609
Moved 2652.642 367.0888 401 0.01640916 0.03343609
Moved 2652.658 368.5 401 0.01967589 0.03343609
Stationary 2652.675 368.5 401 0.01967589 0.03343609
Moved 2652.689 370.4102 401 0.02409766 0.03343609
Moved 2652.712 380.6257 404.7505 0.04774471 0.04308245
Stationary 2652.722 380.6257 404.7505 0.04774471 0.04308245
Moved 2652.735 387.8633 411.8633 0.06449839 0.06137671
Moved 2652.75 399.4992 421.6868 0.09143342 0.086643
Moved 2652.766 411.0098 431.7586 0.1180782 0.1125478
Moved 2652.782 427.9481 444.5585 0.1572872 0.1454693
Moved 2652.798 440.1006 454.9631 0.1854181 0.1722301
Moved 2652.813 451.0518 463.6415 0.2107681 0.194551
Moved 2652.829 462.6402 473.5251 0.237593 0.219972
Moved 2652.844 475.3159 481.8773 0.266935 0.2414539
Moved 2652.86 485.6082 489.8801 0.2907598 0.2620373
Moved 2652.874 494.1308 495.0785 0.310488 0.2754076
Moved 2652.89 502.6174 500.7449 0.330133 0.2899818
Moved 2652.906 511.3453 506.6259 0.3503364 0.3051077
Moved 2652.92 515.943 508.9715 0.3609791 0.3111405
Moved 2652.936 518 510 0.3657407 0.3137859
Moved 2652.952 525.4646 515.7323 0.3830199 0.3285295
Moved 2652.968 529.9728 518.6486 0.3934556 0.3360302
Moved 2652.981 535.275 521.5167 0.4057291 0.3434069
Moved 2652.998 539.6116 524.4078 0.4157677 0.350843
Moved 2653.013 542.9246 526.283 0.4234365 0.3556661
Moved 2653.028 545.5799 527 0.4295831 0.3575102
Moved 2653.044 548.303 529.303 0.4358865 0.3634335
Moved 2653.061 551.1862 530.5931 0.4425605 0.3667516
Moved 2653.074 553.0318 532.0318 0.4468329 0.370452
Moved 2653.089 554.4706 533.4706 0.4501635 0.3741528
Moved 2653.105 555.9122 533.9122 0.4535004 0.3752884
Moved 2653.121 557.3509 534 0.4568308 0.3755144
Moved 2653.136 557 535.5 0.4560185 0.3793723
Moved 2653.152 558.5 535 0.4594907 0.3780863
Moved 2653.167 559.171 536.171 0.4610439 0.381098
Stationary 2653.182 559 536 0.4606481 0.3806583
Stationary 2653.197 559 536 0.4606481 0.3806583
Stationary 2653.212 559 536 0.4606481 0.3806583
Moved 2653.228 559 537.1783 0.4606481 0.3836891
Stationary 2653.244 559 537.1783 0.4606481 0.3836891
Stationary 2653.259 559 537.1783 0.4606481 0.3836891
Moved 2653.275 541.5739 537 0.4203098 0.3832304
Moved 2653.29 521.448 527.4858 0.3737222 0.3587598
Moved 2653.305 510.5 524.5 0.3483796 0.3510802
Moved 2653.322 501.7909 522.7209 0.3282197 0.3465044
Moved 2653.337 479.2839 516.527 0.2761201 0.3305735
Moved 2653.352 460.5396 510.9352 0.2327304 0.3161914
Moved 2653.368 445.6748 504.1464 0.1983212 0.2987303
Moved 2653.383 419.6376 492.2412 0.1380501 0.26811
Moved 2653.399 398.9534 483.2657 0.0901698 0.245025
Moved 2653.415 386.4572 476.3651 0.06124347 0.2272765
Moved 2653.438 362.1732 459.9832 0.005030533 0.185142
Moved 2653.451 348.5971 451.7582 -0.02639557 0.1639872
Stationary 2653.462 348.5971 451.7582 -0.02639557 0.1639872
Moved 2653.476 340.1256 445.3442 -0.04600559 0.14749
Moved 2653.492 327.8564 435.4484 -0.07440651 0.1220379
Moved 2653.508 318.8091 428.8727 -0.09534941 0.1051251
Moved 2653.522 310.2015 423.1343 -0.1152743 0.09036606
Moved 2653.537 306.3627 419.272 -0.1241604 0.0804321
Moved 2653.553 300.6079 414.9559 -0.1374817 0.06933106
Moved 2653.569 295.6464 411.4309 -0.1489668 0.0602646
Moved 2653.584 291.4236 408.3177 -0.1587417 0.05225734
Moved 2653.599 285.8537 404.1403 -0.1716349 0.04151309
Moved 2653.615 281.8019 401.5346 -0.1810141 0.03481115
Moved 2653.63 277.4858 397.4858 -0.191005 0.0243977
Moved 2653.645 273.1729 394.7819 -0.2009888 0.01744313
Moved 2653.66 269.8961 391.8961 -0.2085737 0.01002088
Moved 2653.677 265.5286 390.5095 -0.2186839 0.006454491
Moved 2653.692 263.6002 388.3001 -0.2231477 0.0007717697
Moved 2653.707 260.9133 385.9133 -0.2293673 -0.005367067
Moved 2653.723 258.0276 384.5138 -0.2360473 -0.008966657
Moved 2653.738 255.1528 383.0764 -0.2427018 -0.01266362
Moved 2653.754 253.6416 381.6417 -0.2461999 -0.01635383
Moved 2653.769 252.1989 380.1989 -0.2495395 -0.0200646
Moved 2653.783 250.7602 378.7602 -0.2528699 -0.02376501
Moved 2653.799 249.5 379 -0.255787 -0.02314815
Moved 2653.815 248.2338 377.2338 -0.258718 -0.02769086
Moved 2653.83 247.5 376.5 -0.2604167 -0.02957819
Moved 2653.845 247 376.3557 -0.2615741 -0.02994945
Stationary 2653.861 247 376 -0.2615741 -0.03086435
Ended 2653.877 247 376 -0.2615741 -0.03086435
Candidates 2654.028 12 said shops rapid gaps ships caps afford dakota aid adapted spots stupid
Began 2654.783 384 391 0.0555556 0.007715971
Stationary 2654.801 384 391 0.0555556 0.007715971
Stationary 2654.814 384 391 0.0555556 0.007715971
Stationary 2654.83 384 391 0.0555556 0.007715971
Stationary 2654.846 384 391 0.0555556 0.007715971
Ended 2654.864 384 391 0.0555556 0.007715971
NextCandidatePanel 2654.921
Began 2654.937 398 401 0.08796295 0.03343609
Stationary 2654.955 398 401 0.08796295 0.03343609
Stationary 2654.969 398 401 0.08796295 0.03343609
Stationary 2654.985 398 401 0.08796295 0.03343609
Stationary 2655 398 401 0.08796295 0.03343609
Ended 2655.018 398 401 0.08796295 0.03343609
Cancel 2655.076
Backspace 2656.078
Began 2656.558 181 317 -0.4143519 -0.1826131
Stationary 2656.574 181 317 -0.4143519 -0.1826131
Stationary 2656.59 181 317 -0.4143519 -0.1826131
Stationary 2656.603 181 317 -0.4143519 -0.1826131
Stationary 2656.619 181 317 -0.4143519 -0.1826131
Stationary 2656.634 181 317 -0.4143519 -0.1826131
Stationary 2656.65 181 317 -0.4143519 -0.1826131
Stationary 2656.668 181 317 -0.4143519 -0.1826131
Stationary 2656.681 181 317 -0.4143519 -0.1826131
Moved 2656.697 175.6879 322.3121 -0.4266485 -0.1689503
Moved 2656.714 169.9478 328.0522 -0.4399357 -0.1541868
Moved 2656.729 167.062 330.938 -0.4466157 -0.1467645
Moved 2656.743 165.187 333.8129 -0.4509559 -0.13937
Moved 2656.76 162.3096 336.6904 -0.4576165 -0.1319693
Moved 2656.775 160.4263 339.5737 -0.4619762 -0.1245534
Moved 2656.791 159.0925 341.8151 -0.4650638 -0.1187884
Moved 2656.804 157.6973 344.6055 -0.4682934 -0.1116114
Moved 2656.82 156.2488 345.7512 -0.4716462 -0.1086646
Moved 2656.836 154.8052 347.1948 -0.4749879 -0.1049518
Moved 2656.852 154.3727 348.6273 -0.4759891 -0.1012675
Moved 2656.867 153.5 349.5 -0.4780093 -0.09902263
Moved 2656.882 152.7476 350.2524 -0.4797508 -0.09708758
Moved 2656.899 153 351.7247 -0.4791667 -0.09330082
Moved 2656.921 153 355.5 -0.4791667 -0.08359061
Stationary 2656.933 153 355.5 -0.4791667 -0.08359061
Moved 2656.944 159.7628 360.8644 -0.463512 -0.0697931
Moved 2656.958 165.6522 365.2391 -0.4498792 -0.05854132
Moved 2656.974 173.0405 371.2004 -0.4327767 -0.04320898
Moved 2656.989 182.9831 377.1332 -0.4097613 -0.02794972
Moved 2657.004 194.5 383.5 -0.3831018 -0.01157415
Moved 2657.021 201.1311 385.6525 -0.367752 -0.006037936
Moved 2657.036 208.3272 388.5309 -0.3510945 0.001365363
Moved 2657.051 213.1211 390.707 -0.3399974 0.00696245
Moved 2657.07 216.2917 392.1458 -0.3326582 0.01066306
Moved 2657.082 219.1635 393 -0.3260105 0.01285996
Moved 2657.098 222.0468 394.0234 -0.3193362 0.0154921
Moved 2657.114 223.4704 394 -0.3160408 0.01543206
Moved 2657.128 224.3884 395.3884 -0.3139158 0.01900292
Moved 2657.143 225.9776 395 -0.310237 0.01800408
Moved 2657.159 226.5 395 -0.3090278 0.01800408
Moved 2657.174 227.8552 395 -0.3058908 0.01800408
Moved 2657.189 229.294 395 -0.3025602 0.01800408
Stationary 2657.205 229.294 395 -0.3025602 0.01800408
Moved 2657.22 230.3739 395 -0.3000603 0.01800408
Moved 2657.236 231.124 395 -0.2983241 0.01800408
Stationary 2657.251 231.124 395 -0.2983241 0.01800408
Moved 2657.266 233.1686 395 -0.2935912 0.01800408
Ended 2657.281 234 395 -0.2916667 0.01800408
Candidates 2657.449 12 a as ass sad sa s dad ad add casa ads adds
Began 2658.097 396 261 0.08333336 -0.3266461
Stationary 2658.116 396 261 0.08333336 -0.3266461
Moved 2658.129 396 275.4109 0.08333336 -0.2895811
Moved 2658.152 396 329.534 0.08333336 -0.1503756
Stationary 2658.164 396 329.534 0.08333336 -0.1503756
Moved 2658.176 396 362.1655 0.08333336 -0.06644668
Moved 2658.191 396 388.9789 0.08333336 0.002517857
Moved 2658.207 396 406.8569 0.08333336 0.04850026
Moved 2658.223 396 415.5953 0.08333336 0.07097553
Moved 2658.238 396 427.7637 0.08333336 0.1022729
Moved 2658.253 396 437.8185 0.08333336 0.1281339
Moved 2658.269 396 445.6815 0.08333336 0.1483576
Moved 2658.284 396 451.0365 0.08333336 0.1621308
Moved 2658.3 396 455.3311 0.08333336 0.1731767
Ended 2658.314 396 456 0.08333336 0.174897
Accept 2658.389 0 a
Began 2658.774 306 274 -0.125 -0.2932099
Stationary 2658.793 306 274 -0.125 -0.2932099
Stationary 2658.809 306 274 -0.125 -0.2932099
Stationary 2658.823 306 274 -0.125 -0.2932099
Stationary 2658.839 306 274 -0.125 -0.2932099
Stationary 2658.854 306 274 -0.125 -0.2932099
Stationary 2658.872 306 274 -0.125 -0.2932099
Stationary 2658.887 306 274 -0.125 -0.2932099
Stationary 2658.903 306 274 -0.125 -0.2932099
Stationary 2658.916 306 274 -0.125 -0.2932099
Stationary 2658.932 306 274 -0.125 -0.2932099
Moved 2658.946 296.0679 284.8643 -0.147991 -0.2652668
Moved 2658.964 294.6292 286.3708 -0.1513214 -0.2613921
Moved 2658.984 293.1904 288.6192 -0.1546519 -0.2556091
Moved 2658.995 291.748 290.252 -0.1579906 -0.2514096
Moved 2659.01 290.7642 292.4716 -0.1602681 -0.2457006
Moved 2659.024 289.236 294.764 -0.1638056 -0.2398045
Moved 2659.04 289 296.2028 -0.1643519 -0.236104
Moved 2659.059 288 297.6415 -0.1666667 -0.2324036
Moved 2659.073 286.9228 299.0773 -0.1691602 -0.2287108
Moved 2659.084 286.4823 300.5176 -0.1701798 -0.2250061
Moved 2659.1 286 301.9551 -0.1712963 -0.221309
Moved 2659.116 286 302.5 -0.1712963 -0.2199075
Moved 2659.131 286 303.2183 -0.1712963 -0.2180599
Moved 2659.147 286 304.9465 -0.1712963 -0.213615
Moved 2659.165 284.6149 306.3851 -0.1745025 -0.209915
Moved 2659.179 285 307.5 -0.1736111 -0.2070474
Moved 2659.193 285 308.1269 -0.1736111 -0.2054349
Moved 2659.209 285 309.7071 -0.1736111 -0.2013706
Moved 2659.223 285 310.8485 -0.1736111 -0.198435
Moved 2659.238 285 313.4683 -0.1736111 -0.1916969
Moved 2659.253 290.3676 316.0129 -0.1611861 -0.1851521
Moved 2659.27 299.6524 321.4349 -0.1396935 -0.1712065
Moved 2659.285 308.8416 328.1952 -0.1184223 -0.153819
Moved 2659.301 321.8909 335.9346 -0.08821543 -0.1339132
Moved 2659.316 333.4226 343.1392 -0.06152173 -0.1153829
Moved 2659.331 344.7054 350.361 -0.03540426 -0.0968083
Moved 2659.347 357.0897 357.0449 -0.006736815 -0.07961712
Moved 2659.372 375.2849 369.5233 0.03538182 -0.04752233
Stationary 2659.383 375.2849 369.5233 0.03538182 -0.04752233
Moved 2659.394 381.2934 375.2934 0.04929036 -0.03268167
Moved 2659.409 387.0507 381.0507 0.06261726 -0.01787398
Moved 2659.425 389.2028 384.4056 0.06759912 -0.009244832
Moved 2659.441 392 388.5 0.07407407 0.00128589
Moved 2659.456 393.4883 391.2324 0.07751911 0.008313686
Moved 2659.471 394 393.1829 0.07870366 0.01333036
Moved 2659.487 395 396.2411 0.08101851 0.02119614
Moved 2659.502 395 399.1207 0.08101851 0.02860246
Moved 2659.519 395 400.4977 0.08101851 0.03214412
Moved 2659.532 395 401.9379 0.08101851 0.03584838
Moved 2659.548 395 403.3765 0.08101851 0.03954864
Moved 2659.566 395 404.3275 0.08101851 0.04199447
Moved 2659.579 395 405.8894 0.08101851 0.0460118
Moved 2659.594 395 408.6562 0.08101851 0.05312806
Moved 2659.611 395 409.7669 0.08101851 0.0559848
Moved 2659.625 395 411.2056 0.08101851 0.05968517
Moved 2659.64 390.5291 412.6387 0.07066915 0.06337119
Moved 2659.657 385.8452 414.0774 0.05982678 0.06707136
Moved 2659.672 384.8555 415.1445 0.05753586 0.0698161
Moved 2659.687 383.367 416.633 0.05409032 0.0736445
Moved 2659.703 380.8566 417 0.04827907 0.0745884
Moved 2659.719 379.5 418.5 0.0451389 0.07844638
Moved 2659.738 378.0479 419 0.0417775 0.07973251
Moved 2659.748 376.6092 420.3908 0.03844718 0.08330965
Moved 2659.763 375.1681 420.8319 0.03511121 0.08444413
Moved 2659.78 374.0587 421 0.03254324 0.08487643
Moved 2659.794 372.6521 422.3479 0.02928724 0.08834332
Moved 2659.811 371.2001 422.7999 0.02592613 0.08950587
Moved 2659.825 369.7637 423 0.02260119 0.09002049
Moved 2659.841 368.5 423 0.01967589 0.09002049
Moved 2659.858 367.9444 423 0.01838972 0.09002049
Moved 2659.872 367.448 424 0.01724084 0.09259254
Moved 2659.888 366.5 424 0.0150463 0.09259254
Moved 2659.903 365.948 424 0.01376847 0.09259254
Stationary 2659.918 365.948 424 0.01376847 0.09259254
Stationary 2659.934 365.948 424 0.01376847 0.09259254
Moved 2659.947 364.8901 425.1099 0.01131972 0.09544729
Stationary 2659.966 364.8901 425.1099 0.01131972 0.09544729
Stationary 2659.982 364.8901 425.1099 0.01131972 0.09544729
Stationary 2659.998 364.8901 425.1099 0.01131972 0.09544729
Stationary 2660.011 364.8901 425.1099 0.01131972 0.09544729
Moved 2660.026 365 426.118 0.01157403 0.09803999
Stationary 2660.041 365 426 0.01157403 0.09773654
Moved 2660.057 365 427.18 0.01157403 0.1007715
Stationary 2660.076 365 427.18 0.01157403 0.1007715
Moved 2660.088 372.4012 431.1146 0.02870659 0.1108914
Moved 2660.104 377.968 435.476 0.04159262 0.122109
Moved 2660.119 384.9633 439.8309 0.05778551 0.13331
Moved 2660.134 396.0725 448.0544 0.08350123 0.1544608
Moved 2660.15 409.9539 456.7021 0.1156339 0.1767028
Moved 2660.166 423.9846 465.3231 0.1481126 0.1988762
Moved 2660.18 436.9618 472.6454 0.1781523 0.2177094
Moved 2660.196 446.3333 479.0476 0.1998456 0.2341759
Moved 2660.211 453.9824 484.7859 0.2175518 0.2489348
Moved 2660.227 461.6438 488.9393 0.2352865 0.2596174
Moved 2660.242 472.2686 496.7633 0.259881 0.2797409
Moved 2660.258 479.9568 502.7654 0.2776778 0.2951785
Moved 2660.273 486.5318 506.2659 0.2928977 0.3041819
Moved 2660.288 491.2153 509.1435 0.303739 0.311583
Moved 2660.303 497 513.5 0.3171296 0.3227879
Moved 2660.32 499.8391 514.8927 0.3237016 0.32637
Moved 2660.334 502.0557 516.0278 0.3288326 0.3292896
Moved 2660.35 504.9194 518.9194 0.3354617 0.3367269
Moved 2660.366 507.8405 519.9202 0.3422233 0.339301
Moved 2660.381 510.6808 521.3404 0.348798 0.3429537
Moved 2660.4 511.7846 521.7846 0.3513533 0.3440961
Moved 2660.413 513.2263 522 0.3546905 0.3446501
Moved 2660.427 514.6643 523 0.3580193 0.3472221
Moved 2660.442 515.8472 523.8472 0.3607575 0.3494012
Moved 2660.458 516.5 524.5 0.3622685 0.3510802
Moved 2660.473 517.6841 525 0.3650094 0.3523662
Moved 2660.489 519.1202 525 0.3683338 0.3523662
Moved 2660.504 519 526.5 0.3680556 0.3562242
Moved 2660.519 520.0002 526 0.370371 0.3549381
Stationary 2660.534 520.0002 526 0.370371 0.3549381
Moved 2660.55 520.6585 527 0.3718947 0.3575102
Moved 2660.566 521.5 527 0.3738426 0.3575102
Stationary 2660.581 521.5 527 0.3738426 0.3575102
Stationary 2660.596 521.5 527 0.3738426 0.3575102
Moved 2660.612 521 528.0599 0.3726852 0.3602363
Stationary 2660.627 521 528.0599 0.3726852 0.3602363
Stationary 2660.642 521 528 0.3726852 0.3600822
Stationary 2660.66 521 528 0.3726852 0.3600822
Stationary 2660.676 521 528 0.3726852 0.3600822
Stationary 2660.689 521 528 0.3726852 0.3600822
Moved 2660.711 499.8667 518.8667 0.3237655 0.3365912
Stationary 2660.722 499.8667 518.8667 0.3237655 0.3365912
Moved 2660.734 488.3723 513.1861 0.297158 0.3219807
Moved 2660.751 476.0152 505.564 0.2685536 0.3023764
Moved 2660.766 465.749 499.7137 0.2447893 0.2873295
Moved 2660.782 458.6941 497.0118 0.2284586 0.28038
Moved 2660.797 444.314 489.5973 0.1951713 0.2613098
Moved 2660.813 431.0903 481.0602 0.164561 0.2393524
Moved 2660.827 413.4027 470.4416 0.1236173 0.2120411
Moved 2660.843 399.0637 460.6446 0.09042512 0.186843
Moved 2660.859 388.5366 453.4495 0.06605685 0.168337
Moved 2660.873 379.5357 447.6904 0.04522144 0.1535247
Moved 2660.889 374.3979 444.6388 0.03332863 0.1456758
Moved 2660.905 363.7487 437.9634 0.008677541 0.1285066
Moved 2660.922 352.6551 430.7844 -0.01700203 0.1100421
Moved 2660.936 345.091 427.0607 -0.03451148 0.1004646
Moved 2660.95 337.3819 422.2291 -0.05235667 0.0880378
Moved 2660.968 328.826 415.1884 -0.07216191 0.06992889
Moved 2660.981 323.0172 411.6103 -0.08560836 0.06072601
Moved 2661.001 318.1919 408.1439 -0.09677807 0.05181045
Moved 2661.013 311.1174 402.4939 -0.1131543 0.03727846
Moved 2661.027 306.7687 400.3843 -0.1232206 0.03185264
Moved 2661.043 302.2633 397.5089 -0.1336497 0.02445707
Moved 2661.059 296.9386 393.6257 -0.1459754 0.0144694
Moved 2661.074 292.6225 390.7484 -0.1559664 0.007068767
Moved 2661.089 286.3061 386.8707 -0.1705877 -0.002904586
Moved 2661.105 282.7377 384.4918 -0.178848 -0.009023289
Moved 2661.121 278.665 381.7767 -0.1882754 -0.01600658
Moved 2661.136 274.3529 378.9019 -0.1982572 -0.0234005
Moved 2661.151 271.0161 377.0081 -0.2059812 -0.02827154
Moved 2661.167 268.1304 374.1304 -0.2126611 -0.03567299
Moved 2661.181 264.3746 372.2497 -0.2213552 -0.04051012
Moved 2661.197 261.3723 370.6862 -0.2283048 -0.04453157
Moved 2661.213 259 369.5 -0.2337963 -0.04758238
Moved 2661.228 256.3522 367.3522 -0.2399254 -0.05310647
Moved 2661.244 254.7374 365.7374 -0.2436634 -0.05725978
Moved 2661.26 253.2958 365.2958 -0.2470005 -0.05839563
Moved 2661.28 251.8603 365 -0.2503234 -0.05915646
Moved 2661.292 251 364 -0.2523148 -0.06172839
Moved 2661.305 249.9767 362.9767 -0.2546835 -0.06436045
Stationary 2661.32 250 363 -0.2546296 -0.06430049
Moved 2661.337 248.5683 363 -0.2579438 -0.06430049
Stationary 2661.351 249 363 -0.2569445 -0.06430049
Ended 2661.368 249 363 -0.2569445 -0.06430049
Candidates 2661.519 12 chips cups cod cos food cops cis cia dod did ships shops
Began 2662.318 402 374 0.09722222 -0.03600823
Stationary 2662.338 402 374 0.09722222 -0.03600823
Stationary 2662.352 402 374 0.09722222 -0.03600823
Stationary 2662.368 402 374 0.09722222 -0.03600823
Stationary 2662.384 402 374 0.09722222 -0.03600823
Stationary 2662.399 402 374 0.09722222 -0.03600823
Ended 2662.418 402 374 0.09722222 -0.03600823
NextCandidatePanel 2662.474
Began 2663.029 423 380 0.1458333 -0.02057613
Stationary 2663.047 423 380 0.1458333 -0.02057613
Stationary 2663.064 423 380 0.1458333 -0.02057613
Ended 2663.077 423 380 0.1458333 -0.02057613
NextCandidatePanel 2663.138
Began 2663.675 405 366 0.1041667 -0.05658444
Stationary 2663.694 405 366 0.1041667 -0.05658444
Stationary 2663.711 405 366 0.1041667 -0.05658444
Stationary 2663.728 405 366 0.1041667 -0.05658444
Stationary 2663.74 405 366 0.1041667 -0.05658444
Ended 2663.755 405 366 0.1041667 -0.05658444
NextCandidatePanel 2663.8
Began 2664.344 408 366 0.1111111 -0.05658444
Stationary 2664.358 408 366 0.1111111 -0.05658444
Stationary 2664.374 408 366 0.1111111 -0.05658444
Stationary 2664.39 408 366 0.1111111 -0.05658444
Stationary 2664.402 408 366 0.1111111 -0.05658444
Ended 2664.426 408 366 0.1111111 -0.05658444
NextCandidatePanel 2664.478
Began 2665.423 410 370 0.1157407 -0.04629637
Stationary 2665.451 410 370 0.1157407 -0.04629637
Stationary 2665.468 410 370 0.1157407 -0.04629637
Stationary 2665.482 410 370 0.1157407 -0.04629637
Stationary 2665.499 410 370 0.1157407 -0.04629637
Ended 2665.514 410 370 0.1157407 -0.04629637
NextCandidatePanel 2665.574
Began 2665.606 406 374 0.1064815 -0.03600823
Stationary 2665.621 406 374 0.1064815 -0.03600823
Stationary 2665.636 406 374 0.1064815 -0.03600823
Stationary 2665.651 406 374 0.1064815 -0.03600823
Stationary 2665.668 406 374 0.1064815 -0.03600823
Ended 2665.683 406 374 0.1064815 -0.03600823
Cancel 2665.728
Backspace 2666.555
Began 2667.333 156 317 -0.4722222 -0.1826131
Stationary 2667.347 156 317 -0.4722222 -0.1826131
Stationary 2667.362 156 317 -0.4722222 -0.1826131
Stationary 2667.378 156 317 -0.4722222 -0.1826131
Stationary 2667.393 156 317 -0.4722222 -0.1826131
Stationary 2667.409 156 317 -0.4722222 -0.1826131
Stationary 2667.424 156 317 -0.4722222 -0.1826131
Stationary 2667.439 156 317 -0.4722222 -0.1826131
Stationary 2667.454 156 317 -0.4722222 -0.1826131
Stationary 2667.471 156 317 -0.4722222 -0.1826131
Stationary 2667.486 156 317 -0.4722222 -0.1826131
Stationary 2667.501 156 317 -0.4722222 -0.1826131
