the postal service is very slow
the postal service is very slow
FixStart
0.6 0.6
432 388.8
Began 1495.189 431 364 0.1643519 -0.06172839
Stationary 1495.207 431 364 0.1643519 -0.06172839
Stationary 1495.221 431 364 0.1643519 -0.06172839
Stationary 1495.236 431 364 0.1643519 -0.06172839
Stationary 1495.252 431 364 0.1643519 -0.06172839
Stationary 1495.266 431 364 0.1643519 -0.06172839
Stationary 1495.284 431 364 0.1643519 -0.06172839
Moved 1495.298 431 391.5901 0.1643519 0.009233883
Moved 1495.314 431 411.2447 0.1643519 0.05978568
Moved 1495.33 431 441.5494 0.1643519 0.13773
Moved 1495.345 431 463.1918 0.1643519 0.1933944
Moved 1495.36 431 480.1311 0.1643519 0.2369627
Moved 1495.375 431 493.4055 0.1643519 0.2711047
Moved 1495.391 424 499.4 0.1481481 0.2865224
Moved 1495.406 422.9645 504.1066 0.1457511 0.2986279
Moved 1495.422 421.9296 507.2112 0.1433555 0.3066131
Moved 1495.437 421.4644 510.0711 0.1422788 0.3139688
Moved 1495.452 421 511.9744 0.1412037 0.318864
Moved 1495.468 421 512.5 0.1412037 0.3202159
Moved 1495.484 420.1453 513 0.1392251 0.321502
Moved 1495.499 419.5 513 0.1377314 0.321502
Moved 1495.513 420 513 0.1388889 0.321502
Stationary 1495.529 420 513 0.1388889 0.321502
Moved 1495.552 439.8446 482.0414 0.1848255 0.2418759
Stationary 1495.563 439.8446 482.0414 0.1848255 0.2418759
Moved 1495.576 449.0255 465.1199 0.2060776 0.1983535
Moved 1495.592 457.4286 450.5356 0.2255292 0.1608425
Moved 1495.607 463.1352 438.7296 0.2387389 0.1304774
Moved 1495.622 470.4639 424.0722 0.2557034 0.09277818
Moved 1495.637 473.0444 415.5483 0.2616769 0.07085459
Moved 1495.653 478.0173 402.9567 0.2731882 0.03846887
Moved 1495.668 482.288 392.9946 0.2830742 0.01284619
Moved 1495.686 486.6112 385.648 0.2930815 -0.006049435
Moved 1495.699 489.6081 379.7839 0.3000187 -0.02113209
Moved 1495.714 490.7451 376.5099 0.3026506 -0.02955283
Moved 1495.733 491 373.6285 0.3032407 -0.03696387
Moved 1495.745 492.5 372.5 0.306713 -0.03986633
Moved 1495.76 492 371.5 0.3055556 -0.04243827
Moved 1495.776 492 372 0.3055556 -0.04115226
Stationary 1495.792 492 372 0.3055556 -0.04115226
Moved 1495.807 475.0564 372 0.2663342 -0.04115226
Moved 1495.821 454.6846 389.0645 0.2191774 0.002737909
Moved 1495.837 430.0801 404.9494 0.1622224 0.0435941
Moved 1495.854 404.1559 417.9221 0.1022128 0.07695995
Moved 1495.869 388.7217 428.9818 0.06648551 0.1054057
Moved 1495.885 364.4057 443.7566 0.01019836 0.1434068
Moved 1495.9 344.2194 456.7161 -0.0365291 0.1767388
Moved 1495.915 330.4097 462.4361 -0.06849602 0.1914508
Moved 1495.93 318.7291 468.1354 -0.09553458 0.2061096
Moved 1495.945 311.3888 471.4445 -0.112526 0.2146205
Moved 1495.961 305.3542 474.3229 -0.126495 0.2220239
Moved 1495.977 302.4895 477.5105 -0.1331261 0.2302224
Ended 1495.991 302.4895 477.5105 -0.1331261 0.2302224
Candidates 1496.184 12 the there threw further tiger huge trigger rights rugged higher thus tougher
Began 1496.598 421 361 0.1412037 -0.06944452
Stationary 1496.61 421 361 0.1412037 -0.06944452
Stationary 1496.624 421 361 0.1412037 -0.06944452
Moved 1496.639 427.7101 381.1302 0.1567363 -0.01766919
Moved 1496.655 443.1227 429.7542 0.1924137 0.1073923
Ended 1496.671 453 479 0.2152778 0.2340534
Accept 1496.715 0 the
Began 1496.975 354 361 -0.01388888 -0.06944452
Stationary 1496.996 354 361 -0.01388888 -0.06944452
Stationary 1497.009 354 361 -0.01388888 -0.06944452
Stationary 1497.024 354 361 -0.01388888 -0.06944452
Moved 1497.04 368.4292 361 0.01951208 -0.06944452
Moved 1497.055 388.072 361 0.06498148 -0.06944452
Moved 1497.071 414.8117 371.7029 0.126879 -0.0419163
Moved 1497.087 433.3733 376.3433 0.1698455 -0.02998132
Moved 1497.101 456.7968 384.3401 0.2240667 -0.009413393
Moved 1497.116 475.3267 391.331 0.26696 0.008567331
Moved 1497.132 492.2036 397.4377 0.3060269 0.0242738
Moved 1497.148 506.4336 403.1735 0.3389667 0.03902631
Moved 1497.163 517.8837 407.9501 0.3654717 0.05131203
Moved 1497.181 529.4097 412.2786 0.3921522 0.06244498
Moved 1497.193 535.8422 416.5615 0.4070422 0.0734605
Moved 1497.209 544.6456 422.7469 0.4274205 0.08936948
Moved 1497.225 553.3276 431.3276 0.4475175 0.1114392
Moved 1497.24 559.3335 441.0002 0.4614201 0.1363174
Moved 1497.255 563.8134 449.6268 0.4717901 0.158505
Moved 1497.27 567.1357 457.2715 0.4794809 0.1781673
Moved 1497.287 569.1548 464.7738 0.4841546 0.1974634
Moved 1497.302 570.5 471.5 0.4872685 0.2147633
Moved 1497.317 571 475.6273 0.4884259 0.2253786
Moved 1497.332 571 483.9748 0.4884259 0.2468487
Moved 1497.348 571 493.0366 0.4884259 0.2701557
Moved 1497.365 563.6566 501.2943 0.4714273 0.2913948
Moved 1497.38 561.0245 506.951 0.4653344 0.3059438
Moved 1497.395 553.3039 512.6961 0.4474627 0.3207204
Moved 1497.413 547.5349 515.7325 0.4341085 0.3285301
Moved 1497.425 542.2497 516.35 0.4218743 0.3301183
Moved 1497.442 524.9066 516 0.3817283 0.329218
Moved 1497.465 486.8965 487.2758 0.2937418 0.2553389
Moved 1497.477 465.5315 466.5315 0.2442859 0.2019842
Stationary 1497.488 465.5315 466.5315 0.2442859 0.2019842
Moved 1497.501 450.2343 450.5577 0.2088755 0.1608993
Moved 1497.517 436.9673 434.7378 0.178165 0.1202102
Moved 1497.532 430.0494 423.5063 0.1621515 0.09132268
Moved 1497.548 419.2468 407.3702 0.1371453 0.04982045
Moved 1497.563 411.6536 393.3073 0.1195686 0.0136503
Moved 1497.58 402.9625 377.4313 0.09945025 -0.02718309
Moved 1497.593 393.3754 360.6435 0.07725775 -0.07036138
Moved 1497.609 386.0545 347.4981 0.06031135 -0.1041717
Moved 1497.624 374.2167 329.9119 0.03290901 -0.1494036
Moved 1497.64 365.3582 316.5372 0.01240313 -0.1838035
Moved 1497.656 353.9328 302.166 -0.01404444 -0.2207665
Moved 1497.672 343.3905 293.2167 -0.03844783 -0.2437843
Moved 1497.687 330.7074 283.2169 -0.06780689 -0.269504
Moved 1497.702 315.0067 275.5034 -0.1041512 -0.2893433
Moved 1497.716 297.0884 268.2648 -0.1456287 -0.307961
Moved 1497.738 280.2314 264.8309 -0.1846496 -0.3167931
Moved 1497.75 267.223 263.247 -0.2147615 -0.3208668
Moved 1497.764 250.5784 263 -0.2532908 -0.3215021
Moved 1497.78 238.0584 263 -0.2822722 -0.3215021
Moved 1497.794 227.0761 263 -0.3076941 -0.3215021
Moved 1497.81 218.433 263 -0.3277013 -0.3215021
Moved 1497.825 214.3884 269.9643 -0.3370639 -0.3035898
Moved 1497.84 210.0642 272.312 -0.3470735 -0.2975517
Moved 1497.855 208 276.5 -0.3518518 -0.2867798
Moved 1497.872 207 287.0018 -0.3541667 -0.259769
Moved 1497.887 207 303.8929 -0.3541667 -0.2163249
Moved 1497.903 226.6904 330.0737 -0.308587 -0.1489873
Moved 1497.918 245.7753 357.9647 -0.2644091 -0.07725146
Moved 1497.934 264.3874 381.9682 -0.2213254 -0.01551396
Moved 1497.949 281.9945 403.1603 -0.1805682 0.03899245
Moved 1497.964 297.5 423 -0.1446759 0.09002049
Moved 1497.981 313.6143 440.8834 -0.1073742 0.136017
Moved 1497.995 326.546 457.7508 -0.07743974 0.1794001
Moved 1498.011 339.5382 474.0611 -0.04736533 0.2213505
Moved 1498.026 347.678 485.5707 -0.02852311 0.2509533
Moved 1498.042 353.5562 495.7234 -0.01491611 0.2770662
Moved 1498.057 355.8315 500.4944 -0.009649397 0.2893373
Moved 1498.072 357.2711 503.5422 -0.00631685 0.2971765
Moved 1498.089 357 505.5059 -0.006944438 0.3022271
Moved 1498.102 357 506.5 -0.006944438 0.3047839
Stationary 1498.117 357 506.5 -0.006944438 0.3047839
Stationary 1498.134 357 506.5 -0.006944438 0.3047839
Moved 1498.15 342.3163 496.121 -0.04093438 0.278089
Moved 1498.165 329.5 488 -0.07060184 0.2572016
Moved 1498.181 309.1995 467.1995 -0.1175938 0.2037023
Moved 1498.195 295.1039 453.1039 -0.1502223 0.1674483
Moved 1498.217 258.2504 411.3004 -0.2355316 0.05992901
Stationary 1498.229 258.2504 411.3004 -0.2355316 0.05992901
Moved 1498.241 246.6584 396.823 -0.2623648 0.02269289
Moved 1498.257 238.6956 386.9738 -0.2807973 -0.00263948
Moved 1498.273 232.8012 379.5015 -0.2944417 -0.02185845
Moved 1498.286 230.5175 373.7762 -0.299728 -0.03658381
Moved 1498.303 229.1225 370.3676 -0.3029571 -0.04535078
Moved 1498.319 227.7296 368.7296 -0.3061814 -0.04956374
Moved 1498.333 228 366.5801 -0.3055556 -0.05509231
Moved 1498.349 243.9897 362.5736 -0.2685424 -0.0653971
Moved 1498.365 267.4285 362 -0.214286 -0.06687243
Moved 1498.381 306.7575 370.209 -0.1232465 -0.04575886
Moved 1498.396 346.6556 378.3311 -0.03088986 -0.02486861
Moved 1498.411 373.199 383.084 0.03055314 -0.01264399
Moved 1498.428 402.6602 389.1435 0.09875039 0.002941006
Moved 1498.442 431.437 396.3593 0.1653636 0.0215001
Moved 1498.457 466.0753 408.4386 0.2455446 0.05256837
Moved 1498.473 495.1909 418.5168 0.3129419 0.07848955
Moved 1498.488 508.897 421.3691 0.3446689 0.08582578
Moved 1498.504 525.8254 424.4709 0.3838552 0.09380367
Moved 1498.519 536.5 425.5 0.4085648 0.09645053
Moved 1498.535 544.6619 426 0.427458 0.09773654
Moved 1498.55 553.261 426 0.4473636 0.09773654
Moved 1498.563 558.9644 427.6548 0.4605657 0.1019927
Ended 1498.582 560 428 0.462963 0.1028806
Candidates 1498.686 12 postal overall liberal pataki install procedural local partial picasso oval paul lateral
Began 1499.15 439 354 0.1828703 -0.08744855
Stationary 1499.165 439 354 0.1828703 -0.08744855
Stationary 1499.182 439 354 0.1828703 -0.08744855
Moved 1499.196 443.2847 379.5089 0.1927887 -0.0218393
Moved 1499.213 449.1247 396.5404 0.2063072 0.02196598
Moved 1499.231 454.9406 424.218 0.21977 0.09315329
Moved 1499.244 457.8102 458.2919 0.2264125 0.1807919
Ended 1499.26 459.5 473.5 0.2303241 0.2199073
Accept 1499.302 0 postal
Began 1499.816 414 366 0.125 -0.05658444
Stationary 1499.835 414 366 0.125 -0.05658444
Stationary 1499.844 414 366 0.125 -0.05658444
Stationary 1499.859 414 366 0.125 -0.05658444
Stationary 1499.875 414 366 0.125 -0.05658444
Stationary 1499.889 414 366 0.125 -0.05658444
Moved 1499.905 398.5755 366 0.08929521 -0.05658444
Moved 1499.922 388.3991 366 0.06573866 -0.05658444
Moved 1499.939 375.3921 366 0.03562987 -0.05658444
Moved 1499.952 355.4642 378.5587 -0.01049951 -0.02428314
Moved 1499.968 343.601 377.8399 -0.03796076 -0.02613201
Moved 1499.985 330.4591 378 -0.06838163 -0.02572024
Moved 1499.999 321.9439 379 -0.08809274 -0.02314815
Moved 1500.013 314.1741 379 -0.1060784 -0.02314815
Moved 1500.031 308.5818 379.6046 -0.1190235 -0.02159323
Moved 1500.045 304.6896 380 -0.1280333 -0.02057613
Moved 1500.06 300.6268 380 -0.1374379 -0.02057613
Moved 1500.076 297.8672 380 -0.1438259 -0.02057613
Moved 1500.092 293.9846 380 -0.1528134 -0.02057613
Moved 1500.108 292.5479 380 -0.1561392 -0.02057613
Moved 1500.122 290.1139 380 -0.1617733 -0.02057613
Moved 1500.137 288.6644 380 -0.1651287 -0.02057613
Moved 1500.152 287.4048 381 -0.1680444 -0.01800419
Moved 1500.168 287 382.8228 -0.1689815 -0.01331604
Moved 1500.183 285.6463 384.3538 -0.1721151 -0.009378268
Moved 1500.2 285 390.1749 -0.1736111 0.005593751
Moved 1500.214 285 397.1479 -0.1736111 0.02352848
Moved 1500.231 285 402.6719 -0.1736111 0.03773638
Moved 1500.245 285 408.4309 -0.1736111 0.05254855
Moved 1500.261 285 414 -0.1736111 0.06687239
Moved 1500.276 285 421.9736 -0.1736111 0.08738054
Moved 1500.291 285 431.7143 -0.1736111 0.1124338
Moved 1500.306 293.5451 441.8158 -0.1538308 0.138415
Moved 1500.323 295.9932 449.9828 -0.148164 0.1594208
Moved 1500.345 297.8606 460.4425 -0.1438411 0.1863233
Stationary 1500.356 297.8606 460.4425 -0.1438411 0.1863233
Moved 1500.368 298 463.6046 -0.1435185 0.1944563
Moved 1500.386 299.2779 465.5557 -0.1405605 0.1994746
Moved 1500.4 300 468.64 -0.1388889 0.2074072
Moved 1500.415 301.2552 470.2552 -0.1359834 0.2115617
Moved 1500.432 301.6915 471.6915 -0.1349734 0.2152559
Moved 1500.445 304.2552 473.1276 -0.1290389 0.2189494
Moved 1500.461 306.7424 474 -0.1232815 0.2211934
Moved 1500.477 312.054 475.0135 -0.1109862 0.2238001
Moved 1500.492 316.4426 476.1107 -0.1008274 0.2266219
Moved 1500.508 325.9067 476 -0.07891967 0.2263374
Moved 1500.523 333.0825 476 -0.0623091 0.2263374
Moved 1500.539 343.1873 476 -0.03891831 0.2263374
Moved 1500.553 353.2938 469.7062 -0.01552368 0.2101497
Moved 1500.568 362.031 464.9845 0.004701515 0.1980053
Moved 1500.587 367.1203 461.6598 0.01648217 0.1894541
Moved 1500.6 369.8051 459.1949 0.02269705 0.1831143
Moved 1500.615 372.6443 456.3557 0.02926936 0.1758118
Moved 1500.63 375.5147 451.728 0.03591359 0.1639093
Moved 1500.646 377.1887 447.4338 0.03978869 0.1528648
Moved 1500.661 378 440.215 0.04166663 0.1342977
Moved 1500.677 379.0737 428.3365 0.04415214 0.1037462
Moved 1500.692 379 415.5 0.04398147 0.07073037
Moved 1500.708 379 402.1965 0.04398147 0.03651344
Moved 1500.723 380.0904 382.6448 0.04650543 -0.0137738
Moved 1500.738 381.5 369 0.04976849 -0.04886839
Moved 1500.754 384.9216 353.2352 0.05768885 -0.0894158
Moved 1500.77 389.2498 341.6672 0.0677078 -0.1191686
Moved 1500.786 395.2829 330.1474 0.08167326 -0.1487979
Moved 1500.807 408.5 308.5 0.1122685 -0.2044754
Stationary 1500.818 408.5 308.5 0.1122685 -0.2044754
Moved 1500.831 412.3954 302.9069 0.1212856 -0.2188609
Moved 1500.846 415.5745 296.8511 0.1286446 -0.2344365
Moved 1500.861 419.4364 290.1272 0.1375843 -0.2517305
Moved 1500.876 422.3189 279.7242 0.1442569 -0.2784871
Moved 1500.892 425.1966 272.4103 0.150918 -0.2972986
Moved 1500.908 427.0334 263.7994 0.1551699 -0.3194459
Moved 1500.923 428.4766 253.6639 0.1585106 -0.3455146
Moved 1500.939 429.555 250.3351 0.1610068 -0.3540765
Moved 1500.953 430.9966 246.0104 0.1643439 -0.3651998
Moved 1500.969 431 243.1292 0.1643519 -0.3726102
Moved 1500.986 432 243 0.1666667 -0.3729424
Moved 1501.001 433.3175 243 0.1697164 -0.3729424
Moved 1501.016 437.2908 249.8724 0.178914 -0.3552664
Moved 1501.031 448.7846 277.1642 0.20552 -0.2850715
Moved 1501.047 456.8888 294.0137 0.2242796 -0.2417344
Moved 1501.062 476.7258 345.9355 0.2701987 -0.1081905
Moved 1501.078 487.2921 375.6916 0.2946576 -0.03165743
Moved 1501.092 494.1099 401.8177 0.3104396 0.03553932
Moved 1501.107 501.3277 429.2451 0.3271473 0.106083
Moved 1501.124 505.5 443 0.3368056 0.1414608
Moved 1501.14 507.8908 455.5089 0.3423398 0.1736338
Moved 1501.154 510.0327 463.1143 0.3472978 0.193195
Moved 1501.17 512.9304 473.2562 0.3540055 0.2192801
Moved 1501.187 512 480.6217 0.3518519 0.2382245
Moved 1501.206 512 491.3469 0.3518519 0.2658097
Stationary 1501.217 512 491.3469 0.3518519 0.2658097
Moved 1501.231 512 494.4432 0.3518519 0.2737737
Moved 1501.247 506.0222 495.6642 0.3380144 0.276914
Moved 1501.263 499.6131 496 0.3231785 0.2777777
Moved 1501.278 488.9467 496 0.2984878 0.2777777
Moved 1501.294 476.5166 488.5166 0.2697144 0.2585303
Moved 1501.308 456.1171 472.6192 0.2224933 0.2176419
Moved 1501.324 436.6155 453.1835 0.1773506 0.167653
Moved 1501.339 417.9703 430.9612 0.1341905 0.1104968
Moved 1501.354 404.5201 413.7281 0.1030557 0.06617311
Moved 1501.369 395.0112 400.6816 0.08104433 0.03261719
