exercise is good for the mind
Moved 2035.488 319.7177 354.4234 -0.09324595 -0.08635956
Moved 2035.501 317.9077 336.1074 -0.09743585 -0.1334687
Moved 2035.516 319.3462 322.8845 -0.09410609 -0.1674782
Moved 2035.534 319.7878 310.4857 -0.09308393 -0.1993682
Moved 2035.549 320 302.7964 -0.09259259 -0.219145
Moved 2035.562 321 293.6453 -0.09027779 -0.2426821
Moved 2035.578 321 287.1414 -0.09027779 -0.2594101
Moved 2035.594 321 280.0756 -0.09027779 -0.2775834
Moved 2035.608 321 273.5142 -0.09027779 -0.2944594
Moved 2035.625 321 269.8894 -0.09027779 -0.3037825
Moved 2035.639 321 265.5 -0.09027779 -0.3150721
Moved 2035.655 321 263.1168 -0.09027779 -0.3212018
Moved 2035.672 321 261.6157 -0.09027779 -0.3250626
Moved 2035.688 322 260.3804 -0.08796295 -0.3282399
Stationary 2035.701 322 260 -0.08796295 -0.3292181
Stationary 2035.717 322 260 -0.08796295 -0.3292181
Stationary 2035.732 322 260 -0.08796295 -0.3292181
Stationary 2035.747 322 260 -0.08796295 -0.3292181
Moved 2035.764 322 275.8701 -0.08796295 -0.2883999
Moved 2035.78 312.8388 286.0161 -0.1091695 -0.2623045
Moved 2035.795 311 297 -0.113426 -0.2340535
Moved 2035.809 305.3503 318.5989 -0.126504 -0.1785007
Moved 2035.825 300.7049 337.1804 -0.1372572 -0.1307089
Moved 2035.84 297.9254 353.9846 -0.1436911 -0.08748827
Moved 2035.856 296.0213 371.7439 -0.1480988 -0.04181104
Moved 2035.873 294.5785 389.0577 -0.1514386 0.002720326
Moved 2035.887 294 398.9959 -0.1527778 0.02828158
Moved 2035.902 292.7014 411.6876 -0.1557838 0.06092468
Moved 2035.917 293 418.3358 -0.1550926 0.0780241
Moved 2035.933 293 434.9105 -0.1550926 0.1206545
Moved 2035.948 293 445.2503 -0.1550926 0.1472487
Moved 2035.964 293 453.8251 -0.1550926 0.1693031
Moved 2035.979 293 458.5604 -0.1550926 0.1814823
Moved 2035.993 293 463.89 -0.1550926 0.1951902
Moved 2036.009 293 468.2186 -0.1550926 0.2063234
Moved 2036.025 293 470.2624 -0.1550926 0.2115801
Moved 2036.041 293 473.6158 -0.1550926 0.2202052
Moved 2036.056 293 476.1111 -0.1550926 0.2266232
Moved 2036.072 293 477.4901 -0.1550926 0.23017
Moved 2036.087 293 478.936 -0.1550926 0.2338887
Moved 2036.102 293 479.5 -0.1550926 0.2353394
Moved 2036.117 293 480.374 -0.1550926 0.2375872
Stationary 2036.134 293 480.374 -0.1550926 0.2375872
Moved 2036.148 293 481 -0.1550926 0.2391974
Stationary 2036.164 293 481 -0.1550926 0.2391974
Moved 2036.179 302.7259 482 -0.1325789 0.2417695
Moved 2036.194 309.2551 482 -0.1174651 0.2417695
Moved 2036.21 316.4644 482 -0.1007768 0.2417695
Moved 2036.225 323.5 482 -0.08449072 0.2417695
Moved 2036.241 329.6642 482 -0.07022167 0.2417695
Moved 2036.256 337.5231 482 -0.05202984 0.2417695
Moved 2036.271 344.0629 482 -0.03689135 0.2417695
Moved 2036.288 350.7521 482 -0.02140711 0.2417695
Moved 2036.302 356.5715 472.2499 -0.007936358 0.216692
Moved 2036.327 364.5443 470.7278 0.01051923 0.2127773
Stationary 2036.336 364.5443 470.7278 0.01051923 0.2127773
Moved 2036.347 365.5 469.5 0.01273145 0.2096193
Moved 2036.364 366.7992 469.2008 0.01573891 0.2088498
Moved 2036.379 368.2379 467.7621 0.01906921 0.2051495
Moved 2036.395 368 467.3233 0.01851857 0.2040208
Moved 2036.41 369.1154 464.7692 0.02110044 0.1974516
Moved 2036.425 369 461.3204 0.02083332 0.1885812
Moved 2036.441 369 454.0425 0.02083332 0.1698623
Moved 2036.457 356.0042 446.7801 -0.009249648 0.1511833
Moved 2036.474 348.4074 434.6852 -0.02683471 0.120075
Moved 2036.487 336.8743 419.8428 -0.05353178 0.08190021
Moved 2036.502 322.3049 401.3811 -0.08725718 0.03441638
Moved 2036.518 309.9129 383.42 -0.1159424 -0.0117798
Moved 2036.533 298.2985 367.2854 -0.1428276 -0.05327836
Moved 2036.549 291.0846 355.5184 -0.1595265 -0.0835432
Moved 2036.564 283.8988 345.4584 -0.1761601 -0.1094178
Moved 2036.581 281.2739 340.7899 -0.1822363 -0.1214253
Moved 2036.595 277.4956 333.2391 -0.1909823 -0.1408461
Moved 2036.611 273.4315 327.242 -0.20039 -0.1562705
Moved 2036.627 271.3671 321.7341 -0.2051688 -0.170437
Moved 2036.642 269.9273 317.7819 -0.2085016 -0.1806021
Moved 2036.657 269 316.4871 -0.2106481 -0.1839324
Moved 2036.673 269 315.0416 -0.2106481 -0.1876503
Stationary 2036.687 269 315 -0.2106481 -0.1877573
Moved 2036.702 269 313.5437 -0.2106481 -0.1915029
Stationary 2036.719 269 313.5437 -0.2106481 -0.1915029
Moved 2036.734 276.8249 314 -0.192535 -0.1903292
Moved 2036.751 292.2538 321.0356 -0.1568198 -0.1722336
Moved 2036.766 311.1007 332.7719 -0.1131928 -0.1420479
Moved 2036.781 330.0081 343.0048 -0.0694258 -0.1157283
Moved 2036.797 345.009 351.0045 -0.03470133 -0.09515299
Moved 2036.81 371.4299 365.4364 0.026458 -0.05803402
Moved 2036.827 394.6847 380.7898 0.08028854 -0.01854485
Moved 2036.842 415.2934 394.8954 0.127994 0.01773516
Moved 2036.857 435 407.5 0.1736111 0.05015428
Moved 2036.875 449.7865 419.8505 0.207839 0.08192004
Moved 2036.889 465.4153 434.0139 0.2440168 0.1183485
Moved 2036.905 472.4231 441.4231 0.2602387 0.137405
Moved 2036.92 482.5328 450.5912 0.2836407 0.1609855
Moved 2036.935 491.2587 456.5058 0.3038396 0.176198
Moved 2036.95 497.2557 463.4418 0.3177215 0.1940374
Moved 2036.965 503.0089 467.7567 0.331039 0.2051353
Moved 2036.98 505.3764 470.3765 0.3365195 0.2118736
Moved 2036.996 508.2594 473.2594 0.343193 0.2192885
Moved 2037.011 509.5 474.5 0.3460647 0.2224794
Moved 2037.029 510.7052 475.7051 0.3488545 0.225579
Moved 2037.043 512.131 477.131 0.3521552 0.2292465
Moved 2037.065 512 480.0214 0.3518519 0.2366806
Stationary 2037.075 512 480.0214 0.3518519 0.2366806
Stationary 2037.087 512 480 0.3518519 0.2366254
Moved 2037.103 512 480.8935 0.3518519 0.2389235
Moved 2037.12 512 481.5 0.3518519 0.2404835
Moved 2037.135 496.5256 481 0.3160315 0.2391974
Moved 2037.15 481.2677 474.0142 0.2807122 0.2212298
Moved 2037.165 460.3192 461.1915 0.2322203 0.1882496
Moved 2037.18 441.828 449.6497 0.1894167 0.1585639
Moved 2037.196 419.9574 436.0984 0.1387903 0.1237098
Moved 2037.212 399.259 419.7863 0.09087721 0.08175469
Moved 2037.229 379.0154 405.3184 0.04401714 0.0445431
Moved 2037.243 366.7119 394.9266 0.01553684 0.01781519
Moved 2037.258 343.3451 378.7004 -0.03855298 -0.02391862
Moved 2037.274 326.6703 366.7602 -0.07715221 -0.05462921
Moved 2037.29 309.3247 355.2165 -0.1173038 -0.08431979
Moved 2037.304 299.8076 348.4487 -0.1393344 -0.1017267
Moved 2037.319 288.2383 341.274 -0.166115 -0.1201801
Moved 2037.334 280.2939 336.647 -0.1845047 -0.1320809
Moved 2037.35 273.4218 333.2109 -0.2004126 -0.1409186
Moved 2037.366 266.2691 328.9614 -0.2169697 -0.1518483
Moved 2037.383 259.8489 327.2122 -0.2318313 -0.1563472
Moved 2037.396 254.1354 324.5677 -0.2450569 -0.163149
Moved 2037.412 251.0325 323.3442 -0.2522397 -0.1662959
Moved 2037.429 246.6938 323 -0.2622828 -0.1671811
Moved 2037.443 244.9293 322 -0.2663673 -0.1697531
Moved 2037.457 243.2786 322 -0.2701885 -0.1697531
Moved 2037.474 241.9419 322 -0.2732826 -0.1697531
Moved 2037.489 240.5029 322 -0.2766138 -0.1697531
Moved 2037.505 240 330.4486 -0.2777777 -0.1480231
Moved 2037.524 238.6224 342.0205 -0.2809666 -0.1182601
Moved 2037.535 239 350.553 -0.2800926 -0.09631419
Moved 2037.55 239 362.0919 -0.2800926 -0.06663624
Moved 2037.566 239 372 -0.2800926 -0.04115226
Moved 2037.581 249.6667 382.8333 -0.2554012 -0.0132888
Moved 2037.597 255.1029 394.2058 -0.2428174 0.01596137
Moved 2037.612 259.1568 403.3136 -0.2334333 0.03938675
Moved 2037.628 263.466 411.932 -0.2234583 0.0615534
Moved 2037.643 268.188 420.5641 -0.2125277 0.08375525
Moved 2037.663 271.0714 427.1429 -0.2058531 0.1006761
Moved 2037.674 273.9572 432.9144 -0.1991732 0.1155204
Moved 2037.688 274.5831 435.1663 -0.1977243 0.1213123
Ended 2037.705 276.0331 437.0331 -0.1943678 0.1261138
Candidates 2037.888 12 exercise traits raise thesis testis ratios excessive strategies restore russia rays regardless
Began 2038.428 432 331 0.1666667 -0.146605
Stationary 2038.445 432 331 0.1666667 -0.146605
Stationary 2038.46 432 331 0.1666667 -0.146605
Stationary 2038.476 432 331 0.1666667 -0.146605
Moved 2038.491 441.37 354.5344 0.1883564 -0.08607408
Moved 2038.506 451.4501 382.3644 0.21169 -0.01449491
Moved 2038.521 455.6269 412.1346 0.2213586 0.0620745
Ended 2038.538 462.8947 452.6104 0.2381823 0.1661788
Accept 2038.597 0 exercise
Began 2038.949 400 351 0.09259263 -0.09516476
Stationary 2038.97 400 351 0.09259263 -0.09516476
Stationary 2038.983 400 351 0.09259263 -0.09516476
Stationary 2038.998 400 351 0.09259263 -0.09516476
Moved 2039.014 419.1539 378.5276 0.1369303 -0.02436328
Moved 2039.032 429.2497 393.3567 0.1603002 0.01377749
Moved 2039.047 440.8625 407.8281 0.1871817 0.05099826
Moved 2039.061 452.184 423.9324 0.2133889 0.09241873
Moved 2039.078 463.2173 436.2173 0.238929 0.1240157
Moved 2039.092 474.7263 450.6579 0.2655703 0.161157
Moved 2039.108 484.3321 460.3321 0.2878058 0.1860393
Moved 2039.125 489.0416 465.0416 0.2987073 0.1981521
Moved 2039.138 495.3452 472.127 0.3132992 0.2163759
Moved 2039.154 500.8719 477.8719 0.3260925 0.231152
Moved 2039.17 504.5 481.5 0.3344907 0.2404835
Moved 2039.185 505.7472 482.7472 0.3373778 0.2436913
Moved 2039.2 507.1866 485.3733 0.3407098 0.2504457
Moved 2039.221 508 488.067 0.3425926 0.257374
Stationary 2039.232 508 488.067 0.3425926 0.257374
Stationary 2039.245 508 488 0.3425926 0.2572016
Moved 2039.261 508 489 0.3425926 0.2597736
Moved 2039.277 487.0388 489 0.2940713 0.2597736
Moved 2039.292 470.9402 479.5619 0.256806 0.2354986
Moved 2039.308 444.5245 460.3606 0.1956586 0.1861126
Moved 2039.324 424.1472 448.6555 0.1484888 0.1560069
Moved 2039.339 403.897 435.2646 0.1016135 0.1215654
Moved 2039.354 385.3036 421.1567 0.05857328 0.08527947
Moved 2039.37 367.3576 409.2384 0.01703153 0.0546254
Moved 2039.387 348.9008 398.8697 -0.02569253 0.02795702
Moved 2039.4 337.8304 391.6193 -0.0513186 0.009308921
Moved 2039.416 316.7323 380.7226 -0.1001567 -0.01871776
Moved 2039.431 301.4757 373.2379 -0.135473 -0.03796856
Moved 2039.446 287.6747 367.6332 -0.1674197 -0.05238388
Moved 2039.461 275.7374 361.8687 -0.1950523 -0.06721018
Moved 2039.478 265.6993 356.1139 -0.2182886 -0.0820116
Moved 2039.491 258.4211 353.1685 -0.2351363 -0.08958738
Moved 2039.507 253.0878 351.0351 -0.2474821 -0.0950745
Ended 2039.523 250.5 350 -0.2534722 -0.09773669
Candidates 2039.646 12 is his its us usa guys ita gus id hits if oa
Began 2040.167 385 325 0.05787035 -0.1620371
Stationary 2040.187 385 325 0.05787035 -0.1620371
Moved 2040.201 385 333.9099 0.05787035 -0.1391207
Moved 2040.218 385 348.1705 0.05787035 -0.1024423
Moved 2040.232 396.2834 367.5626 0.0839892 -0.05256543
Moved 2040.247 400.0313 386.188 0.09266515 -0.004660642
Moved 2040.264 404.3264 406.1897 0.1026073 0.04678408
Ended 2040.288 406 416 0.1064815 0.07201634
Accept 2040.339 0 is
Began 2040.999 388 316 0.06481478 -0.1851853
Stationary 2041.018 388 316 0.06481478 -0.1851853
Stationary 2041.036 388 316 0.06481478 -0.1851853
Stationary 2041.05 388 316 0.06481478 -0.1851853
Stationary 2041.064 388 316 0.06481478 -0.1851853
Moved 2041.08 410.7148 341.7148 0.1173953 -0.1190464
Moved 2041.096 426.4347 356.0316 0.1537841 -0.08222345
Moved 2041.111 443 368.5 0.1921296 -0.0501544
Moved 2041.126 463.7998 384.1528 0.2402772 -0.009895254
Moved 2041.141 478.7687 393.2612 0.2749276 0.01353193
Moved 2041.156 490.6577 401.233 0.3024482 0.03403542
Moved 2041.172 500.7501 408.2501 0.3258105 0.0520836
Moved 2041.188 508.7559 413.0669 0.3443423 0.06447242
Moved 2041.203 514.5203 416.2601 0.3576858 0.07268548
Moved 2041.218 518.5 419 0.3668982 0.07973251
Moved 2041.233 522.1301 422.4201 0.3753012 0.08852903
Moved 2041.249 527.5983 426.4487 0.3879591 0.09889072
Moved 2041.264 530.1724 428.1724 0.3939177 0.1033241
Moved 2041.279 532.0214 430.0214 0.3981976 0.1080795
Moved 2041.295 533.4601 432.9202 0.4015279 0.1155353
Moved 2041.312 534.9018 435.8035 0.4048652 0.1229514
Moved 2041.327 535 438.6963 0.4050927 0.1303916
Moved 2041.343 535 442.0162 0.4050927 0.1389305
Moved 2041.357 528.7678 445.6709 0.3906662 0.1483304
Moved 2041.38 507.115 447 0.3405439 0.1517489
Stationary 2041.39 507.115 447 0.3405439 0.1517489
Moved 2041.403 489.2162 438.501 0.2991117 0.1298895
Moved 2041.418 468.9279 428.4639 0.2521479 0.1040738
Moved 2041.434 450.9224 418.3714 0.2104685 0.07811561
Moved 2041.45 437.4698 408.9407 0.1793283 0.05385964
Moved 2041.465 419.5616 396.3744 0.1378741 0.02153907
Moved 2041.483 404.5769 385.6923 0.1031874 -0.005935425
Moved 2041.496 390.227 375.6589 0.0699699 -0.03174158
Moved 2041.512 375.7543 361.6705 0.03646821 -0.06772014
Moved 2041.527 361.3745 347.3745 0.003181696 -0.1044896
Moved 2041.542 352.5656 340.3699 -0.01720925 -0.1225054
Moved 2041.558 344.4287 333.3675 -0.03604456 -0.1405158
Moved 2041.573 330.4622 322.1698 -0.06837443 -0.1693164
Moved 2041.59 321.4256 315.0183 -0.08929258 -0.1877102
Moved 2041.605 313.8068 307.8068 -0.1069288 -0.2062583
Moved 2041.62 307.2855 302.9641 -0.1220243 -0.2187138
Moved 2041.636 302.6546 298.6546 -0.132744 -0.2297979
Moved 2041.65 297.8873 295.8873 -0.1437795 -0.2369155
Ended 2041.667 297 295 -0.1458333 -0.2391976
Candidates 2041.818 12 of is good if his god off odd goods odds id food
Began 2042.375 389 278 0.06712963 -0.2829219
Stationary 2042.389 389 278 0.06712963 -0.2829219
Stationary 2042.404 389 278 0.06712963 -0.2829219
Moved 2042.427 409.3279 284.3719 0.1141848 -0.2665333
Moved 2042.438 441.6005 291.6001 0.18889 -0.2479421
Moved 2042.451 493.531 293 0.3090996 -0.2443416
Ended 2042.467 536.8719 293 0.4094257 -0.2443416
Accept 2042.511 2 good
Began 2043.237 444 339 0.1944444 -0.1260288
Stationary 2043.254 444 339 0.1944444 -0.1260288
Stationary 2043.268 444 339 0.1944444 -0.1260288
Stationary 2043.282 444 339 0.1944444 -0.1260288
Stationary 2043.298 444 339 0.1944444 -0.1260288
Stationary 2043.314 444 339 0.1944444 -0.1260288
Moved 2043.331 429.0325 339 0.1597974 -0.1260288
Moved 2043.345 421.8737 339 0.1432263 -0.1260288
Moved 2043.361 414.2387 339 0.1255526 -0.1260288
Moved 2043.375 403.5497 339 0.1008095 -0.1260288
Moved 2043.391 395.9102 347.5257 0.08312553 -0.1041006
Moved 2043.407 389.3541 346 0.06794939 -0.1080248
Moved 2043.423 384.7058 347.0981 0.05718927 -0.1052005
Moved 2043.439 381.9197 347 0.05074014 -0.1054527
Moved 2043.453 380.0268 347.9732 0.04635841 -0.1029496
Moved 2043.468 378.9633 348 0.04389663 -0.1028807
Moved 2043.485 379 349.4886 0.04398147 -0.09905206
Moved 2043.5 379 352.8143 0.04398147 -0.09049843
Moved 2043.519 388.6705 358.526 0.06636679 -0.07580769
Moved 2043.53 405.8291 368.5527 0.1060859 -0.05001877
Moved 2043.547 426.6562 379.95 0.1542968 -0.02070494
Moved 2043.562 448.2912 391.4886 0.2043779 0.008972819
Moved 2043.58 463.2469 398.2695 0.2389975 0.0264134
Moved 2043.592 482.5005 406.5002 0.283566 0.04758289
Moved 2043.609 493.8808 411.7523 0.3099093 0.06109128
Moved 2043.624 503.7033 415.2344 0.3326465 0.07004738
Moved 2043.638 514.3518 419.1172 0.3572959 0.080034
Moved 2043.654 521.993 420.9986 0.3749838 0.08487289
Moved 2043.67 529.2075 423.883 0.391684 0.09229153
Moved 2043.684 533 426 0.4004629 0.09773654
Moved 2043.7 536.9269 427.9513 0.4095531 0.1027553
Moved 2043.715 539.8131 428 0.416234 0.1028806
Moved 2043.731 540 429.85 0.4166667 0.1076389
Moved 2043.746 541.2856 430 0.4196425 0.1080246
Moved 2043.761 541 431.7282 0.4189815 0.1124696
Moved 2043.777 541 435.4916 0.4189815 0.122149
Moved 2043.792 541 442.5 0.4189815 0.1401748
Ended 2043.809 507 472 0.3402778 0.2160493
Began 2043.851 440 511 0.1851852 0.3163579
Moved 2043.877 416.1666 511 0.1300152 0.3163579
Stationary 2043.887 416.1666 511 0.1300152 0.3163579
Moved 2043.901 407.367 511 0.1096458 0.3163579
Moved 2043.916 399.9798 511 0.09254574 0.3163579
Candidates 2043.916 12 do i so di u soy ii sit du iii dot shit
Moved 2043.933 390.8782 511 0.07147739 0.3163579
Moved 2043.946 381.155 502.155 0.04896998 0.2936085
Ended 2043.962 362 503 0.004629592 0.2957818
Cancel 2044.008
Delete 2044.008 DoubleClick
Backspace 2045.161
Began 2045.763 410 317 0.1157407 -0.1826131
Stationary 2045.783 410 317 0.1157407 -0.1826131
Stationary 2045.796 410 317 0.1157407 -0.1826131
Stationary 2045.811 410 317 0.1157407 -0.1826131
Stationary 2045.827 410 317 0.1157407 -0.1826131
Stationary 2045.842 410 317 0.1157407 -0.1826131
Stationary 2045.856 410 317 0.1157407 -0.1826131
Stationary 2045.874 410 317 0.1157407 -0.1826131
Moved 2045.887 410 324.7458 0.1157407 -0.1626907
Moved 2045.911 402.4138 340.931 0.09818017 -0.1210624
Stationary 2045.922 402.4138 340.931 0.09818017 -0.1210624
Moved 2045.934 400.9724 346.0829 0.09484351 -0.1078116
Moved 2045.949 398.0687 353.3282 0.08812198 -0.08917639
Moved 2045.965 397.0987 357.7038 0.08587668 -0.0779224
Moved 2045.982 395.6575 363.3699 0.08254062 -0.06334917
Moved 2045.996 394.6626 366.0122 0.08023749 -0.05655304
Moved 2046.012 391.2307 372.5386 0.07229327 -0.03976712
Moved 2046.028 389.6704 375.6591 0.06868154 -0.03174103
Moved 2046.043 387.2338 380.2986 0.06304115 -0.01980825
Moved 2046.058 384.5862 384.6208 0.0569124 -0.008691465
Moved 2046.075 382.7058 388.2943 0.05255967 0.0007567778
Moved 2046.089 380.9149 392.2553 0.04841407 0.01094473
Moved 2046.105 378.7445 394.2555 0.04338999 0.01608915
Moved 2046.121 376.7734 397.2266 0.03882726 0.02373103
Moved 2046.136 373.8915 401.1628 0.03215621 0.03385489
Moved 2046.151 371 404 0.025463 0.04115226
Moved 2046.166 368.1436 407.8564 0.01885096 0.05107087
Moved 2046.181 363.8929 412.1071 0.009011428 0.06200366
Moved 2046.202 360.394 416.4091 0.0009119511 0.07306856
Moved 2046.213 357.1343 419.8657 -0.0066335 0.08195889
Moved 2046.227 354.2485 424.1272 -0.01331359 0.09291966
Moved 2046.243 351.3694 426.6306 -0.01997829 0.09935854
Moved 2046.257 347.2201 430.7799 -0.02958318 0.1100306
Moved 2046.273 344.609 434.0864 -0.03562723 0.1185349
Moved 2046.289 341.7378 437.2621 -0.04227355 0.126703
Moved 2046.304 338.287 440.713 -0.05026152 0.1355785
Moved 2046.321 336.244 442.756 -0.0549907 0.1408332
Moved 2046.336 333.7761 444.1119 -0.06070341 0.1443207
Moved 2046.351 332.4457 447.1085 -0.06378303 0.152028
Moved 2046.367 331.0094 448.9907 -0.06710792 0.1568689
Moved 2046.381 329.5702 450 -0.07043928 0.1594649
Moved 2046.396 329 450.8644 -0.07175927 0.1616883
Moved 2046.411 329 452.309 -0.07175927 0.1654038
Moved 2046.428 327.5 452 -0.07523149 0.164609
Ended 2046.443 328 453.5 -0.07407407 0.168467
Candidates 2046.596 12 r he her here re e t tree free rt get er
Backspace 2047.012
Began 2047.72 379 304 0.04398147 -0.2160494
Stationary 2047.74 379 304 0.04398147 -0.2160494
Stationary 2047.752 379 304 0.04398147 -0.2160494
Stationary 2047.767 379 304 0.04398147 -0.2160494
Stationary 2047.784 379 304 0.04398147 -0.2160494
Stationary 2047.798 379 304 0.04398147 -0.2160494
Stationary 2047.814 379 304 0.04398147 -0.2160494
Stationary 2047.833 379 304 0.04398147 -0.2160494
Stationary 2047.844 379 304 0.04398147 -0.2160494
Moved 2047.86 379 317.1721 0.04398147 -0.1821707
Moved 2047.877 368.861 325.2085 0.02051165 -0.1615008
Moved 2047.892 364.0753 334.8242 0.009433626 -0.1367691
Moved 2047.907 358.2967 344.9808 -0.003942897 -0.110646
Moved 2047.923 353.6047 355.7906 -0.01480401 -0.08284306
Moved 2047.938 347.8584 364.7123 -0.02810548 -0.05989632
Moved 2047.955 342.6298 377.0145 -0.04020879 -0.02825505
Moved 2047.97 335.743 388.5141 -0.05615055 0.001322193
Moved 2047.985 329.9404 398.8543 -0.06958241 0.02791734
Moved 2048.006 321.5967 415.9411 -0.08889655 0.07186485
Stationary 2048.017 321.5967 415.9411 -0.08889655 0.07186485
Moved 2048.031 317.2672 425.6208 -0.09891857 0.09676128
Moved 2048.046 311.9526 437.0948 -0.1112209 0.1262727
Moved 2048.062 308.6575 444.7991 -0.1188483 0.1460881
Moved 2048.079 304.8117 452.3766 -0.1277507 0.1655776
Moved 2048.093 301.9483 458.1033 -0.1343789 0.1803069
Moved 2048.107 297.6425 462.3575 -0.144346 0.1912486
Moved 2048.123 296.203 464.8985 -0.1476783 0.1977841
Moved 2048.138 294.6671 467.6658 -0.1512335 0.2049016
Moved 2048.154 292.2189 468.7811 -0.1569008 0.2077703
Moved 2048.169 291.0832 469 -0.1595297 0.2083333
Moved 2048.185 291 470.3243 -0.1597222 0.2117394
Moved 2048.2 289.2338 470 -0.1638106 0.2109053
Moved 2048.216 286.5887 461.5604 -0.1699336 0.1891984
Moved 2048.231 282.0693 442.7028 -0.1803952 0.1406963
Moved 2048.246 278.8395 420.7963 -0.1878715 0.08435249
Moved 2048.262 277.5 393.5 -0.1909722 0.01414597
Moved 2048.286 277 332.1118 -0.1921296 -0.1437456
Moved 2048.3 277 306.4539 -0.1921296 -0.2097379
Stationary 2048.311 277 306.4539 -0.1921296 -0.2097379
Moved 2048.324 285.8259 294.7835 -0.1716993 -0.2397543
Moved 2048.34 288.7018 277.7891 -0.1650421 -0.2834643
Moved 2048.355 291.5793 263.3135 -0.1583812 -0.3206957
Moved 2048.37 294.4781 251.0876 -0.1516711 -0.3521408
Moved 2048.386 297 242.5 -0.1458333 -0.3742284
Moved 2048.4 298.568 237.08 -0.1422037 -0.3881689
Moved 2048.416 300.2227 232.3318 -0.1383733 -0.4003813
Moved 2048.433 301 229.6809 -0.1365741 -0.4071994
Moved 2048.447 302.1036 227.8964 -0.1340194 -0.4117892
Moved 2048.462 303 225.4567 -0.1319445 -0.4180642
Moved 2048.479 303 224.0082 -0.1319445 -0.4217897
Moved 2048.493 304.4185 224 -0.1286607 -0.4218107
Moved 2048.507 304 222.6249 -0.1296296 -0.4253475
Stationary 2048.524 304 223 -0.1296296 -0.4243828
Stationary 2048.543 304 223 -0.1296296 -0.4243828
Moved 2048.554 304 228.7837 -0.1296296 -0.409507
Moved 2048.569 304 237.6802 -0.1296296 -0.3866251
Moved 2048.585 298.3594 253.166 -0.1426866 -0.3467953
Moved 2048.602 291.4154 270.7539 -0.1587607 -0.3015589
Moved 2048.617 288.325 284.9253 -0.1659144 -0.2651098
Moved 2048.633 280.8485 307.3232 -0.1832211 -0.2075021
Moved 2048.647 275.3561 324.9317 -0.195935 -0.1622127
Moved 2048.663 271.1951 341.0164 -0.205567 -0.1208426
Moved 2048.68 267.9074 353.3704 -0.2131773 -0.08906791
Moved 2048.694 262.0776 370.7672 -0.2266721 -0.04432325
Moved 2048.708 260.2129 388.1484 -0.2309887 0.0003816267
Moved 2048.724 257.961 398.1755 -0.2362014 0.02617161
Moved 2048.74 253.5802 414.2058 -0.2463421 0.06740173
Moved 2048.755 252.0935 425.2517 -0.2497835 0.09581189
Moved 2048.771 249.294 436.824 -0.2562639 0.1255759
Moved 2048.785 248.2154 443.1382 -0.2587606 0.1418164
