effort is what it will take
Moved 1412.237 444 471 0.1944444 0.2134772
Moved 1412.253 409.4716 463.4399 0.1145177 0.1940325
Moved 1412.269 389.2652 456.7375 0.06774346 0.1767941
Moved 1412.284 371.3174 449.8144 0.02619763 0.1589876
Moved 1412.301 345.2366 439.8602 -0.03417462 0.1333853
Moved 1412.315 326.3969 430.0599 -0.07778485 0.1081786
Moved 1412.33 304.6114 419.3057 -0.1282145 0.08051856
Moved 1412.346 283.7552 407.7173 -0.1764926 0.0507131
Moved 1412.362 271 400 -0.2060186 0.03086416
Moved 1412.376 263.324 396.996 -0.2237871 0.02313771
Moved 1412.391 255.4616 392.6769 -0.241987 0.01202909
Moved 1412.41 249.3503 389.4501 -0.2561337 0.003729573
Moved 1412.423 247.0166 388.0166 -0.2615356 4.2621E-05
Moved 1412.437 244.1252 386.5626 -0.2682287 -0.003696999
Ended 1412.453 244 387 -0.2685185 -0.002572055
Candidates 1412.636 12 is of odd odds ps pa pass if psa id off kids
Began 1412.989 387 275 0.06250004 -0.2906379
Stationary 1413.009 387 275 0.06250004 -0.2906379
Stationary 1413.022 387 275 0.06250004 -0.2906379
Stationary 1413.038 387 275 0.06250004 -0.2906379
Stationary 1413.055 387 275 0.06250004 -0.2906379
Moved 1413.07 387 286.0704 0.06250004 -0.2621647
Moved 1413.085 387 293.7773 0.06250004 -0.2423424
Moved 1413.101 387 307.8317 0.06250004 -0.2061942
Moved 1413.117 395.5304 324.7955 0.08224626 -0.162563
Moved 1413.131 396.5095 338.5663 0.08451264 -0.1271443
Moved 1413.146 399.8587 352.4818 0.0922654 -0.09135344
Moved 1413.163 404.1483 364.0622 0.1021951 -0.06156842
Moved 1413.177 405.828 371.14 0.1060833 -0.04336416
Moved 1413.192 407.2662 377.065 0.1094126 -0.02812499
Moved 1413.21 408.5 379 0.1122685 -0.02314815
Moved 1413.225 409 381.6977 0.113426 -0.01620972
Moved 1413.239 409 383.2936 0.113426 -0.01210507
Moved 1413.254 410 384.7318 0.1157407 -0.008406031
Moved 1413.27 410 386.1737 0.1157407 -0.004697297
Ended 1413.285 411 389 0.1180555 0.002572016
Accept 1413.327 0 is
Began 1413.591 251 512 -0.2523148 0.31893
Stationary 1413.609 251 512 -0.2523148 0.31893
Stationary 1413.623 251 512 -0.2523148 0.31893
Stationary 1413.639 251 512 -0.2523148 0.31893
Stationary 1413.654 251 512 -0.2523148 0.31893
Moved 1413.67 283.3102 485.6835 -0.1775228 0.2512435
Moved 1413.685 319.1166 457.3067 -0.09463748 0.1782579
Moved 1413.701 354 430 -0.01388888 0.1080246
Moved 1413.717 374.7917 409.9745 0.03423999 0.0565189
Moved 1413.732 389.1292 395.8708 0.06742875 0.02024372
Moved 1413.749 397.3023 385.6976 0.08634795 -0.005921768
Moved 1413.763 402.0524 380.9476 0.09734353 -0.01813896
Moved 1413.778 403.4594 378.0812 0.1006005 -0.02551145
Moved 1413.799 406 371.3382 0.1064815 -0.04285451
Stationary 1413.811 406 371.3382 0.1064815 -0.04285451
Stationary 1413.823 406 370.665 0.1064815 -0.04458604
Moved 1413.839 406 368.2209 0.1064815 -0.0508722
Moved 1413.856 379.3642 365.3364 0.04482458 -0.05829116
Moved 1413.87 352.9928 365 -0.01622036 -0.05915646
Moved 1413.886 320.1212 365 -0.09231199 -0.05915646
Moved 1413.902 296.4652 365 -0.1470712 -0.05915646
Moved 1413.918 274.5134 363.9009 -0.1978857 -0.06198341
Moved 1413.932 258.9283 361.7238 -0.2339624 -0.06758301
Moved 1413.947 232.5274 359.3685 -0.2950756 -0.07364085
Moved 1413.964 212.0562 359 -0.3424625 -0.07458848
Moved 1413.978 195 359 -0.3819444 -0.07458848
Moved 1413.994 185.3063 359 -0.4043835 -0.07458848
Moved 1414.011 178.0057 359 -0.4212831 -0.07458848
Moved 1414.025 174.3392 359 -0.4297703 -0.07458848
Moved 1414.04 172.0562 359 -0.4350551 -0.07458848
Moved 1414.056 170.5868 359 -0.4384566 -0.07458848
Moved 1414.07 171 372.9834 -0.4375 -0.03862302
Moved 1414.086 182.644 392.1128 -0.4105464 0.01057817
Moved 1414.101 213.1072 425.8393 -0.3400297 0.09732325
Moved 1414.117 249.2197 459.8951 -0.2564358 0.1849154
Moved 1414.132 270.8938 474.465 -0.2062643 0.2223892
Moved 1414.148 283.0539 481.9188 -0.1781161 0.2415607
Moved 1414.164 301.0923 493.345 -0.1363604 0.2709491
Moved 1414.179 312.1507 499.3718 -0.1107624 0.2864501
Moved 1414.194 321.2199 504.1099 -0.08976882 0.2986365
Moved 1414.212 330.806 508.903 -0.0675787 0.3109645
Moved 1414.224 340.5352 512.8451 -0.04505729 0.3211035
Moved 1414.241 350.5559 517.0954 -0.02186134 0.3320354
Ended 1414.263 363 520.5 0.006944438 0.3407921
Candidates 1414.422 12 what that share ebay wheat thai agar shade debate senate kat usat
Began 1414.785 392 282 0.07407407 -0.2726338
Stationary 1414.795 392 282 0.07407407 -0.2726338
Stationary 1414.808 392 282 0.07407407 -0.2726338
Stationary 1414.825 392 282 0.07407407 -0.2726338
Stationary 1414.84 392 282 0.07407407 -0.2726338
Stationary 1414.855 392 282 0.07407407 -0.2726338
Stationary 1414.871 392 282 0.07407407 -0.2726338
Stationary 1414.886 392 282 0.07407407 -0.2726338
Stationary 1414.901 392 282 0.07407407 -0.2726338
Moved 1414.918 392 291.918 0.07407407 -0.2471245
Moved 1414.933 403.4694 300.6021 0.1006237 -0.224789
Moved 1414.949 404.737 311.9481 0.1035579 -0.1956069
Moved 1414.964 408.9268 322.1624 0.1132564 -0.1693355
Moved 1414.979 412.506 335.0237 0.1215415 -0.1362559
Moved 1414.995 415.3786 342.9466 0.1281913 -0.1158782
Moved 1415.01 418 351 0.1342593 -0.09516476
Moved 1415.026 418.728 357.6398 0.1359444 -0.078087
Moved 1415.041 420.1534 367.0735 0.1392439 -0.05382318
Moved 1415.056 421 371.39 0.1412037 -0.04272131
Moved 1415.072 422.0394 378.1971 0.1436097 -0.02521326
Moved 1415.087 422 380.9626 0.1435185 -0.01810027
Moved 1415.102 423 381.9203 0.1458333 -0.01563696
Moved 1415.118 423 383.3661 0.1458333 -0.01191842
Moved 1415.133 423 384.5115 0.1458333 -0.008972544
Ended 1415.149 423 385.5 0.1458333 -0.006430119
Accept 1415.222 0 what
Began 1415.398 483 482 0.2847222 0.2417695
Stationary 1415.411 483 482 0.2847222 0.2417695
Stationary 1415.426 483 482 0.2847222 0.2417695
Stationary 1415.441 483 482 0.2847222 0.2417695
Stationary 1415.456 483 482 0.2847222 0.2417695
Stationary 1415.472 483 482 0.2847222 0.2417695
Moved 1415.488 470.5775 482 0.2559665 0.2417695
Moved 1415.504 463.1973 482 0.2388826 0.2417695
Moved 1415.518 453.4175 482 0.2162443 0.2417695
Moved 1415.533 429.8462 490.6154 0.161681 0.2639283
Moved 1415.549 400.5641 494.6872 0.09389838 0.2744011
Moved 1415.565 372.8831 501.5571 0.02982199 0.2920706
Moved 1415.581 352.892 506.1105 -0.01645376 0.3037822
Moved 1415.595 339.0136 508.997 -0.04857967 0.3112062
Moved 1415.611 330.3583 511.8806 -0.06861503 0.3186228
Moved 1415.627 326.4322 512.642 -0.07770335 0.3205811
Moved 1415.641 323.0948 513 -0.0854288 0.321502
Moved 1415.657 320.2106 514.3947 -0.09210507 0.3250892
Moved 1415.673 318.1635 514 -0.09684379 0.324074
Moved 1415.688 318 515.2784 -0.09722222 0.3273621
Ended 1415.703 318 515 -0.09722222 0.326646
Candidates 1415.839 12 it or our out poor port hurt jury pr pour utr pure
Began 1416.209 384 320 0.0555556 -0.1748972
Stationary 1416.231 384 320 0.0555556 -0.1748972
Stationary 1416.242 384 320 0.0555556 -0.1748972
Stationary 1416.257 384 320 0.0555556 -0.1748972
Stationary 1416.273 384 320 0.0555556 -0.1748972
Stationary 1416.289 384 320 0.0555556 -0.1748972
Stationary 1416.303 384 320 0.0555556 -0.1748972
Stationary 1416.318 384 320 0.0555556 -0.1748972
Stationary 1416.334 384 320 0.0555556 -0.1748972
Moved 1416.35 396.9569 340.9139 0.08554846 -0.1211063
Moved 1416.369 404.0264 357.7239 0.101913 -0.07787068
Moved 1416.381 413.7853 383.1317 0.1245031 -0.01252155
Moved 1416.397 419.7451 398.5883 0.1382989 0.02723329
Moved 1416.413 425.9464 416.8258 0.1526536 0.07414033
Moved 1416.427 431.7619 435.7263 0.1661156 0.1227528
Moved 1416.443 432.5227 439.6136 0.1678767 0.1327511
Moved 1416.458 433.9657 444.897 0.1712168 0.1463401
Moved 1416.474 434 449.1863 0.1712963 0.1573721
Moved 1416.489 434 450.6874 0.1712963 0.1612331
Moved 1416.505 434 453.5698 0.1712963 0.1686466
Stationary 1416.519 434 454 0.1712963 0.169753
Stationary 1416.536 434 454 0.1712963 0.169753
Moved 1416.55 434 455.1377 0.1712963 0.1726792
Ended 1416.565 434 455.1377 0.1712963 0.1726792
Accept 1416.607 0 it
Began 1416.762 191 471 -0.3912037 0.2134772
Stationary 1416.782 191 471 -0.3912037 0.2134772
Stationary 1416.797 191 471 -0.3912037 0.2134772
Stationary 1416.814 191 471 -0.3912037 0.2134772
Stationary 1416.83 191 471 -0.3912037 0.2134772
Stationary 1416.842 191 471 -0.3912037 0.2134772
Stationary 1416.859 191 471 -0.3912037 0.2134772
Moved 1416.874 217.5049 482.3946 -0.3298498 0.2427844
Moved 1416.888 250.319 497.1481 -0.2538911 0.2807307
Moved 1416.905 280.4285 505.6938 -0.1841932 0.3027105
Moved 1416.92 319.496 520.1987 -0.09375934 0.3400173
Moved 1416.936 353.667 528.9167 -0.01465976 0.3624401
Moved 1416.952 374.3275 532.5546 0.03316541 0.3717966
Moved 1416.967 392.7204 535.4185 0.07574171 0.3791628
Moved 1416.982 408 536.5 0.1111111 0.3819444
Moved 1416.998 417.8669 537 0.133951 0.3832304
Moved 1417.013 428.2279 537 0.157935 0.3832304
Moved 1417.026 435.079 537 0.1737939 0.3832304
Moved 1417.043 444.3312 537 0.1952111 0.3832304
Moved 1417.062 455.8143 520.7553 0.2217924 0.3414488
Moved 1417.075 472.2743 507.7257 0.2598941 0.3079364
Moved 1417.094 486.7549 491.8696 0.293414 0.2671543
Moved 1417.106 501.2869 473.2557 0.327053 0.219279
Moved 1417.121 518.2446 452.9065 0.366307 0.1669405
Moved 1417.136 536.6094 428.9722 0.4088181 0.1053812
Moved 1417.15 543.8745 416.8759 0.4256353 0.07426925
Moved 1417.167 554.984 398.7759 0.4513519 0.02771585
Moved 1417.181 562.4302 386.8256 0.4685885 -0.003020714
Moved 1417.197 569.6364 376.1091 0.4852694 -0.03058374
Moved 1417.212 575.9935 366.5098 0.4999849 -0.05527316
Ended 1417.227 582 356 0.513889 -0.0823046
Candidates 1417.302 12 will still wool stroll roll grill well silk aol till dull soil
Began 1417.728 417 293 0.1319444 -0.2443416
Stationary 1417.739 417 293 0.1319444 -0.2443416
Stationary 1417.749 417 293 0.1319444 -0.2443416
Stationary 1417.766 417 293 0.1319444 -0.2443416
Stationary 1417.781 417 293 0.1319444 -0.2443416
Stationary 1417.797 417 293 0.1319444 -0.2443416
Moved 1417.814 417 302.2122 0.1319444 -0.2206476
Moved 1417.829 417 311.1384 0.1319444 -0.1976893
Moved 1417.851 417 338.4283 0.1319444 -0.1274994
Stationary 1417.862 417 338.4283 0.1319444 -0.1274994
Moved 1417.875 417 352.8448 0.1319444 -0.0904197
Moved 1417.89 417 363.4227 0.1319444 -0.06321338
Moved 1417.906 417 370.7959 0.1319444 -0.04424923
Moved 1417.921 417 376.3889 0.1319444 -0.02986413
Moved 1417.936 417 380.7103 0.1319444 -0.01874916
Moved 1417.953 417 384.5 0.1319444 -0.009002057
Moved 1417.968 417 386.5715 0.1319444 -0.003674315
Moved 1417.985 417 389.4477 0.1319444 0.00372349
Moved 1417.999 417 390.7205 0.1319444 0.006997143
Moved 1418.015 417 394.5203 0.1319444 0.01677019
Ended 1418.028 417 396 0.1319444 0.02057605
Accept 1418.071 0 will
Began 1418.374 314 452 -0.1064815 0.164609
Stationary 1418.387 314 452 -0.1064815 0.164609
Stationary 1418.399 314 452 -0.1064815 0.164609
Moved 1418.414 306.6319 452 -0.1235373 0.164609
Moved 1418.429 287.303 452 -0.16828 0.164609
Moved 1418.451 254.5201 439.0566 -0.2441665 0.1313183
Moved 1418.465 204.633 428.9564 -0.3596458 0.1053405
Moved 1418.477 172.8495 420.7124 -0.4332187 0.08413675
Moved 1418.492 155.5869 416.9174 -0.4731785 0.0743758
Moved 1418.507 137.8435 411.9518 -0.5142511 0.06160441
Moved 1418.523 123.494 406.1976 -0.5474676 0.04680441
Moved 1418.538 119.5261 402.3156 -0.5566527 0.03681991
Moved 1418.553 114.987 399.3246 -0.5671597 0.02912709
Moved 1418.569 112.2528 398.2528 -0.5734889 0.02637031
Moved 1418.584 109.6267 396.8134 -0.5795678 0.02266801
Moved 1418.599 110 395.5 -0.5787036 0.01929004
Moved 1418.616 120.3613 391.2995 -0.5547191 0.008486367
Moved 1418.63 151.2508 386.4456 -0.4832157 -0.003998132
Moved 1418.649 205.5473 384 -0.3575294 -0.01028807
Moved 1418.662 256.4025 382.9293 -0.2398089 -0.01304195
Moved 1418.676 293.8277 382.4858 -0.1531767 -0.01418275
Moved 1418.691 323.1586 380.0886 -0.08528103 -0.02034843
Moved 1418.708 349.248 378.5974 -0.02488901 -0.02418385
Moved 1418.722 373.2565 377.641 0.03068636 -0.02664354
Moved 1418.742 419.9608 378 0.1387981 -0.02572024
Moved 1418.754 447.9556 378 0.203601 -0.02572024
Moved 1418.769 454.8226 378 0.2194967 -0.02572024
Moved 1418.784 458.4872 378 0.2279795 -0.02572024
Moved 1418.799 461.3644 382.7755 0.2346399 -0.01343754
Moved 1418.815 462 386.1312 0.2361111 -0.004806675
Moved 1418.83 462 389.6296 0.2361111 0.004191418
Moved 1418.846 446.96 408.3105 0.2012962 0.05223878
Moved 1418.861 415.8075 431.4669 0.1291841 0.1117975
Moved 1418.877 371.0424 459.7746 0.02556106 0.1846053
Moved 1418.892 330.088 483.5212 -0.06924078 0.245682
Moved 1418.907 268.8835 524.8926 -0.2109178 0.3520899
Moved 1418.923 223.6697 554.9375 -0.3155795 0.4293659
Moved 1418.938 209.6776 565.2418 -0.3479684 0.4558687
Ended 1418.953 209.6776 565.2418 -0.3479684 0.4558687
Candidates 1419.058 12 take tale wake fake weaker yale dealer awake eagle cake stake eager
Began 1419.413 388 315 0.06481478 -0.1877573
Stationary 1419.433 388 315 0.06481478 -0.1877573
Stationary 1419.454 388 315 0.06481478 -0.1877573
Stationary 1419.465 388 315 0.06481478 -0.1877573
Stationary 1419.476 388 315 0.06481478 -0.1877573
Moved 1419.492 388 325.6572 0.06481478 -0.1603467
Moved 1419.507 388 333.4341 0.06481478 -0.1403444
Moved 1419.523 395.0616 342.2769 0.08116096 -0.1176006
Moved 1419.538 398.1495 352.0465 0.08830904 -0.09247304
Moved 1419.554 400.5959 356.7878 0.09397209 -0.08027826
Moved 1419.573 401 362.1385 0.09490739 -0.06651607
Moved 1419.587 402.4746 365.8985 0.09832084 -0.05684542
Moved 1419.601 403.9126 369.8253 0.1016496 -0.04674582
Moved 1419.616 405.3548 374.0643 0.1049879 -0.035843
Moved 1419.631 406.5 379 0.1076389 -0.02314815
Moved 1419.647 407.9203 384.7609 0.1109266 -0.008331188
Moved 1419.662 410.7424 390.4849 0.1174593 0.006390991
Moved 1419.678 411.8096 395.4289 0.1199297 0.01910716
Moved 1419.693 413.2413 399.7238 0.1232437 0.03015361
Moved 1419.713 415.6922 404.3843 0.1289171 0.04214075
Moved 1419.725 418.256 407.256 0.1348518 0.04952662
Moved 1419.738 422.5 419 0.144676 0.07973251
Ended 1419.754 422.5 419 0.144676 0.07973251
Accept 1419.796 0 take
PhraseEnd 1420.354
