the postal service is very slow
Moved 568.4392 360.9319 263.8978 0.002157092 -0.3191929
Moved 568.4557 354.2026 253.0044 -0.01341984 -0.347211
Moved 568.4702 347.5138 242.222 -0.02890318 -0.3749433
Moved 568.485 343.6002 235.667 -0.03796245 -0.3918031
Moved 568.5007 339.3396 229.5094 -0.04782498 -0.4076405
Moved 568.5167 336.6034 225.4052 -0.05415882 -0.4181967
Moved 568.5323 334 221.5 -0.06018519 -0.4282407
Moved 568.5474 333.0723 220.0723 -0.0623327 -0.4319129
Moved 568.5629 331.7041 218.7041 -0.06549975 -0.4354318
Moved 568.5828 330.7542 217.7543 -0.06769851 -0.4378748
Stationary 568.5955 331 218 -0.06712963 -0.4372429
Moved 568.6089 329.9727 218 -0.06950751 -0.4372429
Moved 568.6246 330 229.3553 -0.06944443 -0.4080366
Moved 568.6398 324.0596 251.9139 -0.08319537 -0.3500156
Moved 568.6555 319.5164 284.8688 -0.09371206 -0.265255
Moved 568.6708 312.5 323 -0.1099537 -0.1671811
Moved 568.6858 311.6169 339.2984 -0.1119978 -0.1252614
Moved 568.7015 310.0346 361.3431 -0.1156607 -0.06856196
Moved 568.7178 305.9768 376.7518 -0.1250537 -0.02893063
Moved 568.7322 305.2976 386.9166 -0.1266259 -0.002786652
Moved 568.7473 302.8638 396.4766 -0.1322596 0.02180178
Moved 568.7626 301.5671 406.0302 -0.1352613 0.04637384
Moved 568.7784 300.2345 410.0621 -0.1383461 0.05674393
Moved 568.7941 298.867 415.5318 -0.1415115 0.0708122
Moved 568.8101 296.7241 419.5519 -0.1464721 0.08115191
Moved 568.8247 295.4533 421.5467 -0.1494136 0.08628264
Moved 568.8402 294.086 422.914 -0.1525788 0.08979934
Moved 568.8551 292.7142 424.2858 -0.1557541 0.09332754
Ended 568.8704 292.7142 424.2858 -0.1557541 0.09332754
Candidates 568.9755 12 whose service decide abuse adviser advise encode synthase refuse divide sucrose suicide
Began 569.7454 435 299 0.1736111 -0.2289095
Stationary 569.7666 435 299 0.1736111 -0.2289095
Stationary 569.7793 435 299 0.1736111 -0.2289095
Stationary 569.793 435 299 0.1736111 -0.2289095
Stationary 569.8113 435 299 0.1736111 -0.2289095
Stationary 569.8254 435 299 0.1736111 -0.2289095
Moved 569.8406 413.4695 299 0.1237719 -0.2289095
Moved 569.8569 399.0432 299 0.09037782 -0.2289095
Moved 569.8727 387.4415 299 0.06352197 -0.2289095
Moved 569.8877 370.1497 299 0.02349466 -0.2289095
Moved 569.9027 354.832 291.902 -0.01196295 -0.2471658
Moved 569.9176 342.5234 290.6137 -0.04045516 -0.2504792
Moved 569.9341 330.2643 289 -0.06883259 -0.2546296
Moved 569.95 319.1124 287.889 -0.0946473 -0.2574871
Moved 569.9647 309.6578 288 -0.1165328 -0.2572017
Moved 569.98 302.7683 287.3536 -0.1324807 -0.2588642
Moved 569.9951 294.6606 287 -0.1512487 -0.2597736
Moved 570.0175 285.7269 287 -0.1719285 -0.2597736
Stationary 570.0288 285.7269 287 -0.1719285 -0.2597736
Moved 570.0406 282.9937 287 -0.1782553 -0.2597736
Moved 570.0565 281.6357 287 -0.1813989 -0.2597736
Moved 570.0719 281 287 -0.1828704 -0.2597736
Ended 570.088 281 287 -0.1828704 -0.2597736
Accept 570.1302 1 service
Began 570.2085 385 284 0.05787035 -0.2674897
Stationary 570.226 385 284 0.05787035 -0.2674897
Stationary 570.2405 385 284 0.05787035 -0.2674897
Stationary 570.2558 385 284 0.05787035 -0.2674897
Stationary 570.2716 385 284 0.05787035 -0.2674897
Moved 570.2877 404.265 293.1255 0.1024653 -0.2440189
Moved 570.3039 426.0016 306.751 0.1527814 -0.2089738
Moved 570.3179 469.492 339.8047 0.2534537 -0.123959
Moved 570.3337 502.0732 365.8004 0.328873 -0.05709785
Moved 570.3492 525.1661 382.529 0.382329 -0.0140716
Moved 570.3651 538.7112 392.4263 0.4136832 0.01138456
Moved 570.385 549.3259 401.6979 0.4382542 0.03523124
Moved 570.3969 558.0729 410.0729 0.4585021 0.05677168
Moved 570.4136 564.5 415 0.4733796 0.06944436
Moved 570.4286 565.914 416.914 0.4766528 0.07436717
Moved 570.4426 566 418.2823 0.4768519 0.07788666
Stationary 570.4565 566 418.2823 0.4768519 0.07788666
Moved 570.4716 566 419.6959 0.4768519 0.08152239
Moved 570.488 554.3411 421.0599 0.4498637 0.08503046
Moved 570.5036 533.6861 421 0.4020511 0.08487643
Moved 570.5187 509.441 413.1147 0.3459283 0.06459542
Moved 570.5342 452.9049 390.162 0.2150577 0.005560588
Moved 570.5504 400.4933 368.2466 0.09373437 -0.05080596
Moved 570.5663 375 355.5 0.03472219 -0.08359061
Moved 570.5801 357.5634 347.1536 -0.005640239 -0.1050578
Moved 570.5955 330.5629 336.6906 -0.06814142 -0.1319687
Moved 570.6121 309.5576 327.2788 -0.1167649 -0.1561759
Moved 570.6273 292.2267 320.4089 -0.1568826 -0.1738454
Moved 570.6429 273.2751 311.1376 -0.200752 -0.1976914
Moved 570.6654 254.2327 302.1163 -0.2448317 -0.2208943
Stationary 570.6769 254.2327 302.1163 -0.2448317 -0.2208943
Moved 570.6881 249.166 301.0332 -0.2565601 -0.22368
Moved 570.7048 242.4562 297.0737 -0.2720921 -0.2338639
Ended 570.7205 238 295 -0.2824074 -0.2391976
Candidates 570.8741 12 is his pass good of pa puts god oa ps joss goods
Began 571.2712 348 222 -0.0277778 -0.4269547
Stationary 571.2906 348 222 -0.0277778 -0.4269547
Stationary 571.3051 348 222 -0.0277778 -0.4269547
Stationary 571.3203 348 222 -0.0277778 -0.4269547
Stationary 571.3348 348 222 -0.0277778 -0.4269547
Stationary 571.35 348 222 -0.0277778 -0.4269547
Stationary 571.3675 348 222 -0.0277778 -0.4269547
Moved 571.3823 356.8007 244.5725 -0.007405728 -0.3688978
Moved 571.3976 357.4298 255.364 -0.005949537 -0.3411421
Moved 571.4138 362.9449 281.373 0.006816983 -0.2742463
Moved 571.4346 365.3826 320.1211 0.01245966 -0.1745857
Stationary 571.4452 365.3826 320.1211 0.01245966 -0.1745857
Moved 571.4577 366.7444 332.1888 0.01561214 -0.1435474
Moved 571.474 368.1116 346.1161 0.01877685 -0.1077261
Moved 571.4897 369.4261 352.1305 0.02181967 -0.09225696
Moved 571.5046 369 362 0.02083332 -0.06687243
Moved 571.5204 370 368.7237 0.02314816 -0.04957905
Moved 571.5363 370 372.3632 0.02314816 -0.04021821
Moved 571.5521 370 374.5479 0.02314816 -0.03459907
Moved 571.5672 370 375.919 0.02314816 -0.03107259
Moved 571.5827 370 377.2773 0.02314816 -0.02757893
Moved 571.5989 370 378.6519 0.02314816 -0.02404366
Stationary 571.6135 370 379 0.02314816 -0.02314815
Stationary 571.6279 370 379 0.02314816 -0.02314815
Ended 571.6432 370 379 0.02314816 -0.02314815
Accept 571.6877 0 is
Began 571.8104 346 326 -0.03240739 -0.1594652
Stationary 571.8347 346 326 -0.03240739 -0.1594652
Stationary 571.845 346 326 -0.03240739 -0.1594652
Stationary 571.8582 346 326 -0.03240739 -0.1594652
Stationary 571.8743 346 326 -0.03240739 -0.1594652
Stationary 571.8895 346 326 -0.03240739 -0.1594652
Stationary 571.9054 346 326 -0.03240739 -0.1594652
Stationary 571.9217 346 326 -0.03240739 -0.1594652
Stationary 571.9373 346 326 -0.03240739 -0.1594652
Stationary 571.9527 346 326 -0.03240739 -0.1594652
Stationary 571.9671 346 326 -0.03240739 -0.1594652
Stationary 571.9828 346 326 -0.03240739 -0.1594652
Stationary 571.998 346 326 -0.03240739 -0.1594652
Stationary 572.0138 346 326 -0.03240739 -0.1594652
Stationary 572.0306 346 326 -0.03240739 -0.1594652
Stationary 572.0458 346 326 -0.03240739 -0.1594652
Stationary 572.067 346 326 -0.03240739 -0.1594652
Stationary 572.0789 346 326 -0.03240739 -0.1594652
Stationary 572.0919 346 326 -0.03240739 -0.1594652
Stationary 572.1063 346 326 -0.03240739 -0.1594652
Stationary 572.1202 346 326 -0.03240739 -0.1594652
Stationary 572.1365 346 326 -0.03240739 -0.1594652
Stationary 572.1522 346 326 -0.03240739 -0.1594652
Stationary 572.168 346 326 -0.03240739 -0.1594652
Moved 572.1815 346 317.3948 -0.03240739 -0.1815977
Moved 572.1985 346 305.3493 -0.03240739 -0.212579
Moved 572.2146 346 295.8746 -0.03240739 -0.236948
Moved 572.2295 346 286.3517 -0.03240739 -0.2614411
Moved 572.2447 346 270.9123 -0.03240739 -0.3011516
Moved 572.2618 346 259.5 -0.03240739 -0.3305041
Moved 572.2758 346 252.0664 -0.03240739 -0.3496234
Moved 572.2952 346 244.0782 -0.03240739 -0.3701691
Moved 572.3074 346 239.9226 -0.03240739 -0.3808576
Moved 572.3214 346 234.8361 -0.03240739 -0.3939402
Moved 572.3374 346 228.5651 -0.03240739 -0.4100693
Moved 572.3565 346 226.1041 -0.03240739 -0.4163989
Moved 572.3682 346 224.3612 -0.03240739 -0.4208818
Moved 572.3832 346 222.8125 -0.03240739 -0.424865
Moved 572.3986 346 221.8209 -0.03240739 -0.4274154
Moved 572.4167 346 220.5 -0.03240739 -0.4308128
Stationary 572.4286 346 220.5 -0.03240739 -0.4308128
Moved 572.4445 346 219.6458 -0.03240739 -0.4330099
Stationary 572.4642 346 219.6458 -0.03240739 -0.4330099
Stationary 572.4786 346 220 -0.03240739 -0.4320988
Moved 572.4911 335.1006 228.4773 -0.05763754 -0.4102951
Moved 572.5065 329.5 239 -0.07060184 -0.3832304
Moved 572.5266 311.4471 269.6705 -0.112391 -0.3043454
Moved 572.5387 298.4145 293.9949 -0.1425591 -0.2417827
Moved 572.5532 289.5 309 -0.1631944 -0.2031893
Moved 572.5681 279.7552 326.6783 -0.1857517 -0.1577203
Moved 572.5833 275.1775 335.645 -0.1963483 -0.1346581
Moved 572.5986 268.4398 346.4804 -0.2119449 -0.1067891
Moved 572.6149 263.0196 355.9657 -0.2244916 -0.08239283
Moved 572.6292 258.8157 365.4147 -0.234223 -0.05808975
Moved 572.6449 253.2697 383.6235 -0.2470609 -0.01125657
Moved 572.6622 249.6068 393.382 -0.2555399 0.01384244
Moved 572.6768 246.6811 401.9568 -0.2623124 0.03589724
Moved 572.6912 245.5 411.5 -0.2650463 0.06044234
Moved 572.7076 243.1431 425.712 -0.2705021 0.09699577
Moved 572.7218 240.7091 435.0182 -0.2761364 0.1209316
Moved 572.7405 241 446 -0.275463 0.1491768
Moved 572.7525 240 451.7308 -0.2777777 0.1639165
Moved 572.7682 240 457.6244 -0.2777777 0.179075
Moved 572.7832 240 464.3538 -0.2777777 0.1963832
Moved 572.7993 240 466.9119 -0.2777777 0.2029625
Moved 572.8161 240 470.0009 -0.2777777 0.2109074
Moved 572.8297 240 474.0961 -0.2777777 0.2214404
Moved 572.8456 249.9069 478.1802 -0.2548451 0.2319448
Moved 572.8631 254.3964 481.5473 -0.2444527 0.2406052
Moved 572.8768 264.3664 485.5124 -0.2213741 0.2508034
Moved 572.892 275 489.5 -0.1967592 0.2610596
Moved 572.908 304.534 493.7251 -0.1283935 0.2719266
Moved 572.9226 328.861 496.5401 -0.07208098 0.2791669
Moved 572.9373 348.5084 496 -0.02660086 0.2777777
Moved 572.962 376.708 496 0.03867596 0.2777777
