effort is what it will take
Moved 323.2669 326.4771 528.1363 -0.07759943 0.3604327
Moved 323.2813 339.607 532.4591 -0.04720609 0.3715511
Moved 323.2975 348.5 533.5 -0.02662038 0.3742283
Moved 323.3129 350.2236 534.0447 -0.02263049 0.3756293
Moved 323.3296 365.36 536.2267 0.0124075 0.3812414
Moved 323.3452 373.3241 537.6648 0.03084282 0.3849402
Moved 323.359 380.5336 538 0.04753153 0.3858024
Moved 323.3746 384.6308 539 0.05701562 0.3883744
Moved 323.3898 386.7828 539 0.06199727 0.3883744
Moved 323.4051 389.4308 540 0.06812672 0.3909464
Ended 323.4204 390 540 0.06944448 0.3909464
Candidates 323.5424 12 effort for sorry sport sort short door support spot egypt report apr
Began 324.0342 397 327 0.0856481 -0.1568931
Stationary 324.0587 397 327 0.0856481 -0.1568931
Stationary 324.0684 397 327 0.0856481 -0.1568931
Stationary 324.0822 397 327 0.0856481 -0.1568931
Stationary 324.0982 397 327 0.0856481 -0.1568931
Moved 324.1132 397 345.2384 0.0856481 -0.1099835
Moved 324.1292 397 365.8716 0.0856481 -0.05691473
Moved 324.1451 397 383 0.0856481 -0.01286016
Moved 324.1612 397 413.3859 0.0856481 0.06529298
Moved 324.1762 405.961 434.922 0.1063912 0.1206841
Moved 324.1924 405.7187 449.4684 0.1058303 0.1580978
Moved 324.2065 407.1414 459.9898 0.1091236 0.1851589
Ended 324.2233 409 466 0.113426 0.2006171
Accept 324.2497 0 effort
Began 324.7433 540 544 0.4166667 0.4012345
Stationary 324.7608 540 544 0.4166667 0.4012345
Stationary 324.7749 540 544 0.4166667 0.4012345
Stationary 324.7916 540 544 0.4166667 0.4012345
Stationary 324.8085 540 544 0.4166667 0.4012345
Stationary 324.8236 540 544 0.4166667 0.4012345
Stationary 324.8375 540 544 0.4166667 0.4012345
Stationary 324.852 540 544 0.4166667 0.4012345
Moved 324.8686 530.8157 544 0.3954068 0.4012345
Moved 324.8872 526.6014 544 0.3856515 0.4012345
Moved 324.9002 520.4393 544 0.3713872 0.4012345
Moved 324.9155 510.5266 544 0.3484412 0.4012345
Moved 324.9306 500.4722 537.6824 0.3251671 0.3849855
Moved 324.9462 489.1842 531.0921 0.2990376 0.3680351
Moved 324.9615 477.5 524.5 0.2719907 0.3510802
Moved 324.977 457.4431 511.1519 0.2255626 0.3167487
Moved 324.9925 439.1149 500.317 0.1831364 0.2888811
Moved 325.0078 418.0279 487.0168 0.1343239 0.2546727
Moved 325.0229 397.4235 473.9865 0.0866285 0.2211586
Moved 325.0395 378.2746 461.0337 0.04230241 0.1878438
Moved 325.0535 360.1309 450.0764 0.0003030896 0.1596614
Moved 325.0698 339.8579 438.4902 -0.04662529 0.1298616
Moved 325.085 326.1718 429.3031 -0.078306 0.1062322
Moved 325.1011 308.4187 418.2664 -0.1194012 0.07784564
Moved 325.1143 296.7729 412.3864 -0.1463591 0.06272214
Moved 325.1298 286.4012 406.6227 -0.1703675 0.04789792
Moved 325.1468 278.569 400.8552 -0.1884976 0.03306373
Moved 325.162 269.3618 396.8171 -0.2098107 0.02267767
Moved 325.1806 260.9657 393.6552 -0.2292461 0.01454522
Moved 325.1915 255.8623 390.3174 -0.2410595 0.005960268
Moved 325.2079 249.3222 387.5289 -0.2561986 -0.001211755
Moved 325.2231 243.2818 385.8204 -0.270181 -0.005605957
Moved 325.2393 238.1385 382.759 -0.2820868 -0.01347993
Moved 325.2551 232.7522 379.8761 -0.294555 -0.02089489
Moved 325.271 228.5 378.5 -0.3043981 -0.02443423
Moved 325.2858 224.1823 377.0608 -0.3143927 -0.0281359
Moved 325.2995 221.9218 375.9609 -0.3196256 -0.0309649
Moved 325.3146 219.0188 374.5094 -0.3263455 -0.03469812
Moved 325.331 217.0658 374 -0.3308662 -0.03600823
Moved 325.3468 214.2476 372.6238 -0.3373899 -0.03954797
Moved 325.3618 213.1847 372.1847 -0.3398502 -0.04067731
Moved 325.3774 211.7473 372 -0.3431776 -0.04115226
Stationary 325.392 211.7473 372 -0.3431776 -0.04115226
Ended 325.4083 211 371 -0.3449074 -0.04372435
Candidates 325.5284 12 is odds pass pa ps oa psa odd id oops pigs kids
Began 325.8978 388 310 0.06481478 -0.2006174
Stationary 325.9172 388 310 0.06481478 -0.2006174
Stationary 325.9314 388 310 0.06481478 -0.2006174
Stationary 325.9469 388 310 0.06481478 -0.2006174
Stationary 325.9612 388 310 0.06481478 -0.2006174
Moved 325.978 378.2206 342.3677 0.04217724 -0.1173672
Moved 325.9935 381 368.5002 0.04861106 -0.05015369
Moved 326.0093 381 385.4561 0.04861106 -0.006543187
Moved 326.0245 381 410.8229 0.04861106 0.05870097
Moved 326.0404 381 426.4746 0.04861106 0.09895724
Moved 326.0565 389.8477 436.8477 0.06909201 0.1256371
Moved 326.0702 389 442.137 0.06712963 0.1392413
Moved 326.0861 390.151 446.4531 0.06979406 0.1503422
Ended 326.1004 390 447 0.06944448 0.1517489
Accept 326.1273 0 is
Began 326.7131 256 495 -0.2407407 0.2752057
Stationary 326.7336 256 495 -0.2407407 0.2752057
Stationary 326.7493 256 495 -0.2407407 0.2752057
Stationary 326.7707 256 495 -0.2407407 0.2752057
Stationary 326.7809 256 495 -0.2407407 0.2752057
Stationary 326.7941 256 495 -0.2407407 0.2752057
Stationary 326.8103 256 495 -0.2407407 0.2752057
Stationary 326.8268 256 495 -0.2407407 0.2752057
Stationary 326.8416 256 495 -0.2407407 0.2752057
Stationary 326.856 256 495 -0.2407407 0.2752057
Stationary 326.8713 256 495 -0.2407407 0.2752057
Stationary 326.8856 256 495 -0.2407407 0.2752057
Stationary 326.9027 256 495 -0.2407407 0.2752057
Stationary 326.9178 256 495 -0.2407407 0.2752057
Stationary 326.9333 256 495 -0.2407407 0.2752057
Stationary 326.95 256 495 -0.2407407 0.2752057
Moved 326.9646 275.5429 483.1607 -0.1955026 0.2447548
Moved 326.9799 288.1071 473.9167 -0.1664189 0.2209792
Moved 326.9984 301.1682 463.7581 -0.1361848 0.1948509
Moved 327.0102 312.206 453.6948 -0.1106343 0.1689679
Moved 327.0253 323.7467 444.9399 -0.08391966 0.1464505
Moved 327.0444 331.5 438 -0.06597221 0.1286007
Moved 327.0564 339.9608 430.8907 -0.04638702 0.1103156
Moved 327.0717 350.1419 422.1641 -0.02281974 0.08787061
Moved 327.0874 359.649 412.6212 -0.0008124113 0.06332593
Moved 327.103 368.0925 403.9075 0.01873265 0.04091423
Moved 327.117 374.723 398.8975 0.03408094 0.02802849
Moved 327.1325 383.3618 391.6985 0.0540781 0.009512646
Moved 327.1488 390.5 386 0.0706019 -0.005144111
Moved 327.1651 396.0621 380.5503 0.08347709 -0.01916077
Moved 327.1799 402.1956 375.8533 0.09767512 -0.03124166
Moved 327.1968 405.9783 372.0217 0.1064311 -0.04109645
Moved 327.2103 408.8689 369.1311 0.1131224 -0.04853119
Moved 327.2336 412 366.187 0.1203704 -0.05610336
Moved 327.2485 413.2598 364.7402 0.1232866 -0.05982466
Stationary 327.2593 413.2598 364.7402 0.1232866 -0.05982466
Moved 327.271 413 363.7422 0.1226852 -0.06239133
Moved 327.2865 413 362.5 0.1226852 -0.06558649
Moved 327.3026 413 361.8844 0.1226852 -0.06716983
Moved 327.3182 406.2522 360.6505 0.1070652 -0.07034356
Moved 327.3329 391.7919 358.8792 0.07359236 -0.07489923
Moved 327.3488 372.9602 358 0.03000041 -0.07716057
Moved 327.3653 347.8882 356.9938 -0.02803649 -0.07974852
Moved 327.3799 323.5852 357 -0.08429348 -0.07973259
Moved 327.3949 291.8069 357 -0.1578543 -0.07973259
Moved 327.4112 269.0351 357 -0.2105669 -0.07973259
Moved 327.4254 251.6649 357 -0.2507756 -0.07973259
Moved 327.4423 229.5974 357 -0.3018578 -0.07973259
Moved 327.4561 212.0509 357 -0.3424749 -0.07973259
Moved 327.4711 199.2962 357 -0.3719996 -0.07973259
Moved 327.4866 188.8603 357 -0.3961567 -0.07973259
Moved 327.502 178.7965 357 -0.4194525 -0.07973259
Moved 327.5211 170.2227 357 -0.4392994 -0.07973259
Moved 327.5334 164.5289 357 -0.4524795 -0.07973259
Moved 327.5497 161.7355 357 -0.4589455 -0.07973259
Moved 327.5644 158.8561 365.5757 -0.465611 -0.05767563
Moved 327.5808 157.5 366.5 -0.46875 -0.05529835
Moved 327.5966 157 368.3969 -0.4699074 -0.05041954
Moved 327.6106 157 374.1451 -0.4699074 -0.03563516
Moved 327.6262 157 381.3806 -0.4699074 -0.01702524
Moved 327.6431 173.5546 395.4061 -0.4315866 0.01904849
Moved 327.6581 190.152 413.498 -0.3931666 0.06558131
Moved 327.6717 212.6264 435.4286 -0.3411427 0.121987
Moved 327.6878 234.9393 455.4469 -0.2894924 0.1734744
Moved 327.71 280.1125 490.9309 -0.1849247 0.2647399
Stationary 327.7211 280.1125 490.9309 -0.1849247 0.2647399
Moved 327.7339 297.7317 506.4833 -0.1441397 0.3047411
Moved 327.7499 314.3982 518.0486 -0.1055598 0.3344871
Moved 327.7653 328.209 528.9672 -0.07359023 0.3625699
Moved 327.7807 339.461 538.9034 -0.04754399 0.3881259
Moved 327.7975 347 545.5 -0.0300926 0.4050925
Moved 327.8114 355.3777 551.002 -0.01069988 0.4192437
Moved 327.8275 361.231 555.7848 0.002849499 0.4315452
Moved 327.8427 366.9383 559.9383 0.01606087 0.442228
Moved 327.8574 371.2481 562.8321 0.0260374 0.449671
Moved 327.8725 372.7096 564.8548 0.02942046 0.4548734
Moved 327.8891 374.2939 566.2939 0.03308783 0.4585748
Ended 327.9034 374 566 0.03240744 0.4578188
Candidates 327.9932 12 that what ebay hart hat jar harry thai wheat chart agar kat
Began 329.1479 444 420 0.1944444 0.08230445
Stationary 329.1677 444 420 0.1944444 0.08230445
Stationary 329.1815 444 420 0.1944444 0.08230445
Moved 329.1974 427.5125 420 0.1562788 0.08230445
Moved 329.2138 409.9057 420 0.1155223 0.08230445
Moved 329.2285 389.9633 420 0.06935934 0.08230445
Moved 329.243 368.377 420 0.01939128 0.08230445
Moved 329.2594 350.5 420 -0.02199074 0.08230445
Moved 329.2746 330.9588 420 -0.067225 0.08230445
Moved 329.292 309.6528 420 -0.1165445 0.08230445
Moved 329.3118 285.5927 428 -0.1722391 0.1028806
Stationary 329.3221 285.5927 428 -0.1722391 0.1028806
Ended 329.3361 279.5 428 -0.1863426 0.1028806
Accept 329.3631 1 what
Began 329.7816 474 525 0.2638889 0.3523662
Stationary 329.8002 474 525 0.2638889 0.3523662
Stationary 329.8145 474 525 0.2638889 0.3523662
Stationary 329.8277 474 525 0.2638889 0.3523662
Stationary 329.8448 474 525 0.2638889 0.3523662
Stationary 329.8606 474 525 0.2638889 0.3523662
Stationary 329.8769 474 525 0.2638889 0.3523662
Stationary 329.8901 474 525 0.2638889 0.3523662
Stationary 329.9057 474 525 0.2638889 0.3523662
Moved 329.9217 460.8158 525 0.2333699 0.3523662
Moved 329.938 452.5529 525 0.2142427 0.3523662
Moved 329.9538 442.3545 525 0.1906353 0.3523662
Moved 329.9682 428.424 525 0.1583889 0.3523662
Moved 329.9836 412.9836 525 0.1226473 0.3523662
Moved 329.9987 397.6912 525 0.08724819 0.3523662
Moved 330.0139 385.3044 525 0.05857487 0.3523662
Moved 330.0298 368.1729 525 0.01891881 0.3523662
Moved 330.0477 358.0965 525 -0.004406323 0.3523662
Moved 330.0612 348.0224 525 -0.02772599 0.3523662
Moved 330.0821 342.0951 525 -0.04144648 0.3523662
Moved 330.0984 331.255 525 -0.06653935 0.3523662
Stationary 330.1085 331.255 525 -0.06653935 0.3523662
Moved 330.122 328.4887 525 -0.07294273 0.3523662
Moved 330.1379 325.7761 525 -0.07922192 0.3523662
Moved 330.1534 322.9127 525 -0.08585031 0.3523662
Moved 330.169 321.0224 525 -0.09022594 0.3523662
Moved 330.1843 319.5547 525 -0.09362336 0.3523662
Moved 330.1997 318.1227 525 -0.09693816 0.3523662
Moved 330.2143 317.5 525 -0.09837966 0.3523662
Moved 330.2306 316.6359 525 -0.1003799 0.3523662
Moved 330.246 315.5 525 -0.1030092 0.3523662
Stationary 330.2606 315.5 525 -0.1030092 0.3523662
Stationary 330.2751 315.5 525 -0.1030092 0.3523662
Ended 330.2919 316 525 -0.1018519 0.3523662
Candidates 330.4283 12 it or our out port poor utr pr per outer pure pie
Began 330.8465 353 326 -0.01620372 -0.1594652
Stationary 330.8641 353 326 -0.01620372 -0.1594652
Stationary 330.8767 353 326 -0.01620372 -0.1594652
Stationary 330.8918 353 326 -0.01620372 -0.1594652
Stationary 330.9065 353 326 -0.01620372 -0.1594652
Stationary 330.9225 353 326 -0.01620372 -0.1594652
Moved 330.938 353 347.4843 -0.01620372 -0.104207
Moved 330.9589 353 366.149 -0.01620372 -0.056201
Moved 330.9709 353 378.4302 -0.01620372 -0.02461359
Moved 330.9851 353 397.3275 -0.01620372 0.02399044
Moved 330.9991 353 413.7208 -0.01620372 0.0661543
Moved 331.0154 353 425.0837 -0.01620372 0.09537983
Moved 331.0309 353 433.0001 -0.01620372 0.1157409
Ended 331.0492 353 438.7491 -0.01620372 0.1305276
Accept 331.0744 0 it
Began 331.4286 229 532 -0.3032407 0.3703703
Stationary 331.4474 229 532 -0.3032407 0.3703703
Stationary 331.4619 229 532 -0.3032407 0.3703703
Stationary 331.4767 229 532 -0.3032407 0.3703703
Stationary 331.4931 229 532 -0.3032407 0.3703703
Stationary 331.5067 229 532 -0.3032407 0.3703703
Stationary 331.5226 229 532 -0.3032407 0.3703703
Stationary 331.5384 229 532 -0.3032407 0.3703703
Stationary 331.5536 229 532 -0.3032407 0.3703703
Stationary 331.5689 229 532 -0.3032407 0.3703703
Stationary 331.5859 229 532 -0.3032407 0.3703703
Stationary 331.6013 229 532 -0.3032407 0.3703703
Stationary 331.6166 229 532 -0.3032407 0.3703703
Stationary 331.6363 229 532 -0.3032407 0.3703703
Moved 331.6483 246.778 543.852 -0.262088 0.4008538
Moved 331.6626 253.7822 543.7959 -0.2458747 0.4007095
Moved 331.6781 269.3707 548.1112 -0.2097901 0.4118086
Moved 331.6937 282.3076 550.9573 -0.1798435 0.4191287
Moved 331.7094 298.0915 553.8348 -0.1433067 0.4265298
Moved 331.7241 312.5862 555.3586 -0.1097542 0.4304491
Moved 331.7392 326.1947 556 -0.078253 0.4320986
Moved 331.7551 339.1094 556 -0.04835794 0.4320986
Moved 331.7702 353.0995 556 -0.0159735 0.4320986
Moved 331.7857 368.6714 556 0.02007276 0.4320986
Moved 331.8015 381.8773 556 0.05064199 0.4320986
Moved 331.817 391.5103 556 0.07294059 0.4320986
Moved 331.8318 399.4132 556 0.09123425 0.4320986
Moved 331.8475 406.0973 556 0.1067067 0.4320986
Moved 331.8622 411.8631 556 0.1200535 0.4320986
Moved 331.8782 416.3108 556 0.130349 0.4320986
Moved 331.895 420.6247 548.4584 0.140335 0.4127016
Moved 331.9087 424.9363 547.0212 0.1503155 0.4090052
Moved 331.9248 427.9532 545.5234 0.1572991 0.4051526
Moved 331.9407 430.8496 545.0752 0.1640038 0.4039999
Moved 331.961 432.3604 545 0.1675008 0.4038065
Moved 331.9714 433.8024 543.1976 0.1708389 0.3991708
Moved 331.985 434.9373 543 0.1734659 0.3986624
Moved 332.0007 437.6961 541.652 0.179852 0.3951953
Moved 332.017 438.795 540.205 0.1823958 0.3914737
Moved 332.0325 440.2332 537.5336 0.185725 0.3846027
Moved 332.0475 445.3834 531.2632 0.1976467 0.3684753
Moved 332.0632 451.5298 519.9403 0.2118746 0.3393525
Moved 332.0792 461.9233 501.1533 0.2359336 0.2910322
Moved 332.0959 471.6149 481.7703 0.2583678 0.2411785
Moved 332.1104 484.7933 454.334 0.2888734 0.1706122
Moved 332.1244 493 426 0.3078704 0.09773654
Moved 332.1407 496.8876 414.4122 0.3168694 0.06793261
Moved 332.155 501.2037 399.9877 0.3268603 0.03083256
Moved 332.1709 504.5128 387.624 0.3345203 -0.0009670964
Moved 332.1861 508.8386 375.7637 0.3445338 -0.03147196
Moved 332.2019 509.5 367.5 0.3460647 -0.05272634
Moved 332.218 511.8433 362.6268 0.3514891 -0.0652602
Moved 332.2325 513.2817 359.4367 0.3548187 -0.07346526
Moved 332.2493 514.7219 355.5562 0.3581526 -0.08344618
Moved 332.2703 515.6086 352.3914 0.3602052 -0.09158608
Stationary 332.281 515.6086 352.3914 0.3602052 -0.09158608
Moved 332.2946 516 349.9037 0.3611111 -0.09798442
Moved 332.3099 516 348.509 0.3611111 -0.1015716
Moved 332.3245 516 348.4164 0.3611111 -0.1018098
Moved 332.3424 516 346.9835 0.3611111 -0.1054953
Moved 332.357 517.4637 345.5363 0.3644993 -0.1092174
Ended 332.3718 517 346 0.3634259 -0.1080248
Candidates 332.4763 12 will wool roll won till win from trim took still well erin
Began 332.9214 412 340 0.1203704 -0.1234569
Stationary 332.9419 412 340 0.1203704 -0.1234569
Stationary 332.9571 412 340 0.1203704 -0.1234569
Stationary 332.9715 412 340 0.1203704 -0.1234569
Moved 332.9872 412 365.7078 0.1203704 -0.057336
Moved 333.003 412 386.078 0.1203704 -0.004943486
Moved 333.0178 412 409.5874 0.1203704 0.05552311
Moved 333.0337 412 427.8779 0.1203704 0.1025665
Moved 333.0496 412 448.6397 0.1203704 0.1559663
Moved 333.0644 412 465.8052 0.1203704 0.2001161
Moved 333.0861 412 476.841 0.1203704 0.2285005
Moved 333.0981 412 482.1423 0.1203704 0.2421353
Ended 333.1113 412 484 0.1203704 0.2469135
Accept 333.1695 0 will
Began 333.5406 351 531 -0.02083332 0.3677982
Stationary 333.5617 351 531 -0.02083332 0.3677982
Stationary 333.5772 351 531 -0.02083332 0.3677982
Stationary 333.5898 351 531 -0.02083332 0.3677982
Stationary 333.6021 351 531 -0.02083332 0.3677982
Stationary 333.6184 351 531 -0.02083332 0.3677982
Stationary 333.6328 351 531 -0.02083332 0.3677982
Stationary 333.65 351 531 -0.02083332 0.3677982
Stationary 333.6663 351 531 -0.02083332 0.3677982
Stationary 333.681 351 531 -0.02083332 0.3677982
Stationary 333.6957 351 531 -0.02083332 0.3677982
Stationary 333.7101 351 531 -0.02083332 0.3677982
Stationary 333.7262 351 531 -0.02083332 0.3677982
Stationary 333.7418 351 531 -0.02083332 0.3677982
Stationary 333.7636 351 531 -0.02083332 0.3677982
Moved 333.7744 340.8855 531 -0.04424646 0.3677982
Moved 333.7891 334.442 531 -0.05916198 0.3677982
Moved 333.8047 328.6913 531 -0.07247373 0.3677982
Moved 333.8199 321.5256 531 -0.08906111 0.3677982
Moved 333.8354 312.407 531 -0.110169 0.3677982
Moved 333.8515 302.1191 521.1191 -0.1339835 0.3423846
Moved 333.8664 292.0764 519.4613 -0.1572305 0.3381205
Moved 333.8823 284.1934 516.0829 -0.1754783 0.3294312
Moved 333.898 272.7499 510.3749 -0.2019678 0.3147503
Moved 333.9122 259.4271 502.7928 -0.2328076 0.295249
Moved 333.9273 242.5558 492.9909 -0.2718616 0.2700383
Moved 333.9435 231.4572 485.6381 -0.2975528 0.2511268
Moved 333.9588 217.2753 475.7927 -0.3303812 0.2258043
Moved 333.9724 205.8586 466.0869 -0.3568089 0.2008406
Moved 333.9893 196.5711 459.1222 -0.3783076 0.1829274
Moved 334.0045 183.6557 447.7901 -0.4082044 0.1537811
Moved 334.0204 173.9312 440.0938 -0.4307148 0.133986
Moved 334.0436 157.1856 425.6547 -0.4694777 0.09684849
Stationary 334.0541 157.1856 425.6547 -0.4694777 0.09684849
Moved 334.0659 152.3751 419.3751 -0.4806132 0.08069725
Moved 334.0807 147.9757 414.9756 -0.4907971 0.06938177
Moved 334.0974 146 411.5 -0.4953704 0.06044234
Moved 334.1121 143.1586 409.1586 -0.5019477 0.05442007
Moved 334.128 141.6405 407.6404 -0.5054619 0.05051554
Moved 334.1436 140.5 406.5 -0.5081019 0.04758226
Moved 334.1588 141 407 -0.5069445 0.04886827
Moved 334.1739 139.5 405.5 -0.5104167 0.04501017
Stationary 334.1891 139.5 405.5 -0.5104167 0.04501017
Stationary 334.2032 139.5 405.5 -0.5104167 0.04501017
Stationary 334.2188 139.5 405.5 -0.5104167 0.04501017
Moved 334.2346 153.6447 406 -0.4776743 0.04629618
Moved 334.2507 170.6653 415.1663 -0.4382747 0.06987214
Moved 334.2662 192.707 417.9805 -0.3872524 0.07711018
Moved 334.2812 228.8329 419 -0.3036277 0.07973251
Moved 334.3015 269.0942 419 -0.2104301 0.07973251
Moved 334.3133 310.3713 409.9794 -0.1148813 0.05653122
Moved 334.3278 332.55 408.1813 -0.06354178 0.05190653
Moved 334.3459 370.4166 401.5658 0.02411246 0.03489133
Moved 334.3582 389.0141 397.2465 0.06716231 0.02378205
Moved 334.3739 404.0699 394.6046 0.1020136 0.0169871
Moved 334.3897 419.3082 391.7383 0.1372875 0.009615039
Moved 334.4067 433.0434 390.4224 0.169082 0.006230318
Moved 334.4207 445.1324 388.9853 0.1970659 0.002534105
Moved 334.4364 451.6112 389 0.2120631 0.002572016
Moved 334.4521 459.2878 389 0.2298327 0.002572016
Moved 334.4659 465.0593 389 0.2431927 0.002572016
Moved 334.4818 469.9153 389 0.2544335 0.002572016
Moved 334.499 473.6938 389 0.2631802 0.002572016
Moved 334.5129 476.6811 389 0.2700951 0.002572016
Moved 334.5283 478.7818 389 0.2749578 0.002572016
Moved 334.5432 479.9033 389 0.2775539 0.002572016
Stationary 334.5634 480 389 0.2777778 0.002572016
Stationary 334.5748 480 389 0.2777778 0.002572016
Stationary 334.5893 480 389 0.2777778 0.002572016
Moved 334.6046 480 393.5223 0.2777778 0.01420351
