a very traditional way to dress
Moved 1586.615 226.7094 480.8718 -0.3085431 0.2388677
Moved 1586.63 227 484.7247 -0.3078704 0.2487775
Moved 1586.648 227 488.5699 -0.3078704 0.2586673
Moved 1586.661 227 491.628 -0.3078704 0.2665328
Moved 1586.677 227 495.3704 -0.3078704 0.2761584
Moved 1586.692 227 499.2252 -0.3078704 0.2860729
Moved 1586.707 227 503.0417 -0.3078704 0.295889
Moved 1586.723 233.6076 506.8318 -0.292575 0.3056374
Moved 1586.746 238 513 -0.2824074 0.321502
Stationary 1586.757 238 513 -0.2824074 0.321502
Moved 1586.767 240.5773 517.3659 -0.2764415 0.3327312
Moved 1586.783 242.615 518.8075 -0.2717245 0.3364389
Moved 1586.801 248.1596 522.0958 -0.2588898 0.3448964
Moved 1586.815 255.8809 525.9404 -0.2410165 0.354785
Moved 1586.83 265.5894 529.1965 -0.2185431 0.3631595
Moved 1586.847 272.3877 531.7551 -0.2028063 0.3697403
Moved 1586.86 280.9888 533.1412 -0.1828962 0.3733056
Moved 1586.877 287.1441 534.4288 -0.1686479 0.3766173
Moved 1586.896 297.0089 535 -0.1458128 0.3780863
Moved 1586.908 304.3905 535 -0.1287257 0.3780863
Moved 1586.923 312.8676 535 -0.1091029 0.3780863
Moved 1586.939 320.5765 535 -0.09125813 0.3780863
Moved 1586.954 327.7094 535 -0.07474665 0.3780863
Moved 1586.969 332.4647 535 -0.06373922 0.3780863
Moved 1586.985 338.5 535 -0.04976859 0.3780863
Moved 1587 343.5141 535 -0.03816172 0.3780863
Moved 1587.015 349.2764 535 -0.0248231 0.3780863
Moved 1587.029 353.8401 535 -0.01425892 0.3780863
Moved 1587.047 359.4762 535 -0.001212557 0.3780863
Moved 1587.062 364.6819 535 0.01083781 0.3780863
Moved 1587.077 368.3484 535 0.01932492 0.3780863
Moved 1587.093 373.8868 535 0.03214528 0.3780863
Moved 1587.108 379.0155 535 0.04401733 0.3780863
Moved 1587.123 384.1291 535 0.05585442 0.3780863
Moved 1587.139 389.6747 535 0.06869157 0.3780863
Moved 1587.154 393.6389 535 0.07786791 0.3780863
Moved 1587.169 398.3875 535 0.0888598 0.3780863
Moved 1587.185 402.3761 535 0.09809285 0.3780863
Moved 1587.201 406.2114 535 0.1069708 0.3780863
Moved 1587.216 408.3561 535 0.1119353 0.3780863
Moved 1587.23 410.9115 535 0.1178506 0.3780863
Moved 1587.246 413.4683 535 0.1237692 0.3780863
Moved 1587.262 414.5127 535 0.1261867 0.3780863
Moved 1587.277 415.5 535 0.1284723 0.3780863
Moved 1587.294 416.7734 535 0.13142 0.3780863
Moved 1587.308 418.052 535 0.1343796 0.3780863
Moved 1587.324 419.3304 535 0.1373388 0.3780863
Moved 1587.34 420 535 0.1388889 0.3780863
Moved 1587.357 420.8851 535 0.1409378 0.3780863
Moved 1587.369 421.5 535 0.1423611 0.3780863
Moved 1587.384 422.2224 535 0.1440334 0.3780863
Stationary 1587.401 422.2224 535 0.1440334 0.3780863
Moved 1587.415 423.2849 535 0.1464929 0.3780863
Stationary 1587.43 423.2849 535 0.1464929 0.3780863
Moved 1587.454 424 535 0.1481481 0.3780863
Stationary 1587.463 424 535 0.1481481 0.3780863
Stationary 1587.477 424 535 0.1481481 0.3780863
Moved 1587.492 425.0224 535 0.1505148 0.3780863
Stationary 1587.508 425 535 0.150463 0.3780863
Stationary 1587.524 425 535 0.150463 0.3780863
Moved 1587.539 425.6074 535 0.1518689 0.3780863
Moved 1587.554 426.5 535 0.1539352 0.3780863
Moved 1587.569 426 527.4284 0.1527777 0.3586121
Moved 1587.586 426 528 0.1527777 0.3600822
Stationary 1587.601 426 528 0.1527777 0.3600822
Stationary 1587.615 426 528 0.1527777 0.3600822
Moved 1587.631 427.3318 528 0.1558607 0.3600822
Stationary 1587.647 427.3318 528 0.1558607 0.3600822
Stationary 1587.662 427 528 0.1550926 0.3600822
Ended 1587.678 428.5 528 0.1585648 0.3600822
Candidates 1587.784 12 very barry mary nato marry may betty nasty bay vary battery bet
Began 1588.324 384 320 0.0555556 -0.1748972
Stationary 1588.341 384 320 0.0555556 -0.1748972
Stationary 1588.355 384 320 0.0555556 -0.1748972
Stationary 1588.371 384 320 0.0555556 -0.1748972
Stationary 1588.387 384 320 0.0555556 -0.1748972
Moved 1588.401 384 341.0746 0.0555556 -0.1206929
Moved 1588.418 384 363.1252 0.0555556 -0.06397852
Moved 1588.433 384 387.4229 0.0555556 -0.001484396
Moved 1588.449 384 414 0.0555556 0.06687239
Moved 1588.463 384 435.3801 0.0555556 0.1218624
Moved 1588.478 384 451.7819 0.0555556 0.1640481
Moved 1588.496 384 468.3656 0.0555556 0.2067016
Moved 1588.51 384 479.1362 0.0555556 0.2344036
Moved 1588.525 384 487.2145 0.0555556 0.2551814
Moved 1588.542 384 492.1037 0.0555556 0.2677563
Moved 1588.556 384 499.8168 0.0555556 0.2875946
Ended 1588.571 384 499.8168 0.0555556 0.2875946
Accept 1588.63 0 very
Began 1589.153 322 488 -0.08796295 0.2572016
Stationary 1589.173 322 488 -0.08796295 0.2572016
Stationary 1589.192 322 488 -0.08796295 0.2572016
Stationary 1589.203 322 488 -0.08796295 0.2572016
Stationary 1589.219 322 488 -0.08796295 0.2572016
Stationary 1589.234 322 488 -0.08796295 0.2572016
Stationary 1589.25 322 488 -0.08796295 0.2572016
Stationary 1589.264 322 488 -0.08796295 0.2572016
Stationary 1589.279 322 488 -0.08796295 0.2572016
Stationary 1589.296 322 488 -0.08796295 0.2572016
Stationary 1589.311 322 488 -0.08796295 0.2572016
Stationary 1589.325 322 488 -0.08796295 0.2572016
Stationary 1589.341 322 488 -0.08796295 0.2572016
Moved 1589.358 310.7652 488 -0.1139695 0.2572016
Moved 1589.374 309.5 488 -0.1168982 0.2572016
Moved 1589.388 307.3995 493.6017 -0.1217604 0.2716094
Moved 1589.404 306.1686 495.8314 -0.1246097 0.2773441
Moved 1589.42 303.8756 497.0622 -0.1299177 0.2805097
Moved 1589.436 302.6561 498.3439 -0.1327406 0.2838063
Moved 1589.451 300.3744 499.6257 -0.1380223 0.287103
Moved 1589.466 299.0927 500.9073 -0.1409892 0.2903995
Moved 1589.481 297.8109 501 -0.1439562 0.2906378
Moved 1589.498 296.5366 502.4634 -0.146906 0.2944016
Moved 1589.511 295.25 503.75 -0.1498843 0.2977109
Moved 1589.527 294.2152 504 -0.1522795 0.2983539
Moved 1589.543 293.0013 504.9988 -0.1550897 0.3009227
Moved 1589.559 293 506.2805 -0.1550926 0.3042192
Moved 1589.574 291.5 507.5 -0.1585648 0.3073559
Moved 1589.59 290.1608 507.8392 -0.1616649 0.3082284
Moved 1589.605 288.8766 509.1235 -0.1646376 0.3115314
Moved 1589.62 287.5952 510.4048 -0.1676038 0.3148272
Moved 1589.635 286.3152 511.6849 -0.1705668 0.3181194
Moved 1589.65 284.4779 512.761 -0.1748196 0.3208874
Moved 1589.666 283.029 513.971 -0.1781737 0.3239995
Moved 1589.682 281.7475 515.2525 -0.1811401 0.3272954
Moved 1589.703 278.3638 517 -0.1889726 0.33179
Stationary 1589.714 278.3638 517 -0.1889726 0.33179
Moved 1589.727 276.8969 518.1031 -0.1923683 0.3346273
Moved 1589.743 275.5701 519.4299 -0.1954397 0.3380399
Moved 1589.759 273.5755 520.7123 -0.2000567 0.3413381
Moved 1589.774 272.2332 521 -0.2031639 0.3420781
Moved 1589.79 271.0219 521.9781 -0.2059678 0.3445937
Moved 1589.805 269.7421 523.2579 -0.2089303 0.3478854
Moved 1589.82 268.4574 523.5427 -0.2119043 0.3486179
Moved 1589.837 267.5 524.5 -0.2141203 0.3510802
Moved 1589.853 266.9463 524 -0.2154022 0.3497942
Moved 1589.867 265.6131 525.3869 -0.2184882 0.3533613
Stationary 1589.882 265.6131 525.3869 -0.2184882 0.3533613
Moved 1589.897 264.2795 525 -0.2215753 0.3523662
Moved 1589.912 263.088 525 -0.2243333 0.3523662
Moved 1589.928 262.5 525 -0.2256944 0.3523662
Moved 1589.945 261.761 525 -0.2274052 0.3523662
Moved 1589.959 261 525 -0.2291666 0.3523662
Moved 1589.974 259.9451 525 -0.2316085 0.3523662
Moved 1589.989 258.673 525 -0.2345532 0.3523662
Moved 1590.005 257.3971 525 -0.2375067 0.3523662
Moved 1590.021 254.9619 520.2443 -0.2431438 0.3401345
Moved 1590.037 251.4141 514.5521 -0.2513563 0.325494
Moved 1590.052 247.5672 509.423 -0.2602611 0.3123018
Moved 1590.067 242.291 502.8638 -0.2724745 0.2954314
Moved 1590.082 236.162 494.7429 -0.2866621 0.2745445
Moved 1590.099 230.1886 488.1886 -0.3004894 0.2576866
Moved 1590.113 226.2865 483.0487 -0.3095219 0.2444667
Moved 1590.128 221.4148 476.358 -0.3207991 0.2272582
Moved 1590.147 217.5352 470.919 -0.3297796 0.213269
Moved 1590.165 208.8312 457.6624 -0.3499278 0.1791728
Stationary 1590.177 208.8312 457.6624 -0.3499278 0.1791728
Moved 1590.19 206.324 453.986 -0.3557315 0.1697171
Moved 1590.206 202.7645 449.1467 -0.3639711 0.1572703
Moved 1590.222 200.2016 445.3025 -0.3699036 0.1473829
Moved 1590.238 197.6446 440.2892 -0.3758227 0.1344886
Moved 1590.253 195.0803 438.0803 -0.3817586 0.1288072
Moved 1590.268 193 434.5 -0.3865741 0.1195987
Moved 1590.283 190.4798 430.7198 -0.3924077 0.109876
Moved 1590.299 187.9337 425.8674 -0.3983016 0.09739558
Moved 1590.313 185.363 422.0446 -0.4042522 0.08756308
Moved 1590.329 183 418.5 -0.4097222 0.07844638
Moved 1590.345 181.2711 416.2711 -0.4137243 0.07271374
Moved 1590.36 179.8606 413.7213 -0.4169892 0.06615556
Moved 1590.375 178.5782 409.7347 -0.4199578 0.05590187
Moved 1590.392 177.5 406.5 -0.4224537 0.04758226
Moved 1590.406 175.3143 404.6285 -0.4275132 0.04276876
Moved 1590.422 174.0325 402.0651 -0.4304802 0.03617565
Moved 1590.437 172.7508 399.5016 -0.4334472 0.02958235
Moved 1590.452 171.5 397 -0.4363426 0.02314815
Moved 1590.468 170.1848 394.3696 -0.439387 0.01638271
Moved 1590.483 168.9031 392.9031 -0.4423539 0.01261071
Moved 1590.499 167.6214 390.2427 -0.4453209 0.005768238
Moved 1590.514 168 389.5 -0.4444444 0.003857946
Moved 1590.529 166.3828 388.3828 -0.448188 0.0009845216
Moved 1590.545 166 387.1011 -0.4490741 -0.00231213
Moved 1590.564 164.8194 385.8193 -0.4518071 -0.005608782
Moved 1590.576 165 384.5377 -0.4513889 -0.008905277
Moved 1590.591 164.2533 384 -0.4531173 -0.01028807
Moved 1590.605 164 382.9691 -0.4537037 -0.01293975
Stationary 1590.622 164 382.9691 -0.4537037 -0.01293975
Moved 1590.638 164 381.7012 -0.4537037 -0.01620077
Moved 1590.653 163.4122 382 -0.4550644 -0.01543218
Moved 1590.669 163 381.1293 -0.4560185 -0.01767147
Stationary 1590.684 163 381 -0.4560185 -0.01800419
Stationary 1590.699 163 381 -0.4560185 -0.01800419
Stationary 1590.714 163 381 -0.4560185 -0.01800419
Moved 1590.729 163 380 -0.4560185 -0.02057613
Stationary 1590.745 163 380 -0.4560185 -0.02057613
Stationary 1590.76 163 380 -0.4560185 -0.02057613
Stationary 1590.775 163 380 -0.4560185 -0.02057613
Stationary 1590.791 163 380 -0.4560185 -0.02057613
Moved 1590.807 175.4193 380 -0.4272703 -0.02057613
Moved 1590.823 181.8617 380 -0.4123572 -0.02057613
Moved 1590.84 191.6223 380 -0.3897632 -0.02057613
Moved 1590.854 200.6279 386.6279 -0.3689168 -0.003529105
Moved 1590.869 210.7569 389.4392 -0.3454702 0.00370159
Moved 1590.885 216.4579 391.9832 -0.3322735 0.01024466
Moved 1590.9 222.3689 393.7897 -0.3185904 0.01489109
Moved 1590.915 230.6043 395.5348 -0.299527 0.01937956
Moved 1590.931 239.3231 398.0923 -0.2793446 0.02595764
Moved 1590.951 249.623 400.6558 -0.2555023 0.03255075
Moved 1590.962 262 404.5 -0.2268519 0.04243823
Moved 1590.977 271.1898 407.7685 -0.2055793 0.05084477
Moved 1590.992 283.5368 412.6147 -0.1769982 0.06330926
Moved 1591.008 293.5552 414.8888 -0.1538074 0.06915838
Moved 1591.023 300.5914 417.9717 -0.13752 0.07708769
Moved 1591.039 315.0099 422.804 -0.1041438 0.08951626
Moved 1591.053 331.6197 427.8914 -0.06569515 0.1026011
Moved 1591.069 353.3761 436.8019 -0.0153332 0.1255192
Moved 1591.085 370 445.5 0.02314816 0.1478908
Moved 1591.101 388.512 452.8517 0.06600002 0.1667995
Moved 1591.115 399.7125 458.3563 0.09192716 0.1809574
Moved 1591.13 412.6748 463.4699 0.1219323 0.1941098
Moved 1591.148 417.6855 465.7224 0.1335312 0.1999031
Moved 1591.161 427.5723 469.7861 0.1564173 0.2103552
Moved 1591.177 435.23 473.615 0.1741435 0.2202031
Moved 1591.192 442.8815 477.4407 0.1918553 0.2300429
Moved 1591.207 450.5549 481.2775 0.2096179 0.2399111
Moved 1591.223 455.4947 483.3979 0.2210525 0.2453649
Moved 1591.241 460.9104 485.9552 0.2335888 0.2519423
Moved 1591.255 466.0373 489.778 0.2454566 0.2617745
Moved 1591.269 468.5856 491.3904 0.2513556 0.2659219
Moved 1591.284 472.5 494 0.2604167 0.2726337
Moved 1591.3 475.472 499.472 0.2672964 0.2867078
Moved 1591.321 478.1973 504.3947 0.2736049 0.2993689
Moved 1591.332 479.3742 508.1225 0.2763291 0.3089569
Moved 1591.346 480.6527 511.6108 0.2792887 0.317929
Moved 1591.362 481 514.8455 0.2800926 0.3262486
Moved 1591.377 481 518.6105 0.2800926 0.3359323
Moved 1591.394 481 521.3956 0.2800926 0.3430955
Moved 1591.409 481 528.2737 0.2800926 0.3607862
Moved 1591.424 469.0669 532.9331 0.2524697 0.3727703
Moved 1591.439 461.9059 538.0627 0.2358934 0.3859636
Moved 1591.455 452.9409 544.4708 0.2151409 0.4024454
Moved 1591.469 446 547.5 0.199074 0.4102365
Moved 1591.486 437.835 550.7217 0.1801736 0.4185227
Moved 1591.5 427.8824 554.4191 0.1571351 0.4280327
Moved 1591.516 417.7965 557.361 0.1337883 0.4355993
Moved 1591.531 407.5244 559.8689 0.1100103 0.4420495
Moved 1591.549 398.2357 560.7205 0.08850852 0.4442399
Moved 1591.562 390.9852 562.0029 0.07172505 0.4475383
Moved 1591.578 383.292 563.2847 0.05391658 0.450835
Moved 1591.595 377.1907 563.5619 0.03979326 0.451548
Moved 1591.609 371.6564 564 0.02698253 0.4526748
Moved 1591.623 367.6484 564 0.01770476 0.4526748
Moved 1591.646 363.6163 564 0.008370976 0.4526748
Stationary 1591.656 363.6163 564 0.008370976 0.4526748
Moved 1591.669 362.3346 565 0.005404155 0.4552468
Stationary 1591.685 362 565 0.004629592 0.4552468
Moved 1591.7 362 566.2176 0.004629592 0.4583785
Stationary 1591.716 362 566.2176 0.004629592 0.4583785
Moved 1591.73 362 567 0.004629592 0.4603909
Moved 1591.749 369.3397 568.0485 0.0216197 0.4630877
Moved 1591.762 374.0208 568 0.03245562 0.4629629
Moved 1591.777 386.8074 568 0.06205419 0.4629629
Moved 1591.797 398.4983 564.1512 0.0891163 0.4530637
Moved 1591.809 410.4734 559.3392 0.1168367 0.4406872
Moved 1591.824 420.9198 556.77 0.141018 0.4340792
Moved 1591.841 429.7497 554.2144 0.1614576 0.427506
Moved 1591.855 438.7343 552.6473 0.1822553 0.4234755
Moved 1591.871 448.697 550.0757 0.2053171 0.4168614
Moved 1591.887 455.7281 548.0777 0.2215928 0.4117224
Moved 1591.901 464.5546 545.5558 0.2420246 0.4052362
Moved 1591.917 472 544.5 0.2592593 0.4025204
Moved 1591.932 477.8757 543.2249 0.2728604 0.3992408
Moved 1591.949 483.2039 541.949 0.2851941 0.3959594
Moved 1591.969 485.6391 540.6804 0.2908312 0.3926965
Moved 1591.979 488.5974 540.4026 0.2976792 0.3919819
Moved 1591.994 490.7433 539.1284 0.3026466 0.3887045
Moved 1592.009 491.8701 539 0.3052548 0.3883744
Moved 1592.024 494.2305 537.8848 0.3107187 0.3855059
Moved 1592.041 494 536.6107 0.3101851 0.3822289
Moved 1592.056 495 536.3329 0.3125 0.3815146
Moved 1592.071 495 535.0671 0.3125 0.3782588
Moved 1592.087 495 533.7833 0.3125 0.3749568
Moved 1592.101 495 529.9981 0.3125 0.3652214
Moved 1592.117 495 524.0991 0.3125 0.3500491
Moved 1592.133 489.1102 519.6344 0.2988662 0.3385657
Moved 1592.149 481.5428 509.3142 0.2813492 0.312022
Moved 1592.162 475.2428 500.5399 0.2667656 0.2894545
Moved 1592.178 468.0091 489.5137 0.2500211 0.2610947
Moved 1592.195 459.519 474.0379 0.230368 0.2212908
Moved 1592.209 450.6503 458.6863 0.2098387 0.1818062
Moved 1592.225 440.2884 443.4326 0.1858528 0.1425735
Moved 1592.241 432.5882 426.1764 0.1680283 0.09819019
Moved 1592.261 428.6599 415.1995 0.1589348 0.0699575
Moved 1592.273 424.0388 400.126 0.1482379 0.03118829
Moved 1592.286 420.2317 384.9268 0.1394253 -0.007904312
Moved 1592.302 418 364 0.1342593 -0.06172839
Moved 1592.318 416.1788 351.1458 0.1300436 -0.09478957
Moved 1592.333 414.9064 338.0638 0.1270981 -0.1284368
Moved 1592.349 413.6378 325.3776 0.1241614 -0.1610658
Moved 1592.363 413 318.7618 0.1226852 -0.1780818
Moved 1592.379 412.2998 312.7991 0.1210644 -0.1934181
Moved 1592.397 411.1095 307.4382 0.1183091 -0.2072064
Moved 1592.41 409.8329 302.3317 0.115354 -0.2203404
Moved 1592.425 407.1153 297.2307 0.1090633 -0.2334603
Moved 1592.442 406.278 292.8342 0.1071251 -0.2447681
Moved 1592.456 404.0042 289.0063 0.1018616 -0.2546134
Moved 1592.472 402.7364 285.2092 0.09892682 -0.2643798
Moved 1592.487 401.5 280 0.0960648 -0.2777778
Moved 1592.503 399 277.5 0.09027779 -0.2842079
Moved 1592.518 397.3595 270.8987 0.08648027 -0.3011866
Moved 1592.533 394.796 264.4901 0.08054633 -0.3176697
Moved 1592.554 392.2326 259.4652 0.0746125 -0.3305936
Moved 1592.564 389.6692 256.0037 0.06867865 -0.3394966
Moved 1592.579 388.048 253.0961 0.06492604 -0.3469751
Moved 1592.596 385.5321 250.5321 0.05910218 -0.3535697
Moved 1592.609 381.9374 250 0.05078107 -0.3549383
Moved 1592.625 378 250 0.04166663 -0.3549383
Moved 1592.643 365.0631 258.4082 0.01172006 -0.3333123
Moved 1592.657 348.4346 273.5219 -0.02677182 -0.2944395
Moved 1592.672 335.6792 288.9849 -0.05629808 -0.2546685
Moved 1592.687 320.5823 306.2236 -0.09124468 -0.2103304
Moved 1592.702 306.4222 325.9852 -0.1240227 -0.1595031
Moved 1592.719 295.6967 339.6291 -0.1488501 -0.1244108
Moved 1592.734 282.5538 355.3355 -0.1792737 -0.08401368
Moved 1592.749 273.5 368 -0.2002315 -0.05144041
Moved 1592.765 264.4048 382.7936 -0.2212852 -0.01339084
Moved 1592.78 254.997 397.0048 -0.2430626 0.02316039
Moved 1592.795 246.0472 408.5107 -0.2637796 0.05275373
Moved 1592.81 234.5 422.5 -0.2905093 0.08873452
Moved 1592.831 227.7505 431.0994 -0.3061332 0.1108524
Moved 1592.844 220.24 439.8867 -0.3235186 0.1334532
Moved 1592.858 215.3919 446.0102 -0.3347411 0.1492031
Moved 1592.872 211 451.5 -0.3449074 0.163323
Moved 1592.887 208.6913 455.9631 -0.3502517 0.1748022
Moved 1592.904 206.126 459.811 -0.3561897 0.184699
Moved 1592.918 204.7843 462.4313 -0.3592955 0.1914385
Moved 1592.933 205 464.9958 -0.3587963 0.1980345
Moved 1592.95 205 467.5593 -0.3587963 0.2046277
Moved 1592.965 205 469.0587 -0.3587963 0.2084841
Moved 1592.98 205 473.0219 -0.3587963 0.2186776
Moved 1592.996 205 476.5 -0.3587963 0.2276234
Moved 1593.01 218.6617 478.7481 -0.3271721 0.2334055
Moved 1593.027 235.6417 481.7052 -0.2878665 0.2410113
Moved 1593.044 263.2331 482 -0.2239975 0.2417695
Moved 1593.058 309.6866 482 -0.1164662 0.2417695
Moved 1593.072 340.1511 477.1548 -0.04594664 0.2293077
Moved 1593.089 356.7519 473.0451 -0.007518828 0.2187374
Moved 1593.11 388 463 0.06481478 0.1929011
Stationary 1593.121 388 463 0.06481478 0.1929011
Moved 1593.133 405.8463 456.5837 0.1061258 0.1763983
Moved 1593.15 418.9341 451.8264 0.1364215 0.1641624
Moved 1593.165 432.7845 447.7861 0.1684826 0.1537707
Moved 1593.181 444.1487 442.6006 0.1947886 0.1404335
Moved 1593.196 451.7698 441.3717 0.2124301 0.1372728
Moved 1593.211 458.4998 440.1 0.2280087 0.134002
Moved 1593.226 463.7586 438.8104 0.240182 0.130685
Moved 1593.243 467.3655 439 0.2485313 0.1311728
Moved 1593.258 469.9739 437.6754 0.2545693 0.1277658
Moved 1593.272 472.4317 437.2841 0.2602586 0.1267595
Moved 1593.29 473.9904 437 0.2638667 0.1260288
Moved 1593.305 475.2851 437 0.2668636 0.1260288
Moved 1593.32 476.5 437 0.2696759 0.1260288
Moved 1593.335 477.8321 436 0.2727595 0.1234567
Moved 1593.35 479.1206 436 0.2757421 0.1234567
Moved 1593.371 480.3177 436 0.2785133 0.1234567
Stationary 1593.381 480.3177 436 0.2785133 0.1234567
Ended 1593.395 480 435 0.2777778 0.1208847
Candidates 1593.549 12 traditional traditionally seasonal rational radical festival ordinary additional positively evolutionary revolutionary whitney
Began 1594.072 395 315 0.08101851 -0.1877573
Stationary 1594.091 395 315 0.08101851 -0.1877573
Stationary 1594.106 395 315 0.08101851 -0.1877573
Stationary 1594.12 395 315 0.08101851 -0.1877573
Moved 1594.137 395 333.0714 0.08101851 -0.1412773
Moved 1594.153 395 351.1581 0.08101851 -0.09475809
Moved 1594.168 395 375.4304 0.08101851 -0.03232924
Moved 1594.182 395 403 0.08101851 0.03858017
Moved 1594.198 395 435.5 0.08101851 0.1221707
Moved 1594.213 395 454.6696 0.08101851 0.1714753
Moved 1594.229 395 478.8465 0.08101851 0.2336587
Moved 1594.245 395 493.7134 0.08101851 0.2718967
