we run the risk of failure
Moved 551.0635 231.5 545 -0.2974537 0.4038065
Moved 551.0786 239.6775 546 -0.2785242 0.4063785
Moved 551.0946 244.1213 546 -0.2682376 0.4063785
Moved 551.1086 247.6204 546 -0.2601381 0.4063785
Moved 551.124 250.4897 546 -0.253496 0.4063785
Moved 551.1395 252.6767 546 -0.2484337 0.4063785
Moved 551.1555 253.8183 546 -0.2457909 0.4063785
Moved 551.1707 255.188 546 -0.2426204 0.4063785
Ended 551.1866 258 546 -0.2361111 0.4063785
Candidates 551.3383 12 we e w wee were ew er re wet wt q et
Began 551.6777 346 446 -0.03240739 0.1491768
Stationary 551.6964 346 446 -0.03240739 0.1491768
Stationary 551.7105 346 446 -0.03240739 0.1491768
Moved 551.7266 346 472.9249 -0.03240739 0.2184281
Moved 551.7418 346 524.4155 -0.03240739 0.3508629
Ended 551.7567 346 573.9671 -0.03240739 0.4783103
Accept 551.8013 0 we
Began 552.2185 345 486 -0.03472224 0.2520575
Stationary 552.2357 345 486 -0.03472224 0.2520575
Stationary 552.2512 345 486 -0.03472224 0.2520575
Stationary 552.2645 345 486 -0.03472224 0.2520575
Stationary 552.2805 345 486 -0.03472224 0.2520575
Stationary 552.2954 345 486 -0.03472224 0.2520575
Stationary 552.3105 345 486 -0.03472224 0.2520575
Stationary 552.3274 345 486 -0.03472224 0.2520575
Moved 552.3418 334.9414 486 -0.05800595 0.2520575
Moved 552.3575 330.9352 486 -0.06727958 0.2520575
Moved 552.3755 324.2389 495.5223 -0.08278043 0.276549
Moved 552.3894 317.046 501.5632 -0.09943053 0.2920863
Moved 552.4049 309.8142 508.3486 -0.1161708 0.3095386
Moved 552.4239 303.9213 512.809 -0.1298118 0.3210108
Moved 552.4351 299.8593 516.4272 -0.1392147 0.3303168
Moved 552.4503 296.4634 518.6911 -0.1470755 0.3361396
Moved 552.4658 293.557 521.443 -0.1538033 0.3432175
Moved 552.4813 291.2806 522.7194 -0.1590727 0.3465003
Moved 552.498 289.839 524.161 -0.1624098 0.3502082
Moved 552.5113 289.3974 525.6026 -0.1634319 0.3539161
Moved 552.5295 289 527.0443 -0.1643519 0.357624
Stationary 552.5432 289 527 -0.1643519 0.3575102
Moved 552.5586 289 528.7145 -0.1643519 0.3619199
Moved 552.5751 289 530.076 -0.1643519 0.3654217
Stationary 552.5897 289 530.076 -0.1643519 0.3654217
Moved 552.6039 289 531 -0.1643519 0.3677982
Moved 552.6199 289 532.3946 -0.1643519 0.3713852
Moved 552.6351 294.8904 533.8415 -0.1507165 0.3751066
Moved 552.6505 301.134 535.2835 -0.1362639 0.3788155
Moved 552.6663 313.5 538 -0.1076389 0.3858024
Moved 552.6813 334.2501 539.8281 -0.05960619 0.3905043
Moved 552.6973 352.3189 540 -0.01778032 0.3909464
Moved 552.7134 372.0741 540 0.02794931 0.3909464
Moved 552.7429 408.7369 540 0.1128169 0.3909464
Moved 552.7531 424.8624 540 0.1501444 0.3909464
Stationary 552.7629 424.8624 540 0.1501444 0.3909464
Moved 552.7732 437.8617 540 0.1802354 0.3909464
Moved 552.789 443.5348 540 0.1933675 0.3909464
Moved 552.8041 449.7512 532.0622 0.2077574 0.3705302
Moved 552.8232 455.5065 530.6234 0.2210799 0.3668295
Moved 552.8344 458.626 529.187 0.228301 0.363135
Moved 552.8496 460.2548 527.7452 0.2320714 0.3594268
Moved 552.8665 463.3873 523.919 0.2393225 0.3495858
Moved 552.8807 466.2826 518.4348 0.2460245 0.3354805
Moved 552.8961 467.1917 509.4661 0.2481291 0.3124126
Moved 552.9131 468 490.694 0.25 0.2641305
Moved 552.9282 468 470.033 0.25 0.2109903
Moved 552.9421 464.0676 448.0117 0.2408972 0.1543509
Moved 552.958 457.9984 424.9918 0.2268482 0.09514337
Moved 552.9739 452.2431 397.6549 0.2135258 0.02483254
Moved 552.989 448.2384 379.4302 0.2042555 -0.02204165
Moved 553.0045 446.0497 367.2734 0.1991892 -0.05330906
Moved 553.024 438.995 334.7769 0.1828587 -0.1368909
Moved 553.0353 433.7343 319.0559 0.1706812 -0.1773254
Moved 553.0508 426.5121 300.1314 0.1539632 -0.2259995
Moved 553.066 421.0909 278.5456 0.1414142 -0.2815185
Moved 553.0814 416.4812 260.9248 0.1307435 -0.3268396
Ended 553.0969 413 255 0.1226852 -0.3420782
Candidates 553.1558 12 win ruin trim erin run won ron rob from tin rum twin
Began 553.6958 366 364 0.01388888 -0.06172839
Stationary 553.7153 366 364 0.01388888 -0.06172839
Stationary 553.73 366 364 0.01388888 -0.06172839
Stationary 553.745 366 364 0.01388888 -0.06172839
Stationary 553.7599 366 364 0.01388888 -0.06172839
Stationary 553.7775 366 364 0.01388888 -0.06172839
Stationary 553.7908 366 364 0.01388888 -0.06172839
Stationary 553.8065 366 364 0.01388888 -0.06172839
Stationary 553.8224 366 364 0.01388888 -0.06172839
Moved 553.8374 355.4076 364 -0.01063064 -0.06172839
Stationary 553.8544 355.4076 364 -0.01063064 -0.06172839
Stationary 553.8698 355.4076 364 -0.01063064 -0.06172839
Moved 553.885 355.8132 364 -0.009691716 -0.06172839
Stationary 553.9007 355.8132 364 -0.009691716 -0.06172839
Stationary 553.9155 355.8132 364 -0.009691716 -0.06172839
Stationary 553.9308 355.8132 364 -0.009691716 -0.06172839
Moved 553.952 355 364 -0.01157408 -0.06172839
Stationary 553.962 355 364 -0.01157408 -0.06172839
Stationary 553.9755 355 364 -0.01157408 -0.06172839
Stationary 553.9904 355 364 -0.01157408 -0.06172839
Stationary 554.007 355 364 -0.01157408 -0.06172839
Moved 554.0222 353.9182 364 -0.01407812 -0.06172839
Stationary 554.038 353.9182 364 -0.01407812 -0.06172839
Stationary 554.0526 353.9182 364 -0.01407812 -0.06172839
Stationary 554.0684 353.9182 364 -0.01407812 -0.06172839
Stationary 554.0841 353.9182 364 -0.01407812 -0.06172839
Stationary 554.1 353.9182 364 -0.01407812 -0.06172839
Stationary 554.1164 353.9182 364 -0.01407812 -0.06172839
Stationary 554.1299 354 364 -0.01388888 -0.06172839
Stationary 554.1452 354 364 -0.01388888 -0.06172839
Stationary 554.1603 354 364 -0.01388888 -0.06172839
Stationary 554.1772 354 364 -0.01388888 -0.06172839
Stationary 554.1916 354 364 -0.01388888 -0.06172839
Stationary 554.207 354 364 -0.01388888 -0.06172839
Stationary 554.2236 354 364 -0.01388888 -0.06172839
Stationary 554.239 354 364 -0.01388888 -0.06172839
Stationary 554.254 354 364 -0.01388888 -0.06172839
Stationary 554.2701 354 364 -0.01388888 -0.06172839
Stationary 554.2863 354 364 -0.01388888 -0.06172839
Stationary 554.3005 354 364 -0.01388888 -0.06172839
Stationary 554.3154 354 364 -0.01388888 -0.06172839
Ended 554.3312 354 364 -0.01388888 -0.06172839
NextCandidatePanel 554.3907
Began 555.1013 378 377 0.04166663 -0.02829226
Stationary 555.1172 378 377 0.04166663 -0.02829226
Stationary 555.1332 378 377 0.04166663 -0.02829226
Moved 555.1496 378 397.5827 0.04166663 0.02464683
Moved 555.1658 400.9308 472.14 0.09474714 0.2164093
Ended 555.1801 411.3964 540.0898 0.1189731 0.3911774
Accept 555.2073 4 run
Began 555.7166 357 461 -0.006944438 0.1877571
Stationary 555.7349 357 461 -0.006944438 0.1877571
Stationary 555.7485 357 461 -0.006944438 0.1877571
Stationary 555.7641 357 461 -0.006944438 0.1877571
Stationary 555.7803 357 461 -0.006944438 0.1877571
Stationary 555.7947 357 461 -0.006944438 0.1877571
Stationary 555.8102 357 461 -0.006944438 0.1877571
Stationary 555.8268 357 461 -0.006944438 0.1877571
Moved 555.8423 346.4454 470.5546 -0.03137643 0.2123318
Moved 555.858 343.5717 473.4282 -0.03802836 0.2197227
Moved 555.8739 340.0297 481.2542 -0.04622758 0.2398512
Moved 555.889 335.726 492.7308 -0.05618994 0.2693693
Moved 555.9039 332.9107 502.2679 -0.06270672 0.293899
Moved 555.9189 331.0166 507.9502 -0.06709118 0.3085138
Moved 555.9346 328.1558 513.6884 -0.07371346 0.3232726
Moved 555.95 329 516.0402 -0.07175927 0.3293213
Moved 555.9654 327.0821 519.8358 -0.07619877 0.3390836
Moved 555.9811 327 521.3489 -0.07638887 0.3429754
Moved 555.996 327 523.5817 -0.07638887 0.3487183
Stationary 556.0115 327 524 -0.07638887 0.3497942
Moved 556.0266 327 525.6681 -0.07638887 0.3540846
Moved 556.0411 327 527.1059 -0.07638887 0.3577826
Stationary 556.0576 327 527.1059 -0.07638887 0.3577826
Moved 556.0741 332.9613 528 -0.06258949 0.3600822
Moved 556.0879 340.4124 528 -0.0453417 0.3600822
Moved 556.103 348.7925 528 -0.02594317 0.3600822
Moved 556.1212 361.7503 518.2497 0.004051626 0.3350043
Moved 556.1357 377.5932 503.8243 0.04072497 0.2979021
Moved 556.1498 386.9949 494.1487 0.06248812 0.2730162
Moved 556.1658 395.714 481.429 0.08267134 0.2403007
Moved 556.1884 407.6225 448.5099 0.1102373 0.1556325
Stationary 556.1998 407.6225 448.5099 0.1102373 0.1556325
Moved 556.2118 410.5908 431.4553 0.1171083 0.1117676
Moved 556.228 411 418.2993 0.1180555 0.07793029
Moved 556.243 411 407.7503 0.1180555 0.05079811
Moved 556.2581 411 401.5289 0.1180555 0.03479659
Moved 556.2766 411 397.5721 0.1180555 0.02461963
Moved 556.289 400.4019 394.6448 0.09352276 0.01709063
Moved 556.3046 398.1349 392.3783 0.08827537 0.01126105
Moved 556.3203 393.8394 390.9465 0.07833202 0.007578335
Moved 556.3353 389.5439 391 0.06838858 0.007715971
Moved 556.3507 381.464 391 0.04968504 0.007715971
Moved 556.3677 367.4147 404.5853 0.01716355 0.04265773
Moved 556.3817 351.5 417.5 -0.01967594 0.0758744
Moved 556.3965 335.4775 436.4169 -0.05676498 0.1245291
Moved 556.4124 324.6628 448.671 -0.08179899 0.1560468
Moved 556.4271 315.3924 459.3755 -0.1032584 0.183579
Moved 556.4434 305.5872 470.6146 -0.1259554 0.2124859
Moved 556.4592 298.8113 481.7396 -0.1416404 0.2410997
Moved 556.4768 290.5763 494.6356 -0.1607031 0.2742685
Moved 556.4919 282 512 -0.1805555 0.31893
Moved 556.506 269.6068 537.3676 -0.2092434 0.3841757
Ended 556.5212 259.5267 561.2305 -0.232577 0.4455515
Candidates 556.6552 12 the there trigger other tiger threw huge either where higher roger further
Began 557.1803 360 427 0 0.1003086
Stationary 557.1992 360 427 0 0.1003086
Moved 557.223 360 455.2685 0 0.1730155
Stationary 557.2333 360 455.2685 0 0.1730155
Moved 557.2446 370.253 510.2835 0.02373368 0.3145151
Moved 557.2608 371 565.8448 0.025463 0.4574196
Ended 557.2758 371 565.8448 0.025463 0.4574196
Accept 557.3516 0 the
Began 557.7373 338 448 -0.05092591 0.1543209
Stationary 557.7533 338 448 -0.05092591 0.1543209
Stationary 557.7711 338 448 -0.05092591 0.1543209
Stationary 557.788 338 448 -0.05092591 0.1543209
Stationary 557.7986 338 448 -0.05092591 0.1543209
Stationary 557.8145 338 448 -0.05092591 0.1543209
Moved 557.8295 325.8481 448 -0.07905543 0.1543209
Moved 557.8458 320.9409 455.1034 -0.09041453 0.1725909
Moved 557.8631 315.5143 458.2914 -0.1029762 0.1807906
Moved 557.8784 309.7172 461.1414 -0.1163954 0.1881209
Moved 557.8925 303.9407 465.0445 -0.1297669 0.1981596
Moved 557.9074 299.6887 467.8742 -0.1396096 0.2054377
Moved 557.9239 296.2357 469.7643 -0.1476025 0.210299
Moved 557.9391 294.6767 471.3233 -0.1512114 0.2143088
Moved 557.9535 293.2388 472.7612 -0.1545398 0.218007
Moved 557.9698 293 473.8848 -0.1550926 0.2208971
Moved 557.985 293 475.2861 -0.1550926 0.2245013
Moved 558.0001 293 477.4525 -0.1550926 0.2300731
Moved 558.0154 305.786 480.3247 -0.1254953 0.2374606
Moved 558.0377 358.0055 494.2011 -0.004616926 0.273151
Stationary 558.049 358.0055 494.2011 -0.004616926 0.273151
Moved 558.0615 391.0211 499.9167 0.071808 0.2878515
Moved 558.0767 410.6075 501.7072 0.117147 0.2924566
Moved 558.0922 428.7082 504.1089 0.1590469 0.2986341
Moved 558.1085 444.4743 504 0.1955425 0.2983539
Moved 558.1249 452.5074 505.9296 0.2141376 0.3033169
Moved 558.139 458.4876 507.3719 0.2279806 0.3070264
Moved 558.1545 461.6171 507 0.2352247 0.3060699
Moved 558.1699 463.2483 507 0.2390007 0.3060699
Stationary 558.1858 463 507 0.2384259 0.3060699
Stationary 558.2006 463 507 0.2384259 0.3060699
Stationary 558.2153 463 507 0.2384259 0.3060699
Stationary 558.2308 463 507 0.2384259 0.3060699
Moved 558.2466 429.8841 492.1287 0.1617687 0.2678207
Moved 558.2621 377.4135 466.037 0.04030893 0.2007123
Moved 558.2789 332.2249 444.1124 -0.06429418 0.144322
Moved 558.2937 299.187 425.4536 -0.1407708 0.09633111
Moved 558.3093 282.9584 411.8115 -0.178337 0.06124335
Moved 558.3246 265.5138 397.4625 -0.218718 0.02433757
Moved 558.3395 252.6495 388.7664 -0.2484964 0.001971084
Moved 558.3555 247.7367 384.5526 -0.2598687 -0.008867012
Moved 558.3795 242.2601 381.2601 -0.2725461 -0.01733529
Stationary 558.3904 242.2601 381.2601 -0.2725461 -0.01733529
Moved 558.4023 241.5 380.5 -0.2743055 -0.0192902
Moved 558.4164 242 381 -0.2731481 -0.01800419
Stationary 558.4313 242 381 -0.2731481 -0.01800419
Stationary 558.4474 242 381 -0.2731481 -0.01800419
Moved 558.4628 255.5428 381 -0.2417991 -0.01800419
Moved 558.4791 269.5467 389.4373 -0.2093827 0.003696763
Moved 558.4943 297.2132 391.9698 -0.1453398 0.01021032
Moved 558.5098 338.1821 397.812 -0.05050441 0.0252365
Moved 558.5251 369.3134 399.0108 0.0215588 0.02831989
Moved 558.5397 416.8289 400.4493 0.1315483 0.03201979
Moved 558.556 434.3411 400 0.1720857 0.03086416
Moved 558.5717 455.8089 400 0.2217799 0.03086416
Moved 558.5869 468.8372 400 0.251938 0.03086416
Moved 558.6014 478.224 400 0.2736666 0.03086416
Moved 558.6163 486.9049 400 0.2937613 0.03086416
Ended 558.6346 492 400 0.3055556 0.03086416
Candidates 558.7061 12 risk trial disk fish rush serial dish wish dual royal goal refusal
Began 559.0703 395 372 0.08101851 -0.04115226
Stationary 559.0821 395 372 0.08101851 -0.04115226
Stationary 559.1027 395 372 0.08101851 -0.04115226
Stationary 559.1129 395 372 0.08101851 -0.04115226
Moved 559.1255 395 378.7478 0.08101851 -0.02379688
Moved 559.1409 395 389.3912 0.08101851 0.00357828
Moved 559.1573 395 419.2543 0.08101851 0.08038662
Moved 559.1725 387.5629 461.7484 0.06380309 0.1896819
Ended 559.1883 382.3192 486.1314 0.05166491 0.2523955
Accept 559.2166 0 risk
Began 559.8314 532 518 0.3981481 0.3343621
Stationary 559.8511 532 518 0.3981481 0.3343621
Stationary 559.8662 532 518 0.3981481 0.3343621
Stationary 559.8812 532 518 0.3981481 0.3343621
Stationary 559.8958 532 518 0.3981481 0.3343621
Moved 559.9112 515.5082 518 0.3599726 0.3343621
Moved 559.9272 505.3489 511.5416 0.3364559 0.317751
Moved 559.9426 496.6983 508.1746 0.3164312 0.3090909
Moved 559.958 482.804 501.402 0.2842686 0.2916719
Moved 559.9737 470.3881 495.9553 0.255528 0.2776627
Moved 559.9893 459.6242 491.4104 0.2306116 0.2659732
Moved 560.0107 441.5343 483.8448 0.1887368 0.2465143
Stationary 560.022 441.5343 483.8448 0.1887368 0.2465143
Moved 560.0353 430 479.5 0.162037 0.2353394
Moved 560.0512 422.2555 475.4097 0.1441099 0.224819
Moved 560.067 408.3066 467.6218 0.1118208 0.2047884
Moved 560.0831 395.5 460.5 0.08217593 0.1864711
Moved 560.098 384.4519 454.226 0.05660166 0.1703342
Moved 560.113 375.7299 448.4866 0.03641178 0.1555723
Moved 560.129 368.0877 443.7252 0.01872152 0.143326
Moved 560.144 359.4585 440.4862 -0.001253386 0.1349953
Moved 560.1602 353.5 436.5 -0.0150463 0.1247428
Moved 560.1762 347.2962 432.8641 -0.02940684 0.1153913
Moved 560.1899 338.6845 428.3423 -0.04934142 0.1037609
Moved 560.2059 328.4097 421.0654 -0.07312576 0.08504479
Moved 560.2212 307.446 404.8117 -0.1216527 0.0432399
Moved 560.2363 288.1005 388.6368 -0.1664339 0.001637965
Moved 560.2517 276.1558 377.1558 -0.1940839 -0.02789156
Moved 560.2677 270.3505 372.7629 -0.2075219 -0.0391902
Ended 560.2827 268 371 -0.212963 -0.04372435
Candidates 560.4333 12 of if off odd odds is ps pd id oops pa pigs
Began 560.8484 385 378 0.05787035 -0.02572024
Stationary 560.8707 385 378 0.05787035 -0.02572024
Moved 560.8839 385 386.499 0.05787035 -0.003860576
Moved 560.8987 385 400.8029 0.05787035 0.03292904
Moved 560.9153 385 463.451 0.05787035 0.1940612
Ended 560.9313 385 524.4681 0.05787035 0.3509983
Accept 560.9572 0 of
Began 561.4034 350 363 -0.02314816 -0.06430049
Stationary 561.4257 350 363 -0.02314816 -0.06430049
Stationary 561.4399 350 363 -0.02314816 -0.06430049
Stationary 561.4553 350 363 -0.02314816 -0.06430049
Stationary 561.4697 350 363 -0.02314816 -0.06430049
Stationary 561.4849 350 363 -0.02314816 -0.06430049
Stationary 561.501 350 363 -0.02314816 -0.06430049
Stationary 561.5173 350 363 -0.02314816 -0.06430049
Stationary 561.5308 350 363 -0.02314816 -0.06430049
Stationary 561.5463 350 363 -0.02314816 -0.06430049
Moved 561.5684 340.0255 363 -0.04623736 -0.06430049
Moved 561.5796 336.8163 354.9081 -0.05366598 -0.08511288
Moved 561.593 332.0399 352.0266 -0.0647224 -0.09252422
Moved 561.6086 326.3123 349.1561 -0.07798076 -0.09990714
Moved 561.6261 320.5 347 -0.09143516 -0.1054527
Moved 561.6392 307.2589 342.1036 -0.1220858 -0.1180464
Moved 561.6544 298.497 340.5828 -0.142368 -0.1219579
Moved 561.6716 287.8613 337.1436 -0.1669877 -0.1308037
Moved 561.687 277.8873 334.3964 -0.1900757 -0.1378695
Moved 561.7001 267.8881 334 -0.213222 -0.1388889
Moved 561.7166 257.8528 334 -0.236452 -0.1388889
Moved 561.733 245.5 334 -0.2650463 -0.1388889
Moved 561.7468 236.7234 342.3688 -0.2853625 -0.1173642
Moved 561.7623 223.8544 351.6365 -0.3151519 -0.09352766
Moved 561.7783 211.7863 361.0551 -0.3430871 -0.06930284
Moved 561.7932 200.8906 371.1094 -0.3683088 -0.04344296
Moved 561.8086 190.8151 379.7299 -0.3916317 -0.02127078
Moved 561.8255 182.5719 386.428 -0.4107131 -0.004043226
Moved 561.8441 178.0028 390.9971 -0.4212897 0.007708592
Moved 561.8572 176.2934 394.0598 -0.4252467 0.01558594
Moved 561.8719 173.0979 398.7062 -0.4326437 0.02753658
Moved 561.886 173 404.3467 -0.4328704 0.04204404
Moved 561.9028 173 408.8844 -0.4328704 0.0537149
Moved 561.9183 182.7286 417.2964 -0.4103505 0.07535087
Moved 561.9418 217.3233 442.8507 -0.3302702 0.1410769
Moved 561.9564 237.8562 454.6536 -0.2827403 0.1714339
Moved 561.9697 293.5436 477.856 -0.1538342 0.2311111
Stationary 561.9843 293.5436 477.856 -0.1538342 0.2311111
Moved 561.9957 352.1064 502.288 -0.0182721 0.2939506
Moved 562.0084 406 525 0.1064815 0.3523662
Moved 562.0242 427.3227 533.7097 0.1558395 0.3747677
Moved 562.0389 443.2988 540.954 0.1928213 0.3934003
Moved 562.0536 453.9803 544.6601 0.2175471 0.4029323
Moved 562.0712 460.5574 547.7787 0.2327717 0.4109534
Moved 562.0846 466.3374 549.3344 0.2461515 0.4149545
Moved 562.1042 471.3301 550 0.2577086 0.4166666
Moved 562.1157 474.4402 550 0.2649078 0.4166666
Moved 562.1318 479.6648 550 0.2770018 0.4166666
Moved 562.147 485.4371 550 0.2903637 0.4166666
Moved 562.1625 491 550 0.3032407 0.4166666
Moved 562.1783 498.6848 535.3152 0.3210296 0.3788969
Moved 562.1933 506.5073 524.239 0.3391373 0.3504089
Moved 562.2085 513.5 511.5 0.3553241 0.317644
Moved 562.2258 518.8989 498.278 0.3678215 0.2836368
Moved 562.2396 523.2421 481.0314 0.3778753 0.2392783
Moved 562.2553 523.8537 465.4627 0.379291 0.1992353
Moved 562.2706 524 448.4901 0.3796296 0.1555814
Moved 562.2859 524 438.5 0.3796296 0.1298867
Moved 562.3015 524 425.2761 0.3796296 0.09587467
Moved 562.3171 524 412.7197 0.3796296 0.06357946
Moved 562.3319 515.6174 406.9261 0.3602255 0.04867813
Moved 562.3467 511.6397 402.6396 0.3510178 0.03765342
Moved 562.3674 508.8819 400.4409 0.3446339 0.03199816
Moved 562.379 505.0099 399.0033 0.3356711 0.02830062
Moved 562.3927 500.6799 397.56 0.325648 0.02458847
Moved 562.4092 495.527 398 0.31372 0.02572008
Moved 562.4254 484.8323 398 0.2889637 0.02572008
Moved 562.4396 462.9091 421.5635 0.2382156 0.08632585
Moved 562.4546 448.238 435.6588 0.2042547 0.1225792
Moved 562.474 434.84 449.16 0.1732408 0.1573044
Moved 562.4862 427.1125 459.4425 0.155353 0.1837513
Moved 562.5016 419.9115 468.3062 0.1386841 0.2065486
Moved 562.5161 416.0314 473.2108 0.1297023 0.2191634
Moved 562.5319 413.4757 482.335 0.1237863 0.2426311
Moved 562.5469 410.5974 488.8053 0.1171235 0.2592728
Moved 562.564 410 493.2848 0.1157407 0.2707941
Moved 562.5797 408.9204 498.3182 0.1132418 0.2837401
Moved 562.5934 407.4795 501.041 0.1099062 0.2907433
Moved 562.6133 406.0389 504.8833 0.1065715 0.3006257
Moved 562.6284 404.9739 506.0261 0.1041062 0.303565
Moved 562.6427 400.5879 508.9414 0.09395341 0.3110633
Moved 562.6577 395.3436 511.8282 0.08181393 0.3184881
Moved 562.6717 388.2525 514.699 0.06539942 0.3258718
Moved 562.6879 379.252 515 0.0445648 0.326646
Moved 562.7023 368.1738 516.2283 0.0189208 0.3298051
Moved 562.7174 354.9697 516 -0.01164421 0.329218
Moved 562.7329 344.458 516 -0.03597692 0.329218
Moved 562.7485 328.3462 516 -0.07327263 0.329218
Moved 562.7644 312.0679 516 -0.1109539 0.329218
Moved 562.7802 294.7218 516 -0.151107 0.329218
Moved 562.7963 276.8306 512.1876 -0.1925219 0.3194125
Moved 562.8112 251.3532 506.0558 -0.2514972 0.3036414
Moved 562.8273 225.2796 503.1422 -0.3118527 0.2961474
Ended 562.85 195 496 -0.3819444 0.2777777
Candidates 562.9922 12 failure battle failures cattle castle fatigue battles fertile mailer various cape stroke
Began 563.3774 375 420 0.03472219 0.08230445
Stationary 563.3961 375 420 0.03472219 0.08230445
Moved 563.4114 375 434.042 0.03472219 0.1184206
Moved 563.429 403.4298 507.8457 0.100532 0.308245
Moved 563.4435 421.8648 576.5764 0.1432055 0.4850214
Ended 563.4579 427.5 603.5 0.15625 0.5542694
Accept 563.4883 0 failure
PhraseEnd 564.628
