reading week is just about here
reading week is just about here
Basic
0.6 0.6
432 388.8
Began 1311.234 405 542 0.1041667 0.3960905
Stationary 1311.254 405 542 0.1041667 0.3960905
Stationary 1311.269 405 542 0.1041667 0.3960905
Stationary 1311.284 405 542 0.1041667 0.3960905
Moved 1311.305 393.6561 542 0.07790774 0.3960905
Stationary 1311.316 393.6561 542 0.07790774 0.3960905
Moved 1311.329 388.1056 542 0.06505927 0.3960905
Moved 1311.344 382.8805 542 0.05296409 0.3960905
Moved 1311.362 373.9621 542 0.03231972 0.3960905
Moved 1311.375 365.9395 542 0.0137489 0.3960905
Moved 1311.392 353.8417 542 -0.01425539 0.3960905
Moved 1311.408 340.7458 538.2809 -0.04456987 0.386525
Moved 1311.423 329.7915 531.2968 -0.06992708 0.3685617
Moved 1311.438 319.6236 528.321 -0.09346391 0.3609079
Moved 1311.453 311.5 527.5 -0.1122685 0.3587962
Moved 1311.47 303.5831 524.1166 -0.1305946 0.3500941
Moved 1311.484 296.4064 520.0438 -0.1472074 0.3396188
Moved 1311.499 290.9553 519.2388 -0.1598258 0.3375483
Moved 1311.515 284.0172 515.4103 -0.1758862 0.3277014
Moved 1311.531 280.0926 513.7284 -0.1849709 0.3233755
Moved 1311.562 271.5 509.5 -0.2048611 0.3124999
Moved 1311.576 269.2414 507.8276 -0.2100894 0.3081984
Moved 1311.592 265.9593 505.9796 -0.2176868 0.3034454
Moved 1311.608 263.0266 503.0266 -0.2244756 0.2958501
Moved 1311.623 258.235 499.2349 -0.2355672 0.286098
Moved 1311.638 252.5545 494.9159 -0.2487164 0.2749893
Moved 1311.653 244.163 487.163 -0.2681411 0.2550488
Moved 1311.671 234.2681 477.2681 -0.291046 0.229599
Moved 1311.685 228.357 470.0832 -0.3047291 0.2111193
Moved 1311.7 217.1821 453.9702 -0.330597 0.1696764
Moved 1311.715 206.0829 439.6036 -0.3562896 0.1327254
Moved 1311.731 197.6027 424.5643 -0.3759196 0.09404398
Moved 1311.747 191.5414 411.9683 -0.3899504 0.06164672
Moved 1311.761 186.7745 402.549 -0.4009849 0.03742025
Moved 1311.777 182.9923 390.9693 -0.40974 0.007637047
Moved 1311.792 179.8056 382.4816 -0.4171167 -0.0141935
Moved 1311.808 178.4748 372.3235 -0.4201972 -0.04032017
Moved 1311.825 177.0374 362.2615 -0.4235246 -0.06619983
Moved 1311.839 177 354.9867 -0.4236111 -0.08491084
Moved 1311.855 174.1596 346.6382 -0.4301862 -0.1063832
Moved 1311.87 172.7198 339.5989 -0.433519 -0.1244886
Moved 1311.883 170.274 332.8219 -0.4391806 -0.141919
Moved 1311.9 169.1043 328.4171 -0.4418883 -0.1532482
Moved 1311.916 167.6956 325.3912 -0.445149 -0.1610308
Moved 1311.932 167.2576 321.5151 -0.446163 -0.1710002
Moved 1311.946 167 318.6295 -0.4467593 -0.178422
Moved 1311.961 166 316.3762 -0.4490741 -0.1842178
Moved 1311.977 164.9379 313.8758 -0.4515326 -0.1906487
Moved 1311.993 165 312.5 -0.4513889 -0.1941873
Moved 1312.009 165 311.2946 -0.4513889 -0.1972877
Moved 1312.023 163.9534 309.9534 -0.4538115 -0.2007371
Moved 1312.039 164 309 -0.4537037 -0.2031893
Stationary 1312.054 164 309 -0.4537037 -0.2031893
Stationary 1312.069 164 309 -0.4537037 -0.2031893
Stationary 1312.084 164 309 -0.4537037 -0.2031893
Stationary 1312.1 164 309 -0.4537037 -0.2031893
Stationary 1312.116 164 309 -0.4537037 -0.2031893
Moved 1312.132 171.9064 309 -0.4354018 -0.2031893
Moved 1312.148 183.1301 319.4529 -0.4094211 -0.1763042
Moved 1312.163 194.3951 324.3978 -0.3833447 -0.163586
Moved 1312.179 204.2486 328.0829 -0.3605356 -0.1541079
Moved 1312.195 217.3343 335.4079 -0.3302447 -0.1352677
Moved 1312.213 227.4501 340.6857 -0.3068286 -0.1216931
Moved 1312.225 236.1479 346.4319 -0.2866946 -0.1069137
Moved 1312.239 240.7324 349.0394 -0.2760824 -0.1002073
Moved 1312.255 245.6127 351.8063 -0.2647854 -0.0930907
Moved 1312.271 250.0186 354.6791 -0.2545865 -0.08570203
Moved 1312.286 252.5726 356.5726 -0.2486745 -0.0808317
Moved 1312.301 256.6483 358.2161 -0.2392399 -0.07660469
Moved 1312.318 257.6601 359.6601 -0.2368979 -0.07289077
Moved 1312.333 259.1046 361.1046 -0.2335542 -0.06917545
Moved 1312.347 260.1435 362.1435 -0.2311493 -0.06650351
Moved 1312.363 261.6272 363 -0.2277148 -0.06430049
Moved 1312.378 262.5 363 -0.2256944 -0.06430049
Moved 1312.393 263 364.5043 -0.2245371 -0.06043132
Stationary 1312.41 263 365 -0.2245371 -0.05915646
Moved 1312.426 264.3832 365 -0.2213351 -0.05915646
Moved 1312.44 264 366 -0.2222222 -0.05658444
Moved 1312.456 264 366.9747 -0.2222222 -0.05407741
