the postal service is very slow
the postal service is very slow
Basic
0.6 0.6
432 388.8
Began 1250.082 328 542 -0.07407407 0.3960905
Stationary 1250.101 328 542 -0.07407407 0.3960905
Stationary 1250.116 328 542 -0.07407407 0.3960905
Stationary 1250.13 328 542 -0.07407407 0.3960905
Stationary 1250.146 328 542 -0.07407407 0.3960905
Stationary 1250.162 328 542 -0.07407407 0.3960905
Stationary 1250.178 328 542 -0.07407407 0.3960905
Stationary 1250.193 328 542 -0.07407407 0.3960905
Stationary 1250.208 328 542 -0.07407407 0.3960905
Stationary 1250.223 328 542 -0.07407407 0.3960905
Moved 1250.239 328 549.1326 -0.07407407 0.4144355
Moved 1250.255 328 553.4695 -0.07407407 0.4255903
Moved 1250.27 328 555.34 -0.07407407 0.4304012
Moved 1250.287 328 557.1088 -0.07407407 0.4349506
Moved 1250.301 328 560 -0.07407407 0.4423867
Moved 1250.317 328 561.6928 -0.07407407 0.4467407
Moved 1250.332 328 564.2632 -0.07407407 0.4533517
Moved 1250.347 328 566.5687 -0.07407407 0.4592816
Moved 1250.362 328 568.0091 -0.07407407 0.4629863
Moved 1250.379 328 570.8872 -0.07407407 0.4703889
Moved 1250.395 328 572.9039 -0.07407407 0.4755757
Moved 1250.412 328 573.9617 -0.07407407 0.4782963
Moved 1250.432 328 574.8937 -0.07407407 0.4806935
Stationary 1250.442 328 574.8937 -0.07407407 0.4806935
Stationary 1250.454 328 575 -0.07407407 0.480967
Moved 1250.47 328 575.772 -0.07407407 0.4829526
Moved 1250.487 328 576.5 -0.07407407 0.484825
Stationary 1250.503 328 576.5 -0.07407407 0.484825
Moved 1250.516 328 576 -0.07407407 0.483539
Stationary 1250.532 328 576 -0.07407407 0.483539
Stationary 1250.546 328 576 -0.07407407 0.483539
Stationary 1250.562 328 576 -0.07407407 0.483539
Moved 1250.579 328 565.483 -0.07407407 0.456489
Moved 1250.593 328 556.4952 -0.07407407 0.4333723
Moved 1250.609 328 538.1273 -0.07407407 0.3861297
Moved 1250.624 335.4485 520.2411 -0.05683219 0.3401262
Moved 1250.64 340.8258 505.5662 -0.0443847 0.3023821
