the postal service is very slow
the postal service is very slow
FixStart
0.6 0.6
432 388.8
Began 3108.047 401 295 0.09490739 -0.2391976
Stationary 3108.067 401 295 0.09490739 -0.2391976
Stationary 3108.082 401 295 0.09490739 -0.2391976
Stationary 3108.097 401 295 0.09490739 -0.2391976
Stationary 3108.113 401 295 0.09490739 -0.2391976
Stationary 3108.128 401 295 0.09490739 -0.2391976
Stationary 3108.142 401 295 0.09490739 -0.2391976
Stationary 3108.159 401 295 0.09490739 -0.2391976
Stationary 3108.174 401 295 0.09490739 -0.2391976
Moved 3108.19 392.3419 308.4872 0.07486552 -0.2045083
Moved 3108.206 390.7388 312.7836 0.07115473 -0.193458
Moved 3108.221 387.5876 321.2372 0.06386022 -0.1717151
Moved 3108.236 387 328.7292 0.06250004 -0.1524454
Moved 3108.251 385.4052 339.1633 0.05880842 -0.1256088
Moved 3108.266 385 345.8719 0.05787035 -0.108354
Moved 3108.283 385 352.7023 0.05787035 -0.09078641
Moved 3108.298 384 359.8906 0.0555556 -0.07229777
Moved 3108.313 384 367.0875 0.0555556 -0.05378731
Moved 3108.33 384 374.2328 0.0555556 -0.03540957
Moved 3108.344 384 380.6956 0.0555556 -0.01878707
Moved 3108.359 384 390.4102 0.0555556 0.006198922
Moved 3108.375 384 394 0.0555556 0.01543206
Moved 3108.391 384 401.0662 0.0555556 0.03360631
Moved 3108.406 384 407.2212 0.0555556 0.0494371
Moved 3108.42 384 413.7173 0.0555556 0.06614535
Moved 3108.438 392.2832 423.2832 0.07472952 0.09074885
Moved 3108.454 391.6234 429.117 0.07320235 0.1057535
Moved 3108.467 393.0632 435.2527 0.07653514 0.1215348
Moved 3108.483 394.5 442.5 0.07986108 0.1401748
Moved 3108.498 394 445.2554 0.07870366 0.1472616
Moved 3108.514 394 450.2748 0.07870366 0.1601718
Moved 3108.53 394.5119 452.0239 0.0798887 0.1646703
Moved 3108.544 395 454.8934 0.08101851 0.1720508
Moved 3108.562 395 457.7942 0.08101851 0.1795117
Stationary 3108.575 395 457.7942 0.08101851 0.1795117
Moved 3108.59 395 459.2769 0.08101851 0.1833254
Moved 3108.605 395 460.2625 0.08101851 0.1858602
Stationary 3108.62 395 460.2625 0.08101851 0.1858602
Moved 3108.636 395 461 0.08101851 0.1877571
Moved 3108.652 398.062 461 0.08810639 0.1877571
Moved 3108.674 403.5275 446.2855 0.1007582 0.1499112
Moved 3108.684 413.8412 422.6128 0.1246325 0.08902463
Moved 3108.697 423.0036 396.9897 0.1458416 0.02312174
Moved 3108.714 428.5393 379.2743 0.1586557 -0.02244274
Moved 3108.73 436.9002 351.7195 0.1780097 -0.09331416
Moved 3108.744 443.1053 329.605 0.1923735 -0.1501929
Moved 3108.76 445.9214 311.0106 0.1988923 -0.198018
Moved 3108.775 449.8067 296.87 0.2078858 -0.2343879
Moved 3108.791 452.6924 283.8842 0.2145658 -0.2677876
Moved 3108.806 454.7921 276.0397 0.2194261 -0.287964
Moved 3108.823 456.8466 271.3069 0.2241818 -0.3001367
Moved 3108.837 457 263.0026 0.2245371 -0.3214954
Moved 3108.852 458 261.4345 0.2268519 -0.3255286
Moved 3108.867 458 257.3732 0.2268519 -0.3359744
Moved 3108.883 458 255.675 0.2268519 -0.340342
Moved 3108.898 458 253.9091 0.2268519 -0.3448842
Moved 3108.914 459 252.4583 0.2291666 -0.3486156
Moved 3108.93 459 251.2859 0.2291666 -0.351631
Stationary 3108.943 459 251 0.2291666 -0.3523664
Stationary 3108.96 459 251 0.2291666 -0.3523664
Stationary 3108.975 459 251 0.2291666 -0.3523664
Moved 3108.99 443.6481 263.5278 0.19363 -0.3201447
Moved 3109.009 432.6107 273.3893 0.1680803 -0.2947807
Moved 3109.022 423.376 282.624 0.1467037 -0.2710289
Moved 3109.037 413 291.5 0.1226852 -0.2481996
Moved 3109.052 403.2562 303.5643 0.10013 -0.2171699
Moved 3109.067 393.1816 316.3379 0.07680932 -0.1843162
Moved 3109.083 383.3245 329.0944 0.05399187 -0.1515061
Moved 3109.099 374.0913 342.363 0.03261874 -0.117379
Moved 3109.116 367.1895 349.9348 0.01664221 -0.09790444
Moved 3109.13 359.048 359.944 -0.002203782 -0.07216042
Moved 3109.145 351.8261 370.0434 -0.01892095 -0.04618468
Moved 3109.161 348.4542 375.3188 -0.02672647 -0.03261629
Moved 3109.176 342.1018 388.7624 -0.04143094 0.001960841
Moved 3109.191 336.3151 398.9487 -0.05482624 0.02816012
Moved 3109.207 333.2839 405.1482 -0.06184275 0.04410543
Moved 3109.222 329.1425 412.4291 -0.07142931 0.06283195
Moved 3109.239 326.5346 418.6635 -0.07746627 0.07886702
Moved 3109.254 322.4755 425.8741 -0.0868623 0.0974128
Moved 3109.269 320.5222 431.1945 -0.09138376 0.1110968
Moved 3109.284 317.4904 437.2645 -0.0984019 0.126709
Moved 3109.299 315.8058 443.9711 -0.1023014 0.1439586
Moved 3109.314 313.3642 448.5433 -0.1079533 0.1557183
Moved 3109.331 310.8447 453.2329 -0.1137854 0.1677801
Moved 3109.346 310 456.0581 -0.1157407 0.1750465
Moved 3109.363 309.0308 458.9384 -0.1179843 0.1824546
Moved 3109.376 309 460.0559 -0.1180555 0.1853289
Ended 3109.392 309 460.0559 -0.1180555 0.1853289
Candidates 3109.512 12 the there threw they tiger tune time tube trigger rubber further huge
Began 3109.881 371 254 0.025463 -0.3446502
Stationary 3109.901 371 254 0.025463 -0.3446502
Stationary 3109.915 371 254 0.025463 -0.3446502
Moved 3109.93 371 258.8861 0.025463 -0.3320831
Moved 3109.946 371 271.8242 0.025463 -0.2988063
Moved 3109.962 371 284.9214 0.025463 -0.2651199
Moved 3109.977 371 296.0885 0.025463 -0.236398
Moved 3109.993 371 304.6367 0.025463 -0.2144118
Moved 3110.009 371 318.8047 0.025463 -0.1779714
Moved 3110.024 371 328.1379 0.025463 -0.1539663
Moved 3110.04 371 336.6317 0.025463 -0.1321202
Moved 3110.055 371 342.856 0.025463 -0.1161113
Moved 3110.07 371 347.4335 0.025463 -0.1043376
Moved 3110.084 378 352.1781 0.04166663 -0.09213451
Moved 3110.101 378.7767 355.3301 0.0434646 -0.08402757
Moved 3110.115 380.1397 359.4191 0.04661968 -0.07351071
Ended 3110.13 380.1397 359.4191 0.04661968 -0.07351071
Accept 3110.159 0 the
Began 3110.651 350 278 -0.02314816 -0.2829219
Stationary 3110.67 350 278 -0.02314816 -0.2829219
Stationary 3110.687 350 278 -0.02314816 -0.2829219
Stationary 3110.702 350 278 -0.02314816 -0.2829219
Stationary 3110.717 350 278 -0.02314816 -0.2829219
Moved 3110.732 374.6682 293.5345 0.03395408 -0.2429667
Moved 3110.748 390.7139 305.2568 0.07109702 -0.2128168
Moved 3110.763 421.0806 326.1157 0.1413904 -0.1591675
Moved 3110.78 436.0498 338.0436 0.1760413 -0.1284887
Moved 3110.794 450.4491 349.5593 0.2093729 -0.09887011
Moved 3110.81 461.0268 358.2701 0.2338584 -0.07646568
Moved 3110.825 471.217 365.5836 0.2574468 -0.05765554
Moved 3110.84 480.559 373.7992 0.2790718 -0.03652471
Moved 3110.856 487.5295 379.608 0.2952073 -0.02158451
Moved 3110.87 497.465 389.465 0.3182059 0.003767837
Moved 3110.887 502.9485 393.1588 0.3308992 0.01326836
Moved 3110.906 511.3498 401.3498 0.3503467 0.03433581
Moved 3110.917 516.6611 405.6611 0.3626415 0.04542457
Moved 3110.932 521.3186 410.3186 0.3734227 0.05740374
Moved 3110.948 525.5 414.5 0.3831019 0.0681584
Moved 3110.963 526.4626 416.4626 0.3853302 0.07320628
Moved 3110.978 529.1609 418.0804 0.3915761 0.07736731
Moved 3110.999 530.5 419.5 0.3946759 0.08101848
Moved 3111.01 531.9663 420.9663 0.3980701 0.08478981
Moved 3111.025 533.405 421 0.4014005 0.08487643
Moved 3111.04 533.8438 422.8438 0.4024162 0.08961881
Moved 3111.055 534.5 423.5 0.4039352 0.09130646
Stationary 3111.071 534.5 423.5 0.4039352 0.09130646
Moved 3111.086 535.2218 424.2218 0.405606 0.09316298
Stationary 3111.104 535 424 0.4050927 0.09259254
Moved 3111.117 535 424.6729 0.4050927 0.09432313
Moved 3111.132 535 425.5 0.4050927 0.09645053
Stationary 3111.148 535 425.5 0.4050927 0.09645053
Moved 3111.163 535 425 0.4050927 0.09516452
Stationary 3111.178 535 425 0.4050927 0.09516452
Stationary 3111.193 535 425 0.4050927 0.09516452
Stationary 3111.209 535 425 0.4050927 0.09516452
Moved 3111.225 518.8829 425 0.3677846 0.09516452
Moved 3111.24 509.8967 425 0.346983 0.09516452
Moved 3111.256 501.2004 425 0.3268528 0.09516452
Moved 3111.271 487.5376 414.0151 0.295226 0.06691116
Moved 3111.287 469.6293 408.2706 0.2537715 0.05213619
Moved 3111.302 459.9665 402.9833 0.231404 0.03853719
Moved 3111.317 434.9198 391.6799 0.1734256 0.009464727
Moved 3111.333 415.7827 382.9766 0.1291266 -0.01292028
Moved 3111.349 391.5687 370.7844 0.07307559 -0.0442789
Moved 3111.364 367.2747 357.5971 0.0168397 -0.07819682
Moved 3111.379 345.6863 344.6118 -0.03313348 -0.1115951
Moved 3111.395 325.9568 331.5888 -0.0788036 -0.1450905
Moved 3111.41 312.4454 321.584 -0.11008 -0.1708229
Moved 3111.426 293.5 308.5 -0.1539352 -0.2044754
Moved 3111.442 282.5057 302.2809 -0.179385 -0.2204709
Moved 3111.457 272.2683 293.6586 -0.2030826 -0.2426478
Moved 3111.472 263.0085 288.6724 -0.2245172 -0.2554723
Moved 3111.488 254.3948 284.1974 -0.2444565 -0.2669821
Moved 3111.502 246.7526 280.5842 -0.2621467 -0.2762752
Moved 3111.518 241.5553 278.2776 -0.2741776 -0.2822077
Moved 3111.534 235.9405 275.4703 -0.2871747 -0.2894284
Moved 3111.55 231.1604 274.2901 -0.2982397 -0.2924638
Moved 3111.564 226.5539 271.7026 -0.308903 -0.299119
Moved 3111.579 222.8195 271.4097 -0.3175474 -0.2998722
Moved 3111.594 219.9594 269.9797 -0.3241681 -0.3035503
Moved 3111.611 217.0566 268.5283 -0.3308875 -0.3072832
Moved 3111.625 215 267.5 -0.3356481 -0.309928
Moved 3111.641 212.0388 267.0194 -0.3425028 -0.3111641
Moved 3111.658 209.1615 267 -0.3491632 -0.311214
Moved 3111.672 207.2789 266 -0.353521 -0.3137861
Moved 3111.688 205.7004 264.7004 -0.3571751 -0.3171286
Moved 3111.704 204.2588 265 -0.3605121 -0.3163581
Moved 3111.719 202.8201 265 -0.3638424 -0.3163581
Stationary 3111.734 202.8201 265 -0.3638424 -0.3163581
Moved 3111.75 201.6816 265 -0.3664778 -0.3163581
Stationary 3111.766 201.6816 265 -0.3664778 -0.3163581
Stationary 3111.781 201.6816 265 -0.3664778 -0.3163581
Moved 3111.795 202 278.1345 -0.3657407 -0.2825761
Moved 3111.811 217 287 -0.3310185 -0.2597736
Moved 3111.826 225.5482 298.5482 -0.3112309 -0.2300715
Moved 3111.841 235.5941 308.5941 -0.2879766 -0.2042332
Moved 3111.857 243.7599 314.0699 -0.2690744 -0.1901495
Moved 3111.872 261.0621 329.2497 -0.2290229 -0.1511068
Moved 3111.887 275.4909 340.7927 -0.195623 -0.1214179
Moved 3111.902 290.1836 349.7891 -0.161612 -0.09827923
Moved 3111.917 300.6541 357.1815 -0.1373747 -0.07926571
Moved 3111.933 310.77 362.0443 -0.1139584 -0.06675862
Moved 3111.954 320.8631 366.3699 -0.09059469 -0.05563312
Moved 3111.966 327.1499 370.7666 -0.07604182 -0.04432466
Moved 3111.979 334.7791 374.3895 -0.05838175 -0.03500636
Moved 3111.995 340.5506 377.2753 -0.04502177 -0.02758419
Moved 3112.011 344.7329 379.5776 -0.03534054 -0.02166254
Moved 3112.026 349.0615 382.041 -0.0253206 -0.01532668
Moved 3112.042 350.921 383 -0.0210163 -0.01286016
Moved 3112.057 352.9034 383.9034 -0.01642744 -0.01053657
Moved 3112.073 354.0068 384 -0.01387313 -0.01028807
Moved 3112.087 354.4491 385 -0.01284937 -0.007716127
Moved 3112.103 355.5 385 -0.01041666 -0.007716127
Stationary 3112.119 355.5 385 -0.01041666 -0.007716127
Moved 3112.134 356.2497 385 -0.008681317 -0.007716127
Stationary 3112.149 356.2497 385 -0.008681317 -0.007716127
Stationary 3112.164 356 385 -0.009259283 -0.007716127
Stationary 3112.18 356 385 -0.009259283 -0.007716127
Stationary 3112.195 356 385 -0.009259283 -0.007716127
Moved 3112.211 335.3532 367.2061 -0.05705278 -0.05348229
Moved 3112.227 316.2922 353.5099 -0.1011755 -0.08870905
Moved 3112.242 293 337.5 -0.1550926 -0.1298869
Moved 3112.257 276.7098 325.5323 -0.1928015 -0.1606679
Moved 3112.273 262.1661 313.9329 -0.2264674 -0.1905019
Moved 3112.288 247.7707 306.2625 -0.25979 -0.2102304
Moved 3112.304 236.4948 298.3711 -0.2858918 -0.2305271
Moved 3112.319 223.7885 289.859 -0.3153043 -0.2524203
Moved 3112.335 216.2999 284.8666 -0.3326391 -0.2652608
Moved 3112.35 208.8866 280.332 -0.3497995 -0.2769241
Moved 3112.366 202.6595 275.6638 -0.364214 -0.2889305
Moved 3112.381 197.6631 272.7754 -0.3757799 -0.2963597
Moved 3112.397 193.5 270 -0.3854167 -0.303498
Moved 3112.411 190.0699 268.3566 -0.3933567 -0.3077248
Moved 3112.426 185.7507 265.8338 -0.4033549 -0.3142135
Moved 3112.442 182.9446 264.4723 -0.4098505 -0.3177154
Moved 3112.457 180.0616 264 -0.4165241 -0.31893
Moved 3112.473 178.588 262.588 -0.419935 -0.3225617
Moved 3112.489 177.5 263 -0.4224537 -0.3215021
Moved 3112.504 176.8528 263 -0.4239518 -0.3215021
Stationary 3112.519 176.8528 263 -0.4239518 -0.3215021
Stationary 3112.534 176.8528 263 -0.4239518 -0.3215021
Stationary 3112.55 177 263 -0.4236111 -0.3215021
Moved 3112.565 197.1567 269.0784 -0.3769521 -0.3058684
Moved 3112.581 220.2535 277.0167 -0.3234872 -0.2854509
Moved 3112.597 248.2782 280.6462 -0.2586152 -0.2761156
Moved 3112.613 279.9071 281 -0.1854003 -0.2752058
Moved 3112.627 305.4523 281 -0.1262679 -0.2752058
Moved 3112.643 342.0853 281 -0.04146923 -0.2752058
Moved 3112.66 369.6569 281 0.02235403 -0.2752058
Moved 3112.675 400.8357 281 0.094527 -0.2752058
Moved 3112.696 450.3178 283.3948 0.209069 -0.2690462
Stationary 3112.707 450.3178 283.3948 0.209069 -0.2690462
Moved 3112.719 470.7971 284 0.2564748 -0.2674897
Moved 3112.736 481.4631 284 0.2811646 -0.2674897
Moved 3112.752 499.8392 284 0.3237019 -0.2674897
Moved 3112.767 511.9482 274.4103 0.3517319 -0.2921546
Moved 3112.782 522.6639 272.7623 0.3765367 -0.2963933
Moved 3112.797 530.3884 269.3223 0.3944175 -0.305241
Moved 3112.813 536.4822 267.8795 0.4085236 -0.3089521
Moved 3112.827 542.8431 266.4314 0.4232479 -0.3126765
Moved 3112.844 547.298 265.234 0.4335601 -0.3157562
Moved 3112.86 551.3861 263.8713 0.4430234 -0.3192612
Moved 3112.875 554.1325 263 0.4493808 -0.3215021
Moved 3112.889 557.0124 263 0.4560471 -0.3215021
Moved 3112.904 558.4409 263 0.4593538 -0.3215021
Moved 3112.92 560.7681 262 0.4647409 -0.3240741
Moved 3112.936 562 262 0.4675925 -0.3240741
Ended 3112.953 561 262 0.4652777 -0.3240741
Candidates 3113.009 12 postal partial goal ideal distal usual oak portal visual oral israel hospital
Began 3113.466 404 216 0.1018518 -0.4423869
Stationary 3113.478 404 216 0.1018518 -0.4423869
Stationary 3113.489 404 216 0.1018518 -0.4423869
Stationary 3113.504 404 216 0.1018518 -0.4423869
Stationary 3113.521 404 216 0.1018518 -0.4423869
Moved 3113.535 404 234.9856 0.1018518 -0.3935556
Moved 3113.552 404 264.1156 0.1018518 -0.3186327
Moved 3113.568 404 286.093 0.1018518 -0.2621067
Moved 3113.584 416 299 0.1296297 -0.2289095
Moved 3113.599 417.7288 318.9151 0.1336314 -0.1776876
Moved 3113.613 420.7271 329.545 0.1405721 -0.1503473
Moved 3113.63 421.8057 335.2228 0.1430687 -0.1357439
Moved 3113.645 423.2455 342.2276 0.1464016 -0.1177274
Moved 3113.66 425 346.0613 0.150463 -0.107867
Moved 3113.675 426.1291 349.2582 0.1530766 -0.09964468
Moved 3113.69 426 350.5 0.1527777 -0.09645069
Ended 3113.708 427.4951 354.4854 0.1562387 -0.0862003
Accept 3113.75 0 postal
Began 3114.027 389 270 0.06712963 -0.303498
Stationary 3114.045 389 270 0.06712963 -0.303498
