he is just like everyone else
he is just like everyone else
FixStart
0.6 0.6
432 388.8
Moved 2518.392 279.2296 377.054 -0.1869684 -0.02815325
Moved 2518.409 271.1971 371.1407 -0.2055623 -0.04336227
Moved 2518.426 258.3442 361.1566 -0.2353143 -0.0690417
Moved 2518.446 242.5631 352.1379 -0.2718447 -0.09223804
Stationary 2518.457 242.5631 352.1379 -0.2718447 -0.09223804
Moved 2518.47 237.1147 349.5574 -0.2844566 -0.09887506
Moved 2518.485 231.399 346.6995 -0.2976875 -0.1062256
Moved 2518.5 227.8013 346 -0.3060156 -0.1080248
Moved 2518.516 224.662 345.2206 -0.3132824 -0.1100292
Moved 2518.532 222.8606 345 -0.3174522 -0.1105968
Moved 2518.546 221.4212 345 -0.3207844 -0.1105968
Stationary 2518.562 221 345 -0.3217593 -0.1105968
Stationary 2518.58 221 345 -0.3217593 -0.1105968
Moved 2518.592 221 353.9453 -0.3217593 -0.08758929
Moved 2518.608 221 361.6879 -0.3217593 -0.06767508
Moved 2518.627 239 369 -0.2800926 -0.04886839
Moved 2518.64 251.9695 386.1257 -0.2500706 -0.004820843
Moved 2518.655 266.9728 400.9728 -0.2153406 0.03336628
Moved 2518.671 282.2208 413.7767 -0.1800444 0.06629794
Moved 2518.686 298.9605 426.4703 -0.1412952 0.09894629
Moved 2518.701 311.0166 436.8133 -0.1133875 0.1255485
Moved 2518.716 321.2599 445.2166 -0.08967613 0.1471619
Moved 2518.731 329.8922 452.4102 -0.06969387 0.165664
Moved 2518.747 335.4111 456.8083 -0.05691866 0.1769762
Moved 2518.763 342.2155 462.1724 -0.04116794 0.1907724
Moved 2518.78 348.4211 467.4211 -0.02680292 0.2042724
Moved 2518.793 353.6678 472.6678 -0.01465783 0.217767
Moved 2518.81 362.0711 477.0355 0.0047942 0.2290007
Ended 2518.825 373 486 0.0300926 0.2520575
Candidates 2518.961 12 just host list ghost past house usat first judy pay use goat
Began 2519.36 414 363 0.125 -0.06430049
Stationary 2519.381 414 363 0.125 -0.06430049
Stationary 2519.393 414 363 0.125 -0.06430049
Stationary 2519.409 414 363 0.125 -0.06430049
Stationary 2519.427 414 363 0.125 -0.06430049
Moved 2519.44 414 382.5661 0.125 -0.01397615
Moved 2519.456 425.1584 405.3168 0.1508296 0.04453894
Moved 2519.473 429.1928 437.3255 0.1601685 0.126866
Ended 2519.491 431 446 0.1643519 0.1491768
Accept 2519.532 0 just
Began 2519.973 344 381 -0.03703703 -0.01800419
Stationary 2519.984 344 381 -0.03703703 -0.01800419
Stationary 2519.996 344 381 -0.03703703 -0.01800419
Stationary 2520.01 344 381 -0.03703703 -0.01800419
Stationary 2520.025 344 381 -0.03703703 -0.01800419
Stationary 2520.042 344 381 -0.03703703 -0.01800419
Stationary 2520.058 344 381 -0.03703703 -0.01800419
Moved 2520.072 367.5429 381 0.01746039 -0.01800419
Moved 2520.089 384.8004 381 0.05740821 -0.01800419
Moved 2520.104 425.8792 381 0.1524981 -0.01800419
Moved 2520.12 455.1603 371.2379 0.2202785 -0.04311251
Moved 2520.135 478.3056 367.9592 0.2738555 -0.05154527
Moved 2520.151 492.6328 365.0734 0.3070205 -0.0589676
Moved 2520.165 505.2635 365 0.3362581 -0.05915646
Moved 2520.181 516.6405 365 0.3625938 -0.05915646
Moved 2520.197 521.5 365 0.3738426 -0.05915646
Moved 2520.212 525.5158 365 0.3831384 -0.05915646
Moved 2520.227 531.1367 375.2734 0.3961497 -0.03273316
Moved 2520.242 535.4426 381.6066 0.4061173 -0.01644394
Moved 2520.258 537.17 388.8499 0.4101157 0.002185955
Moved 2520.274 538.5988 395.994 0.4134232 0.02056071
Moved 2520.288 539 404.2253 0.4143518 0.04173161
Moved 2520.304 539 411.4452 0.4143518 0.06030137
Moved 2520.319 534.8765 420.7126 0.4048066 0.08413742
Moved 2520.336 526.8105 434.3788 0.3861355 0.1192871
Moved 2520.352 519.6808 447.1744 0.3696315 0.1521976
Moved 2520.366 511.5408 459.2789 0.3507889 0.1833305
Moved 2520.382 502.9797 469.3569 0.3309716 0.2092512
Moved 2520.402 491.3194 486.1343 0.3039801 0.2524029
Stationary 2520.413 491.3194 486.1343 0.3039801 0.2524029
Moved 2520.427 485.8636 491.1365 0.2913508 0.2652686
Moved 2520.442 479.2365 500.5161 0.2760105 0.2893932
Moved 2520.458 472.029 507.971 0.2593263 0.3085673
Moved 2520.474 464.8299 513.9021 0.2426617 0.3238222
Moved 2520.488 458.7007 518.2244 0.2284739 0.3349393
Moved 2520.504 454.5 521 0.21875 0.3420781
Moved 2520.52 447.1524 524.8984 0.2017416 0.3521048
Moved 2520.537 442.7358 527.1321 0.191518 0.35785
Moved 2520.55 438.9648 528.5176 0.1827888 0.3614136
Moved 2520.565 435.1101 529.9633 0.173866 0.3651317
Moved 2520.583 432.2037 531.3981 0.1671382 0.3688222
Moved 2520.597 429.3238 531.8381 0.1604717 0.3699538
Moved 2520.612 426.4679 532 0.1538608 0.3703703
Moved 2520.627 424.5819 532 0.1494951 0.3703703
Moved 2520.643 423.1422 532 0.1461624 0.3703703
Moved 2520.658 421.7587 532 0.14296 0.3703703
Moved 2520.673 420.3089 532 0.139604 0.3703703
Moved 2520.688 420 518.304 0.1388889 0.3351438
Moved 2520.705 420 507.8201 0.1388889 0.3081791
Moved 2520.72 429.0558 487.9008 0.1598513 0.2569465
Moved 2520.735 439.2311 461.6915 0.1834053 0.1895357
Moved 2520.751 448 444.5 0.2037037 0.1453189
Moved 2520.766 457.7803 416.5859 0.2263433 0.07352331
Moved 2520.782 463.6088 401.9781 0.2398351 0.03595176
Moved 2520.797 469.5014 386.1633 0.2534755 -0.004723984
Moved 2520.813 473.8576 374.7131 0.2635592 -0.03417427
Moved 2520.838 480.3135 357.0595 0.2785035 -0.07957952
Moved 2520.849 483 350.5 0.2847222 -0.09645069
Stationary 2520.86 483 350.5 0.2847222 -0.09645069
Moved 2520.875 483.7079 346.8762 0.2863609 -0.105771
Moved 2520.89 484 343.7084 0.287037 -0.1139189
Moved 2520.905 484 340.8332 0.287037 -0.1213138
Moved 2520.921 484 337.965 0.287037 -0.128691
Moved 2520.935 477.2089 336 0.2713168 -0.1337449
Moved 2520.951 461.0466 336 0.2339041 -0.1337449
Moved 2520.967 442.7586 336 0.1915708 -0.1337449
Moved 2520.984 422.1813 356.9 0.1439382 -0.07998988
Moved 2520.997 379.3312 378.1172 0.04474809 -0.02541883
Moved 2521.013 351.3452 394.2739 -0.02003436 0.01613644
Moved 2521.03 334.0806 406.2029 -0.05999853 0.04681814
Moved 2521.044 316.9324 416.2061 -0.09969343 0.07254659
Moved 2521.059 302.2564 423.6783 -0.1336658 0.09176528
Moved 2521.076 289.5615 431.274 -0.163052 0.1113014
Moved 2521.09 280.8038 436.7476 -0.1833245 0.1253796
Moved 2521.105 271.2191 442.5206 -0.2055113 0.1402279
Moved 2521.121 263.6402 447.2159 -0.223055 0.1523041
Moved 2521.137 256.9866 451.51 -0.2384569 0.1633487
Moved 2521.151 250.2967 455.822 -0.2539428 0.1744391
Moved 2521.167 244.4504 460.1622 -0.2674758 0.1856022
Moved 2521.183 238.6897 464.4827 -0.2808109 0.1967147
Ended 2521.199 234 469 -0.2916667 0.2083333
Candidates 2521.397 12 like looks line luke little lounge longer lone life globe kills light
Began 2521.84 423 311 0.1458333 -0.1980453
Stationary 2521.861 423 311 0.1458333 -0.1980453
Moved 2521.875 423 318.8641 0.1458333 -0.1778186
Moved 2521.892 423 335.7993 0.1458333 -0.134261
Moved 2521.907 423 355.6293 0.1458333 -0.08325788
Moved 2521.922 423 377.6457 0.1458333 -0.02663153
Moved 2521.937 423 394 0.1458333 0.01543206
Moved 2521.953 429.4318 412.2904 0.1607218 0.06247528
Ended 2521.969 436.5 422.5 0.1770833 0.08873452
Accept 2522.011 0 like
Began 2522.337 473 351 0.2615741 -0.09516476
Stationary 2522.354 473 351 0.2615741 -0.09516476
Stationary 2522.369 473 351 0.2615741 -0.09516476
Stationary 2522.385 473 351 0.2615741 -0.09516476
Stationary 2522.399 473 351 0.2615741 -0.09516476
Stationary 2522.415 473 351 0.2615741 -0.09516476
Moved 2522.433 466.1413 355.7484 0.2456974 -0.08295177
Moved 2522.445 456.1567 362.8825 0.222585 -0.06460268
Moved 2522.461 447.5128 369.3654 0.202576 -0.04792868
Moved 2522.476 433 382.5 0.1689814 -0.01414617
Moved 2522.492 422.2562 394.7072 0.1441115 0.01725103
Moved 2522.508 410.718 404.8717 0.1174029 0.04339422
Moved 2522.523 400.3213 413.8439 0.0933364 0.06647082
Moved 2522.544 378.6891 435.0294 0.04326184 0.1209603
Stationary 2522.554 378.6891 435.0294 0.04326184 0.1209603
Moved 2522.568 372.7335 441.2665 0.02947559 0.1370024
Moved 2522.584 365.7292 449.525 0.01326193 0.1582433
Moved 2522.6 360.9359 455.0641 0.00216643 0.1724899
Moved 2522.615 356.6224 460.5034 -0.007818441 0.1864799
Moved 2522.631 354.8879 463.1121 -0.01183361 0.1931895
Moved 2522.646 353.0136 464.9864 -0.01617218 0.1980102
Moved 2522.66 353 467.8995 -0.01620372 0.2055027
Moved 2522.678 352 468.6699 -0.01851852 0.2074843
Moved 2522.692 350.9966 470.0034 -0.02084111 0.2109139
Moved 2522.708 351 472.8842 -0.02083332 0.2183233
Moved 2522.723 351 473.8884 -0.02083332 0.2209064
Moved 2522.738 351 475.3169 -0.02083332 0.2245804
Stationary 2522.753 351 475.3169 -0.02083332 0.2245804
Moved 2522.768 351 477.1977 -0.02083332 0.2294178
Moved 2522.785 351 478.5 -0.02083332 0.2327674
Stationary 2522.8 351 478.5 -0.02083332 0.2327674
Moved 2522.815 351 479.3197 -0.02083332 0.2348756
Stationary 2522.833 351 479 -0.02083332 0.2340534
Moved 2522.86 351 480.0359 -0.02083332 0.2367178
Stationary 2522.876 351 480.0359 -0.02083332 0.2367178
Stationary 2522.894 351 480.0359 -0.02083332 0.2367178
Stationary 2522.909 351 480 -0.02083332 0.2366254
Moved 2522.93 369.6976 458.2838 0.0224481 0.180771
Stationary 2522.94 369.6976 458.2838 0.0224481 0.180771
Moved 2522.955 377.5976 441.2723 0.0407351 0.1370173
Moved 2522.971 387.5367 418.4875 0.06374241 0.0784144
Moved 2522.985 394.251 398.5967 0.0792848 0.02725479
Moved 2523.001 403.6674 371.0931 0.101082 -0.0434848
Moved 2523.017 408.7867 354.4824 0.1129323 -0.08620784
Moved 2523.031 416.5929 327.573 0.1310022 -0.1554192
Moved 2523.047 422.2949 311.1891 0.1442011 -0.197559
Moved 2523.063 430.113 292.2551 0.1622986 -0.2462574
Moved 2523.078 436.8082 274.5753 0.1777968 -0.2917302
Moved 2523.093 445.4415 257.117 0.1977812 -0.3366333
Moved 2523.108 450.5228 246.2725 0.2095436 -0.3645255
Moved 2523.124 454.7589 239.3617 0.2193492 -0.3823002
Moved 2523.14 459.0698 230.8604 0.2293283 -0.4041657
Moved 2523.156 461.6078 223.7844 0.2352032 -0.4223653
Moved 2523.172 463.2427 221.7573 0.2389877 -0.427579
Moved 2523.186 464 219.6372 0.2407408 -0.4330319
Moved 2523.201 465.1202 216.7596 0.2433338 -0.4404331
Moved 2523.216 465 215.5 0.2430555 -0.4436729
Stationary 2523.231 465 215.5 0.2430555 -0.4436729
Moved 2523.254 460.4312 222.4243 0.2324796 -0.4258634
Stationary 2523.264 460.4312 222.4243 0.2324796 -0.4258634
Moved 2523.278 449.917 240.1422 0.2081412 -0.3802927
Moved 2523.294 439.8459 254.5059 0.1848283 -0.3433492
Moved 2523.31 425.781 278.7727 0.1522709 -0.2809345
Moved 2523.324 415.7034 295.9371 0.128943 -0.2367873
Moved 2523.341 406.6003 312.2327 0.1078712 -0.1948748
Moved 2523.356 397.9391 329.1218 0.08782197 -0.1514357
Moved 2523.371 390.4916 344.0168 0.07058243 -0.1131256
Moved 2523.386 383.3547 362.4777 0.0540619 -0.06564403
Moved 2523.402 377.3123 377.7193 0.04007479 -0.02644213
Moved 2523.417 373.1385 392.8257 0.03041307 0.01241174
Moved 2523.434 367.8065 407.4838 0.01807054 0.05011249
Moved 2523.447 362.0495 429.3145 0.004744132 0.1062614
Moved 2523.462 359.3036 438.7858 -0.001612157 0.1306218
Moved 2523.479 355.0155 451.9586 -0.01153812 0.1645026
Moved 2523.495 352.133 469.202 -0.01821066 0.2088527
Moved 2523.509 349.2504 477.1238 -0.0248834 0.2292278
Moved 2523.528 347.6899 487.1707 -0.02849559 0.2550685
Moved 2523.54 346.2495 493.002 -0.03182982 0.2700666
Moved 2523.56 346 499.9597 -0.03240739 0.2879622
Moved 2523.572 346 502.7155 -0.03240739 0.29505
Moved 2523.586 346 505.7391 -0.03240739 0.3028269
Moved 2523.601 346 508.3677 -0.03240739 0.3095877
Moved 2523.617 346 510.6276 -0.03240739 0.3154002
Moved 2523.632 346 512.0632 -0.03240739 0.3190925
Moved 2523.647 346 513.5 -0.03240739 0.3227879
Stationary 2523.663 346 513.5 -0.03240739 0.3227879
Moved 2523.679 346 514.3718 -0.03240739 0.3250304
Moved 2523.696 357.9926 516.3985 -0.004646778 0.330243
Moved 2523.71 373.8438 517 0.03204584 0.33179
Moved 2523.726 387.0474 517 0.06260981 0.33179
Moved 2523.74 409.1173 511.5522 0.1136974 0.3177783
Moved 2523.757 424.2404 506.3279 0.1487047 0.3043412
Moved 2523.772 440.6242 500.3503 0.1866302 0.2889666
Moved 2523.788 452.3949 496.4815 0.2138771 0.2790161
Moved 2523.803 466.3551 491.058 0.2461923 0.2650667
Moved 2523.818 478.7097 486.6451 0.2747911 0.2537168
Moved 2523.834 489.7816 482.7767 0.3004203 0.2437671
Moved 2523.853 499.2943 478.9019 0.3224404 0.2338011
Moved 2523.865 508.865 476.0386 0.3445949 0.2264366
Moved 2523.879 518.9348 471.7422 0.3679045 0.2153864
Moved 2523.894 525 471.5 0.3819444 0.2147633
Moved 2523.911 534.7776 467.0889 0.4045779 0.2034179
Moved 2523.926 544.8685 464.1804 0.4279363 0.1959372
Moved 2523.941 553.0485 463 0.4468716 0.1929011
Moved 2523.957 560.3264 460.4695 0.4637184 0.1863926
Moved 2523.972 567.5396 460 0.4804156 0.1851851
Moved 2523.986 574.7786 458.8443 0.4971726 0.1822126
Moved 2524.002 580 457.5 0.5092593 0.1787551
Moved 2524.017 585.3408 456.3318 0.5216221 0.1757506
Moved 2524.032 591.3729 454.9068 0.5355855 0.1720853
Moved 2524.048 596.6286 455 0.5477514 0.172325
Moved 2524.064 601.9445 455 0.5600565 0.172325
Moved 2524.08 606.2629 455 0.570053 0.172325
Moved 2524.095 611.4437 455 0.5820455 0.172325
Moved 2524.111 615.8768 455 0.5923074 0.172325
Moved 2524.128 620.2205 465.4409 0.6023622 0.1991792
Moved 2524.148 626.8782 470.8782 0.6177735 0.213164
Stationary 2524.159 626.8782 470.8782 0.6177735 0.213164
Moved 2524.171 627.7271 475.1811 0.6197385 0.2242311
Moved 2524.187 629.1526 479.4579 0.6230385 0.2352311
Moved 2524.203 629 482.5948 0.6226851 0.2432993
Moved 2524.218 629 485.0635 0.6226851 0.249649
Moved 2524.233 629 486.0867 0.6226851 0.2522804
Stationary 2524.249 629 486.0867 0.6226851 0.2522804
Moved 2524.264 621.0191 487 0.6042109 0.2546296
Moved 2524.281 615.238 487 0.5908288 0.2546296
Moved 2524.295 606.61 487 0.5708564 0.2546296
Moved 2524.311 595.5551 470.027 0.5452663 0.2109746
Moved 2524.325 581.1943 458.1943 0.5120237 0.1805407
Moved 2524.341 570.7986 445.9761 0.4879597 0.1491153
Moved 2524.357 549.9352 411.5587 0.4396649 0.06059332
Moved 2524.372 533.5217 382.5737 0.4016705 -0.01395653
Moved 2524.387 517.8626 348.084 0.3654227 -0.1026646
Moved 2524.404 507.4422 316.7687 0.3413013 -0.1832082
Moved 2524.427 496 269.5 0.3148148 -0.304784
