experience is hard to come by
Moved 692.6451 574.8317 535.8168 0.4972956 0.3801872
Moved 692.6603 551.519 537.1934 0.443331 0.3837278
Moved 692.6763 520.9092 537 0.372475 0.3832304
Moved 692.6918 487.2536 537 0.2945685 0.3832304
Moved 692.7076 447 525 0.2013889 0.3523662
Moved 692.722 408.9525 519.2286 0.1133159 0.337522
Moved 692.7372 374.3196 510.5799 0.03314714 0.3152775
Moved 692.753 349.5 507 -0.02430553 0.3060699
Moved 692.7689 316.5552 495.1555 -0.1005666 0.2756055
Moved 692.7849 288.9609 486.4614 -0.1644424 0.2532442
Moved 692.7994 272.6847 481.5184 -0.2021189 0.2405307
Moved 692.8152 256.0572 478.2831 -0.2406084 0.2322097
Moved 692.83 242.3012 475.1859 -0.272451 0.2242436
Moved 692.8529 223.5 470 -0.3159722 0.2109053
Stationary 692.8685 223.5 470 -0.3159722 0.2109053
Moved 692.8805 217.8034 469.2009 -0.3291589 0.2088499
Moved 692.8932 214.5451 469 -0.3367011 0.2083333
Moved 692.9075 212.3263 469 -0.3418373 0.2083333
Moved 692.9223 210.8903 469 -0.3451613 0.2083333
Stationary 692.9371 210.8903 469 -0.3451613 0.2083333
Stationary 692.9519 210.8903 469 -0.3451613 0.2083333
Stationary 692.9681 211 469 -0.3449074 0.2083333
Moved 692.9827 227.2605 479.1116 -0.3072673 0.2343406
Moved 692.9995 250.3453 487.7689 -0.2538304 0.2566073
Moved 693.0139 279.006 495.0015 -0.1874861 0.2752096
Moved 693.0295 333.6395 500.527 -0.06101971 0.2894213
Moved 693.0466 382.6667 502.2843 0.05246928 0.2939411
Moved 693.0609 422.6408 503 0.1450019 0.2957818
Moved 693.0757 451.1141 503 0.2109122 0.2957818
Moved 693.0907 462.5472 503 0.2373777 0.2957818
Moved 693.1064 478.5449 503 0.2744094 0.2957818
Moved 693.1224 490.3598 503 0.3017587 0.2957818
Moved 693.1368 498.0469 503 0.3195531 0.2957818
Moved 693.1521 504.2001 495.6498 0.3337967 0.276877
Moved 693.1679 508.4658 496 0.3436708 0.2777777
Moved 693.1823 509.8765 495.0618 0.3469363 0.2753645
Stationary 693.2 510 495 0.3472221 0.2752057
Stationary 693.2142 510 495 0.3472221 0.2752057
Stationary 693.2298 510 495 0.3472221 0.2752057
Stationary 693.2451 510 495 0.3472221 0.2752057
Moved 693.2598 502.8177 495 0.3305966 0.2752057
Moved 693.2778 490.3279 506.9717 0.3016849 0.305997
Moved 693.3066 456.9409 519.353 0.2244002 0.337842
Moved 693.3226 434.6467 525.0883 0.1727932 0.3525933
Moved 693.3386 415.8626 528.3563 0.1293116 0.3609985
Moved 693.3533 395.2205 531.2372 0.08152902 0.3684085
Moved 693.3685 381.0898 533 0.04881889 0.3729423
Moved 693.3845 366.193 533 0.01433571 0.3729423
Moved 693.4014 355.9825 533 -0.009299665 0.3729423
Moved 693.4162 346.7184 533 -0.03074447 0.3729423
Moved 693.4324 340.0654 533 -0.04614482 0.3729423
Moved 693.4462 334.2639 533 -0.05957434 0.3729423
Moved 693.4613 330.373 533 -0.0685809 0.3729423
Moved 693.4771 328.6816 533 -0.07249628 0.3729423
Moved 693.4916 326.2408 533 -0.07814626 0.3729423
Moved 693.5074 325.5 533 -0.07986113 0.3729423
Moved 693.5225 326 533 -0.07870371 0.3729423
Moved 693.5394 326 523.6066 -0.07870371 0.3487825
Moved 693.5536 326 505.9549 -0.07870371 0.3033819
Moved 693.5696 340.2702 486.6295 -0.04567077 0.2536765
Moved 693.585 350.388 465.2239 -0.02224992 0.1986211
Moved 693.6005 360.4991 442.5021 0.001155436 0.1401803
Moved 693.6157 369.5854 420.9672 0.02218852 0.08479216
Moved 693.6309 378.213 400.8364 0.04215965 0.0330153
Moved 693.6474 383.9822 386.5385 0.05551447 -0.003759164
Moved 693.6644 390.7538 369.6769 0.07118951 -0.04712729
Moved 693.6772 396.5409 353.7625 0.08458545 -0.08805937
Moved 693.6929 400.4727 344.4063 0.09368668 -0.1121237
Moved 693.7073 406.0251 331.6935 0.1065395 -0.1448212
Moved 693.7279 411.1272 319.7457 0.1183499 -0.1755513
Moved 693.7394 415.4583 311.0835 0.1283756 -0.1978306
Moved 693.7543 417.3564 304.9307 0.1327695 -0.2136559
Moved 693.7695 419.6822 299.2711 0.1381533 -0.2282121
Moved 693.7844 420 295.7516 0.1388889 -0.2372645
Moved 693.8007 421.5 291.5 0.1423611 -0.2481996
Moved 693.8149 421 287.9788 0.1412037 -0.2572561
Moved 693.8304 421 285.1085 0.1412037 -0.2646386
Moved 693.8459 421 282.2253 0.1412037 -0.2720542
Moved 693.8622 421 279.9763 0.1412037 -0.2778388
Moved 693.8772 401.8769 275.587 0.09693731 -0.2891282
Moved 693.8934 388.0467 272.1744 0.06492297 -0.2979052
Moved 693.9077 373.4435 272 0.03111929 -0.2983539
Moved 693.923 353.5485 272 -0.01493409 -0.2983539
Moved 693.9392 331.3218 272 -0.06638477 -0.2983539
Moved 693.9543 313.9268 285.3638 -0.1066509 -0.2639819
Moved 693.9699 299.9449 291.1896 -0.1390166 -0.2489978
Moved 693.9857 282.094 299.3412 -0.180338 -0.2280318
Moved 694.0016 268.6107 307.7023 -0.2115492 -0.2065271
Moved 694.0158 252.7252 321.1589 -0.2483212 -0.1719165
Moved 694.0307 242.1724 334.468 -0.2727491 -0.1376853
Moved 694.0463 234.0367 349.9193 -0.2915817 -0.09794415
Moved 694.0621 229.7053 362.884 -0.301608 -0.06459875
Moved 694.0777 231 380 -0.2986111 -0.02057613
Moved 694.094 231 398.246 -0.2986111 0.02635292
Moved 694.1083 248.9881 422.5229 -0.256972 0.08879339
Moved 694.124 260.5464 445.739 -0.2302165 0.1485054
Moved 694.14 270.8675 461.9346 -0.2063253 0.190161
Moved 694.1547 280.0885 478.4956 -0.1849803 0.2327561
Moved 694.1706 286.5061 493.2654 -0.1701247 0.2707442
Moved 694.1855 292 502.5 -0.1574074 0.2944958
Moved 694.2012 294.3685 509.1054 -0.1519248 0.3114851
Moved 694.2165 297.2461 515.4921 -0.1452637 0.3279118
Moved 694.2325 299 519.7086 -0.1412037 0.3387565
Moved 694.2472 300.0119 523.0238 -0.1388613 0.3472833
Moved 694.2632 300 524.4548 -0.1388889 0.350964
Ended 694.2778 301 525 -0.1365741 0.3523662
Candidates 694.4103 12 experience approve repetitive supportive forgive fortune cooperative sprint existence terrorist revolutionary respective
Began 694.8124 418 318 0.1342593 -0.1800412
Stationary 694.8318 418 318 0.1342593 -0.1800412
Stationary 694.8488 418 318 0.1342593 -0.1800412
Moved 694.8629 418 334.6472 0.1342593 -0.1372246
Moved 694.8844 418 375.8553 0.1342593 -0.03123648
Stationary 694.8953 418 375.8553 0.1342593 -0.03123648
Moved 694.9088 418 393.9495 0.1342593 0.01530219
Moved 694.9251 418 414.3229 0.1342593 0.06770283
Moved 694.9411 418 435.7365 0.1342593 0.122779
Moved 694.9558 418 447.7418 0.1342593 0.1536569
Moved 694.9715 418 457.4465 0.1342593 0.1786175
Moved 694.9867 418 461.0102 0.1342593 0.1877834
Ended 695.0026 418 463 0.1342593 0.1929011
Accept 695.0468 0 experience
Began 695.3361 547 489 0.4328704 0.2597736
Stationary 695.3558 547 489 0.4328704 0.2597736
Stationary 695.371 547 489 0.4328704 0.2597736
Stationary 695.3863 547 489 0.4328704 0.2597736
Stationary 695.4005 547 489 0.4328704 0.2597736
Stationary 695.4172 547 489 0.4328704 0.2597736
Moved 695.4318 531.9097 489 0.3979391 0.2597736
Moved 695.4494 524.4084 489 0.3805751 0.2597736
Moved 695.4639 508.7573 489 0.3443456 0.2597736
Moved 695.4782 486.0261 481.5864 0.2917272 0.2407056
Moved 695.4953 450.4568 466.4064 0.2093907 0.2016625
Moved 695.5102 409.3122 448.9183 0.1141487 0.1566829
Moved 695.5256 377.9091 434.4329 0.04145632 0.1194261
Moved 695.5406 353.1585 424.1829 -0.01583686 0.09306303
Moved 695.5558 332.7039 411.4223 -0.06318545 0.06024246
Moved 695.5723 314.7178 401.8589 -0.1048199 0.03564528
Moved 695.5882 298.5983 393.1445 -0.1421336 0.01323178
Moved 695.603 284.9147 386.9573 -0.1738086 -0.002681866
Moved 695.6182 274.6522 381.2298 -0.1975644 -0.01741315
Moved 695.6341 266.1522 377.0761 -0.2172403 -0.0280965
Moved 695.6499 259.6551 373.8275 -0.2322799 -0.03645194
Moved 695.6645 255.5 372.5 -0.2418981 -0.03986633
Moved 695.6801 252.0528 370.351 -0.2498778 -0.04539372
Moved 695.6953 247.7336 367.8224 -0.2598758 -0.05189723
Moved 695.7113 244.9446 367.4723 -0.2663319 -0.05279761
Moved 695.7327 241.608 367 -0.2740556 -0.05401234
Stationary 695.7435 241.608 367 -0.2740556 -0.05401234
Moved 695.7559 240.1586 366 -0.2774107 -0.05658444
Moved 695.772 239.5 366 -0.2789352 -0.05658444
Moved 695.7885 238.8434 366 -0.2804551 -0.05658444
Moved 695.8024 238.1881 366 -0.281972 -0.05658444
Moved 695.8184 237.5 366 -0.2835648 -0.05658444
Ended 695.8328 237.5 366 -0.2835648 -0.05658444
Candidates 696.0139 12 of odds odd pd ps off psa pigs pass oops is pa
Began 696.6936 370 397 0.02314816 0.02314815
Stationary 696.712 370 397 0.02314816 0.02314815
Stationary 696.7258 370 397 0.02314816 0.02314815
Stationary 696.7423 370 397 0.02314816 0.02314815
Stationary 696.7564 370 397 0.02314816 0.02314815
Ended 696.7714 370 397 0.02314816 0.02314815
NextCandidatePanel 696.8353
Began 697.4946 368 410 0.01851857 0.05658428
Stationary 697.513 368 410 0.01851857 0.05658428
Ended 697.5279 368 410 0.01851857 0.05658428
NextCandidatePanel 697.5712
Began 698.2028 361 389 0.002314846 0.002572016
Stationary 698.2213 361 389 0.002314846 0.002572016
Stationary 698.2359 361 389 0.002314846 0.002572016
Stationary 698.2516 361 389 0.002314846 0.002572016
Stationary 698.2682 361 389 0.002314846 0.002572016
Moved 698.2823 379.9901 398.6634 0.04627337 0.02742642
Moved 698.2986 393.8735 403.9494 0.0784109 0.04102204
Moved 698.314 412.7509 409.7695 0.1221085 0.05599139
Moved 698.3378 438.2693 414.0299 0.1811788 0.06694931
Stationary 698.3485 438.2693 414.0299 0.1811788 0.06694931
Moved 698.3598 448.3102 415.4729 0.2044217 0.07066071
Ended 698.3759 457 416 0.2245371 0.07201634
Accept 698.4183 10 is
Began 699.0685 450 383 0.2083333 -0.01286016
Stationary 699.0847 450 383 0.2083333 -0.01286016
Stationary 699.0998 450 383 0.2083333 -0.01286016
Stationary 699.1149 450 383 0.2083333 -0.01286016
Stationary 699.1299 450 383 0.2083333 -0.01286016
Stationary 699.1452 450 383 0.2083333 -0.01286016
Moved 699.1608 436.8499 383 0.1778931 -0.01286016
Moved 699.1766 429.3563 383 0.160547 -0.01286016
Moved 699.193 421.7884 373.6154 0.1430288 -0.03699762
Moved 699.2073 409.9185 371.9728 0.115552 -0.04122212
Moved 699.2233 398.0593 369.8824 0.08810023 -0.0465988
Moved 699.2397 386.493 367.4366 0.06132622 -0.05288936
Moved 699.2532 374.9732 365.9966 0.0346603 -0.05659307
Moved 699.269 360.9839 365 0.002277593 -0.05915646
Moved 699.2839 347.9755 365 -0.02783457 -0.05915646
Moved 699.2994 337.267 365 -0.05262275 -0.05915646
Moved 699.3158 315.967 365 -0.1019282 -0.05915646
Moved 699.3303 299.8557 365 -0.1392229 -0.05915646
Moved 699.3477 283.8607 365 -0.1762483 -0.05915646
Moved 699.3611 271.4643 370.0834 -0.2049438 -0.04608193
Moved 699.3773 258.5078 373.1658 -0.2349355 -0.03815388
Moved 699.394 247.5026 375.6108 -0.2604106 -0.03186512
Moved 699.414 228.6473 379.1691 -0.3040571 -0.0227133
Stationary 699.4244 228.6473 379.1691 -0.3040571 -0.0227133
Moved 699.4384 220.6688 380.6187 -0.3225259 -0.01898487
Moved 699.4535 212.7126 382.0575 -0.340943 -0.0152843
Moved 699.4695 207.032 383.492 -0.3540926 -0.01159464
Moved 699.4845 200.2693 383 -0.3697469 -0.01286016
Moved 699.5013 194.5474 384.3632 -0.3829921 -0.009354014
Moved 699.5151 191.5 384 -0.3900463 -0.01028807
Moved 699.5302 187.3062 384 -0.3997542 -0.01028807
Moved 699.5468 184.319 385.3405 -0.406669 -0.006840317
Moved 699.5618 181.4332 385.7834 -0.413349 -0.005701206
Moved 699.577 179.7667 386 -0.4172067 -0.005144111
Moved 699.5948 179 387 -0.4189815 -0.002572055
Moved 699.6076 177.8884 388.1116 -0.4215547 0.0002869265
Moved 699.6232 178 391 -0.4212963 0.007715971
Moved 699.6383 178 393.0784 -0.4212963 0.01306161
Moved 699.6534 178 398.5391 -0.4212963 0.02710672
Moved 699.6696 187.8762 405.4514 -0.3984348 0.04488529
Moved 699.6848 199.1583 417.1583 -0.3723188 0.07499553
Moved 699.7005 214.9323 431.476 -0.3358049 0.1118208
Moved 699.7169 235.5809 449.7701 -0.2880072 0.1588737
Moved 699.7314 255.7258 465.7131 -0.2413755 0.1998793
Moved 699.7462 272.0987 480.2114 -0.2034753 0.2371691
Moved 699.7621 292.6496 498.7534 -0.1559038 0.2848596
Moved 699.7783 309.9041 515.9041 -0.1159628 0.3289712
Moved 699.7928 324.7193 532.2632 -0.0816683 0.3710472
Moved 699.8137 342.7182 553.3379 -0.04000415 0.4252517
Stationary 699.8251 342.7182 553.3379 -0.04000415 0.4252517
Moved 699.8385 348.1801 560.2402 -0.02736077 0.4430045
Moved 699.8538 350.1942 562.1942 -0.02269859 0.4480303
Moved 699.8693 352.5694 565.1389 -0.01720041 0.455604
Moved 699.8845 354.013 567.0129 -0.01385887 0.4604241
Stationary 699.9021 354.013 567.0129 -0.01385887 0.4604241
Moved 699.916 354.8926 568 -0.01182273 0.4629629
Stationary 699.931 355 568 -0.01157408 0.4629629
Stationary 699.9457 355 568 -0.01157408 0.4629629
Moved 699.9611 355 556.9028 -0.01157408 0.4344208
Moved 699.9786 355 530.5118 -0.01157408 0.3665425
Moved 699.9963 355 510.6157 -0.01157408 0.3153694
Moved 700.0075 346.5337 487.6484 -0.03117199 0.2562973
Moved 700.0238 345.3427 469.1128 -0.03392885 0.2086233
Moved 700.0414 343.9105 451.9255 -0.03724431 0.1644173
Moved 700.0555 342.5 439.5 -0.04050925 0.1324588
Moved 700.0706 341.2828 430.697 -0.04332677 0.1098172
Moved 700.0861 341 423.6998 -0.04398147 0.0918205
Moved 700.1013 339.5029 416.5143 -0.04744708 0.07333912
Moved 700.1175 339.0627 412.188 -0.04846603 0.06221194
Moved 700.1318 337.6292 409.2585 -0.05178417 0.05467713
Moved 700.1472 337 406.1824 -0.05324075 0.04676532
Moved 700.1617 335.7414 403.4828 -0.05615414 0.0398221
Moved 700.1838 334.1619 400.1619 -0.05981049 0.03128044
Stationary 700.1949 334.1619 400.1619 -0.05981049 0.03128044
Ended 700.2086 334 398.7236 -0.06018519 0.02758132
Candidates 700.3927 12 hard hats harry gary lawyer hated hatred kathy laugh math lawyers layer
Began 700.825 407 350 0.1087963 -0.09773669
Stationary 700.84 407 350 0.1087963 -0.09773669
Stationary 700.8541 407 350 0.1087963 -0.09773669
Stationary 700.8709 407 350 0.1087963 -0.09773669
Moved 700.8874 407 356.3546 0.1087963 -0.08139253
Moved 700.9017 407 373.1376 0.1087963 -0.0382264
Moved 700.9169 407 390.5502 0.1087963 0.006559003
Moved 700.9325 407 418.9434 0.1087963 0.07958679
Moved 700.9495 407 434.8951 0.1087963 0.1206149
Moved 700.962 407 449.9345 0.1087963 0.1592965
Moved 700.9786 413.0607 460.1949 0.1228258 0.1856864
Moved 700.9966 414 467.5144 0.125 0.2045123
Ended 701.009 415 469 0.1273148 0.2083333
Accept 701.0524 0 hard
Began 701.3934 366 552 0.01388888 0.4218106
Stationary 701.4106 366 552 0.01388888 0.4218106
Stationary 701.4243 366 552 0.01388888 0.4218106
Stationary 701.4407 366 552 0.01388888 0.4218106
Stationary 701.46 366 552 0.01388888 0.4218106
Stationary 701.4717 366 552 0.01388888 0.4218106
Stationary 701.4867 366 552 0.01388888 0.4218106
Stationary 701.5018 366 552 0.01388888 0.4218106
Stationary 701.5166 366 552 0.01388888 0.4218106
Stationary 701.5321 366 552 0.01388888 0.4218106
Stationary 701.5491 366 552 0.01388888 0.4218106
Moved 701.5632 385.5304 552 0.05909821 0.4218106
Moved 701.5795 405.7649 552 0.1059373 0.4218106
Moved 701.5961 427.3867 552 0.1559876 0.4218106
Moved 701.6094 448.9532 552 0.2059101 0.4218106
Moved 701.6257 462.7936 552 0.2379482 0.4218106
Moved 701.6409 485.7637 552 0.2911197 0.4218106
Moved 701.6569 498.6005 552 0.3208345 0.4218106
Moved 701.6728 509.0841 552 0.3451021 0.4218106
Moved 701.6874 516.2202 552 0.3616207 0.4218106
Moved 701.7031 521.726 552 0.3743657 0.4218106
Moved 701.718 524.2457 552 0.3801984 0.4218106
Moved 701.7336 526.575 552 0.3855903 0.4218106
Moved 701.749 528.1511 552 0.3892386 0.4218106
Moved 701.7645 530.1892 552 0.3939565 0.4218106
Moved 701.786 533.4757 552 0.4015641 0.4218106
Stationary 701.7965 533.4757 552 0.4015641 0.4218106
Moved 701.8098 536.8187 552 0.4093025 0.4218106
Moved 701.826 539.7393 542.4125 0.4160631 0.3971515
Moved 701.8419 542 542 0.4212962 0.3960905
Moved 701.8567 542.9391 541.0609 0.4234701 0.3936751
Moved 701.8723 545.7523 539.6238 0.4299821 0.3899789
Moved 701.8877 546.8185 538.1815 0.4324504 0.3862691
Moved 701.9031 548.26 538 0.435787 0.3858024
Moved 701.9186 548.7015 536.2985 0.4368089 0.3814262
Moved 701.9337 551.3122 534.8439 0.4428523 0.3776848
Ended 701.9487 551.3122 534.8439 0.4428523 0.3776848
Candidates 702.0077 12 top to up yup tip tp ttp too yo you rip rp
Began 703.0082 403 353 0.09953707 -0.09002065
Stationary 703.0292 403 353 0.09953707 -0.09002065
Stationary 703.0434 403 353 0.09953707 -0.09002065
Stationary 703.0585 403 353 0.09953707 -0.09002065
Moved 703.073 371.4957 353 0.02661039 -0.09002065
Moved 703.0887 335.0199 353 -0.05782425 -0.09002065
Moved 703.1046 298.2473 353 -0.1429462 -0.09002065
Moved 703.1246 277.5275 353 -0.1909086 -0.09002065
Moved 703.1368 256.7451 353 -0.2390159 -0.09002065
Moved 703.1502 241.1214 360 -0.275182 -0.07201654
Moved 703.1665 229.0186 360.9977 -0.3031976 -0.06945041
Moved 703.1819 220.3818 361 -0.3231904 -0.06944452
Moved 703.1968 216.3672 361 -0.3324834 -0.06944452
Ended 703.2121 214.5 361 -0.3368055 -0.06944452
Accept 703.254 1 to
Began 703.7318 384 301 0.0555556 -0.2237656
Stationary 703.7513 384 301 0.0555556 -0.2237656
Stationary 703.7665 384 301 0.0555556 -0.2237656
Stationary 703.7817 384 301 0.0555556 -0.2237656
Stationary 703.7972 384 301 0.0555556 -0.2237656
Stationary 703.8127 384 301 0.0555556 -0.2237656
Moved 703.828 375.9441 293.8392 0.03690759 -0.2421832
Moved 703.8438 370.9554 288.9554 0.02535959 -0.2547444
Moved 703.8588 363.7118 280.2542 0.008592108 -0.2771242
Moved 703.8747 357.4084 271.6125 -0.005999158 -0.2993506
Moved 703.894 351.638 264.2975 -0.01935641 -0.3181647
Moved 703.9105 348.439 258.6585 -0.02676149 -0.3326684
Moved 703.9222 345.5533 254.33 -0.03344138 -0.3438016
Moved 703.9358 343.3328 250.9985 -0.03858144 -0.3523701
Moved 703.9517 342.179 249.179 -0.04125243 -0.35705
Moved 703.9684 340.8376 247.8375 -0.04435753 -0.3605002
Moved 703.9828 339.392 246.3921 -0.04770364 -0.3642179
Moved 703.9984 338.5 245.5 -0.04976853 -0.3665124
Moved 704.0135 339 244.7544 -0.04861111 -0.36843
Stationary 704.0289 339 244.7544 -0.04861111 -0.36843
Stationary 704.0441 339 245 -0.04861111 -0.3677984
Stationary 704.0596 339 245 -0.04861111 -0.3677984
Stationary 704.0742 339 245 -0.04861111 -0.3677984
Moved 704.0934 339 260.356 -0.04861111 -0.3283024
Moved 704.1062 351.2553 276.2128 -0.02024228 -0.2875185
Moved 704.1207 366.2016 297.3658 0.01435548 -0.2331127
Moved 704.1359 388.4652 331.1315 0.06589174 -0.1462668
Moved 704.1525 423.5303 382.7955 0.1470608 -0.01338621
Moved 704.1678 452 419.5 0.2129629 0.08101848
Moved 704.1827 466.9722 443.5337 0.2476207 0.1428335
Moved 704.2028 484.8127 468.5679 0.2889182 0.207222
Moved 704.2147 497.3991 485.1989 0.3180535 0.249997
Moved 704.2295 507.2241 497.2615 0.3407966 0.2810222
Moved 704.2445 514.4236 508.8777 0.357462 0.3108995
Moved 704.2601 518.7787 512.705 0.3675433 0.3207431
Moved 704.2759 521.7303 517.0955 0.3743757 0.3320355
Moved 704.2909 523.6437 518.6437 0.3788049 0.3360177
Moved 704.3067 524.8751 520.8751 0.3816554 0.3417569
Moved 704.3223 525 522.3252 0.3819444 0.3454866
Moved 704.3373 526 523.769 0.3842592 0.3492001
Stationary 704.3527 526 524 0.3842592 0.3497942
Moved 704.3674 526 525 0.3842592 0.3523662
Stationary 704.382 526 525 0.3842592 0.3523662
Stationary 704.399 526 525 0.3842592 0.3523662
Stationary 704.4135 526 525 0.3842592 0.3523662
Moved 704.4293 515.5248 505.0971 0.360011 0.3011757
Moved 704.4451 498 459.5 0.3194444 0.1838991
Moved 704.4608 478.3361 393.0642 0.273926 0.01302515
Moved 704.4803 465.1198 349.0659 0.2433328 -0.1001393
Moved 704.493 460.7241 326.7515 0.2331576 -0.1575323
Moved 704.506 458.0715 312.429 0.2270174 -0.1943699
Moved 704.5223 455.2183 295.3097 0.2204127 -0.2384011
Moved 704.5376 454.1695 287.1866 0.2179849 -0.2592938
Moved 704.5524 452.7317 279.6583 0.2146566 -0.2786568
Moved 704.5685 451.2921 270.4606 0.2113244 -0.3023132
Moved 704.5842 449.8444 263.2217 0.207973 -0.3209318
Moved 704.5995 449.4012 258.2036 0.2069472 -0.3338384
Moved 704.6146 448.2032 255.4063 0.2041739 -0.3410333
Moved 704.6297 446.8291 252.6581 0.2009932 -0.3481017
Moved 704.6445 446.3852 249.7704 0.1999658 -0.3555289
Moved 704.6607 444.9394 247.9393 0.1966189 -0.3602384
Moved 704.676 443.5 246.5 0.193287 -0.3639403
Moved 704.6915 439.17 246 0.1832639 -0.3652264
Moved 704.7067 426.4158 246 0.1537403 -0.3652264
Moved 704.722 416.5 267 0.130787 -0.311214
Moved 704.738 394.8157 288.1299 0.08059194 -0.2568676
Moved 704.7603 352.6296 342.1951 -0.01706118 -0.117811
Stationary 704.7715 352.6296 342.1951 -0.01706118 -0.117811
Moved 704.783 333.6415 363.8752 -0.06101504 -0.06204942
Moved 704.7996 310.5728 391.1006 -0.1144148 0.007974719
Moved 704.815 292.8255 411.3702 -0.1554965 0.06010856
Moved 704.8305 276 426.5 -0.1944444 0.09902258
Moved 704.8459 265.7937 439.8269 -0.2180701 0.1332995
Moved 704.8605 253.5844 453.4676 -0.2463324 0.1683837
Moved 704.876 243.0026 462.9974 -0.2708272 0.1928944
Moved 704.8923 234.3539 472.587 -0.2908474 0.2175592
Moved 704.9065 228.4862 479.8923 -0.3044301 0.2363484
Moved 704.9216 223.358 486.463 -0.3163009 0.2532484
Moved 704.9381 222 488.5 -0.3194444 0.2584876
Moved 704.9527 219.7628 492.3954 -0.3246232 0.2685066
Moved 704.9678 216.3713 497.4431 -0.3324739 0.2814895
Moved 704.9836 214.7484 500.5033 -0.3362306 0.2893603
Moved 704.9988 214.3072 503.3856 -0.3372518 0.2967734
Moved 705.0188 213.5 505 -0.3391204 0.3009258
Ended 705.0313 214 505.2943 -0.3379629 0.3016828
Candidates 705.1826 12 bone come bonds none comes clone bones congress confess clones blonde bombs
Began 705.859 456 374 0.2222222 -0.03600823
Stationary 705.8785 456 374 0.2222222 -0.03600823
Moved 705.8932 440.7567 374 0.1869368 -0.03600823
Moved 705.9076 418.4035 374 0.1351934 -0.03600823
Moved 705.9244 385.9026 374 0.05995979 -0.03600823
Moved 705.9393 343.7183 374 -0.03768916 -0.03600823
Moved 705.9537 315.4151 374 -0.1032058 -0.03600823
Moved 705.9706 298.8354 374 -0.1415848 -0.03600823
Moved 705.9872 278.4753 374 -0.1887146 -0.03600823
Moved 706.0015 266.8958 374 -0.2155191 -0.03600823
Moved 706.0159 257.94 374 -0.2362501 -0.03600823
Ended 706.0305 254 374 -0.2453704 -0.03600823
Accept 706.0593 1 come
Began 706.4149 405 281 0.1041667 -0.2752058
Stationary 706.4323 405 281 0.1041667 -0.2752058
Stationary 706.4484 405 281 0.1041667 -0.2752058
Stationary 706.4628 405 281 0.1041667 -0.2752058
