come and see our new car
come and see our new car
Basic
0.6 0.6
432 388.8
Began 751.1508 358 232 -0.004629641 -0.4012346
Stationary 751.1697 358 232 -0.004629641 -0.4012346
Stationary 751.1838 358 232 -0.004629641 -0.4012346
Stationary 751.1987 358 232 -0.004629641 -0.4012346
Stationary 751.215 358 232 -0.004629641 -0.4012346
Stationary 751.2302 358 232 -0.004629641 -0.4012346
Stationary 751.2446 358 232 -0.004629641 -0.4012346
Moved 751.2614 358 246.1743 -0.004629641 -0.364778
Moved 751.2772 358 251.4115 -0.004629641 -0.3513078
Moved 751.292 369.952 265.9399 0.023037 -0.3139405
Moved 751.3082 373.3882 277.7763 0.03099114 -0.2834972
Moved 751.3239 380.3515 290.4327 0.04710992 -0.2509447
Moved 751.3391 387.8519 301.7779 0.06447206 -0.2217647
Moved 751.3538 396.1622 317.3243 0.08370877 -0.181779
Moved 751.3694 404.5252 332.6296 0.1030677 -0.1424136
Moved 751.3853 412.5519 345.3279 0.121648 -0.1097535
Moved 751.3998 424.1668 361.5001 0.1485342 -0.06815819
Moved 751.4152 434.5827 377.4871 0.1726451 -0.02703937
Moved 751.4317 445.8864 392.108 0.1988112 0.01056593
Moved 751.4466 454.9973 405.9954 0.219901 0.0462844
Moved 751.4614 467.4022 423.9142 0.2486161 0.09237199
Moved 751.4792 478.9245 439.002 0.2752881 0.1311779
Moved 751.4921 489.0393 451.1878 0.2987021 0.16252
Moved 751.5077 497.5323 461.9153 0.3183617 0.1901115
Moved 751.522 506.8087 475.0782 0.339835 0.2239666
Moved 751.5389 515.0963 486.1283 0.3590191 0.2523876
Moved 751.5547 522.0487 494.4584 0.3751128 0.2738127
Moved 751.5703 531.3701 502.5739 0.3966901 0.2946858
Moved 751.5848 538.8787 508.7029 0.4140711 0.3104498
Moved 751.5999 547.837 514.7022 0.4348079 0.3258801
Moved 751.6157 553.6209 518.1725 0.4481965 0.3348058
Moved 751.6313 558.0729 521.0486 0.4585021 0.3422033
Moved 751.6461 562.2308 523.8206 0.4681269 0.3493327
Moved 751.6622 567.5537 525.7025 0.4804484 0.3541729
Moved 751.6808 570.4813 527.2406 0.4872252 0.358129
Moved 751.6931 573.2505 528.6253 0.4936355 0.3616905
Moved 751.7078 575.0148 529 0.4977193 0.3626543
Moved 751.7242 576.4045 529 0.5009363 0.3626543
Moved 751.7394 577.3185 530.3185 0.5030522 0.3660455
Moved 751.7545 578 530 0.5046296 0.3652262
Moved 751.7701 579.2151 530 0.5074425 0.3652262
Moved 751.785 579 518.8031 0.5069445 0.3364276
Moved 751.8002 579 507.1643 0.5069445 0.3064924
Moved 751.8235 553.4977 446.2443 0.4479113 0.1498052
Stationary 751.8338 553.4977 446.2443 0.4479113 0.1498052
Moved 751.8452 545.8088 422.6959 0.4301128 0.0892384
Moved 751.8619 535.2684 394.4547 0.4057139 0.01660143
Moved 751.8778 527.9689 368.6942 0.3888168 -0.04965503
Moved 751.8934 520.1403 345.3974 0.370695 -0.1095746
Moved 751.9091 507.6724 314.8659 0.3418342 -0.1881022
Moved 751.9249 498.6909 295.3818 0.3210438 -0.2382154
Moved 751.9406 492.4177 279.3987 0.3065225 -0.2793244
Moved 751.955 487 266 0.2939814 -0.3137861
Moved 751.9714 486.4159 259.9114 0.2926295 -0.3294461
Moved 751.9865 485.0319 250.223 0.2894257 -0.3543647
Moved 752.002 483.6498 241.8987 0.2862264 -0.3757751
Moved 752.0169 482.2676 236.0704 0.2830269 -0.3907653
Moved 752.0328 482 230.5413 0.2824074 -0.4049865
Moved 752.0468 480.5059 227.506 0.2789488 -0.4127932
Moved 752.0613 479.1237 225.2474 0.2757494 -0.4186023
Moved 752.079 478.0247 224.0247 0.2732053 -0.4217472
Moved 752.0931 475.3069 222.6534 0.2669142 -0.4252741
Moved 752.1087 467.9358 223 0.2498514 -0.4243828
Moved 752.1237 457.1242 235.2042 0.2248244 -0.3929932
Moved 752.1395 444.5194 246.4806 0.1956467 -0.3639903
Moved 752.1551 429.3605 262.5158 0.1605566 -0.3227475
Moved 752.1718 411.5047 280.4952 0.1192239 -0.2765042
Moved 752.1863 395.5 295 0.08217593 -0.2391976
Moved 752.2008 382.1113 308.1716 0.0511835 -0.20532
Moved 752.2161 363.5446 326.4554 0.008204977 -0.1582937
Moved 752.2314 348.61 338.41 -0.02636572 -0.1275465
Moved 752.2476 336.2134 348.908 -0.05506153 -0.1005454
Moved 752.263 323.586 360.1458 -0.08429174 -0.0716415
Moved 752.279 313.8386 370.8066 -0.1068551 -0.04422176
Moved 752.293 300.6882 383.2806 -0.1372959 -0.01213827
Moved 752.309 293.6608 390.3392 -0.1535629 0.00601635
Moved 752.3267 280.8641 398.7573 -0.183185 0.02766778
Moved 752.3401 272.1761 407.8239 -0.2032961 0.05098731
Moved 752.355 266.1147 413.8853 -0.2173271 0.06657734
Moved 752.371 259.5778 421.4222 -0.2324588 0.08596247
Moved 752.3857 254.0404 427.9495 -0.2452769 0.1027506
Moved 752.4018 249.8947 434.8422 -0.2548735 0.1204789
Moved 752.4166 245 440.5 -0.2662037 0.1350308
Moved 752.4327 242.369 447.0775 -0.2722939 0.1519481
Moved 752.4478 238.4055 452.7927 -0.2814688 0.1666479
Moved 752.4636 236.4169 456.7495 -0.2860721 0.1768247
Moved 752.4791 234.0693 460.896 -0.2915061 0.1874896
Moved 752.4937 232.6525 465.0425 -0.2947859 0.1981546
Moved 752.5075 231.2622 469.9511 -0.2980041 0.2107795
Moved 752.5231 229.874 473.2519 -0.3012175 0.2192692
Moved 752.5386 228.8699 476.3903 -0.3035419 0.2273411
Moved 752.5542 228.4372 479.6884 -0.3045435 0.2358238
Moved 752.5709 228 482.9028 -0.3055556 0.2440914
Moved 752.5862 228 484.3301 -0.3055556 0.2477627
Moved 752.5994 227.2718 487.4564 -0.3072412 0.2558033
Moved 752.6161 227 488 -0.3078704 0.2572016
Moved 752.6317 227 489.5 -0.3078704 0.2610596
Moved 752.6464 227 490.5 -0.3078704 0.2636316
Stationary 752.6619 227 490.5 -0.3078704 0.2636316
Moved 752.6783 227 491 -0.3078704 0.2649176
Ended 752.692 227 491 -0.3078704 0.2649176
Candidates 752.8759 12 bone bonds bombs come bond none blonde comes clone clones monde bones
Began 753.814 364 362 0.009259283 -0.06687243
Stationary 753.8361 364 362 0.009259283 -0.06687243
Stationary 753.8557 364 362 0.009259283 -0.06687243
Stationary 753.8663 364 362 0.009259283 -0.06687243
Stationary 753.88 364 362 0.009259283 -0.06687243
Moved 753.8946 372.2969 327.8953 0.028465 -0.1545903
Moved 753.9102 378.903 309.0652 0.04375697 -0.2030216
Moved 753.9283 382.5 291 0.05208333 -0.2494857
Moved 753.9418 386.9822 278.732 0.06245871 -0.2810391
Moved 753.9567 389.0496 268.7024 0.06724447 -0.3068354
Moved 753.9735 391.871 261.8224 0.07377545 -0.3245308
Moved 753.9886 391.8242 258.3517 0.07366707 -0.3334577
Stationary 754.0034 392 258 0.07407407 -0.3343622
Ended 754.0172 392 258 0.07407407 -0.3343622
Accept 754.077 3 come
Began 754.3549 191 473 -0.3912037 0.2186213
Stationary 754.3915 191 473 -0.3912037 0.2186213
Stationary 754.402 191 473 -0.3912037 0.2186213
Stationary 754.4193 191 473 -0.3912037 0.2186213
Stationary 754.4335 191 473 -0.3912037 0.2186213
Stationary 754.4488 191 473 -0.3912037 0.2186213
Stationary 754.4637 191 473 -0.3912037 0.2186213
Stationary 754.4807 191 473 -0.3912037 0.2186213
Moved 754.4952 191 461.6157 -0.3912037 0.1893407
Moved 754.5111 199.2696 457.4559 -0.372061 0.1786416
Moved 754.5288 202.7102 450.1497 -0.3640968 0.1598499
Moved 754.5422 206.884 442.2319 -0.3544351 0.1394853
