do you prefer a window seat
Stationary 1447.68 415 412 0.1273148 0.06172835
Ended 1447.695 415 412 0.1273148 0.06172835
NextCandidatePanel 1447.754
Began 1448.387 391 380 0.07175922 -0.02057613
Stationary 1448.406 391 380 0.07175922 -0.02057613
Stationary 1448.42 391 380 0.07175922 -0.02057613
Stationary 1448.435 391 380 0.07175922 -0.02057613
Stationary 1448.451 391 380 0.07175922 -0.02057613
Ended 1448.469 391 380 0.07175922 -0.02057613
NextCandidatePanel 1448.511
Began 1449.298 388 373 0.06481478 -0.03858032
Stationary 1449.318 388 373 0.06481478 -0.03858032
Stationary 1449.33 388 373 0.06481478 -0.03858032
Moved 1449.345 382.8621 373 0.05292147 -0.03858032
Moved 1449.362 371.379 373 0.02634029 -0.03858032
Moved 1449.377 355.6993 373 -0.009955218 -0.03858032
Moved 1449.393 335.2913 373 -0.05719602 -0.03858032
Moved 1449.408 288.4141 373 -0.1657081 -0.03858032
Moved 1449.425 249.1403 373 -0.2566196 -0.03858032
Moved 1449.439 183.3501 364.3552 -0.4089118 -0.06081491
Ended 1449.454 155.5 356.5 -0.4733796 -0.0810186
Accept 1449.514 9 you
Began 1449.899 603 501 0.5624999 0.2906378
Stationary 1449.917 603 501 0.5624999 0.2906378
Stationary 1449.931 603 501 0.5624999 0.2906378
Stationary 1449.948 603 501 0.5624999 0.2906378
Stationary 1449.962 603 501 0.5624999 0.2906378
Stationary 1449.978 603 501 0.5624999 0.2906378
Stationary 1449.993 603 501 0.5624999 0.2906378
Stationary 1450.008 603 501 0.5624999 0.2906378
Moved 1450.024 592.47 501 0.538125 0.2906378
Moved 1450.04 588.3947 501 0.5286913 0.2906378
Moved 1450.056 582.4333 501 0.5148918 0.2906378
Moved 1450.071 575.6011 501 0.4990765 0.2906378
Moved 1450.086 569.9027 508.5244 0.4858859 0.3099906
Moved 1450.102 563.2115 509.9577 0.4703971 0.3136771
Moved 1450.117 555.9528 510 0.4535945 0.3137859
Moved 1450.133 550.5353 511.9858 0.441054 0.3188936
Moved 1450.148 543.3347 513 0.424386 0.321502
Moved 1450.164 537.5068 514.3733 0.4108954 0.3250341
Moved 1450.184 529.9304 516.6279 0.3933572 0.3308329
Moved 1450.197 523.9854 518.2537 0.3795959 0.3350145
Moved 1450.21 516.2136 518.6966 0.3616055 0.3361537
Moved 1450.225 509.332 519 0.345676 0.3369341
Moved 1450.241 502.7461 520.209 0.3304307 0.3400435
Moved 1450.257 492.9942 520 0.3078569 0.3395061
Moved 1450.272 482.9359 520 0.2845738 0.3395061
Moved 1450.288 467.4309 520 0.2486826 0.3395061
Moved 1450.302 447.4227 520 0.2023674 0.3395061
Moved 1450.318 425.8208 520 0.1523631 0.3395061
Moved 1450.333 398.4091 520 0.08890997 0.3395061
Moved 1450.349 381.6795 520 0.05018413 0.3395061
Moved 1450.366 355.5625 508.25 -0.01027197 0.3092849
Moved 1450.379 338.0338 508.1879 -0.05084778 0.3091253
Moved 1450.394 323.4993 506.65 -0.08449232 0.3051696
Moved 1450.409 309.464 504.2091 -0.1169816 0.2988917
Moved 1450.425 296.973 502.7748 -0.1458958 0.2952025
Moved 1450.441 288.3064 501.3295 -0.1659574 0.2914852
Moved 1450.456 281.9323 500.1865 -0.1807123 0.2885453
Moved 1450.472 275.1073 498.8215 -0.1965109 0.2850346
Moved 1450.487 269.7663 497.3832 -0.2088742 0.2813353
Moved 1450.503 264.895 495.9738 -0.2201505 0.2777102
Moved 1450.519 261.6139 494.538 -0.2277456 0.2740173
Moved 1450.533 258.1932 493.0966 -0.2356639 0.2703102
Moved 1450.548 255.3152 491.6576 -0.2423258 0.266609
Moved 1450.564 253 492 -0.2476852 0.2674896
Moved 1450.58 251.1049 491 -0.2520719 0.2649176
Moved 1450.596 249.6662 489.6662 -0.2554023 0.2614871
Moved 1450.611 248.2246 489 -0.2587394 0.2597736
Moved 1450.626 246.7858 487.7858 -0.2620699 0.2566505
Stationary 1450.642 246.7858 487.7858 -0.2620699 0.2566505
Moved 1450.656 244.9001 484.8002 -0.2664349 0.2489716
Moved 1450.672 243.5 483.5 -0.2696759 0.2456274
Moved 1450.688 242.3848 478.5391 -0.2722575 0.2328679
Moved 1450.709 238.5108 461.0866 -0.2812249 0.1879799
Stationary 1450.721 238.5108 461.0866 -0.2812249 0.1879799
Moved 1450.734 236.1576 448.7092 -0.2866722 0.1561451
Moved 1450.75 231.933 427.6652 -0.2964513 0.1020194
Moved 1450.765 231.1938 410.3256 -0.2981625 0.05742183
Moved 1450.78 231 389.527 -0.2986111 0.003927333
Moved 1450.796 229.7152 376.2972 -0.3015852 -0.03009984
Moved 1450.812 229 362.284 -0.3032407 -0.06614199
Moved 1450.827 229 352.1765 -0.3032407 -0.09213867
Moved 1450.842 229 347.9011 -0.3032407 -0.103135
Moved 1450.857 229 343.5894 -0.3032407 -0.1142248
Moved 1450.873 229 341.4228 -0.3032407 -0.1197974
Moved 1450.888 229 339.9853 -0.3032407 -0.1234947
Moved 1450.904 229 338.9099 -0.3032407 -0.1262607
Moved 1450.921 241 337.5 -0.275463 -0.1298869
Moved 1450.934 250.9017 338 -0.2525424 -0.1286009
Moved 1450.949 260.9954 338 -0.2291774 -0.1286009
Moved 1450.966 274.9194 344.0544 -0.1969459 -0.1130288
Moved 1450.98 290.4923 351.5874 -0.1608975 -0.09365379
Moved 1450.995 304.5477 358.0191 -0.1283617 -0.07711143
Moved 1451.012 317.4573 365.1001 -0.09847854 -0.058899
Moved 1451.026 327.813 369.777 -0.07450685 -0.04686983
Moved 1451.042 336.4597 375.0758 -0.05449146 -0.03324132
Moved 1451.058 341.3946 379.3946 -0.04306808 -0.02213325
Moved 1451.074 344.1382 382.1382 -0.03671725 -0.01507677
Moved 1451.089 346.009 385.0181 -0.03238648 -0.007669582
Moved 1451.104 347.4479 390.7915 -0.02905582 0.007179754
Moved 1451.12 347 394.3745 -0.0300926 0.01639519
Moved 1451.134 347 400.048 -0.0300926 0.03098762
Moved 1451.156 333.5373 414.4627 -0.06125619 0.06806244
Stationary 1451.169 333.5373 414.4627 -0.06125619 0.06806244
Moved 1451.18 325.0816 424.2381 -0.08082956 0.0932049
Moved 1451.197 310.1429 438.0952 -0.11541 0.1288456
Moved 1451.213 295.9319 450.8613 -0.1483058 0.1616803
Moved 1451.228 286 459.5 -0.1712963 0.1838991
Moved 1451.244 277.9144 463.9061 -0.1900129 0.1952316
Moved 1451.259 270.1855 467.3258 -0.2079038 0.2040272
Moved 1451.275 263.5934 471.8049 -0.2231634 0.2155476
Moved 1451.29 258.8788 475.0807 -0.2340767 0.2239731
Moved 1451.304 253.0498 477.9751 -0.24757 0.2314173
Moved 1451.323 247.3294 481.7529 -0.2608115 0.241134
Moved 1451.336 241.5579 484.7211 -0.2741715 0.2487681
Moved 1451.35 238.8748 486.7502 -0.2803825 0.253987
Moved 1451.367 234.2031 489.8646 -0.2911964 0.2619973
Moved 1451.381 229.8872 492.7418 -0.301187 0.2693976
Moved 1451.397 226.5797 494.6136 -0.3088434 0.2742118
Moved 1451.412 223.4213 496.2894 -0.3161545 0.278522
Moved 1451.428 220.552 498.724 -0.3227962 0.2847838
Moved 1451.444 217.6819 501.3182 -0.3294401 0.2914561
Moved 1451.458 216.8088 502.1912 -0.331461 0.2937014
Moved 1451.474 215.311 504.689 -0.3349283 0.300126
Moved 1451.49 213.8878 506.1122 -0.3382227 0.3037864
Moved 1451.505 214 507.5507 -0.3379629 0.3074862
Moved 1451.52 214 509.9706 -0.3379629 0.3137103
Moved 1451.535 214 514.2672 -0.3379629 0.3247612
Moved 1451.552 220.0197 518.5799 -0.3240284 0.3358535
Moved 1451.567 224.8142 522.8142 -0.31293 0.3467443
Moved 1451.588 241.8006 532.4003 -0.2736098 0.3713998
Stationary 1451.599 241.8006 532.4003 -0.2736098 0.3713998
Moved 1451.612 252.9163 535.4791 -0.247879 0.3793184
Moved 1451.628 262.7235 538.3495 -0.225177 0.3867014
Moved 1451.644 270.5532 540.1107 -0.2070528 0.391231
Moved 1451.658 277.1863 541 -0.1916983 0.3935184
Moved 1451.674 281.9664 541 -0.1806334 0.3935184
Moved 1451.69 287.6708 542.1677 -0.1674287 0.3965219
Moved 1451.707 290.2213 542 -0.1615247 0.3960905
Moved 1451.721 293.1199 542 -0.1548151 0.3960905
Ended 1451.737 297.448 542 -0.1447964 0.3960905
Candidates 1451.857 12 outrage prefer order peace piece page prayer powder passage pierce pressure pitcher
Began 1452.659 366 389 0.01388888 0.002572016
Stationary 1452.677 366 389 0.01388888 0.002572016
Stationary 1452.693 366 389 0.01388888 0.002572016
Moved 1452.707 353.523 389 -0.0149931 0.002572016
Moved 1452.723 341.7778 389 -0.04218101 0.002572016
Moved 1452.74 301.7091 383.3193 -0.1349327 -0.0120389
Moved 1452.754 238.5834 374.963 -0.281057 -0.03353158
Moved 1452.77 175.9802 363.2754 -0.4259717 -0.06359218
Ended 1452.785 156.9404 360.0251 -0.4700455 -0.07195193
Accept 1452.844 1 prefer
Began 1453.151 249 385 -0.2569445 -0.007716127
Stationary 1453.174 249 385 -0.2569445 -0.007716127
Stationary 1453.192 249 385 -0.2569445 -0.007716127
Stationary 1453.203 249 385 -0.2569445 -0.007716127
Stationary 1453.217 249 385 -0.2569445 -0.007716127
Stationary 1453.232 249 385 -0.2569445 -0.007716127
Stationary 1453.248 249 385 -0.2569445 -0.007716127
Stationary 1453.263 249 385 -0.2569445 -0.007716127
Stationary 1453.279 249 385 -0.2569445 -0.007716127
Stationary 1453.295 249 385 -0.2569445 -0.007716127
Stationary 1453.31 249 385 -0.2569445 -0.007716127
Stationary 1453.325 249 385 -0.2569445 -0.007716127
Stationary 1453.34 249 385 -0.2569445 -0.007716127
Stationary 1453.355 249 385 -0.2569445 -0.007716127
Stationary 1453.371 249 385 -0.2569445 -0.007716127
Stationary 1453.386 249 385 -0.2569445 -0.007716127
Stationary 1453.402 249 385 -0.2569445 -0.007716127
Stationary 1453.417 249 385 -0.2569445 -0.007716127
Stationary 1453.432 249 385 -0.2569445 -0.007716127
Stationary 1453.447 249 385 -0.2569445 -0.007716127
Stationary 1453.464 249 385 -0.2569445 -0.007716127
Stationary 1453.479 249 385 -0.2569445 -0.007716127
Stationary 1453.495 249 385 -0.2569445 -0.007716127
Stationary 1453.509 249 385 -0.2569445 -0.007716127
Stationary 1453.524 249 385 -0.2569445 -0.007716127
Stationary 1453.54 249 385 -0.2569445 -0.007716127
Moved 1453.56 237.294 385 -0.2840416 -0.007716127
Moved 1453.572 231.7341 385 -0.2969117 -0.007716127
Moved 1453.587 224.9762 385 -0.3125552 -0.007716127
Moved 1453.601 219.5605 385 -0.3250915 -0.007716127
Moved 1453.619 212.2329 385 -0.3420535 -0.007716127
Moved 1453.633 206.0393 385 -0.3563904 -0.007716127
Moved 1453.648 200.3296 385 -0.3696075 -0.007716127
Moved 1453.666 197.418 385 -0.3763473 -0.007716127
Moved 1453.679 194.3994 385 -0.3833348 -0.007716127
Moved 1453.694 193.2602 385 -0.3859718 -0.007716127
Moved 1453.71 192.123 385 -0.3886043 -0.007716127
Moved 1453.726 190.7402 385 -0.3918052 -0.007716127
Moved 1453.741 189.2948 385 -0.3951509 -0.007716127
Moved 1453.755 187.8454 385 -0.3985061 -0.007716127
Stationary 1453.771 187.8454 385 -0.3985061 -0.007716127
Moved 1453.786 186.6271 385 -0.4013261 -0.007716127
Stationary 1453.802 186.6271 385 -0.4013261 -0.007716127
Moved 1453.819 185.7518 385 -0.4033524 -0.007716127
Stationary 1453.833 186 385 -0.4027778 -0.007716127
Moved 1453.848 184.5243 385 -0.4061938 -0.007716127
Stationary 1453.865 184.5243 385 -0.4061938 -0.007716127
Stationary 1453.88 185 385 -0.4050926 -0.007716127
Stationary 1453.895 185 385 -0.4050926 -0.007716127
Ended 1453.917 185 385 -0.4050926 -0.007716127
Candidates 1454.062 12 s a as da sa dad ass fas faa sad fda sds
Began 1454.554 370 343 0.02314816 -0.1157408
Stationary 1454.575 370 343 0.02314816 -0.1157408
Stationary 1454.589 370 343 0.02314816 -0.1157408
Stationary 1454.604 370 343 0.02314816 -0.1157408
Stationary 1454.62 370 343 0.02314816 -0.1157408
Stationary 1454.634 370 343 0.02314816 -0.1157408
Stationary 1454.65 370 343 0.02314816 -0.1157408
Stationary 1454.666 370 343 0.02314816 -0.1157408
Stationary 1454.681 370 343 0.02314816 -0.1157408
Moved 1454.696 365.5451 343 0.01283586 -0.1157408
Moved 1454.713 359.1281 343 -0.002018412 -0.1157408
Moved 1454.728 352.1418 343 -0.01819029 -0.1157408
Moved 1454.743 343.2742 343 -0.03871714 -0.1157408
Moved 1454.759 330.6825 343 -0.06786465 -0.1157408
Moved 1454.775 315 343 -0.1041667 -0.1157408
Moved 1454.79 283.3969 343 -0.1773221 -0.1157408
Moved 1454.805 230.2543 343 -0.3003372 -0.1157408
Moved 1454.822 199.4547 348.5757 -0.3716327 -0.1014001
Moved 1454.836 183.7483 353.2781 -0.4079901 -0.08930536
Ended 1454.857 176 355 -0.4259259 -0.08487654
Accept 1454.896 1 a
Began 1455.433 314 472 -0.1064815 0.2160493
Stationary 1455.453 314 472 -0.1064815 0.2160493
Stationary 1455.469 314 472 -0.1064815 0.2160493
Stationary 1455.483 314 472 -0.1064815 0.2160493
Moved 1455.499 314 482.3411 -0.1064815 0.2426467
Moved 1455.517 314 488.5044 -0.1064815 0.2584989
Moved 1455.529 314 497.0864 -0.1064815 0.2805719
Moved 1455.546 314 502.6514 -0.1064815 0.2948852
Moved 1455.563 314 512.4183 -0.1064815 0.3200059
Moved 1455.576 319.4328 518.8806 -0.09390548 0.336627
Moved 1455.592 322.2132 524.8528 -0.08746947 0.3519875
Moved 1455.606 324.3112 530.6224 -0.08261298 0.366827
Moved 1455.623 326.092 536.3682 -0.07849062 0.3816054
Moved 1455.637 327 541.0667 -0.07638887 0.39369
Moved 1455.652 327.7483 544.2448 -0.07465681 0.4018641
Moved 1455.669 329.1056 546.1055 -0.07151489 0.4066499
Moved 1455.685 330.5472 548.0945 -0.06817768 0.4117655
Moved 1455.7 331 549.9881 -0.06712963 0.416636
Moved 1455.721 332.4317 551.4317 -0.06381541 0.4203489
Stationary 1455.731 332.4317 551.4317 -0.06381541 0.4203489
Moved 1455.744 332 552.3734 -0.06481484 0.4227711
Stationary 1455.761 332 552.3734 -0.06481484 0.4227711
Stationary 1455.775 332 552 -0.06481484 0.4218106
Stationary 1455.792 332 552 -0.06481484 0.4218106
Moved 1455.806 322.0416 552 -0.08786668 0.4218106
Moved 1455.824 317.4693 541.4079 -0.09845068 0.3945675
Moved 1455.837 309.5384 535.5384 -0.1168093 0.3794711
Moved 1455.854 303.7759 528.7198 -0.1301484 0.3619337
Moved 1455.87 296.5216 523.0173 -0.1469408 0.3472666
Moved 1455.89 281.0094 509.0081 -0.1828486 0.3112347
Stationary 1455.902 281.0094 509.0081 -0.1828486 0.3112347
Moved 1455.915 269.4937 498.9319 -0.2095055 0.2853188
Moved 1455.931 259.8728 491.7481 -0.231776 0.2668418
Moved 1455.946 251.0679 485.712 -0.2521576 0.2513167
Moved 1455.961 239.8871 479.1794 -0.2780392 0.2345148
Moved 1455.977 229.5405 471.9575 -0.3019895 0.21594
Moved 1455.993 222.3142 468.0367 -0.3187171 0.2058556
Moved 1456.017 202.675 457.4321 -0.3641783 0.1785805
Moved 1456.03 197.4844 454.7422 -0.3761936 0.171662
Stationary 1456.042 197.4844 454.7422 -0.3761936 0.171662
Moved 1456.054 192.7915 452.9305 -0.3870566 0.1670022
Moved 1456.069 188.5 451.5 -0.3969907 0.163323
Moved 1456.084 186.1028 451 -0.4025399 0.162037
Moved 1456.1 184.9677 451 -0.4051675 0.162037
Moved 1456.116 184 451 -0.4074074 0.162037
Stationary 1456.13 184 451 -0.4074074 0.162037
Stationary 1456.146 184 451 -0.4074074 0.162037
Moved 1456.162 184 464.0001 -0.4074074 0.1954733
Moved 1456.178 197.5374 472.384 -0.3760708 0.2170371
Moved 1456.192 206.4089 484.4089 -0.3555349 0.2479653
Moved 1456.207 217.5828 493.8662 -0.3296695 0.2722895
Moved 1456.225 240.2753 508.7664 -0.2771405 0.310613
Moved 1456.24 256.8083 516.5568 -0.2388698 0.3306502
Moved 1456.254 276.6614 523.5112 -0.1929134 0.3485371
Moved 1456.27 298.8164 528.7041 -0.1416287 0.3618931
Moved 1456.285 317.1362 532.0209 -0.09922181 0.3704242
Moved 1456.307 350.0065 534.6672 -0.02313311 0.3772305
Stationary 1456.32 350.0065 534.6672 -0.02313311 0.3772305
Moved 1456.331 365.9498 535.9958 0.01377265 0.3806475
Moved 1456.347 378.918 536 0.04379163 0.3806583
Moved 1456.363 391.1069 536 0.07200668 0.3806583
Moved 1456.379 401.1818 536 0.09532818 0.3806583
Moved 1456.394 408.7703 536 0.1128943 0.3806583
Moved 1456.409 414.761 536 0.1267615 0.3806583
Moved 1456.425 420 536 0.1388889 0.3806583
Moved 1456.44 421.6967 536 0.1428164 0.3806583
Moved 1456.454 424.2661 536 0.148764 0.3806583
Stationary 1456.47 424.2661 536 0.148764 0.3806583
Moved 1456.484 426.0153 536 0.1528132 0.3806583
Stationary 1456.501 426.0153 536 0.1528132 0.3806583
Moved 1456.516 427.8806 536 0.157131 0.3806583
Moved 1456.532 429.3312 522.6879 0.1604889 0.3464194
Moved 1456.548 431.6746 520.6508 0.1659134 0.34118
Moved 1456.563 434.7561 510.7317 0.1730465 0.3156678
Moved 1456.584 438.9722 503.3796 0.182806 0.2967582
Moved 1456.594 441.756 487.4398 0.18925 0.2557606
Moved 1456.609 445.5783 467.1085 0.1980978 0.2034684
Moved 1456.625 446 441.882 0.199074 0.1385854
Moved 1456.64 446 419.9666 0.199074 0.08221842
Moved 1456.655 446 404.278 0.199074 0.04186708
Moved 1456.671 441.8355 374.4811 0.1894341 -0.03477081
Moved 1456.686 436.931 355.5862 0.1780811 -0.08336879
Moved 1456.702 433.5574 334.7487 0.1702718 -0.1369632
Moved 1456.718 428.2885 315.9375 0.1580751 -0.1853459
Moved 1456.732 423.8978 297.2237 0.1479115 -0.2334782
Moved 1456.747 419.6065 280.426 0.137978 -0.2766823
Moved 1456.763 418.0451 268.4512 0.1343638 -0.3074815
Moved 1456.779 413.8681 251.4724 0.1246947 -0.3511513
Moved 1456.794 414.1815 244.2706 0.1254202 -0.3696744
Moved 1456.809 412.7425 237.9701 0.1220892 -0.3858795
Moved 1456.825 413 233.2117 0.1226852 -0.3981182
Moved 1456.844 413 227.4536 0.1226852 -0.412928
Moved 1456.855 413 223.2971 0.1226852 -0.4236186
Moved 1456.871 413 220.4924 0.1226852 -0.4308322
Moved 1456.887 413 217.7788 0.1226852 -0.4378118
Moved 1456.902 413 215.8903 0.1226852 -0.4426692
Moved 1456.919 413 214 0.1226852 -0.4475308
Stationary 1456.932 413 213.7811 0.1226852 -0.4480938
Moved 1456.948 412.1222 212.1222 0.1206533 -0.4523607
Moved 1456.965 412 210.6869 0.1203704 -0.4560523
Moved 1456.979 410.5 211 0.1168981 -0.455247
Moved 1456.994 410.172 210 0.1161389 -0.457819
Moved 1457.01 410 208.7496 0.1157407 -0.461035
Moved 1457.026 407.6075 209 0.1102024 -0.4603909
Moved 1457.04 404.7284 209 0.103538 -0.4603909
Moved 1457.055 399.6642 209 0.09181529 -0.4603909
Moved 1457.072 391.9113 218.1331 0.07386873 -0.4369006
Moved 1457.091 381.818 228.182 0.05050471 -0.4110546
Moved 1457.103 372.9522 236.626 0.02998203 -0.3893365
Moved 1457.118 359.8842 251.1273 -0.0002679229 -0.3520388
Moved 1457.133 349.8122 264.0986 -0.02358288 -0.3186764
Moved 1457.148 339.8119 280.7822 -0.04673183 -0.2757659
Moved 1457.165 330.9897 292.6803 -0.06715337 -0.2451639
Moved 1457.179 319.5769 307.7473 -0.09357204 -0.2064113
Moved 1457.196 309.5136 324.548 -0.1168666 -0.1631995
Moved 1457.212 304.8967 332.9859 -0.1275539 -0.1414972
Moved 1457.227 292.5702 351.383 -0.1560874 -0.09417969
Moved 1457.242 283.8691 367.0733 -0.1762289 -0.05382388
Moved 1457.256 273.2469 385.6296 -0.2008172 -0.006096805
Moved 1457.272 264.5719 398.6421 -0.2208983 0.02737155
Moved 1457.288 255.4457 409.0621 -0.2420239 0.05417199
Moved 1457.304 247.3039 419.5745 -0.2608705 0.08121011
Moved 1457.32 241.7066 427.4107 -0.2738272 0.1013649
