a subject one can really enjoy
a subject one can really enjoy
FixStart
0.6 0.6
432 388.8
Began 2712.278 365 316 0.01157403 -0.1851853
Stationary 2712.297 365 316 0.01157403 -0.1851853
Stationary 2712.313 365 316 0.01157403 -0.1851853
Stationary 2712.328 365 316 0.01157403 -0.1851853
Stationary 2712.343 365 316 0.01157403 -0.1851853
Stationary 2712.359 365 316 0.01157403 -0.1851853
Stationary 2712.374 365 316 0.01157403 -0.1851853
Stationary 2712.389 365 316 0.01157403 -0.1851853
Moved 2712.404 346.7305 316 -0.03071651 -0.1851853
Moved 2712.421 334.1295 316 -0.05988543 -0.1851853
Moved 2712.436 322.3507 316 -0.08715107 -0.1851853
Moved 2712.45 308.845 316 -0.1184144 -0.1851853
Moved 2712.466 297.3354 316 -0.145057 -0.1851853
Moved 2712.482 286.8469 316 -0.1693358 -0.1851853
Moved 2712.498 278.0622 316 -0.1896708 -0.1851853
Moved 2712.512 268.7373 316 -0.2112563 -0.1851853
Moved 2712.528 261.6188 316 -0.2277342 -0.1851853
Moved 2712.543 253.5566 316 -0.2463968 -0.1851853
Moved 2712.558 247.6038 316 -0.2601764 -0.1851853
Moved 2712.573 242.6242 316 -0.2717032 -0.1851853
Moved 2712.59 237.0608 316 -0.2845815 -0.1851853
Moved 2712.605 235 316 -0.2893518 -0.1851853
Moved 2712.62 231.416 316 -0.2976482 -0.1851853
Moved 2712.635 228.5362 316 -0.3043144 -0.1851853
Moved 2712.652 226.3252 320.7235 -0.3094324 -0.1730364
Moved 2712.667 224.8823 323 -0.3127723 -0.1671811
Moved 2712.683 223.4424 323 -0.3161057 -0.1671811
Moved 2712.698 221.9995 324.0005 -0.3194456 -0.1646077
Stationary 2712.713 221.9995 324.0005 -0.3194456 -0.1646077
Moved 2712.729 220.4639 324 -0.3230003 -0.164609
Moved 2712.744 219.028 324.972 -0.3263242 -0.162109
Moved 2712.76 217.5852 325 -0.3296638 -0.1620371
Moved 2712.775 216.1505 325 -0.3329849 -0.1620371
Moved 2712.79 213.4162 326.2919 -0.3393143 -0.1587142
Moved 2712.806 212.2701 326 -0.3419673 -0.1594652
Moved 2712.821 209.6561 326 -0.3480183 -0.1594652
Moved 2712.836 207.5374 327.2313 -0.3529226 -0.1562983
Moved 2712.853 206.256 327.7441 -0.355889 -0.1549794
Moved 2712.871 203.6477 328 -0.3619267 -0.1543211
Moved 2712.884 202.3784 328 -0.3648647 -0.1543211
Moved 2712.896 200.9427 328 -0.3681882 -0.1543211
Ended 2712.913 200.9427 328 -0.3681882 -0.1543211
Candidates 2713.034 12 a as s has had gas faa ass aa da fda ga
Began 2713.435 300 264 -0.1388889 -0.31893
Stationary 2713.452 300 264 -0.1388889 -0.31893
Stationary 2713.468 300 264 -0.1388889 -0.31893
Stationary 2713.486 300 264 -0.1388889 -0.31893
Stationary 2713.5 300 264 -0.1388889 -0.31893
Stationary 2713.517 300 264 -0.1388889 -0.31893
Moved 2713.529 300 275.1077 -0.1388889 -0.2903609
Moved 2713.545 300 283.8667 -0.1388889 -0.2678326
Moved 2713.56 296.2154 291.7846 -0.1476495 -0.2474677
Moved 2713.575 293 301.8272 -0.1550926 -0.2216379
Moved 2713.591 291.5752 316.2484 -0.1583908 -0.1845465
Moved 2713.609 292 329.0558 -0.1574074 -0.1516053
Moved 2713.621 292 339.1312 -0.1574074 -0.1256915
Moved 2713.637 292 349.1877 -0.1574074 -0.09982591
Moved 2713.653 292 356.8979 -0.1574074 -0.07999498
Moved 2713.667 292 360.9014 -0.1574074 -0.06969813
Ended 2713.683 292 367 -0.1574074 -0.05401234
Accept 2713.728 0 a
Began 2714.066 342 265 -0.04166668 -0.3163581
Stationary 2714.084 342 265 -0.04166668 -0.3163581
Stationary 2714.099 342 265 -0.04166668 -0.3163581
Stationary 2714.114 342 265 -0.04166668 -0.3163581
Stationary 2714.129 342 265 -0.04166668 -0.3163581
Stationary 2714.144 342 265 -0.04166668 -0.3163581
Stationary 2714.16 342 265 -0.04166668 -0.3163581
Stationary 2714.175 342 265 -0.04166668 -0.3163581
Moved 2714.192 330.049 265 -0.06933092 -0.3163581
Moved 2714.207 321.8486 265 -0.08831336 -0.3163581
Moved 2714.222 311.7038 278.2379 -0.1117967 -0.28231
Moved 2714.238 302.5514 278.8162 -0.132983 -0.2808225
Moved 2714.253 296.5861 280.3535 -0.1467915 -0.2768687
Moved 2714.269 289.0194 283.5922 -0.164307 -0.2685386
Moved 2714.284 283.0474 286.4763 -0.1781311 -0.2611206
Moved 2714.3 277.5965 288.5614 -0.1907488 -0.2557578
Moved 2714.315 270.7617 290.8096 -0.2065701 -0.2499755
Moved 2714.33 264.9959 293.502 -0.2199169 -0.2430504
Moved 2714.345 259.2224 295.3888 -0.2332814 -0.2381976
Moved 2714.361 254.6092 297.1302 -0.2439602 -0.2337186
Moved 2714.377 250.2877 297.5708 -0.2539637 -0.2325855
Moved 2714.391 245.9842 299.0052 -0.2639255 -0.228896
Moved 2714.407 244.9204 300.0797 -0.2663881 -0.2261326
Moved 2714.424 241.9037 301.5482 -0.2733711 -0.2223556
Moved 2714.439 239.021 302 -0.2800441 -0.2211935
Moved 2714.456 237.573 303.4269 -0.2833957 -0.2175234
Moved 2714.469 236.1305 304.8695 -0.286735 -0.2138131
Moved 2714.485 234.689 306.311 -0.2900717 -0.2101056
Stationary 2714.499 234.689 306.311 -0.2900717 -0.2101056
Moved 2714.515 234 307.8786 -0.2916667 -0.2060736
Moved 2714.531 234 311.8149 -0.2916667 -0.1959495
Moved 2714.555 271.2005 334.467 -0.2055543 -0.1376877
Stationary 2714.566 271.2005 334.467 -0.2055543 -0.1376877
Moved 2714.578 295.3534 349.7734 -0.1496449 -0.09831958
Moved 2714.592 320.6672 363.3511 -0.09104814 -0.06339728
Moved 2714.608 346.58 377.7667 -0.03106485 -0.02632039
Moved 2714.624 358.1553 385.1036 -0.004270077 -0.007449766
Moved 2714.639 371.3424 393.2054 0.02625555 0.01338845
Moved 2714.654 384.2392 400.3551 0.05610933 0.03177745
Moved 2714.669 392.3969 405.6554 0.07499278 0.04540993
Moved 2714.685 401.1082 411.4055 0.09515792 0.06019918
Moved 2714.701 406.9692 415.3815 0.1087249 0.0704257
Moved 2714.716 412.9268 418.4634 0.1225158 0.07835238
Moved 2714.73 416.5 421 0.130787 0.08487643
Moved 2714.746 419.2701 422.7567 0.1371992 0.08939484
Moved 2714.762 422.4141 425.4141 0.144477 0.0962295
Moved 2714.777 424.2815 426 0.1487997 0.09773654
Moved 2714.793 425 427.0821 0.150463 0.1005197
Moved 2714.807 426.5238 427 0.1539903 0.1003086
Moved 2714.823 427.957 427.957 0.1573079 0.1027701
Moved 2714.839 428.5 428.5 0.1585648 0.1041665
Moved 2714.856 429.5935 428 0.1610961 0.1028806
Stationary 2714.87 430 428 0.162037 0.1028806
Moved 2714.885 431.4604 428 0.1654176 0.1028806
Moved 2714.901 432 418.0343 0.1666667 0.0772486
Moved 2714.917 432 403.3729 0.1666667 0.03953926
Moved 2714.932 420.8238 366.2442 0.1407959 -0.05595627
Moved 2714.948 409.3839 340.0753 0.1143147 -0.1232632
Moved 2714.962 402.2159 321.4122 0.09772192 -0.1712649
Moved 2714.978 395.1069 298.8781 0.08126606 -0.2292232
Moved 2714.992 389.1475 279.0162 0.06747097 -0.2803082
Moved 2715.008 384.0157 262.3856 0.05559176 -0.3230825
Moved 2715.024 380.7943 249.0742 0.04813493 -0.3573194
Moved 2715.04 379.4616 237.6162 0.04504998 -0.3867896
Moved 2715.054 377.0457 226.1599 0.03945768 -0.4162554
Moved 2715.07 375.9591 219.7548 0.03694246 -0.4327296
Moved 2715.087 375.5056 211.5282 0.03589272 -0.4538884
Moved 2715.102 375 205.2572 0.03472219 -0.4700176
Moved 2715.116 375 199.5068 0.03472219 -0.4848075
Moved 2715.132 374 195.5442 0.03240744 -0.4949996
Moved 2715.148 374 192.4799 0.03240744 -0.5028811
Moved 2715.162 374 189.6011 0.03240744 -0.5102854
Moved 2715.178 374 187.2802 0.03240744 -0.5162548
Moved 2715.193 374 185.7443 0.03240744 -0.5202052
Moved 2715.209 373 182.6113 0.0300926 -0.5282631
Moved 2715.224 373 180.8643 0.0300926 -0.5327565
Moved 2715.24 373 179.4229 0.0300926 -0.536464
Moved 2715.255 373 177.9814 0.0300926 -0.5401711
Moved 2715.271 373 176.5441 0.0300926 -0.5438681
Moved 2715.287 372 174.6617 0.02777775 -0.5487095
Moved 2715.302 372 173.014 0.02777775 -0.5529475
Moved 2715.317 372 171.5728 0.02777775 -0.5566544
Moved 2715.332 372 169.1367 0.02777775 -0.5629199
Moved 2715.347 372 167.673 0.02777775 -0.5666848
Moved 2715.363 371 165.2399 0.025463 -0.5729427
Moved 2715.378 371 163.8025 0.025463 -0.5766397
Moved 2715.393 371 162.5 0.025463 -0.5799897
Moved 2715.41 370 161.2272 0.02314816 -0.5832635
Moved 2715.424 370 159.7994 0.02314816 -0.5869357
Moved 2715.439 370 157.3461 0.02314816 -0.5932457
Moved 2715.455 368.9057 154.8114 0.02061516 -0.5997649
Moved 2715.469 369 153.5 0.02083332 -0.6031379
Moved 2715.486 369 152.0256 0.02083332 -0.6069299
Ended 2715.503 367.5843 150.5842 0.01755625 -0.6106374
Candidates 2715.607 12 sub sign sun run saying fun reign sum eric sic sin assign
Began 2716.024 379 193 0.04398147 -0.5015433
Stationary 2716.042 379 193 0.04398147 -0.5015433
Stationary 2716.056 379 193 0.04398147 -0.5015433
Stationary 2716.071 379 193 0.04398147 -0.5015433
Stationary 2716.086 379 193 0.04398147 -0.5015433
Stationary 2716.101 379 193 0.04398147 -0.5015433
Stationary 2716.116 379 193 0.04398147 -0.5015433
Stationary 2716.14 379 193 0.04398147 -0.5015433
Stationary 2716.15 379 193 0.04398147 -0.5015433
Stationary 2716.163 379 193 0.04398147 -0.5015433
Stationary 2716.179 379 193 0.04398147 -0.5015433
Stationary 2716.193 379 193 0.04398147 -0.5015433
Stationary 2716.211 379 193 0.04398147 -0.5015433
Stationary 2716.224 379 193 0.04398147 -0.5015433
Stationary 2716.24 379 193 0.04398147 -0.5015433
Stationary 2716.255 379 193 0.04398147 -0.5015433
Stationary 2716.27 379 193 0.04398147 -0.5015433
Stationary 2716.286 379 193 0.04398147 -0.5015433
Stationary 2716.303 379 193 0.04398147 -0.5015433
Stationary 2716.318 379 193 0.04398147 -0.5015433
Stationary 2716.333 379 193 0.04398147 -0.5015433
Stationary 2716.347 379 193 0.04398147 -0.5015433
Stationary 2716.364 379 193 0.04398147 -0.5015433
Stationary 2716.378 379 193 0.04398147 -0.5015433
Stationary 2716.393 379 193 0.04398147 -0.5015433
Stationary 2716.41 379 193 0.04398147 -0.5015433
Stationary 2716.425 379 193 0.04398147 -0.5015433
Stationary 2716.44 379 193 0.04398147 -0.5015433
Stationary 2716.457 379 193 0.04398147 -0.5015433
Ended 2716.471 379 193 0.04398147 -0.5015433
NextCandidatePanel 2716.548
Began 2716.623 361 217 0.002314846 -0.4398148
Stationary 2716.641 361 217 0.002314846 -0.4398148
Stationary 2716.658 361 217 0.002314846 -0.4398148
Ended 2716.671 361 217 0.002314846 -0.4398148
Cancel 2716.746
Began 2716.764 358 220 -0.004629641 -0.4320988
Stationary 2716.78 358 220 -0.004629641 -0.4320988
Ended 2716.796 358 220 -0.004629641 -0.4320988
Candidates 2716.918 7 g h f d j s k
Began 2717.503 363 243 0.006944438 -0.3729424
Stationary 2717.521 363 243 0.006944438 -0.3729424
Stationary 2717.533 363 243 0.006944438 -0.3729424
Stationary 2717.55 363 243 0.006944438 -0.3729424
Stationary 2717.563 363 243 0.006944438 -0.3729424
Ended 2717.581 363 243 0.006944438 -0.3729424
NextCandidatePanel 2717.642
Began 2718.27 337 312 -0.05324075 -0.1954732
Stationary 2718.29 337 312 -0.05324075 -0.1954732
Stationary 2718.306 337 312 -0.05324075 -0.1954732
Stationary 2718.321 337 312 -0.05324075 -0.1954732
Stationary 2718.336 337 312 -0.05324075 -0.1954732
Stationary 2718.352 337 312 -0.05324075 -0.1954732
Ended 2718.366 337 312 -0.05324075 -0.1954732
Began 2718.427 331 315 -0.06712963 -0.1877573
NextCandidatePanel 2718.427
Stationary 2718.445 331 315 -0.06712963 -0.1877573
Stationary 2718.459 331 315 -0.06712963 -0.1877573
Stationary 2718.474 331 315 -0.06712963 -0.1877573
Ended 2718.498 331 315 -0.06712963 -0.1877573
Cancel 2718.551
Backspace 2718.95
Began 2719.517 378 271 0.04166663 -0.300926
Stationary 2719.536 378 271 0.04166663 -0.300926
Stationary 2719.553 378 271 0.04166663 -0.300926
Stationary 2719.569 378 271 0.04166663 -0.300926
