the postal service is very slow
the postal service is very slow
FixStart
0.6 0.6
432 388.8
Began 3712.829 414 217 0.125 -0.4398148
Stationary 3712.853 414 217 0.125 -0.4398148
Stationary 3712.864 414 217 0.125 -0.4398148
Stationary 3712.876 414 217 0.125 -0.4398148
Stationary 3712.893 414 217 0.125 -0.4398148
Moved 3712.908 403.3077 236.1282 0.1002493 -0.3906169
Moved 3712.924 399.5192 247.9615 0.09147971 -0.3601812
Moved 3712.94 394.0952 261.1525 0.0789241 -0.326254
Moved 3712.955 387.2196 279.0291 0.06300827 -0.2802751
Moved 3712.969 379.0513 301.8461 0.04410018 -0.2215892
Moved 3712.986 373.9217 319.2872 0.03222604 -0.1767305
Moved 3713.004 369.5675 336.73 0.022147 -0.1318675
Moved 3713.017 368.085 351.235 0.01871526 -0.09456037
Moved 3713.031 368 365.4229 0.01851857 -0.05806872
Moved 3713.048 368 378.5 0.01851857 -0.02443423
Moved 3713.063 368 386.4848 0.01851857 -0.003897153
Moved 3713.077 368 391.0725 0.01851857 0.007902467
Moved 3713.093 368 393.7919 0.01851857 0.01489682
Moved 3713.109 368 395.2278 0.01851857 0.01858986
Moved 3713.124 368 396 0.01851857 0.02057605
Moved 3713.139 375.7834 396 0.03653576 0.02057605
Moved 3713.155 384 396 0.0555556 0.02057605
Moved 3713.17 399.3275 375.34 0.09103576 -0.03256174
Moved 3713.186 411.7191 358.9728 0.11972 -0.07465857
Moved 3713.203 423.2603 336.3058 0.146436 -0.1329585
Moved 3713.217 433.8003 308.5242 0.170834 -0.2044132
Moved 3713.234 442.5058 283.9003 0.1909856 -0.2677461
Moved 3713.249 448.4255 266.0107 0.2046887 -0.3137586
Moved 3713.263 454.1873 247.1411 0.2180263 -0.3622915
Moved 3713.278 456.7995 239.6016 0.2240728 -0.3816833
Moved 3713.293 459.5841 226.4556 0.2305189 -0.4154949
Moved 3713.309 461.2284 216.4012 0.234325 -0.4413549
Moved 3713.327 462 210.3123 0.2361111 -0.4570158
Moved 3713.339 462 204.5537 0.2361111 -0.4718269
Moved 3713.356 462 201.3536 0.2361111 -0.4800575
Moved 3713.371 462 199.011 0.2361111 -0.4860829
Moved 3713.387 462 196.8445 0.2361111 -0.4916552
Moved 3713.401 462 194.9106 0.2361111 -0.496629
Moved 3713.417 462 193.0194 0.2361111 -0.5014933
Moved 3713.433 452.0646 191.5807 0.2131125 -0.5051937
Moved 3713.448 452.1362 190.1362 0.2132783 -0.5089089
Moved 3713.464 449.3801 190 0.2068984 -0.5092593
Moved 3713.479 442.2833 190 0.1904705 -0.5092593
Moved 3713.494 436.6019 190 0.1773193 -0.5092593
Moved 3713.51 427.0622 200.2147 0.1552365 -0.4829869
Moved 3713.525 417.7454 206.5454 0.13367 -0.4667042
Moved 3713.54 409.1281 213.7266 0.1137224 -0.4482342
Moved 3713.556 398.435 226.7533 0.08896998 -0.4147291
Moved 3713.572 387.6757 240.4054 0.06406416 -0.3796158
Moved 3713.586 377.7343 254.6653 0.0410516 -0.342939
Moved 3713.604 365.6588 276.9777 0.01309921 -0.2855511
Moved 3713.617 342.2068 322.5467 -0.0411879 -0.1683471
Moved 3713.634 326.5 354 -0.07754628 -0.08744855
Moved 3713.649 320.4893 369.8817 -0.09146005 -0.04660061
Moved 3713.664 315.8487 386.2216 -0.1022021 -0.004574301
Moved 3713.679 313.1818 394.7273 -0.1083754 0.0173026
Moved 3713.694 311.7396 404.8231 -0.111714 0.04326915
Moved 3713.709 312 413.5 -0.1111111 0.06558634
Ended 3713.725 312 417 -0.1111111 0.0745884
Candidates 3713.847 12 the there threw trigger rubber tiger further either where tube roger river
Began 3714.265 415 204 0.1273148 -0.473251
Stationary 3714.28 415 204 0.1273148 -0.473251
Stationary 3714.297 415 204 0.1273148 -0.473251
Stationary 3714.31 415 204 0.1273148 -0.473251
Stationary 3714.327 415 204 0.1273148 -0.473251
Moved 3714.341 415 228.4497 0.1273148 -0.410366
Moved 3714.358 415 247.2435 0.1273148 -0.362028
Moved 3714.373 415 274.3041 0.1273148 -0.2924277
Moved 3714.388 415 291.0363 0.1273148 -0.2493923
Moved 3714.404 415 329.8272 0.1273148 -0.1496214
Moved 3714.419 408 369.3173 0.1111111 -0.04805215
Moved 3714.435 408 402.0872 0.1111111 0.03623248
Ended 3714.451 419 421 0.1365741 0.08487643
Accept 3714.509 0 the
Began 3715.434 322 301 -0.08796295 -0.2237656
Stationary 3715.461 322 301 -0.08796295 -0.2237656
Stationary 3715.473 322 301 -0.08796295 -0.2237656
Stationary 3715.482 322 301 -0.08796295 -0.2237656
Stationary 3715.497 322 301 -0.08796295 -0.2237656
Stationary 3715.513 322 301 -0.08796295 -0.2237656
Moved 3715.528 339.1789 309.2386 -0.04819692 -0.2025757
Moved 3715.545 347.7205 311.9068 -0.02842481 -0.195713
Moved 3715.56 359.1685 316.2431 -0.001924634 -0.18456
Moved 3715.575 371.9887 321.9943 0.02775153 -0.1697678
Moved 3715.59 384.91 329.1722 0.05766213 -0.151306
Moved 3715.606 393.9267 333.4634 0.07853408 -0.1402692
Moved 3715.622 404.1303 339.2173 0.1021534 -0.1254699
Moved 3715.637 412.419 343.946 0.1213403 -0.1133076
Moved 3715.653 422.2303 349.703 0.1440516 -0.09850066
Moved 3715.668 429.4045 353.8026 0.1606586 -0.08795632
Moved 3715.684 438.2106 358.1053 0.1810429 -0.07688978
Moved 3715.699 447.965 361.2757 0.2036226 -0.06873535
Moved 3715.714 456.4399 365.72 0.2232406 -0.0573046
Moved 3715.73 465.0258 370.0129 0.2431154 -0.04626309
Moved 3715.745 473.6907 372.8969 0.2631729 -0.03884547
Moved 3715.759 480.3518 377.6111 0.2785921 -0.02672054
Moved 3715.775 487.0198 382.0132 0.2940274 -0.01539811
Moved 3715.79 495.666 386.333 0.3140417 -0.00428757
Moved 3715.806 501.5272 389.6454 0.3276093 0.00423192
Moved 3715.821 507.2559 392.6279 0.3408701 0.01190307
Moved 3715.836 511.2608 394.7536 0.3501407 0.01737029
Moved 3715.853 514.5052 397.5052 0.3576509 0.02444746
Moved 3715.867 516.6976 398.6976 0.3627259 0.02751437
Moved 3715.882 518.7059 399.853 0.3673748 0.03048598
Moved 3715.9 520 400.5 0.3703704 0.03215016
Moved 3715.913 520 400.6767 0.3703704 0.03260455
Moved 3715.929 521.1174 401 0.3729569 0.03343609
Moved 3715.946 521 402 0.3726852 0.03600815
Moved 3715.961 521 403.0034 0.3726852 0.0385888
Moved 3715.976 521 404.4299 0.3726852 0.04225778
Moved 3715.991 521 405.5 0.3726852 0.04501017
Moved 3716.007 521 406.887 0.3726852 0.04857762
Moved 3716.023 521 408.3862 0.3726852 0.05243368
Moved 3716.037 510.3522 410.6478 0.3480375 0.05825039
Moved 3716.053 504.9496 412.2626 0.3355313 0.06240385
Moved 3716.07 498.4646 414.4141 0.32052 0.06793752
Moved 3716.084 489.0025 416.1425 0.298617 0.0723829
Moved 3716.099 479.5 417.5 0.2766204 0.0758744
Moved 3716.115 466.824 418 0.2472777 0.07716041
Moved 3716.131 453.8675 418 0.2172859 0.07716041
Moved 3716.146 444.5 418 0.1956019 0.07716041
Moved 3716.161 428.9952 408.9952 0.1597111 0.05400006
Moved 3716.177 418.8961 406.1132 0.1363336 0.0465873
Moved 3716.192 406.0435 401.3478 0.1065822 0.03433082
Moved 3716.207 394.4206 397.0327 0.0796773 0.02323217
Moved 3716.224 385.2622 392.7832 0.05847742 0.0123024
Moved 3716.238 369.388 383.7711 0.02173146 -0.01087675
Moved 3716.254 352.5307 375.2654 -0.01729007 -0.03275365
Moved 3716.269 337.7303 365.9112 -0.05155031 -0.05681285
Moved 3716.285 323.3422 357.0053 -0.0848561 -0.07971893
Moved 3716.3 308.5853 345.3902 -0.1190155 -0.1095931
Moved 3716.315 295.5555 335.6543 -0.149177 -0.1346341
Moved 3716.33 286.8788 330.2993 -0.169262 -0.1484073
Moved 3716.345 275.629 320.2535 -0.1953032 -0.1742452
Moved 3716.362 265.5579 310.5579 -0.2186161 -0.1991825
Moved 3716.378 255.5065 301.5046 -0.2418831 -0.2224676
Moved 3716.393 246.4059 293.4059 -0.2629494 -0.2432977
Moved 3716.414 233.722 280.722 -0.2923102 -0.2759209
Stationary 3716.425 233.722 280.722 -0.2923102 -0.2759209
Moved 3716.438 228.2859 275.2859 -0.3048936 -0.2899024
Moved 3716.453 222.5508 266.8262 -0.3181694 -0.3116609
Moved 3716.469 216.7957 261.7957 -0.3314915 -0.3245997
Moved 3716.484 213.5204 257.2806 -0.3390731 -0.3362123
Moved 3716.5 209.6428 253.6428 -0.348049 -0.345569
Moved 3716.515 206.7717 250.7717 -0.3546952 -0.3529534
Moved 3716.531 204.4439 248.444 -0.3600835 -0.3589404
Moved 3716.546 202.5391 246.5391 -0.3644929 -0.3638399
Moved 3716.561 200.9283 244.9282 -0.3682217 -0.367983
Moved 3716.577 198 242 -0.375 -0.3755144
Moved 3716.592 197.5 241.5 -0.3761574 -0.3768004
Moved 3716.608 196.8063 242 -0.3777632 -0.3755144
Moved 3716.623 195.5 242 -0.3807871 -0.3755144
Stationary 3716.638 195.5 242 -0.3807871 -0.3755144
Moved 3716.653 196 250.635 -0.3796296 -0.3533051
Moved 3716.669 202.5786 265.8679 -0.3644013 -0.3141258
Moved 3716.684 216.6622 288.2595 -0.3318005 -0.2565342
Moved 3716.699 230.7053 307.2078 -0.2992932 -0.207799
Moved 3716.715 247.6032 331.2711 -0.2601779 -0.1459077
Moved 3716.731 263.3002 349.0184 -0.2238421 -0.1002613
Moved 3716.746 279.0676 368.0798 -0.1873436 -0.05123499
Moved 3716.761 292.0415 383.9396 -0.1573113 -0.0104434
Moved 3716.777 299.1993 392.9991 -0.1407424 0.01285788
Moved 3716.792 314.701 407.7343 -0.1048587 0.05075675
Moved 3716.808 326.2727 419.2727 -0.07807235 0.08043379
Moved 3716.824 338.7575 430.9128 -0.04917234 0.1103725
Moved 3716.839 347.7174 438.4312 -0.02843191 0.1297097
Moved 3716.854 355.6167 445.8933 -0.0101466 0.1489025
Moved 3716.869 361.6382 450.4787 0.003792246 0.1606962
Moved 3716.885 364.6839 453.684 0.01084238 0.1689402
Moved 3716.902 365.7376 455.7377 0.0132816 0.1742224
Moved 3716.916 367.1738 457.1738 0.01660605 0.1779162
Moved 3716.931 367 457.6159 0.01620372 0.1790531
Moved 3716.947 367 458.5 0.01620372 0.181327
Moved 3716.961 367 458 0.01620372 0.180041
Moved 3716.977 351.4922 458 -0.01969407 0.180041
Moved 3716.993 342.7744 449.7744 -0.03987416 0.1588846
Moved 3717.008 325.2852 438.1901 -0.08035827 0.1290897
Moved 3717.023 308.8451 427.6146 -0.1184141 0.1018894
Moved 3717.039 286.3885 413.4929 -0.1703969 0.06556797
Moved 3717.055 257.4392 390.4303 -0.2374092 0.006250687
Moved 3717.07 224.4683 365.9113 -0.3137308 -0.05681246
Moved 3717.084 194.6609 338.0319 -0.3827294 -0.1285188
Moved 3717.103 176.645 321.4686 -0.424433 -0.1711199
Moved 3717.116 158.6133 303.6133 -0.4661728 -0.2170439
Moved 3717.137 143.9589 286.6986 -0.5000951 -0.2605488
Moved 3717.147 133.4969 274.425 -0.5243128 -0.2921169
Moved 3717.161 124.9581 264.9372 -0.5440785 -0.3165196
Moved 3717.178 121.1017 258.2033 -0.5530055 -0.3338392
Moved 3717.195 118.224 253.8359 -0.5596666 -0.3450722
Moved 3717.209 116.3752 252.3751 -0.5639464 -0.3488295
Moved 3717.224 116 251.0566 -0.5648147 -0.3522207
Moved 3717.239 114.6058 249.6058 -0.5680421 -0.3559521
Stationary 3717.254 114.6058 249.6058 -0.5680421 -0.3559521
Moved 3717.269 115 250 -0.5671296 -0.3549383
Stationary 3717.285 115 250 -0.5671296 -0.3549383
Moved 3717.302 132.0652 261.3768 -0.5276269 -0.3256771
Moved 3717.316 157 273.5 -0.4699074 -0.2944959
Moved 3717.332 193.8608 287.6136 -0.3845814 -0.2581954
Moved 3717.348 249.1656 305.2385 -0.256561 -0.2128641
Moved 3717.363 277.9058 310.6509 -0.190033 -0.1989431
Moved 3717.378 304.739 313.9725 -0.1279191 -0.1903998
Moved 3717.394 331.998 316.8419 -0.06481955 -0.1830198
Moved 3717.409 355.8763 318 -0.009545585 -0.1800412
Moved 3717.424 382.6401 319.2969 0.05240768 -0.1767056
Moved 3717.44 402.2161 319 0.09772251 -0.1774692
Moved 3717.455 438.7805 319 0.1823623 -0.1774692
Moved 3717.47 472.2571 308.4758 0.2598545 -0.2045377
Moved 3717.486 492.9631 304.5062 0.3077849 -0.2147476
Moved 3717.503 510.1077 301.6487 0.3474714 -0.2220969
Moved 3717.518 520.9445 298.1458 0.3725567 -0.2311065
Moved 3717.532 532.4127 293.8453 0.3991034 -0.2421675
Moved 3717.547 537.6016 291.7594 0.4111147 -0.2475324
Moved 3717.563 547.0052 288.7979 0.4328824 -0.2551495
Ended 3717.579 549 288 0.4375 -0.2572017
Candidates 3717.605 12 postal partial usual hospital ideal distal lateral overall visual goal physical portal
Began 3718.151 441 208 0.1875 -0.462963
Stationary 3718.161 441 208 0.1875 -0.462963
Stationary 3718.172 441 208 0.1875 -0.462963
Moved 3718.193 441 230.9786 0.1875 -0.4038616
Moved 3718.211 441 260.4201 0.1875 -0.3281376
Moved 3718.228 441 294.1894 0.1875 -0.2412825
Moved 3718.242 441 318.7004 0.1875 -0.1782397
Moved 3718.265 441 389.5516 0.1875 0.003990754
Stationary 3718.276 441 389.5516 0.1875 0.003990754
Ended 3718.289 441 448 0.1875 0.1543209
Accept 3718.33 0 postal
Began 3718.808 448 203 0.2037037 -0.4758231
Stationary 3718.827 448 203 0.2037037 -0.4758231
Stationary 3718.843 448 203 0.2037037 -0.4758231
Stationary 3718.859 448 203 0.2037037 -0.4758231
Stationary 3718.874 448 203 0.2037037 -0.4758231
Stationary 3718.889 448 203 0.2037037 -0.4758231
Stationary 3718.904 448 203 0.2037037 -0.4758231
Stationary 3718.92 448 203 0.2037037 -0.4758231
Moved 3718.935 440.2095 203 0.18567 -0.4758231
Moved 3718.951 435.0879 203 0.1738146 -0.4758231
Moved 3718.967 431.0399 208.1802 0.1644443 -0.4624996
Moved 3718.982 425.3378 212.3311 0.151245 -0.4518235
Moved 3718.997 417.9541 215.8275 0.1341531 -0.4428305
Moved 3719.014 412.8472 219.1019 0.1223314 -0.4344086
Moved 3719.028 405.5513 224.959 0.1054428 -0.4193442
Moved 3719.043 400.138 229.2896 0.09291212 -0.408206
Moved 3719.059 391.8801 237.12 0.07379641 -0.3880659
Moved 3719.073 384.7069 242.8345 0.05719195 -0.3733682
Moved 3719.089 378.3988 248.7009 0.0425898 -0.3582795
Moved 3719.105 369.9654 255.6954 0.02306809 -0.3402896
Moved 3719.12 362.3965 260.8362 0.005547603 -0.3270673
Moved 3719.136 356.1785 268.0269 -0.008846124 -0.3085727
Moved 3719.151 353.2031 270.7969 -0.01573349 -0.3014483
Moved 3719.167 346.8666 277.1334 -0.0304013 -0.2851508
Moved 3719.182 343.5613 281.658 -0.0380525 -0.2735134
Moved 3719.198 340.3355 284.9935 -0.04551972 -0.2649345
Moved 3719.212 337.7933 287.1033 -0.05140434 -0.2595079
Moved 3719.229 334.913 290.087 -0.05807176 -0.251834
Moved 3719.244 333.0162 291.9838 -0.06246244 -0.2469554
Moved 3719.259 331.9352 294.1295 -0.06496474 -0.2414365
Moved 3719.28 329.0329 296 -0.07168312 -0.2366256
Stationary 3719.292 329.0329 296 -0.07168312 -0.2366256
Moved 3719.304 329 297.4099 -0.07175927 -0.2329993
Moved 3719.32 328 298.85 -0.07407407 -0.2292953
Moved 3719.336 326.7181 299 -0.07704143 -0.2289095
Moved 3719.351 327 300.5 -0.07638887 -0.2250515
Stationary 3719.366 327 300.5 -0.07638887 -0.2250515
Moved 3719.381 326 302.2355 -0.07870371 -0.2205878
Stationary 3719.399 326 302.2355 -0.07870371 -0.2205878
Moved 3719.413 326 304.1159 -0.07870371 -0.2157513
Moved 3719.427 326 305.5 -0.07870371 -0.2121914
Moved 3719.443 326 306.0025 -0.07870371 -0.2108989
Moved 3719.459 326 307.4438 -0.07870371 -0.2071921
Moved 3719.475 326 308.6685 -0.07870371 -0.2040421
Moved 3719.49 326 310.9933 -0.07870371 -0.1980624
Moved 3719.505 326 312.4194 -0.07870371 -0.1943945
Moved 3719.521 326 316.5976 -0.07870371 -0.1836482
Moved 3719.535 326 319.6093 -0.07870371 -0.175902
Moved 3719.554 331.2048 324.2307 -0.06665553 -0.1640158
Moved 3719.567 335.3716 328.5573 -0.05701031 -0.1528876
