experience is hard to come by
Moved 3135.08 318.4986 206 -0.09606808 -0.4681071
Moved 3135.096 325.0884 206 -0.08081382 -0.4681071
Moved 3135.112 334.4025 206 -0.05925358 -0.4681071
Moved 3135.125 348.7935 220.7935 -0.02594098 -0.4300581
Moved 3135.139 382.3748 253.3749 0.05179365 -0.3462581
Moved 3135.156 427.0147 299.015 0.1551266 -0.2288709
Moved 3135.173 503.9369 378.8401 0.3331871 -0.02355937
Moved 3135.187 495.5462 369.5462 0.3137644 -0.04746347
Moved 3135.203 503.862 376.5517 0.333014 -0.02944522
Moved 3135.219 515.1124 387.3484 0.3590566 -0.001675994
Moved 3135.234 524.1558 397.3484 0.3799901 0.02404421
Moved 3135.249 532.1793 403.1793 0.3985632 0.03904123
Moved 3135.265 538.0645 408.2516 0.4121864 0.05208733
Moved 3135.28 543.7794 412.5845 0.4254151 0.06323174
Moved 3135.295 550.9185 417.9185 0.4419408 0.07695072
Moved 3135.31 556.2966 421.1483 0.4543903 0.0852579
Moved 3135.327 560.5 425.5 0.4641204 0.09645053
Moved 3135.343 562.955 426.955 0.4698031 0.1001927
Moved 3135.357 564.3937 429.7874 0.4731336 0.1074777
Moved 3135.372 566.613 430.613 0.4782709 0.1096013
Moved 3135.388 567.9125 431.9125 0.4812789 0.1129435
Stationary 3135.404 568 432 0.4814814 0.1131687
Moved 3135.418 568 433.5 0.4814814 0.1170266
Moved 3135.435 568 433 0.4814814 0.1157406
Moved 3135.452 568 434 0.4814814 0.1183127
Moved 3135.464 557.1241 435.0876 0.4563057 0.12111
Moved 3135.48 547.5 436.5 0.4340278 0.1247428
Moved 3135.495 531.9496 436 0.3980314 0.1234567
Moved 3135.51 512.5865 436 0.3532096 0.1234567
Moved 3135.526 479.3414 436 0.2762531 0.1234567
Moved 3135.542 436.2674 436 0.1765448 0.1234567
Moved 3135.558 384.4928 436 0.05669624 0.1234567
Moved 3135.572 339.5169 426.3768 -0.04741465 0.09870579
Moved 3135.588 316.4588 423.3945 -0.1007899 0.09103531
Moved 3135.611 285.4196 416.4259 -0.1726398 0.07311177
Stationary 3135.622 285.4196 416.4259 -0.1726398 0.07311177
Moved 3135.634 274.9742 414.7106 -0.196819 0.06869999
Moved 3135.649 266.2976 411.2595 -0.2169037 0.05982387
Moved 3135.665 260.2798 409.8199 -0.2308337 0.05612118
Moved 3135.681 254.1384 408.3795 -0.24505 0.05241621
Moved 3135.698 249.837 406.9457 -0.2550068 0.04872859
Moved 3135.712 246.7238 405.908 -0.2622134 0.04605953
Moved 3135.727 244.4277 405 -0.2675285 0.04372424
Moved 3135.742 242.9881 405 -0.2708608 0.04372424
Moved 3135.758 242 405 -0.2731481 0.04372424
Stationary 3135.774 242 405 -0.2731481 0.04372424
Stationary 3135.789 242 405 -0.2731481 0.04372424
Moved 3135.803 242 414.5311 -0.2731481 0.06823841
Moved 3135.819 242 416.8201 -0.2731481 0.07412561
Moved 3135.834 252.5266 422.2633 -0.248781 0.08812571
Moved 3135.851 268.6163 428.7916 -0.2115363 0.1049166
Moved 3135.865 291.154 434.7885 -0.1593658 0.1203407
Moved 3135.881 319.1495 437.2789 -0.09456138 0.126746
Moved 3135.896 338.9262 438 -0.04878193 0.1286007
Moved 3135.912 362 439.5 0.004629592 0.1324588
Moved 3135.927 379.4346 440.7147 0.0449874 0.1355828
Moved 3135.943 404.0411 441 0.1019469 0.1363167
Moved 3135.958 431.3734 441 0.1652162 0.1363167
Moved 3135.973 447.2534 441 0.2019756 0.1363167
Moved 3135.989 464.3569 441 0.2415668 0.1363167
Moved 3136.005 474.2867 441 0.2645526 0.1363167
Moved 3136.019 487.2036 441 0.2944528 0.1363167
Moved 3136.035 497 441 0.3171296 0.1363167
Moved 3136.052 506.046 441 0.3380695 0.1363167
Moved 3136.066 514.8152 441 0.3583686 0.1363167
Moved 3136.082 520.2065 441 0.3708485 0.1363167
Moved 3136.098 524.523 441 0.3808403 0.1363167
Moved 3136.112 527.2396 441 0.3871288 0.1363167
Moved 3136.128 529.0636 441 0.3913509 0.1363167
Moved 3136.143 530.4934 441 0.3946606 0.1363167
Stationary 3136.158 530.4934 441 0.3946606 0.1363167
Moved 3136.173 531.3201 441 0.3965742 0.1363167
Stationary 3136.188 531.3201 441 0.3965742 0.1363167
Stationary 3136.204 531.3201 441 0.3965742 0.1363167
Stationary 3136.22 531 441 0.3958333 0.1363167
Stationary 3136.235 531 441 0.3958333 0.1363167
Moved 3136.251 523.4537 433.4537 0.378365 0.1169075
Moved 3136.266 517.8837 432.7767 0.3654717 0.1151664
Moved 3136.282 506.7913 431.2559 0.3397946 0.1112548
Moved 3136.297 496.7204 429.8172 0.3164824 0.1075544
Moved 3136.312 486.7332 429 0.293364 0.1054526
Moved 3136.328 474.5043 429 0.2650563 0.1054526
Moved 3136.345 457.5142 429 0.2257273 0.1054526
Moved 3136.359 433.1702 429 0.1693754 0.1054526
Moved 3136.374 412.2552 438.3528 0.1209612 0.1295081
Moved 3136.39 371.2289 449.4332 0.02599289 0.1580071
Moved 3136.406 342.222 457.6606 -0.04115289 0.1791681
Moved 3136.421 320.4378 459.3708 -0.09157921 0.1835668
Moved 3136.436 305.8931 461.8107 -0.1252474 0.1898422
Moved 3136.451 292.7652 462 -0.1556361 0.1903292
Moved 3136.467 284.5501 462 -0.1746524 0.1903292
Moved 3136.483 278.8297 462 -0.1878943 0.1903292
Moved 3136.498 273.1293 462 -0.2010897 0.1903292
Moved 3136.512 270.6846 462 -0.2067486 0.1903292
Moved 3136.535 268 456.0716 -0.212963 0.1750812
Stationary 3136.545 268 456.0716 -0.212963 0.1750812
Moved 3136.558 268 432.5281 -0.212963 0.1145271
Moved 3136.574 289.3425 404.9661 -0.163559 0.04363707
Moved 3136.59 309.7423 375.0389 -0.1163372 -0.03333629
Moved 3136.606 337.8222 336.2424 -0.05133748 -0.1331214
Moved 3136.621 360.6325 303.4657 0.001464188 -0.2174237
Moved 3136.636 381.0182 273.9726 0.04865339 -0.2932804
Moved 3136.655 400.1021 247.3202 0.09282887 -0.3618309
Moved 3136.668 419.3357 215.02 0.1373511 -0.4449074
Moved 3136.683 435.9431 185.467 0.1757944 -0.5209181
Moved 3136.698 447.5 171 0.2025463 -0.5581277
Moved 3136.714 458.9967 156.0955 0.229159 -0.5964623
Moved 3136.729 470.1605 142.6737 0.2550011 -0.6309832
Moved 3136.746 475.8221 135.1779 0.2681066 -0.6502628
Moved 3136.763 480.1382 128.7697 0.2780977 -0.6667448
Moved 3136.777 482.9781 126.0219 0.2846717 -0.6738122
Moved 3136.792 485.8529 122.1471 0.2913261 -0.6837781
Moved 3136.806 488.7303 119.2697 0.2979869 -0.6911789
Moved 3136.822 489.4405 118.119 0.2996308 -0.6941383
Moved 3136.837 490.5 116 0.3020833 -0.6995885
Moved 3136.854 490 115.8385 0.300926 -0.7000039
Moved 3136.868 490 115 0.300926 -0.7021605
Moved 3136.883 481.6124 115 0.2815102 -0.7021605
Moved 3136.899 458.3246 131.4503 0.2276033 -0.65985
Moved 3136.914 428.0994 147.9916 0.1576376 -0.6173056
Moved 3136.929 408.2202 160.7556 0.1116209 -0.5844764
Moved 3136.945 378.0255 180.4384 0.04172553 -0.533852
Moved 3136.959 361.1393 191.5739 0.002637208 -0.5052114
Moved 3136.975 343.8048 200.5813 -0.03748879 -0.482044
Moved 3136.992 328.4228 207.7886 -0.07309531 -0.4635067
Moved 3137.009 309.8448 220.569 -0.1161 -0.4306354
Moved 3137.021 295.44 233.4 -0.1494444 -0.3976336
Moved 3137.038 287.3804 244.4565 -0.1681008 -0.3691961
Moved 3137.054 277.4439 262.7471 -0.1911021 -0.3221526
Moved 3137.068 274.5588 276.9512 -0.1977806 -0.2856195
Moved 3137.083 271.4846 290.3192 -0.2048967 -0.2512368
Moved 3137.099 270.309 308.3658 -0.2076181 -0.2048206
Moved 3137.115 270 330.0224 -0.2083333 -0.1491194
Moved 3137.13 270 355.4755 -0.2083333 -0.08365348
Moved 3137.147 270 380.5148 -0.2083333 -0.01925221
Moved 3137.161 284.8051 418.0269 -0.1740622 0.07722948
Moved 3137.177 294.5517 452.0631 -0.1515007 0.1647713
Moved 3137.192 304.2026 476.4921 -0.1291606 0.2276031
Ended 3137.208 322 510 -0.08796295 0.3137859
Candidates 3137.312 12 experience existence science resistance audience accordance evidence appearance assistance dehydrogenase allowance residence
Began 3137.792 431 285 0.1643519 -0.2649178
Stationary 3137.807 431 285 0.1643519 -0.2649178
Stationary 3137.824 431 285 0.1643519 -0.2649178
Moved 3137.838 431 325.0717 0.1643519 -0.1618528
Moved 3137.854 437.5868 387.4038 0.179599 -0.001533492
Moved 3137.869 441.5324 449.4476 0.1887325 0.158044
Moved 3137.885 452.9648 530.3212 0.2151962 0.3660524
Ended 3137.903 462.5 591 0.2372685 0.5221192
Accept 3137.958 0 experience
Began 3138.807 357 353 -0.006944438 -0.09002065
Stationary 3138.825 357 353 -0.006944438 -0.09002065
Stationary 3138.841 357 353 -0.006944438 -0.09002065
Moved 3138.856 365.499 363.1987 0.01272907 -0.06378927
Moved 3138.872 378.4959 376.4959 0.04281471 -0.02958886
Moved 3138.888 399.337 397.6113 0.09105791 0.02472041
Moved 3138.903 427.1904 425.1904 0.1555333 0.09565412
Moved 3138.918 452.5 453.5 0.2141203 0.168467
Moved 3138.932 462.743 464.0335 0.2378311 0.1955593
Moved 3138.948 473.0347 477.0463 0.2616543 0.2290284
Moved 3138.963 481.7887 489.1302 0.2819183 0.2601086
Moved 3138.979 486.6767 495.6767 0.2932331 0.2769462
Moved 3138.994 489.6544 501.3089 0.3001261 0.2914323
Moved 3139.01 490.7697 503.5394 0.3027076 0.2971693
Moved 3139.026 492.2189 506.4378 0.3060623 0.3046239
Moved 3139.042 492 507.2418 0.3055556 0.3066918
Moved 3139.058 492 508.5 0.3055556 0.3099279
Moved 3139.071 484.3103 509.0985 0.2877552 0.3114673
Moved 3139.087 473.9449 509 0.2637613 0.3112139
Moved 3139.104 460.1281 499.2153 0.2317781 0.2860475
Moved 3139.118 443 492.5 0.1921296 0.2687756
Moved 3139.134 419.7204 478.4238 0.1382418 0.2325713
Moved 3139.149 392.2255 458.434 0.074596 0.1811574
Moved 3139.165 317.1339 408.4226 -0.09922697 0.05252724
Moved 3139.179 293.3289 384.1074 -0.1543313 -0.01001201
Moved 3139.196 268.7913 359.7913 -0.2111313 -0.07255334
Moved 3139.211 238.4047 326.9792 -0.2814706 -0.1569464
Moved 3139.227 216.5224 302.0256 -0.3321241 -0.2211276
Ended 3139.248 211 295 -0.3449074 -0.2391976
Candidates 3139.363 12 is his its us goods good odds oa gods id usa god
Began 3139.717 402 306 0.09722222 -0.2109054
Stationary 3139.736 402 306 0.09722222 -0.2109054
Stationary 3139.75 402 306 0.09722222 -0.2109054
Moved 3139.765 402 358.4744 0.09722222 -0.0759405
Moved 3139.781 402 403.9388 0.09722222 0.04099477
Moved 3139.797 405.6835 452.9439 0.1057489 0.1670368
Moved 3139.812 416.7303 519.2809 0.1313203 0.3376566
Ended 3139.828 421 546.5 0.1412037 0.4076646
Accept 3139.855 0 is
Began 3140.316 379 407 0.04398147 0.04886827
Stationary 3140.336 379 407 0.04398147 0.04886827
Stationary 3140.351 379 407 0.04398147 0.04886827
Stationary 3140.366 379 407 0.04398147 0.04886827
Stationary 3140.381 379 407 0.04398147 0.04886827
Stationary 3140.396 379 407 0.04398147 0.04886827
Stationary 3140.412 379 407 0.04398147 0.04886827
Stationary 3140.428 379 407 0.04398147 0.04886827
Stationary 3140.443 379 407 0.04398147 0.04886827
Stationary 3140.458 379 407 0.04398147 0.04886827
Stationary 3140.474 379 407 0.04398147 0.04886827
Stationary 3140.489 379 407 0.04398147 0.04886827
Moved 3140.504 388.7935 407 0.06665169 0.04886827
Moved 3140.521 401.5136 414.5135 0.09609631 0.06819325
Moved 3140.536 410 414 0.1157407 0.06687239
Moved 3140.552 417.4618 414 0.1330133 0.06687239
Moved 3140.567 425.3557 414 0.1512862 0.06687239
Moved 3140.582 429.5 414 0.1608796 0.06687239
Moved 3140.599 434.8477 414 0.1732586 0.06687239
Moved 3140.613 436.3879 414 0.1768239 0.06687239
Moved 3140.628 439 414 0.1828703 0.06687239
Stationary 3140.643 439.1327 414 0.1831776 0.06687239
Moved 3140.666 439 407.6955 0.1828703 0.0506571
Stationary 3140.676 439 407.6955 0.1828703 0.0506571
Moved 3140.689 439 403.5348 0.1828703 0.03995566
Moved 3140.705 418.5873 398.9784 0.1356189 0.02823649
Moved 3140.721 401.665 395.7775 0.09644667 0.02000385
Moved 3140.737 367 394.5 0.01620372 0.01671807
Moved 3140.752 317.3705 394 -0.09867936 0.01543206
Moved 3140.767 285.1277 394 -0.1733155 0.01543206
Moved 3140.783 252.3534 394 -0.249182 0.01543206
Moved 3140.8 236.9191 394 -0.2849094 0.01543206
Moved 3140.814 222.8385 394 -0.3175035 0.01543206
Moved 3140.829 212.7521 394 -0.3408516 0.01543206
Moved 3140.846 205.3638 391.3455 -0.3579541 0.008604692
Moved 3140.86 197.2227 389.4891 -0.3767994 0.003829846
Moved 3140.875 192.4173 388.1043 -0.3879229 0.0002682847
Moved 3140.891 189.4008 388 -0.3949055 -3.924585E-08
Moved 3140.906 188.2495 388 -0.3975706 -3.924585E-08
Moved 3140.922 186.8148 388 -0.4008916 -3.924585E-08
Moved 3140.937 187 398.7467 -0.4004629 0.02764066
Moved 3140.955 195.4097 409.4097 -0.3809961 0.05506594
Moved 3140.967 209.905 431.3575 -0.3474422 0.1115161
Moved 3140.983 222.6391 444.3276 -0.3179651 0.1448754
Moved 3141 246.2252 465.1896 -0.2633676 0.1985329
Moved 3141.014 274.9301 486.6976 -0.1969212 0.2538517
Moved 3141.029 302.0139 504.7587 -0.1342272 0.3003052
Moved 3141.045 319.9948 513.9974 -0.09260461 0.3240673
Moved 3141.061 333.9277 520.079 -0.06035259 0.3397092
Moved 3141.076 344.4355 524.6152 -0.03602897 0.3513766
Moved 3141.091 353.5 528.5 -0.0150463 0.3613682
Moved 3141.107 362.3084 528.7584 0.005343457 0.3620327
Moved 3141.122 372.356 530.1937 0.02860198 0.3657245
Moved 3141.143 382.1491 532.0746 0.05127112 0.3705621
Stationary 3141.153 382.1491 532.0746 0.05127112 0.3705621
Moved 3141.168 385 532 0.05787035 0.3703703
Moved 3141.183 385.9521 532 0.06007423 0.3703703
Moved 3141.198 387.3908 532 0.06340454 0.3703703
Moved 3141.215 388.352 532 0.06562959 0.3703703
Stationary 3141.23 388.352 532 0.06562959 0.3703703
Stationary 3141.246 388 532 0.06481478 0.3703703
Stationary 3141.26 388 532 0.06481478 0.3703703
Stationary 3141.276 388 532 0.06481478 0.3703703
Moved 3141.291 357.7329 484.262 -0.005247941 0.2475873
Moved 3141.306 328.2147 438.1646 -0.07357702 0.129024
Moved 3141.323 321.7495 423.3203 -0.08854295 0.09084415
Moved 3141.337 312.5786 405.8416 -0.1097716 0.04588873
Moved 3141.353 305.4328 394.0925 -0.126313 0.01566993
Moved 3141.368 300.8936 385.7872 -0.1368204 -0.005691552
Moved 3141.384 298.0162 380.0323 -0.1434811 -0.02049301
Moved 3141.4 296.5692 375.7078 -0.1468304 -0.03161591
Moved 3141.414 295 374.1277 -0.150463 -0.03567982
Moved 3141.43 293.0377 372.0377 -0.1550054 -0.04105548
Moved 3141.448 291.1727 367.7591 -0.1593224 -0.05206002
Moved 3141.46 288.2953 364.2953 -0.1659831 -0.06096883
Moved 3141.476 286.7088 360.1265 -0.1696555 -0.07169111
Moved 3141.492 284.2673 357.5346 -0.1753071 -0.07835756
Moved 3141.507 281.6571 354.6571 -0.1813492 -0.08575855
Moved 3141.522 279.3932 351.7865 -0.1865897 -0.09314172
Moved 3141.538 277.4743 348.7114 -0.1910318 -0.1010509
Moved 3141.554 273.6565 344.6565 -0.1998693 -0.1114803
Moved 3141.57 270.8904 341.8904 -0.2062723 -0.1185948
Moved 3141.59 269.0052 338.0156 -0.2106361 -0.1285606
Moved 3141.602 266.133 336.5665 -0.2172847 -0.1322877
Moved 3141.615 266 335 -0.2175926 -0.1363169
Moved 3141.63 264.6861 335 -0.220634 -0.1363169
Stationary 3141.646 265 335 -0.2199074 -0.1363169
Ended 3141.663 265 335 -0.2199074 -0.1363169
Candidates 3141.797 12 hard says days hats arts data assays hated gays ats katz arc
Began 3142.196 402 335 0.09722222 -0.1363169
Moved 3142.216 402 352.3831 0.09722222 -0.09160721
Moved 3142.232 412.639 390.8342 0.1218496 0.007289643
Moved 3142.248 420.9549 441.8884 0.1410993 0.1386018
Moved 3142.262 433.3042 511.3866 0.1696857 0.3173523
Ended 3142.278 443.5 567 0.193287 0.4603909
Accept 3142.322 0 hard
Began 3142.86 403 295 0.09953707 -0.2391976
Stationary 3142.88 403 295 0.09953707 -0.2391976
Stationary 3142.897 403 295 0.09953707 -0.2391976
Moved 3142.911 403 314.285 0.09953707 -0.1895962
Moved 3142.926 403 333.4865 0.09953707 -0.1402098
Moved 3142.941 391.8367 354.9311 0.07369618 -0.08505377
Moved 3142.955 388.5013 391.9892 0.06597529 0.01026028
Moved 3142.972 387.0311 423.1296 0.06257196 0.09035377
Moved 3142.987 384.1829 450.7626 0.0559789 0.1614262
Moved 3143.003 383.1657 461.8403 0.05362421 0.1899184
Moved 3143.018 381.7289 476.9827 0.05029827 0.228865
Moved 3143.041 381 483.3021 0.04861106 0.2451185
Stationary 3143.052 381 483.3021 0.04861106 0.2451185
Moved 3143.064 381 485.5903 0.04861106 0.2510037
Moved 3143.08 381 486.7903 0.04861106 0.2540903
Moved 3143.096 381 488.1658 0.04861106 0.257628
Moved 3143.112 385.9272 489 0.06001661 0.2597736
Moved 3143.127 404.7299 489 0.1035415 0.2597736
Moved 3143.141 426.8941 485.0529 0.1548475 0.2496216
Moved 3143.157 448.8246 479.1567 0.2056124 0.2344565
Moved 3143.173 470.6266 474.8747 0.2560801 0.223443
Moved 3143.187 487.5 473 0.2951388 0.2186213
Moved 3143.204 507.8217 466.3625 0.3421797 0.2015497
Moved 3143.219 521.928 463.4144 0.3748333 0.1939671
Moved 3143.234 533.4297 458.6426 0.4014576 0.1816938
Ended 3143.249 541.6008 456.8798 0.4203723 0.1771599
Candidates 3143.321 12 to too top trip trio tip tripp rio tp ttp ri http
Began 3143.773 415 291 0.1273148 -0.2494857
Stationary 3143.788 415 291 0.1273148 -0.2494857
Moved 3143.803 415 307.7587 0.1273148 -0.2063819
Moved 3143.82 419.451 356.5264 0.137618 -0.08095062
Moved 3143.841 435 457 0.1736111 0.1774691
Ended 3143.867 445.5 504.5 0.1979166 0.2996398
Accept 3143.913 0 to
Began 3144.482 420 381 0.1388889 -0.01800419
Stationary 3144.506 420 381 0.1388889 -0.01800419
Stationary 3144.517 420 381 0.1388889 -0.01800419
Stationary 3144.528 420 381 0.1388889 -0.01800419
Stationary 3144.545 420 381 0.1388889 -0.01800419
Stationary 3144.558 420 381 0.1388889 -0.01800419
Moved 3144.573 406.6809 368.6809 0.1080577 -0.0496891
Moved 3144.59 398.0481 360.0482 0.0880744 -0.07189268
Moved 3144.606 391.5204 352.4404 0.07296383 -0.09145995
Moved 3144.622 378.5 339.5 0.04282405 -0.1247429
Moved 3144.637 365.149 320.1986 0.01191884 -0.1743864
Moved 3144.651 350.5939 301.3167 -0.02177338 -0.2229511
Moved 3144.667 339.9312 286.3303 -0.04645546 -0.2614961
Moved 3144.683 331.1901 273.2852 -0.0666896 -0.2950485
Moved 3144.699 327.0172 262.7125 -0.07634903 -0.3222415
Moved 3144.714 324.4119 256.8237 -0.08237993 -0.3373876
Moved 3144.729 320.5198 249.0397 -0.09138926 -0.3574082
Moved 3144.746 319.4018 245.8036 -0.09397735 -0.3657316
Moved 3144.76 317.9597 242.9193 -0.09731561 -0.37315
Moved 3144.774 316.5208 241.5208 -0.1006463 -0.376747
Stationary 3144.79 316.5208 241.5208 -0.1006463 -0.376747
Stationary 3144.809 316.5208 241.5208 -0.1006463 -0.376747
Stationary 3144.824 316.5208 241.5208 -0.1006463 -0.376747
Stationary 3144.835 316.5208 241.5208 -0.1006463 -0.376747
Moved 3144.851 332.2299 258.6016 -0.06428252 -0.3328149
Moved 3144.873 382.9738 323.5322 0.05318016 -0.1658123
Stationary 3144.884 382.9738 323.5322 0.05318016 -0.1658123
Moved 3144.897 433.8626 387.7305 0.1709782 -0.0006931603
Moved 3144.914 465.5675 427.2094 0.2443691 0.100847
Moved 3144.929 485.5 452.5 0.2905093 0.165895
Moved 3144.945 499.0741 470.7655 0.3219309 0.2128741
Moved 3144.96 511.9461 489.4192 0.3517272 0.2608517
Moved 3144.975 516.6597 496.7661 0.3626381 0.279748
Moved 3144.99 519.9782 500.9782 0.3703199 0.2905817
Moved 3145.006 521.4198 503.8397 0.373657 0.2979414
Moved 3145.021 523 505.8646 0.3773148 0.3031495
Moved 3145.037 524.3025 507.3025 0.3803298 0.3068478
Moved 3145.052 524 508.2733 0.3796296 0.3093449
Moved 3145.067 525.5 508 0.3831019 0.3086419
Stationary 3145.082 525.5 508 0.3831019 0.3086419
Moved 3145.098 526.6891 498.3532 0.3858543 0.2838301
Moved 3145.114 529.2574 472.554 0.3917996 0.2174742
Moved 3145.129 530 428.0018 0.3935185 0.1028853
Moved 3145.145 531.0033 384.9037 0.395841 -0.007963652
Moved 3145.16 531 349.2305 0.3958333 -0.09971594
Moved 3145.175 533.1095 301.9119 0.4007165 -0.22142
Moved 3145.191 534.9892 271.1942 0.4050676 -0.3004265
Moved 3145.213 536 216.0681 0.4074074 -0.4422117
Stationary 3145.223 536 216.0681 0.4074074 -0.4422117
Moved 3145.237 536 198.4042 0.4074074 -0.4876436
Moved 3145.252 536 188.3029 0.4074074 -0.5136244
Moved 3145.268 536 182.5111 0.4074074 -0.5285209
Moved 3145.284 536 176.9384 0.4074074 -0.542854
Moved 3145.3 525.9281 173.6188 0.3840928 -0.5513921
Moved 3145.315 521.6226 170.7484 0.3741263 -0.5587747
Moved 3145.331 515.1299 170 0.3590971 -0.5606995
Moved 3145.345 507.8977 168.9795 0.3423558 -0.5633244
Moved 3145.36 497.7853 169 0.3189474 -0.5632716
Moved 3145.376 478.7041 180.6128 0.2747779 -0.5334034
Moved 3145.392 450.4256 203.4438 0.2093185 -0.4746815
Moved 3145.408 419.8817 234.1183 0.138615 -0.3957863
Moved 3145.423 404.9377 251.9685 0.1040225 -0.3498753
Moved 3145.438 387.8576 275.8684 0.06448518 -0.2884043
Moved 3145.454 376.0972 291.0639 0.03726204 -0.2493212
Moved 3145.469 363.007 308.6573 0.006960731 -0.2040707
Moved 3145.484 350 330 -0.02314816 -0.149177
Moved 3145.501 336.5117 353.4333 -0.05437116 -0.08890606
Moved 3145.515 319.4988 380.9601 -0.0937527 -0.01810662
Moved 3145.531 307.1224 402.449 -0.1224018 0.03716312
Moved 3145.554 278 455.5 -0.1898148 0.173611
Moved 3145.568 269.1679 475.5634 -0.2102594 0.2252143
Stationary 3145.579 269.1679 475.5634 -0.2102594 0.2252143
Moved 3145.591 264.7484 491.5891 -0.2204898 0.2664329
Moved 3145.608 263.5137 498.3768 -0.2233479 0.2838908
Moved 3145.623 263 507.6179 -0.2245371 0.3076591
Moved 3145.637 263 516.2205 -0.2245371 0.3297851
Moved 3145.654 269.4316 522.2158 -0.2096491 0.3452052
Moved 3145.669 274.7385 530.4769 -0.1973647 0.3664529
Moved 3145.684 276.6825 533.3649 -0.1928647 0.373881
Moved 3145.701 278.123 536.2459 -0.1895302 0.3812909
Moved 3145.715 279.1739 538.3477 -0.1870975 0.3866967
Ended 3145.729 281 540 -0.1828704 0.3909464
Candidates 3145.836 12 combat concert convert since cover come chinese concrete vibe number climate zone
Began 3146.605 426 324 0.1527777 -0.164609
Stationary 3146.625 426 324 0.1527777 -0.164609
Stationary 3146.638 426 324 0.1527777 -0.164609
Stationary 3146.654 426 324 0.1527777 -0.164609
Stationary 3146.669 426 324 0.1527777 -0.164609
Stationary 3146.685 426 324 0.1527777 -0.164609
Ended 3146.708 426 324 0.1527777 -0.164609
NextCandidatePanel 3146.762
Began 3147.376 417 311 0.1319444 -0.1980453
Stationary 3147.397 417 311 0.1319444 -0.1980453
Stationary 3147.41 417 311 0.1319444 -0.1980453
Stationary 3147.426 417 311 0.1319444 -0.1980453
Moved 3147.441 400.1381 311 0.09291232 -0.1980453
Moved 3147.457 367.6716 321.1173 0.01775831 -0.1720234
Moved 3147.472 312.5616 334.1301 -0.1098112 -0.1385543
Moved 3147.488 256.6823 347.6631 -0.2391613 -0.1037473
Moved 3147.503 200.6918 358.8682 -0.3687689 -0.07492748
Ended 3147.519 200 359 -0.3703704 -0.07458848
Accept 3147.547 5 come
Began 3147.969 385 365 0.05787035 -0.05915646
Stationary 3147.981 385 365 0.05787035 -0.05915646
Stationary 3147.995 385 365 0.05787035 -0.05915646
Stationary 3148.011 385 365 0.05787035 -0.05915646
Stationary 3148.026 385 365 0.05787035 -0.05915646
