the facts get in the way
the facts get in the way
Basic
0.6 0.6
432 388.8
Moved 669.3901 201.5 422 -0.3668981 0.08744851
Moved 669.4052 196.2498 417.2498 -0.3790512 0.07523101
Moved 669.4208 192.1148 414.4099 -0.3886232 0.06792653
Moved 669.4357 191.7319 412.4637 -0.3895095 0.06292111
Moved 669.4517 189.2624 411.2624 -0.3952259 0.05983125
Moved 669.4671 187.8873 409.8873 -0.3984091 0.05629433
Moved 669.4826 186.504 410 -0.4016111 0.05658428
Moved 669.498 186.114 408.114 -0.4025139 0.05173349
Moved 669.5193 184.3438 406.3438 -0.4066116 0.04718046
Stationary 669.5296 184.3438 406.3438 -0.4066116 0.04718046
Moved 669.543 183.5 405.5 -0.4085648 0.04501017
Stationary 669.5583 183.5 405.5 -0.4085648 0.04501017
Stationary 669.5745 183.5 405.5 -0.4085648 0.04501017
Moved 669.5894 184 406 -0.4074074 0.04629618
Moved 669.6051 184 404.7753 -0.4074074 0.04314635
Stationary 669.6212 184 405 -0.4074074 0.04372424
Stationary 669.6376 184 405 -0.4074074 0.04372424
Stationary 669.6531 184 405 -0.4074074 0.04372424
Stationary 669.6666 184 405 -0.4074074 0.04372424
Stationary 669.6818 184 405 -0.4074074 0.04372424
Stationary 669.6975 184 405 -0.4074074 0.04372424
Stationary 669.7126 184 405 -0.4074074 0.04372424
Stationary 669.7285 184 405 -0.4074074 0.04372424
Stationary 669.7439 184 405 -0.4074074 0.04372424
Moved 669.7586 191.7167 405 -0.3895448 0.04372424
Ended 669.776 192.5 405 -0.3877315 0.04372424
Candidates 669.9282 12 beta versa bra brass madeira merits brs gets meets maria married brief
Began 670.6944 357 349 -0.006944438 -0.1003086
Stationary 670.7146 357 349 -0.006944438 -0.1003086
Stationary 670.7371 357 349 -0.006944438 -0.1003086
Stationary 670.7481 357 349 -0.006944438 -0.1003086
Stationary 670.7604 357 349 -0.006944438 -0.1003086
Stationary 670.775 357 349 -0.006944438 -0.1003086
Stationary 670.7905 357 349 -0.006944438 -0.1003086
Stationary 670.8054 357 349 -0.006944438 -0.1003086
Ended 670.8202 357 349 -0.006944438 -0.1003086
NextCandidatePanel 670.8818
Began 671.4373 368 338 0.01851857 -0.1286009
Stationary 671.4522 368 338 0.01851857 -0.1286009
Stationary 671.4673 368 338 0.01851857 -0.1286009
Stationary 671.4827 368 338 0.01851857 -0.1286009
Stationary 671.4981 368 338 0.01851857 -0.1286009
Stationary 671.5145 368 338 0.01851857 -0.1286009
Stationary 671.5322 368 338 0.01851857 -0.1286009
Stationary 671.5447 368 338 0.01851857 -0.1286009
Stationary 671.5602 368 338 0.01851857 -0.1286009
Ended 671.5792 368 338 0.01851857 -0.1286009
NextCandidatePanel 671.6215
Began 672.2057 371 340 0.025463 -0.1234569
Stationary 672.2248 371 340 0.025463 -0.1234569
Stationary 672.2383 371 340 0.025463 -0.1234569
Stationary 672.253 371 340 0.025463 -0.1234569
Stationary 672.2681 371 340 0.025463 -0.1234569
Stationary 672.2842 371 340 0.025463 -0.1234569
Stationary 672.3005 371 340 0.025463 -0.1234569
Ended 672.3159 371 340 0.025463 -0.1234569
NextCandidatePanel 672.3756
Began 672.6521 372 339 0.02777775 -0.1260288
Stationary 672.6692 372 339 0.02777775 -0.1260288
Stationary 672.6838 372 339 0.02777775 -0.1260288
Stationary 672.6995 372 339 0.02777775 -0.1260288
Stationary 672.7156 372 339 0.02777775 -0.1260288
Stationary 672.7317 372 339 0.02777775 -0.1260288
Stationary 672.7465 372 339 0.02777775 -0.1260288
Ended 672.7621 372 339 0.02777775 -0.1260288
NextCandidatePanel 672.8376
Began 673.4083 375 337 0.03472219 -0.1311728
Stationary 673.4252 375 337 0.03472219 -0.1311728
Stationary 673.4438 375 337 0.03472219 -0.1311728
Stationary 673.4556 375 337 0.03472219 -0.1311728
Stationary 673.4706 375 337 0.03472219 -0.1311728
Stationary 673.4849 375 337 0.03472219 -0.1311728
Stationary 673.5 375 337 0.03472219 -0.1311728
Stationary 673.5154 375 337 0.03472219 -0.1311728
Moved 673.531 375 315.4007 0.03472219 -0.1867267
Moved 673.5479 375 303.2211 0.03472219 -0.2180529
Moved 673.5645 375 293.2272 0.03472219 -0.2437574
Moved 673.5811 375 285.6542 0.03472219 -0.2632352
Moved 673.5934 375 277.2849 0.03472219 -0.284761
Moved 673.6102 375 273.6339 0.03472219 -0.2941517
Moved 673.626 375 269.3041 0.03472219 -0.3052878
Moved 673.6404 375 265.5 0.03472219 -0.3150721
Moved 673.6548 375 264.2853 0.03472219 -0.3181964
Moved 673.6714 375 262.8979 0.03472219 -0.3217648
Moved 673.6866 375 260.0128 0.03472219 -0.3291852
Moved 673.7026 375 257.2408 0.03472219 -0.3363148
Moved 673.7169 375 255.733 0.03472219 -0.3401929
Moved 673.7389 375 250.9525 0.03472219 -0.3524884
Ended 673.7505 375 250.9525 0.03472219 -0.3524884
Accept 673.79 7 gets
Began 674.4069 456 383 0.2222222 -0.01286016
Stationary 674.4291 456 383 0.2222222 -0.01286016
Stationary 674.4405 456 383 0.2222222 -0.01286016
Moved 674.4559 456 399.3141 0.2222222 0.02910013
Moved 674.4734 461.2596 400.0055 0.2343974 0.03087825
Moved 674.4873 464.1325 404.3976 0.2410476 0.04217501
Moved 674.5026 465.1159 407.3478 0.2433239 0.0497628
Moved 674.5184 467.5481 413.1924 0.2489539 0.06479511
Moved 674.5334 468.9329 417.7987 0.2521594 0.07664264
Moved 674.5491 471.6474 423.2948 0.2584431 0.09077872
Moved 674.5645 472.7149 426.4297 0.2609141 0.09884186
Moved 674.5814 473 429.2123 0.2615741 0.1059985
Moved 674.5957 474.4973 431.9946 0.26504 0.1131546
Moved 674.6114 474.6465 434.6465 0.2653853 0.1199755
Moved 674.6273 475 436.8486 0.2662037 0.1256392
Moved 674.646 475 438.3105 0.2662037 0.1293993
Moved 674.6583 475 439.6929 0.2662037 0.1329548
Moved 674.6734 475 441.0826 0.2662037 0.1365294
Stationary 674.6891 475 441.0826 0.2662037 0.1365294
Moved 674.702 475 442.3601 0.2662037 0.139815
Stationary 674.7175 475 442.3601 0.2662037 0.139815
Stationary 674.7328 475 442.3601 0.2662037 0.139815
Stationary 674.7489 475 442.3601 0.2662037 0.139815
Stationary 674.764 475 442 0.2662037 0.1388888
Moved 674.7805 463.3522 442 0.2392413 0.1388888
Moved 674.7969 456.0932 428.2494 0.2224381 0.103522
Moved 674.8113 446.394 417.1646 0.1999861 0.07501158
Moved 674.826 437.4957 403.9913 0.1793881 0.04112989
Moved 674.8422 432.0689 394.7103 0.1668262 0.01725888
Moved 674.8578 423.2732 376.4425 0.1464657 -0.02972622
Moved 674.8743 416.5066 361.5145 0.1308023 -0.06812122
Moved 674.8879 407.7234 339.0496 0.1104707 -0.1259014
Moved 674.903 401.9253 320.5071 0.09704918 -0.1735928
Moved 674.9257 393.9059 289.6235 0.07848581 -0.253026
Stationary 674.9363 393.9059 289.6235 0.07848581 -0.253026
Moved 674.9485 392.5785 272.9418 0.07541318 -0.2959316
Moved 674.9651 392 261.0555 0.07407407 -0.3265034
Moved 674.9807 392 249.856 0.07407407 -0.3553088
Moved 674.9955 392 238.9006 0.07407407 -0.383486
Moved 675.0115 392 232.3993 0.07407407 -0.4002076
Moved 675.0266 392 227.8887 0.07407407 -0.411809
Moved 675.0419 392 223.7424 0.07407407 -0.4224732
Moved 675.0568 392 222.3873 0.07407407 -0.4259586
Moved 675.0733 392 220.2357 0.07407407 -0.4314926
Moved 675.0888 392 218.7733 0.07407407 -0.4352539
Moved 675.1037 392 217.3901 0.07407407 -0.4388114
Moved 675.1196 392 216.004 0.07407407 -0.4423765
Moved 675.1346 392 214.6182 0.07407407 -0.445941
Moved 675.1498 392 214 0.07407407 -0.4475308
Stationary 675.1655 392 214 0.07407407 -0.4475308
Moved 675.1863 392 212.5 0.07407407 -0.451389
Stationary 675.1978 392 212.5 0.07407407 -0.451389
Stationary 675.2101 392 212.5 0.07407407 -0.451389
Moved 675.2264 392 211.7825 0.07407407 -0.4532345
Stationary 675.2418 392 212 0.07407407 -0.4526749
Stationary 675.2576 392 212 0.07407407 -0.4526749
Stationary 675.2721 392 212 0.07407407 -0.4526749
Stationary 675.2868 392 212 0.07407407 -0.4526749
Ended 675.3026 392 212 0.07407407 -0.4526749
Candidates 675.4019 12 in ibm kb inc inn un on iv job john pc pb
Began 675.9484 387 291 0.06250004 -0.2494857
Stationary 675.9675 387 291 0.06250004 -0.2494857
Stationary 675.9816 387 291 0.06250004 -0.2494857
Stationary 675.9948 387 291 0.06250004 -0.2494857
Stationary 676.0112 387 291 0.06250004 -0.2494857
Moved 676.0282 387 306.7019 0.06250004 -0.2091001
