the postal service is very slow
the postal service is very slow
FixStart
0.6 0.6
432 388.8
Began 885.5242 336 437 -0.05555556 0.1260288
Stationary 885.5419 336 437 -0.05555556 0.1260288
Stationary 885.556 336 437 -0.05555556 0.1260288
Moved 885.5703 336 449.3349 -0.05555556 0.1577543
Moved 885.5873 317.55 468.8692 -0.09826387 0.2079968
Moved 885.6026 312.2946 491.5478 -0.1104292 0.2663265
Moved 885.6171 303.9915 518.3615 -0.1296492 0.3352919
Moved 885.6337 297.351 536.4968 -0.1450209 0.381936
Moved 885.6488 294.5796 548.102 -0.1514361 0.4117849
Moved 885.6662 291.9935 562.0356 -0.1574224 0.4476224
Moved 885.6789 290.6095 571.7338 -0.1606262 0.4725662
Moved 885.6939 291 576.342 -0.1597222 0.4844187
Moved 885.7095 291 579.3297 -0.1597222 0.4921031
Moved 885.7252 291 581.5459 -0.1597222 0.4978032
Moved 885.7397 291 583.8691 -0.1597222 0.5037785
Moved 885.7559 305.5011 586.6366 -0.1261548 0.5108964
Moved 885.7714 317.3062 588.551 -0.09882822 0.5158204
Moved 885.7885 349.9477 580.4059 -0.02326921 0.494871
Moved 885.8023 376.6561 564.3225 0.03855566 0.4535043
Moved 885.8174 393.5 552.5 0.07754634 0.4230966
Moved 885.8329 405.1235 534.2661 0.1044526 0.3761986
Moved 885.8474 413.7337 521.3995 0.1243835 0.3431056
Moved 885.8636 418.3561 510.9316 0.1350837 0.316182
Moved 885.8793 420.644 504.89 0.1403796 0.300643
Moved 885.902 421 494.5 0.1412037 0.2739197
Stationary 885.913 421 494.5 0.1412037 0.2739197
Moved 885.9241 411.7348 489.2939 0.1197565 0.2605296
Moved 885.9399 395.2791 486.3799 0.08166473 0.2530347
Moved 885.9561 370.2753 487 0.02378543 0.2546296
Moved 885.9717 342.2627 497.8687 -0.04105866 0.2825839
Moved 885.9871 320.6888 505.7417 -0.09099812 0.3028335
Moved 886.0017 307.1804 511.3278 -0.1222676 0.3172011
Moved 886.0173 289.0857 520.5477 -0.1641536 0.3409147
Moved 886.0338 277.6792 527.4505 -0.1905574 0.3586688
Moved 886.0484 265.5677 534.3952 -0.2185934 0.3765309
Moved 886.0635 254.5387 542.346 -0.2441235 0.3969804
Moved 886.0795 244.991 550.5791 -0.2662245 0.418156
Moved 886.0944 233.34 557.8514 -0.2931945 0.4368606
Moved 886.1105 225.8101 563.4214 -0.3106249 0.4511866
Moved 886.1252 217.6327 571.3673 -0.3295539 0.4716237
Moved 886.14 212.1576 579.0706 -0.3422277 0.4914367
Moved 886.1559 209.9912 582.0088 -0.3472427 0.4989937
Ended 886.1711 209.9912 582.0088 -0.3472427 0.4989937
Candidates 886.2928 12 the there trigger rule tiger roger ride either threw right rise true
Began 886.7072 342 489 -0.04166668 0.2597736
Stationary 886.7278 342 489 -0.04166668 0.2597736
Moved 886.7419 333.9746 521.0475 -0.0602439 0.3422004
Moved 886.7579 328.4833 548.5836 -0.07295538 0.4130234
Moved 886.7733 329 586.4525 -0.07175927 0.510423
Moved 886.7886 329 619.6274 -0.07175927 0.5957493
Moved 886.8031 351.5 667 -0.01967594 0.7175924
Ended 886.8186 351.5 667 -0.01967594 0.7175924
Accept 886.8794 0 the
Began 887.1846 256 481 -0.2407407 0.2391974
Stationary 887.2047 256 481 -0.2407407 0.2391974
Moved 887.2185 264.5247 488.3881 -0.2210077 0.2581997
Moved 887.2365 280.5138 501.611 -0.1839959 0.2922093
Moved 887.2495 301.02 519.3506 -0.1365278 0.337836
Moved 887.2648 325.7278 543.4504 -0.07933368 0.3998209
Moved 887.2813 349.7773 567.7773 -0.02366354 0.4623902
Moved 887.2964 371.9407 588.4445 0.02764056 0.5155463
Moved 887.312 383.6966 600.6966 0.05485326 0.5470591
Moved 887.3287 397.2645 615.2645 0.08626044 0.5845279
Moved 887.3437 407.0875 625.0875 0.1089989 0.6097929
Moved 887.3586 415.4554 634.4554 0.1283691 0.6338874
Moved 887.3735 421.3204 641.4005 0.1419454 0.6517502
Moved 887.3886 425.3903 646.8538 0.1513665 0.6657761
Moved 887.4045 429.6971 649.697 0.1613358 0.673089
Moved 887.4204 431.9156 651.9156 0.1664713 0.6787953
Moved 887.4354 433.3328 654.6656 0.1697519 0.6858684
Moved 887.4504 434.714 655 0.172949 0.6867283
Moved 887.466 435 656.1052 0.1736111 0.6895708
Moved 887.4818 435 657.476 0.1736111 0.6930966
Stationary 887.4963 435 657 0.1736111 0.6918722
Stationary 887.512 435 657 0.1736111 0.6918722
Stationary 887.528 435 657 0.1736111 0.6918722
Moved 887.5417 426.6111 657 0.1541924 0.6918722
Moved 887.5585 412.1141 657 0.1206345 0.6918722
Moved 887.5741 399.7551 642.2835 0.0920258 0.6540211
Moved 887.5898 387.1703 641.4388 0.06289413 0.6518487
Moved 887.6049 373.6049 634.8024 0.03149281 0.6347798
Moved 887.6199 363.9576 631.4788 0.009161235 0.6262314
Moved 887.636 353.94 626.9743 -0.0140277 0.6146457
Moved 887.6514 347.8278 623.9139 -0.02817636 0.6067743
Moved 887.6736 335.5692 619.1897 -0.05655284 0.5946236
Stationary 887.6854 335.5692 619.1897 -0.05655284 0.5946236
Moved 887.6973 330.1916 617.7979 -0.06900087 0.5910439
Moved 887.7122 326.8397 616.4199 -0.0767599 0.5874996
Moved 887.7285 324.0703 616 -0.08317063 0.5864196
Moved 887.7426 321.3032 614.6516 -0.08957595 0.5829515
Moved 887.7594 317.5 615 -0.09837966 0.5838476
Moved 887.7745 311.9841 614 -0.1111479 0.5812756
Moved 887.7902 302.6237 612.8034 -0.1328155 0.578198
Moved 887.8059 290.3647 613 -0.1611928 0.5787036
Moved 887.8207 275.3892 611.0649 -0.1958584 0.5737265
Moved 887.8355 262.8726 608.305 -0.2248319 0.5666279
Moved 887.8508 245.9565 605.5375 -0.2639896 0.5595101
Moved 887.8679 227.339 599.4068 -0.3070856 0.5437417
Moved 887.8834 214.4275 594.3952 -0.3369734 0.5308518
Moved 887.897 183 580 -0.4097222 0.4938271
Moved 887.9136 163.9213 566.5923 -0.4538858 0.4593422
Moved 887.9291 151.1034 559.3907 -0.483557 0.4408197
Moved 887.945 134.7234 547.1182 -0.5214735 0.4092546
Moved 887.9587 121.0531 537.3372 -0.5531179 0.3840975
Moved 887.9745 110.2152 527.6883 -0.5782055 0.3592805
Moved 887.9896 103.053 519.053 -0.5947847 0.3370703
Moved 888.0062 95.38986 509.5198 -0.6125235 0.312551
Moved 888.0206 89.76985 502.4623 -0.6255327 0.294399
Moved 888.037 86.31745 497.6349 -0.6335244 0.2819827
Moved 888.0513 83.87889 493.8184 -0.6391692 0.2721665
Moved 888.067 82.56359 492.5636 -0.6422139 0.2689392
Moved 888.0833 81.18758 491.1876 -0.6453992 0.2654
Moved 888.0975 81 489.8116 -0.6458333 0.261861
Moved 888.1132 81 488.8137 -0.6458333 0.2592943
Stationary 888.1297 81 489 -0.6458333 0.2597736
Stationary 888.1461 81 489 -0.6458333 0.2597736
Stationary 888.1596 81 489 -0.6458333 0.2597736
Moved 888.1744 100.2677 497.263 -0.6012322 0.2810262
Moved 888.1907 133.4211 518.1053 -0.5244881 0.3346328
Moved 888.2057 192.3138 556.5063 -0.3881625 0.433401
Moved 888.2217 227.8518 578.575 -0.3058985 0.4901618
Moved 888.2383 256.2994 597.817 -0.2400477 0.5396526
Moved 888.2527 271.065 606.839 -0.2058681 0.5628574
Moved 888.2681 277.745 612.0587 -0.1904051 0.5762826
Moved 888.283 282.2245 615.1497 -0.1800358 0.5842326
Moved 888.2979 283.458 615 -0.1771806 0.5838476
Stationary 888.3134 283 615 -0.1782407 0.5838476
Moved 888.3358 270.6695 615 -0.2067836 0.5838476
Stationary 888.3469 270.6695 615 -0.2067836 0.5838476
Moved 888.3604 237.6646 591.8083 -0.2831838 0.5241983
Moved 888.3759 195.622 562.2706 -0.3805046 0.4482267
Moved 888.3914 145.466 521.681 -0.4966064 0.3438296
Moved 888.4074 119.122 495.9659 -0.5575879 0.2776901
Moved 888.4218 98.80962 478.2654 -0.6046073 0.232164
Moved 888.4363 82.5 458.5 -0.6423612 0.181327
Moved 888.4515 75.11639 448.0234 -0.6594528 0.1543812
Moved 888.4683 66.18779 430.4024 -0.6801208 0.1090596
Moved 888.4854 63.20246 420.2086 -0.6870314 0.08284105
Moved 888.4989 62.2641 415.7923 -0.6892034 0.0714822
Moved 888.513 62 412.6979 -0.6898147 0.06352326
Moved 888.5311 62 411.4778 -0.6898147 0.06038532
Moved 888.5439 68.21073 408.3383 -0.6754382 0.05231025
Moved 888.5597 87.98307 406.7344 -0.6296688 0.04818516
Moved 888.5759 114.4258 407 -0.5684589 0.04886827
Moved 888.5911 171.7656 419.192 -0.4357278 0.08022629
Moved 888.6069 214.5385 423.366 -0.3367164 0.09096188
Moved 888.6215 260.2438 430.4612 -0.2309172 0.1092108
Moved 888.6392 285.6655 432.7665 -0.1720706 0.1151401
Moved 888.6524 310.7914 434.2662 -0.1139089 0.1189973
Moved 888.6672 325.2368 436.9737 -0.08047025 0.1259611
Moved 888.6832 338.4696 439.5782 -0.04983897 0.13266
Moved 888.6987 358.6738 444.4185 -0.003069937 0.1451091
Moved 888.7149 376.2406 448.4401 0.03759404 0.155453
Moved 888.7318 396.296 454.4757 0.08401851 0.1709765
Moved 888.7458 417.9857 461.2455 0.1342263 0.1883886
Moved 888.7599 431.3432 465.5373 0.1651462 0.1994272
Moved 888.7761 446.0951 471.0345 0.1992941 0.2135661
Moved 888.7916 460.0768 476.6307 0.2316593 0.2279597
Moved 888.8073 466.5831 480.2916 0.2467201 0.2373753
Moved 888.8227 485.1966 486.459 0.2898069 0.253238
Moved 888.8376 498.9987 490.5996 0.3217563 0.2638878
Moved 888.8527 519.322 497.5206 0.3688009 0.2816886
Ended 888.874 538.5 503 0.4131944 0.2957818
Candidates 888.942 12 postal partial usual distal oral portal portugal ideal goal hospital visual pack
Began 889.6057 396 364 0.08333336 -0.06172839
Stationary 889.6236 396 364 0.08333336 -0.06172839
Moved 889.6395 396 374.0892 0.08333336 -0.03577872
Moved 889.6674 384 423.5 0.0555556 0.09130646
Moved 889.678 383 482.9007 0.05324075 0.2440861
Stationary 889.6884 383 482.9007 0.05324075 0.2440861
Moved 889.6992 388.2344 518.7032 0.06535739 0.3361707
Moved 889.7153 399.2202 548.5781 0.09078752 0.4130094
Moved 889.7308 408.7199 571.7597 0.1127775 0.4726329
Moved 889.7462 430.5 609 0.1631944 0.5684156
Ended 889.7613 430.5 609 0.1631944 0.5684156
Accept 889.8053 0 postal
Began 890.1439 390 429 0.06944448 0.1054526
Stationary 890.1627 390 429 0.06944448 0.1054526
Stationary 890.1776 390 429 0.06944448 0.1054526
Stationary 890.1931 390 429 0.06944448 0.1054526
Moved 890.2088 366.813 429 0.01577079 0.1054526
Moved 890.225 349.0613 429 -0.02532095 0.1054526
Moved 890.2424 332.5408 429 -0.06356294 0.1054526
Moved 890.2554 314.791 429 -0.1046504 0.1054526
Moved 890.2701 295.6304 429 -0.1490036 0.1054526
Moved 890.2867 278.7923 429 -0.1879808 0.1054526
Moved 890.3021 262.8856 429 -0.2248018 0.1054526
Moved 890.3174 248.6913 436.2161 -0.2576592 0.1240126
Moved 890.3323 236.168 437.4258 -0.2866482 0.1271238
Moved 890.348 229.973 438.8054 -0.3009883 0.1306723
Moved 890.364 223.0574 441.3771 -0.3169968 0.1372866
Moved 890.3874 214.9986 445.3343 -0.3356515 0.1474647
Stationary 890.3984 214.9986 445.3343 -0.3356515 0.1474647
Moved 890.41 211.9167 449.125 -0.3427855 0.1572144
Moved 890.4262 210.567 453.299 -0.3459097 0.1679499
Moved 890.4407 211 463.4753 -0.3449074 0.1941235
Moved 890.4557 222.9471 478.1418 -0.317252 0.2318463
Moved 890.4713 234.2001 494.9335 -0.2912035 0.2750346
Moved 890.4871 246.0403 510.9641 -0.2637956 0.3162655
Moved 890.5022 266.3902 531.3672 -0.2166893 0.3687429
Moved 890.5169 282.8292 550.634 -0.1786361 0.4182973
Moved 890.534 297.6765 563.8877 -0.1442674 0.452386
Moved 890.5483 310.5239 576.5239 -0.114528 0.4848863
Moved 890.5628 323.5011 585.8132 -0.08448815 0.5087788
Moved 890.5789 334.5145 594.5752 -0.05899414 0.5313147
Moved 890.5947 342.997 601.6642 -0.03935879 0.5495477
Moved 890.6099 346.0637 603.7978 -0.03225992 0.5550354
Moved 890.6254 348.4861 605.743 -0.02665266 0.5600385
Moved 890.6404 351.2461 607.123 -0.02026374 0.563588
Stationary 890.6559 351.2461 607.123 -0.02026374 0.563588
Moved 890.6709 351 608.3577 -0.02083332 0.5667635
Stationary 890.6867 351 608.3577 -0.02083332 0.5667635
Stationary 890.7015 351 608.3577 -0.02083332 0.5667635
Stationary 890.7179 351 608 -0.02083332 0.5658435
Moved 890.7328 340.9586 608 -0.04407734 0.5658435
Moved 890.7487 334.5275 608 -0.05896405 0.5658435
Moved 890.7636 330.4803 600.9605 -0.06833275 0.5477378
Moved 890.7838 326.1929 598.731 -0.07825717 0.5420035
Moved 890.7942 323.3448 598.3448 -0.08485004 0.5410102
Moved 890.8107 320.927 598 -0.09044677 0.5401233
Moved 890.8256 319.5803 596.5803 -0.09356419 0.5364718
Moved 890.8414 318.6516 597 -0.09571394 0.5375513
Moved 890.8566 317.1552 597 -0.09917776 0.5375513
Moved 890.8719 315.77 595.77 -0.1023843 0.5343876
Stationary 890.8867 315.77 595.77 -0.1023843 0.5343876
Moved 890.9027 314.6404 596 -0.104999 0.5349793
Moved 890.9183 313.8125 596 -0.1069156 0.5349793
Moved 890.933 313.2442 595 -0.108231 0.5324073
Moved 890.9486 312.5 595 -0.1099537 0.5324073
Stationary 890.9647 312.5 595 -0.1099537 0.5324073
Moved 890.9789 311.8129 595 -0.1115441 0.5324073
Stationary 890.9944 311.8129 595 -0.1115441 0.5324073
Moved 891.0106 310.8717 595 -0.1137228 0.5324073
Stationary 891.0266 310.8717 595 -0.1137228 0.5324073
Moved 891.0407 309.8437 594 -0.1161025 0.5298353
Stationary 891.0568 309.8437 594 -0.1161025 0.5298353
Stationary 891.0721 309.8437 594 -0.1161025 0.5298353
Stationary 891.0887 309.8437 594 -0.1161025 0.5298353
Moved 891.1032 308.8339 594 -0.1184401 0.5298353
Stationary 891.1202 308.8339 594 -0.1184401 0.5298353
Stationary 891.1383 308.8339 594 -0.1184401 0.5298353
Stationary 891.1505 308.8339 594 -0.1184401 0.5298353
Moved 891.168 307.8803 592.8803 -0.1206475 0.5269554
Stationary 891.1791 307.8803 592.8803 -0.1206475 0.5269554
Stationary 891.1953 307.8803 592.8803 -0.1206475 0.5269554
Stationary 891.2109 307.8803 592.8803 -0.1206475 0.5269554
Moved 891.2263 308 592 -0.1203704 0.5246913
Moved 891.2416 308 590.522 -0.1203704 0.5208898
Moved 891.257 306.1493 573.0905 -0.1246543 0.4760556
Moved 891.272 303.5221 541.265 -0.1307359 0.3941999
Moved 891.2891 299.5 491.5 -0.1400463 0.2662036
Moved 891.3035 300 443.1405 -0.1388889 0.1418222
Moved 891.319 307.3332 391.2866 -0.121914 0.008453164
Moved 891.335 314.0748 359.0408 -0.1063083 -0.07448353
Moved 891.3499 318.2169 351.5661 -0.09672001 -0.09370874
Moved 891.3655 324.9454 340.4874 -0.08114491 -0.1222033
Moved 891.3824 329.6811 332.7586 -0.07018273 -0.1420818
Moved 891.3953 333.7926 328.2073 -0.06066522 -0.1537878
Moved 891.4119 335.9605 326.0395 -0.05564695 -0.1593634
Moved 891.4287 337.353 324.647 -0.05242353 -0.162945
Moved 891.4417 341.1769 325 -0.04357189 -0.1620371
Moved 891.4574 347.4877 349.1459 -0.02896363 -0.09993345
Moved 891.473 354.367 382.3616 -0.01303936 -0.01450221
Moved 891.4883 358.5127 435.4768 -0.003442913 0.122111
Moved 891.5032 361.4554 481.5142 0.003369053 0.2405199
Moved 891.5251 368.7959 524.1835 0.02036085 0.350266
Stationary 891.5359 368.7959 524.1835 0.02036085 0.350266
Moved 891.55 374.3284 541.9852 0.0331675 0.3960523
Moved 891.5648 381.2661 555.5322 0.04922708 0.4308955
Moved 891.5826 384.5206 565.0411 0.05676061 0.4553526
Moved 891.5966 387.4532 572.1331 0.06354918 0.4735933
Moved 891.612 388.6108 577.4434 0.0662288 0.4872513
Moved 891.6275 389 580.9901 0.06712963 0.4963736
Moved 891.6425 389 582.0437 0.06712963 0.4990834
Moved 891.6572 389 583.4368 0.06712963 0.5026666
Moved 891.6733 389 584 0.06712963 0.5041152
Moved 891.6898 376.8686 584 0.0390476 0.5041152
Moved 891.7033 366.6341 584 0.01535664 0.5041152
