a good response to the question
Moved 1132.735 197.0205 426.0204 -0.3772674 0.09778909
Moved 1132.75 198.5 426 -0.3738426 0.09773654
Moved 1132.765 200.9464 427 -0.3681796 0.1003086
Moved 1132.78 201.5 427 -0.3668981 0.1003086
Moved 1132.796 202.8267 428 -0.363827 0.1028806
Stationary 1132.81 203 428 -0.3634259 0.1028806
Stationary 1132.828 203 428 -0.3634259 0.1028806
Moved 1132.844 204.3724 428 -0.3602492 0.1028806
Stationary 1132.859 204.3724 428 -0.3602492 0.1028806
Stationary 1132.872 204 428 -0.3611111 0.1028806
Stationary 1132.888 204 428 -0.3611111 0.1028806
Stationary 1132.903 204 428 -0.3611111 0.1028806
Stationary 1132.918 204 428 -0.3611111 0.1028806
Stationary 1132.935 204 428 -0.3611111 0.1028806
Stationary 1132.951 204 428 -0.3611111 0.1028806
Stationary 1132.964 204 428 -0.3611111 0.1028806
Stationary 1132.98 204 428 -0.3611111 0.1028806
Stationary 1132.996 204 428 -0.3611111 0.1028806
Stationary 1133.011 204 428 -0.3611111 0.1028806
Stationary 1133.028 204 428 -0.3611111 0.1028806
Stationary 1133.044 204 428 -0.3611111 0.1028806
Stationary 1133.064 204 428 -0.3611111 0.1028806
Stationary 1133.073 204 428 -0.3611111 0.1028806
Stationary 1133.087 204 428 -0.3611111 0.1028806
Stationary 1133.103 204 428 -0.3611111 0.1028806
Stationary 1133.118 204 428 -0.3611111 0.1028806
Stationary 1133.135 204 428 -0.3611111 0.1028806
Stationary 1133.151 204 428 -0.3611111 0.1028806
Stationary 1133.166 204 428 -0.3611111 0.1028806
Stationary 1133.181 204 428 -0.3611111 0.1028806
Moved 1133.196 204.9036 428 -0.3590194 0.1028806
Moved 1133.212 205.5 428 -0.3576389 0.1028806
Moved 1133.227 205 428 -0.3587963 0.1028806
Stationary 1133.243 205 428 -0.3587963 0.1028806
Stationary 1133.258 205 428 -0.3587963 0.1028806
Stationary 1133.273 205 428 -0.3587963 0.1028806
Stationary 1133.288 205 428 -0.3587963 0.1028806
Stationary 1133.305 205 428 -0.3587963 0.1028806
Moved 1133.319 206.0945 428 -0.3562627 0.1028806
Moved 1133.336 207.5 428 -0.3530093 0.1028806
Moved 1133.351 211.9331 428 -0.3427474 0.1028806
Moved 1133.368 220.269 420.7646 -0.3234514 0.08427098
Moved 1133.382 245.1708 409.1549 -0.2658083 0.05441069
Moved 1133.398 271.5732 401.428 -0.2046917 0.03453706
Moved 1133.413 293.5196 394.1602 -0.1538897 0.01584398
Moved 1133.428 308.0452 391.5864 -0.1202658 0.009224268
Moved 1133.444 321.2155 389.7538 -0.08977906 0.00451084
Moved 1133.458 330.0538 389 -0.0693199 0.002572016
Moved 1133.476 336.1865 388.1627 -0.05512386 0.0004184786
Moved 1133.49 344.3783 388 -0.03616144 -3.924585E-08
Moved 1133.506 351.3119 388 -0.02011135 -3.924585E-08
Moved 1133.52 358.5155 388 -0.003436257 -3.924585E-08
Moved 1133.536 367 400 0.01620372 0.03086416
Moved 1133.551 374.9515 400.9758 0.03460994 0.03337377
Moved 1133.567 386.4455 408.1534 0.06121645 0.05183499
Moved 1133.583 395.4052 412.8431 0.08195649 0.06389684
Moved 1133.597 408.465 421.6255 0.1121875 0.08648522
Moved 1133.612 421.4666 431.6962 0.1422838 0.1123874
Moved 1133.628 430.9971 441.9971 0.1643451 0.1388813
Moved 1133.645 440.9184 450.6443 0.1873111 0.1611222
Moved 1133.66 448.5495 457.5495 0.2049758 0.1788824
Moved 1133.675 457.9499 465.8142 0.2267359 0.2001393
Moved 1133.69 464.5 471 0.2418981 0.2134772
Moved 1133.706 471.2813 476.8542 0.2575956 0.2285343
Moved 1133.72 478.7578 482.6062 0.2749022 0.2433286
Moved 1133.737 484.7843 488.7843 0.2888525 0.2592188
Moved 1133.752 491.1882 494.1506 0.3036764 0.273021
Moved 1133.767 497.9105 499.9105 0.3192372 0.2878355
Moved 1133.784 503.6717 504.7537 0.3325732 0.3002924
Moved 1133.798 509.4265 509.0699 0.3458947 0.3113937
Moved 1133.814 513.8596 512.3947 0.3561565 0.3199452
Moved 1133.829 518.7109 516.7109 0.3673864 0.3310466
Moved 1133.844 524.385 519.6925 0.3805209 0.3387152
Moved 1133.86 529.3416 524.3416 0.3919943 0.3506726
Moved 1133.876 532.4397 526.2198 0.3991659 0.3555036
Moved 1133.89 535.6596 529.3192 0.4066195 0.3634753
Moved 1133.906 538.201 531.1005 0.4125024 0.3680568
Moved 1133.921 539.1254 532.1254 0.4146421 0.3706927
Moved 1133.944 542.1033 535.1033 0.4215355 0.3783521
Stationary 1133.955 542.1033 535.1033 0.4215355 0.3783521
Moved 1133.967 542.5431 536.5431 0.4225534 0.3820552
Moved 1133.985 543.5 537.5 0.4247685 0.3845164
Moved 1134 543 538.2114 0.4236111 0.386346
Moved 1134.015 543 539 0.4236111 0.3883744
Moved 1134.03 543 539.9832 0.4236111 0.3909032
Stationary 1134.045 543 540 0.4236111 0.3909464
Moved 1134.06 543 541.8585 0.4236111 0.3957264
Moved 1134.076 543 542.5 0.4236111 0.3973764
Moved 1134.092 543 543.3755 0.4236111 0.3996283
Moved 1134.107 543 544.0929 0.4236111 0.4014734
Moved 1134.121 543 545 0.4236111 0.4038065
Moved 1134.137 543 545.7878 0.4236111 0.4058326
Moved 1134.153 534.9163 546 0.4048988 0.4063785
Moved 1134.167 534.4097 547 0.4037262 0.4089505
Moved 1134.185 532.971 547 0.4003959 0.4089505
Moved 1134.2 531.5309 547 0.3970624 0.4089505
Moved 1134.215 530.0906 547.9094 0.3937283 0.4112894
Moved 1134.231 528.6558 548 0.390407 0.4115225
Moved 1134.246 526.7957 548 0.3861012 0.4115225
Moved 1134.262 524.1638 548 0.3800088 0.4115225
Moved 1134.276 522.6434 548 0.3764895 0.4115225
Moved 1134.292 519.3932 548 0.3689658 0.4115225
Moved 1134.307 516.5219 548 0.3623191 0.4115225
Moved 1134.323 512.6389 548 0.3533309 0.4115225
Moved 1134.338 508.6395 548 0.344073 0.4115225
Moved 1134.353 506 548 0.337963 0.4115225
Moved 1134.368 503.6676 548 0.3325638 0.4115225
Moved 1134.385 501.8909 548 0.3284512 0.4115225
Moved 1134.4 499.4538 548 0.3228097 0.4115225
Moved 1134.415 498.0221 548 0.3194957 0.4115225
Moved 1134.431 495.1507 548 0.3128489 0.4115225
Moved 1134.446 494.1349 548 0.3104976 0.4115225
Moved 1134.463 491.3892 548 0.3041416 0.4115225
Moved 1134.477 489.4493 539.0726 0.2996512 0.388561
Moved 1134.491 484.5198 540.1733 0.2882403 0.3913921
Moved 1134.507 480.2465 538.7488 0.2783483 0.3877284
Moved 1134.523 472.8432 535.6144 0.261211 0.3796666
Moved 1134.538 465.3423 531.6054 0.243848 0.3693554
Moved 1134.554 454.8158 527.1199 0.2194809 0.3578185
Moved 1134.568 443.8969 520.9411 0.1942058 0.3419266
Moved 1134.586 434.1044 514.4029 0.1715379 0.3251102
Moved 1134.607 402.8563 494.9042 0.09920447 0.2749594
Stationary 1134.618 402.8563 494.9042 0.09920447 0.2749594
Moved 1134.63 389.9442 486.2961 0.06931533 0.2528192
Moved 1134.646 373.0182 473.792 0.03013482 0.2206584
Moved 1134.662 356.0509 461.0382 -0.009141415 0.1878554
Moved 1134.677 344.0583 451.6009 -0.03690218 0.1635824
Moved 1134.693 335.7341 444.6292 -0.05617107 0.1456512
Moved 1134.708 324.6257 434.9225 -0.08188487 0.1206853
Moved 1134.724 313.8458 425.5821 -0.1068385 0.09666168
Moved 1134.74 306.1286 418.1286 -0.1247023 0.07749113
Moved 1134.753 296.903 410.5224 -0.1460579 0.0579279
Moved 1134.77 290.7585 404.7585 -0.1602812 0.04310305
Moved 1134.786 283.5891 399.0712 -0.1768772 0.02847534
Moved 1134.801 279.1286 393.4108 -0.1872022 0.01391666
Moved 1134.816 273.7141 387.7141 -0.1997357 -0.0007353495
Moved 1134.831 268.9754 382.9753 -0.2107051 -0.01292358
Moved 1134.847 265.1237 379.1237 -0.219621 -0.02283002
Moved 1134.862 262.2425 376.2426 -0.2262905 -0.03024034
Moved 1134.877 260.1813 374.1813 -0.2310618 -0.03554191
Moved 1134.892 257.5005 371.5005 -0.2372674 -0.04243709
Moved 1134.908 256.5 370.5 -0.2395834 -0.04501037
Moved 1134.924 256 369.2001 -0.2407407 -0.0483538
Moved 1134.94 254.7602 369 -0.2436106 -0.04886839
Ended 1134.953 254 367 -0.2453704 -0.05401234
Candidates 1135.105 12 shops ships afford shots said spots adopted aid rapid aids sosa did
Began 1135.74 382 280 0.05092591 -0.2777778
Stationary 1135.756 382 280 0.05092591 -0.2777778
Stationary 1135.77 382 280 0.05092591 -0.2777778
Stationary 1135.787 382 280 0.05092591 -0.2777778
Stationary 1135.805 382 280 0.05092591 -0.2777778
Stationary 1135.825 382 280 0.05092591 -0.2777778
Ended 1135.84 382 280 0.05092591 -0.2777778
Began 1135.877 380 277 0.04629632 -0.2854939
Stationary 1135.895 380 277 0.04629632 -0.2854939
NextCandidatePanel 1135.895
Stationary 1135.917 380 277 0.04629632 -0.2854939
Stationary 1135.928 380 277 0.04629632 -0.2854939
Stationary 1135.94 380 277 0.04629632 -0.2854939
Stationary 1135.956 380 277 0.04629632 -0.2854939
Stationary 1135.971 380 277 0.04629632 -0.2854939
Ended 1135.987 380 277 0.04629632 -0.2854939
Cancel 1136.048
Began 1136.712 179 318 -0.4189815 -0.1800412
Stationary 1136.73 179 318 -0.4189815 -0.1800412
Stationary 1136.742 179 318 -0.4189815 -0.1800412
Stationary 1136.758 179 318 -0.4189815 -0.1800412
Stationary 1136.772 179 318 -0.4189815 -0.1800412
Stationary 1136.79 179 318 -0.4189815 -0.1800412
Stationary 1136.805 179 318 -0.4189815 -0.1800412
Stationary 1136.821 179 318 -0.4189815 -0.1800412
Stationary 1136.837 179 318 -0.4189815 -0.1800412
Stationary 1136.852 179 318 -0.4189815 -0.1800412
Stationary 1136.867 179 318 -0.4189815 -0.1800412
Stationary 1136.882 179 318 -0.4189815 -0.1800412
Ended 1136.898 179 318 -0.4189815 -0.1800412
Candidates 1136.955 5 a z s x d
Began 1137.572 368 302 0.01851857 -0.2211935
Stationary 1137.591 368 302 0.01851857 -0.2211935
Stationary 1137.606 368 302 0.01851857 -0.2211935
Moved 1137.622 368 324.3524 0.01851857 -0.1637029
Moved 1137.638 368 345.9515 0.01851857 -0.1081493
Moved 1137.653 375 400.4935 0.03472219 0.03213356
Moved 1137.668 376.2122 461.1263 0.03752837 0.1880819
Moved 1137.684 383.5 533 0.05439818 0.3729423
Ended 1137.703 383.5 533 0.05439818 0.3729423
Accept 1137.727 0 a
Began 1138.095 274 263 -0.199074 -0.3215021
Stationary 1138.116 274 263 -0.199074 -0.3215021
Stationary 1138.13 274 263 -0.199074 -0.3215021
Stationary 1138.146 274 263 -0.199074 -0.3215021
Stationary 1138.161 274 263 -0.199074 -0.3215021
Stationary 1138.177 274 263 -0.199074 -0.3215021
Moved 1138.193 274 251.1262 -0.199074 -0.3520417
Moved 1138.209 274 248.683 -0.199074 -0.3583257
Moved 1138.224 274 246.0323 -0.199074 -0.3651432
Moved 1138.239 274 243.1519 -0.199074 -0.3725519
Moved 1138.254 274 242.1329 -0.199074 -0.3751725
Moved 1138.27 274 239.3856 -0.199074 -0.3822387
Moved 1138.286 274 238.5 -0.199074 -0.3845166
Moved 1138.3 274 237.9063 -0.199074 -0.3860436
Moved 1138.315 274 236.5 -0.199074 -0.3896605
Moved 1138.331 269.0771 235.2968 -0.2104696 -0.3927553
Moved 1138.347 265.8631 233.863 -0.2179095 -0.3964429
Moved 1138.363 265 231.4169 -0.2199074 -0.4027345
Moved 1138.379 263.9732 229.9733 -0.2222842 -0.4064474
Moved 1138.394 263.5332 228.5332 -0.2233028 -0.4101513
Moved 1138.409 263 228 -0.2245371 -0.4115227
Stationary 1138.424 263 228 -0.2245371 -0.4115227
Stationary 1138.438 263 228 -0.2245371 -0.4115227
Stationary 1138.453 263 228 -0.2245371 -0.4115227
Stationary 1138.469 263 228 -0.2245371 -0.4115227
Stationary 1138.485 263 228 -0.2245371 -0.4115227
Stationary 1138.509 263 228 -0.2245371 -0.4115227
Stationary 1138.519 263 228 -0.2245371 -0.4115227
Moved 1138.531 270.8545 240.3662 -0.2063552 -0.3797166
Moved 1138.546 272.3115 243.4673 -0.2029826 -0.3717406
Moved 1138.562 275.3011 249.9517 -0.1960622 -0.3550626
Moved 1138.579 279.2816 256.4693 -0.1868482 -0.3382992
Moved 1138.594 282.5877 261.1169 -0.1791952 -0.3263455
Moved 1138.609 285.9307 265.8961 -0.1714567 -0.3140533
Moved 1138.625 288.8191 270.2286 -0.1647705 -0.3029099
Moved 1138.639 291.7028 273.5541 -0.1580954 -0.2943566
Moved 1138.655 293.984 276.9761 -0.1528147 -0.2855554
Moved 1138.67 301.231 284.231 -0.1360392 -0.2668955
Moved 1138.686 312.0276 294.1492 -0.1110472 -0.2413859
Moved 1138.701 328.8689 312.1913 -0.07206276 -0.1949813
Moved 1138.716 361.7644 350.6799 0.004084209 -0.09598791
Moved 1138.733 394.8448 391.8478 0.0806594 0.009896627
Moved 1138.747 419.6205 429.6332 0.1380103 0.1070813
Moved 1138.763 435.3863 454.8616 0.1745053 0.1719691
Moved 1138.778 456.4084 486.6125 0.2231676 0.253633
Moved 1138.793 463.9835 499.7736 0.2407024 0.2874834
Moved 1138.809 472.2365 510.2759 0.2598067 0.3144955
Moved 1138.825 477.9073 517.3842 0.2729337 0.3327781
Moved 1138.84 480.8343 521.7515 0.279709 0.3440109
Moved 1138.855 482.3624 524.7248 0.2832462 0.3516583
Moved 1138.871 483.5 527 0.2858797 0.3575102
Moved 1138.887 484 527.8799 0.287037 0.3597732
Moved 1138.909 484 530.7659 0.287037 0.3671962
Stationary 1138.919 484 530.7659 0.287037 0.3671962
Moved 1138.932 484 531.5 0.287037 0.3690843
Moved 1138.948 484 532.3264 0.287037 0.3712099
Moved 1138.963 484 533.0483 0.287037 0.3730665
Stationary 1138.98 484 533 0.287037 0.3729423
Stationary 1138.996 484 533 0.287037 0.3729423
Stationary 1139.01 484 533 0.287037 0.3729423
Stationary 1139.025 484 533 0.287037 0.3729423
Stationary 1139.039 484 533 0.287037 0.3729423
Stationary 1139.055 484 533 0.287037 0.3729423
Moved 1139.071 474.3672 533 0.2647389 0.3729423
Stationary 1139.087 474.3672 533 0.2647389 0.3729423
Stationary 1139.101 474.3672 533 0.2647389 0.3729423
Moved 1139.117 475.8286 533 0.2681217 0.3729423
Stationary 1139.134 476 533 0.2685185 0.3729423
Moved 1139.15 474.5 533 0.2650462 0.3729423
Stationary 1139.164 474.5 533 0.2650462 0.3729423
Moved 1139.181 473.8157 533 0.2634624 0.3729423
Stationary 1139.197 473.8157 533 0.2634624 0.3729423
Moved 1139.209 472.964 533 0.2614907 0.3729423
Stationary 1139.226 472.964 533 0.2614907 0.3729423
Moved 1139.24 471.0004 533 0.2569454 0.3729423
Moved 1139.257 469.5524 533 0.2535934 0.3729423
Moved 1139.276 467.2352 533 0.2482297 0.3729423
Moved 1139.288 463.0311 533 0.238498 0.3729423
Moved 1139.302 457.1629 526.8606 0.224914 0.3571516
Moved 1139.318 450.5712 520.476 0.2096556 0.3407303
Moved 1139.333 440.7299 512.0541 0.1868747 0.3190692
Moved 1139.349 425.4832 501.4899 0.1515816 0.2918979
Moved 1139.364 407.4276 488.0212 0.1097862 0.2572562
Moved 1139.381 387.1066 472.0123 0.0627467 0.216081
Moved 1139.396 363.7518 455.119 0.008684794 0.1726309
Moved 1139.411 343.688 440.2465 -0.03775915 0.1343788
Moved 1139.427 328.2807 428.386 -0.07342423 0.1038734
Moved 1139.441 310.547 414.644 -0.1144746 0.06852883
Moved 1139.456 298.7463 406.6915 -0.141791 0.0480748
Moved 1139.472 287.6313 397.5411 -0.16752 0.02453988
Moved 1139.488 276.107 390.1918 -0.1941969 0.005637392
Moved 1139.503 267.4488 383.0349 -0.2142389 -0.01277052
Moved 1139.518 258.5802 377.0535 -0.2347682 -0.02815474
Moved 1139.534 254 373.5 -0.2453704 -0.03729432
Moved 1139.549 247.8402 369.6302 -0.2596291 -0.04724754
Moved 1139.565 240.8728 365.3237 -0.2757574 -0.05832397
Moved 1139.581 236.3046 360.9785 -0.2863319 -0.06949993
Moved 1139.596 232.7702 357.7701 -0.2945135 -0.07775169
Moved 1139.612 228.9695 354.9695 -0.3033115 -0.08495503
Moved 1139.633 225.5949 352.5949 -0.3111228 -0.09106255
Stationary 1139.644 225.5949 352.5949 -0.3111228 -0.09106255
Moved 1139.657 224.5162 351.5162 -0.3136199 -0.09383699
Moved 1139.672 224 351 -0.3148148 -0.09516476
Moved 1139.688 222.6329 349.6329 -0.3179793 -0.09868072
Moved 1139.703 221.5 350 -0.3206019 -0.09773669
Moved 1139.719 222 350 -0.3194444 -0.09773669
Moved 1139.735 221 349 -0.3217593 -0.1003086
Stationary 1139.752 221 349 -0.3217593 -0.1003086
Moved 1139.765 219.8937 349 -0.3243203 -0.1003086
Ended 1139.781 220 349 -0.3240741 -0.1003086
Candidates 1139.937 12 cia cis cos chips cod via visa cops cups visas acids cord
Began 1140.812 365 310 0.01157403 -0.2006174
Stationary 1140.831 365 310 0.01157403 -0.2006174
Stationary 1140.844 365 310 0.01157403 -0.2006174
Stationary 1140.86 365 310 0.01157403 -0.2006174
Stationary 1140.874 365 310 0.01157403 -0.2006174
Stationary 1140.89 365 310 0.01157403 -0.2006174
Stationary 1140.905 365 310 0.01157403 -0.2006174
Ended 1140.921 365 310 0.01157403 -0.2006174
NextCandidatePanel 1140.981
Began 1141.488 371 307 0.025463 -0.2083334
Stationary 1141.508 371 307 0.025463 -0.2083334
Stationary 1141.523 371 307 0.025463 -0.2083334
Stationary 1141.539 371 307 0.025463 -0.2083334
Stationary 1141.554 371 307 0.025463 -0.2083334
Stationary 1141.569 371 307 0.025463 -0.2083334
Stationary 1141.585 371 307 0.025463 -0.2083334
Stationary 1141.599 371 307 0.025463 -0.2083334
Ended 1141.614 371 307 0.025463 -0.2083334
NextCandidatePanel 1141.675
Began 1142.185 367 312 0.01620372 -0.1954732
Stationary 1142.201 367 312 0.01620372 -0.1954732
Stationary 1142.216 367 312 0.01620372 -0.1954732
Stationary 1142.232 367 312 0.01620372 -0.1954732
Stationary 1142.248 367 312 0.01620372 -0.1954732
Stationary 1142.262 367 312 0.01620372 -0.1954732
Ended 1142.278 367 312 0.01620372 -0.1954732
Began 1142.339 379 330 0.04398147 -0.149177
NextCandidatePanel 1142.339
Stationary 1142.356 379 330 0.04398147 -0.149177
Stationary 1142.375 379 330 0.04398147 -0.149177
Stationary 1142.386 379 330 0.04398147 -0.149177
Stationary 1142.401 379 330 0.04398147 -0.149177
Ended 1142.417 379 330 0.04398147 -0.149177
Cancel 1142.461
Began 1142.969 361 312 0.002314846 -0.1954732
Stationary 1142.987 361 312 0.002314846 -0.1954732
Stationary 1143.002 361 312 0.002314846 -0.1954732
Stationary 1143.017 361 312 0.002314846 -0.1954732
Stationary 1143.034 361 312 0.002314846 -0.1954732
Stationary 1143.048 361 312 0.002314846 -0.1954732
Stationary 1143.064 361 312 0.002314846 -0.1954732
Stationary 1143.079 361 312 0.002314846 -0.1954732
Moved 1143.095 361 323.5973 0.002314846 -0.1656449
Moved 1143.11 361 326.6088 0.002314846 -0.1578993
Moved 1143.127 361 330.2422 0.002314846 -0.1485541
Moved 1143.141 361 332.1842 0.002314846 -0.1435591
Moved 1143.157 361 335.2555 0.002314846 -0.1356597
Moved 1143.172 361 338.1359 0.002314846 -0.1282513
Moved 1143.196 352.3537 340 -0.0176997 -0.1234569
Stationary 1143.207 352.3537 340 -0.0176997 -0.1234569
Moved 1143.218 350.9166 341.0834 -0.02102638 -0.1206704
Moved 1143.233 349.5 342.5 -0.02430553 -0.1170267
Moved 1143.25 348 342.9698 -0.0277778 -0.1158185
Moved 1143.264 346.5902 343 -0.03104121 -0.1157408
Moved 1143.282 345.1524 344 -0.03436938 -0.1131688
Moved 1143.297 343.709 345.291 -0.03771062 -0.1098482
Moved 1143.311 341.4045 345 -0.04304518 -0.1105968
Moved 1143.327 338.3191 346 -0.05018735 -0.1080248
Moved 1143.342 335.4323 347.2839 -0.05686973 -0.1047226
Moved 1143.358 333.2784 348 -0.06185551 -0.1028807
Moved 1143.373 331.8366 349.1634 -0.06519303 -0.09988847
Moved 1143.389 330 350.6035 -0.06944443 -0.09618445
Moved 1143.404 328.9442 352.0558 -0.07188831 -0.09244919
Moved 1143.419 329 353.0867 -0.07175927 -0.08979774
Moved 1143.434 329 355.5639 -0.07175927 -0.08342633
Moved 1143.45 329 358.0047 -0.07175927 -0.07714848
Moved 1143.465 329 360.8853 -0.07175927 -0.06973965
Moved 1143.487 329 362.7654 -0.07175927 -0.06490378
Moved 1143.497 329 366.9689 -0.07175927 -0.05409233
Moved 1143.511 337.5305 369.5306 -0.0520126 -0.04750373
Moved 1143.527 339.8208 371.8208 -0.04671112 -0.04161324
Moved 1143.543 342.6206 374.6206 -0.04023005 -0.03441218
Moved 1143.559 346.5063 377.5063 -0.03123547 -0.02699008
Moved 1143.574 349.3077 380.3077 -0.02475068 -0.0197847
Moved 1143.589 352.7895 383.7895 -0.01669099 -0.01082958
Moved 1143.605 357.0949 388.0948 -0.006724795 0.000243913
Moved 1143.619 363.4502 393.9335 0.007986526 0.01526106
Moved 1143.635 368.3982 398.7186 0.01944016 0.02756829
Moved 1143.65 375.0167 404.0134 0.03476093 0.0411866
Moved 1143.666 383.6523 411.2102 0.05475064 0.05969695
Moved 1143.682 393.9475 420.079 0.07858217 0.08250774
Moved 1143.698 406.7814 430.1633 0.1082903 0.1084448
Moved 1143.712 418.4695 440.9756 0.1353461 0.136254
Moved 1143.728 430.5945 451.3952 0.1634132 0.1630534
Moved 1143.744 441 457.5 0.1875 0.1787551
Moved 1143.763 450.8884 463.8269 0.2103899 0.195028
Moved 1143.775 463.7634 470.9797 0.2401931 0.213425
Moved 1143.788 472.8563 475.5709 0.2612414 0.2252336
Moved 1143.804 481.4281 480.2141 0.2810836 0.237176
Moved 1143.82 487 481.5 0.2939814 0.2404835
Moved 1143.835 490.8648 483.955 0.3029278 0.2467977
Moved 1143.85 495.1693 486.7795 0.3128918 0.2540624
Moved 1143.866 499.4885 487.3721 0.3228901 0.2555867
Moved 1143.882 504.8136 490.8757 0.3352166 0.264598
Moved 1143.897 507.7452 493.7452 0.3420028 0.2719783
Moved 1143.913 510.626 494.626 0.3486713 0.2742437
Moved 1143.928 512.2548 495 0.3524417 0.2752057
Moved 1143.943 514.6948 496.6948 0.3580897 0.2795646
Moved 1143.958 516.1312 498.1312 0.3614148 0.2832592
Moved 1143.974 517.1459 499.1459 0.3637636 0.285869
Moved 1143.99 518.6444 500.2888 0.3672324 0.2888086
Moved 1144.004 520.0831 502.0831 0.3705628 0.2934236
Moved 1144.021 520.522 503.522 0.3715787 0.2971245
Moved 1144.041 521.9608 504.9608 0.3749091 0.3008249
Moved 1144.052 523.3914 506.3914 0.3782209 0.3045046
Moved 1144.067 524 508.681 0.3796296 0.3103933
Moved 1144.082 524.966 509.966 0.3818657 0.3136985
Moved 1144.097 525 511.3937 0.3819444 0.3173704
Stationary 1144.112 525 511.3937 0.3819444 0.3173704
Moved 1144.129 525 514.2789 0.3819444 0.3247914
Moved 1144.144 513.0248 515.7108 0.354224 0.3284741
Moved 1144.159 500.6622 516 0.3256071 0.329218
Moved 1144.174 487.9768 516 0.2962426 0.329218
Moved 1144.191 473.894 508.4117 0.2636435 0.3097007
Moved 1144.206 449.7651 495.9413 0.2077895 0.2776268
Moved 1144.221 411.5663 479.5038 0.1193664 0.2353494
Moved 1144.238 363.2718 457.1199 0.007573565 0.1777774
Moved 1144.252 333.0395 439.8797 -0.0624086 0.1334353
Moved 1144.266 316.6824 429.1648 -0.1002721 0.1058765
Moved 1144.283 295.2072 414.8048 -0.1499832 0.06894233
Moved 1144.303 283.5 406 -0.1770833 0.04629618
Moved 1144.314 269.1062 395.8849 -0.2104023 0.0202801
Moved 1144.329 257.405 387.0538 -0.2374883 -0.002433792
Moved 1144.344 250.1545 381.9236 -0.254272 -0.01562864
Moved 1144.361 244.1801 376.1801 -0.2681017 -0.03040125
Moved 1144.376 239.6999 373.6999 -0.2784726 -0.03678019
Moved 1144.391 236.8161 371.9081 -0.2851478 -0.04138876
Moved 1144.406 235.5 370.5 -0.2881945 -0.04501037
Moved 1144.421 234.5262 371 -0.2904485 -0.04372435
Moved 1144.436 233.9612 371 -0.2917565 -0.04372435
Stationary 1144.452 233.9612 371 -0.2917565 -0.04372435
Ended 1144.467 234 371 -0.2916667 -0.04372435
Candidates 1144.62 12 good food god goods foods cos shops gods chips cops cia cod
Began 1145.035 365 305 0.01157403 -0.2134774
Stationary 1145.054 365 305 0.01157403 -0.2134774
Stationary 1145.069 365 305 0.01157403 -0.2134774
Moved 1145.089 365 315.9194 0.01157403 -0.1853925
Moved 1145.101 365 330.9345 0.01157403 -0.1467734
Moved 1145.116 365 352.7581 0.01157403 -0.09064293
Moved 1145.131 365 403.8392 0.01157403 0.04073861
Ended 1145.146 356.7411 455.9922 -0.007543763 0.1748771
Accept 1145.205 0 good
Began 1145.838 320 396 -0.09259259 0.02057605
Stationary 1145.856 320 396 -0.09259259 0.02057605
Stationary 1145.87 320 396 -0.09259259 0.02057605
