this is a very good idea
Moved 316.088 470.7464 434.1913 0.2563573 0.1188047
Moved 316.1002 473.5 440.5 0.2627315 0.1350308
Stationary 316.1106 473.5 440.5 0.2627315 0.1350308
Moved 316.1231 478.5148 452.9083 0.2743398 0.166945
Moved 316.1386 482.9278 467.0925 0.284555 0.2034272
Moved 316.1552 486.609 483.2404 0.2930763 0.2449597
Moved 316.1698 489.4995 493.7483 0.2997673 0.2719862
Moved 316.1852 490.6899 500.4496 0.302523 0.2892222
Moved 316.2006 492.1352 506.5408 0.3058685 0.3048889
Moved 316.216 492 510.5 0.3055556 0.3150719
Moved 316.2313 492 513.2815 0.3055556 0.3222259
Moved 316.2474 492 515.0774 0.3055556 0.3268451
Moved 316.2625 492 518 0.3055556 0.3343621
Moved 316.278 492 519.9158 0.3055556 0.3392897
Moved 316.2925 492 521.4005 0.3055556 0.3431083
Moved 316.3074 492 522.8376 0.3055556 0.3468045
Moved 316.3225 492 524.2732 0.3055556 0.3504968
Moved 316.3383 492 525.2928 0.3055556 0.3531192
Moved 316.3539 486.2235 525.8252 0.2921841 0.3544886
Moved 316.3692 478.7263 526 0.2748293 0.3549381
Moved 316.3842 470.1104 526 0.2548853 0.3549381
Moved 316.4003 457.7651 526 0.226308 0.3549381
Moved 316.4164 442.5119 521.3919 0.1909998 0.3430861
Moved 316.4317 426.9103 513.9641 0.1548851 0.3239817
Moved 316.4478 416.256 509.7024 0.1302221 0.3130204
Moved 316.4635 395.5948 500.8379 0.08239527 0.2902208
Moved 316.4785 381.166 495.0664 0.04899532 0.2753765
Moved 316.4939 371.1297 490.7699 0.02576322 0.2643257
Moved 316.5088 360.0162 485.4355 3.745158E-05 0.2506056
Moved 316.5254 351.1468 481.0734 -0.02049347 0.2393863
Moved 316.539 340.5525 475.7762 -0.0450173 0.2257619
Moved 316.5555 333.562 471.3747 -0.06119897 0.214441
Moved 316.5695 323.7828 464.4163 -0.08383617 0.1965439
Moved 316.5847 314.4542 458.9694 -0.1054302 0.1825344
Moved 316.6003 308.2118 455.6059 -0.1198801 0.1738833
Moved 316.6154 301.471 450.1033 -0.1354837 0.1597306
Moved 316.6331 294.6252 445.7751 -0.1513307 0.1485984
Moved 316.6461 289 441.5 -0.1643519 0.1376028
Moved 316.6609 285.151 438.8633 -0.1732616 0.1308212
Moved 316.6775 279.7688 435.8844 -0.1857204 0.1231594
Moved 316.6924 272.5615 430.0492 -0.202404 0.1081512
Moved 316.7077 268.2829 426.2122 -0.2123081 0.09828222
Moved 316.7245 262.5281 420.5281 -0.2256294 0.08366267
Moved 316.7387 258.5815 417.5815 -0.234765 0.07608417
Moved 316.7542 253.0293 410.7866 -0.2476173 0.05860752
Moved 316.7694 249.5 407.5 -0.255787 0.05015428
Moved 316.7883 245.725 403.725 -0.2645254 0.04044485
Moved 316.8087 238.7419 395.7419 -0.2806901 0.01991217
Stationary 316.8193 238.7419 395.7419 -0.2806901 0.01991217
Moved 316.8342 235.8683 391.8024 -0.2873419 0.009779871
Moved 316.8495 234.5 389 -0.2905093 0.002572016
Moved 316.8632 232.0508 386.1016 -0.2961788 -0.004882852
Moved 316.8805 230.6121 384.6121 -0.2995091 -0.008713953
Moved 316.8949 229.6151 382.2302 -0.3018168 -0.01484003
Moved 316.9089 228.0614 380.1229 -0.3054133 -0.02026012
Moved 316.9271 227.5 379 -0.306713 -0.02314815
Ended 316.9431 226.6266 378.6266 -0.3087348 -0.02410865
Candidates 317.0612 12 this thus third shots whoa ellis elisa efforts skirts enjoys enjoyed floyd
Began 317.4761 348 325 -0.0277778 -0.1620371
Stationary 317.4962 348 325 -0.0277778 -0.1620371
Stationary 317.5107 348 325 -0.0277778 -0.1620371
Stationary 317.5252 348 325 -0.0277778 -0.1620371
Stationary 317.5402 348 325 -0.0277778 -0.1620371
Moved 317.5573 348 338.9269 -0.0277778 -0.1262168
Moved 317.5731 348 353.3362 -0.0277778 -0.08915599
Moved 317.5886 348 365.5 -0.0277778 -0.05787045
Moved 317.6035 348 380.6207 -0.0277778 -0.01897985
Moved 317.6182 348 387.9828 -0.0277778 -4.411234E-05
Moved 317.6338 355 396.1622 -0.01157408 0.0209932
Moved 317.6494 355 402.1136 -0.01157408 0.0363005
Moved 317.6652 355.7156 406.8625 -0.009917518 0.04851455
Moved 317.6808 356 410.3087 -0.009259283 0.05737815
Moved 317.6964 356 416 -0.009259283 0.07201634
Moved 317.7113 356.7317 419.1951 -0.007565519 0.08023415
Moved 317.727 357 422.3222 -0.006944438 0.08827719
Moved 317.7423 357 427.209 -0.006944438 0.1008461
Moved 317.7582 358.0432 431.1296 -0.004529605 0.1109301
Moved 317.774 358 435.5 -0.004629641 0.1221707
Moved 317.7888 358.9861 438.9722 -0.002346933 0.1311014
Moved 317.8047 359 443.2388 -0.002314796 0.1420751
Moved 317.8201 359 444.7948 -0.002314796 0.1460771
Ended 317.8409 360.5 447 0.001157423 0.1517489
Accept 317.8783 0 this
Began 318.1101 490 545 0.300926 0.4038065
Stationary 318.1277 490 545 0.300926 0.4038065
Stationary 318.1427 490 545 0.300926 0.4038065
Stationary 318.1567 490 545 0.300926 0.4038065
Stationary 318.1723 490 545 0.300926 0.4038065
Stationary 318.1881 490 545 0.300926 0.4038065
Moved 318.2042 480.6534 536.6919 0.2792903 0.3824379
Moved 318.2196 473.5 531 0.2627315 0.3677982
Moved 318.235 467.2877 525.8767 0.2483511 0.354621
Moved 318.252 455.6973 513.6594 0.2215215 0.3231981
Moved 318.2688 445.6655 505.1418 0.1982998 0.3012906
Moved 318.2826 430.7395 494.5546 0.1637488 0.2740602
Moved 318.2974 416.5478 483.2382 0.1308976 0.2449542
Moved 318.313 405.4721 475.2618 0.1052596 0.2244388
Moved 318.3282 394.1727 465.4011 0.07910341 0.1990769
Moved 318.3432 387.2288 459.4818 0.06302963 0.1838523
Moved 318.3585 376.5365 451.0975 0.0382789 0.1622877
Moved 318.3748 367.6176 443.848 0.01763324 0.1436418
Moved 318.3893 357.3965 436.0541 -0.006026675 0.123596
Moved 318.4044 347.3186 428.5133 -0.02935499 0.1042008
Moved 318.4216 340.5 423 -0.0451389 0.09002049
Moved 318.436 331.151 413.151 -0.0667801 0.06468875
Moved 318.4518 326.8218 408.8218 -0.07680137 0.05355395
Moved 318.4677 319.9923 402.9923 -0.09261046 0.03856046
Moved 318.4823 314.2267 396.2834 -0.1059567 0.02130493
Moved 318.4974 309.8053 391.8053 -0.1161915 0.009787248
Moved 318.5131 304.6986 388.5239 -0.1280126 0.001347546
Moved 318.5284 300.2123 385.4749 -0.1383975 -0.006494757
Moved 318.5421 296.9046 382.603 -0.1460542 -0.01388118
Moved 318.563 293.3624 381.1208 -0.1542538 -0.01769345
Moved 318.5781 287.8845 378.4422 -0.1669341 -0.0245829
Moved 318.5913 284.5721 376.5721 -0.1746016 -0.02939263
Moved 318.6056 280.5468 374.8489 -0.1839193 -0.03382483
Moved 318.6205 277.8229 374.4114 -0.1902248 -0.03495008
Moved 318.636 274.9536 372.9768 -0.1968667 -0.03863998
Moved 318.6519 272.0926 371.5463 -0.2034894 -0.0423192
Moved 318.6672 269.6574 370.3287 -0.2091263 -0.04545078
Moved 318.6821 266.0155 369.0052 -0.2175567 -0.04885497
Moved 318.6978 261.687 366.1246 -0.2275764 -0.0562638
Moved 318.7138 257.366 365.122 -0.2375788 -0.05884272
Moved 318.7286 254.3739 362.374 -0.2445048 -0.06591067
Moved 318.7433 250.4876 361.2438 -0.2535009 -0.06881738
Moved 318.759 246.4174 358.6116 -0.2629227 -0.07558759
Moved 318.7743 245.5 357.5 -0.2650463 -0.07844657
Moved 318.7898 242.6086 357.3043 -0.2717392 -0.07894987
Moved 318.8065 240.8591 355.8591 -0.2757891 -0.08266692
Moved 318.8213 240 356 -0.2777777 -0.0823046
Moved 318.8365 238.991 354.991 -0.2801135 -0.08489985
Stationary 318.852 239 355 -0.2800926 -0.08487654
Ended 318.8681 238 355 -0.2824074 -0.08487654
Candidates 319.0179 12 is if odds id odd of pigs ps oa pass psa us
Began 319.3724 334 324 -0.06018519 -0.164609
Stationary 319.394 334 324 -0.06018519 -0.164609
Stationary 319.4068 334 324 -0.06018519 -0.164609
Stationary 319.4221 334 324 -0.06018519 -0.164609
Stationary 319.4378 334 324 -0.06018519 -0.164609
Moved 319.4605 334 359.894 -0.06018519 -0.07228906
Stationary 319.4717 334 359.894 -0.06018519 -0.07228906
Moved 319.4837 334 374.793 -0.06018519 -0.0339687
Moved 319.5 334 390.1422 -0.06018519 0.005509568
Moved 319.5152 334 399.4438 -0.06018519 0.02943349
Moved 319.5304 334 407.3574 -0.06018519 0.04978753
Moved 319.5459 327 413.0358 -0.07638887 0.06439244
Moved 319.5614 326.0483 417.855 -0.0785918 0.07678746
Moved 319.5807 326 422.1372 -0.07870371 0.08780146
Moved 319.594 326 425.2545 -0.07870371 0.09581915
Moved 319.6081 325.0453 426.9547 -0.08091355 0.1001919
Moved 319.6228 325 429.8034 -0.08101851 0.1075189
Moved 319.6383 325 430.8348 -0.08101851 0.1101719
Moved 319.6537 325 432.274 -0.08101851 0.1138733
Moved 319.6692 325 433.7042 -0.08101851 0.1175519
Moved 319.6846 323.8538 434 -0.08367176 0.1183127
Moved 319.7007 324 435.5 -0.08333336 0.1221707
Ended 319.7163 324 435 -0.08333336 0.1208847
Accept 319.7589 0 is
Began 320.1172 113 371 -0.5717592 -0.04372435
Stationary 320.1306 113 371 -0.5717592 -0.04372435
Stationary 320.1461 113 371 -0.5717592 -0.04372435
Stationary 320.1612 113 371 -0.5717592 -0.04372435
Stationary 320.1769 113 371 -0.5717592 -0.04372435
Stationary 320.192 113 371 -0.5717592 -0.04372435
Ended 320.2085 113 371 -0.5717592 -0.04372435
Candidates 320.2506 2 a s
Began 320.7132 307 327 -0.1226852 -0.1568931
Stationary 320.7338 307 327 -0.1226852 -0.1568931
Stationary 320.7479 307 327 -0.1226852 -0.1568931
Stationary 320.7629 307 327 -0.1226852 -0.1568931
Stationary 320.7804 307 327 -0.1226852 -0.1568931
Moved 320.7943 307 340.1273 -0.1226852 -0.1231295
Moved 320.8093 307 350.458 -0.1226852 -0.0965587
Moved 320.8254 307 363.4155 -0.1226852 -0.0632319
Moved 320.8415 307 380.1018 -0.1226852 -0.02031436
Moved 320.8553 307 395.2971 -0.1226852 0.01876807
Moved 320.8722 307 411.5406 -0.1226852 0.06054674
Moved 320.8875 307 427.1617 -0.1226852 0.1007244
Moved 320.9019 307 440.1323 -0.1226852 0.134085
Moved 320.9169 307 450.1716 -0.1226852 0.1599063
Moved 320.9318 307 457.5 -0.1226852 0.1787551
Moved 320.9485 314.3541 470.4552 -0.1056619 0.2120761
Moved 320.9637 315.4953 474.9811 -0.1030202 0.2237167
Moved 320.9798 316.9342 481.671 -0.09968936 0.2409231
Moved 320.9944 317 487.4812 -0.09953702 0.2558672
Moved 321.0101 318 489.6173 -0.09722222 0.2613613
Moved 321.0271 318 492.4906 -0.09722222 0.2687515
Moved 321.0491 318 495 -0.09722222 0.2752057
Stationary 321.0594 318 495 -0.09722222 0.2752057
Moved 321.0702 319.2069 496.2069 -0.09442836 0.2783098
Ended 321.0873 319.2069 496.2069 -0.09442836 0.2783098
Accept 321.1298 0 a
Began 321.6534 331 208 -0.06712963 -0.462963
Stationary 321.6734 331 208 -0.06712963 -0.462963
Stationary 321.6893 331 208 -0.06712963 -0.462963
Stationary 321.704 331 208 -0.06712963 -0.462963
Stationary 321.7198 331 208 -0.06712963 -0.462963
Stationary 321.7343 331 208 -0.06712963 -0.462963
Stationary 321.7509 331 208 -0.06712963 -0.462963
Moved 321.7642 331 213.6433 -0.06712963 -0.4484483
Moved 321.782 331 223.6837 -0.06712963 -0.4226243
Moved 321.7965 331 232.3862 -0.06712963 -0.4002412
Moved 321.8126 331 242.9203 -0.06712963 -0.3731474
Moved 321.8279 320.8039 252.9216 -0.09073173 -0.3474239
Moved 321.843 317.8471 267.1763 -0.09757607 -0.3107606
Moved 321.8583 313.4985 281.6717 -0.1076424 -0.2734783
Moved 321.8742 309.5 290.5 -0.1168982 -0.2507717
Moved 321.8898 304.5118 301.3716 -0.1284448 -0.2228098
Moved 321.9052 297.3136 316.3729 -0.1451074 -0.1842262
Moved 321.9275 285.9299 343.1401 -0.1714585 -0.1153803
Stationary 321.9383 285.9299 343.1401 -0.1714585 -0.1153803
Moved 321.9506 280.1912 353.1654 -0.1847426 -0.08959523
Moved 321.9657 277.2155 364.1381 -0.1916308 -0.06137338
Moved 321.9826 274.3228 374.3701 -0.1983268 -0.03505636
Moved 321.9972 271.1212 382.3434 -0.2057379 -0.01454883
Moved 322.0126 266.3018 397.0945 -0.2168939 0.02339124
Moved 322.028 260.9192 410.702 -0.2293537 0.05838994
Moved 322.0433 257.1148 423.213 -0.2381602 0.09056833
Moved 322.0587 252.5396 436.3812 -0.2487509 0.124437
Moved 322.0736 247.7968 447.6097 -0.2597297 0.1533172
Moved 322.0893 243.8964 458.2762 -0.2687583 0.1807516
Moved 322.1044 241.7804 465.7685 -0.2736564 0.2000218
Moved 322.1199 237.8366 478.2354 -0.2827857 0.2320869
Moved 322.1357 234.9765 487.0588 -0.2894063 0.2547808
Moved 322.151 233.5478 494.261 -0.2927134 0.2733049
Moved 322.1662 231.2213 500.5574 -0.2980989 0.2894995
Moved 322.1818 229.6642 507.679 -0.3017033 0.3078164
Moved 322.1973 229 512.3177 -0.3032407 0.3197471
Moved 322.2173 228.1068 515.6797 -0.3053084 0.3283942
Moved 322.2294 228 521.1612 -0.3055556 0.3424927
Moved 322.2437 227 523.4458 -0.3078704 0.3483688
Moved 322.2588 227 526.3333 -0.3078704 0.3557955
Moved 322.2754 227 528.5988 -0.3078704 0.3616224
Moved 322.2905 227 530.0375 -0.3078704 0.3653228
Moved 322.3046 227 531.4848 -0.3078704 0.3690452
Moved 322.3203 227 532.6995 -0.3078704 0.3721694
Moved 322.337 227 534.0463 -0.3078704 0.3756332
Moved 322.3514 227 535.4977 -0.3078704 0.3793664
Moved 322.3664 239.5746 538.7873 -0.2787624 0.3878273
Moved 322.3826 246.7818 539 -0.2620791 0.3883744
Moved 322.3977 253.2021 540 -0.2472173 0.3909464
Moved 322.414 257.7195 540 -0.2367605 0.3909464
Moved 322.4322 264.5 540 -0.2210648 0.3909464
Moved 322.4435 268.3776 540 -0.2120888 0.3909464
Moved 322.4595 272.6521 540 -0.2021942 0.3909464
Moved 322.4765 275.6681 540 -0.1952128 0.3909464
Moved 322.4906 278.1931 540 -0.1893679 0.3909464
Moved 322.5093 280.0951 540 -0.1849651 0.3909464
Moved 322.521 281.9862 540 -0.1805874 0.3909464
Moved 322.536 284.8501 540 -0.173958 0.3909464
Moved 322.5524 286.7257 540 -0.1696165 0.3909464
Moved 322.5671 291.7056 540 -0.1580888 0.3909464
Moved 322.5828 296.0957 530.4434 -0.1479266 0.3663665
Moved 322.5982 303.8065 530.3978 -0.1300775 0.3662494
Moved 322.6136 309.9736 527.5132 -0.1158018 0.3588302
Moved 322.6295 315.7256 523.9558 -0.102487 0.3496805
Moved 322.6438 320.3606 521.8798 -0.09175783 0.344341
Moved 322.6595 323.5302 519.6465 -0.08442089 0.338597
Moved 322.6745 327.3438 517.6562 -0.0755931 0.3334777
Moved 322.6905 330.2175 515.8913 -0.06894107 0.3289385
Moved 322.7069 334.5 513 -0.05902777 0.321502
Moved 322.7224 337.9587 510.0275 -0.05102158 0.3138568
Moved 322.7369 340.8501 508.575 -0.04432842 0.3101207
Moved 322.7535 344.7267 506.1367 -0.03535489 0.3038494
Moved 322.7676 347.9058 504.0628 -0.02799591 0.2985154
Moved 322.7911 352.6735 502.1633 -0.01695951 0.2936297
Stationary 322.8036 352.6735 502.1633 -0.01695951 0.2936297
Moved 322.8138 355.5464 500.7268 -0.01030937 0.2899351
Moved 322.8284 358.4271 499.2864 -0.0036409 0.2862305
Moved 322.845 361.3029 497.8485 0.003015995 0.2825321
Moved 322.8602 364.1667 496.4166 0.009645223 0.2788493
Moved 322.8763 366.634 495.183 0.01535644 0.2756764
Moved 322.8913 369.412 493.794 0.02178689 0.2721039
Moved 322.907 371.2773 493 0.02610485 0.2700616
Moved 322.9225 373.0732 491.9268 0.03026197 0.2673014
Moved 322.9374 374.5 492 0.03356477 0.2674896
Moved 322.953 375.9421 491 0.03690302 0.2649176
Moved 322.9677 376 489.6235 0.03703703 0.2613772
Ended 322.985 377.5 490 0.04050931 0.2623456
Candidates 323.1208 12 very cry vary barry betty bet carey battery carry better bay newt
Began 323.5656 373 337 0.0300926 -0.1311728
Stationary 323.5849 373 337 0.0300926 -0.1311728
Moved 323.6064 373 354.5619 0.0300926 -0.08600345
Stationary 323.6165 373 354.5619 0.0300926 -0.08600345
Moved 323.6303 373 371.9002 0.0300926 -0.04140901
Moved 323.6471 373 388.7231 0.0300926 0.001859861
Moved 323.6628 373 403.1367 0.0300926 0.03893169
Moved 323.6774 373 411 0.0300926 0.05915629
Moved 323.6929 373 426.98 0.0300926 0.1002573
Moved 323.7088 373 437.586 0.0300926 0.1275359
Moved 323.7238 373 448.0195 0.0300926 0.154371
Moved 323.739 373 452.7281 0.0300926 0.1664818
Moved 323.7547 373 458.0501 0.0300926 0.18017
Moved 323.7708 373 462.369 0.0300926 0.1912781
Moved 323.7872 373 466.5 0.0300926 0.2019032
Moved 323.8015 373 467.3495 0.0300926 0.2040883
Moved 323.8165 373 470.229 0.0300926 0.2114943
Moved 323.8323 373 471.5548 0.0300926 0.2149042
Moved 323.8509 373 472.992 0.0300926 0.2186008
Moved 323.8623 373 474.4347 0.0300926 0.2223114
Ended 323.8776 373 475.5 0.0300926 0.2250513
Accept 323.9358 0 very
Began 324.3682 253 412 -0.2476852 0.06172835
Stationary 324.3871 253 412 -0.2476852 0.06172835
Stationary 324.4016 253 412 -0.2476852 0.06172835
Stationary 324.4175 253 412 -0.2476852 0.06172835
Stationary 324.4329 253 412 -0.2476852 0.06172835
Moved 324.4485 259.3198 412 -0.2330561 0.06172835
Moved 324.4636 267.733 412 -0.2135811 0.06172835
Moved 324.4801 280.5 412 -0.1840278 0.06172835
Moved 324.494 299.3261 418.6624 -0.1404488 0.07886419
Moved 324.5101 316.0591 425.3177 -0.101715 0.09598182
Moved 324.528 330.3202 430.6201 -0.06870324 0.1096194
Moved 324.5412 343.721 435.8884 -0.0376829 0.1231696
Moved 324.5634 366.7481 449.3045 0.01562069 0.1576761
Stationary 324.5753 366.7481 449.3045 0.01562069 0.1576761
Moved 324.5877 382.2558 457.7759 0.05151799 0.1794646
Moved 324.6042 391.3049 464.2033 0.07246514 0.1959961
Moved 324.6182 404.3866 470.6933 0.1027468 0.2126884
Moved 324.634 413.1046 476.4031 0.1229272 0.2273741
Moved 324.6494 421.7928 480.3964 0.1430388 0.2376451
Moved 324.6642 427.9061 484.6796 0.15719 0.2486614
Moved 324.6798 435.6686 488.3343 0.1751588 0.2580613
Moved 324.6957 444.7416 494.5297 0.1961612 0.2739961
Moved 324.7108 448.6241 495.156 0.2051485 0.275607
Moved 324.7281 457.2468 499.9481 0.2251083 0.2879321
Moved 324.7414 464.4464 503.1786 0.2417741 0.2962411
Moved 324.7579 470.1109 506.0555 0.2548864 0.3036406
Moved 324.7715 475.8655 507.9664 0.2682071 0.3085555
Moved 324.7881 480.2272 510.8181 0.2783036 0.3158901
Moved 324.8092 487.8211 513.8807 0.2958821 0.3237672
Stationary 324.8202 487.8211 513.8807 0.2958821 0.3237672
Moved 324.8335 490.7288 515.3644 0.302613 0.3275832
Moved 324.85 493.5976 516.7988 0.3092537 0.3312725
Moved 324.8654 495.2369 517 0.3130485 0.33179
Moved 324.8808 496.6738 518 0.3163746 0.3343621
Moved 324.8961 498.1084 518 0.3196955 0.3343621
Moved 324.911 499.5 519.5 0.3229167 0.3382201
Stationary 324.9269 499.5 519.5 0.3229167 0.3382201
Moved 324.9407 500 519 0.324074 0.3369341
Moved 324.9569 501.5 520.5 0.3275463 0.3407921
Stationary 324.9721 501.5 520.5 0.3275463 0.3407921
Stationary 324.9865 501.5 520.5 0.3275463 0.3407921
Moved 325.002 502.1864 520 0.3291352 0.3395061
Stationary 325.0184 502 520 0.3287037 0.3395061
Stationary 325.0369 502 520 0.3287037 0.3395061
Stationary 325.0479 502 520 0.3287037 0.3395061
Stationary 325.0632 502 520 0.3287037 0.3395061
Stationary 325.0791 502 520 0.3287037 0.3395061
Moved 325.0948 481.8195 503.1829 0.2819895 0.2962522
Moved 325.1118 451.7229 478.489 0.2123215 0.232739
Moved 325.1267 419.9893 452.9914 0.1388642 0.1671589
Moved 325.1422 404.3021 441.5834 0.1025512 0.1378172
Moved 325.1581 389.7579 427.3253 0.068884 0.1011453
Moved 325.1731 375.9441 414.9503 0.0369077 0.06931666
Moved 325.1886 361.5509 401.9958 0.003589988 0.03599732
Moved 325.2032 354.6636 395.553 -0.01235281 0.0194263
Moved 325.2195 347.4154 389.7324 -0.02913102 0.004455621
Moved 325.2348 339.205 383.723 -0.04813666 -0.01100069
Moved 325.2501 333.2115 378.2115 -0.06201044 -0.02517629
Moved 325.2694 327.8787 374.103 -0.07435481 -0.0357434
Moved 325.281 322.035 370.5175 -0.08788188 -0.04496539
Moved 325.2956 317.4701 367.6467 -0.09844895 -0.05234903
Moved 325.3114 313.1438 364.7625 -0.1084634 -0.05976728
Moved 325.3263 309.879 362.9395 -0.1160209 -0.06445598
Moved 325.3421 307.0103 361.5051 -0.1226613 -0.06814533
Moved 325.358 303.1952 359.0651 -0.1314926 -0.07442121
Moved 325.3736 301.9976 357.9976 -0.1342648 -0.07716685
Moved 325.3878 297.6614 356.5538 -0.1443023 -0.08088006
Moved 325.4035 296.2384 356.1192 -0.1475963 -0.08199801
Moved 325.4189 292.0411 354.6804 -0.1573123 -0.08569866
Moved 325.4343 290.241 353.241 -0.1614792 -0.08940064
Moved 325.4496 287.592 353 -0.167611 -0.09002065
Moved 325.4652 285.3585 352 -0.1727812 -0.09259266
Moved 325.4874 282.799 351 -0.1787062 -0.09516476
Stationary 325.4989 282.799 351 -0.1787062 -0.09516476
Moved 325.511 281.3695 350.3696 -0.182015 -0.09678616
Moved 325.5273 280.5 349.5 -0.1840278 -0.09902263
Moved 325.5427 279.744 350 -0.1857776 -0.09773669
Ended 325.5589 279.744 350 -0.1857776 -0.09773669
Candidates 325.7244 12 did dogs food dod fig sox dog sigh soda dos good dig
Began 326.928 354 369 -0.01388888 -0.04886839
Stationary 326.9461 354 369 -0.01388888 -0.04886839
Stationary 326.9606 354 369 -0.01388888 -0.04886839
Stationary 326.9772 354 369 -0.01388888 -0.04886839
Ended 326.9928 354 369 -0.01388888 -0.04886839
NextCandidatePanel 327.0378
Began 327.9282 346 405 -0.03240739 0.04372424
Stationary 327.9472 346 405 -0.03240739 0.04372424
Stationary 327.9616 346 405 -0.03240739 0.04372424
Stationary 327.9789 346 405 -0.03240739 0.04372424
Ended 327.9921 346 405 -0.03240739 0.04372424
NextCandidatePanel 328.0219
Began 328.8248 364 395 0.009259283 0.01800408
Stationary 328.8418 364 395 0.009259283 0.01800408
Stationary 328.8557 364 395 0.009259283 0.01800408
Stationary 328.8712 364 395 0.009259283 0.01800408
Moved 328.8875 375.0952 395 0.03494262 0.01800408
Moved 328.9096 406.1353 405.8079 0.1067945 0.04580211
Stationary 328.9203 406.1353 405.8079 0.1067945 0.04580211
Moved 328.9338 424.6516 408.7156 0.1496564 0.05328088
Moved 328.9494 431.9465 408 0.1665427 0.05144025
Moved 328.9654 446.8287 408 0.2009923 0.05144025
Moved 328.9805 457.1831 408 0.2249608 0.05144025
Moved 328.996 464.4987 399.5004 0.2418952 0.02957921
Moved 329.0111 471.9424 396.623 0.259126 0.02217854
Moved 329.0272 477.2582 394.7418 0.271431 0.01733984
Moved 329.0427 481.2066 394 0.2805709 0.01543206
Moved 329.0576 482.1579 392.8421 0.2827729 0.01245393
Moved 329.073 484.6433 393 0.2885262 0.01285996
Ended 329.089 487.1786 393 0.2943949 0.01285996
Accept 329.1471 10 good
Began 329.8019 480 503 0.2777778 0.2957818
Stationary 329.8136 480 503 0.2777778 0.2957818
Stationary 329.8284 480 503 0.2777778 0.2957818
Stationary 329.8442 480 503 0.2777778 0.2957818
Stationary 329.8594 480 503 0.2777778 0.2957818
Stationary 329.8748 480 503 0.2777778 0.2957818
Stationary 329.8894 480 503 0.2777778 0.2957818
Stationary 329.905 480 503 0.2777778 0.2957818
Stationary 329.9202 480 503 0.2777778 0.2957818
Stationary 329.936 480 503 0.2777778 0.2957818
Stationary 329.9521 480 503 0.2777778 0.2957818
Stationary 329.9711 480 503 0.2777778 0.2957818
Stationary 329.982 480 503 0.2777778 0.2957818
Moved 329.9967 472.1996 503 0.2597213 0.2957818
Moved 330.013 466.177 503 0.2457801 0.2957818
Moved 330.03 457.6467 493.2545 0.2260341 0.2707162
Moved 330.0449 449.4505 491.6216 0.2070614 0.2665164
Moved 330.0596 439.3586 488.531 0.1837005 0.2585673
Moved 330.0754 427.0297 484.0099 0.1551613 0.246939
Moved 330.0908 416.3032 479.7014 0.1303315 0.2358573
Moved 330.1075 406.5 475.5 0.1076389 0.2250513
Moved 330.1224 395.4119 469.3399 0.08197199 0.2092075
Moved 330.1377 383.2304 462.5724 0.05377412 0.1918015
Moved 330.1587 363.3216 450.1838 0.0076888 0.1599376
Stationary 330.1696 363.3216 450.1838 0.0076888 0.1599376
Moved 330.1831 354.6128 445.8064 -0.01247043 0.1486789
Moved 330.1989 348.0196 441.5098 -0.0277324 0.137628
Moved 330.2142 340.6776 438.4711 -0.04472778 0.1298123
Moved 330.2297 333 433 -0.06249999 0.1157406
Moved 330.2455 325.5188 428.8679 -0.07981757 0.1051128
