exercise is good for the mind
exercise is good for the mind
FixStart
0.6 0.6
432 388.8
Moved 1263.048 466.0555 665.1675 0.2454989 0.7128794
Moved 1263.062 463.2397 692.2231 0.2389807 0.7824667
Moved 1263.077 460.1718 711.5942 0.2318792 0.8322893
Moved 1263.094 458.1309 725.2147 0.2271548 0.8673216
Moved 1263.113 456.66 751.46 0.22375 0.9348249
Moved 1263.125 456 760.7153 0.2222222 0.9586298
Moved 1263.14 456 769.4409 0.2222222 0.9810722
Moved 1263.155 456 773.9929 0.2222222 0.99278
Moved 1263.17 456 778.2826 0.2222222 1.003813
Moved 1263.186 456 780.5352 0.2222222 1.009607
Moved 1263.202 456 781.5 0.2222222 1.012088
Moved 1263.216 456 782.0506 0.2222222 1.013505
Moved 1263.231 455.4378 782 0.2209208 1.013374
Moved 1263.247 455 774.9231 0.2199073 0.9951725
Moved 1263.263 455 741.9993 0.2199073 0.9104919
Moved 1263.278 455 707.9728 0.2199073 0.8229753
Moved 1263.293 455 669.0756 0.2199073 0.7229308
Moved 1263.31 455 634.5 0.2199073 0.634002
Moved 1263.325 455 585.8276 0.2199073 0.5088156
Moved 1263.339 455 557.0168 0.2199073 0.434714
Moved 1263.36 455 534.7503 0.2199073 0.3774441
Moved 1263.372 463.0804 519.4566 0.238612 0.3381085
Moved 1263.386 462 512.6276 0.2361111 0.3205442
Moved 1263.403 462 506.8842 0.2361111 0.3057719
Moved 1263.417 462 504.073 0.2361111 0.2985416
Moved 1263.433 462 500.8239 0.2361111 0.2901847
Moved 1263.448 462 500.0395 0.2361111 0.2881673
Moved 1263.464 452.1763 500 0.2133711 0.2880658
Moved 1263.479 452.3219 500 0.2137082 0.2880658
Moved 1263.494 446.8779 500 0.2011063 0.2880658
Moved 1263.509 437.9683 514.0317 0.1804822 0.3241557
Moved 1263.525 424.4233 532.2073 0.1491281 0.3709036
Moved 1263.541 416.383 542.0212 0.1305162 0.3961451
Moved 1263.555 404.0334 561.5141 0.1019293 0.446281
Moved 1263.571 391.6584 582.236 0.07328341 0.4995779
Moved 1263.587 379.242 604.3265 0.04454156 0.5563954
Moved 1263.606 363.7582 633.4635 0.008699496 0.6313361
Moved 1263.618 346.5434 664.0684 -0.03114949 0.7100525
Moved 1263.632 323.6121 704.1551 -0.0842312 0.8131561
Moved 1263.649 304.2936 729.6249 -0.12895 0.8786646
Ended 1263.663 304 730 -0.1296296 0.8796296
Candidates 1263.918 12 mine mind minds none mint mount bind monde bone number binds move
Began 1264.509 372 525 0.02777775 0.3523662
Stationary 1264.527 372 525 0.02777775 0.3523662
Moved 1264.541 367.0724 525 0.01637131 0.3523662
Moved 1264.557 359.0662 525 -0.002161662 0.3523662
Moved 1264.574 342.2477 525 -0.04109338 0.3523662
Moved 1264.588 296.5972 525 -0.1467658 0.3523662
Moved 1264.604 229.3011 525 -0.3025438 0.3523662
Moved 1264.619 169 525 -0.4421296 0.3523662
Ended 1264.634 169 525 -0.4421296 0.3523662
Accept 1264.695 1 mind
PhraseEnd 1265.434
