the facts get in the way
Stationary 901.5917 287 409 -0.1689815 0.05401234
Moved 901.6119 301.6964 409 -0.134962 0.05401234
Moved 901.6241 312.7215 404.9794 -0.109441 0.04367134
Moved 901.6382 323.8337 400.0831 -0.08371834 0.03107789
Moved 901.6541 336.0157 393.4357 -0.05551909 0.01398059
Moved 901.6695 345.4457 386.5388 -0.03369043 -0.00375834
Moved 901.6859 354 380 -0.01388888 -0.02057613
Moved 901.7026 367.2628 367.7372 0.01681218 -0.05211629
Moved 901.716 375.7896 357.9122 0.03654987 -0.07738639
Moved 901.7313 385.8552 346.4512 0.05984992 -0.1068642
Moved 901.7491 393.3712 337.5545 0.07724822 -0.1297467
Moved 901.7629 400.2503 327.8495 0.09317199 -0.154708
Moved 901.7778 407.1056 319.0732 0.1090408 -0.1772808
Moved 901.7935 412.8128 309.5776 0.1222519 -0.2017038
Moved 901.8089 415.7047 303.5907 0.1289459 -0.2171022
Moved 901.8249 421.0179 293.6369 0.1412451 -0.2427035
Moved 901.8395 425.1315 286.7808 0.1507674 -0.2603374
Moved 901.8556 430.7115 278.4328 0.1636839 -0.2818087
Moved 901.8708 433.4311 273.7585 0.1699794 -0.2938312
Moved 901.8865 436.3835 269.4247 0.1768137 -0.3049776
Moved 901.9024 439 267 0.1828703 -0.311214
Moved 901.9172 439.725 264.275 0.1845486 -0.3182227
Moved 901.9313 442.0393 262.9803 0.1899058 -0.3215526
Moved 901.9477 442 261.5968 0.1898148 -0.3251112
Moved 901.9612 443.7884 261 0.1939545 -0.3266461
Moved 901.9776 444.5 261 0.1956019 -0.3266461
Moved 901.999 444.5579 261 0.1957358 -0.3266461
Moved 902.0101 446.8753 271.3143 0.2011002 -0.3001177
Moved 902.0248 448.3102 283.792 0.2044218 -0.2680247
Moved 902.0399 449.2484 293.4838 0.2065935 -0.2430972
Moved 902.0547 449.714 325.7102 0.2076713 -0.1602104
Moved 902.0701 450 345.304 0.2083333 -0.1098148
Moved 902.0945 451 389.9462 0.2106482 0.005005613
Moved 902.1085 452.2194 411.5106 0.2134709 0.06046942
Stationary 902.1179 452.2194 411.5106 0.2134709 0.06046942
Moved 902.1313 453 433.3304 0.2152778 0.1165906
Moved 902.1494 453.7514 449.271 0.2170171 0.15759
Moved 902.1624 456.1105 473.0499 0.222478 0.2187495
Moved 902.1781 458.9016 493.7618 0.2289389 0.2720211
Moved 902.1941 461.6428 507.8566 0.2352842 0.3082729
Moved 902.2097 464.4185 524.5113 0.2417096 0.3511092
Moved 902.224 466.1682 537.8408 0.2457596 0.3853928
Moved 902.2445 468.9512 548.8292 0.2522019 0.4136551
Moved 902.2571 471.7039 557.1116 0.2585738 0.4349578
Moved 902.2708 472.2838 562.7028 0.2599162 0.4493383
Moved 902.285 473.7773 566.5547 0.2633734 0.4592455
Moved 902.3005 474 570.4486 0.2638889 0.4692607
Moved 902.3181 474.539 571.5389 0.2651365 0.4720651
Moved 902.3327 475 572.9263 0.2662037 0.4756335
Moved 902.3491 475 574.3101 0.2662037 0.4791925
Stationary 902.3632 475 574.3101 0.2662037 0.4791925
Stationary 902.3795 475 574.3101 0.2662037 0.4791925
Moved 902.3927 466.6877 574 0.2469621 0.478395
Moved 902.4093 457.5567 563.1121 0.2258257 0.4503911
Moved 902.4245 446.4574 553.4002 0.2001328 0.4254119
Moved 902.4442 431.5662 538.5662 0.1656625 0.3872585
Moved 902.4556 417.9817 523.2799 0.1342169 0.3479421
Moved 902.4728 405.2043 506.9391 0.1046396 0.3059132
Moved 902.4856 392.7546 491.8112 0.07582079 0.2670039
Moved 902.5019 386.2556 482.581 0.06077677 0.2432638
Moved 902.5162 378.42 469.672 0.04263888 0.2100617
Moved 902.532 372.8736 460.0288 0.02980004 0.1852592
Moved 902.5473 369.6602 454.3205 0.02236168 0.1705773
Moved 902.5621 366.8836 448.7673 0.01593431 0.1562943
Moved 902.5788 365.5663 444.6989 0.01288493 0.1458304
Moved 902.5941 363.1903 441.3806 0.007384917 0.1372955
Moved 902.6088 363 439.2488 0.006944438 0.1318126
Moved 902.626 363 438 0.006944438 0.1286007
Moved 902.6422 363 437.4045 0.006944438 0.1270691
Stationary 902.6556 363 437 0.006944438 0.1260288
Ended 902.6716 363 437 0.006944438 0.1260288
Candidates 902.8227 12 actress acts facts acres acted sacred access faces saved faced saves acre
Began 904.054 384 442 0.0555556 0.1388888
Stationary 904.0794 384 442 0.0555556 0.1388888
Stationary 904.0891 384 442 0.0555556 0.1388888
Stationary 904.1038 384 442 0.0555556 0.1388888
Moved 904.1187 400.5892 442 0.09395639 0.1388888
Moved 904.1349 419.1608 442 0.1369462 0.1388888
Moved 904.1498 435.7862 442 0.175431 0.1388888
Moved 904.1664 452 431.5 0.2129629 0.1118827
Moved 904.181 461.316 431.8187 0.2345278 0.1127022
Moved 904.1962 471.756 430.0349 0.2586946 0.1081143
Moved 904.2122 478.6874 428.6625 0.2747394 0.1045846
Moved 904.2273 487.1432 427.2653 0.294313 0.1009908
Ended 904.2446 492.5 426.5 0.306713 0.09902258
Accept 904.2723 2 facts
Began 904.7628 495 416 0.3125 0.07201634
Stationary 904.7829 495 416 0.3125 0.07201634
Stationary 904.7963 495 416 0.3125 0.07201634
Stationary 904.8125 495 416 0.3125 0.07201634
Stationary 904.8272 495 416 0.3125 0.07201634
Stationary 904.8425 495 416 0.3125 0.07201634
Stationary 904.8591 495 416 0.3125 0.07201634
Stationary 904.8746 495 416 0.3125 0.07201634
Moved 904.8894 484.0805 416 0.2872234 0.07201634
Moved 904.9055 480.9774 416 0.2800403 0.07201634
Moved 904.9205 475.4351 416 0.2672109 0.07201634
Moved 904.9367 469.6579 416 0.2538378 0.07201634
Moved 904.952 464.3406 416 0.2415292 0.07201634
Moved 904.9672 461.3592 416 0.2346277 0.07201634
Moved 904.9816 458.1364 416 0.2271677 0.07201634
Moved 904.9982 456.9805 416 0.2244919 0.07201634
Moved 905.0136 455.5913 416 0.2212761 0.07201634
Moved 905.035 453.8187 416 0.2171729 0.07201634
Stationary 905.0453 453.8187 416 0.2171729 0.07201634
Stationary 905.0589 453.8187 416 0.2171729 0.07201634
Moved 905.0739 453 416 0.2152778 0.07201634
Stationary 905.0904 453 416 0.2152778 0.07201634
Moved 905.1066 451.646 416 0.2121435 0.07201634
Stationary 905.1202 451.646 416 0.2121435 0.07201634
Moved 905.1366 449.8532 424.0275 0.2079936 0.09266319
Moved 905.1547 446.3996 430.1339 0.1999991 0.1083689
Moved 905.167 442.2526 439.3264 0.1903995 0.1320123
Moved 905.1822 439.3875 446.5314 0.1837673 0.1505438
Moved 905.1977 435.9605 455.0789 0.1758346 0.172528
Moved 905.2137 431.8177 467.6075 0.1662448 0.2047518
Moved 905.2295 428.792 474.4854 0.1592408 0.2224417
Moved 905.2441 424.5925 488.6915 0.1495197 0.2589802
Moved 905.2596 421.4378 497.9785 0.1422172 0.2828663
Moved 905.2747 417.2935 506.413 0.1326239 0.30456
Moved 905.2902 414.7762 512.4476 0.1267968 0.3200811
Moved 905.3066 412.0262 519.9213 0.1204311 0.3393036
Moved 905.3223 407.8663 528.2674 0.1108017 0.36077
Moved 905.3376 404.5 535 0.1030092 0.3780863
Moved 905.3533 400.4931 542.1782 0.09373397 0.3965488
Moved 905.3675 397.5607 549.0982 0.08694609 0.4143471
Moved 905.3826 394.7903 553.4195 0.08053304 0.4254616
Moved 905.3981 393.0077 556.9846 0.07640679 0.434631
Moved 905.4138 391.6317 559.7367 0.07322142 0.4417095
Moved 905.4335 391 561.5119 0.07175922 0.4462754
Moved 905.4462 389.8567 563.1434 0.06911267 0.4504716
Moved 905.4592 390 564.1394 0.06944448 0.4530334
Stationary 905.4753 390 564.1394 0.06944448 0.4530334
Moved 905.4901 390 565 0.06944448 0.4552468
Moved 905.5067 390 566.343 0.06944448 0.4587009
Moved 905.5219 390 566.7285 0.06944448 0.4596926
Moved 905.5369 390 567.5 0.06944448 0.4616768
Moved 905.5521 403.4062 567 0.1004772 0.4603909
Moved 905.5677 414.08 567 0.1251851 0.4603909
Moved 905.5836 428.6098 567 0.1588191 0.4603909
Moved 905.6004 442.549 567 0.1910855 0.4603909
Moved 905.6144 455.6193 557.2645 0.2213409 0.4353511
Moved 905.6288 465.8494 554.7573 0.2450217 0.4289025
Moved 905.6472 474.5436 552.4913 0.2651472 0.4230741
Moved 905.6609 480.5747 552 0.2791081 0.4218106
Moved 905.6758 483.5614 550.7193 0.2860217 0.4185166
Moved 905.6907 485.5246 549.7377 0.2905663 0.4159918
Moved 905.7062 489.2203 548.5198 0.2991211 0.4128594
Ended 905.7221 491.5 547 0.3043981 0.4089505
Candidates 905.8727 12 get feet et ferry were fewer dry wet hey wt er free
Began 906.2877 469 346 0.2523148 -0.1080248
Stationary 906.3088 469 346 0.2523148 -0.1080248
Stationary 906.322 469 346 0.2523148 -0.1080248
Moved 906.345 469 373.9338 0.2523148 -0.03617848
Stationary 906.3554 469 373.9338 0.2523148 -0.03617848
Moved 906.3686 476.7693 394.5674 0.2702992 0.01689138
Moved 906.3845 479.7066 427.4792 0.2770986 0.101541
Moved 906.3997 483.5 452 0.2858797 0.164609
Moved 906.4146 487.2838 461.3738 0.2946382 0.1887185
Moved 906.4306 491.4234 475.4112 0.3042207 0.2248229
Ended 906.446 494 480 0.3101851 0.2366254
Accept 906.5052 0 get
Began 906.674 463 365 0.2384259 -0.05915646
Stationary 906.6925 463 365 0.2384259 -0.05915646
Stationary 906.707 463 365 0.2384259 -0.05915646
Stationary 906.7222 463 365 0.2384259 -0.05915646
Moved 906.7374 463 377.0355 0.2384259 -0.02820089
Moved 906.7547 476.9299 390.9299 0.270671 0.007535792
Moved 906.77 489.1131 411.9102 0.2988729 0.06149727
Moved 906.7849 503.4234 433.1351 0.3319986 0.1160883
Moved 906.8011 513.6641 446.1633 0.355704 0.149597
Moved 906.816 534.19 469.36 0.4032176 0.2092591
Moved 906.8309 547.7913 485.7391 0.4347021 0.2513866
Moved 906.85 561.7146 501.0861 0.466932 0.2908591
Moved 906.8628 568.4861 509.4861 0.4826067 0.3124641
Moved 906.8847 577.5 521 0.5034722 0.3420781
Stationary 906.8945 577.5 521 0.5034722 0.3420781
Moved 906.9083 579 522 0.5069445 0.3446501
Moved 906.924 579.9223 523.9223 0.5090794 0.3495944
Moved 906.9395 581.2914 525.2914 0.5122486 0.3531156
Moved 906.9543 582 526 0.513889 0.3549381
Stationary 906.9697 582 526 0.513889 0.3549381
Stationary 906.9858 582 526 0.513889 0.3549381
Moved 907.0003 582 508.4335 0.513889 0.3097567
Moved 907.0165 564.4066 469.2997 0.4731633 0.2091042
Moved 907.0326 549.1187 430.4262 0.4377747 0.1091208
Moved 907.0483 533.1702 384.5107 0.400857 -0.008974507
Moved 907.0621 523.187 355.6771 0.3777477 -0.08313505
Moved 907.0795 514.5548 327.6644 0.3577657 -0.1551842
Moved 907.0942 508.3736 305.6189 0.3434574 -0.2118856
Moved 907.1099 504.2566 289.0264 0.3339274 -0.2545618
Moved 907.123 502.7332 276.2996 0.330401 -0.2872953
Moved 907.1385 501.2251 267.5757 0.3269099 -0.3097334
Moved 907.1545 499.9148 258.4034 0.3238767 -0.3333246
Moved 907.1701 500 251.6753 0.324074 -0.3506294
Moved 907.1862 499 247.481 0.3217593 -0.3614173
Moved 907.2053 499 244.5686 0.3217593 -0.368908
Moved 907.217 498.4012 242.8024 0.3203731 -0.3734508
Moved 907.2315 498 241.0187 0.3194444 -0.3780384
Ended 907.2489 498 240.5 0.3194444 -0.3793725
Candidates 907.3541 12 in on iv gunn gun inn hiv un gov john young him
Began 907.7369 455 368 0.2199073 -0.05144041
Stationary 907.7583 455 368 0.2199073 -0.05144041
Stationary 907.7726 455 368 0.2199073 -0.05144041
Stationary 907.7854 455 368 0.2199073 -0.05144041
Moved 907.8024 455 389.7844 0.2199073 0.004589332
Moved 907.8176 455 410.1079 0.2199073 0.05686187
Moved 907.833 455 434.7593 0.2199073 0.1202657
Moved 907.8484 455 452.5122 0.2199073 0.1659264
Moved 907.8632 464.5874 467.5444 0.2421004 0.2045895
Moved 907.8793 463 481.8914 0.2384259 0.2414902
Moved 907.8959 464.2642 489.3211 0.2413523 0.2605995
Ended 907.9093 464 491 0.2407408 0.2649176
Accept 907.9548 0 in
Began 908.1364 463 350 0.2384259 -0.09773669
Stationary 908.1651 463 350 0.2384259 -0.09773669
Stationary 908.1755 463 350 0.2384259 -0.09773669
Stationary 908.1864 463 350 0.2384259 -0.09773669
Moved 908.2027 463 355.0049 0.2384259 -0.08486383
Moved 908.2183 455.8775 371.5741 0.2219386 -0.04224769
Moved 908.2336 451.1974 385.6752 0.2111051 -0.005979381
Moved 908.25 444.5 402.5 0.1956019 0.03729416
Moved 908.2639 438.568 422.9825 0.1818703 0.08997567
Moved 908.2794 433.7936 440.8256 0.1708186 0.1358682
Moved 908.2948 429.779 456.8839 0.1615255 0.1771703
Moved 908.3113 426.4217 474.4696 0.153754 0.2224012
Moved 908.3262 423.64 487.6202 0.1473147 0.2562246
Moved 908.3408 423 495.8029 0.1458333 0.2772708
Moved 908.3575 422.0597 500.821 0.1436566 0.2901775
Moved 908.3728 422 504.0518 0.1435185 0.2984869
Moved 908.3867 422 506.812 0.1435185 0.3055864
Moved 908.405 422 507.5 0.1435185 0.3073559
Moved 908.4186 422 507 0.1435185 0.3060699
Moved 908.4348 432.9157 507 0.1687863 0.3060699
Moved 908.453 442.674 496.5124 0.1913749 0.2790956
Moved 908.4649 456.1936 482.8064 0.2226703 0.2438435
Moved 908.48 475.5 459 0.2673611 0.1826131
Moved 908.4958 490.8775 431.8708 0.3029571 0.1128364
Moved 908.51 504.181 407.7857 0.3337522 0.05088916
Moved 908.527 512.1511 389.5971 0.3522016 0.004107667
Moved 908.5418 518.6603 374.6794 0.3672691 -0.03426069
Moved 908.5583 524.1824 361.0441 0.3800519 -0.06933118
Moved 908.5709 527.3452 353.9644 0.3873732 -0.08754008
Moved 908.5886 530.1048 347.7904 0.3937611 -0.1034197
Moved 908.6047 531.059 344.8231 0.3959698 -0.1110517
Moved 908.6187 531 342.0889 0.3958333 -0.1180841
Moved 908.6346 532 340.1608 0.3981481 -0.1230434
Moved 908.651 532 338.7842 0.3981481 -0.126584
Moved 908.6643 532 338 0.3981481 -0.1286009
Moved 908.6799 525.2427 338 0.3825061 -0.1286009
Moved 908.6953 515.4825 338 0.3599133 -0.1286009
Moved 908.7104 504.5 354.5 0.3344907 -0.08616254
Moved 908.7305 492.2131 360.5916 0.3060489 -0.07049482
Moved 908.7426 477.147 371.3477 0.2711735 -0.04283018
Moved 908.7571 459.1642 385.597 0.2295467 -0.006180633
Moved 908.7725 445.4347 397.5653 0.1977655 0.02460205
Moved 908.7879 431.7802 411.2197 0.166158 0.05972144
Moved 908.8065 416.2513 427.4451 0.1302113 0.1014533
Moved 908.8187 401.2011 442.7989 0.09537289 0.1409436
Moved 908.834 394.3061 452.9913 0.07941216 0.1671587
Moved 908.8499 381.9725 469.5505 0.05086223 0.2097491
Moved 908.8649 374.5349 483.0373 0.03364553 0.2444374
Moved 908.8813 367.6659 496.6682 0.0177451 0.2794963
Moved 908.8969 364.6786 503.3036 0.01082997 0.2965627
Moved 908.9114 361.9115 509.1771 0.004424652 0.3116693
Moved 908.9269 359.152 513.272 -0.00196288 0.3222015
Moved 908.9427 358.5 516.5 -0.003472219 0.3305041
Moved 908.9576 356.2051 518.7949 -0.008784384 0.3364064
Moved 908.9728 354.7208 520.2792 -0.01222044 0.3402243
Moved 908.9883 354 521.6626 -0.01388888 0.3437823
Ended 909.0098 354 522 -0.01388888 0.3446501
Candidates 909.1287 12 the there threw trigger tiger further either where rule right roger tougher
Began 909.447 466 341 0.2453704 -0.1208849
Stationary 909.4688 466 341 0.2453704 -0.1208849
Stationary 909.4825 466 341 0.2453704 -0.1208849
Moved 909.4973 466 352.9252 0.2453704 -0.09021296
Moved 909.5125 466 374.5732 0.2453704 -0.03453408
Moved 909.528 466 398.4229 0.2453704 0.02680766
Moved 909.5438 466 432.9379 0.2453704 0.115581
Moved 909.5595 466 450.6833 0.2453704 0.1612224
Moved 909.5742 466 465.9149 0.2453704 0.2003984
Moved 909.5903 466 475.9573 0.2453704 0.2262275
Ended 909.604 466 477 0.2453704 0.2289094
Accept 909.6647 0 the
Began 909.8779 492 348 0.3055556 -0.1028807
Stationary 909.8998 492 348 0.3055556 -0.1028807
Stationary 909.9175 492 348 0.3055556 -0.1028807
Stationary 909.9288 492 348 0.3055556 -0.1028807
Moved 909.9431 475.1023 362.8977 0.2664405 -0.06456351
Moved 909.9592 462.2303 376.8466 0.2366443 -0.02868676
Moved 909.9747 449.781 389.2189 0.2078265 0.003135077
Moved 909.9895 439.6402 399.7239 0.1843522 0.030154
Moved 910.0051 425.816 414.0327 0.1523517 0.06695637
Moved 910.0208 409.2136 430.7864 0.1139205 0.1100471
Moved 910.0364 395.0497 444.5691 0.08113354 0.1454966
Moved 910.0536 382.9624 457.0376 0.05315373 0.1775657
Moved 910.0673 373.3224 465.295 0.03083905 0.198804
Moved 910.0826 365.4422 473.3174 0.01259764 0.2194378
Moved 910.0984 357.1452 482.9972 -0.006608268 0.2443343
Moved 910.114 351.0145 488.9855 -0.02079984 0.2597363
Moved 910.1304 344.5933 496.0084 -0.03566374 0.2777993
Moved 910.1451 339.0602 501.9398 -0.04847164 0.2930549
Moved 910.1656 332.4862 509.5138 -0.06368925 0.3125353
Stationary 910.1759 332.4862 509.5138 -0.06368925 0.3125353
Moved 910.1902 329.7142 512.2858 -0.07010609 0.3196651
Moved 910.2066 328.5 513.5 -0.07291664 0.3227879
Moved 910.2206 327.3183 514.6817 -0.07565215 0.3258273
Moved 910.2361 326.0425 515.9575 -0.07860537 0.3291088
Moved 910.254 325.5 516.5 -0.07986113 0.3305041
Stationary 910.2672 325.5 516.5 -0.07986113 0.3305041
Moved 910.2827 326 517 -0.07870371 0.33179
Stationary 910.298 326 517 -0.07870371 0.33179
Stationary 910.3127 326 517 -0.07870371 0.33179
Moved 910.3288 326 504.2933 -0.07870371 0.2991082
Moved 910.3458 326 498.0193 -0.07870371 0.2829714
Moved 910.36 333.7604 467.8746 -0.06073972 0.2054388
Moved 910.375 335.1421 446.7268 -0.05754148 0.1510462
Moved 910.3914 335.5275 420.5043 -0.05664925 0.08360144
Moved 910.4128 337 377.757 -0.05324075 -0.02634519
Stationary 910.4232 337 377.757 -0.05324075 -0.02634519
Moved 910.4352 338.6658 363.3419 -0.04938473 -0.06342106
Moved 910.4545 339.7903 352.8873 -0.0467817 -0.0903106
Moved 910.4675 340 340.0483 -0.04629632 -0.1233325
Moved 910.4821 341.466 330.7379 -0.04290278 -0.1472791
Moved 910.4984 341.8528 321.03 -0.04200732 -0.1722479
Moved 910.5146 343.2242 315.1031 -0.03883282 -0.1874921
Moved 910.5298 344 310.1738 -0.03703703 -0.2001704
Moved 910.5446 344.9904 307.0192 -0.03474449 -0.2082839
Moved 910.5606 345 304.2397 -0.03472224 -0.215433
Moved 910.5757 346.2902 303.7098 -0.0317356 -0.2167958
Moved 910.591 346.782 303.218 -0.0305972 -0.2180608
Moved 910.6061 348.1567 303 -0.02741511 -0.2186215
Moved 910.6226 350.0631 303 -0.02300213 -0.2186215
Moved 910.6429 362.7218 312.0087 0.006300509 -0.1954508
Stationary 910.6538 362.7218 312.0087 0.006300509 -0.1954508
Moved 910.6703 376.9727 321.6439 0.0392887 -0.170669
Moved 910.6854 391.3733 334.5754 0.07262339 -0.137409
Moved 910.6994 416.0131 357.8546 0.12966 -0.07753466
Moved 910.7141 435.2717 376.926 0.1742401 -0.02848244
Moved 910.7303 453.2626 399.0782 0.2158855 0.02849343
Moved 910.7455 470.9989 422.2293 0.2569418 0.08803827
Moved 910.7602 487.2831 445.0756 0.2946368 0.1467993
Moved 910.7767 497.4841 460.7607 0.3182501 0.1871416
Moved 910.7924 507.2303 473.1532 0.3408108 0.2190153
Moved 910.8073 511.0275 482.562 0.3496007 0.2432148
Moved 910.8226 515.6829 491.4715 0.360377 0.2661303
Moved 910.8386 518.5632 497.1264 0.3670444 0.2806748
Moved 910.8538 520.6644 501.9932 0.3719082 0.2931922
Moved 910.8744 524.428 508.8559 0.3806204 0.3108433
Stationary 910.8863 524.428 508.8559 0.3806204 0.3108433
Moved 910.8993 524.8216 511.6432 0.3815315 0.3180122
Moved 910.9146 525.9312 513.8623 0.3840999 0.3237198
Moved 910.9303 526 515.291 0.3842592 0.3273945
Moved 910.9465 526 516.6735 0.3842592 0.3309503
Moved 910.9613 527.0533 518.0533 0.3866974 0.3344991
Moved 910.9764 527 519.4331 0.3865741 0.338048
Ended 910.9908 527 519 0.3865741 0.3369341
Candidates 911.0978 12 way easy ready east west essay eat great wary war est water
Began 911.577 455 318 0.2199073 -0.1800412
Stationary 911.5933 455 318 0.2199073 -0.1800412
Stationary 911.6083 455 318 0.2199073 -0.1800412
Moved 911.623 455 329.0275 0.2199073 -0.1516783
Moved 911.6448 455 342.782 0.2199073 -0.1163013
Moved 911.655 455 371.4601 0.2199073 -0.04254078
Moved 911.6696 455 391.4916 0.2199073 0.008980472
Moved 911.6849 455 415.2195 0.2199073 0.07000903
Moved 911.7011 455 428.8624 0.2199073 0.1050986
Ended 911.7161 455 440.7358 0.2199073 0.1356374
Accept 911.7734 0 way
PhraseEnd 913.9208
