come and see our new car
come and see our new car
FixStart
0.6 0.6
432 388.8
Began 870.0713 465 399 0.2430555 0.02829214
Stationary 870.0916 465 399 0.2430555 0.02829214
Stationary 870.1056 465 399 0.2430555 0.02829214
Moved 870.129 415.343 348.343 0.1281087 -0.1019986
Stationary 870.1395 415.343 348.343 0.1281087 -0.1019986
Moved 870.1529 395.8459 328.8459 0.08297652 -0.1521453
Moved 870.1667 380.1858 311.5044 0.04672636 -0.196748
Moved 870.1834 370.9242 300.1883 0.02528757 -0.2258532
Moved 870.1984 362.4758 290.2218 0.005731086 -0.2514872
Moved 870.2137 356.2013 280.1023 -0.008793324 -0.2775148
Moved 870.2307 351.5797 272.2994 -0.01949156 -0.2975838
Moved 870.2471 347.8423 265.6845 -0.02814293 -0.3145975
Moved 870.2603 345.9824 261.9648 -0.03244817 -0.3241646
Moved 870.2757 344.5395 259.0789 -0.03578826 -0.3315872
Moved 870.2914 344 258.3244 -0.03703703 -0.3335278
Moved 870.3049 342.9938 256.9938 -0.03936628 -0.3369502
Moved 870.3212 343 255.5551 -0.03935183 -0.3406506
Stationary 870.3367 343 255.5551 -0.03935183 -0.3406506
Stationary 870.3524 343 255.5551 -0.03935183 -0.3406506
Moved 870.3661 343 254.813 -0.03935183 -0.3425592
Stationary 870.3825 343 254.813 -0.03935183 -0.3425592
Stationary 870.3995 343 254.813 -0.03935183 -0.3425592
Stationary 870.4135 343 254.813 -0.03935183 -0.3425592
Stationary 870.4288 343 255 -0.03935183 -0.3420782
Stationary 870.4449 343 255 -0.03935183 -0.3420782
Stationary 870.4595 343 255 -0.03935183 -0.3420782
Stationary 870.4749 343 255 -0.03935183 -0.3420782
Stationary 870.4915 343 255 -0.03935183 -0.3420782
Moved 870.507 352.4889 265.8444 -0.01738687 -0.3141861
Moved 870.521 354.0658 268.421 -0.01373663 -0.3075592
Moved 870.537 370.3023 288.3023 0.02384792 -0.2564241
Moved 870.5531 391.1484 307.8052 0.07210275 -0.2062625
Moved 870.569 425.3853 342.5859 0.1513548 -0.1168059
Moved 870.5831 460.6456 377.6456 0.2329759 -0.02663177
Moved 870.6015 477.7771 396.4548 0.2726321 0.02174574
Moved 870.6144 493.2865 412.2865 0.3085336 0.0624652
Moved 870.6293 503.4264 424.7117 0.3320055 0.09442297
Moved 870.6451 519.5107 444.7995 0.3692379 0.1460892
Moved 870.6609 529.5173 458.739 0.3924012 0.1819418
Moved 870.6754 538.0715 472.1431 0.4122026 0.2164173
Moved 870.6906 543.8561 485.6163 0.4255928 0.2510706
Moved 870.706 550.5907 498.7838 0.4411822 0.2849376
Moved 870.7214 555.5143 508.8668 0.4525795 0.3108713
Moved 870.7375 559.9056 516.8348 0.4627444 0.3313652
Moved 870.7537 565.6477 526.8834 0.4760364 0.3572104
Moved 870.7685 568.7038 535.4077 0.4831106 0.3791348
Moved 870.7836 571.5748 541.1497 0.4897566 0.3939034
Moved 870.7994 572.7319 547.1958 0.492435 0.4094542
Moved 870.8148 574.1682 551.5045 0.4957596 0.420536
Moved 870.8295 575 553.6119 0.4976852 0.4259566
Moved 870.8453 575.7872 555.5743 0.4995074 0.4310039
Moved 870.8607 576 557.1544 0.5000001 0.4350677
Stationary 870.876 576 557.1544 0.5000001 0.4350677
Moved 870.8938 576 558.374 0.5000001 0.4382045
Moved 870.9072 576 559.2385 0.5000001 0.440428
Moved 870.9219 577 559.9148 0.5023147 0.4421676
Moved 870.9377 577 560.5 0.5023147 0.4436727
Moved 870.9532 577 560 0.5023147 0.4423867
Stationary 870.9688 577 560 0.5023147 0.4423867
Stationary 870.9836 577 560 0.5023147 0.4423867
Moved 870.9995 578.759 537.337 0.5063867 0.3840972
Moved 871.0148 579 513.8467 0.5069445 0.3236798
Moved 871.029 573.3323 465.9591 0.4938249 0.200512
Moved 871.0457 566.8104 427.4835 0.4787278 0.101552
Moved 871.0615 561.0092 388.5622 0.4652991 0.001445935
Moved 871.0773 554.3021 361.5922 0.4497735 -0.06792131
Moved 871.0922 544.5524 326.4656 0.4272047 -0.1582676
Moved 871.1072 539 305.5 0.4143518 -0.2121914
Moved 871.1239 534.246 290.7379 0.4033471 -0.2501597
Moved 871.1384 531.2467 269.3505 0.3964044 -0.3051686
Moved 871.1528 528.1756 255.5806 0.3892953 -0.340585
Moved 871.1688 526.7446 246.4673 0.3859828 -0.3640245
Moved 871.1845 525.7443 241.7217 0.3836674 -0.3762303
Moved 871.2001 525 237.4276 0.3819444 -0.3872747
Moved 871.2145 523.7745 234.549 0.3791076 -0.3946787
Moved 871.2294 523 231.6637 0.3773148 -0.4020995
Moved 871.2462 521.8975 229.8976 0.3747628 -0.4066421
Moved 871.2623 520.5 228.5 0.3715278 -0.4102367
Moved 871.277 517.0754 228 0.3636006 -0.4115227
Moved 871.2921 514.8285 228 0.3583992 -0.4115227
Moved 871.3086 505.6731 234.0994 0.3372062 -0.3958351
Moved 871.3243 495.9764 244.0168 0.3147603 -0.3703271
Moved 871.3467 468.2487 270.6265 0.2505756 -0.3018867
Stationary 871.3582 468.2487 270.6265 0.2505756 -0.3018867
Moved 871.3693 449.9185 286.4536 0.2081448 -0.2611792
Moved 871.384 427.6059 308.6365 0.1564952 -0.2041244
Moved 871.4041 408.6997 327.3004 0.1127308 -0.1561206
Moved 871.4153 387.3245 347.3638 0.06325106 -0.104517
Moved 871.431 367.3915 368.0867 0.01711001 -0.05121725
Moved 871.4484 352.2283 384.9489 -0.01799002 -0.00784768
Moved 871.4622 339.2406 401.0126 -0.04805426 0.03346847
Moved 871.4764 328.5186 414.6018 -0.07287364 0.06842025
Moved 871.4937 318.5 426 -0.0960648 0.09773654
Moved 871.5091 312.5462 435.8353 -0.1098468 0.1230332
Moved 871.5237 304.8421 447.2369 -0.1276804 0.1523581
Moved 871.5413 297.6753 457.2546 -0.1442701 0.1781238
Moved 871.5536 291.4003 467.2996 -0.1587957 0.2039597
Moved 871.5688 285.657 474.6788 -0.1720903 0.2229391
Moved 871.585 282.4548 482.0904 -0.1795028 0.2420019
Moved 871.6016 278.3453 490.3094 -0.1890156 0.2631415
Moved 871.6152 276 498 -0.1944444 0.2829217
Moved 871.6314 275.2303 501.0789 -0.1962262 0.2908406
Moved 871.6474 275 504.3965 -0.1967592 0.2993736
Moved 871.6627 275 508.2944 -0.1967592 0.3093992
Moved 871.6771 275 511.1536 -0.1967592 0.3167529
Ended 871.6925 275 511.1536 -0.1967592 0.3167529
Candidates 871.8315 12 china zone coins cuba cover zones since choice come vibe confess coca
Began 872.8618 451 365 0.2106482 -0.05915646
Stationary 872.8789 451 365 0.2106482 -0.05915646
Stationary 872.8937 451 365 0.2106482 -0.05915646
Stationary 872.91 451 365 0.2106482 -0.05915646
Stationary 872.9255 451 365 0.2106482 -0.05915646
Stationary 872.9404 451 365 0.2106482 -0.05915646
Ended 872.957 451 365 0.2106482 -0.05915646
Began 873.0037 432 368 0.1666667 -0.05144041
Stationary 873.0182 432 368 0.1666667 -0.05144041
NextCandidatePanel 873.0182
Stationary 873.0328 432 368 0.1666667 -0.05144041
Stationary 873.0475 432 368 0.1666667 -0.05144041
Stationary 873.0632 432 368 0.1666667 -0.05144041
Ended 873.0816 432 368 0.1666667 -0.05144041
Cancel 873.1392
Began 873.9245 441 378 0.1875 -0.02572024
Stationary 873.9602 441 378 0.1875 -0.02572024
Stationary 873.9752 441 378 0.1875 -0.02572024
Stationary 873.9964 441 378 0.1875 -0.02572024
Stationary 874.0069 441 378 0.1875 -0.02572024
Moved 874.0193 429.0045 360.6732 0.1597326 -0.07028516
Moved 874.0352 423 351.5 0.1458333 -0.0938786
Moved 874.0515 412.2263 334.0439 0.1208943 -0.1387761
Moved 874.0667 402.1281 316.791 0.09751865 -0.1831508
Moved 874.0824 393.4287 299.5716 0.07738124 -0.2274393
Moved 874.099 387.4092 286.6708 0.06344736 -0.2606205
Moved 874.112 381.2527 273.3406 0.04919608 -0.294906
Moved 874.1275 376.9326 262.8428 0.03919591 -0.3219064
Moved 874.1436 374.0835 257.1671 0.03260076 -0.3365045
Moved 874.159 371.81 250.62 0.02733807 -0.3533436
Moved 874.1742 369.9662 245.8986 0.02306978 -0.3654873
Moved 874.1897 368.5291 241.5872 0.01974315 -0.3765763
Moved 874.2057 367.0916 239.0916 0.01641572 -0.3829949
Moved 874.2209 367 237.6558 0.01620372 -0.3866879
Moved 874.2356 366 235.2169 0.01388888 -0.3929607
Moved 874.2529 364.7776 233.7776 0.01105924 -0.3966627
Moved 874.2659 365 232.7594 0.01157403 -0.3992814
Stationary 874.2822 365 232.7594 0.01157403 -0.3992814
Moved 874.2993 363.6255 231.6255 0.008392335 -0.4021979
Moved 874.3137 364 230.6807 0.009259283 -0.4046279
Moved 874.3272 362.9617 229.9617 0.006855825 -0.4064772
Stationary 874.3464 362.9617 229.9617 0.006855825 -0.4064772
Stationary 874.3594 362.9617 229.9617 0.006855825 -0.4064772
Moved 874.3737 363 229 0.006944438 -0.4089506
Stationary 874.3898 363 229 0.006944438 -0.4089506
Stationary 874.4055 363 229 0.006944438 -0.4089506
Moved 874.4198 363 241.6219 0.006944438 -0.3764869
Moved 874.4363 372.5114 248.0228 0.0289616 -0.3600236
Moved 874.4524 383.2432 264.3647 0.05380362 -0.317992
Moved 874.4667 400.8362 288.4482 0.0945282 -0.2560487
Moved 874.4834 421.5175 317.4722 0.1424016 -0.1813987
Moved 874.498 453.018 356.3262 0.2153194 -0.08146553
Moved 874.5128 467.26 378.0422 0.248287 -0.02561161
Moved 874.5287 479.1495 393.4369 0.275809 0.01398373
Moved 874.5451 490.646 406.646 0.3024212 0.04795777
Moved 874.5659 501.0363 417.0363 0.326473 0.07468184
Moved 874.5761 515.4529 434.3434 0.3598447 0.1191961
