learn to walk before you run
learn to walk before you run
FixStart
0.6 0.6
432 388.8
Began 2438.869 355 329 -0.01157408 -0.151749
Stationary 2438.889 355 329 -0.01157408 -0.151749
Stationary 2438.905 355 329 -0.01157408 -0.151749
Stationary 2438.921 355 329 -0.01157408 -0.151749
Stationary 2438.936 355 329 -0.01157408 -0.151749
Moved 2438.95 368.377 329 0.01939118 -0.151749
Moved 2438.969 382.3748 329 0.05179345 -0.151749
Moved 2438.982 398.1131 329 0.08822481 -0.151749
Moved 2438.997 423.3001 336.8474 0.146528 -0.1315653
Moved 2439.013 452.3356 338 0.2137398 -0.1286009
Moved 2439.028 476.8724 338 0.2705379 -0.1286009
Moved 2439.043 498.293 338 0.3201227 -0.1286009
Moved 2439.059 515.2737 338 0.3594298 -0.1286009
Moved 2439.075 531.3692 338 0.396688 -0.1286009
Moved 2439.089 543 338 0.4236111 -0.1286009
Moved 2439.107 555.6286 331.219 0.452844 -0.1460418
Moved 2439.121 564.718 328.7137 0.4738842 -0.1524854
Moved 2439.135 571.1878 327.2708 0.4888607 -0.1561967
Moved 2439.152 575.4988 327 0.4988398 -0.1568931
Moved 2439.167 578.2166 326.3917 0.5051311 -0.1584577
Moved 2439.183 580.05 326 0.5093752 -0.1594652
Moved 2439.198 581.4886 326 0.5127051 -0.1594652
Stationary 2439.213 581 326 0.511574 -0.1594652
Stationary 2439.228 581 326 0.511574 -0.1594652
Moved 2439.244 570.894 326 0.4881806 -0.1594652
Moved 2439.26 556.1186 342.2543 0.4539782 -0.1176588
Moved 2439.275 540.5361 350.8894 0.4179077 -0.09544913
Moved 2439.291 524.4282 359.5431 0.3806207 -0.07319171
Moved 2439.307 506.6004 366.9229 0.3393527 -0.05421069
Moved 2439.322 495.5334 370.8969 0.3137348 -0.0439895
Moved 2439.336 469.1185 377.4802 0.2525892 -0.02705703
Moved 2439.352 448.2274 380.3697 0.20423 -0.01962536
Moved 2439.371 422.0281 386.1162 0.1435836 -0.004845175
Moved 2439.384 395.8388 395.4278 0.08296014 0.01910433
Moved 2439.399 367 404 0.01620372 0.04115226
Moved 2439.415 351.697 408.7677 -0.01921991 0.05341482
Moved 2439.43 342.8227 411.0443 -0.03976236 0.05927031
Moved 2439.445 331.1708 414.9431 -0.06673425 0.06929789
Moved 2439.459 324.3794 417.8103 -0.08245518 0.07667247
Moved 2439.474 319.97 419.3433 -0.09266201 0.08061554
Moved 2439.49 317.4236 421.5764 -0.09855653 0.08635905
Moved 2439.507 315.7707 423.2293 -0.1023828 0.09061024
Moved 2439.523 314.329 423.671 -0.1057199 0.09174621
Moved 2439.537 313.1495 424.8505 -0.1084502 0.09477992
Moved 2439.553 311.7529 425 -0.1116831 0.09516452
Moved 2439.568 310.3166 425.6834 -0.1150079 0.09692223
Moved 2439.583 308.8824 426 -0.1183277 0.09773654
Moved 2439.6 306.8802 426 -0.1229624 0.09773654
Moved 2439.614 303.9913 426 -0.1296497 0.09773654
Moved 2439.629 299.6955 426 -0.1395938 0.09773654
Moved 2439.646 294.3489 420.035 -0.1519702 0.0823944
Moved 2439.661 285.1464 410.1281 -0.1732723 0.05691379
Moved 2439.675 275.0303 401.4546 -0.196689 0.03460535
Moved 2439.692 263.0258 389.1541 -0.2244773 0.002968203
Moved 2439.707 252.8938 377.593 -0.247931 -0.02676709
Moved 2439.723 240.0456 360.5571 -0.2776721 -0.07058375
Moved 2439.743 223 335.5 -0.3171296 -0.1350309
Moved 2439.769 216.8032 325.0054 -0.3314741 -0.1620233
Moved 2439.784 210.4599 314.0549 -0.3461576 -0.1901882
Moved 2439.799 206.847 307.694 -0.3545209 -0.2065484
Moved 2439.814 204.9813 303.9626 -0.3588396 -0.2161456
Moved 2439.829 203.5209 301.0417 -0.3622202 -0.2236581
Stationary 2439.845 203.5209 301.0417 -0.3622202 -0.2236581
Stationary 2439.86 204 301 -0.3611111 -0.2237656
Stationary 2439.877 204 301 -0.3611111 -0.2237656
Stationary 2439.892 204 301 -0.3611111 -0.2237656
Moved 2439.906 213.3675 310.3675 -0.339427 -0.1996721
Moved 2439.924 230.155 325.3738 -0.3005672 -0.1610757
Moved 2439.938 250.0302 342.5974 -0.2545596 -0.1167764
Moved 2439.953 278.5748 363.2624 -0.1884842 -0.06362554
Moved 2439.971 314.8598 388.9799 -0.1044912 0.002520173
Moved 2439.985 331.4395 401.8655 -0.06611224 0.03566232
Moved 2439.999 348.2586 414.0069 -0.02717917 0.06689005
Moved 2440.017 361.5427 425.4824 0.003571113 0.09640528
Moved 2440.031 369.9689 435.4637 0.02307614 0.1220775
Moved 2440.046 378.743 444.6916 0.04338662 0.1458116
Moved 2440.061 384.5521 451.9401 0.05683352 0.164455
Moved 2440.078 386.8215 455.643 0.06208678 0.1739788
Moved 2440.093 387.9676 457.9352 0.06473979 0.1798743
Moved 2440.107 388 460.7852 0.06481478 0.1872045
Moved 2440.123 388 461.8314 0.06481478 0.1898956
Moved 2440.139 388 462.5 0.06481478 0.1916151
Stationary 2440.152 388 462.5 0.06481478 0.1916151
Moved 2440.167 388 462 0.06481478 0.1903292
Moved 2440.183 388 457.8998 0.06481478 0.1797833
Moved 2440.199 388 448.0629 0.06481478 0.1544826
Moved 2440.215 390.2688 418.774 0.07006675 0.07915124
Moved 2440.23 397.439 396.2561 0.08666445 0.02123475
Moved 2440.254 418.6049 337.5371 0.1356596 -0.1297914
Stationary 2440.264 418.6049 337.5371 0.1356596 -0.1297914
Moved 2440.276 430.1283 310.1169 0.162334 -0.2003165
Moved 2440.292 440.33 289.3399 0.1859492 -0.2537554
Moved 2440.307 445.5 280.5 0.1979166 -0.2764919
Moved 2440.322 456.2025 259.7544 0.2226911 -0.3298498
Moved 2440.338 463.3622 245.2758 0.2392643 -0.3670891
Moved 2440.354 467.1383 237.7234 0.2480054 -0.386514
Moved 2440.37 472.5671 228.0076 0.260572 -0.4115031
Moved 2440.385 476.743 219.5142 0.2702383 -0.4333484
Moved 2440.401 480.0408 212.9183 0.2778723 -0.450313
Moved 2440.418 482.9184 205.7041 0.2845333 -0.468868
Ended 2440.432 483.4357 206.5642 0.2857309 -0.4666558
Candidates 2440.52 12 lesson lesion ladin learn pain latin potassium passion museum plain listen park
Began 2441.846 392 285 0.07407407 -0.2649178
Stationary 2441.867 392 285 0.07407407 -0.2649178
Stationary 2441.88 392 285 0.07407407 -0.2649178
Stationary 2441.895 392 285 0.07407407 -0.2649178
Stationary 2441.91 392 285 0.07407407 -0.2649178
Stationary 2441.927 392 285 0.07407407 -0.2649178
Ended 2441.942 392 285 0.07407407 -0.2649178
NextCandidatePanel 2442.001
Began 2442.494 411 278 0.1180555 -0.2829219
Stationary 2442.513 411 278 0.1180555 -0.2829219
Stationary 2442.528 411 278 0.1180555 -0.2829219
Stationary 2442.543 411 278 0.1180555 -0.2829219
Stationary 2442.558 411 278 0.1180555 -0.2829219
Ended 2442.574 411 278 0.1180555 -0.2829219
NextCandidatePanel 2442.617
Began 2442.914 414 291 0.125 -0.2494857
Stationary 2442.925 414 291 0.125 -0.2494857
Stationary 2442.935 414 291 0.125 -0.2494857
Stationary 2442.946 414 291 0.125 -0.2494857
Stationary 2442.958 414 291 0.125 -0.2494857
Ended 2442.976 414 291 0.125 -0.2494857
NextCandidatePanel 2443.033
Began 2443.341 414 318 0.125 -0.1800412
Stationary 2443.359 414 318 0.125 -0.1800412
Stationary 2443.376 414 318 0.125 -0.1800412
Moved 2443.391 421.6655 287.0628 0.1427442 -0.2596122
Moved 2443.407 427.2883 259.2615 0.1557599 -0.3311174
Moved 2443.423 430.1386 207.0751 0.1623578 -0.4653419
Ended 2443.438 432.009 163.7469 0.1666876 -0.5767825
Accept 2443.465 3 learn
Began 2444.437 401 264 0.09490739 -0.31893
Stationary 2444.457 401 264 0.09490739 -0.31893
Stationary 2444.471 401 264 0.09490739 -0.31893
Stationary 2444.485 401 264 0.09490739 -0.31893
Stationary 2444.5 401 264 0.09490739 -0.31893
Stationary 2444.515 401 264 0.09490739 -0.31893
Moved 2444.531 401 282.3116 0.09490739 -0.2718323
