a very traditional way to dress
Moved 1104.964 243.5 409 -0.2696759 0.05401234
Ended 1104.98 242.9881 409 -0.2708609 0.05401234
Candidates 1105.101 12 a as has s gas ass had faa aa da fda ga
Began 1105.469 413 383 0.1226852 -0.01286016
Stationary 1105.49 413 383 0.1226852 -0.01286016
Moved 1105.506 413 433.707 0.1226852 0.117559
Moved 1105.52 428.5429 496.1219 0.1586642 0.2780913
Moved 1105.536 437.0511 564.4901 0.1783589 0.4539355
Ended 1105.551 446 612 0.199074 0.5761316
Accept 1105.584 0 a
Began 1106.044 406 462 0.1064815 0.1903292
Stationary 1106.061 406 462 0.1064815 0.1903292
Stationary 1106.075 406 462 0.1064815 0.1903292
Stationary 1106.091 406 462 0.1064815 0.1903292
Stationary 1106.105 406 462 0.1064815 0.1903292
Stationary 1106.121 406 462 0.1064815 0.1903292
Stationary 1106.136 406 462 0.1064815 0.1903292
Moved 1106.152 406 441.1721 0.1064815 0.1367594
Moved 1106.167 406 428.1871 0.1064815 0.1033617
Moved 1106.183 396.7091 413.5454 0.08497466 0.06570313
Moved 1106.2 394.9189 403.5136 0.08083085 0.03990122
Moved 1106.213 392 392 0.07407407 0.01028803
Moved 1106.229 390.0991 382.3469 0.06967386 -0.01453988
Moved 1106.246 387.2139 372.2487 0.06299515 -0.04051255
Moved 1106.26 385.3379 366.6757 0.05865246 -0.05484648
Moved 1106.275 384.062 362.2481 0.05569915 -0.06623429
Moved 1106.291 384 359.2902 0.0555556 -0.07384202
Moved 1106.307 382.1544 359 0.05128333 -0.07458848
Moved 1106.323 381.5 359 0.04976849 -0.07458848
Moved 1106.339 379.5483 359 0.04525065 -0.07458848
Moved 1106.353 375.5041 371.8184 0.03588905 -0.04161952
Moved 1106.369 369.1737 395.7404 0.02123534 0.01990848
Moved 1106.384 364.7665 428.676 0.01103362 0.1046192
Moved 1106.4 360.4229 483.8872 0.000978907 0.2466234
Moved 1106.416 359 526.9626 -0.002314796 0.3574142
Moved 1106.43 359 557.1519 -0.002314796 0.4350614
Moved 1106.446 359 577.9803 -0.002314796 0.4886323
Moved 1106.461 359 596.3627 -0.002314796 0.5359123
Moved 1106.476 359 610.7186 -0.002314796 0.5728357
Moved 1106.494 359 616 -0.002314796 0.5864196
Moved 1106.507 359 624.6014 -0.002314796 0.6085425
Moved 1106.523 359 630.4416 -0.002314796 0.6235636
Moved 1106.54 359 632.5966 -0.002314796 0.6291065
Moved 1106.553 359 634.2415 -0.002314796 0.633337
Moved 1106.569 359 637 -0.002314796 0.6404321
Moved 1106.584 357.9409 637.0591 -0.004766534 0.6405841
Moved 1106.601 356.5 637 -0.008101861 0.6404321
Moved 1106.614 355.5445 638.4554 -0.01031359 0.6441754
Moved 1106.63 354.9702 638 -0.01164317 0.643004
Moved 1106.646 354.5 639 -0.01273155 0.6455761
Stationary 1106.661 354 639 -0.01388888 0.6455761
Stationary 1106.677 354 639 -0.01388888 0.6455761
Stationary 1106.692 354 639 -0.01388888 0.6455761
Stationary 1106.707 354 639 -0.01388888 0.6455761
Stationary 1106.722 354 639 -0.01388888 0.6455761
Moved 1106.738 386.6043 625.1057 0.06158401 0.6098397
Moved 1106.754 406.4911 616.5038 0.1076182 0.5877155
Moved 1106.769 423.9564 608.8663 0.1480473 0.5680715
Moved 1106.784 442.7507 601.3267 0.1915526 0.5486796
Moved 1106.801 454.6025 597.8494 0.2189873 0.5397359
Moved 1106.816 465.0998 594.9715 0.2432865 0.532334
Moved 1106.83 472.5076 592.855 0.2604342 0.5268903
Moved 1106.849 479.6155 591.4615 0.2768877 0.5233062
Moved 1106.863 483.936 590.0213 0.286889 0.519602
Moved 1106.877 486.8297 588.5851 0.2935872 0.5159081
Ended 1106.894 489 587.5 0.2986111 0.5131172
Candidates 1107.014 12 very veto ceo crop betty neo dru cry dry cherry castro metro
Began 1107.385 444 473 0.1944444 0.2186213
Stationary 1107.412 444 473 0.1944444 0.2186213
Moved 1107.425 444 499.6369 0.1944444 0.2871319
Stationary 1107.436 444 499.6369 0.1944444 0.2871319
Moved 1107.447 457.485 544.681 0.2256598 0.402986
Moved 1107.464 461.2659 597.7864 0.2344117 0.5395741
Moved 1107.478 462 652.3279 0.2361111 0.6798556
Ended 1107.497 462 652.3279 0.2361111 0.6798556
Accept 1107.524 0 very
Began 1107.878 425 479 0.150463 0.2340534
Stationary 1107.896 425 479 0.150463 0.2340534
Stationary 1107.911 425 479 0.150463 0.2340534
Stationary 1107.926 425 479 0.150463 0.2340534
Stationary 1107.941 425 479 0.150463 0.2340534
Stationary 1107.956 425 479 0.150463 0.2340534
Stationary 1107.971 425 479 0.150463 0.2340534
Stationary 1107.988 425 479 0.150463 0.2340534
Moved 1108.003 414.8936 479 0.1270687 0.2340534
Moved 1108.019 411.0951 485.536 0.1182757 0.2508641
Moved 1108.034 406.4725 497.4066 0.1075754 0.2813954
Moved 1108.051 403.7878 507.2427 0.1013606 0.3066942
Moved 1108.065 400.9252 520.3741 0.09473424 0.3404684
Moved 1108.08 398.039 537.7661 0.08805315 0.3852008
Moved 1108.097 399 554.2884 0.09027779 0.4276964
Moved 1108.112 399 566.8311 0.09027779 0.4599563
Moved 1108.127 399 589.7745 0.09027779 0.5189674
Moved 1108.142 399 598.9587 0.09027779 0.5425892
Moved 1108.158 399 607.8271 0.09027779 0.5653989
Moved 1108.173 399 613.9763 0.09027779 0.5812147
Moved 1108.189 407.1636 619.6649 0.109175 0.5958459
Moved 1108.203 407.6085 623.217 0.1102048 0.6049818
Moved 1108.219 408 625.5826 0.1111111 0.6110664
Moved 1108.235 409.1629 629.4888 0.113803 0.6211129
Moved 1108.252 410 631.3153 0.1157407 0.6258109
Moved 1108.265 411.0979 634.1957 0.1182821 0.6332194
Moved 1108.281 411 635.5 0.1180555 0.636574
Moved 1108.297 411 636 0.1180555 0.6378599
Stationary 1108.313 411 636 0.1180555 0.6378599
Moved 1108.328 411 637.5 0.1180555 0.641718
Moved 1108.342 411 637 0.1180555 0.6404321
Moved 1108.358 401.3529 637 0.09572426 0.6404321
Moved 1108.373 395.0795 637 0.08120259 0.6404321
Moved 1108.388 386.4598 626.9465 0.06124963 0.6145742
Moved 1108.404 377.8148 623.9074 0.04123787 0.6067576
Moved 1108.42 369.1931 619.5966 0.02128025 0.59567
Moved 1108.436 364 615.5 0.009259283 0.5851336
Moved 1108.453 358.1472 612.8604 -0.004289001 0.5783443
Moved 1108.474 346.2394 605.4131 -0.03185327 0.55919
Stationary 1108.484 346.2394 605.4131 -0.03185327 0.55919
Moved 1108.498 341.9328 601.9328 -0.04182214 0.5502385
Moved 1108.514 337.075 599.5375 -0.05306726 0.5440778
Moved 1108.527 333.2996 597.1998 -0.06180644 0.5380651
Moved 1108.544 328.9801 594.3201 -0.07180532 0.5306585
Moved 1108.559 327.3353 593.6677 -0.07561266 0.5289806
Moved 1108.574 316.7908 583.7908 -0.1000214 0.503577
Moved 1108.589 308.0592 575.0592 -0.1202333 0.4811192
Moved 1108.605 298.6114 561.302 -0.1421032 0.4457355
Moved 1108.621 288.5556 546.9366 -0.1653805 0.4087874
Moved 1108.637 279.7809 530.918 -0.1856923 0.3675875
Moved 1108.651 273.6722 517.2625 -0.1998328 0.3324652
Moved 1108.666 269.5564 509.1129 -0.2093601 0.3115042
Moved 1108.681 264.2371 495.8865 -0.2216734 0.2774857
Moved 1108.698 260.9525 487.8812 -0.2292766 0.2568961
Moved 1108.712 259.5485 482.1941 -0.2325266 0.2422687
Moved 1108.729 258.1041 480.2083 -0.2358701 0.2371611
Moved 1108.745 258 478.6643 -0.2361111 0.23319
Moved 1108.759 258 478 -0.2361111 0.2314814
Moved 1108.775 258 477.0903 -0.2361111 0.2291415
Stationary 1108.79 258 477 -0.2361111 0.2289094
Moved 1108.805 271.5995 477 -0.2046309 0.2289094
Moved 1108.82 282.6215 486.6215 -0.179117 0.253656
Moved 1108.835 302.667 493.8668 -0.1327154 0.272291
Moved 1108.851 322.0461 500.3219 -0.0878563 0.2888936
Moved 1108.866 338.2092 503.0419 -0.05044167 0.2958895
Moved 1108.881 349.4053 505.4234 -0.02452478 0.3020148
Moved 1108.897 359.3352 507.0479 -0.001538893 0.3061931
Moved 1108.914 370.3933 508 0.02405862 0.3086419
Moved 1108.929 381.4985 508.9283 0.04976501 0.3110296
Moved 1108.945 391.5794 511.737 0.07310052 0.3182535
Moved 1108.96 405.1032 518.0516 0.1044057 0.3344949
Moved 1108.976 422.0719 525.28 0.143685 0.3530863
Moved 1108.991 437 539 0.1782407 0.3883744
Moved 1109.006 451.7957 551.3468 0.2124902 0.4201306
Moved 1109.021 467.8943 564.368 0.2497553 0.4536215
Moved 1109.045 491.0679 580.6674 0.3033979 0.4955437
Moved 1109.058 501.5305 587.8316 0.327617 0.5139701
Stationary 1109.069 501.5305 587.8316 0.327617 0.5139701
Moved 1109.083 512.0366 596.0314 0.3519366 0.53506
Moved 1109.1 522.1469 601.7982 0.3753399 0.5498924
Moved 1109.113 528.769 605.6614 0.3906691 0.5598287
Moved 1109.129 534.9698 608.9849 0.4050227 0.5683767
Moved 1109.148 539.3223 610.4407 0.4150979 0.5721212
Moved 1109.162 542.7513 611.8757 0.4230355 0.5758118
Moved 1109.176 544.312 612 0.4266482 0.5761316
Stationary 1109.191 544 612 0.4259259 0.5761316
Stationary 1109.206 544 612 0.4259259 0.5761316
Stationary 1109.221 544 612 0.4259259 0.5761316
Stationary 1109.237 544 612 0.4259259 0.5761316
Moved 1109.253 525.9789 603.9789 0.3842104 0.5555012
Moved 1109.267 514.6962 602.8214 0.3580931 0.5525241
Moved 1109.284 502.0043 602 0.3287137 0.5504114
Moved 1109.301 483.7403 601 0.2864358 0.5478393
Moved 1109.314 467.3528 601 0.248502 0.5478393
Moved 1109.33 457.0804 601 0.2247232 0.5478393
Moved 1109.344 447.0112 601 0.2014147 0.5478393
Moved 1109.36 438.6718 601 0.1821107 0.5478393
Moved 1109.376 434.0979 601 0.1715229 0.5478393
Moved 1109.393 428.7791 601 0.1592108 0.5478393
Moved 1109.407 425.6419 601 0.1519489 0.5478393
Moved 1109.422 422.7644 601 0.145288 0.5478393
Moved 1109.437 420.4385 601 0.1399039 0.5478393
Moved 1109.453 418.8612 601 0.1362528 0.5478393
Moved 1109.468 417.5 601 0.1331019 0.5478393
Stationary 1109.484 417.5 601 0.1331019 0.5478393
Stationary 1109.502 417.5 601 0.1331019 0.5478393
Stationary 1109.515 417.5 601 0.1331019 0.5478393
Moved 1109.535 429.9447 601 0.1619091 0.5478393
Moved 1109.548 442 601 0.1898148 0.5478393
Moved 1109.562 461.5361 601 0.2350373 0.5478393
Moved 1109.576 483.0647 601 0.284872 0.5478393
Moved 1109.591 501.3622 600.2198 0.3272274 0.5458328
Moved 1109.607 519.8013 598.7845 0.3699105 0.5421411
Moved 1109.623 532.5579 597.3442 0.3994395 0.5384368
Moved 1109.638 545.814 594.8191 0.4301249 0.5319421
Moved 1109.653 555.5 592 0.4525463 0.5246913
Moved 1109.669 562.8032 590.7323 0.4694517 0.5214307
Moved 1109.685 569.2945 588.9264 0.484478 0.5167859
Moved 1109.699 575 586 0.4976852 0.5092591
Moved 1109.715 577.8286 583.1714 0.5042328 0.5019841
Moved 1109.731 579.3853 580.2295 0.5078362 0.4944173
Moved 1109.746 581 571.2361 0.511574 0.4712861
Moved 1109.761 581 563.6372 0.511574 0.4517417
Moved 1109.776 581 548.855 0.511574 0.4137218
Moved 1109.792 558.2898 517.3506 0.4590041 0.3326918
Moved 1109.808 546.3169 494.8442 0.431289 0.274805
Moved 1109.823 529.4903 467.5845 0.3923386 0.2046924
Moved 1109.839 513.022 443.6146 0.3542177 0.1430415
Moved 1109.854 497.7018 421.5229 0.3187542 0.08622137
Moved 1109.87 483.3709 397.6306 0.2855808 0.02476982
Moved 1109.885 472.4455 380.1129 0.2602906 -0.02028595
Moved 1109.9 461.4235 361.3623 0.2347766 -0.06851267
Moved 1109.915 455.1835 352.2294 0.2203321 -0.09200265
Moved 1109.931 452.2146 346.4292 0.2134597 -0.1069209
Moved 1109.947 449.339 343.5084 0.2068032 -0.1144331
Moved 1109.962 445.211 341.737 0.1972476 -0.1189893
Moved 1109.977 442.5878 340.2939 0.1911754 -0.122701
Moved 1109.993 438.6372 340 0.1820306 -0.1234569
Moved 1110.015 406.3145 362.3492 0.1072095 -0.06597425
Stationary 1110.026 406.3145 362.3492 0.1072095 -0.06597425
Moved 1110.038 383.2157 384.7842 0.05374015 -0.008271025
Moved 1110.054 363.2132 405.8742 0.007438064 0.04597267
Moved 1110.07 339.3246 433.6145 -0.04785969 0.1173212
Moved 1110.086 316.4167 456.5313 -0.1008874 0.1762635
Moved 1110.101 298.1431 476.5609 -0.1431872 0.22778
Moved 1110.117 287 488.5 -0.1689815 0.2584876
Moved 1110.131 271.976 498.3874 -0.2037594 0.2839181
Stationary 1110.149 271.976 498.3874 -0.2037594 0.2839181
Moved 1110.162 253.1102 511.0641 -0.2474301 0.3165229
Moved 1110.178 246.786 516.4105 -0.2620695 0.3302739
Moved 1110.195 243.5136 519.4864 -0.2696443 0.338185
Moved 1110.209 241 523.5 -0.275463 0.3485081
Moved 1110.224 241 525.56 -0.275463 0.3538065
Moved 1110.24 241 528.4448 -0.275463 0.3612263
Moved 1110.256 246.3105 531.9915 -0.2631701 0.3703483
Moved 1110.271 268.8885 540.7344 -0.2109062 0.3928354
Moved 1110.287 307.5347 545.0903 -0.1214474 0.4040386
Moved 1110.301 355.5137 546 -0.01038487 0.4063785
Moved 1110.317 397.2209 546 0.0861595 0.4063785
Moved 1110.333 416.5263 546 0.130848 0.4063785
Moved 1110.349 453.9236 534.1133 0.2174158 0.3758057
Moved 1110.363 480.9303 531.2705 0.2799313 0.368494
Moved 1110.378 501.3485 528.1894 0.3271955 0.3605693
Moved 1110.396 522.7004 525.5066 0.3766213 0.3536691
Moved 1110.414 539.9502 523.623 0.4165513 0.3488246
Moved 1110.426 554.1495 521.8723 0.4494202 0.3443215
Moved 1110.44 564.8099 520.819 0.474097 0.3416126
Moved 1110.456 579.1497 518.6334 0.507291 0.3359912
Moved 1110.471 589.8647 516.8765 0.5320941 0.3314722
Moved 1110.487 598.8119 514.8752 0.5528053 0.3263251
Moved 1110.503 606.0193 512.9962 0.5694892 0.321492
Moved 1110.517 611.7593 511.5602 0.5827761 0.3177987
Moved 1110.532 614.7626 510.1187 0.5897284 0.3140911
Moved 1110.55 617.9295 509.0235 0.5970591 0.3112744
Moved 1110.563 622.2253 507.5916 0.6070031 0.3075913
Ended 1110.579 624 508 0.6111112 0.3086419
Candidates 1110.622 12 traditional additional rational seasonal regional radical festival approval spinal hysterical national historical
Began 1110.983 500 450 0.324074 0.1594649
Stationary 1110.997 500 450 0.324074 0.1594649
Stationary 1111.01 500 450 0.324074 0.1594649
Stationary 1111.026 500 450 0.324074 0.1594649
Stationary 1111.042 500 450 0.324074 0.1594649
Moved 1111.057 500 468.306 0.324074 0.2065482
Moved 1111.073 500 485.8578 0.324074 0.2516917
Moved 1111.088 500 517.8267 0.324074 0.3339164
Moved 1111.103 500 559.0337 0.324074 0.4399014
Ended 1111.118 500 559.0337 0.324074 0.4399014
Accept 1111.149 0 traditional
Began 1111.443 460 421 0.2314815 0.08487643
Stationary 1111.458 460 421 0.2314815 0.08487643
Stationary 1111.473 460 421 0.2314815 0.08487643
Stationary 1111.487 460 421 0.2314815 0.08487643
Stationary 1111.503 460 421 0.2314815 0.08487643
Moved 1111.52 449.3454 421 0.206818 0.08487643
Moved 1111.536 438.2674 435.1205 0.1811745 0.1211948
Moved 1111.553 424.4483 447.4904 0.1491859 0.1530101
Moved 1111.567 412.6697 458.2094 0.1219206 0.1805795
Moved 1111.583 397.2287 473.7714 0.08617748 0.2206053
Moved 1111.598 384.7236 486.2764 0.0572306 0.2527685
Moved 1111.611 373.2315 495.7684 0.03062854 0.2771821
Moved 1111.627 361.7305 505.4521 0.004005829 0.3020888
Moved 1111.643 350.1812 515.4664 -0.02272869 0.3278457
Moved 1111.659 341.2642 522.1572 -0.04336988 0.3450544
Moved 1111.675 333.7225 528.3807 -0.06082753 0.3610615
Moved 1111.69 322.5812 535.5117 -0.08661751 0.3794024
Moved 1111.704 317.0444 539.9556 -0.09943417 0.3908321
Moved 1111.72 310.1048 543.3581 -0.1154982 0.3995834
Moved 1111.736 306.7651 545.6174 -0.1232289 0.4053946
Moved 1111.751 303.8929 548.1071 -0.1298775 0.411798
Moved 1111.766 299.5185 549.4938 -0.1400034 0.4153647
Moved 1111.783 297.5959 549.702 -0.1444539 0.4159002
Moved 1111.805 293.519 551 -0.1538913 0.4192385
Stationary 1111.816 293.519 551 -0.1538913 0.4192385
Moved 1111.827 292.0814 551.9186 -0.1572189 0.4216011
Moved 1111.843 290.6376 552 -0.1605611 0.4218106
Stationary 1111.859 290.6376 552 -0.1605611 0.4218106
Moved 1111.874 290 552 -0.162037 0.4218106
Stationary 1111.89 290 552 -0.162037 0.4218106
Stationary 1111.906 290 552 -0.162037 0.4218106
Moved 1111.921 288.8047 552 -0.164804 0.4218106
Moved 1111.937 288.3539 528.2465 -0.1658475 0.3607163
Moved 1111.952 286.9169 514.2519 -0.1691739 0.3247219
Moved 1111.969 287 491 -0.1689815 0.2649176
Moved 1111.983 287 472.4701 -0.1689815 0.2172584
Moved 1111.998 287 457.9869 -0.1689815 0.1800075
Moved 1112.013 290.7761 453.3028 -0.1602404 0.1679598
Moved 1112.028 296.9388 448.0612 -0.1459749 0.1544782
Moved 1112.047 301.2473 443.7527 -0.1360015 0.1433967
Moved 1112.06 305.537 443.1543 -0.1260717 0.1418577
Moved 1112.075 312.4296 443 -0.1101166 0.1414608
Moved 1112.091 326.7856 443 -0.07688523 0.1414608
Moved 1112.107 346.6014 459.428 -0.03101518 0.1837139
Moved 1112.128 384.6003 478.6534 0.05694498 0.2331621
Stationary 1112.139 384.6003 478.6534 0.05694498 0.2331621
Moved 1112.152 403.8351 491.2704 0.10147 0.2656132
Moved 1112.168 423.6795 503.3166 0.1474064 0.296596
Moved 1112.183 442.2508 516.1736 0.1903953 0.3296645
Moved 1112.199 455.0623 524.7083 0.2200517 0.3516158
Moved 1112.213 473.0269 541.027 0.2616365 0.3935879
Moved 1112.229 481.8546 548.8727 0.2820707 0.4137673
Moved 1112.244 494.7037 557.4691 0.311814 0.4358772
Moved 1112.259 503.0878 566.9358 0.3312217 0.4602258
Moved 1112.275 509.1346 573.1345 0.3452189 0.476169
Moved 1112.291 513.4167 576.4167 0.3551313 0.4846109
Moved 1112.306 516.3152 579.3152 0.3618408 0.4920659
Moved 1112.322 518.5952 581.5952 0.3671185 0.49793
Moved 1112.337 519.7784 583.5568 0.3698574 0.5029751
Moved 1112.353 521.1467 584 0.3730248 0.5041152
Ended 1112.368 521 584 0.3726852 0.5041152
Candidates 1112.46 12 way easy wary wait essay west gray ready east ray fray eat
Began 1112.89 464 436 0.2407408 0.1234567
Stationary 1112.908 464 436 0.2407408 0.1234567
Stationary 1112.924 464 436 0.2407408 0.1234567
Moved 1112.946 464 466.9933 0.2407408 0.203172
Stationary 1112.958 464 466.9933 0.2407408 0.203172
Moved 1112.97 468.5753 495.0137 0.2513318 0.275241
Moved 1112.985 475.0535 540.5889 0.2663277 0.392461
Moved 1113 476.4563 593.8828 0.2695747 0.5295339
Moved 1113.016 476 618.0384 0.2685185 0.5916625
Ended 1113.032 476 632.5 0.2685185 0.6288579
Accept 1113.094 0 way
Began 1113.399 431 429 0.1643519 0.1054526
Stationary 1113.417 431 429 0.1643519 0.1054526
Stationary 1113.431 431 429 0.1643519 0.1054526
Stationary 1113.446 431 429 0.1643519 0.1054526
Stationary 1113.462 431 429 0.1643519 0.1054526
Stationary 1113.478 431 429 0.1643519 0.1054526
Stationary 1113.496 431 429 0.1643519 0.1054526
Stationary 1113.509 431 429 0.1643519 0.1054526
Moved 1113.524 417.9668 446.722 0.1341824 0.1510339
Moved 1113.541 417.2203 452.8984 0.1324544 0.1669198
Moved 1113.556 415.7864 460.0679 0.1291353 0.1853597
Moved 1113.575 414.3581 468.4934 0.1258289 0.2070304
Moved 1113.587 414 478.5616 0.125 0.2329258
Moved 1113.602 414 487 0.125 0.2546296
Moved 1113.617 414 494.6053 0.125 0.2741906
Moved 1113.633 414 502.3696 0.125 0.2941604
Moved 1113.65 414 509.4953 0.125 0.3124879
Moved 1113.663 414 519.407 0.125 0.3379808
Moved 1113.679 414 526.8116 0.125 0.3570257
Moved 1113.696 414 539.6298 0.125 0.3899941
Moved 1113.71 414 552.1527 0.125 0.4222034
Moved 1113.725 414 560.5 0.125 0.4436727
Moved 1113.742 414 572.601 0.125 0.4747966
Moved 1113.757 414 585.5297 0.125 0.5080495
Moved 1113.772 414 592.817 0.125 0.5267925
Moved 1113.786 414 597.1254 0.125 0.537874
Moved 1113.802 414 599.95 0.125 0.5451387
Moved 1113.818 414 601.911 0.125 0.5501825
Moved 1113.833 414 602.5 0.125 0.5516974
Moved 1113.849 422.3766 603.1967 0.1443904 0.5534892
Moved 1113.871 429.3524 603 0.160538 0.5529835
Stationary 1113.883 429.3524 603 0.160538 0.5529835
Moved 1113.895 443.9589 603 0.1943492 0.5529835
Moved 1113.911 457.5017 603 0.2256984 0.5529835
Moved 1113.926 475.6612 603 0.2677342 0.5529835
Moved 1113.942 492.9038 603 0.3076476 0.5529835
Moved 1113.957 508.7264 603 0.3442741 0.5529835
Moved 1113.972 529.2101 603 0.3916901 0.5529835
Moved 1113.987 544.2668 603 0.4265437 0.5529835
Moved 1114.003 555.9455 603 0.4535775 0.5529835
Moved 1114.019 566.027 603 0.4769144 0.5529835
Moved 1114.033 573.1791 603 0.4934701 0.5529835
Moved 1114.05 578.6345 603 0.5060983 0.5529835
Moved 1114.064 583.0335 603 0.5162812 0.5529835
Moved 1114.08 587.4034 603 0.5263968 0.5529835
Moved 1114.097 590.7005 603 0.5340289 0.5529835
Moved 1114.11 593.6498 603 0.5408561 0.5529835
Ended 1114.125 597 596 0.548611 0.5349793
Candidates 1114.184 12 to too top trip tip tripp tp ttp rio trio rip grip
Began 1114.662 434 447 0.1712963 0.1517489
Stationary 1114.682 434 447 0.1712963 0.1517489
Stationary 1114.697 434 447 0.1712963 0.1517489
Moved 1114.712 434 458.8094 0.1712963 0.182123
Moved 1114.728 434 475.6256 0.1712963 0.2253744
Moved 1114.743 434 499.0977 0.1712963 0.2857451
Moved 1114.758 443.3525 540.259 0.1929456 0.3916126
Moved 1114.774 444.8305 562.2883 0.1963669 0.4482723
Moved 1114.789 446.2153 592.9509 0.1995724 0.5271371
Ended 1114.804 447 600 0.2013889 0.5452674
Accept 1114.865 0 to
Began 1115.235 415 443 0.1273148 0.1414608
Stationary 1115.254 415 443 0.1273148 0.1414608
Stationary 1115.267 415 443 0.1273148 0.1414608
Stationary 1115.282 415 443 0.1273148 0.1414608
Stationary 1115.298 415 443 0.1273148 0.1414608
Moved 1115.32 400.5042 443 0.09375969 0.1414608
Stationary 1115.33 400.5042 443 0.09375969 0.1414608
Moved 1115.345 396.1852 443 0.08376211 0.1414608
Moved 1115.359 393.2603 443 0.07699133 0.1414608
Moved 1115.375 386.0919 443 0.06039799 0.1414608
Moved 1115.393 380.113 443 0.04655798 0.1414608
Moved 1115.406 373.3598 443 0.03092548 0.1414608
Moved 1115.422 366.5347 443 0.01512657 0.1414608
Moved 1115.437 356.5 443 -0.008101861 0.1414608
Moved 1115.453 351.0812 443 -0.02064526 0.1414608
Moved 1115.468 346.7132 443 -0.03075644 0.1414608
Moved 1115.484 342.5 443 -0.04050925 0.1414608
Moved 1115.5 339.0493 443 -0.04849687 0.1414608
Moved 1115.514 336.177 452.8805 -0.05514582 0.1668736
Moved 1115.53 334.3 452.7 -0.05949065 0.1664093
Moved 1115.547 332.7135 455.573 -0.06316319 0.1737988
Moved 1115.56 332.274 458.1778 -0.06418044 0.1804983
Moved 1115.58 332 460.722 -0.06481484 0.1870422
Moved 1115.592 332 464.7549 -0.06481484 0.1974147
Moved 1115.608 332 470.7675 -0.06481484 0.2128791
Moved 1115.623 332 477.6441 -0.06481484 0.2305661
Moved 1115.637 340.1412 484.853 -0.04596943 0.2491075
Moved 1115.654 342.0095 491.0381 -0.04164463 0.2650156
Moved 1115.668 344.9244 496.8489 -0.03489713 0.279961
Moved 1115.684 346.69 503.4502 -0.03081009 0.2969397
Moved 1115.699 349.0498 511.1495 -0.02534762 0.3167425
Moved 1115.714 351.4612 516.845 -0.01976565 0.3313913
Moved 1115.729 353.7997 522.5994 -0.0143525 0.3461918
Moved 1115.745 356.6725 531.0175 -0.00770256 0.3678432
Moved 1115.761 360.5591 540.6774 0.001294315 0.3926886
Moved 1115.777 363.4338 546.8677 0.007948677 0.4086102
Moved 1115.793 367.5 553.5 0.01736114 0.4256686
Moved 1115.809 367.7632 557.2895 0.0179703 0.4354154
Moved 1115.826 369.2081 560.4163 0.02131512 0.4434573
Moved 1115.837 370 564.2917 0.02314816 0.453425
Moved 1115.854 370 566.0728 0.02314816 0.458006
Moved 1115.871 370 569 0.02314816 0.4655349
Moved 1115.884 370 569.957 0.02314816 0.4679962
Moved 1115.901 370 571.3852 0.02314816 0.4716696
Moved 1115.915 370 572.3344 0.02314816 0.474111
Stationary 1115.93 370 572.3344 0.02314816 0.474111
Moved 1115.945 356.6571 573 -0.007738123 0.4758229
Moved 1115.961 349.8989 574 -0.02338226 0.478395
Moved 1115.976 342.9367 574 -0.03949846 0.478395
Moved 1115.992 336.0967 574 -0.05533173 0.478395
