please provide your date of birth
Moved 3484.295 243.5109 371 -0.2696506 -0.04372435
Moved 3484.311 242.5 371 -0.2719907 -0.04372435
Moved 3484.327 241.8177 372.1823 -0.2735702 -0.04068343
Moved 3484.342 241 372 -0.275463 -0.04115226
Moved 3484.357 239.761 373.2391 -0.2783311 -0.03796542
Moved 3484.372 238.5 373 -0.28125 -0.03858032
Moved 3484.388 237.9414 373 -0.2825431 -0.03858032
Stationary 3484.404 237.9414 373 -0.2825431 -0.03858032
Moved 3484.419 235.6771 373 -0.2877844 -0.03858032
Moved 3484.434 231.7087 373 -0.2969705 -0.03858032
Moved 3484.451 224.5 373 -0.3136574 -0.03858032
Moved 3484.465 215.1508 355.176 -0.335299 -0.08442396
Moved 3484.481 205.1893 343.7878 -0.3583581 -0.1137146
Moved 3484.496 197.8859 335.8859 -0.375264 -0.1340383
Moved 3484.511 192.2992 327.4787 -0.3881963 -0.1556618
Moved 3484.528 182.5042 316.1477 -0.4108698 -0.1848054
Moved 3484.542 177.8072 310.009 -0.4217426 -0.2005943
Moved 3484.564 169.6258 298.2516 -0.440681 -0.2308343
Stationary 3484.574 169.6258 298.2516 -0.440681 -0.2308343
Moved 3484.587 166.7421 294.7421 -0.4473564 -0.239861
Moved 3484.604 164.8619 291.8619 -0.4517086 -0.2472689
Moved 3484.619 163.2384 289.4767 -0.4554667 -0.2534036
Moved 3484.635 161.8771 287.8771 -0.4586179 -0.2575178
Moved 3484.649 160.5 286.5 -0.4618056 -0.2610596
Moved 3484.665 161 285.9984 -0.4606481 -0.26235
Moved 3484.682 159.558 284.558 -0.4639862 -0.2660545
Stationary 3484.697 159.558 284.558 -0.4639862 -0.2660545
Moved 3484.71 160 283.8914 -0.462963 -0.2677691
Stationary 3484.728 160 283.8914 -0.462963 -0.2677691
Stationary 3484.743 160 283.8914 -0.462963 -0.2677691
Moved 3484.756 160 282.9345 -0.462963 -0.2702302
Stationary 3484.773 160 282.9345 -0.462963 -0.2702302
Stationary 3484.789 160 283 -0.462963 -0.2700618
Moved 3484.804 169.8376 283 -0.4401909 -0.2700618
Moved 3484.82 175.1943 283 -0.427791 -0.2700618
Moved 3484.836 180.9508 283 -0.4144658 -0.2700618
Moved 3484.85 185.4764 287.3337 -0.4039898 -0.2589155
Moved 3484.866 193.3457 292.1152 -0.3857738 -0.2466172
Moved 3484.883 199 295 -0.3726852 -0.2391976
Moved 3484.897 202.8461 297.8461 -0.3637822 -0.2318772
Moved 3484.912 207.1878 300.7919 -0.353732 -0.2243008
Moved 3484.928 210.6552 305.4828 -0.3457054 -0.2122355
Moved 3484.943 213.5166 311.0332 -0.339082 -0.1979599
Moved 3484.958 216.8378 316.3964 -0.331394 -0.1841658
Moved 3484.973 219.6363 331.3633 -0.324916 -0.1456706
Moved 3484.99 220 341.7726 -0.3240741 -0.1188975
Moved 3485.005 221.6606 357.2661 -0.3202302 -0.07904806
Moved 3485.02 223.1036 372.0361 -0.3168898 -0.0410594
Moved 3485.038 224.5 384.5 -0.3136574 -0.009002057
Moved 3485.051 226.9502 395.8008 -0.3079856 0.02006389
Moved 3485.066 230.1075 403.2508 -0.3006771 0.03922529
Moved 3485.083 232.9838 414.9352 -0.2940189 0.06927776
Moved 3485.096 238.7965 425.5251 -0.2805636 0.09651517
Moved 3485.113 243.1126 434.2253 -0.2705726 0.1188921
Moved 3485.129 248.2448 442.056 -0.2586926 0.1390328
Moved 3485.143 252.7452 449.242 -0.248275 0.1575154
Moved 3485.158 256.0759 453.0759 -0.240565 0.1673764
Moved 3485.175 258.7083 456.5624 -0.2344715 0.1763436
Moved 3485.19 261.5126 459.5126 -0.2279802 0.1839314
Ended 3485.206 265 463 -0.2199074 0.1929011
Candidates 3485.355 12 polar phase play plate please older phrase oldest okay hillary place part
Began 3486.7 364 295 0.009259283 -0.2391976
Stationary 3486.715 364 295 0.009259283 -0.2391976
Stationary 3486.729 364 295 0.009259283 -0.2391976
Stationary 3486.744 364 295 0.009259283 -0.2391976
Stationary 3486.76 364 295 0.009259283 -0.2391976
Stationary 3486.776 364 295 0.009259283 -0.2391976
Ended 3486.792 364 295 0.009259283 -0.2391976
NextCandidatePanel 3486.851
Began 3486.867 355 302 -0.01157408 -0.2211935
Stationary 3486.886 355 302 -0.01157408 -0.2211935
Stationary 3486.9 355 302 -0.01157408 -0.2211935
Stationary 3486.915 355 302 -0.01157408 -0.2211935
Ended 3486.929 355 302 -0.01157408 -0.2211935
Cancel 3486.991
Backspace 3488.44
Began 3488.854 317 269 -0.09953702 -0.30607
Stationary 3488.873 317 269 -0.09953702 -0.30607
Stationary 3488.889 317 269 -0.09953702 -0.30607
Stationary 3488.904 317 269 -0.09953702 -0.30607
Stationary 3488.918 317 269 -0.09953702 -0.30607
Moved 3488.935 340.8182 294.1415 -0.04440223 -0.2414057
Moved 3488.949 370.3093 315.0413 0.02386421 -0.1876511
Moved 3488.965 398.1021 336.4975 0.08819938 -0.1324654
Moved 3488.985 417.3765 350.0298 0.1328159 -0.09765993
Moved 3488.997 431.2975 358.4236 0.1650406 -0.0760711
Moved 3489.011 446.0381 367.2228 0.1991623 -0.05343928
Moved 3489.036 471.6896 382.431 0.2585407 -0.01432372
Stationary 3489.047 471.6896 382.431 0.2585407 -0.01432372
Moved 3489.057 481.5 388 0.28125 -3.924585E-08
Moved 3489.072 490.1469 392.9411 0.301266 0.01270851
Moved 3489.089 497.4438 396.1776 0.318157 0.0210328
Moved 3489.105 504.5 399 0.3344907 0.02829214
Moved 3489.12 510.8542 403.8907 0.3491997 0.04087107
Moved 3489.137 515.2065 406.8043 0.3592742 0.04836494
Moved 3489.15 520.5057 409.6705 0.3715411 0.05573677
Moved 3489.165 523.5479 411.274 0.3785832 0.05986104
Moved 3489.181 526 414 0.3842592 0.06687239
Moved 3489.196 527.5635 413.7817 0.3878784 0.06631098
Moved 3489.211 529.2198 415.2198 0.3917126 0.07000982
Moved 3489.227 530.6566 415 0.3950384 0.06944436
Moved 3489.242 531.5 415 0.3969907 0.06944436
Moved 3489.258 532.268 415 0.3987685 0.06944436
Stationary 3489.272 532.268 415 0.3987685 0.06944436
Moved 3489.289 533 398.0029 0.4004629 0.02572766
Moved 3489.304 533 386.3031 0.4004629 -0.004364531
Moved 3489.319 516.3107 337.1095 0.3618303 -0.1308913
Moved 3489.335 506.1606 302.2648 0.3383346 -0.2205124
Moved 3489.351 499.7998 276.1993 0.3236107 -0.2875534
Moved 3489.365 495.1499 257.5997 0.312847 -0.3353918
Moved 3489.383 492.5477 244.4645 0.3068233 -0.3691757
Moved 3489.396 489.6685 230.3425 0.3001585 -0.4054977
Moved 3489.411 488.8169 226.0846 0.2981873 -0.416449
Moved 3489.427 485.2961 214.1844 0.2900373 -0.4470564
Moved 3489.443 482.6936 208.3872 0.2840129 -0.4619671
Moved 3489.458 480.8104 204.6208 0.2796538 -0.4716542
Moved 3489.474 476.9482 198.9309 0.2707134 -0.4862889
Moved 3489.491 472.6312 196.0874 0.2607203 -0.4936024
Moved 3489.506 470.2969 193.2969 0.2553168 -0.5007796
Moved 3489.52 466.9068 190.9379 0.2474694 -0.506847
Moved 3489.536 459.6047 189.521 0.2305664 -0.5104913
Moved 3489.55 451.4995 190 0.2118045 -0.5092593
Moved 3489.565 442.6978 190 0.19143 -0.5092593
Moved 3489.581 427.7344 210.2656 0.1567927 -0.4571358
Moved 3489.597 410.969 228.2836 0.1179838 -0.4107933
Moved 3489.612 395.688 245.0133 0.08261125 -0.3677641
Moved 3489.628 382.848 259.844 0.05288899 -0.3296195
Moved 3489.643 368.4731 279.5377 0.01961351 -0.2789668
Moved 3489.659 354.2054 298.1535 -0.01341338 -0.2310867
Moved 3489.674 344.277 312.0845 -0.03639589 -0.1952559
Moved 3489.689 336.1976 323.9233 -0.05509814 -0.1648063
Moved 3489.705 328.9977 334.0032 -0.07176449 -0.1388807
Moved 3489.721 321.7833 342.66 -0.08846451 -0.1166153
Moved 3489.736 318 346 -0.09722222 -0.1080248
Moved 3489.751 313.1788 349.8658 -0.1083824 -0.09808175
Moved 3489.767 307.3613 352.8193 -0.1218488 -0.09048532
Moved 3489.784 301.4944 356.6704 -0.1354297 -0.08058029
Moved 3489.796 294.6299 360.8221 -0.1513198 -0.0699022
Moved 3489.812 288.1036 363.4482 -0.1664268 -0.06314775
Moved 3489.83 282.3618 366.3191 -0.179718 -0.05576373
Moved 3489.845 277 367.5 -0.1921296 -0.05272634
Moved 3489.866 263.2048 370.1591 -0.2240629 -0.04588719
Stationary 3489.877 263.2048 370.1591 -0.2240629 -0.04588719
Moved 3489.888 257.6164 371 -0.2369992 -0.04372435
Moved 3489.906 252.9137 372.0287 -0.2478848 -0.0410784
Moved 3489.921 247.5883 373.4706 -0.2602122 -0.03736998
Moved 3489.938 243.28 374.9067 -0.2701853 -0.03367632
Moved 3489.951 240.3095 376.3452 -0.2770613 -0.02997638
Moved 3489.966 238.3411 377.3294 -0.2816177 -0.02744502
Moved 3489.984 235.2497 379.8751 -0.2887738 -0.0208974
Moved 3489.997 233.6748 381.3253 -0.2924196 -0.01716755
Moved 3490.013 231.2453 382.7548 -0.2980434 -0.01349092
Moved 3490.029 229.7955 383 -0.3013993 -0.01286016
Moved 3490.044 228.364 384.636 -0.3047131 -0.00865222
Moved 3490.059 228 385 -0.3055556 -0.007716127
Moved 3490.074 226.8337 386.1663 -0.3082554 -0.004716332
Moved 3490.089 225.3414 386 -0.3117098 -0.005144111
Moved 3490.105 223.9057 386 -0.315033 -0.005144111
Moved 3490.121 218 386 -0.3287037 -0.005144111
Moved 3490.137 210.1684 374.1403 -0.3468325 -0.0356474
Moved 3490.151 200.1531 365.5598 -0.3700159 -0.0577166
Moved 3490.168 189.7835 350.0969 -0.3940197 -0.09748756
Moved 3490.183 183.2287 342.2668 -0.4091927 -0.1176265
Moved 3490.198 174.6006 328.001 -0.4291653 -0.1543184
Moved 3490.214 166.8167 317.4701 -0.4471835 -0.1814042
Moved 3490.23 160.9072 307.0876 -0.4608629 -0.208108
Moved 3490.244 155.8789 298.7578 -0.4725025 -0.2295324
Moved 3490.26 152.7018 291.2546 -0.4798569 -0.2488309
Moved 3490.275 149.4041 285.2124 -0.4874905 -0.2643714
Moved 3490.29 147.4816 281.7224 -0.4919406 -0.2733478
Moved 3490.306 144.7761 276.5523 -0.4982034 -0.2866453
Moved 3490.321 142.4481 272.8962 -0.5035924 -0.2960489
Moved 3490.338 141.0109 270.0217 -0.5069193 -0.303442
Moved 3490.352 139.5722 267.1444 -0.5102495 -0.3108426
Moved 3490.368 139 266.1306 -0.511574 -0.3134502
Moved 3490.383 137.6918 264.6918 -0.5146024 -0.3171509
Moved 3490.398 138 263.5 -0.513889 -0.3202162
Moved 3490.413 137.1338 262.1338 -0.5158941 -0.3237301
Moved 3490.43 136.5 261.5 -0.5173611 -0.3253601
Moved 3490.445 137 261 -0.5162037 -0.3266461
Stationary 3490.459 137 261 -0.5162037 -0.3266461
Stationary 3490.475 137 261 -0.5162037 -0.3266461
Stationary 3490.493 137 261 -0.5162037 -0.3266461
Moved 3490.506 150.8274 261 -0.4841959 -0.3266461
Moved 3490.522 158.1279 261 -0.4672966 -0.3266461
Moved 3490.537 168.2242 261 -0.4439254 -0.3266461
Moved 3490.56 184.5094 269 -0.4062282 -0.30607
Stationary 3490.57 184.5094 269 -0.4062282 -0.30607
Moved 3490.583 190.3429 270.3357 -0.3927248 -0.3026346
Moved 3490.599 193.3434 270 -0.3857792 -0.303498
Moved 3490.614 196.4465 271.2233 -0.3785959 -0.3003517
Moved 3490.63 197.2788 271 -0.3766693 -0.300926
Moved 3490.646 199.8034 271 -0.3708255 -0.300926
Moved 3490.66 201.2461 271 -0.3674859 -0.300926
Moved 3490.675 202.6842 272 -0.3641568 -0.2983539
Stationary 3490.693 203 272 -0.3634259 -0.2983539
Moved 3490.706 204 272.5626 -0.3611111 -0.2969068
Moved 3490.721 205.0034 274.0034 -0.3587885 -0.2932013
Moved 3490.739 206.0746 275.0746 -0.3563087 -0.2904459
Moved 3490.752 209.0867 281.7167 -0.3493364 -0.2733624
Moved 3490.768 210.9751 287.9003 -0.3449651 -0.2574582
Moved 3490.786 213.8763 295.1907 -0.3382493 -0.238707
Moved 3490.799 216.7339 303.2016 -0.3316346 -0.2181029
Moved 3490.815 220.8936 314.3829 -0.3220056 -0.1893444
Moved 3490.83 225.9649 323.1886 -0.3102664 -0.1666961
Moved 3490.845 229.594 330.188 -0.3018657 -0.1486935
Moved 3490.86 237.546 344.8343 -0.2834584 -0.111023
Moved 3490.878 242.7905 353.8834 -0.2713182 -0.08774839
Moved 3490.892 249.6861 366.2349 -0.2553563 -0.05598021
Moved 3490.906 254.7427 375.4854 -0.2436511 -0.03218772
Moved 3490.922 260.0583 385.1021 -0.2313464 -0.007453455
Moved 3490.938 264.3729 392.2881 -0.221359 0.01102911
Moved 3490.952 268.0378 400.0756 -0.2128755 0.0310585
Moved 3490.969 272.0442 406.0589 -0.2036014 0.04644771
Moved 3490.984 277.8137 416.174 -0.1902461 0.07246374
Ended 3490.999 279 417 -0.1875 0.0745884
Candidates 3491.121 12 please play phrase oldest plate pledge polar interest honest okay older past
Began 3491.584 334 206 -0.06018519 -0.4681071
Stationary 3491.599 334 206 -0.06018519 -0.4681071
Stationary 3491.614 334 206 -0.06018519 -0.4681071
Stationary 3491.633 334 206 -0.06018519 -0.4681071
Stationary 3491.646 334 206 -0.06018519 -0.4681071
Moved 3491.661 334 211.9434 -0.06018519 -0.4528206
Moved 3491.678 334 227.8892 -0.06018519 -0.4118077
Moved 3491.694 334 244.6223 -0.06018519 -0.3687698
Moved 3491.716 342.6924 277.6157 -0.0400639 -0.2839104
Stationary 3491.726 342.6924 277.6157 -0.0400639 -0.2839104
Moved 3491.738 346.856 291.8533 -0.03042594 -0.2472909
Moved 3491.754 348.4456 301.0597 -0.02674624 -0.223612
Moved 3491.77 350.1633 309.9798 -0.02277012 -0.2006694
Moved 3491.785 351.6044 316.4177 -0.0194342 -0.1841109
Moved 3491.801 353.0432 321.1297 -0.01610368 -0.1719916
Moved 3491.816 354.1432 325.5728 -0.01355742 -0.1605641
Ended 3491.832 354 332.5 -0.01388888 -0.142747
Accept 3491.891 0 please
Began 3492.153 281 248 -0.1828704 -0.3600824
Stationary 3492.17 281 248 -0.1828704 -0.3600824
Stationary 3492.185 281 248 -0.1828704 -0.3600824
Stationary 3492.201 281 248 -0.1828704 -0.3600824
Stationary 3492.216 281 248 -0.1828704 -0.3600824
Stationary 3492.231 281 248 -0.1828704 -0.3600824
Stationary 3492.246 281 248 -0.1828704 -0.3600824
Stationary 3492.263 281 248 -0.1828704 -0.3600824
Moved 3492.279 300.6411 263.0701 -0.1374049 -0.3213217
Moved 3492.294 318.966 277.805 -0.09498616 -0.2834234
Moved 3492.31 354 305.5 -0.01388888 -0.2121914
Moved 3492.325 368.5289 315.6739 0.01974285 -0.1860239
Moved 3492.34 391.4345 334.228 0.07276514 -0.1383025
Moved 3492.355 411.8283 346.5522 0.119973 -0.1066044
Moved 3492.371 428.2333 355.7636 0.1579475 -0.08291252
Moved 3492.386 442.7015 361.5864 0.1914387 -0.0679363
Moved 3492.402 460.9935 370.1974 0.2337813 -0.04578869
Moved 3492.417 475.4763 375.9905 0.2673061 -0.03088869
Moved 3492.434 485.4057 381.0271 0.2902909 -0.01793441
Moved 3492.447 495.8684 386.4963 0.3145103 -0.00386764
Moved 3492.465 503.6795 392.1197 0.3325914 0.01059583
Moved 3492.48 509.0251 395.0125 0.3449653 0.01803622
Moved 3492.494 512.2651 397.1768 0.3524654 0.02360269
Moved 3492.509 516.1152 401.1152 0.3613779 0.03373252
Moved 3492.525 518.9896 402.9948 0.3680316 0.03856686
Moved 3492.546 520.4335 404.4335 0.3713739 0.04226724
Moved 3492.557 521.8723 405 0.3747044 0.04372424
Moved 3492.571 522 406.311 0.375 0.04709624
Moved 3492.586 523 407.7498 0.3773148 0.05079685
Moved 3492.603 523.8782 408 0.3793478 0.05144025
Stationary 3492.617 524 408 0.3796296 0.05144025
Moved 3492.634 524 408.7136 0.3796296 0.05327558
Moved 3492.649 524 409.5 0.3796296 0.05529835
Stationary 3492.664 524 409.5 0.3796296 0.05529835
Moved 3492.679 524 410.249 0.3796296 0.05722462
Stationary 3492.695 524 410.249 0.3796296 0.05722462
Moved 3492.709 524 411.2482 0.3796296 0.05979478
Moved 3492.725 510.7715 412.0176 0.3490081 0.06177361
Moved 3492.741 499.1664 412 0.3221444 0.06172835
Moved 3492.756 482.7351 405.5718 0.284109 0.04519486
Moved 3492.771 464.212 400.8951 0.2412314 0.03316628
Moved 3492.787 441.9494 395.5899 0.1896977 0.01952132
Moved 3492.802 420.3062 391.2612 0.1395978 0.00838786
Moved 3492.818 401.5 389 0.0960648 0.002572016
Moved 3492.833 375.9417 385.4149 0.03690193 -0.006648915
Moved 3492.849 354.5637 382.5091 -0.01258403 -0.01412278
Moved 3492.864 337.7546 379.6258 -0.05149394 -0.02153867
Moved 3492.881 322.8374 376.7675 -0.08602455 -0.02889029
Moved 3492.894 309.0815 376 -0.117867 -0.03086435
Moved 3492.91 297.9956 376 -0.1435287 -0.03086435
Moved 3492.926 287.897 374.5567 -0.1669052 -0.03457646
Moved 3492.942 284.109 375 -0.1756736 -0.03343629
Moved 3492.957 276.2539 373.0508 -0.1938566 -0.03844971
Moved 3492.971 269.0207 373 -0.2106002 -0.03858032
Moved 3492.989 263.6704 371.1676 -0.2229853 -0.04329328
Moved 3493.002 259.1973 369.7324 -0.2333395 -0.04698459
Moved 3493.018 255.5858 369.2929 -0.2416994 -0.04811494
Moved 3493.034 251.5626 369 -0.2510125 -0.04886839
Moved 3493.056 248.3044 368 -0.2585547 -0.05144041
Stationary 3493.067 248.3044 368 -0.2585547 -0.05144041
Moved 3493.082 246.8688 366.8688 -0.2618777 -0.05434978
Moved 3493.094 245.4309 367 -0.2652062 -0.05401234
Moved 3493.111 244.5 367 -0.2673611 -0.05401234
Moved 3493.127 243.7761 367 -0.2690367 -0.05401234
Moved 3493.143 242.5 367 -0.2719907 -0.05401234
Stationary 3493.158 242.5 367 -0.2719907 -0.05401234
Moved 3493.171 243 367 -0.2708333 -0.05401234
Stationary 3493.188 243 367 -0.2708333 -0.05401234
Moved 3493.203 259.3985 367 -0.2328739 -0.05401234
Moved 3493.219 301.4285 364.5408 -0.1355822 -0.06033744
Moved 3493.235 340.63 360.4855 -0.04483804 -0.07076766
Moved 3493.249 362.8872 359.3933 0.006683469 -0.07357695
Moved 3493.265 377.7001 358.1917 0.04097243 -0.07666764
Moved 3493.283 397.7692 358 0.08742879 -0.07716057
Moved 3493.296 408.3559 358 0.111935 -0.07716057
Moved 3493.312 418.4421 358 0.1352828 -0.07716057
Moved 3493.327 428.613 358 0.1588265 -0.07716057
Moved 3493.342 436.7747 358 0.1777192 -0.07716057
Moved 3493.357 446.7555 358 0.2008229 -0.07716057
Moved 3493.374 450 358 0.2083333 -0.07716057
Moved 3493.389 455.7511 358 0.2216461 -0.07716057
Moved 3493.404 458.7532 358 0.2285953 -0.07716057
Moved 3493.419 462.6316 358 0.2375732 -0.07716057
Moved 3493.435 465.5082 358 0.2442319 -0.07716057
Moved 3493.449 466.6928 358 0.246974 -0.07716057
Moved 3493.465 468.1316 365.9211 0.2503046 -0.05678734
Moved 3493.48 469.5 365 0.2534722 -0.05915646
Stationary 3493.496 469.5 365 0.2534722 -0.05915646
Moved 3493.514 470 365 0.2546296 -0.05915646
Stationary 3493.527 470 365 0.2546296 -0.05915646
Stationary 3493.543 470 365 0.2546296 -0.05915646
Stationary 3493.56 470 365 0.2546296 -0.05915646
Stationary 3493.572 470 365 0.2546296 -0.05915646
Moved 3493.587 449.7165 345.0019 0.207677 -0.1105918
Moved 3493.603 438.9571 335.2614 0.1827711 -0.1356445
Moved 3493.623 414.3863 312.0454 0.1258942 -0.1953565
Moved 3493.636 396.6938 294.6938 0.0849394 -0.239985
Moved 3493.65 381.5853 278.5853 0.04996607 -0.2814164
Moved 3493.666 368.637 261.0313 0.01999309 -0.3265657
Moved 3493.681 355.6418 248.6418 -0.01008833 -0.3584314
Moved 3493.697 345.7748 238.7748 -0.03292859 -0.3838097
Moved 3493.712 339.4407 231.3475 -0.04759097 -0.4029127
Moved 3493.728 330.5952 220.0277 -0.06806676 -0.4320276
Moved 3493.743 324.9815 211.9691 -0.08106142 -0.4527544
Moved 3493.758 319.2037 204.7546 -0.09443581 -0.4713101
Moved 3493.774 316.2262 198.4525 -0.1013282 -0.4875193
Moved 3493.79 312.0127 192.6836 -0.1110818 -0.502357
Moved 3493.803 308.4692 185.9385 -0.1192842 -0.5197055
Moved 3493.819 306.1236 181.2473 -0.1247138 -0.5317713
Moved 3493.835 301.956 175.608 -0.134361 -0.5462757
Moved 3493.85 300.4263 171.6395 -0.137902 -0.5564827
Moved 3493.865 297.5489 166.0978 -0.1445628 -0.5707362
Moved 3493.882 295.6618 161.9928 -0.1489309 -0.5812942
Moved 3493.897 293.888 157.6641 -0.153037 -0.5924279
Moved 3493.912 290.8987 152.3481 -0.1599566 -0.6061006
Moved 3493.927 288.5153 147.2881 -0.1654739 -0.6191151
Moved 3493.949 283 138.5 -0.1782407 -0.6417181
Stationary 3493.96 283 138.5 -0.1782407 -0.6417181
Moved 3493.973 282.0194 136.0388 -0.1805106 -0.6480483
Moved 3493.989 279.1532 133.1532 -0.1871453 -0.6554701
Moved 3494.004 278.2823 130.2822 -0.1891614 -0.6628544
Moved 3494.02 278 128.6958 -0.1898148 -0.6669347
Moved 3494.036 276.5 127.5 -0.193287 -0.6700103
Moved 3494.05 276.1847 127 -0.1940169 -0.6712963
Moved 3494.065 275.5 127 -0.1956018 -0.6712963
Stationary 3494.083 275.5 127 -0.1956018 -0.6712963
Moved 3494.096 276 136.3092 -0.1944444 -0.6473528
Moved 3494.112 282.4301 155.5992 -0.17956 -0.5977386
Moved 3494.129 292.1754 173.421 -0.1570014 -0.5519006
Moved 3494.144 299.3669 187.7339 -0.1403543 -0.5150878
Moved 3494.159 309.2848 215.0929 -0.1173963 -0.44472
Moved 3494.174 319.1211 242.3431 -0.0946271 -0.3746319
Moved 3494.191 327.7801 265.4136 -0.07458314 -0.3152943
Moved 3494.205 337.4716 290.591 -0.05214905 -0.2505376
Moved 3494.221 346.0371 310.7532 -0.03232151 -0.1986799
Moved 3494.236 354.17 330.9249 -0.01349549 -0.1467981
Moved 3494.251 361.1738 345.3477 0.002717177 -0.1097025
Moved 3494.267 363.7084 351.6529 0.008584161 -0.09348536
Moved 3494.283 369.999 363.998 0.02314578 -0.06173365
Moved 3494.298 375.7542 374.3199 0.03646811 -0.03518532
Moved 3494.313 379.2717 382.1791 0.0446103 -0.01497135
Moved 3494.328 383.2515 390.5031 0.05382299 0.006437812
Moved 3494.342 385.0405 394.0405 0.05796413 0.01553626
Moved 3494.363 386.9631 397.8893 0.06241461 0.02543548
Moved 3494.377 388.0746 400.1492 0.06498744 0.03124779
Moved 3494.389 388 401.5376 0.06481478 0.03481888
Moved 3494.405 388 402.9777 0.06481478 0.03852283
Moved 3494.42 389.4205 404.4205 0.06810307 0.04223388
Stationary 3494.438 389.4205 404.4205 0.06810307 0.04223388
Moved 3494.452 389 405.374 0.06712963 0.04468604
Stationary 3494.467 389 405.374 0.06712963 0.04468604
Stationary 3494.482 389 405.374 0.06712963 0.04468604
Stationary 3494.498 389 405.374 0.06712963 0.04468604
Stationary 3494.512 389 405.374 0.06712963 0.04468604
Moved 3494.529 376.141 395.6479 0.03736337 0.01967061
Moved 3494.544 365.741 385.1326 0.01328945 -0.007374963
Moved 3494.56 347.2197 367.2717 -0.02958402 -0.05331353
