the union will go on strike
Moved 249.1955 450.6655 414.5317 0.2098738 0.06823983
Moved 249.2111 458.0295 424.0379 0.22692 0.09268999
Moved 249.2266 466.7621 436.0836 0.2471344 0.1236717
Moved 249.2424 474.2481 448.7469 0.2644633 0.1562419
Moved 249.2574 478.9474 457.8947 0.2753411 0.1797702
Moved 249.2733 484.2692 471.2949 0.2876603 0.2142357
Moved 249.2886 487.3711 481.299 0.2948405 0.2399665
Moved 249.3034 490.2764 490.4673 0.3015656 0.2635475
Moved 249.3193 492.6168 497.0419 0.3069833 0.2804576
Moved 249.3345 494.1464 503.7321 0.3105241 0.2976647
Moved 249.3503 496.9814 508.9629 0.3170867 0.3111185
Moved 249.3655 496.9574 512.9149 0.317031 0.321283
Moved 249.3804 497 517.1838 0.3171296 0.3322627
Moved 249.396 498 519.8325 0.3194444 0.3390751
Moved 249.4112 498 522.5458 0.3194444 0.346054
Moved 249.4278 498 525 0.3194444 0.3523662
Moved 249.4419 498 525.7935 0.3194444 0.3544069
Moved 249.4576 499.2273 526 0.3222853 0.3549381
Moved 249.4743 499 527.5 0.3217593 0.3587962
Moved 249.4876 499 528.0527 0.3217593 0.3602179
Stationary 249.5027 499 528.0527 0.3217593 0.3602179
Stationary 249.5183 499 528.0527 0.3217593 0.3602179
Moved 249.5339 499 529.2482 0.3217593 0.3632927
Stationary 249.5556 499 529.2482 0.3217593 0.3632927
Stationary 249.566 499 529.2482 0.3217593 0.3632927
Stationary 249.5809 499 529.2482 0.3217593 0.3632927
Stationary 249.5954 499 529.2482 0.3217593 0.3632927
Stationary 249.6109 499 529 0.3217593 0.3626543
Stationary 249.627 499 529 0.3217593 0.3626543
Stationary 249.6406 499 529 0.3217593 0.3626543
Stationary 249.6567 499 529 0.3217593 0.3626543
Stationary 249.6718 499 529 0.3217593 0.3626543
Stationary 249.6876 499 529 0.3217593 0.3626543
Stationary 249.703 499 529 0.3217593 0.3626543
Stationary 249.7196 499 529 0.3217593 0.3626543
Stationary 249.7351 499 529 0.3217593 0.3626543
Stationary 249.7511 499 529 0.3217593 0.3626543
Stationary 249.7673 499 529 0.3217593 0.3626543
Stationary 249.785 499 529 0.3217593 0.3626543
Stationary 249.7959 499 529 0.3217593 0.3626543
Moved 249.8116 499 516.8571 0.3217593 0.3314225
Moved 249.8272 499 513.5401 0.3217593 0.3228911
Moved 249.8429 499 510.4659 0.3217593 0.3149843
Moved 249.8586 499 507.5972 0.3217593 0.307606
Moved 249.8735 499 504.4237 0.3217593 0.2994436
Moved 249.8889 499 501.5046 0.3217593 0.2919356
Moved 249.9042 499 495.2516 0.3217593 0.2758528
Moved 249.9191 499 488.3704 0.3217593 0.2581543
Moved 249.9371 499 478.6617 0.3217593 0.2331834
Moved 249.9509 499 468.0191 0.3217593 0.2058104
Moved 249.9664 488.829 457.829 0.2982154 0.1796014
Moved 249.9823 487.5 449 0.2951388 0.156893
Moved 249.9972 483.1006 430.327 0.2849551 0.1088657
Moved 250.0129 477.3453 407.3812 0.2716327 0.04984863
Moved 250.0282 472.4343 390.8821 0.2602647 0.007412875
Moved 250.0428 466.8387 373.5161 0.2473118 -0.03725287
Moved 250.0589 465.036 358.4894 0.2431389 -0.07590188
Moved 250.074 462.9283 341.1392 0.2382599 -0.1205268
Moved 250.0897 461.5 328.5 0.2349537 -0.1530351
Moved 250.1053 461.3573 315.2874 0.2346234 -0.187018
Moved 250.1216 461 301.2199 0.2337964 -0.2231999
Moved 250.1439 461 285.1362 0.2337964 -0.2645674
Stationary 250.1542 461 285.1362 0.2337964 -0.2645674
Moved 250.1664 461 276.5453 0.2337964 -0.2866633
Moved 250.1814 461 270.3062 0.2337964 -0.3027104
Moved 250.1973 461 266.1353 0.2337964 -0.313438
Moved 250.2139 461 261.819 0.2337964 -0.3245398
Moved 250.2281 461 257.3436 0.2337964 -0.3360506
Moved 250.2433 461 254.462 0.2337964 -0.3434618
Stationary 250.2576 461 254.462 0.2337964 -0.3434618
Stationary 250.2737 461 254.462 0.2337964 -0.3434618
Moved 250.2884 461 255 0.2337964 -0.3420782
Moved 250.3053 461 263.3003 0.2337964 -0.3207298
Moved 250.3217 469.6542 272.736 0.2538293 -0.2964609
Moved 250.3351 473.5 300.5 0.2627315 -0.2250515
Moved 250.3521 478.9231 333.5576 0.2752849 -0.1400269
Moved 250.3676 483.2699 361.0425 0.2853469 -0.06933518
Moved 250.3829 486.7178 384.8833 0.2933282 -0.008016241
Moved 250.3973 492.2773 412.0674 0.3061976 0.06190182
Moved 250.4137 499.2494 440.9966 0.3223365 0.136308
Moved 250.4284 501.779 454.7842 0.328192 0.1717701
Moved 250.4435 509.7686 481.8954 0.3466867 0.2415006
Moved 250.4585 512.474 494.8961 0.3529491 0.2749385
Moved 250.4745 515.3621 507.6295 0.3596346 0.3076889
Moved 250.4903 517.6176 514.7058 0.3648556 0.3258893
Moved 250.5057 519.0426 522.2131 0.3681541 0.3451982
Moved 250.5205 521.9667 530.3835 0.3749229 0.3662127
Moved 250.5357 524.3621 538.0862 0.3804678 0.386024
Moved 250.5512 527.0355 547.1243 0.3866563 0.4092703
Moved 250.5668 529.921 554.3024 0.3933355 0.4277326
Moved 250.5826 530.8929 557.7857 0.3955854 0.4366916
Moved 250.5978 532.3348 560.6696 0.3989232 0.4441091
Moved 250.6141 534.5291 563.5291 0.4040025 0.4514635
Moved 250.6347 540 568 0.4166667 0.4629629
Stationary 250.6449 540 568 0.4166667 0.4629629
Moved 250.6586 544.1474 569.5737 0.4262671 0.4670103
Moved 250.6749 548.6664 571.2221 0.4367277 0.4712502
Moved 250.6907 553.6078 571 0.4481662 0.4706789
Moved 250.706 559.3793 571 0.4615262 0.4706789
Moved 250.7205 564.5998 571 0.4736106 0.4706789
Moved 250.7364 569.8882 571 0.4858523 0.4706789
Moved 250.7515 572.8294 571 0.4926607 0.4706789
Moved 250.769 576.1678 571 0.5003883 0.4706789
Moved 250.7832 578.9664 563.269 0.5068665 0.4507948
Moved 250.7984 580.4051 558.7847 0.510197 0.4392609
Moved 250.8141 581 553.6266 0.511574 0.4259944
Moved 250.8287 581 542.8266 0.511574 0.3982165
Moved 250.8442 567.4157 527.5483 0.4801289 0.3589204
Moved 250.8606 560.164 514.4952 0.4633425 0.3253478
Moved 250.8754 553.9749 504.2914 0.4490159 0.2991035
Moved 250.8908 544.3168 486.9717 0.4266593 0.2545569
Moved 250.9057 535.3075 471.8458 0.4058045 0.2156527
Moved 250.922 526.1274 458.021 0.3845543 0.1800951
Moved 250.9378 517.0485 445.0726 0.3635381 0.1467917
Moved 250.952 512.732 436.4641 0.3535462 0.1246502
Moved 250.9691 506.4025 427.8049 0.3388946 0.1023789
Moved 250.9824 501.0413 418.0743 0.3264844 0.07735142
Moved 250.9977 493.8608 406.5773 0.309863 0.04778092
Moved 251.0154 486.0076 389.0153 0.2916844 0.002611262
Moved 251.0291 479.7798 375.2547 0.2772682 -0.03278112
Moved 251.0522 463.1524 333.7963 0.2387788 -0.1394128
Moved 251.068 458.762 317.8101 0.2286158 -0.1805295
Stationary 251.0791 458.762 317.8101 0.2286158 -0.1805295
Moved 251.0906 457.2144 304.5726 0.2250333 -0.2145766
Moved 251.1058 454.7285 290.6424 0.2192789 -0.2504054
Moved 251.1214 453.4223 277.2233 0.2162554 -0.2849195
Moved 251.1371 453 265.8562 0.2152778 -0.3141559
Moved 251.1517 453 255.6681 0.2152778 -0.3403598
Moved 251.1694 452 248.6139 0.2129629 -0.3585034
Moved 251.1833 452 241.3165 0.2129629 -0.3772724
Moved 251.1997 452 235.0045 0.2129629 -0.393507
Ended 251.2145 452 229 0.2129629 -0.4089506
Candidates 251.3212 12 union icon intron function thin fiction junction bin inform dublin bob gibson
Began 251.7516 457 264 0.2245371 -0.31893
Moved 251.7767 457 275.6579 0.2245371 -0.2889458
Stationary 251.7875 457 275.6579 0.2245371 -0.2889458
Moved 251.7988 452.5971 312.7122 0.2143452 -0.1936415
Moved 251.8147 449 368.5532 0.2060185 -0.05001743
Moved 251.83 449 434.3071 0.2060185 0.1191027
Moved 251.8458 462.427 501.764 0.2370994 0.2926029
Moved 251.8614 478.3989 566.9958 0.2740715 0.46038
Moved 251.8761 489.6138 603.3795 0.300032 0.5539594
Ended 251.8907 506 637 0.337963 0.6404321
Accept 251.9348 0 union
Began 252.2908 439 373 0.1828703 -0.03858032
Stationary 252.3107 439 373 0.1828703 -0.03858032
Stationary 252.3215 439 373 0.1828703 -0.03858032
Stationary 252.3375 439 373 0.1828703 -0.03858032
Stationary 252.3533 439 373 0.1828703 -0.03858032
Moved 252.3706 425.3222 381.704 0.1512088 -0.01619339
Moved 252.3852 412.3572 397.0324 0.1211972 0.02323139
Moved 252.4009 399.9763 412.2797 0.0925377 0.06244765
Moved 252.4161 387.1298 430.6495 0.06280035 0.1096952
Moved 252.4314 372.8495 448.1505 0.02974421 0.1547081
Moved 252.4463 360.2892 462.8885 0.0006693602 0.1926144
Moved 252.4649 351.8497 474.1879 -0.01886651 0.2216767
Moved 252.4774 343.3845 485.4617 -0.03846183 0.2506731
Moved 252.4924 336.6205 493.6554 -0.05411918 0.2717473
Moved 252.5087 331.0466 501.4301 -0.06702174 0.2917441
Moved 252.5244 326.4458 506.5542 -0.07767175 0.3049233
Moved 252.539 320.8207 512.1793 -0.09069273 0.319391
Moved 252.5544 315.0495 517.2129 -0.1040521 0.3323376
Moved 252.5702 308.1141 521.5315 -0.1201062 0.3434451
Moved 252.5859 302.8976 525.8615 -0.1321816 0.3545818
Moved 252.601 297.8189 530.181 -0.1439376 0.3656919
Moved 252.6169 293.9961 532.502 -0.1527868 0.3716613
Moved 252.6325 291.6127 533.6937 -0.158304 0.3747264
Moved 252.6467 289.9854 535.0146 -0.1620708 0.3781238
Moved 252.6727 287.0946 537 -0.1687625 0.3832304
Moved 252.6858 285.6471 537 -0.1721132 0.3832304
Stationary 252.6965 285.6471 537 -0.1721132 0.3832304
Stationary 252.7088 285.6471 537 -0.1721132 0.3832304
Stationary 252.7237 286 537 -0.1712963 0.3832304
Stationary 252.7389 286 537 -0.1712963 0.3832304
Stationary 252.7543 286 537 -0.1712963 0.3832304
Moved 252.7712 309.4338 524.5662 -0.1170513 0.3512503
Moved 252.7856 330.8716 520.9615 -0.06742676 0.3419792
Moved 252.8007 353.9789 514.3816 -0.0139377 0.3250555
Moved 252.8166 382.7037 508.7466 0.0525548 0.310562
Moved 252.8327 409.6634 504.0532 0.1149615 0.2984906
Moved 252.8467 431.319 499.7362 0.1650904 0.2873873
Moved 252.8661 447.8525 500.4765 0.2033622 0.2892913
Moved 252.8779 465.4951 498.0918 0.2442016 0.2831579
Moved 252.8934 484.3671 498 0.2878869 0.2829217
Moved 252.9086 500.0344 498 0.3241537 0.2829217
Moved 252.9243 514.7338 498 0.3581801 0.2829217
Moved 252.9395 531.5892 498 0.3971972 0.2829217
Moved 252.9551 549.9186 507.5906 0.4396265 0.3075888
Moved 252.9709 558.8972 510.2991 0.4604102 0.3145552
Moved 252.9861 568.8834 513.1534 0.4835265 0.3218965
Moved 253.0056 575.0207 515.0052 0.4977331 0.3266594
Moved 253.0177 579.3821 516.4607 0.5078288 0.3304029
Moved 253.0322 581.7826 517 0.5133857 0.33179
Moved 253.0477 583.33 518.33 0.5169677 0.3352108
Moved 253.0658 584.7623 518 0.520283 0.3343621
Moved 253.0783 585.9109 518 0.5229418 0.3343621
Moved 253.094 587.3253 518 0.5262159 0.3343621
Moved 253.1095 589.5191 504.2023 0.5312942 0.2988743
Moved 253.1247 591.1989 494.6074 0.5351826 0.274196
Moved 253.14 593.6416 485.5086 0.540837 0.2507937
Moved 253.1556 596.1586 473.2861 0.5466635 0.2193571
Moved 253.1714 598.0361 461.8192 0.5510096 0.1898642
Moved 253.1852 599.707 453.4647 0.5548774 0.1683763
Moved 253.2012 603.1181 444.7244 0.5627733 0.1458961
Moved 253.2179 607.4727 431.0546 0.5728534 0.1107371
Moved 253.2333 612.7362 421.4616 0.5850375 0.08606373
Moved 253.2479 618.491 412.7634 0.5983589 0.06369191
Moved 253.2636 624.6231 399.1307 0.6125535 0.0286284
Moved 253.279 629.9866 388.0268 0.6249691 6.891572E-05
Moved 253.2941 635 376.5 0.636574 -0.02957819
Moved 253.3135 637.6298 370.1107 0.6426615 -0.04601176
Moved 253.3267 640.5062 362.7346 0.6493198 -0.06498305
Ended 253.3407 643 357 0.6550926 -0.07973259
Candidates 253.4296 12 will wool roll grill well still stroll el gel tool feel toll
Began 253.7988 508 281 0.3425926 -0.2752058
Stationary 253.8193 508 281 0.3425926 -0.2752058
Stationary 253.8344 508 281 0.3425926 -0.2752058
Moved 253.8486 499.8228 331.0768 0.3236637 -0.1464075
Moved 253.8655 500 403.7714 0.324074 0.04056412
Moved 253.8796 513.0661 488.3203 0.3543197 0.2580254
Moved 253.8951 533.2742 583.9645 0.4010976 0.5040237
Moved 253.9111 558.891 650.4651 0.4603958 0.6750646
Ended 253.9274 577.5 693 0.5034722 0.784465
Accept 253.9847 0 will
Began 254.6397 444 362 0.1944444 -0.06687243
Stationary 254.6517 444 362 0.1944444 -0.06687243
Stationary 254.6654 444 362 0.1944444 -0.06687243
Stationary 254.681 444 362 0.1944444 -0.06687243
Stationary 254.6956 444 362 0.1944444 -0.06687243
Stationary 254.7206 444 362 0.1944444 -0.06687243
Stationary 254.7301 444 362 0.1944444 -0.06687243
Moved 254.7425 457.1424 381.5232 0.2248667 -0.01665845
Moved 254.7586 466.6064 393.2645 0.2467742 0.01354025
Moved 254.773 479.722 406.7219 0.2771342 0.04815302
Moved 254.7891 495.3742 420.9765 0.3133662 0.08481599
Moved 254.8049 512.4333 437.4333 0.3528549 0.1271433
Moved 254.8204 525.6764 448.0816 0.3835102 0.1545307
Moved 254.8351 542.2494 460.0746 0.4218736 0.1853769
Moved 254.8509 558.5313 469.8932 0.459563 0.2106307
Moved 254.8672 573.167 476.3486 0.4934421 0.2272341
Moved 254.8819 581.8409 483.0256 0.5135205 0.2444073
Moved 254.8968 594.4149 490.2305 0.542627 0.2629384
Moved 254.9111 607.3632 497.424 0.5726001 0.2814403
Moved 254.9281 617.562 504.6871 0.5962084 0.3001211
Moved 254.9429 624.8632 509.1179 0.6131092 0.3115172
Moved 254.9581 632.8749 515.0624 0.6316548 0.3268064
Moved 254.9732 638.9484 518.4742 0.6457137 0.3355817
Moved 254.9935 641.729 521.729 0.6521505 0.3439531
Moved 255.0051 647.1896 525.1896 0.6647907 0.3528538
Moved 255.0199 650.3439 528.3439 0.6720924 0.3609668
Moved 255.035 653.5873 530.5873 0.6796001 0.3667367
Moved 255.0503 655.8994 532.8994 0.6849523 0.3726834
Moved 255.0662 660.1552 534.3851 0.6948037 0.3765047
Moved 255.0822 663.4872 535.8291 0.7025167 0.3802187
Moved 255.0958 667.905 536.9763 0.7127431 0.3831693
Ended 255.1143 668 537 0.7129629 0.3832304
Candidates 255.1546 12 up p gop ip iop go hip pp pop o gp po
Began 255.6629 492 230 0.3055556 -0.4063786
Stationary 255.6827 492 230 0.3055556 -0.4063786
Stationary 255.6967 492 230 0.3055556 -0.4063786
Moved 255.7138 492 242.4819 0.3055556 -0.3742749
Moved 255.729 487.7279 248.4412 0.2956665 -0.3589477
Moved 255.7441 483.9572 253.1284 0.286938 -0.3468919
Moved 255.7596 484 256.3705 0.287037 -0.3385533
Moved 255.7826 483 263.0806 0.2847222 -0.3212949
Stationary 255.7939 483 263.0806 0.2847222 -0.3212949
Moved 255.8056 481.5376 265.9249 0.281337 -0.3139793
Moved 255.8212 482 267.9225 0.2824074 -0.3088414
Moved 255.8366 482 269.3623 0.2824074 -0.3051382
Moved 255.852 482 270.5 0.2824074 -0.302212
Stationary 255.8678 482 270.5 0.2824074 -0.302212
Moved 255.8826 481 272.3177 0.2800926 -0.2975368
Moved 255.8978 481 272.7584 0.2800926 -0.2964034
Moved 255.914 481 273.5 0.2800926 -0.2944959
Moved 255.9282 480 274 0.2777778 -0.2932099
Stationary 255.9443 480 274 0.2777778 -0.2932099
Stationary 255.9594 480 274 0.2777778 -0.2932099
Moved 255.9753 478.7508 275.2492 0.2748862 -0.2899969
Stationary 255.9902 479 275 0.275463 -0.2906379
Stationary 256.0076 479 275 0.275463 -0.2906379
Moved 256.0205 478 275.955 0.2731481 -0.2881818
Moved 256.0415 478 276.5 0.2731481 -0.2867798
Moved 256.0532 478 276 0.2731481 -0.288066
Stationary 256.0676 478 276 0.2731481 -0.288066
Moved 256.0826 476.6397 276 0.2699994 -0.288066
Moved 256.0981 477 277.5 0.2708333 -0.2842079
Stationary 256.1133 477 277.5 0.2708333 -0.2842079
Stationary 256.1294 477 277.5 0.2708333 -0.2842079
Moved 256.1439 477 277 0.2708333 -0.2854939
Stationary 256.16 477 277 0.2708333 -0.2854939
Moved 256.1748 475.9969 277 0.2685114 -0.2854939
Stationary 256.1906 475.9969 277 0.2685114 -0.2854939
Stationary 256.2047 475.9969 277 0.2685114 -0.2854939
Stationary 256.2209 475.9969 277 0.2685114 -0.2854939
Stationary 256.2357 476 277 0.2685185 -0.2854939
Stationary 256.2523 476 277 0.2685185 -0.2854939
Stationary 256.2692 476 277 0.2685185 -0.2854939
Stationary 256.29 476 277 0.2685185 -0.2854939
Stationary 256.3006 476 277 0.2685185 -0.2854939
Stationary 256.3137 476 277 0.2685185 -0.2854939
Stationary 256.3291 476 277 0.2685185 -0.2854939
Moved 256.3446 490.0139 277 0.3009582 -0.2854939
Moved 256.3614 499.1934 277 0.322207 -0.2854939
Moved 256.3764 506.3564 277 0.338788 -0.2854939
Moved 256.3913 510.5571 277 0.3485118 -0.2854939
Moved 256.4059 514.841 277.947 0.3584283 -0.2830582
Moved 256.4213 517.0257 278 0.3634854 -0.2829219
Moved 256.4373 519.9634 278 0.3702857 -0.2829219
Moved 256.4523 520.9122 278 0.3724818 -0.2829219
Moved 256.4689 521.5 278 0.3738426 -0.2829219
Moved 256.4834 522.7925 278 0.3768346 -0.2829219
Stationary 256.4988 523 278 0.3773148 -0.2829219
Moved 256.5163 524.5 278 0.3807871 -0.2829219
Stationary 256.534 524.5 278 0.3807871 -0.2829219
Moved 256.5452 525.2171 278 0.3824471 -0.2829219
Stationary 256.5625 525 278 0.3819444 -0.2829219
Moved 256.5764 526.0287 278 0.3843257 -0.2829219
Stationary 256.5917 526.0287 278 0.3843257 -0.2829219
Moved 256.6067 527.3734 278 0.3874384 -0.2829219
Stationary 256.6219 527.3734 278 0.3874384 -0.2829219
Stationary 256.638 527 278 0.3865741 -0.2829219
Ended 256.6534 528.5 278 0.3900464 -0.2829219
Accept 256.7128 0 up
Began 257.4046 483 326 0.2847222 -0.1594652
Stationary 257.4248 483 326 0.2847222 -0.1594652
Ended 257.4391 483 326 0.2847222 -0.1594652
Candidates 257.4829 7 g h f d j s k
Began 258.4081 518 312 0.3657407 -0.1954732
Stationary 258.4261 518 312 0.3657407 -0.1954732
Moved 258.4399 504.1733 312 0.3337345 -0.1954732
Moved 258.4561 480.1715 305.4496 0.2781749 -0.2123209
Moved 258.4722 452.7885 301.831 0.2147881 -0.2216282
Moved 258.4858 396.4782 320.8087 0.08444031 -0.1728172
Moved 258.501 341.0049 345.4593 -0.0439701 -0.1094155
Ended 258.5171 341.0049 345.4593 -0.0439701 -0.1094155
Accept 258.5455 1 h
Began 259.1332 485 326 0.2893518 -0.1594652
Stationary 259.1502 485 326 0.2893518 -0.1594652
Moved 259.1655 475.8097 326 0.268078 -0.1594652
Moved 259.181 456.5 326 0.2233796 -0.1594652
Moved 259.196 394.1843 351.4924 0.07913034 -0.09389814
Moved 259.2118 333.5767 374.6375 -0.06116505 -0.03436877
Moved 259.2329 255.2649 399.7294 -0.2424423 0.03016809
Ended 259.2433 255.2649 399.7294 -0.2424423 0.03016809
Delete 259.2855 LeftSwipe
Began 259.6697 499 335 0.3217593 -0.1363169
Stationary 259.6891 499 335 0.3217593 -0.1363169
Moved 259.7039 466.0884 335 0.2455749 -0.1363169
Moved 259.7206 421.0154 335 0.1412393 -0.1363169
Moved 259.7373 359.9389 342.8339 -0.0001413624 -0.1161681
Moved 259.7507 300.7524 360.0681 -0.1371472 -0.07184126
Ended 259.7664 263.3242 368.6944 -0.2237865 -0.0496544
Delete 259.8084 LeftSwipe
Began 260.443 353 305 -0.01620372 -0.2134774
Stationary 260.4551 353 305 -0.01620372 -0.2134774
Stationary 260.4689 353 305 -0.01620372 -0.2134774
Stationary 260.4853 353 305 -0.01620372 -0.2134774
Stationary 260.4962 353 305 -0.01620372 -0.2134774
Stationary 260.5066 353 305 -0.01620372 -0.2134774
Stationary 260.521 353 305 -0.01620372 -0.2134774
Moved 260.5365 362.2383 315.47 0.005181134 -0.1865483
Moved 260.5525 380.7646 334.7646 0.04806628 -0.1369224
Moved 260.5673 398.1389 348.7379 0.08828451 -0.100983
Moved 260.5816 419.8929 365.5652 0.1386411 -0.05770271
Moved 260.5981 444.4159 383.2936 0.1954072 -0.01210507
Moved 260.6156 462.8398 396.043 0.2380552 0.02068657
Moved 260.6288 487.4489 410.0694 0.2950207 0.05676277
Moved 260.644 509.1725 421.7587 0.3453068 0.08682773
Moved 260.6596 522.9903 435.2136 0.3772923 0.1214342
Moved 260.6755 533.952 444.1616 0.4026666 0.1444484
Moved 260.6966 559.1457 462.6755 0.4609854 0.1920665
Stationary 260.7078 559.1457 462.6755 0.4609854 0.1920665
Moved 260.7211 566.862 471.0344 0.4788472 0.2135658
Moved 260.7366 571.8311 473.8311 0.4903496 0.2207588
Moved 260.7517 575.0938 477.0938 0.4979023 0.2291507
Moved 260.7677 578 478.5 0.5046296 0.2327674
Moved 260.7835 579.7158 480.7158 0.5086012 0.2384663
Moved 260.7994 580 482.0713 0.5092593 0.2419529
Moved 260.8136 581.5 483.5 0.5127315 0.2456274
Moved 260.8297 581.9451 483 0.5137619 0.2443414
Moved 260.8439 582 484.3676 0.513889 0.247859
Moved 260.861 583.8182 484.8182 0.5180977 0.2490179
Ended 260.8748 584 485 0.5185185 0.2494856
Candidates 260.9322 12 p gop pp pop go up gp po ip o iop hip
Began 261.8881 437 364 0.1782407 -0.06172839
Stationary 261.9116 437 364 0.1782407 -0.06172839
Stationary 261.9266 437 364 0.1782407 -0.06172839
Stationary 261.9377 437 364 0.1782407 -0.06172839
Ended 261.9529 437 364 0.1782407 -0.06172839
NextCandidatePanel 262.0121
Began 262.4742 434 294 0.1712963 -0.2417696
Stationary 262.4935 434 294 0.1712963 -0.2417696
Moved 262.5093 434 318.4271 0.1712963 -0.1789429
Moved 262.5241 434 364.9462 0.1712963 -0.05929483
Moved 262.5407 439.5057 438.0289 0.184041 0.128675
Moved 262.5544 458.6808 520.7233 0.2284278 0.3413665
