the postal service is very slow
the postal service is very slow
FixStart
0.6 0.6
432 388.8
Began 1013.22 463 354 0.2384259 -0.08744855
Stationary 1013.238 463 354 0.2384259 -0.08744855
Stationary 1013.252 463 354 0.2384259 -0.08744855
Stationary 1013.273 463 354 0.2384259 -0.08744855
Moved 1013.283 459.1269 360.6397 0.2294603 -0.07037119
Moved 1013.299 449.4938 379.0125 0.2071615 -0.0231162
Moved 1013.314 441.0358 393.2736 0.187583 0.0135638
Moved 1013.329 430.7987 416.9036 0.163886 0.0743404
Moved 1013.346 423.2223 435.2062 0.1463479 0.1214151
Moved 1013.361 416.2928 452.8386 0.1303075 0.166766
Moved 1013.376 412.5 470.5 0.1215278 0.2121912
Moved 1013.392 409.0847 485.4073 0.1136219 0.2505331
Moved 1013.406 409 495.1695 0.113426 0.2756416
Moved 1013.422 409 500.0644 0.113426 0.2882314
Moved 1013.437 409 503.126 0.113426 0.296106
Moved 1013.454 409 505.902 0.113426 0.3032458
Stationary 1013.469 409 506.3411 0.113426 0.3043751
Moved 1013.484 423.6731 506 0.1473914 0.3034978
Moved 1013.5 439.9555 494.7833 0.1850822 0.2746484
Moved 1013.515 461.7863 474.5933 0.2356166 0.2227194
Moved 1013.529 484.0481 448.9423 0.2871484 0.1567444
Moved 1013.545 503.309 417.2781 0.3317338 0.07530361
Moved 1013.56 512.2772 396.4455 0.3524935 0.02172191
Moved 1013.576 518.3323 381.736 0.3665101 -0.01611129
Moved 1013.591 525.0936 364.1565 0.3821611 -0.06132596
Moved 1013.606 527.19 354.835 0.3870139 -0.08530094
Moved 1013.622 529.9465 346.1606 0.3933946 -0.1076116
Moved 1013.638 531.353 340.5881 0.3966504 -0.1219442
Moved 1013.653 531 336.54 0.3958333 -0.1323559
Moved 1013.669 532.1098 333.7804 0.3984023 -0.1394537
Moved 1013.684 532 332.5105 0.3981481 -0.14272
Moved 1013.699 532 331.6037 0.3981481 -0.1450522
Stationary 1013.714 532 331.6037 0.3981481 -0.1450522
Moved 1013.729 506.8525 342.2891 0.3399363 -0.1175692
Moved 1013.746 491.256 355.3987 0.3038334 -0.08385096
Moved 1013.761 473.4303 371.5259 0.2625702 -0.04237179
Moved 1013.777 452.4038 394.0359 0.2138978 0.01552429
Moved 1013.791 438.9248 408.6902 0.1826964 0.05321546
Moved 1013.807 423.1724 426.6713 0.1462323 0.09946304
Moved 1013.822 410.4245 443.434 0.1167235 0.1425769
Moved 1013.838 397.3173 456.3516 0.08638273 0.1758015
Moved 1013.856 387.6316 468.4738 0.06396195 0.2069797
Moved 1013.869 377.9468 480.9256 0.04154345 0.2390061
Moved 1013.885 374.5193 488.9614 0.03360947 0.2596743
Moved 1013.9 370.3856 494.8192 0.02404064 0.2747407
Moved 1013.915 369.5 497 0.02199074 0.2803498
Ended 1013.929 369.5 497 0.02199074 0.2803498
Candidates 1014.051 12 the there threw right either where trigger further tiger rule they roger
Began 1014.423 455 336 0.2199073 -0.1337449
Stationary 1014.439 455 336 0.2199073 -0.1337449
Stationary 1014.454 455 336 0.2199073 -0.1337449
Stationary 1014.469 455 336 0.2199073 -0.1337449
Moved 1014.484 455 353.4338 0.2199073 -0.08890481
Moved 1014.501 455 371.8423 0.2199073 -0.04155783
Moved 1014.516 455 388.4315 0.2199073 0.001109716
Moved 1014.53 460.976 412.4461 0.2337408 0.0628757
Moved 1014.548 463 427.8508 0.2384259 0.102497
Moved 1014.562 464.1594 440.4342 0.2411096 0.1348615
Ended 1014.578 464 446.5 0.2407408 0.1504629
Accept 1014.606 0 the
Began 1014.835 384 358 0.0555556 -0.07716057
Stationary 1014.855 384 358 0.0555556 -0.07716057
Stationary 1014.869 384 358 0.0555556 -0.07716057
Stationary 1014.885 384 358 0.0555556 -0.07716057
Stationary 1014.901 384 358 0.0555556 -0.07716057
Stationary 1014.915 384 358 0.0555556 -0.07716057
Moved 1014.931 400.4468 358 0.09362698 -0.07716057
Moved 1014.946 413.8738 370.8738 0.1247079 -0.04404884
Moved 1014.962 426.1279 375.564 0.1530738 -0.03198577
Moved 1014.978 457.8703 396.0302 0.2265516 0.02065364
Moved 1014.994 484.3181 410.22 0.2877733 0.05715025
Moved 1015.01 517.6233 428.296 0.3648688 0.1036418
Moved 1015.024 542.1067 441.8167 0.4215432 0.1384172
Moved 1015.04 557.9293 453.1304 0.4581695 0.1675163
Moved 1015.054 573.1963 460.9252 0.49351 0.1875648
Moved 1015.07 583.1942 465.3228 0.5166533 0.1988754
Moved 1015.085 593.6161 470.308 0.5407779 0.2116975
Moved 1015.109 610.1669 479.5001 0.57909 0.2353397
Stationary 1015.12 610.1669 479.5001 0.57909 0.2353397
Moved 1015.131 617.0677 482.4271 0.5950642 0.2428679
Moved 1015.147 620.8098 486.2065 0.6037263 0.2525886
Moved 1015.163 623.9736 487.9868 0.61105 0.2571677
Moved 1015.178 625.3704 489.3704 0.6142833 0.2607261
Moved 1015.193 626.3621 490.3621 0.6165789 0.263277
Stationary 1015.209 626.3621 490.3621 0.6165789 0.263277
Moved 1015.224 627 491 0.6180555 0.2649176
Moved 1015.24 627 494 0.6180555 0.2726337
Stationary 1015.257 627 494.0057 0.6180555 0.2726485
Moved 1015.271 627 495.3874 0.6180555 0.2762021
Moved 1015.286 615.0934 497 0.5904941 0.2803498
Moved 1015.302 607.8254 497.8821 0.57367 0.2826184
Moved 1015.317 595.9792 498 0.5462481 0.2829217
Moved 1015.332 579.6219 498 0.5083841 0.2829217
Moved 1015.348 559.952 498 0.4628517 0.2829217
Moved 1015.363 539.3121 488.3456 0.4150745 0.2580906
Moved 1015.378 512.2762 484.9003 0.3524913 0.249229
Moved 1015.394 483.643 475.881 0.2862107 0.2260312
Moved 1015.41 451 465 0.2106482 0.1980452
Moved 1015.426 425.1617 451.9608 0.1508372 0.164508
Moved 1015.441 389.737 436.3243 0.06883571 0.1242908
Moved 1015.456 364.8937 423.9468 0.01132796 0.09245578
Moved 1015.472 330.4796 402.7798 -0.0683343 0.03801377
Moved 1015.487 301.8049 386.7927 -0.1347108 -0.00310525
Moved 1015.501 283.2589 376.1479 -0.1776414 -0.03048367
Moved 1015.517 265.8006 363.2466 -0.2180541 -0.06366628
Moved 1015.533 257.3765 357.269 -0.2375544 -0.07904068
Moved 1015.549 242.5991 347.8358 -0.2717613 -0.103303
Moved 1015.563 237.5551 344.9331 -0.2834372 -0.1107689
Moved 1015.578 231.7481 340.8111 -0.2968794 -0.1213707
Moved 1015.595 227.6108 339.5369 -0.3064564 -0.1246478
Moved 1015.61 225.3469 338 -0.311697 -0.1286009
Stationary 1015.625 225 338 -0.3125 -0.1286009
Moved 1015.64 223.5 338 -0.3159722 -0.1286009
Moved 1015.656 223.3646 338 -0.3162856 -0.1286009
Moved 1015.671 222.5 338 -0.318287 -0.1286009
Stationary 1015.687 222.5 338 -0.318287 -0.1286009
Stationary 1015.701 222.5 338 -0.318287 -0.1286009
Moved 1015.718 223 338 -0.3171296 -0.1286009
Moved 1015.735 223 351.5 -0.3171296 -0.0938786
Moved 1015.75 236.3345 357.3345 -0.2862628 -0.07887232
Moved 1015.764 244.8841 364.8986 -0.266472 -0.05941729
Moved 1015.785 285.4495 397.4639 -0.1725706 0.0243413
Stationary 1015.796 285.4495 397.4639 -0.1725706 0.0243413
Moved 1015.81 302.5135 409.009 -0.1330705 0.05403546
Moved 1015.825 319.0555 419.5416 -0.09477898 0.0811255
Moved 1015.84 333.8359 429.3015 -0.06056513 0.1062281
Moved 1015.857 346.3966 440.1303 -0.03148928 0.1340799
Moved 1015.872 356 447 -0.009259283 0.1517489
Moved 1015.887 364.4756 454.0366 0.01036018 0.169847
Moved 1015.904 372.5077 459.3046 0.02895296 0.1833965
Moved 1015.917 380.9144 466.4358 0.04841298 0.2017381
Moved 1015.933 386.4151 470.5613 0.06114602 0.212349
Moved 1015.948 389.4723 473.4722 0.06822278 0.2198358
Moved 1015.964 391.6213 476.2427 0.07319758 0.2269615
Moved 1015.98 393.0059 478.0059 0.07640262 0.2314966
Moved 1015.994 394.0267 480.0534 0.07876556 0.2367628
Stationary 1016.01 394.0267 480.0534 0.07876556 0.2367628
Moved 1016.025 394 481.7841 0.07870366 0.2412141
Moved 1016.041 394 483.1689 0.07870366 0.244776
Stationary 1016.057 394 483.1689 0.07870366 0.244776
Moved 1016.07 383.2129 484 0.05373359 0.2469135
Moved 1016.087 376.4303 484 0.03803303 0.2469135
Moved 1016.102 370.5 484 0.02430558 0.2469135
Moved 1016.119 353.7514 477.6932 -0.01446426 0.2306922
Moved 1016.133 334.6475 467.8237 -0.05868629 0.2053078
Moved 1016.152 316 458.5 -0.1018519 0.181327
Moved 1016.164 293.1858 445.6976 -0.1546624 0.148399
Moved 1016.18 272.3215 433.1929 -0.2029594 0.1162369
Moved 1016.195 256.6924 423.4616 -0.2391379 0.09120776
Moved 1016.212 240.1438 413.5005 -0.277445 0.06558779
Moved 1016.226 231.2742 407.5162 -0.2979763 0.05019588
Moved 1016.241 220.0177 399.0132 -0.3240331 0.02832621
Moved 1016.256 211.5676 393.454 -0.3435935 0.01402788
Moved 1016.272 207.1745 390.4497 -0.3537627 0.006300647
Moved 1016.286 203.6739 388.3369 -0.361866 0.0008664307
Moved 1016.303 201.9473 388 -0.3658627 -3.924585E-08
Moved 1016.322 202 386.5626 -0.3657407 -0.003697156
Stationary 1016.334 202 387 -0.3657407 -0.002572055
Stationary 1016.35 202 387 -0.3657407 -0.002572055
Moved 1016.364 214.6492 387 -0.3364603 -0.002572055
Moved 1016.38 243.4168 398.5695 -0.2698686 0.0271847
Moved 1016.397 289.7199 403.0583 -0.1626855 0.03873028
Moved 1016.412 338.3857 404.411 -0.05003299 0.04220935
Moved 1016.427 374.2967 404 0.03309419 0.04115226
Moved 1016.443 401.2969 404 0.09559461 0.04115226
Moved 1016.467 456.4753 390.1287 0.2233224 0.005475032
Moved 1016.479 479.0894 385.9821 0.27567 -0.005190029
Stationary 1016.49 479.0894 385.9821 0.27567 -0.005190029
Moved 1016.504 499.7297 383.236 0.3234483 -0.01225311
Moved 1016.519 519.5826 380.4882 0.3694043 -0.0193205
Moved 1016.534 536.7629 378.8531 0.4091734 -0.02352609
Moved 1016.55 550 377.5 0.4398148 -0.02700625
Moved 1016.565 559.3201 376.335 0.461389 -0.03000275
Moved 1016.58 568.4694 376 0.4825681 -0.03086435
Moved 1016.595 578.1514 376 0.50498 -0.03086435
Moved 1016.61 583.7159 375 0.5178609 -0.03343629
Moved 1016.626 587.11 375 0.5257177 -0.03343629
Ended 1016.642 590 374 0.5324074 -0.03600823
Candidates 1016.7 12 postal partial israel park distal paul payroll goal ideal patrol portal spatial
Began 1017.133 475 334 0.2662037 -0.1388889
Stationary 1017.152 475 334 0.2662037 -0.1388889
Stationary 1017.167 475 334 0.2662037 -0.1388889
Stationary 1017.183 475 334 0.2662037 -0.1388889
Moved 1017.198 475 345.9399 0.2662037 -0.1081792
Moved 1017.215 475 358.2724 0.2662037 -0.07645995
Moved 1017.234 475 396.9246 0.2662037 0.022954
Moved 1017.253 475 411.092 0.2662037 0.05939303
Moved 1017.266 475 431.5 0.2662037 0.1118827
Moved 1017.291 475 444.6494 0.2662037 0.1457032
Moved 1017.306 475 451.7239 0.2662037 0.1638987
Ended 1017.322 475 454.5 0.2662037 0.171039
Accept 1017.365 0 postal
Began 1017.639 497 376 0.3171296 -0.03086435
Stationary 1017.659 497 376 0.3171296 -0.03086435
Stationary 1017.675 497 376 0.3171296 -0.03086435
Stationary 1017.689 497 376 0.3171296 -0.03086435
Moved 1017.705 482 376 0.2824074 -0.03086435
Moved 1017.721 469.6475 376 0.2538137 -0.03086435
Moved 1017.736 455.6203 385.3658 0.2213432 -0.006775287
Moved 1017.752 438 384.5 0.1805556 -0.009002057
Moved 1017.767 419.2999 384 0.1372682 -0.01028807
Moved 1017.783 401.241 384 0.09546538 -0.01028807
Moved 1017.797 390.3188 384 0.07018249 -0.01028807
Moved 1017.813 380.6963 384 0.04790803 -0.01028807
Moved 1017.828 373.6241 384 0.03153712 -0.01028807
Moved 1017.845 367.4011 384 0.01713206 -0.01028807
Moved 1017.861 361.8569 384 0.004298389 -0.01028807
Moved 1017.875 359.7979 384 -0.0004677972 -0.01028807
Moved 1017.889 355.5 384 -0.01041666 -0.01028807
Moved 1017.906 354.195 384 -0.01343742 -0.01028807
Moved 1017.921 352.7115 384 -0.01687154 -0.01028807
Moved 1017.936 351.5 384 -0.01967594 -0.01028807
Moved 1017.956 350.9711 384 -0.02090017 -0.01028807
Moved 1017.969 349.5562 384 -0.02417534 -0.01028807
Stationary 1017.984 350 384 -0.02314816 -0.01028807
Stationary 1017.998 350 384 -0.02314816 -0.01028807
Moved 1018.013 348.7259 384 -0.0260974 -0.01028807
Stationary 1018.029 348.7259 384 -0.0260974 -0.01028807
Moved 1018.044 349 387.1143 -0.02546296 -0.002278183
Moved 1018.06 349 394.1221 -0.02546296 0.01574614
Moved 1018.075 356.2048 403.6038 -0.008785129 0.04013304
Moved 1018.09 361.5178 416.7258 0.003513297 0.07388327
Moved 1018.106 366.749 429.9473 0.01562258 0.107889
Moved 1018.12 372.3618 446.9044 0.0286152 0.1515031
Moved 1018.139 378.8106 462.5455 0.04354308 0.1917321
Moved 1018.154 383.0426 476.4752 0.0533393 0.2275596
Moved 1018.167 388.9173 488.1052 0.06693809 0.2574721
Moved 1018.183 393.3502 496.7004 0.07719953 0.2795793
Moved 1018.199 396 502 0.08333336 0.2932098
Moved 1018.213 400.0201 506.6934 0.09263902 0.3052814
Moved 1018.229 404.7935 510.8451 0.1036886 0.3159595
Moved 1018.245 411.6506 513.6603 0.1195616 0.3232002
Moved 1018.259 417.5659 515.7132 0.1332543 0.3284804
Moved 1018.274 425.5852 517.0975 0.1518177 0.332041
Moved 1018.29 435.3851 517 0.1745025 0.33179
Moved 1018.308 443.4521 517 0.1931763 0.33179
Moved 1018.321 450.5094 517 0.2095125 0.33179
Moved 1018.341 456.5521 517 0.2235003 0.33179
Moved 1018.353 460.9316 517 0.2336379 0.33179
Moved 1018.367 465.3587 517 0.2438859 0.33179
Moved 1018.382 467.0138 517 0.247717 0.33179
Moved 1018.399 468.8918 517 0.2520644 0.33179
Moved 1018.414 470.2824 517 0.2552833 0.33179
Moved 1018.429 471.6735 507.3059 0.2585036 0.3068567
Moved 1018.446 472.8185 501.9075 0.2611539 0.2929719
Moved 1018.459 474.1369 487.3574 0.2642058 0.2555488
Moved 1018.475 474 471 0.2638889 0.2134772
Moved 1018.491 475 451.4062 0.2662037 0.1630816
Moved 1018.508 475 426.8597 0.2662037 0.09994782
Moved 1018.522 475 407.6984 0.2662037 0.05066447
Moved 1018.538 475 382.9761 0.2662037 -0.01292146
Moved 1018.553 475 362.5625 0.2662037 -0.06542575
Moved 1018.568 475 351.278 0.2662037 -0.09444962
Moved 1018.583 465.2547 329.5283 0.2436451 -0.1503903
Moved 1018.6 462.4669 312.8015 0.2371919 -0.193412
Moved 1018.615 459.7166 301.2246 0.2308254 -0.2231878
Moved 1018.631 457.9905 290.9333 0.2268299 -0.2496571
Moved 1018.645 456.6068 284.034 0.2236268 -0.2674024
Moved 1018.661 454.2232 277.8929 0.2181094 -0.2831971
Moved 1018.68 453.1427 272.7135 0.2156081 -0.2965188
Moved 1018.693 453 268.4188 0.2152778 -0.3075649
Moved 1018.707 451.426 264.8521 0.2116343 -0.3167385
Moved 1018.722 450.0425 262.085 0.2084317 -0.3238556
Moved 1018.737 450 260.6588 0.2083333 -0.3275238
Moved 1018.753 449.2753 258.2753 0.2066558 -0.3336542
Moved 1018.769 449 256.8887 0.2060185 -0.3372204
Moved 1018.784 449 255.5055 0.2060185 -0.3407781
Moved 1018.799 448.4327 255 0.2047053 -0.3420782
Moved 1018.814 448 254.0505 0.2037037 -0.3445203
Moved 1018.829 448 252.6671 0.2037037 -0.3480784
Stationary 1018.845 448 252.6671 0.2037037 -0.3480784
Moved 1018.86 448 251.6404 0.2037037 -0.3507192
Stationary 1018.876 448 251.6404 0.2037037 -0.3507192
Moved 1018.892 448 250.7606 0.2037037 -0.352982
Stationary 1018.906 448 250.7606 0.2037037 -0.352982
Stationary 1018.922 448 251 0.2037037 -0.3523664
Stationary 1018.938 448 251 0.2037037 -0.3523664
Stationary 1018.954 448 251 0.2037037 -0.3523664
Stationary 1018.968 448 251 0.2037037 -0.3523664
Moved 1018.983 462.6887 287.7218 0.2377054 -0.2579173
Moved 1019 475.021 321.6138 0.2662522 -0.1707464
Moved 1019.019 491 355 0.3032407 -0.08487654
Moved 1019.032 509.6996 385.2699 0.3465268 -0.007021986
