did you have a good time
Stationary 1350.006 373 372 0.0300926 -0.04115226
Moved 1350.022 366.4138 372 0.01484672 -0.04115226
Moved 1350.038 356.2513 372 -0.008677541 -0.04115226
Moved 1350.053 346.5671 372 -0.03109475 -0.04115226
Moved 1350.068 326.0624 372 -0.07855932 -0.04115226
Moved 1350.083 305.6222 378.7278 -0.1258745 -0.02384829
Moved 1350.098 284.6967 383.0607 -0.1743131 -0.01270404
Moved 1350.114 267.0021 386.4542 -0.2152729 -0.003975998
Moved 1350.131 246.3287 390.3134 -0.2631281 0.005949907
Moved 1350.153 215 395 -0.3356481 0.01800408
Stationary 1350.163 215 395 -0.3356481 0.01800408
Moved 1350.176 204.7643 395 -0.3593419 0.01800408
Moved 1350.192 194.9277 395 -0.3821118 0.01800408
Moved 1350.207 189.9822 395 -0.3935597 0.01800408
Moved 1350.222 186.9057 396.0472 -0.4006813 0.02069736
Moved 1350.237 185.5793 396 -0.4037517 0.02057605
Stationary 1350.253 185.5793 396 -0.4037517 0.02057605
Moved 1350.268 186 385.3451 -0.4027778 -0.006828543
Moved 1350.284 206.8494 369.6255 -0.3545153 -0.04725963
Moved 1350.299 222.5773 349.031 -0.3181081 -0.100229
Moved 1350.314 236.7378 328.3933 -0.2853292 -0.1533094
Moved 1350.33 246.5618 311.6084 -0.2625885 -0.1964805
Moved 1350.346 255.4891 300.2664 -0.2419234 -0.2256524
Moved 1350.361 262.6382 288.9789 -0.2253746 -0.2546838
Moved 1350.377 272.5 276.5 -0.2025463 -0.2867798
Moved 1350.393 279.708 267.6194 -0.1858611 -0.3096208
Moved 1350.407 289.6337 257.3663 -0.162885 -0.3359922
Moved 1350.423 296.715 250.285 -0.1464931 -0.3542051
Moved 1350.438 300.1786 245.8214 -0.1384755 -0.3656857
Moved 1350.454 302.1089 242.7822 -0.1340072 -0.3735026
Moved 1350.469 304.9882 241.5059 -0.1273421 -0.3767854
Moved 1350.484 305.5 240.5 -0.1261574 -0.3793725
Moved 1350.5 305 241 -0.1273148 -0.3780865
Stationary 1350.515 305 241 -0.1273148 -0.3780865
Moved 1350.529 300.2635 260.0898 -0.1382789 -0.3289871
Moved 1350.545 293.7839 276.7023 -0.153278 -0.2862594
Moved 1350.562 288.3054 290.2365 -0.1659597 -0.2514494
Moved 1350.577 280.2864 311.7839 -0.1845221 -0.196029
Moved 1350.592 274.3442 330.1313 -0.1982773 -0.1488394
Moved 1350.608 269.8519 347.4445 -0.2086762 -0.1043096
Moved 1350.623 265.867 361.532 -0.2179005 -0.06807601
Moved 1350.639 261.949 380.255 -0.2269699 -0.01992025
Moved 1350.655 259.2143 395.3211 -0.2333002 0.01882996
Moved 1350.669 257.2311 413.2261 -0.2378909 0.06488191
Moved 1350.688 257 429.7765 -0.2384259 0.1074498
Moved 1350.702 255.5 446 -0.2418981 0.1491768
Moved 1350.716 255 459.9866 -0.2430556 0.1851508
Moved 1350.731 255 472.5861 -0.2430556 0.2175566
Moved 1350.746 255 482.6073 -0.2430556 0.2433315
Moved 1350.762 255 497.0803 -0.2430556 0.2805562
Ended 1350.777 255 509.0182 -0.2430556 0.3112608
Candidates 1350.979 12 have face gave fact race dave trace cave faces faced grace cascade
Began 1351.329 295 278 -0.150463 -0.2829219
Stationary 1351.348 295 278 -0.150463 -0.2829219
Stationary 1351.364 295 278 -0.150463 -0.2829219
Moved 1351.378 295 292.908 -0.150463 -0.2445782
Moved 1351.394 295 318.0728 -0.150463 -0.1798539
Moved 1351.41 295 344.5532 -0.150463 -0.1117461
Moved 1351.426 299.9304 378.1749 -0.13905 -0.02527048
Moved 1351.441 307.9479 415.6977 -0.120491 0.07123888
Moved 1351.456 314.137 440.5478 -0.1061644 0.1351537
Moved 1351.471 328.0261 475.0652 -0.07401377 0.223933
Ended 1351.486 336 491 -0.05555556 0.2649176
Accept 1351.545 0 have
Began 1351.699 141 408 -0.5069445 0.05144025
Stationary 1351.718 141 408 -0.5069445 0.05144025
Ended 1351.732 141 408 -0.5069445 0.05144025
Candidates 1351.776 3 a s q
Began 1352.163 281 272 -0.1828704 -0.2983539
Stationary 1352.18 281 272 -0.1828704 -0.2983539
Stationary 1352.195 281 272 -0.1828704 -0.2983539
Stationary 1352.211 281 272 -0.1828704 -0.2983539
Moved 1352.234 281 294.5537 -0.1828704 -0.2403454
Stationary 1352.244 281 294.5537 -0.1828704 -0.2403454
Moved 1352.257 288.9254 352.8212 -0.1645244 -0.09048061
Moved 1352.273 296.2831 399.7251 -0.1474928 0.0301571
Moved 1352.288 303.7015 435.7504 -0.1303206 0.1228148
Ended 1352.303 313 469 -0.1087963 0.2083333
Accept 1352.361 0 a
Began 1352.546 314 306 -0.1064815 -0.2109054
Stationary 1352.567 314 306 -0.1064815 -0.2109054
Stationary 1352.58 314 306 -0.1064815 -0.2109054
Stationary 1352.595 314 306 -0.1064815 -0.2109054
Moved 1352.611 333.5664 332.6797 -0.06118878 -0.1422847
Moved 1352.628 348.2858 351.0911 -0.02711614 -0.09493039
Moved 1352.642 362.0759 366.3835 0.004805227 -0.05559811
Moved 1352.658 377 384 0.03935188 -0.01028807
Moved 1352.674 388.4706 395.4706 0.06590416 0.01921438
Moved 1352.69 403.0073 411.108 0.09955396 0.05943416
Moved 1352.705 416.814 426.2953 0.1315138 0.09849622
Moved 1352.72 428.9709 439.8423 0.1596549 0.1333392
Moved 1352.736 441.3596 451.0975 0.1883325 0.1622877
Moved 1352.751 448.8271 458.8271 0.2056182 0.1821684
Moved 1352.765 458.1566 467.1343 0.2272144 0.2035346
Moved 1352.781 462.3675 472.4594 0.2369618 0.2172307
Moved 1352.798 469.5025 479.5035 0.253478 0.2353484
Moved 1352.813 475.5515 486.5515 0.2674802 0.2534759
Moved 1352.828 482.341 497.1456 0.2831967 0.2807242
Moved 1352.843 485.3178 502.6356 0.2900875 0.2948445
Moved 1352.865 489.4252 509.8503 0.2995953 0.313401
Stationary 1352.875 489.4252 509.8503 0.2995953 0.313401
Moved 1352.889 490.5 512 0.3020833 0.31893
Moved 1352.904 490 513.7332 0.300926 0.3233876
Moved 1352.92 490 515.2499 0.300926 0.3272887
Stationary 1352.935 490 515.2499 0.300926 0.3272887
Moved 1352.951 480.8232 516 0.2796834 0.329218
Moved 1352.967 466.9681 516 0.2476113 0.329218
Moved 1352.982 431.9854 494.9927 0.1666327 0.2751868
Moved 1352.997 390.6951 471.9939 0.0710535 0.2160336
Moved 1353.012 377.7131 462.4277 0.04100253 0.1914293
Moved 1353.028 355.4278 445.7578 -0.01058375 0.1485538
Moved 1353.044 335.6053 428.5649 -0.05646924 0.1043337
Moved 1353.06 318.972 414.6434 -0.0949721 0.06852711
Moved 1353.074 302.9801 399.6973 -0.1319904 0.03008548
Moved 1353.09 292.2549 389.2549 -0.1568174 0.003227501
Moved 1353.104 282.7159 381.1851 -0.1788984 -0.01752814
Moved 1353.12 277.4258 374.1387 -0.1911439 -0.03565148
Moved 1353.136 273.2763 369.2764 -0.2007492 -0.04815757
Moved 1353.151 270.4322 366.4322 -0.2073329 -0.05547284
Moved 1353.166 270 365.3401 -0.2083333 -0.05828174
Moved 1353.181 270 363.9526 -0.2083333 -0.06185029
Ended 1353.197 270 363.9526 -0.2083333 -0.06185029
Candidates 1353.335 12 good food god did cod cis cia cos bid via chips foods
Began 1353.687 309 271 -0.1180555 -0.300926
Stationary 1353.709 309 271 -0.1180555 -0.300926
Stationary 1353.721 309 271 -0.1180555 -0.300926
Moved 1353.737 309 288.9703 -0.1180555 -0.2547061
Moved 1353.753 309 314.976 -0.1180555 -0.187819
Moved 1353.768 309 350.2557 -0.1180555 -0.09707894
Moved 1353.784 309 396.1494 -0.1180555 0.02096031
Moved 1353.799 309 407.5 -0.1180555 0.05015428
Moved 1353.815 317.6442 437.0173 -0.09804577 0.1260733
Ended 1353.83 322.7335 458.6677 -0.08626501 0.1817583
Accept 1353.889 0 good
Began 1354.058 308 503 -0.1203704 0.2957818
Stationary 1354.077 308 503 -0.1203704 0.2957818
Stationary 1354.091 308 503 -0.1203704 0.2957818
Stationary 1354.109 308 503 -0.1203704 0.2957818
Moved 1354.123 317.0865 503 -0.09933675 0.2957818
Moved 1354.139 330.9695 503 -0.06720021 0.2957818
Moved 1354.154 346.0181 503 -0.03236542 0.2957818
Moved 1354.17 362.8206 503 0.006529093 0.2957818
Moved 1354.185 375.3105 503 0.03544112 0.2957818
Moved 1354.2 391.9577 503 0.07397611 0.2957818
Moved 1354.215 406.1232 503 0.1067667 0.2957818
Moved 1354.23 422.8431 503 0.1454702 0.2957818
Moved 1354.253 446.374 503 0.1999397 0.2957818
Stationary 1354.264 446.374 503 0.1999397 0.2957818
Moved 1354.276 456.4266 503 0.2232097 0.2957818
Moved 1354.292 463.5355 497.3433 0.2396654 0.2812325
Moved 1354.31 471.0086 491.9957 0.2569644 0.2674787
Moved 1354.323 476.4945 489.2527 0.2696632 0.2604236
Moved 1354.339 482.0192 480.7164 0.2824518 0.2384681
Moved 1354.354 486.4435 469.8174 0.2926933 0.2104356
Moved 1354.369 487.5 457.5 0.2951388 0.1787551
Moved 1354.386 487 437.5391 0.2939814 0.1274152
Moved 1354.403 471.4358 412.6537 0.2579532 0.06340965
Moved 1354.417 460.2699 388.5397 0.2321061 0.001388126
Moved 1354.431 433.2698 341.9451 0.169606 -0.118454
Moved 1354.447 421.3096 319.7055 0.1419204 -0.1756546
Moved 1354.463 413.1809 304.8317 0.1231039 -0.2139104
Moved 1354.477 409.6231 295.2462 0.1148683 -0.2385645
Moved 1354.492 405.3015 284.1373 0.1048645 -0.2671367
Moved 1354.507 400.1579 271.0876 0.09295802 -0.3007006
Moved 1354.524 397.4716 263.4149 0.08673995 -0.3204349
Moved 1354.539 393.7739 254.4724 0.07818034 -0.3434351
Moved 1354.554 392.537 247.6851 0.07531712 -0.3608924
Moved 1354.57 390.1548 244.4642 0.0698027 -0.3691764
Moved 1354.592 381.2765 242 0.04925122 -0.3755144
Stationary 1354.603 381.2765 242 0.04925122 -0.3755144
Moved 1354.616 373.9792 242 0.03235916 -0.3755144
Moved 1354.631 364.286 255.8772 0.009921292 -0.3398221
Moved 1354.648 359.0995 258.5837 -0.002084523 -0.3328607
Moved 1354.663 346.8218 271.9758 -0.03050501 -0.2984162
Moved 1354.678 337.9618 283.3842 -0.05101432 -0.2690736
Moved 1354.694 328.1567 296.4905 -0.07371137 -0.2353641
Moved 1354.71 319.4644 309.3033 -0.09383231 -0.2024093
Moved 1354.725 308.6415 329.4222 -0.1188855 -0.150663
Moved 1354.738 301.6507 343.3683 -0.1350678 -0.1147934
Moved 1354.756 295.9288 356.7708 -0.1483129 -0.08032198
Moved 1354.77 285.8493 381.8767 -0.1716451 -0.01574928
Moved 1354.785 280.3645 396.8522 -0.1843414 0.02276793
Moved 1354.803 273.4601 414.8038 -0.200324 0.06893989
Moved 1354.817 269.1246 431.5016 -0.2103597 0.1118867
Moved 1354.831 264.2767 445.4891 -0.2215817 0.1478628
Moved 1354.847 260.8885 456.3903 -0.2294248 0.1759008
Moved 1354.865 258.1517 465.9691 -0.23576 0.2005378
Moved 1354.878 255.5068 474.4523 -0.2418823 0.2223566
Moved 1354.9 252.7472 488.0112 -0.2482704 0.2572305
Stationary 1354.91 252.7472 488.0112 -0.2482704 0.2572305
Moved 1354.923 252 494.5192 -0.25 0.2739691
Moved 1354.939 252 500.0385 -0.25 0.2881646
Ended 1354.958 252 508.4052 -0.25 0.3096839
Candidates 1355.139 12 robert river since tribe wonder tone time give tube rubber runs rinsed
Began 1356.05 343 376 -0.03935183 -0.03086435
Stationary 1356.064 343 376 -0.03935183 -0.03086435
Ended 1356.08 343 376 -0.03935183 -0.03086435
NextCandidatePanel 1356.125
Began 1356.817 268 380 -0.212963 -0.02057613
Stationary 1356.837 268 380 -0.212963 -0.02057613
Stationary 1356.852 268 380 -0.212963 -0.02057613
Moved 1356.866 294.7882 380 -0.1509532 -0.02057613
Moved 1356.882 320.7701 370.8741 -0.09080987 -0.04404806
Moved 1356.898 368.6898 368.6284 0.02011538 -0.04982426
Moved 1356.913 410.8854 365.87 0.1177902 -0.05691881
Moved 1356.929 430.6939 363.1075 0.1636433 -0.06402396
Ended 1356.953 449 364 0.2060185 -0.06172839
Accept 1356.978 6 time
PhraseEnd 1357.206
