are you sure you want this
are you sure you want this
Basic
0.6 0.6
432 388.8
Stationary 1865.028 519.697 485 0.369669 0.2494856
Moved 1865.042 521.1304 485 0.3729871 0.2494856
Moved 1865.057 522.5833 485 0.3763503 0.2494856
Moved 1865.072 524.0233 485 0.3796836 0.2494856
Moved 1865.088 525 485 0.3819444 0.2494856
Stationary 1865.105 525 485 0.3819444 0.2494856
Moved 1865.118 526.0151 485 0.3842942 0.2494856
Stationary 1865.134 526 485 0.3842592 0.2494856
Stationary 1865.149 526 485 0.3842592 0.2494856
Stationary 1865.165 526 485 0.3842592 0.2494856
Moved 1865.18 519.7741 485 0.3698475 0.2494856
Moved 1865.196 514.3489 485 0.3572891 0.2494856
Moved 1865.212 510.5 485 0.3483796 0.2494856
Moved 1865.227 507.7186 485 0.3419412 0.2494856
Moved 1865.242 504.5933 485 0.3347067 0.2494856
Moved 1865.259 502.7076 485 0.3303416 0.2494856
Moved 1865.272 500.9141 485 0.32619 0.2494856
Moved 1865.288 498.9477 485 0.3216381 0.2494856
Moved 1865.305 497.0309 485 0.3172012 0.2494856
Moved 1865.328 490.9467 494.4576 0.3031175 0.2738107
Stationary 1865.338 490.9467 494.4576 0.3031175 0.2738107
Moved 1865.349 483.4093 493.9182 0.2856697 0.2724231
Moved 1865.365 476.1979 495.3604 0.2689767 0.2761326
Moved 1865.38 465.4126 498.5964 0.2440107 0.2844556
Moved 1865.396 455.3166 500.2405 0.2206402 0.2886843
Moved 1865.411 445.2303 502.6814 0.1972923 0.2949623
Moved 1865.426 435.1812 505.2339 0.1740306 0.3015276
Moved 1865.442 425.4292 507.3491 0.1514564 0.3069676
Moved 1865.457 413.2766 507.6747 0.1233255 0.3078054
Moved 1865.472 404.3135 508 0.1025776 0.3086419
Moved 1865.488 397.7872 508.5532 0.0874703 0.3100648
Moved 1865.504 391.0121 509 0.07178713 0.3112139
Moved 1865.52 386.261 509 0.06078928 0.3112139
Moved 1865.535 382.2447 509 0.05149245 0.3112139
Moved 1865.551 379.0748 509 0.04415452 0.3112139
Moved 1865.566 376.1899 509 0.03747662 0.3112139
Moved 1865.581 375.1534 509 0.03507723 0.3112139
Moved 1865.597 374.5 509 0.03356477 0.3112139
Ended 1865.617 375 509 0.03472219 0.3112139
Candidates 1865.81 12 lot joy hot i your lott you kit lit hour got put
Backspace 1869.001
Began 1872.065 231 348 -0.2986111 -0.1028807
Stationary 1872.086 231 348 -0.2986111 -0.1028807
Stationary 1872.101 231 348 -0.2986111 -0.1028807
Stationary 1872.114 231 348 -0.2986111 -0.1028807
Stationary 1872.13 231 348 -0.2986111 -0.1028807
Stationary 1872.145 231 348 -0.2986111 -0.1028807
Stationary 1872.161 231 348 -0.2986111 -0.1028807
Stationary 1872.176 231 348 -0.2986111 -0.1028807
Stationary 1872.192 231 348 -0.2986111 -0.1028807
Moved 1872.212 243.2099 359.0999 -0.2703474 -0.07433157
Moved 1872.223 254.0865 364.1495 -0.2451703 -0.06134378
Moved 1872.238 265.8608 371.163 -0.2179147 -0.04330505
Moved 1872.267 288.9209 383.4604 -0.1645349 -0.0116758
Moved 1872.278 300 390.5 -0.1388889 0.006429962
Stationary 1872.289 300 390.5 -0.1388889 0.006429962
Moved 1872.3 309.5764 395.6151 -0.1167212 0.01958615
Moved 1872.315 318.5669 400.2834 -0.09590998 0.03159315
Moved 1872.331 325.1575 403.6182 -0.08065388 0.04017013
Moved 1872.347 331.9169 406.9667 -0.06500726 0.04878268
Moved 1872.362 337.6883 409.8441 -0.05164748 0.05618342
Moved 1872.377 341.5826 411.8608 -0.04263286 0.06137039
Moved 1872.394 345.91 413.3033 -0.03261566 0.06508054
