do you prefer a window seat
Stationary 531.8909 347 233 -0.0300926 -0.3986626
Stationary 531.9048 347 233 -0.0300926 -0.3986626
Moved 531.9208 347 242.0343 -0.0300926 -0.3754262
Moved 531.9365 347 260.1852 -0.0300926 -0.3287417
Moved 531.9537 354.8853 299.0215 -0.01183962 -0.2288543
Moved 531.9681 362.8043 346.6298 0.006491343 -0.106405
Ended 531.9838 372.5 398 0.02893518 0.02572008
Accept 532.011 0 you
Began 532.1351 313 240 -0.1087963 -0.3806585
Stationary 532.1543 313 240 -0.1087963 -0.3806585
Stationary 532.1675 313 240 -0.1087963 -0.3806585
Stationary 532.1823 313 240 -0.1087963 -0.3806585
Stationary 532.197 313 240 -0.1087963 -0.3806585
Moved 532.2132 337.4141 259.0101 -0.05228227 -0.3317643
Moved 532.2299 362.8842 278.91 0.006676515 -0.2805814
Moved 532.2451 402.4885 306.569 0.09835303 -0.2094419
Moved 532.2604 419.5583 318.6845 0.1378664 -0.1782807
Moved 532.2761 433.4668 329.7734 0.170062 -0.1497597
Moved 532.2916 441.3997 335.6664 0.1884252 -0.1346029
Moved 532.3068 446.3549 341.4731 0.1998955 -0.1196679
Moved 532.3223 447.5 344 0.2025463 -0.1131688
Moved 532.3376 448 345.8906 0.2037037 -0.1083062
Moved 532.3589 448 350 0.2037037 -0.09773669
Stationary 532.3701 448 350 0.2037037 -0.09773669
Moved 532.3832 425.1135 354.9031 0.1507258 -0.08512591
Moved 532.3988 404.2575 360.4647 0.1024479 -0.07082134
Moved 532.4143 377.7482 364.4608 0.04108389 -0.06054316
Moved 532.4301 343.0688 367.7332 -0.03919268 -0.05212674
Moved 532.4454 311.7202 369.2296 -0.1117588 -0.04827797
Moved 532.4634 285.0601 372.294 -0.1734719 -0.04039615
Moved 532.4769 274.5 373.5 -0.1979167 -0.03729432
Moved 532.4919 272.8845 374.0192 -0.2016563 -0.03595878
Moved 532.5081 263.5616 375.1096 -0.2232371 -0.03315435
Moved 532.5242 259.5 375 -0.2326389 -0.03343629
Moved 532.5378 258.6148 376.1926 -0.234688 -0.03036883
Moved 532.5533 252.1616 376 -0.249626 -0.03086435
Moved 532.5694 246.9972 376 -0.2615806 -0.03086435
Moved 532.584 242.8359 376 -0.2712131 -0.03086435
Moved 532.5999 240.7995 376 -0.275927 -0.03086435
Moved 532.616 238 376 -0.2824074 -0.03086435
Stationary 532.6293 238 376 -0.2824074 -0.03086435
Moved 532.6461 237.5 377 -0.2835648 -0.02829226
Moved 532.6613 236.0842 377.9158 -0.2868421 -0.02593664
Moved 532.6771 234.6974 378 -0.2900524 -0.02572024
Moved 532.6926 231.9494 378 -0.2964134 -0.02572024
Moved 532.7082 228.8616 378 -0.3035612 -0.02572024
Moved 532.7238 225.7407 378 -0.3107854 -0.02572024
Moved 532.7386 223 378 -0.3171296 -0.02572024
Moved 532.7541 221.2188 378 -0.3212529 -0.02572024
Moved 532.7698 218.4511 378 -0.3276595 -0.02572024
Moved 532.7831 217.3347 378 -0.3302439 -0.02572024
Moved 532.7999 215.9502 378 -0.3334486 -0.02572024
Moved 532.8154 214.5548 378 -0.3366786 -0.02572024
Moved 532.8367 214 362.6571 -0.3379629 -0.06518242
Stationary 532.8494 214 362.6571 -0.3379629 -0.06518242
Moved 532.8622 225.653 347.7574 -0.3109885 -0.1035045
Moved 532.8774 243.0204 321.6395 -0.2707863 -0.1706803
Moved 532.8933 259.5473 300.3034 -0.2325293 -0.2255571
Moved 532.9089 276.0603 281.0963 -0.1943048 -0.2749581
Moved 532.9234 282.8584 269.7124 -0.1785685 -0.3042377
Moved 532.9385 288.7303 259.7219 -0.1649761 -0.3299335
Moved 532.9561 291.5465 253.907 -0.1584572 -0.3448895
Moved 532.9702 294.6203 248.139 -0.1513418 -0.3597248
Moved 532.985 296.0005 243.9985 -0.148147 -0.3703742
Moved 533.0016 296 241.2546 -0.1481481 -0.3774315
Moved 533.0179 296 239 -0.1481481 -0.3832304
Moved 533.0305 296 240 -0.1481481 -0.3806585
Stationary 533.0462 296 240 -0.1481481 -0.3806585
Moved 533.0614 275 252 -0.1967592 -0.3497943
Moved 533.077 255.2561 278.1944 -0.2424629 -0.2824219
Moved 533.0931 241.0249 299.4626 -0.2754053 -0.2277196
Moved 533.1095 232.6552 318.0276 -0.2947797 -0.1799703
Moved 533.1231 226.7894 329.3685 -0.3083579 -0.1508012
Moved 533.1385 224.1435 340.4259 -0.3144826 -0.1223614
Moved 533.1537 223 347.6496 -0.3171296 -0.1037819
Moved 533.1697 223 354.9777 -0.3171296 -0.08493407
Moved 533.1847 223 360.002 -0.3171296 -0.07201151
Moved 533.1999 223 368.6172 -0.3171296 -0.04985283
Moved 533.2153 230.3116 376.2671 -0.3002046 -0.03017731
Moved 533.2311 234.272 381.6959 -0.2910371 -0.01621419
Moved 533.2505 236.5868 385.3801 -0.2856788 -0.006738435
Moved 533.2618 240.5372 388.3582 -0.2765341 0.0009211002
Moved 533.2778 243.1273 391.1273 -0.2705386 0.008043477
Moved 533.2923 246.1281 392.7094 -0.2635923 0.01211249
Moved 533.3093 249.9931 393.9977 -0.2546456 0.01542609
Moved 533.3229 256.9255 394 -0.2385983 0.01543206
Moved 533.3385 264.873 394 -0.2202013 0.01543206
Moved 533.3558 271.7342 394 -0.204319 0.01543206
Moved 533.3701 278.133 394 -0.1895069 0.01543206
Moved 533.385 283.6422 394 -0.176754 0.01543206
Moved 533.401 287.8494 394 -0.1670152 0.01543206
Moved 533.416 290.8882 394 -0.1599809 0.01543206
Ended 533.431 290.8882 394 -0.1599809 0.01543206
Candidates 533.5769 12 order forget other prefer however urge first forever powder owner operate further
Began 534.6773 318 302 -0.09722222 -0.2211935
Stationary 534.6956 318 302 -0.09722222 -0.2211935
Stationary 534.7109 318 302 -0.09722222 -0.2211935
Stationary 534.7275 318 302 -0.09722222 -0.2211935
Stationary 534.7416 318 302 -0.09722222 -0.2211935
Moved 534.756 318 292.2513 -0.09722222 -0.2462673
Moved 534.7726 318 257.4805 -0.09722222 -0.3356984
Moved 534.7879 318 207.9163 -0.09722222 -0.4631784
Moved 534.8038 306.3617 182.4988 -0.1241628 -0.5285526
Moved 534.8187 306.226 151.3901 -0.1244768 -0.6085646
Ended 534.8405 306 138.6997 -0.125 -0.6412044
Accept 534.8924 3 prefer
Began 535.0154 369 241 0.02083332 -0.3780865
Stationary 535.0336 369 241 0.02083332 -0.3780865
Stationary 535.0494 369 241 0.02083332 -0.3780865
Stationary 535.0651 369 241 0.02083332 -0.3780865
Stationary 535.0794 369 241 0.02083332 -0.3780865
Moved 535.095 355.3126 241 -0.01085053 -0.3780865
Moved 535.1121 336 241 -0.05555556 -0.3780865
Moved 535.1265 311.711 250.8928 -0.1117801 -0.3526419
Moved 535.1414 291.2357 257.6293 -0.1591766 -0.3353156
Moved 535.1588 263.8752 264.5312 -0.2225111 -0.3175639
Moved 535.1737 249.3769 268.079 -0.256072 -0.3084387
Moved 535.1888 236.386 270.0682 -0.2861436 -0.3033224
Moved 535.2034 222.4355 271.4564 -0.3184362 -0.2997521
Moved 535.2197 215.0927 271.8439 -0.3354335 -0.2987556
Moved 535.2349 205.6157 272 -0.3573711 -0.2983539
Moved 535.2507 199.5 272 -0.3715278 -0.2983539
Moved 535.2666 193.7099 272 -0.3849307 -0.2983539
Moved 535.2811 185.7162 272 -0.4034347 -0.2983539
Moved 535.2964 181.743 272 -0.412632 -0.2983539
Moved 535.3176 177.3761 272 -0.4227405 -0.2983539
Moved 535.3284 173.415 263.635 -0.4319098 -0.3198689
Moved 535.3419 171.8429 265 -0.4355488 -0.3163581
Moved 535.3596 170.0379 265 -0.4397271 -0.3163581
Ended 535.3743 169.5 265 -0.4409722 -0.3163581
Candidates 535.4963 12 a as faa gas aa ass da fda ga aaa sa s
Began 535.8166 294 199 -0.1527778 -0.4861111
Stationary 535.835 294 199 -0.1527778 -0.4861111
Stationary 535.8503 294 199 -0.1527778 -0.4861111
Moved 535.8659 294 217.6866 -0.1527778 -0.4380487
Moved 535.8815 294 256.0449 -0.1527778 -0.3393908
Moved 535.8971 301.7146 314.4918 -0.1349199 -0.1890644
Ended 535.9122 305.4565 381.3038 -0.1262581 -0.01722273
Accept 535.9403 0 a
Began 536.0807 317 255 -0.09953702 -0.3420782
Stationary 536.097 317 255 -0.09953702 -0.3420782
Stationary 536.1124 317 255 -0.09953702 -0.3420782
Stationary 536.129 317 255 -0.09953702 -0.3420782
Moved 536.1442 309.5493 255 -0.116784 -0.3420782
Moved 536.1599 296.8054 255 -0.1462839 -0.3420782
Moved 536.1746 268.0171 255 -0.2129233 -0.3420782
Moved 536.1962 223.6611 280.6889 -0.3155993 -0.276006
Stationary 536.2068 223.6611 280.6889 -0.3155993 -0.276006
Moved 536.2202 207.0591 290.2988 -0.3540299 -0.251289
Moved 536.2364 197.7704 298.5247 -0.3755315 -0.230132
Moved 536.2514 191.6123 305.4846 -0.3897864 -0.212231
Moved 536.2672 187.5843 310.8876 -0.3991103 -0.1983345
Moved 536.2822 186.1471 320.8235 -0.4024373 -0.1727789
Moved 536.2976 186 330.6295 -0.4027778 -0.147558
Moved 536.313 186 342.5 -0.4027778 -0.1170267
Moved 536.3275 200.6239 355.8945 -0.3689262 -0.08257579
Moved 536.3433 216.1247 370.1021 -0.3330446 -0.0460339
Moved 536.3602 238.1384 381.0692 -0.282087 -0.01782617
Moved 536.3747 269.3481 391.837 -0.2098423 0.009868881
Moved 536.3908 300.3425 397.5813 -0.1380961 0.02464318
Moved 536.4057 325.5 397 -0.07986113 0.02314815
Moved 536.4207 350.3363 397 -0.02236972 0.02314815
Moved 536.437 366.912 387.0587 0.01600007 -0.002421234
Moved 536.4535 382.2177 381.4662 0.05142996 -0.016805
Moved 536.4677 391.6146 373.6163 0.07318188 -0.03699511
Moved 536.4868 398.7696 362.7687 0.08974432 -0.06489522
Moved 536.4984 404 344.5 0.1018518 -0.1118828
Moved 536.5128 395.4951 300.1218 0.08216451 -0.2260242
Moved 536.5283 381.7995 243.8779 0.05046169 -0.3706844
Moved 536.5437 365.5 191 0.01273145 -0.5066873
Moved 536.5594 356.5342 158.137 -0.008022587 -0.5912115
Moved 536.5748 352.7415 141.8368 -0.01680205 -0.6331359
Moved 536.5905 350.483 131.8982 -0.02203003 -0.6586981
Moved 536.6058 350 125.3927 -0.02314816 -0.6754304
Moved 536.6225 348.7181 118.5903 -0.02611558 -0.6929261
Moved 536.6371 347.3319 114.9957 -0.02932429 -0.7021716
Moved 536.6541 344.9063 111.9064 -0.034939 -0.7101174
Moved 536.6672 340.5653 109.7827 -0.04498765 -0.7155793
Moved 536.6831 320 110 -0.09259259 -0.7150206
Moved 536.6984 303.5863 122.5194 -0.1305873 -0.6828205
Moved 536.7134 286.7567 135.4325 -0.1695447 -0.6496078
Moved 536.7282 271.8614 154.0856 -0.2040246 -0.6016317
Moved 536.7438 258.8251 174.2915 -0.234201 -0.5496618
Moved 536.7601 250.5107 193.8083 -0.2534474 -0.4994641
Moved 536.7803 247 203 -0.2615741 -0.4758231
Moved 536.7919 247 222.5612 -0.2615741 -0.4255115
Moved 536.8059 247 236.038 -0.2615741 -0.3908489
Moved 536.8224 259.994 252.7921 -0.2314955 -0.347757
Moved 536.8372 276.8628 269.8734 -0.1924473 -0.3038237
Moved 536.8533 300.0891 287.6563 -0.1386828 -0.2580856
Moved 536.8679 320.6623 298.3311 -0.09105956 -0.2306299
Moved 536.8842 343.4706 308.0173 -0.03826241 -0.2057167
Moved 536.8987 355.6297 311.5015 -0.01011645 -0.1967556
Moved 536.9137 396 329 0.08333336 -0.151749
Moved 536.9293 417.0567 337.5598 0.1320757 -0.1297331
Moved 536.945 429.7603 343.2268 0.1614821 -0.1151574
Moved 536.961 440.6083 347.1031 0.1865932 -0.1051876
Moved 536.9763 447.3534 350.1767 0.202207 -0.09728216
Moved 536.991 451.4518 351.4839 0.2116938 -0.09391996
Moved 537.0081 453.302 352.651 0.2159768 -0.09091836
Moved 537.0222 454 353.9265 0.2175926 -0.08763764
Moved 537.0417 454 355.3246 0.2175926 -0.08404178
Moved 537.0535 454 356.6936 0.2175926 -0.08052064
Moved 537.0685 454 358.0802 0.2175926 -0.07695422
Moved 537.0836 431.988 360.9349 0.1666388 -0.06961179
Moved 537.0991 414.1834 363.7089 0.1254245 -0.0624772
Moved 537.1151 389.8213 365.2322 0.06903072 -0.05855929
Moved 537.1295 366.5784 366.1923 0.01522769 -0.05608994
Moved 537.1461 338.1836 366.6544 -0.05050103 -0.05490118
Moved 537.1629 317.5433 367 -0.09827937 -0.05401234
Moved 537.1769 302.5703 367 -0.1329392 -0.05401234
Moved 537.1914 287.9577 367 -0.1667646 -0.05401234
Moved 537.208 275.5446 367 -0.1954986 -0.05401234
Moved 537.2231 263.5 367 -0.2233796 -0.05401234
Moved 537.2383 256.7571 367 -0.2389882 -0.05401234
Moved 537.2533 247.9967 367 -0.2592669 -0.05401234
Moved 537.2692 241.1176 367 -0.2751908 -0.05401234
Moved 537.2848 236.7445 367 -0.2853136 -0.05401234
Moved 537.3044 232.6051 367 -0.2948957 -0.05401234
Moved 537.3161 228.5 367 -0.3043981 -0.05401234
Moved 537.3303 226.2175 367 -0.3096816 -0.05401234
Ended 537.3461 223.437 367 -0.3161181 -0.05401234
Candidates 537.5429 12 window windows structure substitute tribute structures soviet society strictly suicide sponsor singapore
Began 537.9901 346 201 -0.03240739 -0.4809672
Stationary 538.0102 346 201 -0.03240739 -0.4809672
Stationary 538.0229 346 201 -0.03240739 -0.4809672
Stationary 538.0375 346 201 -0.03240739 -0.4809672
Moved 538.0552 346 228.7532 -0.03240739 -0.4095855
Moved 538.0703 346 263.1186 -0.03240739 -0.3211971
Moved 538.0855 346 309.9728 -0.03240739 -0.2006874
Moved 538.1014 346 343.8602 -0.03240739 -0.1135284
Ended 538.1171 346 370.485 -0.03240739 -0.0450489
Accept 538.1439 0 window
Began 538.3155 353 262 -0.01620372 -0.3240741
Stationary 538.3313 353 262 -0.01620372 -0.3240741
Stationary 538.3459 353 262 -0.01620372 -0.3240741
Stationary 538.3609 353 262 -0.01620372 -0.3240741
Moved 538.3775 324.7614 262 -0.08157074 -0.3240741
Moved 538.3935 304.1069 262 -0.1293821 -0.3240741
Moved 538.4103 281.9776 254.229 -0.1806073 -0.3440613
Moved 538.4245 265.3036 252.8586 -0.2192046 -0.3475858
Moved 538.4407 252.9535 253 -0.2477928 -0.3472223
Moved 538.4585 241.7889 253 -0.2736367 -0.3472223
Moved 538.4709 232.1494 253 -0.2959506 -0.3472223
Moved 538.4871 227.9247 253 -0.3057299 -0.3472223
Moved 538.5016 224.5239 253 -0.313602 -0.3472223
Moved 538.516 222.8854 261.9169 -0.317395 -0.3242878
Moved 538.5323 223 274.0719 -0.3171296 -0.293025
Moved 538.5524 223 286 -0.3171296 -0.2623458
Moved 538.5643 243.0175 316.9595 -0.2707928 -0.1827175
Moved 538.5781 258.4994 344.0444 -0.2349551 -0.1130545
Moved 538.5939 267.8494 356.9277 -0.2133115 -0.07991845
Moved 538.6094 275.4008 368.6413 -0.1958315 -0.04979098
Moved 538.6259 280.8703 379.7406 -0.1831706 -0.02124331
Moved 538.6407 280.8521 381.5563 -0.1832127 -0.01657329
Moved 538.6544 281 383.2361 -0.1828704 -0.01225295
Stationary 538.6719 281 383.2361 -0.1828704 -0.01225295
Moved 538.686 281 384.3143 -0.1828704 -0.009479601
Moved 538.7019 273.6233 384 -0.1999462 -0.01028807
Moved 538.719 268.0203 384 -0.212916 -0.01028807
Moved 538.7327 249.5873 367.3431 -0.2555849 -0.05312986
Moved 538.7481 220.4901 338.4901 -0.3229396 -0.1273405
Moved 538.7629 192.4548 306.5457 -0.3878362 -0.2095017
Moved 538.7827 179.3151 291.5466 -0.4182521 -0.2480799
Moved 538.7944 166.2867 276.144 -0.4484105 -0.2876956
Moved 538.8093 156.8413 265.3901 -0.4702747 -0.3153547
Moved 538.824 149.0133 255.3511 -0.4883951 -0.3411753
Moved 538.8396 144.3872 249.183 -0.4991037 -0.3570397
Moved 538.8585 140.8067 244.2101 -0.5073919 -0.3698301
Moved 538.8715 139.0267 242.0267 -0.5115122 -0.3754456
Moved 538.8872 137.6359 242 -0.5147317 -0.3755144
Stationary 538.9036 138 242 -0.513889 -0.3755144
Stationary 538.9173 138 242 -0.513889 -0.3755144
Moved 538.9326 147.0659 242 -0.4929031 -0.3755144
Moved 538.9487 159.7283 256.1522 -0.4635919 -0.3391146
Moved 538.9639 175.7383 267.1265 -0.4265316 -0.3108885
Moved 538.9796 196.3877 282.2177 -0.3787321 -0.272074
Moved 539.0032 225.7903 305.3929 -0.3106706 -0.2124667
Stationary 539.0145 225.7903 305.3929 -0.3106706 -0.2124667
Moved 539.0262 243.656 319.3011 -0.2693147 -0.1766946
Moved 539.0407 258.074 331.0592 -0.2359398 -0.1464527
Moved 539.0568 270.1886 341.29 -0.2078968 -0.1201389
Moved 539.0748 281.0956 350.8336 -0.1826492 -0.09559254
Moved 539.0873 288.313 358.313 -0.1659422 -0.07635555
Moved 539.1039 293.1413 363.1412 -0.1547656 -0.06393715
Moved 539.1182 297.3035 368.738 -0.1451308 -0.04954224
Moved 539.1332 298.7123 371.0685 -0.1418696 -0.04354807
Moved 539.1488 300.8683 372.8683 -0.136879 -0.03891909
Moved 539.1642 302.256 374.256 -0.1336665 -0.03534968
Moved 539.1801 303.6424 376.6424 -0.1304574 -0.0292121
Ended 539.1956 305.0279 377 -0.1272503 -0.02829226
Candidates 539.379 12 dear seat start array star state fear starr stay sweat stat stewart
Began 539.9969 350 279 -0.02314816 -0.2803498
Stationary 540.0123 350 279 -0.02314816 -0.2803498
Stationary 540.0259 350 279 -0.02314816 -0.2803498
Stationary 540.0413 350 279 -0.02314816 -0.2803498
Stationary 540.0579 350 279 -0.02314816 -0.2803498
Moved 540.0731 323.2892 268.8863 -0.08497879 -0.3063624
Moved 540.0882 296.1139 262.8228 -0.1478844 -0.3219579
Moved 540.1079 244.5215 256.3168 -0.2673113 -0.3386915
Moved 540.1202 210.2675 254.1881 -0.3466031 -0.3441665
Moved 540.1348 168.5714 250.5848 -0.4431217 -0.3534341
Ended 540.1503 145 248 -0.4976852 -0.3600824
Accept 540.1785 1 seat
PhraseEnd 540.5037
