a good response to the question
Moved 2367.522 562.5253 521 0.4688085 0.3420781
Moved 2367.537 546.4261 521 0.4315419 0.3420781
Moved 2367.553 521.2462 505.1642 0.3732551 0.3013481
Moved 2367.568 496.5242 494.3812 0.3160282 0.273614
Moved 2367.583 469.2015 478.8008 0.2527812 0.2335412
Moved 2367.608 430.9515 454.9677 0.1642395 0.1722419
Stationary 2367.619 430.9515 454.9677 0.1642395 0.1722419
Moved 2367.632 411.2256 442.2165 0.1185779 0.1394456
Moved 2367.646 396.9432 432.8677 0.08551657 0.1154005
Moved 2367.661 383.2779 422.4384 0.05388408 0.08857593
Moved 2367.677 369.3563 412.8768 0.02165804 0.06398343
Moved 2367.691 359.295 405.2108 -0.001631826 0.04426634
Moved 2367.707 350.727 398.7953 -0.02146522 0.02776554
Moved 2367.723 338.5868 390.562 -0.04956762 0.006589458
Moved 2367.738 326.6366 381.4951 -0.07723019 -0.01673066
Moved 2367.754 316.3964 375.5122 -0.1009342 -0.03211889
Moved 2367.77 308.9518 370.571 -0.1181671 -0.04482756
Moved 2367.783 303.0066 367.5033 -0.1319293 -0.05271794
Moved 2367.798 297.2357 364.6179 -0.1452876 -0.06013933
Ended 2367.815 293 363 -0.1550926 -0.06430049
Candidates 2367.95 12 of good off god odd goods odds if gods pd ps is
Began 2368.55 415 391 0.1273148 0.007715971
Stationary 2368.571 415 391 0.1273148 0.007715971
Moved 2368.585 396.8308 391 0.0852566 0.007715971
Moved 2368.601 374.5348 391 0.03364533 0.007715971
Moved 2368.617 342.4935 391 -0.0405243 0.007715971
Ended 2368.632 303 391 -0.1319445 0.007715971
Accept 2368.675 1 good
Began 2369.108 423 347 0.1458333 -0.1054527
Stationary 2369.125 423 347 0.1458333 -0.1054527
Stationary 2369.139 423 347 0.1458333 -0.1054527
Stationary 2369.155 423 347 0.1458333 -0.1054527
Stationary 2369.173 423 347 0.1458333 -0.1054527
Moved 2369.186 416.5781 355.0273 0.1309678 -0.08480629
Moved 2369.202 410.0549 363.1814 0.1158677 -0.06383393
Moved 2369.218 403.5 372.5 0.1006944 -0.03986633
Moved 2369.233 394.7565 388.2399 0.08045475 0.0006168663
Moved 2369.249 387.0575 401.6965 0.06263305 0.03522767
Moved 2369.264 381.0955 411.809 0.0488322 0.06123707
Moved 2369.279 376.7762 420.4476 0.03883382 0.08345564
Moved 2369.294 372.5 429 0.02893518 0.1054526
Moved 2369.309 370.0902 434.7745 0.02335697 0.1203046
Moved 2369.327 368.6063 440.5749 0.01992196 0.1352234
Moved 2369.341 367.6198 445.9012 0.01763831 0.148923
Moved 2369.356 366.0397 451.8807 0.01398087 0.1643022
Moved 2369.372 364.6203 456.1392 0.01069506 0.175255
Moved 2369.387 363.1685 461.4943 0.00733465 0.1890286
Moved 2369.402 361.7288 464.5424 0.004001856 0.1968683
Moved 2369.417 360.291 468.1272 0.0006735325 0.2060885
Moved 2369.434 358.8481 471.3039 -0.002666563 0.2142589
Moved 2369.448 357.8273 473.3453 -0.005029341 0.2195096
Moved 2369.463 355.6447 475.3553 -0.01008168 0.2246792
Moved 2369.479 353.8859 477.1141 -0.01415307 0.229203
Moved 2369.496 350.3356 478.5548 -0.02237121 0.2329084
Moved 2369.51 346.0155 479.9948 -0.03237153 0.2366121
Moved 2369.526 341.6994 481.4335 -0.04236256 0.2403125
Moved 2369.539 337.3819 481.8727 -0.05235667 0.241442
Moved 2369.556 332.9722 482 -0.06256426 0.2417695
Moved 2369.572 327.209 482 -0.07590497 0.2417695
Moved 2369.587 322.4275 482 -0.08697346 0.2417695
Moved 2369.603 316.6453 482 -0.1003582 0.2417695
Moved 2369.625 306.1294 466.9117 -0.1247005 0.2029622
Stationary 2369.636 306.1294 466.9117 -0.1247005 0.2029622
Moved 2369.647 301.0271 462.3695 -0.1365113 0.1912795
Moved 2369.664 296.7219 456.9023 -0.1464771 0.1772179
Moved 2369.682 291.1424 449.928 -0.1593926 0.1592797
Moved 2369.694 287.7166 444.0748 -0.1673228 0.1442253
Moved 2369.71 283.8474 436.6949 -0.176279 0.125244
Moved 2369.727 279.5554 427.1108 -0.1862143 0.1005936
Moved 2369.742 277.6952 421.3904 -0.1905203 0.08588073
Moved 2369.757 275.9078 415.6312 -0.1946578 0.07106788
Moved 2369.773 274.8782 411.5127 -0.1970413 0.06047492
Moved 2369.788 274 407.1989 -0.199074 0.04937973
Moved 2369.803 272.9619 402.8858 -0.2014769 0.03828653
Moved 2369.82 272.5119 398.5358 -0.2025187 0.02709809
Moved 2369.835 271.7884 396.3652 -0.2041935 0.02151528
Moved 2369.85 272 391.2568 -0.2037037 0.008376478
Moved 2369.864 272 389.8427 -0.2037037 0.004739447
Moved 2369.88 272 385.5 -0.2037037 -0.006430119
Moved 2369.896 272 380.9341 -0.2037037 -0.01817358
Moved 2369.911 272 379.8528 -0.2037037 -0.02095477
Moved 2369.928 272 374.5295 -0.2037037 -0.0346464
Moved 2369.942 272 372.3276 -0.2037037 -0.04030981
Moved 2369.959 284.2682 369.7694 -0.1753051 -0.04688946
Moved 2369.973 298 368.5 -0.1435185 -0.0501544
Moved 2369.988 312.1505 369 -0.1107626 -0.04886839
Moved 2370.004 367.224 384.2538 0.01672218 -0.009635407
Moved 2370.02 405.089 393.6964 0.1043727 0.01465107
Moved 2370.034 420.1968 398.7322 0.1393444 0.02760338
Moved 2370.05 446.2355 409.0137 0.1996192 0.05404747
Moved 2370.065 455.5866 412.6102 0.2212653 0.06329788
Ended 2370.082 496.5911 426.3503 0.3161832 0.09863759
Began 2370.2 619 452 0.599537 0.164609
Candidates 2370.2 12 ready easy great rest radio way east fresh edu gray ray test
Stationary 2370.219 619 452 0.599537 0.164609
Stationary 2370.233 619 452 0.599537 0.164609
Stationary 2370.249 619 452 0.599537 0.164609
Moved 2370.265 619 464.3103 0.599537 0.1962713
Moved 2370.281 627.77 464.5057 0.6198381 0.1967739
Moved 2370.297 627.0535 466.1071 0.6181794 0.2008926
Moved 2370.312 629.2175 471.4351 0.6231887 0.2145962
Moved 2370.327 630 474.3239 0.6250001 0.2220262
Moved 2370.343 631.0883 477.1766 0.6275192 0.2293637
Moved 2370.357 631 481.5 0.6273149 0.2404835
Moved 2370.379 633.5 486.5 0.6331018 0.2533436
Moved 2370.39 634.03 488.0899 0.6343286 0.2574328
Moved 2370.404 635.4796 490.9592 0.6376842 0.2648126
Moved 2370.419 635 493.5968 0.636574 0.2715967
Moved 2370.434 636.3757 498.127 0.6397585 0.2832485
Stationary 2370.45 636 498.0784 0.6388888 0.2831234
Moved 2370.467 636 500.2375 0.6388888 0.2886766
Moved 2370.483 636 501.6752 0.6388888 0.2923744
Stationary 2370.496 636 502.3967 0.6388888 0.29423
Moved 2370.511 636 503.3967 0.6388888 0.2968021
Moved 2370.529 636 504.6686 0.6388888 0.3000736
Moved 2370.542 636 506.1127 0.6388888 0.3037878
Moved 2370.558 636 506.5508 0.6388888 0.3049146
Stationary 2370.573 636 507.2703 0.6388888 0.306765
Ended 2370.589 636 507 0.6388888 0.3060699
Accept 2370.647 0 ready
Backspace 2371.529
Began 2372.403 441 437 0.1875 0.1260288
Stationary 2372.424 441 437 0.1875 0.1260288
Moved 2372.439 424.7752 437 0.1499425 0.1260288
Moved 2372.456 413.4366 431.4994 0.1236959 0.1118811
Moved 2372.469 395.2745 426.7346 0.08165399 0.0996258
Moved 2372.485 374.4136 424.4276 0.03336489 0.09369226
Moved 2372.501 363.592 423.7061 0.008314947 0.09183668
Moved 2372.516 337.8663 423 -0.05123536 0.09002049
Moved 2372.533 322.7348 422 -0.08626212 0.08744851
Moved 2372.546 309.7602 422 -0.1162958 0.08744851
Moved 2372.561 299.732 422 -0.1395092 0.08744851
Moved 2372.578 294.7106 422 -0.1511328 0.08744851
Moved 2372.593 281.5734 422 -0.1815431 0.08744851
Moved 2372.608 278.6898 422 -0.188218 0.08744851
Moved 2372.625 274.4876 422 -0.1979454 0.08744851
Moved 2372.639 268.3428 422 -0.2121694 0.08744851
Moved 2372.654 266.9041 422 -0.2154997 0.08744851
Moved 2372.677 265 422 -0.2199074 0.08744851
Ended 2372.689 264 422 -0.2222222 0.08744851
Candidates 2372.804 12 a as s has faa gas aa da ass fda had ga
Began 2373.209 408 340 0.1111111 -0.1234569
Stationary 2373.226 408 340 0.1111111 -0.1234569
Stationary 2373.239 408 340 0.1111111 -0.1234569
Moved 2373.254 408 349.7778 0.1111111 -0.09830835
Moved 2373.271 408 361.198 0.1111111 -0.06893527
Moved 2373.286 408 385.0051 0.1111111 -0.007703019
Moved 2373.302 408 404.7363 0.1111111 0.04304587
Moved 2373.317 408 425.5515 0.1111111 0.09658307
Moved 2373.334 416.4359 439.077 0.1306387 0.1313707
Moved 2373.348 419.4341 471.2086 0.1375788 0.2140138
Moved 2373.363 422.5102 488.2314 0.1446996 0.2577967
Ended 2373.379 422.5102 488.2314 0.1446996 0.2577967
Accept 2373.423 0 a
Began 2373.839 351 340 -0.02083332 -0.1234569
Stationary 2373.858 351 340 -0.02083332 -0.1234569
Stationary 2373.872 351 340 -0.02083332 -0.1234569
Stationary 2373.887 351 340 -0.02083332 -0.1234569
Stationary 2373.903 351 340 -0.02083332 -0.1234569
Stationary 2373.917 351 340 -0.02083332 -0.1234569
Moved 2373.933 364.8706 350.403 0.01127452 -0.0967003
Moved 2373.948 374.9038 357.6573 0.03449947 -0.07804203
Moved 2373.964 406.4409 382.454 0.107502 -0.01426438
Moved 2373.979 426.3459 395.587 0.1535786 0.01951398
Moved 2373.995 445.6326 409.1302 0.1982236 0.05434727
Moved 2374.01 463.6974 420.9069 0.2400404 0.08463694
Moved 2374.026 481.012 431.007 0.2801204 0.1106146
Moved 2374.042 490.6154 437.4103 0.3023505 0.127084
Moved 2374.063 506.7318 448.237 0.3396569 0.1549305
Stationary 2374.075 506.7318 448.237 0.3396569 0.1549305
Moved 2374.087 518.4677 455.2338 0.3668233 0.1729265
Moved 2374.103 520.5093 457.382 0.3715492 0.1784515
Moved 2374.119 526.8909 461.5939 0.3863216 0.1892847
Moved 2374.134 529.0413 463.0276 0.3912994 0.1929721
Moved 2374.15 531.905 464.4525 0.3979281 0.1966368
Moved 2374.166 533.3124 466.3124 0.4011862 0.2014208
Moved 2374.182 534.025 466 0.4028357 0.2006171
Moved 2374.195 535.1918 467 0.4055367 0.2031892
Stationary 2374.21 535.1918 467 0.4055367 0.2031892
Moved 2374.228 535 468.1716 0.4050927 0.2062026
Stationary 2374.241 535 468 0.4050927 0.2057612
Stationary 2374.257 535 468 0.4050927 0.2057612
Moved 2374.271 516.5358 468 0.3623513 0.2057612
Moved 2374.288 496.0873 450.0748 0.3150169 0.1596574
Moved 2374.303 488.5169 448.7585 0.297493 0.1562717
Moved 2374.319 448.2382 428.6191 0.2042551 0.1044729
Moved 2374.334 438.6868 423.2996 0.1821454 0.09079117
Moved 2374.351 411.1413 409.8088 0.1183826 0.05609265
Moved 2374.365 397.5 402 0.08680551 0.03600815
Moved 2374.381 391.7303 398.8529 0.07344981 0.02791385
Moved 2374.412 354.2481 377.8045 -0.01331463 -0.02622306
Moved 2374.432 342.3767 371.6884 -0.04079456 -0.0419539
Moved 2374.443 331 367.5 -0.06712963 -0.05272634
Moved 2374.458 325.0837 364.0419 -0.08082479 -0.06162078
Moved 2374.473 311.6111 356.8055 -0.1120112 -0.08023274
Moved 2374.489 305.6501 353.8251 -0.1258099 -0.08789847
Moved 2374.503 298.1399 351.3025 -0.1431947 -0.09438667
Moved 2374.526 281.3322 345.7774 -0.1821014 -0.1085973
Moved 2374.54 276.7962 343.449 -0.1926014 -0.1145859
Moved 2374.552 273.9104 342.7276 -0.1992814 -0.1164414
Moved 2374.565 270.5793 342 -0.2069925 -0.1183128
Moved 2374.581 268.8443 340.8443 -0.2110086 -0.1212853
Moved 2374.596 267.8199 341 -0.2133798 -0.1208849
Stationary 2374.611 268 341 -0.212963 -0.1208849
Ended 2374.627 268 341 -0.212963 -0.1208849
Candidates 2374.777 12 of good off god odd goods odds pd if ps gods hood
Began 2375.285 433 324 0.1689814 -0.164609
Stationary 2375.307 433 324 0.1689814 -0.164609
Stationary 2375.32 433 324 0.1689814 -0.164609
Stationary 2375.337 433 324 0.1689814 -0.164609
Moved 2375.351 405.8284 314.5332 0.1060841 -0.1889579
Moved 2375.367 397.2219 315.9293 0.08616189 -0.1853672
Moved 2375.383 367.0788 313.7753 0.01638621 -0.1909073
Moved 2375.397 351.9812 314 -0.01856198 -0.1903292
Moved 2375.413 338.5987 314 -0.04954015 -0.1903292
Moved 2375.428 309.1611 314 -0.1176827 -0.1903292
Moved 2375.444 290.5196 314 -0.1608343 -0.1903292
Ended 2375.46 281.8623 314 -0.1808742 -0.1903292
Accept 2375.485 1 good
Began 2375.84 429 313 0.1597223 -0.1929013
Stationary 2375.86 429 313 0.1597223 -0.1929013
Stationary 2375.875 429 313 0.1597223 -0.1929013
Moved 2375.898 429 329.3458 0.1597223 -0.1508596
Moved 2375.91 429 336.4831 0.1597223 -0.1325024
Moved 2375.923 429 340.1005 0.1597223 -0.1231984
Moved 2375.937 429 350.8408 0.1597223 -0.09557401
Moved 2375.952 429 361.7207 0.1597223 -0.06759086
Moved 2375.968 429 370.3529 0.1597223 -0.04538869
Moved 2375.983 429 386.4991 0.1597223 -0.003860301
Moved 2375.999 429 392.6856 0.1597223 0.01205146
Moved 2376.015 429 407.6667 0.1597223 0.05058308
Moved 2376.029 429 413.7047 0.1597223 0.0661129
Moved 2376.045 429 419.4597 0.1597223 0.08091467
Moved 2376.061 429 422.4155 0.1597223 0.08851706
Moved 2376.076 429 428.5109 0.1597223 0.1041947
Moved 2376.091 429 434.2779 0.1597223 0.1190274
Moved 2376.107 429 439.5242 0.1597223 0.1325211
Moved 2376.123 429 441.6823 0.1597223 0.1380715
Moved 2376.138 420.6076 447.1772 0.1402954 0.1522046
Moved 2376.152 419.8925 448.215 0.13864 0.154874
Moved 2376.167 418.5 452.5 0.1354167 0.165895
Moved 2376.184 416.6144 454.7712 0.1310518 0.1717366
Moved 2376.199 415.9045 456.191 0.1294085 0.1753884
Moved 2376.215 411.2107 459.5262 0.1185433 0.1839664
Moved 2376.231 406.8947 462.4036 0.1085525 0.1913671
Moved 2376.245 401.4635 464.1342 0.09598037 0.1958182
Moved 2376.265 395.087 466 0.08121997 0.2006171
Moved 2376.277 391.4697 466 0.07284652 0.2006171
Moved 2376.291 383.4383 467 0.05425533 0.2031892
Moved 2376.306 376.2588 467 0.03763606 0.2031892
Moved 2376.322 372.6414 467 0.0292626 0.2031892
Moved 2376.338 361.8582 467 0.004301469 0.2031892
Moved 2376.352 358.2617 467 -0.00402386 0.2031892
Moved 2376.37 346.4569 467 -0.03134966 0.2031892
Moved 2376.386 342.8453 458.7524 -0.03971 0.1819764
Moved 2376.4 336.2424 456.7474 -0.05499452 0.1768195
Moved 2376.415 327.7046 451.3523 -0.07475784 0.1629431
Moved 2376.432 325.8732 449.9155 -0.07899716 0.1592475
Moved 2376.445 319.598 444.598 -0.09352311 0.1455709
Moved 2376.46 315.0827 441.0827 -0.1039752 0.1365295
Moved 2376.476 310.7478 435.6637 -0.1140098 0.1225917
Moved 2376.491 308 430 -0.1203704 0.1080246
Moved 2376.507 304.7538 422.8846 -0.1278847 0.08972368
Moved 2376.523 301.8664 414.5991 -0.1345685 0.06841329
Moved 2376.538 300.5033 406.0195 -0.1377239 0.04634645
Moved 2376.553 299.7846 402.9232 -0.1393874 0.03838252
Moved 2376.569 297.6229 392.1147 -0.1443914 0.01058296
Moved 2376.584 298 389.5894 -0.1435185 0.00408777
Moved 2376.599 298 381.9333 -0.1435185 -0.01560368
Moved 2376.619 298 380.507 -0.1435185 -0.01927215
Moved 2376.632 298 376.762 -0.1435185 -0.02890434
Moved 2376.662 320.6002 363.3713 -0.09120326 -0.06334532
Moved 2376.678 330.6649 358.715 -0.06790543 -0.07532151
Moved 2376.691 342 356 -0.04166668 -0.0823046
Moved 2376.707 350.5592 355.7441 -0.02185369 -0.08296275
Moved 2376.723 377.2266 356 0.0398764 -0.0823046
Moved 2376.738 413.7994 369.1998 0.1245356 -0.04835435
Moved 2376.754 430.8694 373.4673 0.1640495 -0.0373783
Moved 2376.77 463.1746 382.6465 0.2388301 -0.01376917
Moved 2376.786 475.2389 385.5598 0.2667568 -0.006276354
Moved 2376.8 505.2937 393.8588 0.3363281 0.01506876
Moved 2376.815 514.1044 397.0321 0.3567233 0.02323064
Moved 2376.832 531.5625 401.3906 0.3971354 0.03444079
Moved 2376.845 551.5587 407.7676 0.443423 0.05084246
Moved 2376.861 564.8667 411.3905 0.4742284 0.06016068
Moved 2376.876 576.1306 415.424 0.5003022 0.07053481
Moved 2376.892 584.4343 418.1448 0.5195237 0.07753278
Moved 2376.907 592.0906 421.0363 0.5372466 0.08496975
Moved 2376.923 600.6908 423.8969 0.5571546 0.09232736
Moved 2376.938 602.6819 425.3409 0.5617638 0.09604148
Moved 2376.96 613.0889 430.0355 0.5858538 0.108116
Moved 2376.971 617.8385 434.3788 0.5968485 0.1192871
Moved 2376.985 620.7159 436.5369 0.6035089 0.1248378
Moved 2376.999 626.6818 441.6818 0.6173189 0.1380703
Moved 2377.014 628.1187 443.1187 0.6206452 0.1417662
Moved 2377.03 632.4357 447.4357 0.6306381 0.1528695
Moved 2377.047 635 450 0.636574 0.1594649
Moved 2377.061 635.0383 451.0767 0.6366628 0.1622342
Moved 2377.081 637.2117 456.4235 0.6416938 0.1759862
Moved 2377.092 637 463.5946 0.6412038 0.1944305
Moved 2377.108 637 468.2408 0.6412038 0.2063807
Moved 2377.125 637 472.064 0.6412038 0.2162139
Moved 2377.14 637 473.4906 0.6412038 0.2198831
Moved 2377.155 624.7784 476.4072 0.6129131 0.2273846
Moved 2377.171 619.2607 477.3478 0.6001405 0.229804
Moved 2377.187 610.2043 477 0.5791767 0.2289094
Moved 2377.201 590.515 477 0.5335995 0.2289094
Moved 2377.216 581.2216 463.1567 0.5120869 0.1933043
Moved 2377.232 559.8513 448.3288 0.4626188 0.1551665
Moved 2377.246 545.0172 434.0172 0.4282804 0.1183568
Moved 2377.262 530.9019 418.7921 0.3956062 0.07919755
Moved 2377.283 521.4612 407.1193 0.3737529 0.04917502
Moved 2377.296 512.7126 395.3907 0.3535013 0.01900897
Moved 2377.308 504.481 382.0657 0.3344466 -0.01526311
Moved 2377.325 496.2887 366.5774 0.3154831 -0.05509938
Moved 2377.339 492.6916 359.3832 0.3071565 -0.07360286
Moved 2377.355 484.3094 338.7736 0.2877533 -0.1266111
Moved 2377.37 481.4322 331.5805 0.281093 -0.1451119
Moved 2377.387 476 318 0.2685185 -0.1800412
Moved 2377.402 470.8111 298.037 0.2565072 -0.2313864
Moved 2377.416 469.7856 292.0352 0.2541333 -0.2468231
Moved 2377.434 465.7313 273.1188 0.2447483 -0.2954764
Moved 2377.448 463.2933 261.6398 0.2391048 -0.3250006
Moved 2377.463 461.8538 250.9763 0.2357726 -0.3524272
Moved 2377.479 461 240.8723 0.2337964 -0.3784149
Moved 2377.494 461 235.8931 0.2337964 -0.3912216
Moved 2377.511 461 222.877 0.2337964 -0.4246992
Moved 2377.525 461 214.0096 0.2337964 -0.4475062
Moved 2377.54 461 205.7543 0.2337964 -0.468739
Moved 2377.555 461 198.6023 0.2337964 -0.4871341
Moved 2377.578 461 192.7189 0.2337964 -0.5022663
Moved 2377.591 461 191.28 0.2337964 -0.5059671
Moved 2377.603 461 188.7622 0.2337964 -0.5124429
Moved 2377.618 461 186.7229 0.2337964 -0.5176881
Moved 2377.634 461 182.3145 0.2337964 -0.5290266
Stationary 2377.647 461 181.9348 0.2337964 -0.5300031
Moved 2377.663 458.7725 177.5449 0.2286399 -0.5412939
Moved 2377.68 455.3372 175.6686 0.2206881 -0.54612
Moved 2377.694 450.6896 171.6897 0.2099297 -0.5563538
Moved 2377.709 445 170.5 0.1967593 -0.5594137
Moved 2377.725 435.7257 169.3894 0.1752909 -0.5622701
Moved 2377.739 423.5562 169 0.1471207 -0.5632716
Moved 2377.755 409.0904 169 0.1136352 -0.5632716
Moved 2377.771 401.8962 169 0.09698201 -0.5632716
Moved 2377.786 381.6583 186.8566 0.05013486 -0.5173442
Moved 2377.802 377.4086 191.5068 0.04029771 -0.5053836
Moved 2377.818 364.7739 205.7166 0.0110507 -0.4688361
Moved 2377.833 360.9132 212.902 0.002113878 -0.450355
Moved 2377.847 358.7531 223.9877 -0.002886405 -0.4218425
Moved 2377.867 355.7584 243.6576 -0.009818525 -0.371251
Moved 2377.88 356 258.1819 -0.009259283 -0.3338944
Moved 2377.894 356 273.2377 -0.009259283 -0.2951705
Moved 2377.909 356 286.8687 -0.009259283 -0.2601114
Moved 2377.925 356 291.9478 -0.009259283 -0.2470478
Moved 2377.941 356 313.7035 -0.009259283 -0.1910919
Moved 2377.956 356 330.8117 -0.009259283 -0.1470893
Moved 2377.972 356 338.8165 -0.009259283 -0.1265009
Moved 2377.987 363 358.9977 0.006944438 -0.07459452
Moved 2378.002 363 370.7574 0.006944438 -0.04434837
Moved 2378.018 363 392.9493 0.006944438 0.01272971
Moved 2378.033 363 398.0183 0.006944438 0.02576718
Moved 2378.048 363 408.0589 0.006944438 0.0515917
Moved 2378.065 350.1082 422.081 -0.02289777 0.0876568
Moved 2378.08 348.9668 426.0996 -0.02553984 0.09799278
Moved 2378.094 341.4658 438.8903 -0.04290327 0.1308906
Moved 2378.109 338.1511 444.4653 -0.05057623 0.1452295
Moved 2378.128 333.8437 450.2084 -0.060547 0.1600011
Moved 2378.145 329.5144 455.476 -0.07056843 0.1735492
Moved 2378.157 327.3501 459.0831 -0.07557839 0.1828269
Moved 2378.172 319.8248 467.1752 -0.09299815 0.2036398
Moved 2378.187 314.0365 472.9634 -0.1063969 0.2185273
Moved 2378.203 311.2243 474.5818 -0.1129068 0.2226897
Moved 2378.218 307.2689 478.3655 -0.1220628 0.2324216
Moved 2378.233 305.8239 480.1761 -0.1254077 0.2370785
Moved 2378.25 305 483.2531 -0.1273148 0.2449924
Ended 2378.264 303.5 486 -0.130787 0.2520575
Candidates 2378.384 12 response resolve twice spice reduce deliver soccer tribe drove since designer robert
Began 2379.107 456 319 0.2222222 -0.1774692
Stationary 2379.128 456 319 0.2222222 -0.1774692
Moved 2379.142 456 331.6253 0.2222222 -0.1449967
Moved 2379.158 456 342.2695 0.2222222 -0.1176196
Moved 2379.173 456 394.5173 0.2222222 0.01676249
Moved 2379.188 456 426.7027 0.2222222 0.09954385
Moved 2379.204 456 441.627 0.2222222 0.1379295
Moved 2379.219 466.2229 454.6306 0.2458864 0.171375
Ended 2379.239 466.2229 454.6306 0.2458864 0.171375
Accept 2379.263 0 response
Began 2379.665 439 313 0.1828703 -0.1929013
Stationary 2379.683 439 313 0.1828703 -0.1929013
Stationary 2379.697 439 313 0.1828703 -0.1929013
Stationary 2379.712 439 313 0.1828703 -0.1929013
Stationary 2379.728 439 313 0.1828703 -0.1929013
Moved 2379.743 439 332.546 0.1828703 -0.1426287
Moved 2379.759 439 337.575 0.1828703 -0.129694
Moved 2379.774 439 346 0.1828703 -0.1080248
Moved 2379.79 439 367.2834 0.1828703 -0.05328355
Moved 2379.805 439 372.431 0.1828703 -0.04004396
Moved 2379.821 439 392.5512 0.1828703 0.01170566
Moved 2379.835 439 404.5208 0.1828703 0.04249156
Moved 2379.851 439 414.6068 0.1828703 0.06843292
Moved 2379.866 439 421.5 0.1828703 0.08616251
Moved 2379.886 439 422.7356 0.1828703 0.08934044
Moved 2379.898 439 428.2007 0.1828703 0.1033968
Moved 2379.912 439 431.0818 0.1828703 0.1108069
Moved 2379.93 439 432.5247 0.1828703 0.1145181
Moved 2379.945 439 435.4225 0.1828703 0.1219715
Moved 2379.959 439 436.142 0.1828703 0.1238218
Moved 2379.977 439 437 0.1828703 0.1260288
Moved 2379.99 439 438.0222 0.1828703 0.1286579
Moved 2380.005 439 439.0981 0.1828703 0.1314252
Moved 2380.021 439 440.1443 0.1828703 0.134116
Stationary 2380.036 439 440.1443 0.1828703 0.134116
Moved 2380.052 439 443.3515 0.1828703 0.142365
Moved 2380.067 454.4855 450.0475 0.2187165 0.1595871
Moved 2380.083 470.592 457.2466 0.256 0.1781034
Moved 2380.097 489.4571 462.9868 0.2996691 0.1928671
Moved 2380.114 503.4512 464.1268 0.332063 0.1957993
Moved 2380.136 522.0795 468.0199 0.3751842 0.2058124
Moved 2380.148 539.3938 468 0.4152634 0.2057612
Moved 2380.159 542.2203 468 0.4218064 0.2057612
Moved 2380.175 560.6439 469 0.4644535 0.2083333
Moved 2380.19 565.3561 470.0508 0.4753613 0.2110361
Moved 2380.206 580.5063 470 0.5104313 0.2109053
Moved 2380.22 585.2805 470 0.5214827 0.2109053
Moved 2380.236 590.3209 470 0.5331503 0.2109053
