effort is what it will take
Moved 333.66 258.9422 513 -0.2339301 0.321502
Stationary 333.6707 258.9422 513 -0.2339301 0.321502
Moved 333.6831 257.5095 513 -0.2372466 0.321502
Moved 333.6979 257 513 -0.2384259 0.321502
Stationary 333.7156 257 513 -0.2384259 0.321502
Stationary 333.7293 257 513 -0.2384259 0.321502
Stationary 333.7445 257 513 -0.2384259 0.321502
Stationary 333.7598 257 513 -0.2384259 0.321502
Moved 333.7758 272.5417 522.5139 -0.2024497 0.345972
Moved 333.7914 283.5221 525.3805 -0.1770322 0.3533448
Moved 333.8066 293.4723 527.2778 -0.1539993 0.3582246
Moved 333.8224 301.6658 528.8094 -0.1350329 0.362164
Moved 333.8378 313.6105 529 -0.107383 0.3626543
Moved 333.8532 322.1223 529 -0.08767992 0.3626543
Moved 333.8681 330.3071 529 -0.06873349 0.3626543
Moved 333.8836 337.002 529 -0.05323599 0.3626543
Moved 333.8986 342.7413 529 -0.03995071 0.3626543
Moved 333.9153 347.1567 529 -0.0297299 0.3626543
Moved 333.9294 350.5 529 -0.02199074 0.3626543
Moved 333.9453 351.9093 529 -0.01872847 0.3626543
Moved 333.9613 354.6659 529 -0.01234745 0.3626543
Moved 333.9754 356.5591 529 -0.007965018 0.3626543
Moved 333.9919 358.224 529 -0.004111181 0.3626543
Moved 334.0075 359.6634 529 -0.0007792811 0.3626543
Moved 334.0225 361.0999 529 0.002546112 0.3626543
Moved 334.0379 362.5 529 0.005787015 0.3626543
Ended 334.0525 362 529 0.004629592 0.3626543
Candidates 334.2051 12 short effort for shorter shower sport fort shore sorry shoe sort spite
Began 335.0534 391 408 0.07175922 0.05144025
Stationary 335.0719 391 408 0.07175922 0.05144025
Stationary 335.0856 391 408 0.07175922 0.05144025
Moved 335.1012 377.8189 408 0.04124751 0.05144025
Moved 335.117 339.4485 399.6476 -0.0475728 0.02995778
Moved 335.133 291.3108 394.1451 -0.1590029 0.01580525
Moved 335.1563 231.4489 391 -0.2975721 0.007715971
Stationary 335.1687 231.4489 391 -0.2975721 0.007715971
Ended 335.1783 219.6261 388.6044 -0.3249397 0.001554371
Accept 335.2213 1 effort
Began 336.0127 546 557 0.4305556 0.4346707
Stationary 336.0255 546 557 0.4305556 0.4346707
Stationary 336.0414 546 557 0.4305556 0.4346707
Stationary 336.0564 546 557 0.4305556 0.4346707
Stationary 336.0719 546 557 0.4305556 0.4346707
Moved 336.0869 533.6214 557 0.4019014 0.4346707
Moved 336.104 525.3106 547.9243 0.3826634 0.4113277
Moved 336.1186 516.1553 544.0666 0.3614707 0.4014057
Moved 336.134 507.7139 539.8569 0.3419303 0.3905785
Moved 336.1486 473.2978 521.6365 0.2622634 0.3437151
Moved 336.1669 435.127 502.1395 0.1739051 0.2935685
Moved 336.1806 401.5759 485.9711 0.09624044 0.2519831
Moved 336.1958 382.0914 473.9321 0.05113761 0.2210187
Moved 336.2109 364.1386 460.8539 0.009580055 0.1873815
Moved 336.2261 350.1573 451.8943 -0.02278407 0.1643372
Moved 336.2437 338.5231 444.9138 -0.04971509 0.1463832
Moved 336.2588 325.8353 436.5569 -0.07908488 0.1248891
Moved 336.274 316.9339 430.2892 -0.09969006 0.1087685
Moved 336.2897 309.445 424.556 -0.1170254 0.09402267
Moved 336.305 303.8992 421.4496 -0.1298629 0.08603299
Moved 336.3189 301.0218 419.0217 -0.1365237 0.07978831
Moved 336.3337 296.7041 416.136 -0.1465183 0.07236633
Moved 336.3505 294.0766 413.0766 -0.1526006 0.06449731
Moved 336.3664 291.0905 410.0905 -0.1595127 0.05681717
Moved 336.3798 286.8189 407.2126 -0.1694007 0.04941504
Moved 336.3952 285.3256 405.3256 -0.1728575 0.04456151
Moved 336.4186 276.8531 399.5687 -0.1924696 0.02975483
Stationary 336.4284 276.8531 399.5687 -0.1924696 0.02975483
Moved 336.4416 273.6913 396.6913 -0.1997887 0.02235405
Moved 336.4575 269.5 394 -0.2094908 0.01543206
Moved 336.4729 266.5476 391.5476 -0.216325 0.009124465
Moved 336.4878 263.6685 388.6685 -0.2229897 0.001719204
Moved 336.5048 259.7877 386.7877 -0.2319729 -0.003118044
Moved 336.5193 255.8519 384.9506 -0.2410837 -0.007843048
Moved 336.5355 252.5578 382.5193 -0.2487088 -0.01409656
Moved 336.5508 248.2548 380.1699 -0.2586693 -0.02013917
Moved 336.5675 245.2846 378.6423 -0.2655449 -0.02406807
Moved 336.5815 244.6506 377.6506 -0.2670125 -0.02661897
Ended 336.5962 244 378 -0.2685185 -0.02572024
Candidates 336.7491 12 is odds odd ps pa of oops id oa puts psa pigs
Began 337.239 404 348 0.1018518 -0.1028807
Stationary 337.2617 404 348 0.1018518 -0.1028807
Stationary 337.2756 404 348 0.1018518 -0.1028807
Stationary 337.2891 404 348 0.1018518 -0.1028807
Stationary 337.3043 404 348 0.1018518 -0.1028807
Moved 337.3198 404 363.2632 0.1018518 -0.06362341
Moved 337.336 414.5 373.5 0.1261574 -0.03729432
Ended 337.3525 429 410 0.1597223 0.05658428
Accept 337.4115 0 is
Began 338.3866 199 486 -0.3726852 0.2520575
Stationary 338.407 199 486 -0.3726852 0.2520575
Stationary 338.4177 199 486 -0.3726852 0.2520575
Stationary 338.4295 199 486 -0.3726852 0.2520575
Stationary 338.4444 199 486 -0.3726852 0.2520575
Stationary 338.4608 199 486 -0.3726852 0.2520575
Moved 338.4772 216.5917 486 -0.3319636 0.2520575
Moved 338.4924 235.5 471 -0.2881945 0.2134772
Moved 338.51 271.531 454.7345 -0.2047894 0.1716421
Moved 338.5239 301.1843 436.9889 -0.1361474 0.1260002
Moved 338.5371 320.4069 423.7941 -0.09165064 0.09206285
Moved 338.5542 337.4119 410.7004 -0.05228724 0.05838586
Moved 338.5698 351.7625 399.19 -0.01906817 0.02878075
Moved 338.5846 364.1785 388.5751 0.009672442 0.001479019
Moved 338.6003 375.9785 379.7662 0.03698726 -0.02117761
Moved 338.6157 379.6476 376.6819 0.04548053 -0.0291103
Moved 338.6306 388.5299 370.3525 0.06604145 -0.04538956
Moved 338.6456 394.3087 366.0184 0.07941843 -0.05653703
Moved 338.6621 399.3093 360.6907 0.09099365 -0.07023995
Moved 338.6771 402.417 358.7915 0.09818742 -0.07512481
Moved 338.6923 404.6415 354.717 0.1033368 -0.08560447
Moved 338.7096 406.0772 352.9229 0.1066601 -0.09021908
Moved 338.7232 406 350.6761 0.1064815 -0.09599756
Moved 338.7386 407 349.3452 0.1087963 -0.09942082
Moved 338.7537 407 347.9055 0.1087963 -0.1031238
Moved 338.774 407 346.4667 0.1087963 -0.1068242
Moved 338.7854 407 344.056 0.1087963 -0.1130247
Moved 338.7999 407 342.5892 0.1087963 -0.1167974
Moved 338.8186 407 340.3002 0.1087963 -0.1226847
Moved 338.8304 407 339.04 0.1087963 -0.125926
Moved 338.8466 407 337.5989 0.1087963 -0.1296325
Moved 338.8624 396.497 335.1656 0.08448373 -0.1358909
Moved 338.8773 392.1996 333.7332 0.07453611 -0.1395751
Moved 338.8927 384.7064 332.2844 0.05719076 -0.1433014
Moved 338.9081 372.6403 330.8489 0.02925992 -0.1469935
Moved 338.9239 348.3145 330 -0.02704988 -0.149177
Moved 338.9392 319.8581 330 -0.09292106 -0.149177
Moved 338.9549 272.1866 344.3398 -0.2032717 -0.1122947
Moved 338.9709 237.5922 351.7389 -0.2833514 -0.09326424
Moved 338.9856 213.2647 357.9338 -0.3396651 -0.07733074
Moved 339.0002 195.7874 360.8688 -0.3801218 -0.06978203
Moved 339.0157 175.5802 364.7366 -0.4268977 -0.05983376
Moved 339.0305 162.2267 367.6163 -0.4578086 -0.05242736
Moved 339.0469 156 368.5 -0.4722222 -0.0501544
Moved 339.0631 148.545 369.8638 -0.4894792 -0.04664668
Moved 339.077 142.8776 371.2806 -0.502598 -0.04300262
Moved 339.0923 139.5244 372 -0.5103601 -0.04115226
Moved 339.1093 136.6311 373.1844 -0.5170576 -0.03810592
Moved 339.128 134.3835 374.6165 -0.5222605 -0.03442262
Moved 339.14 132.9425 376.0574 -0.525596 -0.03071655
Moved 339.1558 131.508 377.492 -0.5289167 -0.02702682
Moved 339.1707 131 379.7535 -0.5300926 -0.02121011
Moved 339.1857 131 384.0611 -0.5300926 -0.010131
Moved 339.2012 131 391.3168 -0.5300926 0.008530675
Moved 339.2168 140.8144 404.03 -0.5073741 0.04122926
Moved 339.232 159.4027 427.7573 -0.4643457 0.1022564
Moved 339.2479 180.4203 446.6494 -0.4156936 0.150847
Moved 339.2635 208.0265 467.9669 -0.3517905 0.2056761
Moved 339.2795 228.0269 480.1749 -0.3054934 0.2370752
Moved 339.2945 258.7928 497.0757 -0.2342758 0.2805444
Moved 339.3094 275.443 507.5546 -0.1957339 0.3074964
Moved 339.3241 292.96 515.98 -0.1551852 0.3291666
Moved 339.3396 306.9271 522.412 -0.122854 0.3457099
Moved 339.3565 319.5 529.5 -0.09375001 0.3639403
Moved 339.3705 332.7999 535.9111 -0.06296322 0.3804296
Moved 339.3863 339.3603 539.1802 -0.04777704 0.3888378
Moved 339.4024 347.6092 542.5655 -0.02868245 0.3975449
Moved 339.4181 354.7893 545.9157 -0.01206184 0.4061617
Moved 339.4389 367.3525 552.5143 0.01701961 0.4231335
Stationary 339.4495 367.3525 552.5143 0.01701961 0.4231335
Moved 339.4627 373.1222 554.2805 0.03037542 0.4276761
Moved 339.4769 377.1553 556.7184 0.0397113 0.4339465
Moved 339.4937 379.6959 558.6959 0.04559239 0.4390325
Ended 339.5156 382 559 0.05092591 0.4398148
Candidates 339.614 12 what ebay that webster agar every embassy scary hart teenager smart chart
Began 340.215 364 374 0.009259283 -0.03600823
Stationary 340.235 364 374 0.009259283 -0.03600823
Stationary 340.2496 364 374 0.009259283 -0.03600823
Stationary 340.2641 364 374 0.009259283 -0.03600823
Stationary 340.2794 364 374 0.009259283 -0.03600823
Moved 340.2944 371.1927 398.3854 0.02590905 0.02671143
Moved 340.3103 388.0863 461.664 0.06501456 0.1894649
Ended 340.3259 388.0863 461.664 0.06501456 0.1894649
Accept 340.3693 0 what
Began 341.0941 533 532 0.4004629 0.3703703
Stationary 341.1143 533 532 0.4004629 0.3703703
Stationary 341.1266 533 532 0.4004629 0.3703703
Stationary 341.1475 533 532 0.4004629 0.3703703
Stationary 341.1587 533 532 0.4004629 0.3703703
Moved 341.1728 519.5856 532 0.369411 0.3703703
Moved 341.1886 512.5449 525.4767 0.3531131 0.3535924
Moved 341.2045 499.6973 518.1652 0.3233735 0.3347869
Moved 341.2206 478.9171 506.6206 0.275271 0.305094
Moved 341.2365 422.8499 474.5267 0.1454858 0.2225482
Moved 341.2514 394.4585 456.8685 0.07976492 0.1771309
Moved 341.2657 381.0097 447.563 0.04863352 0.1531971
Moved 341.2811 370.4274 441.1014 0.0241376 0.1365775
Moved 341.2966 360.383 434.7021 0.0008865198 0.1201184
Moved 341.312 353.5856 430.7928 -0.01484821 0.1100637
Moved 341.3272 348.0921 427.4553 -0.02756456 0.1014795
Moved 341.3427 343.2744 424.6371 -0.0387168 0.09423126
Moved 341.3595 339.7598 421.7598 -0.04685238 0.08683059
Moved 341.3737 337.879 420.4395 -0.05120595 0.08343492
Moved 341.3895 335.9995 420 -0.05555674 0.08230445
Stationary 341.4044 335.9995 420 -0.05555674 0.08230445
Moved 341.4247 334.1192 419 -0.05990927 0.07973251
Stationary 341.4364 334 419 -0.06018519 0.07973251
Moved 341.4503 332.5722 419 -0.06349032 0.07973251
Stationary 341.4661 332.5722 419 -0.06349032 0.07973251
Moved 341.4806 331.8961 419 -0.06505529 0.07973251
Stationary 341.496 331.8961 419 -0.06505529 0.07973251
Stationary 341.512 331.8961 419 -0.06505529 0.07973251
Stationary 341.5271 331.8961 419 -0.06505529 0.07973251
Stationary 341.5418 331.8961 419 -0.06505529 0.07973251
Moved 341.5591 332 429.2382 -0.06481484 0.1060652
Moved 341.5749 332 433.3106 -0.06481484 0.1165396
Moved 341.5912 332 440.0879 -0.06481484 0.1339708
Moved 341.6054 332 445.8251 -0.06481484 0.1487271
Moved 341.6208 338.2738 454.4813 -0.05029212 0.1709909
Moved 341.6364 340.3376 461.6882 -0.04551471 0.1895273
Moved 341.6519 340.5853 466.9265 -0.04494145 0.2030001
Moved 341.6663 341.8894 472.5576 -0.04192273 0.2174834
Moved 341.6821 342 478.3278 -0.04166668 0.2323246
Moved 341.7041 342 482.0788 -0.04166668 0.2419721
Moved 341.7155 342 485.4377 -0.04166668 0.2506114
Moved 341.7291 342 487.2944 -0.04166668 0.2553867
Moved 341.744 342 490.1781 -0.04166668 0.2628037
Moved 341.7594 342 491.5 -0.04166668 0.2662036
Moved 341.7753 342 492.6158 -0.04166668 0.2690736
Moved 341.7903 342 494.0576 -0.04166668 0.2727819
Moved 341.8074 342 495.4976 -0.04166668 0.2764856
Moved 341.8206 342 496.9378 -0.04166668 0.2801897
Moved 341.8366 342 498.3805 -0.04166668 0.2839004
Moved 341.8515 342 501.6362 -0.04166668 0.2922742
Moved 341.8676 342 503.257 -0.04166668 0.2964427
Moved 341.8822 342 504.3023 -0.04166668 0.2991313
Moved 341.8979 342 507.6704 -0.04166668 0.3077942
Moved 341.9132 342 509.2776 -0.04166668 0.3119278
Moved 341.9284 342 511.7156 -0.04166668 0.3181984
Moved 341.9439 342 513.1511 -0.04166668 0.3218905
Moved 341.9668 342 514 -0.04166668 0.324074
Ended 341.9781 342 514 -0.04166668 0.324074
Candidates 342.1412 12 of if off ought lift post other life light offer or out
Began 342.7895 361 400 0.002314846 0.03086416
Stationary 342.8095 361 400 0.002314846 0.03086416
Stationary 342.8228 361 400 0.002314846 0.03086416
Stationary 342.8378 361 400 0.002314846 0.03086416
Stationary 342.8533 361 400 0.002314846 0.03086416
Stationary 342.8686 361 400 0.002314846 0.03086416
Stationary 342.8842 361 400 0.002314846 0.03086416
Stationary 342.8991 361 400 0.002314846 0.03086416
Stationary 342.914 361 400 0.002314846 0.03086416
Stationary 342.93 361 400 0.002314846 0.03086416
Stationary 342.9453 361 400 0.002314846 0.03086416
Stationary 342.9615 361 400 0.002314846 0.03086416
Stationary 342.9755 361 400 0.002314846 0.03086416
Stationary 342.9953 361 400 0.002314846 0.03086416
Stationary 343.0076 361 400 0.002314846 0.03086416
Stationary 343.0225 361 400 0.002314846 0.03086416
Stationary 343.0378 361 400 0.002314846 0.03086416
Stationary 343.0532 361 400 0.002314846 0.03086416
Stationary 343.0686 361 400 0.002314846 0.03086416
Stationary 343.0844 361 400 0.002314846 0.03086416
Stationary 343.0995 361 400 0.002314846 0.03086416
Stationary 343.1143 361 400 0.002314846 0.03086416
Stationary 343.1298 361 400 0.002314846 0.03086416
Stationary 343.1452 361 400 0.002314846 0.03086416
Stationary 343.1621 361 400 0.002314846 0.03086416
Stationary 343.1763 361 400 0.002314846 0.03086416
Ended 343.193 361 400 0.002314846 0.03086416
NextCandidatePanel 343.2512
Began 343.9739 414 383 0.125 -0.01286016
Stationary 343.9978 414 383 0.125 -0.01286016
Stationary 344.0088 414 383 0.125 -0.01286016
Stationary 344.0238 414 383 0.125 -0.01286016
Ended 344.0386 414 383 0.125 -0.01286016
NextCandidatePanel 344.0702
Began 344.8408 410 377 0.1157407 -0.02829226
Stationary 344.8578 410 377 0.1157407 -0.02829226
Stationary 344.8716 410 377 0.1157407 -0.02829226
Ended 344.8876 410 377 0.1157407 -0.02829226
NextCandidatePanel 344.9313
Began 344.9634 398 377 0.08796295 -0.02829226
Stationary 344.982 398 377 0.08796295 -0.02829226
Stationary 344.9961 398 377 0.08796295 -0.02829226
Stationary 345.0104 398 377 0.08796295 -0.02829226
Ended 345.0316 398 377 0.08796295 -0.02829226
Cancel 345.0868
Began 345.5316 492 463 0.3055556 0.1929011
Stationary 345.5508 492 463 0.3055556 0.1929011
Stationary 345.5668 492 463 0.3055556 0.1929011
Stationary 345.5815 492 463 0.3055556 0.1929011
Stationary 345.5977 492 463 0.3055556 0.1929011
Moved 345.6117 468.9135 463 0.2521146 0.1929011
Moved 345.6279 447.1686 473.0302 0.2017791 0.2186989
Moved 345.6434 430.3611 477.8246 0.1628731 0.2310303
Moved 345.6599 409.3851 484.6459 0.1143173 0.2485748
Moved 345.6741 395.0288 489.2914 0.08108516 0.260523
Moved 345.6904 384 492 0.0555556 0.2674896
Moved 345.706 372.2254 494.975 0.02829949 0.2751413
Moved 345.7212 364.9115 496.4177 0.01136929 0.2788521
Moved 345.7434 350.2481 500 -0.02257382 0.2880658
Stationary 345.7551 350.2481 500 -0.02257382 0.2880658
Moved 345.7669 343.1458 501.3708 -0.03901447 0.2915916
Moved 345.7823 337.5627 502.8124 -0.05193824 0.2952994
Moved 345.7971 333.2675 504.2442 -0.06188089 0.2989819
Moved 345.8128 329.9359 504 -0.06959274 0.2983539
Moved 345.8286 326.7418 505.1291 -0.0769866 0.3012578
Moved 345.8439 324.8496 505 -0.0813666 0.3009258
Moved 345.8592 323.2368 505 -0.08509998 0.3009258
Moved 345.875 321.877 506.123 -0.08824756 0.3038141
Moved 345.8908 320.4354 506 -0.09158473 0.3034978
Moved 345.9071 318.9966 506 -0.09491518 0.3034978
Stationary 345.9225 319 506 -0.09490739 0.3034978
Moved 345.9362 318 507 -0.09722222 0.3060699
Ended 345.9586 318 507 -0.09722222 0.3060699
Candidates 346.1188 12 it or our out jury hurt kitty poor port kit lie pr
Began 346.7039 402 333 0.09722222 -0.141461
Stationary 346.7233 402 333 0.09722222 -0.141461
Stationary 346.738 402 333 0.09722222 -0.141461
Moved 346.7536 402 347.474 0.09722222 -0.1042336
Moved 346.769 402 370.0428 0.09722222 -0.04618625
Moved 346.7839 402 412.7748 0.09722222 0.06372122
Moved 346.7996 402 470.1336 0.09722222 0.2112488
Ended 346.8159 402 519.9031 0.09722222 0.339257
Accept 346.8749 0 it
Began 347.877 210 429 -0.3472222 0.1054526
Stationary 347.8941 210 429 -0.3472222 0.1054526
Stationary 347.9153 210 429 -0.3472222 0.1054526
Stationary 347.9252 210 429 -0.3472222 0.1054526
Moved 347.9398 236.2098 429 -0.2865514 0.1054526
Moved 347.956 263.5 429 -0.2233796 0.1054526
Moved 347.9704 299.5535 429 -0.1399226 0.1054526
Moved 347.9867 327.0437 429 -0.07628778 0.1054526
Moved 348.0028 347.4398 429 -0.02907455 0.1054526
Moved 348.019 374.3926 429 0.03331611 0.1054526
Moved 348.0317 400.0062 429 0.09260695 0.1054526
Moved 348.0478 424.6441 429 0.1496391 0.1054526
Moved 348.0648 443.6732 429 0.193688 0.1054526
Moved 348.0781 452.0493 429 0.2130769 0.1054526
Moved 348.0938 458.6402 429 0.2283338 0.1054526
Moved 348.1118 461.5072 429 0.2349704 0.1054526
Moved 348.1255 465.3249 429 0.2438077 0.1054526
Moved 348.1446 468.2066 429 0.2504783 0.1054526
Moved 348.1574 469.5418 429 0.253569 0.1054526
Moved 348.1707 470.9805 429 0.2568994 0.1054526
Moved 348.1866 472.4233 429 0.2602392 0.1054526
Moved 348.2015 473.5 429 0.2627315 0.1054526
Stationary 348.2171 473.5 429 0.2627315 0.1054526
Moved 348.2327 474.3197 429 0.2646288 0.1054526
Stationary 348.2478 474 429 0.2638889 0.1054526
Stationary 348.2634 474 429 0.2638889 0.1054526
Stationary 348.2783 474 429 0.2638889 0.1054526
Stationary 348.2936 474 429 0.2638889 0.1054526
Stationary 348.3106 474 429 0.2638889 0.1054526
Stationary 348.3246 474 429 0.2638889 0.1054526
Stationary 348.3403 474 429 0.2638889 0.1054526
Stationary 348.3595 474 429 0.2638889 0.1054526
Stationary 348.3704 474 429 0.2638889 0.1054526
Stationary 348.3862 474 429 0.2638889 0.1054526
Moved 348.4035 474 414.6385 0.2638889 0.06851475
Moved 348.4187 474 407.3882 0.2638889 0.0498668
Moved 348.434 474 401.5 0.2638889 0.03472222
Moved 348.4493 474 393.69 0.2638889 0.01463474
Moved 348.4641 477.9899 385.0202 0.2731248 -0.007664126
Moved 348.4794 485.817 374.8928 0.291243 -0.03371195
Moved 348.4949 495.5165 363.2668 0.3136957 -0.06361416
Moved 348.5117 505.5574 353.0937 0.3369384 -0.08977968
Moved 348.5262 512.3304 345.5869 0.3526168 -0.1090872
Moved 348.5414 521 338.5 0.3726852 -0.127315
Moved 348.5563 524.4705 336.1472 0.3807186 -0.1333664
Moved 348.5716 531.2876 331.8275 0.396499 -0.1444767
Moved 348.5919 536.9849 329.0076 0.4096871 -0.1517296
Moved 348.6049 540.7969 327.0677 0.4185114 -0.156719
Moved 348.6187 543.7416 325.6292 0.4253278 -0.1604189
Moved 348.6337 546.625 325 0.4320023 -0.1620371
Moved 348.6489 548.2547 323.7453 0.4357747 -0.1652642
Moved 348.6644 549.2405 322.7595 0.4380567 -0.1677997
Moved 348.6803 550.7675 322.2325 0.4415914 -0.1691552
Moved 348.6953 552.2057 322 0.4449206 -0.1697531
Moved 348.711 553 321.3517 0.4467593 -0.1714205
Ended 348.7261 554.0828 321 0.4492658 -0.1723252
Candidates 348.7982 12 all al aim whom el dl sum silk well rlk aol dull
Began 349.7387 469 385 0.2523148 -0.007716127
Stationary 349.7615 469 385 0.2523148 -0.007716127
Stationary 349.7733 469 385 0.2523148 -0.007716127
Ended 349.7954 469 385 0.2523148 -0.007716127
NextCandidatePanel 349.8326
Began 350.6479 433 374 0.1689814 -0.03600823
Stationary 350.6697 433 374 0.1689814 -0.03600823
Stationary 350.6856 433 374 0.1689814 -0.03600823
Stationary 350.6981 433 374 0.1689814 -0.03600823
Ended 350.7135 433 374 0.1689814 -0.03600823
NextCandidatePanel 350.773
Began 350.7887 426 380 0.1527777 -0.02057613
