that is a very odd question
Moved 1015.268 415 326.9207 0.1273148 -0.157097
Moved 1015.284 415 331.6838 0.1273148 -0.1448463
Moved 1015.3 415 337.4447 0.1273148 -0.1300291
Moved 1015.317 415 343.1927 0.1273148 -0.1152452
Moved 1015.332 415 349.9149 0.1273148 -0.09795569
Moved 1015.346 403.5169 355.7415 0.1007336 -0.08296943
Moved 1015.363 402.5 360 0.09837966 -0.07201654
Moved 1015.379 398.1238 366.7937 0.08824944 -0.05454295
Moved 1015.392 393.8034 371.1966 0.07824858 -0.04321871
Moved 1015.407 390.4743 376.5256 0.0705424 -0.02951233
Moved 1015.423 386.1428 382.1429 0.0605157 -0.01506452
Moved 1015.438 383.5498 386.1753 0.05451341 -0.004693216
Moved 1015.455 380.7379 391.5243 0.04800429 0.009064419
Moved 1015.47 378 395.5 0.04166663 0.01929004
Moved 1015.486 376.5754 398.1368 0.0383691 0.02607204
Moved 1015.501 374.8476 401.3049 0.03436933 0.03422023
Moved 1015.517 374 404.1738 0.03240744 0.04159923
Moved 1015.531 372.9729 407.0542 0.03002981 0.04900771
Moved 1015.546 373 408.4672 0.0300926 0.05264196
Moved 1015.561 372 409.9045 0.02777775 0.05633884
Moved 1015.578 372 410.5 0.02777775 0.05787029
Moved 1015.593 372 411.1877 0.02777775 0.05963922
Stationary 1015.608 372 411.1877 0.02777775 0.05963922
Stationary 1015.625 372 411 0.02777775 0.05915629
Moved 1015.639 384.6498 404.8003 0.05705973 0.04321063
Moved 1015.655 396.9677 392.0322 0.08557349 0.01037095
Moved 1015.67 408.5813 377.1024 0.1124568 -0.02802884
Moved 1015.687 419.6885 360.918 0.1381679 -0.06965527
Moved 1015.701 425.7783 350.7029 0.1522645 -0.09592872
Moved 1015.717 436.6771 334.4844 0.1774933 -0.1376431
Moved 1015.734 444.2858 322.5428 0.195106 -0.168357
Moved 1015.747 449.9717 311.0565 0.208268 -0.1979
Moved 1015.763 452.8359 304.2735 0.2148979 -0.215346
Moved 1015.78 454.3822 298.4713 0.2184772 -0.2302693
Moved 1015.792 456.8211 294.5367 0.2241229 -0.2403891
Moved 1015.809 457 292.0967 0.2245371 -0.2466648
Moved 1015.824 458.3645 289.2711 0.2276955 -0.2539325
Moved 1015.84 459 287.3743 0.2291666 -0.2588111
Moved 1015.855 460.25 285.75 0.2320602 -0.2629887
Moved 1015.871 460 285.3082 0.2314815 -0.264125
Moved 1015.887 460 283.8721 0.2314815 -0.2678186
Moved 1015.902 460.5656 282.4344 0.2327907 -0.2715163
Moved 1015.918 461.5 281.5 0.2349537 -0.2739198
Moved 1015.933 461 282 0.2337964 -0.2726338
Stationary 1015.948 461 282 0.2337964 -0.2726338
Stationary 1015.962 461 282 0.2337964 -0.2726338
Moved 1015.979 448.3818 296.0456 0.2045875 -0.2365082
Moved 1015.993 442.6062 299.3938 0.1912182 -0.2278967
Moved 1016.019 432.5 308.5 0.167824 -0.2044754
Stationary 1016.029 432.5 308.5 0.167824 -0.2044754
Moved 1016.041 425.6693 313.4645 0.1520123 -0.1917064
Moved 1016.056 418.6419 317.8148 0.1357452 -0.1805174
Moved 1016.071 411.0115 322.8505 0.1180823 -0.1675655
Moved 1016.086 402.0487 328.6342 0.09733487 -0.1526898
Moved 1016.103 392.4167 333.7916 0.07503868 -0.1394249
Moved 1016.117 383.7546 337.0818 0.05498747 -0.1309625
Moved 1016.133 376.6163 341.4302 0.03846357 -0.1197783
Moved 1016.148 368.9247 344.3287 0.02065917 -0.1123233
Moved 1016.164 359.8661 348.0446 -0.0003098448 -0.102766
Moved 1016.182 352.6872 349.4626 -0.01692787 -0.09911886
Moved 1016.194 345.5233 351.7907 -0.03351098 -0.09313096
Moved 1016.209 338.2319 353.3536 -0.05038912 -0.08911109
Moved 1016.224 331.0656 354.7869 -0.06697784 -0.08542473
Moved 1016.24 323.9077 356.2184 -0.08354709 -0.08174268
Moved 1016.255 318.9286 356 -0.09507264 -0.0823046
Moved 1016.271 307.8036 358 -0.120825 -0.07716057
Moved 1016.286 300.1266 358 -0.1385958 -0.07716057
Moved 1016.301 291.486 358 -0.1585973 -0.07716057
Moved 1016.317 284.6461 358 -0.1744304 -0.07716057
Moved 1016.336 279.9618 358 -0.1852735 -0.07716057
Moved 1016.347 274.217 358 -0.1985717 -0.07716057
Moved 1016.364 269.8164 358 -0.2087582 -0.07716057
Moved 1016.379 265.0134 350.0067 -0.2198765 -0.09771967
Moved 1016.394 260.1931 347.1287 -0.2310344 -0.1051217
Moved 1016.41 255.8848 342.8848 -0.2410074 -0.116037
Moved 1016.426 251.5495 339.5495 -0.2510428 -0.1246156
Moved 1016.441 248.4882 336.4882 -0.2581292 -0.1324894
Moved 1016.456 244.9116 332.9116 -0.2664084 -0.1416884
Moved 1016.472 242.3207 330.3207 -0.2724058 -0.1483522
Moved 1016.488 239.5535 325.107 -0.2788114 -0.1617618
Moved 1016.503 235.6485 319.9727 -0.2878507 -0.1749673
Moved 1016.519 232.7707 313.4268 -0.2945123 -0.1918038
Moved 1016.533 230.4521 308.8085 -0.2998793 -0.2036818
Moved 1016.549 229.0104 304.0313 -0.3032167 -0.215969
Moved 1016.565 227.5703 299.7108 -0.3065504 -0.2270814
Moved 1016.581 227 297.3297 -0.3078704 -0.2332057
Moved 1016.595 227 294.9838 -0.3078704 -0.2392392
Moved 1016.61 227 293.5518 -0.3078704 -0.2429225
Moved 1016.625 227 292.1087 -0.3078704 -0.2466341
Moved 1016.645 227 291.5 -0.3078704 -0.2481996
Moved 1016.656 227 290.6302 -0.3078704 -0.2504366
Stationary 1016.671 227 290.6302 -0.3078704 -0.2504366
Moved 1016.687 227 289.7913 -0.3078704 -0.2525946
Moved 1016.703 236.9049 290 -0.2849423 -0.2520577
Moved 1016.718 244.9944 290 -0.2662168 -0.2520577
Moved 1016.735 255.3634 300.3837 -0.2422144 -0.2253506
Moved 1016.756 276.4036 315.4312 -0.1935102 -0.1866483
Stationary 1016.766 276.4036 315.4312 -0.1935102 -0.1866483
Moved 1016.782 287.3658 325.4451 -0.1681348 -0.1608924
Moved 1016.796 300.2007 338.2006 -0.1384244 -0.1280849
Moved 1016.812 308.9154 346.9155 -0.1182513 -0.1056702
Moved 1016.827 323.8026 360.9357 -0.08379018 -0.0696099
Moved 1016.843 334.0853 372.3832 -0.05998775 -0.04016672
Moved 1016.858 341.7167 382.9467 -0.04232243 -0.01299721
Moved 1016.873 350.0967 393.2795 -0.0229242 0.01357903
Moved 1016.889 357.1079 400.7295 -0.006694645 0.03274038
Moved 1016.903 363.2411 407.2411 0.007502636 0.04948847
Moved 1016.919 368.6456 411.5165 0.02001286 0.06048473
Moved 1016.935 374.4452 416.8339 0.03343791 0.07416113
Moved 1016.95 379.1467 421.1467 0.04432112 0.08525389
Moved 1016.966 382.4715 424.981 0.05201747 0.09511566
Moved 1016.982 385.8638 427.8638 0.05986988 0.1025304
Moved 1016.995 388.7339 430.7339 0.06651382 0.1099123
Moved 1017.011 391.617 432.8085 0.07318755 0.1152482
Moved 1017.028 393.8411 434.8411 0.0783359 0.1204759
Moved 1017.043 395.3348 436.3348 0.08179357 0.1243179
Moved 1017.058 396.7742 437 0.08512537 0.1260288
Ended 1017.074 397 437 0.0856481 0.1260288
Candidates 1017.225 12 that these threat theater theatre they year thursday tar thereafter theft wheat
Began 1017.52 378 276 0.04166663 -0.288066
Stationary 1017.536 378 276 0.04166663 -0.288066
Stationary 1017.55 378 276 0.04166663 -0.288066
Stationary 1017.568 378 276 0.04166663 -0.288066
Stationary 1017.58 378 276 0.04166663 -0.288066
Stationary 1017.596 378 276 0.04166663 -0.288066
Stationary 1017.611 378 276 0.04166663 -0.288066
Stationary 1017.628 378 276 0.04166663 -0.288066
Stationary 1017.643 378 276 0.04166663 -0.288066
Moved 1017.658 378 291 0.04166663 -0.2494857
Moved 1017.674 378 293.8994 0.04166663 -0.2420283
Moved 1017.69 378 301.0278 0.04166663 -0.2236941
Moved 1017.705 385.8466 306.3866 0.05983025 -0.2099111
Moved 1017.72 387.2818 310.8453 0.06315221 -0.1984433
Moved 1017.735 388 315.1725 0.06481478 -0.1873136
Moved 1017.751 388.8722 318.6166 0.06683379 -0.1784554
Moved 1017.773 391.7079 326.8316 0.07339785 -0.1573263
Stationary 1017.784 391.7079 326.8316 0.07339785 -0.1573263
Moved 1017.797 393.1458 332.5831 0.07672637 -0.1425332
Moved 1017.813 394.5862 337.7585 0.08006056 -0.1292218
Moved 1017.829 396.032 343.1282 0.08340746 -0.115411
Moved 1017.843 398.4704 347.9408 0.08905182 -0.103033
Moved 1017.859 399.6684 351.6737 0.09182503 -0.0934319
Moved 1017.875 400.9779 355.9338 0.09485631 -0.08247493
Moved 1017.89 402.4164 358.8329 0.09818622 -0.07501838
Moved 1017.906 403.8557 362.7113 0.1015177 -0.06504302
Moved 1017.92 404 365.5879 0.1018518 -0.05764439
Moved 1017.935 405 367 0.1041667 -0.05401234
Moved 1017.951 405 368.1912 0.1041667 -0.0509485
Ended 1017.967 405 368 0.1041667 -0.05144041
Accept 1017.995 0 that
Began 1018.194 352 299 -0.01851852 -0.2289095
Stationary 1018.214 352 299 -0.01851852 -0.2289095
Stationary 1018.229 352 299 -0.01851852 -0.2289095
Stationary 1018.244 352 299 -0.01851852 -0.2289095
Stationary 1018.26 352 299 -0.01851852 -0.2289095
Stationary 1018.276 352 299 -0.01851852 -0.2289095
Stationary 1018.291 352 299 -0.01851852 -0.2289095
Stationary 1018.306 352 299 -0.01851852 -0.2289095
Stationary 1018.321 352 299 -0.01851852 -0.2289095
Stationary 1018.338 352 299 -0.01851852 -0.2289095
Stationary 1018.353 352 299 -0.01851852 -0.2289095
Stationary 1018.368 352 299 -0.01851852 -0.2289095
Stationary 1018.384 352 299 -0.01851852 -0.2289095
Stationary 1018.4 352 299 -0.01851852 -0.2289095
Stationary 1018.416 352 299 -0.01851852 -0.2289095
Moved 1018.429 364.2285 310.2095 0.009788274 -0.2000786
Moved 1018.444 377.9498 324.5685 0.04155049 -0.1631467
Moved 1018.461 389.5327 337.5993 0.06836285 -0.1296315
Moved 1018.483 416.1878 368.0524 0.1300644 -0.05130555
Stationary 1018.494 416.1878 368.0524 0.1300644 -0.05130555
Moved 1018.505 430.7083 384.0791 0.1636766 -0.01008469
Moved 1018.522 440.5 393.5 0.1863426 0.01414597
Moved 1018.537 451.3262 409.0735 0.2114032 0.05420128
Moved 1018.552 461.4763 419.4763 0.2348989 0.08095753
Moved 1018.568 468.1701 427.1702 0.2503938 0.1007463
Moved 1018.584 477.6188 435.3875 0.2722658 0.1218813
Moved 1018.599 483.3643 442.3643 0.2855655 0.1398258
Moved 1018.616 488.3443 447.3444 0.2970934 0.1526346
Moved 1018.63 492.5 451.5 0.306713 0.163323
Moved 1018.645 495.256 452.628 0.3130926 0.1662242
Moved 1018.66 498.1317 454.0658 0.3197492 0.1699222
Moved 1018.677 501.0152 455.5076 0.326424 0.1736307
Moved 1018.691 502.9437 456.9437 0.3308881 0.1773242
Moved 1018.707 504.3823 458.3823 0.3342183 0.1810244
Stationary 1018.722 504.3823 458.3823 0.3342183 0.1810244
Moved 1018.739 504 459 0.3333333 0.1826131
Stationary 1018.753 504 459 0.3333333 0.1826131
Moved 1018.769 486.6881 459 0.2932596 0.1826131
Moved 1018.785 472.4875 459 0.2603877 0.1826131
Moved 1018.8 451.0792 446.2551 0.2108314 0.149833
Moved 1018.815 428.9868 438.2451 0.1596916 0.129231
Moved 1018.83 404.9608 429.6103 0.1040761 0.1070223
Moved 1018.846 380.8462 418.9276 0.04825513 0.07954624
Moved 1018.861 361.8241 410.4774 0.004222393 0.05781212
Moved 1018.879 334.0675 395.2671 -0.06002893 0.01869107
Moved 1018.893 319.326 386.2173 -0.09415288 -0.004585289
Moved 1018.908 306.3081 378.949 -0.1242868 -0.02327946
Moved 1018.923 293.194 368.0447 -0.1546435 -0.05132526
Moved 1018.944 282.982 360.5585 -0.1782825 -0.0705799
Moved 1018.954 275.3546 352.6255 -0.1959384 -0.09098374
Moved 1018.97 271.3132 348.3132 -0.2052934 -0.1020751
Moved 1018.985 264.4877 342.7902 -0.2210933 -0.1162805
Moved 1019 260.5119 337.5119 -0.2302966 -0.1298562
Moved 1019.015 257.6342 333.4514 -0.2369578 -0.1403001
Moved 1019.031 255.3766 331.3766 -0.2421837 -0.1456363
Moved 1019.046 253.9398 328.8796 -0.2455097 -0.1520586
Stationary 1019.062 254 329 -0.2453704 -0.151749
Moved 1019.078 254 328 -0.2453704 -0.1543211
Ended 1019.093 254 328 -0.2453704 -0.1543211
Candidates 1019.306 12 is its or his our hours of hits gore puts ford good
Began 1019.597 381 256 0.04861106 -0.3395062
Stationary 1019.618 381 256 0.04861106 -0.3395062
Stationary 1019.633 381 256 0.04861106 -0.3395062
Stationary 1019.647 381 256 0.04861106 -0.3395062
Stationary 1019.661 381 256 0.04861106 -0.3395062
Stationary 1019.678 381 256 0.04861106 -0.3395062
Stationary 1019.694 381 256 0.04861106 -0.3395062
Moved 1019.71 381 262.3229 0.04861106 -0.3232436
Moved 1019.726 381 269.1253 0.04861106 -0.3057477
Moved 1019.74 391.3297 274.9027 0.07252246 -0.2908881
Moved 1019.756 391.8291 282.4874 0.07367859 -0.2713802
Moved 1019.771 396.0873 289.8122 0.08353551 -0.2525406
Moved 1019.787 399.4002 299.6004 0.09120414 -0.2273652
Moved 1019.803 403.7031 308.4061 0.1011645 -0.2047167
Moved 1019.823 407.5 320.5 0.1099537 -0.1736112
Moved 1019.834 411.1922 331.1824 0.1185004 -0.1461359
Moved 1019.848 414.4858 340.4575 0.1261246 -0.1222803
Moved 1019.864 418.3476 348.6953 0.1350639 -0.1010925
Moved 1019.878 421.2344 354.4688 0.1417463 -0.08624285
Moved 1019.894 422.557 358.114 0.1448078 -0.07686748
Moved 1019.909 423.9972 361.9916 0.1481417 -0.06689401
Moved 1019.925 424 364.883 0.1481481 -0.05945739
Ended 1019.94 424 364 0.1481481 -0.06172839
Accept 1019.985 0 is
Began 1020.247 385 243 0.05787035 -0.3729424
Stationary 1020.264 385 243 0.05787035 -0.3729424
Stationary 1020.279 385 243 0.05787035 -0.3729424
Stationary 1020.294 385 243 0.05787035 -0.3729424
Stationary 1020.31 385 243 0.05787035 -0.3729424
Stationary 1020.326 385 243 0.05787035 -0.3729424
Stationary 1020.342 385 243 0.05787035 -0.3729424
Stationary 1020.356 385 243 0.05787035 -0.3729424
Stationary 1020.371 385 243 0.05787035 -0.3729424
Stationary 1020.388 385 243 0.05787035 -0.3729424
Stationary 1020.403 385 243 0.05787035 -0.3729424
Stationary 1020.419 385 243 0.05787035 -0.3729424
Stationary 1020.435 385 243 0.05787035 -0.3729424
Stationary 1020.448 385 243 0.05787035 -0.3729424
Stationary 1020.463 385 243 0.05787035 -0.3729424
Stationary 1020.487 385 243 0.05787035 -0.3729424
Stationary 1020.498 385 243 0.05787035 -0.3729424
Moved 1020.51 373.07 243 0.03025462 -0.3729424
Moved 1020.527 364.5577 252.6654 0.01055032 -0.3480828
Moved 1020.542 354.7258 255.6498 -0.01220872 -0.3404069
Moved 1020.558 342.5678 257.5521 -0.04035235 -0.3355142
Moved 1020.574 330.0421 260.4351 -0.06934702 -0.328099
Moved 1020.589 321.1359 261.2071 -0.08996323 -0.3261135
Moved 1020.603 304.4782 262 -0.1285227 -0.3240741
Moved 1020.619 291.7621 262 -0.157958 -0.3240741
Moved 1020.635 278.8072 262 -0.1879463 -0.3240741
Moved 1020.65 267.9002 262 -0.213194 -0.3240741
Moved 1020.665 254.9479 262 -0.2431761 -0.3240741
Moved 1020.681 243.7375 262 -0.2691261 -0.3240741
Moved 1020.696 237.9623 262 -0.2824948 -0.3240741
Moved 1020.712 232.1327 262 -0.2959892 -0.3240741
Moved 1020.727 226.4066 255.7115 -0.309244 -0.340248
Moved 1020.742 223.3065 255 -0.31642 -0.3420782
Moved 1020.758 219.4257 254 -0.3254035 -0.3446502
Moved 1020.773 216.5511 252.7755 -0.3320577 -0.3477997
Moved 1020.788 214.3357 253 -0.3371859 -0.3472223
Moved 1020.804 213.1869 253 -0.3398451 -0.3472223
Moved 1020.82 211.8031 253 -0.3430484 -0.3472223
Ended 1020.841 212 253 -0.3425926 -0.3472223
Candidates 1020.956 12 a as s has faa aa da gas fda ass ga aaa
Began 1021.221 374 229 0.03240744 -0.4089506
Stationary 1021.235 374 229 0.03240744 -0.4089506
Stationary 1021.252 374 229 0.03240744 -0.4089506
Stationary 1021.267 374 229 0.03240744 -0.4089506
Stationary 1021.284 374 229 0.03240744 -0.4089506
Moved 1021.298 374 243.1345 0.03240744 -0.3725964
Moved 1021.314 374 257.3508 0.03240744 -0.336032
Moved 1021.329 374 266.0179 0.03240744 -0.3137399
Moved 1021.344 374 286.3942 0.03240744 -0.2613319
Moved 1021.36 382.2935 303.1143 0.0516054 -0.2183274
Moved 1021.376 385.1824 320.0942 0.05829255 -0.1746548
Moved 1021.391 387.5402 333.3218 0.06375054 -0.1406331
Moved 1021.406 388.2687 339.1495 0.06543676 -0.1256444
Stationary 1021.421 388.2687 339.1495 0.06543676 -0.1256444
Moved 1021.435 391.0734 353.2936 0.07192919 -0.08926556
Moved 1021.451 391 355.269 0.07175922 -0.08418456
Moved 1021.467 391.6203 359.2405 0.0731951 -0.07396988
Moved 1021.482 392 361.0504 0.07407407 -0.06931501
Ended 1021.498 392 362.5 0.07407407 -0.06558649
Accept 1021.525 0 a
Began 1021.726 380 312 0.04629632 -0.1954732
Stationary 1021.75 380 312 0.04629632 -0.1954732
Stationary 1021.762 380 312 0.04629632 -0.1954732
Stationary 1021.774 380 312 0.04629632 -0.1954732
Stationary 1021.789 380 312 0.04629632 -0.1954732
Stationary 1021.806 380 312 0.04629632 -0.1954732
Stationary 1021.821 380 312 0.04629632 -0.1954732
Stationary 1021.838 380 312 0.04629632 -0.1954732
Stationary 1021.853 380 312 0.04629632 -0.1954732
Stationary 1021.868 380 312 0.04629632 -0.1954732
Moved 1021.883 380 302.0696 0.04629632 -0.2210145
Moved 1021.9 380 297.8557 0.04629632 -0.2318528
Moved 1021.914 380 292.1005 0.04629632 -0.2466552
Moved 1021.931 380 284.9321 0.04629632 -0.2650925
Moved 1021.945 380 278.7578 0.04629632 -0.2809729
Moved 1021.96 373.196 271.168 0.03054629 -0.3004938
Moved 1021.976 371.5852 261.0964 0.02681762 -0.3263981
Moved 1021.991 371.1472 249.3247 0.02580365 -0.3566751
Moved 1022.007 371 238.9624 0.025463 -0.3833272
Moved 1022.022 371 231.5911 0.025463 -0.4022864
Moved 1022.038 371 224.1619 0.025463 -0.4213944
Moved 1022.052 371 214.5 0.025463 -0.4462449
Moved 1022.072 371 203.1305 0.025463 -0.4754875
Moved 1022.085 371 193.1039 0.025463 -0.5012761
Moved 1022.1 379.152 185.5441 0.04433324 -0.5207201
Moved 1022.115 382.0295 177.9263 0.05099416 -0.5403131
Moved 1022.131 384.9069 169.2794 0.05765478 -0.5625529
Moved 1022.146 386.8951 165.3147 0.06225725 -0.5727502
Moved 1022.161 389.6677 159.6647 0.06867518 -0.5872822
Moved 1022.177 389.4734 158.0531 0.06822547 -0.5914273
Moved 1022.19 390.9148 156.0852 0.07156193 -0.5964887
Moved 1022.206 391 154.65 0.07175922 -0.6001799
Moved 1022.221 391.7925 154 0.07359375 -0.6018518
Stationary 1022.237 392 154 0.07407407 -0.6018518
Stationary 1022.252 392 154 0.07407407 -0.6018518
Stationary 1022.268 392 154 0.07407407 -0.6018518
Moved 1022.285 392 171.4093 0.07407407 -0.5570749
Moved 1022.301 378.0309 187.5997 0.04173825 -0.515433
Moved 1022.315 371.6106 204.0708 0.02687643 -0.473069
Moved 1022.334 364.3916 223.2891 0.01016567 -0.4236393
Moved 1022.346 359.1115 236.7212 -0.002056609 -0.3890916
Moved 1022.363 354.7678 248.2859 -0.01211166 -0.359347
Moved 1022.384 343.1673 276.554 -0.03896465 -0.2866411
Moved 1022.404 334.8025 294.7614 -0.05832761 -0.2398113
Moved 1022.415 329.9974 308.4068 -0.06945044 -0.2047151
Stationary 1022.426 329.9974 308.4068 -0.06945044 -0.2047151
Moved 1022.437 324.0264 322.1906 -0.08327221 -0.1692629
Moved 1022.453 320.9558 337.1326 -0.09038007 -0.1308319
Moved 1022.469 318.8798 345.601 -0.09518569 -0.109051
Moved 1022.485 314.8765 360.9323 -0.1044526 -0.06961877
Moved 1022.501 313.2431 371.5687 -0.1082335 -0.04226166
Moved 1022.515 311.8859 387.369 -0.1113752 -0.001623012
Moved 1022.533 309.8748 395.9384 -0.1160307 0.02041746
Moved 1022.547 308.0052 403.9741 -0.1203584 0.04108558
Moved 1022.562 306.5623 411.1884 -0.1236984 0.05964075
Moved 1022.577 305.1299 418.3508 -0.1270142 0.07806259
Moved 1022.592 303.6881 425.5596 -0.1303517 0.09660379
Moved 1022.608 302.5 430 -0.1331019 0.1080246
Moved 1022.624 302 437.1786 -0.1342593 0.1264881
Moved 1022.639 300.7188 443.125 -0.1372251 0.1417823
Moved 1022.653 300.2836 446.1494 -0.1382325 0.149561
Moved 1022.67 300 449.3087 -0.1388889 0.1576869
Moved 1022.692 300 454.0233 -0.1388889 0.1698128
Stationary 1022.703 300 454.0233 -0.1388889 0.1698128
Moved 1022.715 300 455.4662 -0.1388889 0.1735241
Moved 1022.732 300 457.201 -0.1388889 0.177986
Moved 1022.747 300 459.0375 -0.1388889 0.1827095
Moved 1022.761 311.8101 461.9525 -0.1115508 0.190207
Moved 1022.778 318.629 462.9258 -0.09576614 0.1927103
Moved 1022.793 328.556 464.3652 -0.07278705 0.1964124
Moved 1022.809 338.5797 465.7971 -0.04958416 0.2000954
Moved 1022.825 348.7132 466 -0.02612685 0.2006171
Moved 1022.838 355.7899 466 -0.009745558 0.2006171
Moved 1022.854 367.7001 466 0.01782427 0.2006171
Moved 1022.87 375.1134 466 0.03498465 0.2006171
Moved 1022.885 383.3121 466 0.05396316 0.2006171
Moved 1022.9 388.3101 466 0.06553262 0.2006171
Moved 1022.916 394.1837 466 0.07912904 0.2006171
Moved 1022.93 397.9724 459.0964 0.08789916 0.1828612
Moved 1022.947 402.1595 459 0.09759128 0.1826131
Moved 1022.967 404.9783 457.5109 0.1041165 0.178783
Moved 1022.979 410.7181 456.0705 0.1174031 0.1750783
Moved 1022.993 415.2579 454.5807 0.1279119 0.1712465
Moved 1023.008 418.7181 453.1409 0.1359216 0.1675435
Moved 1023.023 422.8903 451.7032 0.1455793 0.1638457
Moved 1023.038 426.2088 450.2637 0.153261 0.1601433
Moved 1023.054 427.8864 449.1136 0.1571445 0.1571851
Moved 1023.07 430.5736 447.7132 0.1633648 0.1535833
Moved 1023.085 431 447.2743 0.1643519 0.1524544
Moved 1023.1 432.1648 445.8352 0.1670482 0.148753
Moved 1023.116 433.6119 444.3881 0.170398 0.1450309
Ended 1023.132 435.0414 440.8757 0.173707 0.135997
Candidates 1023.256 12 very betty bet better cry veto beer beth net neo cherry newt
Began 1023.468 380 314 0.04629632 -0.1903292
Stationary 1023.489 380 314 0.04629632 -0.1903292
Stationary 1023.503 380 314 0.04629632 -0.1903292
Stationary 1023.517 380 314 0.04629632 -0.1903292
Stationary 1023.532 380 314 0.04629632 -0.1903292
Stationary 1023.553 380 314 0.04629632 -0.1903292
Stationary 1023.564 380 314 0.04629632 -0.1903292
Stationary 1023.578 380 314 0.04629632 -0.1903292
Moved 1023.595 390.4953 327.1192 0.07059107 -0.1565865
Moved 1023.61 391.0867 331.2023 0.07195999 -0.1460846
Moved 1023.627 396.6085 345.2169 0.08474181 -0.1100389
Moved 1023.641 399.2717 354.1793 0.09090672 -0.0869875
Moved 1023.657 402.1611 363.5637 0.09759506 -0.06285051
Moved 1023.672 405 373.5 0.1041667 -0.03729432
Stationary 1023.686 405 373.5 0.1041667 -0.03729432
Moved 1023.702 407.3128 386.8768 0.1095204 -0.002889044
Moved 1023.718 409.7584 395.7922 0.1151815 0.02004148
Moved 1023.734 411.1999 401.7996 0.1185183 0.03549277
Moved 1023.749 411.6244 405.8732 0.119501 0.04597016
Moved 1023.764 413.0693 409.1386 0.1228456 0.05436877
Moved 1023.779 413 412 0.1226852 0.06172835
Moved 1023.795 414 413.692 0.125 0.06608021
Moved 1023.815 414 415.0293 0.125 0.06951976
Ended 1023.826 415 415 0.1273148 0.06944436
Accept 1023.885 0 very
Began 1024.13 385 314 0.05787035 -0.1903292
Stationary 1024.149 385 314 0.05787035 -0.1903292
Stationary 1024.164 385 314 0.05787035 -0.1903292
Stationary 1024.181 385 314 0.05787035 -0.1903292
Stationary 1024.196 385 314 0.05787035 -0.1903292
Stationary 1024.211 385 314 0.05787035 -0.1903292
Stationary 1024.228 385 314 0.05787035 -0.1903292
Stationary 1024.241 385 314 0.05787035 -0.1903292
Stationary 1024.257 385 314 0.05787035 -0.1903292
Stationary 1024.272 385 314 0.05787035 -0.1903292
Stationary 1024.288 385 314 0.05787035 -0.1903292
Stationary 1024.303 385 314 0.05787035 -0.1903292
Moved 1024.319 396.4801 314 0.08444468 -0.1903292
Moved 1024.336 402.0616 314 0.09736488 -0.1903292
Moved 1024.357 418.1014 328.9453 0.134494 -0.1518899
Stationary 1024.368 418.1014 328.9453 0.134494 -0.1518899
Moved 1024.381 429.8278 337.3708 0.1616383 -0.1302192
