the postal service is very slow
the postal service is very slow
FixStart
0.6 0.6
432 388.8
Began 4468.723 386 257 0.06018519 -0.3369342
Stationary 4468.743 386 257 0.06018519 -0.3369342
Stationary 4468.757 386 257 0.06018519 -0.3369342
Stationary 4468.771 386 257 0.06018519 -0.3369342
Stationary 4468.788 386 257 0.06018519 -0.3369342
Stationary 4468.804 386 257 0.06018519 -0.3369342
Stationary 4468.82 386 257 0.06018519 -0.3369342
Moved 4468.834 386 268.5621 0.06018519 -0.3071964
Moved 4468.85 373.3801 276.011 0.03097236 -0.2880375
Moved 4468.866 371.4756 286.8902 0.026564 -0.2600562
Moved 4468.882 367.1501 298.2664 0.01655112 -0.2307963
Moved 4468.896 364.5516 307.0692 0.01053621 -0.2081554
Moved 4468.912 360.5214 317.1168 0.001206895 -0.1823128
Moved 4468.928 359.7906 324.4659 -0.0004847348 -0.1634107
Moved 4468.943 355.5704 339.4332 -0.01025369 -0.1249147
Moved 4468.958 352.6846 352.4191 -0.01693373 -0.0915149
Moved 4468.975 352 361.1714 -0.01851852 -0.06900348
Moved 4468.989 350.9653 371.243 -0.02091373 -0.04309925
Moved 4469.004 350 381.3036 -0.02314816 -0.01722328
Moved 4469.019 349.0878 389.561 -0.0252597 0.004014929
Moved 4469.035 349 393.001 -0.02546296 0.01286263
Moved 4469.051 349 400.2794 -0.02546296 0.03158282
Moved 4469.066 348.1277 404.6168 -0.02748216 0.04273869
Moved 4469.082 348 407.6372 -0.0277778 0.05050718
Moved 4469.098 348 411.5123 -0.0277778 0.06047405
Moved 4469.113 348 414.3885 -0.0277778 0.0678717
Moved 4469.127 348 415.6348 -0.0277778 0.07107719
Moved 4469.143 348 416.8235 -0.0277778 0.07413456
Moved 4469.157 348 418.2084 -0.0277778 0.07769651
Moved 4469.173 348 419.6528 -0.0277778 0.08141141
Stationary 4469.189 348 420 -0.0277778 0.08230445
Stationary 4469.205 348 420 -0.0277778 0.08230445
Stationary 4469.219 348 420 -0.0277778 0.08230445
Moved 4469.235 369.0786 405.9214 0.02101521 0.04609422
Moved 4469.251 377 398 0.03935188 0.02572008
Moved 4469.267 395.3413 372.0133 0.08180866 -0.04111804
Moved 4469.282 407.2971 349.8178 0.1094841 -0.09820529
Moved 4469.297 416.7971 328.0931 0.1314748 -0.1540814
Moved 4469.313 423.1203 310.9191 0.1461118 -0.1982534
Moved 4469.328 429.8477 293.8806 0.1616846 -0.2420767
Moved 4469.343 434.4348 279.5505 0.1723029 -0.278934
Moved 4469.358 437 270.5 0.1782407 -0.302212
Moved 4469.374 439.3267 263.0198 0.1836267 -0.3214511
Moved 4469.39 441.103 256.5879 0.1877385 -0.3379941
Moved 4469.404 442 251.3785 0.1898148 -0.3513926
Moved 4469.42 442.9918 247.0245 0.1921107 -0.3625913
Moved 4469.436 443 245.5853 0.1921296 -0.3662929
Moved 4469.451 443 243 0.1921296 -0.3729424
Stationary 4469.466 443 242.8485 0.1921296 -0.3733321
Moved 4469.484 443 241.6913 0.1921296 -0.3763084
Moved 4469.5 443 240.5 0.1921296 -0.3793725
Moved 4469.513 443 239.853 0.1921296 -0.3810365
Moved 4469.529 437.1098 240 0.1784949 -0.3806585
Moved 4469.543 426.6848 240 0.1543631 -0.3806585
Moved 4469.558 416.7087 253.0652 0.1312702 -0.3470545
Moved 4469.577 404.5343 261.3104 0.1030887 -0.3258477
Moved 4469.589 393.9626 269.8299 0.07861713 -0.3039355
Moved 4469.605 381.1663 282.667 0.04899601 -0.2709182
Moved 4469.619 369.8776 294.1399 0.02286484 -0.2414098
Moved 4469.635 359.7764 304.2236 -0.0005176167 -0.2154744
Moved 4469.65 348.6946 316.2062 -0.02616997 -0.1846547
Moved 4469.666 338.6237 326.3763 -0.04948229 -0.1584971
Moved 4469.683 332.0802 333.7038 -0.06462921 -0.1396507
Moved 4469.697 327.2434 339.6957 -0.07582535 -0.1242396
Moved 4469.712 320.2223 348.1333 -0.0920781 -0.1025378
Moved 4469.729 311.9919 358.6113 -0.1111298 -0.07558823
Moved 4469.743 306.0548 367.4178 -0.1248732 -0.05293772
Moved 4469.757 299.9671 376.0658 -0.138965 -0.03069505
Moved 4469.773 293.4137 383.5863 -0.154135 -0.0113521
Moved 4469.79 289.5 392 -0.1631944 0.01028803
Moved 4469.804 286.757 394.9907 -0.1695441 0.01798021
Moved 4469.83 281 403.5 -0.1828704 0.03986618
Moved 4469.846 279.0447 405.9553 -0.1873965 0.04618119
Stationary 4469.855 279.0447 405.9553 -0.1873965 0.04618119
Moved 4469.866 277.5835 407.4165 -0.190779 0.04993945
Moved 4469.882 276.1423 409.8577 -0.1941149 0.05621824
Moved 4469.897 274.692 411.308 -0.1974723 0.05994863
Moved 4469.913 275 412.5 -0.1967592 0.06301432
Moved 4469.928 274 413 -0.199074 0.06430033
Moved 4469.944 274 414.2584 -0.199074 0.06753701
Moved 4469.958 274 415 -0.199074 0.06944436
Ended 4469.974 274 415 -0.199074 0.06944436
Candidates 4470.112 12 the there threw trigger tiger further either where rubber right roger huge
Began 4470.543 406 206 0.1064815 -0.4681071
Stationary 4470.562 406 206 0.1064815 -0.4681071
Stationary 4470.577 406 206 0.1064815 -0.4681071
Stationary 4470.59 406 206 0.1064815 -0.4681071
Moved 4470.606 406 224.5576 0.1064815 -0.4203765
Moved 4470.623 391 242.5 0.07175922 -0.3742284
Moved 4470.638 387.1235 272.4442 0.06278584 -0.2972114
Moved 4470.653 382.7761 289.8954 0.0527225 -0.2523266
Moved 4470.669 381.2122 305.9087 0.04910231 -0.2111402
Moved 4470.684 378.0787 322.567 0.04184892 -0.1682948
Moved 4470.7 376.5966 335.6306 0.03841807 -0.134695
Moved 4470.715 375.1566 346.0603 0.03508478 -0.1078697
Moved 4470.73 375 357.2603 0.03472219 -0.07906321
Moved 4470.746 374 366.0491 0.03240744 -0.05645807
Moved 4470.761 372.8366 373.817 0.0297144 -0.03647894
Moved 4470.777 373 377.7342 0.0300926 -0.0264039
Moved 4470.791 373 382.3799 0.0300926 -0.01445496
Moved 4470.807 373 384.1351 0.0300926 -0.009940543
Moved 4470.822 373 387.1448 0.0300926 -0.002199691
Ended 4470.837 373 388 0.0300926 -3.924585E-08
Accept 4470.88 0 the
Began 4471.408 327 284 -0.07638887 -0.2674897
Stationary 4471.426 327 284 -0.07638887 -0.2674897
Stationary 4471.439 327 284 -0.07638887 -0.2674897
Stationary 4471.454 327 284 -0.07638887 -0.2674897
Stationary 4471.469 327 284 -0.07638887 -0.2674897
Stationary 4471.486 327 284 -0.07638887 -0.2674897
Moved 4471.5 342.3856 298.991 -0.04077405 -0.2289326
Moved 4471.517 359.9902 311.0701 -2.269944E-05 -0.1978649
Moved 4471.532 372.4594 316.7297 0.0288412 -0.1833085
Moved 4471.547 410.1921 338.9056 0.1161855 -0.1262716
Moved 4471.563 432.9421 351.1025 0.1688474 -0.09490111
Moved 4471.578 454.2777 361.1111 0.2182356 -0.06915881
Moved 4471.594 475.894 370.8839 0.2682731 -0.04402302
Moved 4471.609 493.1933 377.8151 0.3083177 -0.02619567
Moved 4471.622 508.005 384.002 0.3426042 -0.01028296
Moved 4471.639 520.9534 390.4767 0.3725775 0.006370191
Moved 4471.654 534.2773 397.1849 0.4034197 0.02362357
Moved 4471.669 544.8898 401.9587 0.4279857 0.03590191
Moved 4471.688 553.5744 406.2872 0.4480888 0.04703498
Moved 4471.701 560.458 409.729 0.4640232 0.05588731
Moved 4471.715 566.2102 411.3026 0.4773384 0.05993454
Moved 4471.73 571.9963 414.4982 0.4907323 0.06815369
Moved 4471.747 575.5912 415.8637 0.4990537 0.07166588
Moved 4471.763 578.5312 418.5312 0.5058593 0.07852668
Moved 4471.778 580.7034 419 0.5108874 0.07973251
Moved 4471.802 583.5768 420.5768 0.5175389 0.08378794
Stationary 4471.812 583.5768 420.5768 0.5175389 0.08378794
Moved 4471.824 584.5 421.5 0.5196759 0.08616251
Moved 4471.839 585.2306 422.2306 0.5213671 0.0880416
Stationary 4471.854 585.2306 422.2306 0.5213671 0.0880416
Moved 4471.87 585 423.0118 0.5208333 0.09005099
Stationary 4471.886 585 423 0.5208333 0.09002049
Moved 4471.9 585 424.5 0.5208333 0.09387855
Moved 4471.917 576.8565 425.1633 0.5019827 0.09558465
Moved 4471.934 568.4247 426 0.4824647 0.09773654
Moved 4471.948 557.4276 427.1965 0.4570084 0.1008141
Moved 4471.963 548.5 427 0.4363426 0.1003086
Moved 4471.979 537.5952 427 0.4111 0.1003086
Moved 4471.995 523.1996 427 0.3777768 0.1003086
Moved 4472.01 513.0273 427 0.35423 0.1003086
Moved 4472.024 500.4294 427 0.325068 0.1003086
Moved 4472.041 486.0242 415.0193 0.2917226 0.06949413
Moved 4472.056 467.7419 410.2473 0.2494026 0.05722042
Moved 4472.072 451.7271 403.0577 0.2123312 0.03872875
Moved 4472.089 439.8392 396.9036 0.184813 0.02290003
Moved 4472.103 421.7089 388.3038 0.1428447 0.0007814242
Moved 4472.116 406.9609 380.9804 0.1087058 -0.01805451
Moved 4472.134 390.7491 371.9541 0.07117857 -0.04127039
Moved 4472.148 371.0841 360.7624 0.02565771 -0.07005558
Moved 4472.164 356.0515 353.3871 -0.009140025 -0.08902506
Moved 4472.179 341.4046 346.2023 -0.04304488 -0.1075044
Moved 4472.194 329.8101 341.0046 -0.06988406 -0.1208731
Moved 4472.211 313.2758 331.7868 -0.1081577 -0.1445813
Moved 4472.225 298.4672 324.2336 -0.1424371 -0.1640083
Moved 4472.242 288.2782 319.6391 -0.1660226 -0.1758254
Moved 4472.256 279.8405 315.9362 -0.1855545 -0.1853494
Moved 4472.272 271.1761 311.588 -0.205611 -0.1965329
Moved 4472.287 262.439 306.2634 -0.2258356 -0.2102278
Moved 4472.302 258.0486 303.0364 -0.2359986 -0.2185277
Moved 4472.317 252.2952 298.7214 -0.2493168 -0.2296261
Moved 4472.333 247.5449 296.2725 -0.2603126 -0.2359247
Moved 4472.349 244.3951 294.6975 -0.2676041 -0.2399756
Moved 4472.363 240.5233 293.2616 -0.2765665 -0.2436687
Moved 4472.378 237.6321 291.8161 -0.2832589 -0.2473866
Moved 4472.394 234.7612 291 -0.2899046 -0.2494857
Moved 4472.41 233.1996 290.1996 -0.2935195 -0.2515443
Moved 4472.425 231.8223 290 -0.2967076 -0.2520577
Moved 4472.441 230.3892 289.3892 -0.300025 -0.2536288
Moved 4472.457 228.9452 289 -0.3033676 -0.2546296
Stationary 4472.472 228.5081 289 -0.3043794 -0.2546296
Moved 4472.486 227.073 289 -0.3077014 -0.2546296
Moved 4472.502 225.631 289 -0.3110395 -0.2546296
Moved 4472.517 224.5 289 -0.3136574 -0.2546296
Moved 4472.541 222.8285 289 -0.3175266 -0.2546296
Stationary 4472.552 222.8285 289 -0.3175266 -0.2546296
Moved 4472.563 222 289 -0.3194444 -0.2546296
Moved 4472.579 220.7731 289 -0.3222845 -0.2546296
Moved 4472.595 219.5 289 -0.3252315 -0.2546296
Moved 4472.61 218.9484 289 -0.3265084 -0.2546296
Stationary 4472.625 218.9484 289 -0.3265084 -0.2546296
Moved 4472.643 217.7052 289 -0.329386 -0.2546296
Moved 4472.657 216.9429 289 -0.3311507 -0.2546296
Stationary 4472.673 217 289 -0.3310185 -0.2546296
Stationary 4472.687 217 289 -0.3310185 -0.2546296
Stationary 4472.701 217 289 -0.3310185 -0.2546296
Moved 4472.717 217 296.0444 -0.3310185 -0.2365114
Moved 4472.734 226.2901 303.6357 -0.3095137 -0.2169863
Moved 4472.75 237.1459 316.4604 -0.2843845 -0.184001
Moved 4472.765 259.5533 339.4327 -0.2325155 -0.1249158
Moved 4472.78 278.0092 356.7008 -0.1897935 -0.08050204
Moved 4472.794 294.9891 374.7382 -0.1504883 -0.03410975
Moved 4472.811 311.187 389.9882 -0.1129932 0.005113539
Moved 4472.826 324.0436 403.0436 -0.08323237 0.03869245
Moved 4472.843 335.5043 414.5043 -0.05670299 0.06816947
Moved 4472.856 341.5896 421.6879 -0.04261667 0.08664566
Moved 4472.873 347.9003 430.4803 -0.02800862 0.1092599
Moved 4472.889 352.0352 438.0879 -0.01843715 0.1288268
Moved 4472.903 354.8963 440.8964 -0.01181404 0.1360503
Moved 4472.918 355 444.801 -0.01157408 0.1460929
Moved 4472.935 355 446.3358 -0.01157408 0.1500405
Moved 4472.948 355 447.7795 -0.01157408 0.1537539
Stationary 4472.964 355 448 -0.01157408 0.1543209
Stationary 4472.98 355 448 -0.01157408 0.1543209
Moved 4472.995 341.618 448 -0.04255091 0.1543209
Moved 4473.01 331.5125 448 -0.06594325 0.1543209
Moved 4473.026 314.5858 434.4692 -0.1051255 0.1195195
Moved 4473.042 300.1424 428.7141 -0.1385593 0.1047173
Moved 4473.057 281.5484 417.1613 -0.1816008 0.07500338
Moved 4473.072 267.3484 407.9532 -0.2144714 0.05131988
Moved 4473.088 246.0248 392.2543 -0.2638314 0.01094198
Moved 4473.103 233.534 384.0226 -0.2927454 -0.0102299
Moved 4473.119 220.4519 374.3389 -0.3230281 -0.03513658
Moved 4473.135 210.3245 367.0889 -0.3464711 -0.05378369
Moved 4473.154 202.883 361.5298 -0.3636967 -0.0680819
Moved 4473.166 194.4031 354.6693 -0.3833263 -0.08572723
Moved 4473.18 190 350 -0.3935185 -0.09773669
Moved 4473.195 185.4713 346.3142 -0.4040017 -0.1072166
Moved 4473.21 178.6238 340.899 -0.4198523 -0.1211445
Moved 4473.226 173.8446 335.8446 -0.4309154 -0.1341445
Moved 4473.242 168.3712 331.5284 -0.4435852 -0.1452459
Moved 4473.258 164.2036 328.2036 -0.4532324 -0.1537974
Moved 4473.272 160.925 324.925 -0.4608218 -0.16223
Moved 4473.288 158.0473 322.0473 -0.467483 -0.1696314
Moved 4473.304 154.8228 319.2343 -0.4749471 -0.1768668
Moved 4473.32 150.9216 314.9216 -0.4839777 -0.1879588
Moved 4473.335 149.535 313.535 -0.4871874 -0.1915251
Moved 4473.349 147.0909 311.0909 -0.492845 -0.1978114
Moved 4473.364 145.6595 309.6595 -0.4961586 -0.2014931
Stationary 4473.38 145.6595 309.6595 -0.4961586 -0.2014931
Moved 4473.396 145 309 -0.4976852 -0.2031893
Stationary 4473.411 145 309 -0.4976852 -0.2031893
Moved 4473.429 144.2795 309 -0.499353 -0.2031893
Moved 4473.442 143.5 309 -0.5011575 -0.2031893
Stationary 4473.457 143.5 309 -0.5011575 -0.2031893
Moved 4473.472 144 309 -0.5000001 -0.2031893
Moved 4473.489 162.71 312.3731 -0.4566898 -0.1945137
Moved 4473.503 188.548 318.7708 -0.3968797 -0.1780588
Moved 4473.521 220.0156 320.035 -0.3240381 -0.1748071
Moved 4473.537 275.5859 321.4891 -0.1954029 -0.1710673
Moved 4473.559 346.3094 323 -0.03169109 -0.1671811
Moved 4473.572 380.2275 323.7925 0.04682282 -0.1651428
Stationary 4473.583 380.2275 323.7925 0.04682282 -0.1651428
Moved 4473.597 408.5955 324 0.1124895 -0.164609
Moved 4473.612 430.2642 324 0.1626486 -0.164609
Moved 4473.628 444.896 324 0.1965184 -0.164609
Moved 4473.644 465.1022 324 0.2432921 -0.164609
Moved 4473.659 476.7645 324 0.2702881 -0.164609
Moved 4473.674 488.6419 324 0.2977822 -0.164609
Moved 4473.695 498.5 324 0.3206019 -0.164609
Moved 4473.706 504.802 317.2772 0.3351898 -0.1819004
Moved 4473.721 510.5817 317 0.3485687 -0.1826131
Moved 4473.735 512.2903 317 0.3525239 -0.1826131
Moved 4473.751 514.9554 316.0223 0.3586932 -0.185128
Moved 4473.766 517.809 316 0.3652987 -0.1851853
Moved 4473.781 518.8512 316 0.3677111 -0.1851853
Moved 4473.797 520.292 316 0.3710463 -0.1851853
Moved 4473.812 521 315.2639 0.3726852 -0.1870786
Moved 4473.827 522.1771 315 0.3754101 -0.1877573
Stationary 4473.843 522.1771 315 0.3754101 -0.1877573
Ended 4473.857 522 315 0.375 -0.1877573
Candidates 4473.963 12 postal partial portal peak park powell paul ideal spatial goal payroll distal
Began 4474.394 448 199 0.2037037 -0.4861111
Stationary 4474.414 448 199 0.2037037 -0.4861111
Stationary 4474.427 448 199 0.2037037 -0.4861111
Stationary 4474.443 448 199 0.2037037 -0.4861111
Moved 4474.458 448 218.3087 0.2037037 -0.4364488
Moved 4474.474 448 232.818 0.2037037 -0.3991308
Moved 4474.49 437.273 271.0858 0.1788727 -0.3007054
Moved 4474.506 436.1476 286.2296 0.1762675 -0.2617553
Moved 4474.522 436 316.5325 0.1759259 -0.1838156
Moved 4474.537 436 331.1773 0.1759259 -0.1461491
Moved 4474.552 436 345.1913 0.1759259 -0.1101046
