a picture is worth many words
a picture is worth many words
Basic
0.6 0.6
432 388.8
Began 1331.29 108 413 -0.5833333 0.06430033
Stationary 1331.301 108 413 -0.5833333 0.06430033
Stationary 1331.313 108 413 -0.5833333 0.06430033
Stationary 1331.331 108 413 -0.5833333 0.06430033
Stationary 1331.345 108 413 -0.5833333 0.06430033
Stationary 1331.359 108 413 -0.5833333 0.06430033
Ended 1331.376 108 413 -0.5833333 0.06430033
Candidates 1331.433 2 a q
Began 1331.836 342 319 -0.04166668 -0.1774692
Stationary 1331.853 342 319 -0.04166668 -0.1774692
Stationary 1331.869 342 319 -0.04166668 -0.1774692
Moved 1331.885 342 339.3682 -0.04166668 -0.1250819
Moved 1331.899 342 357.0278 -0.04166668 -0.07966115
Moved 1331.915 342 380.9068 -0.04166668 -0.01824391
Moved 1331.931 349.6709 400.051 -0.02390991 0.0309952
Moved 1331.946 351.1095 419.5334 -0.0205798 0.08110431
Moved 1331.961 352.1725 426.2074 -0.01811926 0.09826997
Moved 1331.978 353.6629 435.3143 -0.0146693 0.121693
Ended 1331.992 354 441.4339 -0.01388888 0.1374328
Accept 1332.034 0 a
Began 1332.434 554 482 0.4490741 0.2417695
Stationary 1332.454 554 482 0.4490741 0.2417695
Stationary 1332.469 554 482 0.4490741 0.2417695
Stationary 1332.483 554 482 0.4490741 0.2417695
Stationary 1332.499 554 482 0.4490741 0.2417695
Stationary 1332.514 554 482 0.4490741 0.2417695
Stationary 1332.53 554 482 0.4490741 0.2417695
Stationary 1332.546 554 482 0.4490741 0.2417695
Moved 1332.561 542.7092 482 0.4229379 0.2417695
Moved 1332.577 541.5099 482 0.4201618 0.2417695
Moved 1332.602 535.1494 482 0.4054385 0.2417695
Moved 1332.615 531.8886 482 0.3978903 0.2417695
Stationary 1332.627 531.8886 482 0.3978903 0.2417695
Moved 1332.639 527.5254 482 0.3877903 0.2417695
Moved 1332.655 524.1533 482 0.3799846 0.2417695
Moved 1332.67 519.8161 482 0.3699447 0.2417695
Moved 1332.686 514.0114 482 0.3565079 0.2417695
Moved 1332.701 509.2343 482 0.3454498 0.2417695
Moved 1332.716 503.4897 491.6429 0.3321521 0.2665713
Moved 1332.732 498.737 489.8157 0.3211505 0.2618717
Moved 1332.747 491.7393 490 0.3049522 0.2623456
Moved 1332.762 488.5 491.5 0.2974537 0.2662036
Moved 1332.778 482.0357 492.7928 0.28249 0.2695289
Moved 1332.793 474.8706 495.4518 0.2659042 0.2763677
Moved 1332.808 469.3503 497.6624 0.2531256 0.2820535
Moved 1332.824 463.6194 500.1903 0.2398597 0.2885553
Moved 1332.839 459.5 500 0.2303241 0.2880658
Moved 1332.855 456.0541 501 0.2223476 0.2906378
Moved 1332.871 451.7974 501 0.2124939 0.2906378
Moved 1332.885 450.2992 501 0.2090259 0.2906378
Moved 1332.901 449.0926 501 0.2062328 0.2906378
Moved 1332.917 446.3134 501 0.1997995 0.2906378
Moved 1332.932 443.6518 495.5209 0.1936384 0.2765453
Moved 1332.948 437.8519 486.2778 0.1802127 0.252772
Moved 1332.963 431.4077 472.3785 0.1652956 0.2170229
Moved 1332.98 424.2446 455.187 0.1487143 0.172806
Moved 1332.994 417.7638 443.7337 0.1337126 0.143348
Moved 1333.009 407.0907 418.48 0.1090062 0.07839509
Moved 1333.025 395.8496 394.5553 0.08298516 0.01686026
Moved 1333.04 385.3597 369.5593 0.05870292 -0.04743003
Moved 1333.055 374.8559 347.7118 0.0343886 -0.103622
Moved 1333.072 366.2621 324.6989 0.01449555 -0.1628115
Moved 1333.086 359.5247 306.4691 -0.001100351 -0.209699
Moved 1333.102 355.066 295.165 -0.01142129 -0.2387732
Moved 1333.119 350.7713 283.7234 -0.0213628 -0.2682012
Moved 1333.135 345.46 271.0733 -0.03365745 -0.3007374
Moved 1333.147 342.4421 262.3264 -0.04064327 -0.3232347
Moved 1333.162 339.5607 255.1213 -0.04731327 -0.3417661
Moved 1333.178 337.8428 250.5283 -0.0512899 -0.3535794
Moved 1333.192 336.4086 247.8171 -0.05460972 -0.3605526
Moved 1333.208 335.2119 245.4238 -0.0573799 -0.3667083
Moved 1333.224 333.8399 241.5198 -0.06055579 -0.3767496
Moved 1333.24 332.4041 240.4041 -0.06387945 -0.3796193
Moved 1333.255 330.9622 238.9622 -0.0672171 -0.3833278
Moved 1333.271 331 237.5266 -0.06712963 -0.38702
Moved 1333.286 329.0829 237 -0.07156744 -0.3883744
Moved 1333.301 327.5787 237 -0.0750492 -0.3883744
Moved 1333.317 324.0806 237 -0.08314669 -0.3883744
Moved 1333.334 319.1732 249.437 -0.09450644 -0.3563863
Moved 1333.347 313.4074 263.9814 -0.1078532 -0.3189778
Moved 1333.363 308.5056 283.6406 -0.1192001 -0.2684141
Moved 1333.379 305.448 303.8642 -0.1262778 -0.2163987
Moved 1333.394 304.2874 328.8271 -0.1289644 -0.1521936
Moved 1333.41 304 354.7437 -0.1296296 -0.08553579
Moved 1333.427 304 379 -0.1296296 -0.02314815
Moved 1333.441 308.5871 402.6932 -0.1190113 0.03779124
Moved 1333.456 312.0874 428.3109 -0.1109088 0.1036801
Moved 1333.473 315.0592 441.2959 -0.1040297 0.1370779
Moved 1333.487 318.9047 454.7141 -0.09512801 0.1715896
Moved 1333.502 321.811 466.2441 -0.08840044 0.201245
Moved 1333.517 323.8429 472.3715 -0.08369709 0.2170049
Moved 1333.54 328.6057 483.2115 -0.07267187 0.2448854
Stationary 1333.551 328.6057 483.2115 -0.07267187 0.2448854
Moved 1333.563 329.8381 486.6763 -0.06981914 0.2537969
Moved 1333.58 332.5301 489.5301 -0.06358782 0.261137
Moved 1333.595 333.7152 491.4305 -0.06084437 0.2660248
Moved 1333.61 335.1469 492 -0.0575303 0.2674896
Moved 1333.625 336.5924 493.5924 -0.05418415 0.2715854
Moved 1333.641 338.0309 495.0309 -0.05085443 0.2752852
Moved 1333.656 340.1563 495 -0.04593446 0.2752057
Moved 1333.672 345.1811 496 -0.03430297 0.2777777
Moved 1333.687 350.9355 496 -0.02098267 0.2777777
Moved 1333.702 358.1264 496 -0.004337082 0.2777777
Moved 1333.717 367.1708 496 0.0165991 0.2777777
Moved 1333.733 377.0646 496 0.03950139 0.2777777
Moved 1333.748 388.1667 496 0.06520083 0.2777777
Moved 1333.764 396.2963 496 0.08401911 0.2777777
Moved 1333.779 404.8569 496 0.1038355 0.2777777
Moved 1333.795 412.984 496 0.1226481 0.2777777
Moved 1333.81 419.8998 496 0.138657 0.2777777
Moved 1333.827 424.8481 496 0.1501112 0.2777777
Moved 1333.84 429.1658 496 0.1601061 0.2777777
Moved 1333.856 431.9764 496 0.1666122 0.2777777
