do you prefer a window seat
Moved 193.3575 556.519 451.0962 0.4549052 0.1622844
Moved 193.3726 530.9395 453.1768 0.3956932 0.1676356
Moved 193.3885 515.8569 454 0.3607798 0.169753
Moved 193.4031 500.0532 454 0.3241972 0.169753
Moved 193.4182 484 454 0.287037 0.169753
Moved 193.4346 475.7913 447.7913 0.2680354 0.153784
Moved 193.4491 467.5093 444.5031 0.2488641 0.1453268
Moved 193.4643 462.1418 444.3806 0.2364393 0.1450118
Ended 193.4791 461 444 0.2337964 0.1440329
Candidates 193.585 12 you toy foot your root out for tour got put report roy
Began 194.0031 439 270 0.1828703 -0.303498
Stationary 194.0191 439 270 0.1828703 -0.303498
Stationary 194.0345 439 270 0.1828703 -0.303498
Stationary 194.0497 439 270 0.1828703 -0.303498
Stationary 194.0647 439 270 0.1828703 -0.303498
Stationary 194.0804 439 270 0.1828703 -0.303498
Stationary 194.096 439 270 0.1828703 -0.303498
Moved 194.1159 439 291.8835 0.1828703 -0.2472131
Moved 194.1284 439 310.2065 0.1828703 -0.2000861
Moved 194.1436 439 330.4704 0.1828703 -0.1479672
Moved 194.1585 439 356.9421 0.1828703 -0.07988156
Moved 194.1733 439 378.592 0.1828703 -0.02419758
Moved 194.199 439 399.3597 0.1828703 0.02921716
Moved 194.2126 439 405.555 0.1828703 0.04515169
Stationary 194.2238 439 405.555 0.1828703 0.04515169
Moved 194.2353 439 410.692 0.1828703 0.0583642
Moved 194.2502 439 413.5528 0.1828703 0.06572209
Moved 194.2667 439 415.6075 0.1828703 0.07100686
Moved 194.2819 439 416.9734 0.1828703 0.07452015
Stationary 194.2975 439 417 0.1828703 0.0745884
Ended 194.3157 439 417 0.1828703 0.0745884
Accept 194.3389 0 you
Began 194.5692 408 285 0.1111111 -0.2649178
Stationary 194.5884 408 285 0.1111111 -0.2649178
Stationary 194.6043 408 285 0.1111111 -0.2649178
Stationary 194.622 408 285 0.1111111 -0.2649178
Stationary 194.6371 408 285 0.1111111 -0.2649178
Stationary 194.6502 408 285 0.1111111 -0.2649178
Moved 194.6663 430.6546 301.9192 0.1635523 -0.2214013
Moved 194.6827 448.5 316 0.2048611 -0.1851853
Moved 194.6987 487.445 346.504 0.2950117 -0.1067286
Moved 194.7137 521.7874 367.3533 0.3745079 -0.05310373
Moved 194.7293 541.4134 377.8205 0.4199384 -0.02618185
Moved 194.7453 563.5 395.5 0.4710648 0.01929004
Moved 194.7598 581.5712 404.1428 0.5128964 0.04151941
Moved 194.7743 598.1651 415.11 0.5513081 0.06972744
Moved 194.7896 608.9665 422.1041 0.5763113 0.08771613
Moved 194.8056 616.5699 428.5699 0.5939119 0.1043465
Moved 194.8207 621.1609 432.1073 0.6045392 0.1134447
Moved 194.8368 623.8315 433.4158 0.610721 0.11681
Moved 194.8513 624.5 434.5 0.6122685 0.1195987
Stationary 194.8669 624.5 434.5 0.6122685 0.1195987
Moved 194.8819 624 435.1691 0.6111112 0.1213195
Moved 194.8977 624 436.5 0.6111112 0.1247428
Moved 194.9139 611.7518 437.1135 0.5827588 0.1263206
Moved 194.9286 605.7725 437 0.5689179 0.1260288
Moved 194.9428 585.6257 437 0.5222818 0.1260288
Moved 194.9673 543.7083 438 0.4252506 0.1286007
Stationary 194.978 543.7083 438 0.4252506 0.1286007
Moved 194.9896 517.0588 438 0.3635621 0.1286007
Moved 195.006 495.7693 438 0.3142807 0.1286007
Moved 195.0219 471 426 0.2569444 0.09773654
Moved 195.0363 450 424 0.2083333 0.09259254
Moved 195.0527 420.6342 420.439 0.140357 0.08343367
Moved 195.0691 396.6724 417.4908 0.08488983 0.07585086
Moved 195.0828 383 415 0.05324075 0.06944436
Moved 195.0976 367.2767 414.1161 0.01684417 0.06717093
Moved 195.1138 354.7882 412.7543 -0.01206428 0.06366836
Moved 195.1298 343.7091 411.387 -0.03771032 0.06015173
Moved 195.1448 334.1481 410.0212 -0.05984242 0.05663871
Moved 195.1602 328.8637 410 -0.07207468 0.05658428
Moved 195.1749 322.0354 408.6071 -0.08788108 0.0530016
Moved 195.191 316.7139 408.238 -0.1001993 0.05205236
Moved 195.2061 313.745 408 -0.1070717 0.05144025
Moved 195.2213 311.0233 408 -0.113372 0.05144025
Moved 195.2369 309.1478 407 -0.1177134 0.04886827
Stationary 195.252 309 407 -0.1180555 0.04886827
Moved 195.2676 307.5 407 -0.1215278 0.04886827
Moved 195.2827 307.386 407 -0.1217916 0.04886827
Moved 195.2982 306.5 407 -0.1238426 0.04886827
Moved 195.3145 307 405.8266 -0.1226852 0.04585026
Moved 195.3302 307 402.4301 -0.1226852 0.03711426
Moved 195.3449 315.5842 385.9777 -0.1028143 -0.005201528
Moved 195.3605 329.4617 360.969 -0.07069056 -0.06952418
Moved 195.3744 345.0859 337.0625 -0.03452331 -0.1310122
Moved 195.391 357.0332 316.6699 -0.006867597 -0.1834621
Moved 195.4064 371.7326 301.2674 0.02715876 -0.2230778
Moved 195.4263 378.0699 290.9302 0.04182835 -0.2496652
Moved 195.438 382.9444 285.0741 0.05311201 -0.2647272
Moved 195.4522 385.6929 280.9607 0.05947431 -0.2753069
Moved 195.4679 386.7113 278.5775 0.06183167 -0.2814367
Moved 195.4832 388.0761 276.9239 0.06499101 -0.2856897
Stationary 195.4981 388 277 0.06481478 -0.2854939
Moved 195.5135 388 275.6316 0.06481478 -0.2890134
Moved 195.5289 389.5 276 0.06828706 -0.288066
Stationary 195.5445 389.5 276 0.06828706 -0.288066
Moved 195.562 384.3658 284.1099 0.05640218 -0.2672071
Moved 195.5754 374.4108 304.1197 0.03335843 -0.2157416
Moved 195.5905 367.4174 320.7983 0.01716981 -0.1728438
Moved 195.6055 361.3062 337.7344 0.003023744 -0.1292841
Moved 195.6234 356.9204 348.6989 -0.007128617 -0.1010833
Moved 195.6371 351.8047 361.4882 -0.01897057 -0.06818897
Moved 195.6533 346.344 375.1401 -0.03161117 -0.03307586
Moved 195.6689 343.4295 384.7115 -0.03835763 -0.00845815
Moved 195.6846 340.7027 390.5947 -0.04466976 0.006673483
Moved 195.6992 339.5 397.5 -0.04745369 0.02443408
Moved 195.7143 339 400.6356 -0.04861111 0.03249883
Moved 195.7302 339 403.4873 -0.04861111 0.0398336
Moved 195.746 339 405.4594 -0.04861111 0.04490582
Moved 195.7603 339 407.3307 -0.04861111 0.04971885
Moved 195.7762 339 411.0823 -0.04861111 0.05936791
Moved 195.7908 357.1001 415.1769 -0.006712824 0.06989945
Moved 195.8076 364.3058 417.5159 0.009967288 0.07591542
Moved 195.821 371.6089 420.2435 0.02687245 0.08293081
Moved 195.844 379.946 421.491 0.04617125 0.0861394
Moved 195.8547 380 421 0.04629632 0.08487643
Ended 195.8688 383.5 421 0.05439818 0.08487643
Candidates 196.0369 12 prefer order forget other powder peter operate pray poetry post forest horse
Began 196.4826 453 295 0.2152778 -0.2391976
Stationary 196.5003 453 295 0.2152778 -0.2391976
Stationary 196.5166 453 295 0.2152778 -0.2391976
Stationary 196.5301 453 295 0.2152778 -0.2391976
Stationary 196.5461 453 295 0.2152778 -0.2391976
Moved 196.5624 453 308.8892 0.2152778 -0.2034744
Moved 196.5773 453 322.3782 0.2152778 -0.1687803
Moved 196.5921 453 336.9079 0.2152778 -0.1314098
Moved 196.6079 453 343.3434 0.2152778 -0.1148575
Moved 196.6243 453 351.6297 0.2152778 -0.093545
Moved 196.6386 447.4304 368.1609 0.2023852 -0.05102644
Moved 196.656 446 378.1862 0.199074 -0.02524144
Moved 196.6702 445 387.7217 0.1967593 -0.0007157266
Moved 196.6849 445 393.6933 0.1967593 0.01464322
Moved 196.7011 443.7408 396.5184 0.1938444 0.02190951
Moved 196.7167 444 400.5 0.1944444 0.03215016
Moved 196.7323 444 402.3486 0.1944444 0.03690488
Moved 196.7469 444 404.0383 0.1944444 0.04125077
Moved 196.7621 444 405.4031 0.1944444 0.04476111
Moved 196.778 443 406.7716 0.1921296 0.04828084
Moved 196.7935 443 407.5 0.1921296 0.05015428
Moved 196.8126 443 408.2516 0.1921296 0.05208733
Ended 196.825 443 408.2516 0.1921296 0.05208733
Accept 196.8654 0 prefer
Began 197.069 458 323 0.2268519 -0.1671811
Stationary 197.0851 458 323 0.2268519 -0.1671811
Stationary 197.1003 458 323 0.2268519 -0.1671811
Stationary 197.1161 458 323 0.2268519 -0.1671811
Moved 197.1308 451.2095 323 0.2111331 -0.1671811
Moved 197.1471 438.1896 323 0.1809943 -0.1671811
Moved 197.163 421.875 323 0.1432292 -0.1671811
Moved 197.1777 403.4185 323 0.1005057 -0.1671811
Moved 197.1933 388.4489 323 0.06585389 -0.1671811
Moved 197.208 369.0571 323 0.02096554 -0.1671811
Moved 197.2232 348.5 323 -0.02662038 -0.1671811
Moved 197.2384 336.2655 323 -0.05494098 -0.1671811
Moved 197.2553 326.3787 323 -0.07782702 -0.1671811
Moved 197.2701 319 323 -0.09490739 -0.1671811
Moved 197.2857 310.7156 323 -0.1140842 -0.1671811
Moved 197.3008 305.164 323 -0.1269352 -0.1671811
Moved 197.317 302.4297 323 -0.1332647 -0.1671811
Moved 197.3314 297.7839 323 -0.1440188 -0.1671811
Moved 197.3482 296.0343 323 -0.1480688 -0.1671811
Moved 197.3688 294.6662 323 -0.1512357 -0.1671811
Moved 197.3794 293.3006 323 -0.1543967 -0.1671811
Moved 197.3931 291.9402 323 -0.1575458 -0.1671811
Moved 197.4088 290.5635 323 -0.1607326 -0.1671811
Stationary 197.4242 290.5635 323 -0.1607326 -0.1671811
Moved 197.439 290 323 -0.162037 -0.1671811
Ended 197.4554 290 323 -0.162037 -0.1671811
Candidates 197.6212 12 a as s has had gas faa ass aa da fda ga
Began 197.9286 399 272 0.09027779 -0.2983539
Stationary 197.9489 399 272 0.09027779 -0.2983539
Stationary 197.9629 399 272 0.09027779 -0.2983539
Stationary 197.9781 399 272 0.09027779 -0.2983539
Stationary 197.9944 399 272 0.09027779 -0.2983539
Moved 198.0107 399 279.2629 0.09027779 -0.2796736
Moved 198.0264 399 288.0408 0.09027779 -0.2570966
Moved 198.0412 411 299 0.1180555 -0.2289095
Moved 198.0576 412.3353 315.5087 0.1211464 -0.186449
Moved 198.0713 415.898 334.3882 0.1293936 -0.1378905
Moved 198.0874 417.3105 350.7257 0.1326632 -0.09587017
Moved 198.1028 417.6753 367.1036 0.1335076 -0.05374578
Moved 198.1181 418 380.369 0.1342593 -0.01962701
Moved 198.1337 419.3984 389.7886 0.1374962 0.00460032
Moved 198.1553 419.7835 399.9175 0.1383878 0.03065195
Stationary 198.1658 419.7835 399.9175 0.1383878 0.03065195
Moved 198.1788 420 404.1639 0.1388889 0.04157384
Moved 198.1953 420 406.8464 0.1388889 0.04847326
Moved 198.2111 420 407.7849 0.1388889 0.05088688
Moved 198.2267 421.1491 410.2982 0.1415489 0.05735138
Moved 198.2415 421 411.5 0.1412037 0.06044234
Moved 198.2567 421 411.8864 0.1412037 0.06143609
Stationary 198.2719 421 412 0.1412037 0.06172835
Moved 198.2867 422.2308 412 0.1440528 0.06172835
Ended 198.3014 422.2308 412 0.1440528 0.06172835
Accept 198.3609 0 a
Began 198.4838 434 290 0.1712963 -0.2520577
Stationary 198.5036 434 290 0.1712963 -0.2520577
Stationary 198.5171 434 290 0.1712963 -0.2520577
Stationary 198.5331 434 290 0.1712963 -0.2520577
Stationary 198.5485 434 290 0.1712963 -0.2520577
Stationary 198.5652 434 290 0.1712963 -0.2520577
Stationary 198.5797 434 290 0.1712963 -0.2520577
Moved 198.5946 421.6362 299.8911 0.1426764 -0.2266177
Moved 198.6156 412.0935 305.6916 0.1205868 -0.2116986
Moved 198.6281 401.1984 311.4008 0.09536673 -0.1970146
Moved 198.6422 388.8475 318.3069 0.06677667 -0.1792517
Moved 198.6574 374.8975 326.7925 0.03448486 -0.1574267
Moved 198.6737 359.8835 336.3469 -0.0002697607 -0.1328526
Moved 198.6889 347.9575 343.3617 -0.0278762 -0.1148105
Moved 198.7023 335.6525 351.565 -0.05635987 -0.09371141
Moved 198.7194 327.9533 356.0267 -0.07418215 -0.08223592
Moved 198.7341 318.4119 362.8486 -0.09626875 -0.06468981
Moved 198.7498 309.4248 367.6144 -0.1170722 -0.05243223
Moved 198.767 300.0342 372.9805 -0.1388097 -0.03863056
Moved 198.7811 290.4806 378.4397 -0.1609245 -0.02458926
Moved 198.7972 282.4885 384.1069 -0.1794248 -0.01001307
Moved 198.8115 277.7905 388.2095 -0.1902998 0.0005388848
Moved 198.8264 275.1251 389.4375 -0.1964698 0.003697195
Moved 198.8412 274.6315 391.7371 -0.1976123 0.009611742
Moved 198.8571 274 393.7002 -0.199074 0.01466088
Moved 198.8725 274 396.437 -0.199074 0.02170005
Moved 198.888 279.3133 401.3615 -0.1867748 0.03436587
Moved 198.9033 314.6469 414.5079 -0.1049841 0.0681788
Moved 198.9236 366.2736 429.5529 0.01452218 0.1068745
Moved 198.9343 412.4365 439.7767 0.1213809 0.1331704
Moved 198.9492 433.5462 442.5683 0.1702459 0.1403504
Moved 198.9654 452.0533 445.1505 0.2130864 0.1469918
Moved 198.9802 468.3145 445 0.2507279 0.1466049
Moved 198.9965 478.2737 445 0.2737818 0.1466049
Moved 199.0119 486.7467 437.1288 0.2933952 0.12636
Moved 199.0269 491.9748 435.0126 0.3054971 0.1209171
Moved 199.0423 497.5567 429.4434 0.3184182 0.1065929
Moved 199.0583 502.8408 422.949 0.33065 0.08988933
Moved 199.0735 505.5851 416.8298 0.3370025 0.07415077
Moved 199.0878 508 399.5175 0.3425926 0.0296232
Moved 199.1039 508 371.0524 0.3425926 -0.04358966
Moved 199.1194 508 322.6002 0.3425926 -0.1682094
Moved 199.1347 500.281 280.8686 0.3247246 -0.2755437
Moved 199.1503 500 242.8802 0.324074 -0.3732505
Moved 199.1664 500 210.6007 0.324074 -0.456274
Moved 199.1815 500 186.5 0.324074 -0.5182613
Moved 199.2025 506.5809 167.3704 0.3393077 -0.567463
Moved 199.2141 510.3804 149.7174 0.3481028 -0.6128668
Moved 199.2273 514.5 135.5 0.3576389 -0.6494341
Moved 199.2433 518.8383 125.485 0.3676813 -0.6751928
Moved 199.2588 522.7028 116.3602 0.3766268 -0.6986618
Moved 199.2741 523 113.7257 0.3773148 -0.7054381
Moved 199.2894 524.0139 110.9722 0.3796618 -0.7125202
Moved 199.3039 524 109.9237 0.3796296 -0.7152169
Moved 199.32 524 108.5453 0.3796296 -0.718762
Moved 199.3354 518.2949 109 0.3664234 -0.7175925
Moved 199.3504 509.965 118.38 0.3471412 -0.693467
Moved 199.3653 491.5 139.5 0.3043981 -0.6391461
Moved 199.381 480.9926 164.7169 0.2800755 -0.5742879
Moved 199.3973 474.925 178.4188 0.26603 -0.5390464
Moved 199.4124 467 189.5 0.2476852 -0.5105453
Moved 199.4263 459.3048 200.7074 0.2298723 -0.4817197
Moved 199.4421 449.7702 214.3282 0.2078014 -0.4466867
Moved 199.458 441.5906 222.4094 0.1888672 -0.4259017
Moved 199.4786 429.6426 233.592 0.1612098 -0.3971398
Moved 199.4902 420.0459 240.6815 0.1389952 -0.3789055
Moved 199.5043 410.5529 244.4773 0.1170206 -0.3691427
Moved 199.5198 400.9969 247.7152 0.09490024 -0.3608148
Moved 199.5363 393.6183 249.8234 0.07782023 -0.3553926
Moved 199.5527 381.9023 251.233 0.05069991 -0.3517669
Moved 199.5651 371.5807 254.2042 0.02680729 -0.344125
Moved 199.5813 359.2877 255.968 -0.001648863 -0.3395885
Moved 199.5965 348.2497 258.6876 -0.02719978 -0.3325938
Moved 199.6142 338.0719 260.408 -0.05075942 -0.3281687
Moved 199.6283 328.6037 263.1132 -0.07267664 -0.3212109
Moved 199.6429 319.0184 265.8519 -0.09486487 -0.3141671
Moved 199.6598 311.0775 270.4612 -0.1132465 -0.3023117
Moved 199.6754 303.7564 275.5461 -0.1301934 -0.2892332
Moved 199.689 298.1439 280.8561 -0.1431855 -0.2755758
Moved 199.7076 294.2668 286.311 -0.1521603 -0.2615457
Moved 199.7208 291.1176 290.8237 -0.1594501 -0.2499392
Moved 199.7421 289 298.3597 -0.1643519 -0.2305564
Stationary 199.7516 289 298.3597 -0.1643519 -0.2305564
Moved 199.765 288.2163 300.5674 -0.166166 -0.224878
Moved 199.7823 288 303.1523 -0.1666667 -0.2182296
Moved 199.7978 288 305.8898 -0.1666667 -0.2111888
Moved 199.8132 298.357 311.9835 -0.1426922 -0.1955159
Moved 199.8286 324.3252 325.8289 -0.08258054 -0.1599053
Moved 199.844 374.1475 345.3624 0.03274888 -0.1096648
Moved 199.859 426.7192 365.2438 0.1544426 -0.05852946
Moved 199.8748 469.7848 379.5112 0.2541316 -0.02183333
Moved 199.8899 491.0256 390.8818 0.3033001 0.00741209
Moved 199.9059 515.5112 403.9506 0.3599795 0.04102518
Moved 199.9209 533.7538 412.3141 0.4022079 0.06253611
Moved 199.9359 551.6079 422.0197 0.4435368 0.08749903
Moved 199.9508 559.7506 429.9589 0.4623857 0.1079189
Moved 199.9669 565.629 434.4717 0.475993 0.119526
Moved 199.9869 567.522 437.522 0.4803749 0.1273713
Moved 199.999 568 438.6732 0.4814814 0.1303322
Moved 200.0143 568 441.8068 0.4814814 0.1383918
Moved 200.028 558.9214 448.4847 0.4604662 0.1555676
Moved 200.0433 541.6724 454.9976 0.4205379 0.1723187
Moved 200.0609 519.5334 464.1921 0.3692902 0.1959673
Moved 200.0749 492.1535 472.3539 0.305911 0.2169596
Moved 200.0893 455.7395 474.5186 0.2216193 0.2225273
Moved 200.1062 417.59 476.1218 0.1333101 0.2266505
Moved 200.1214 394.5916 476 0.08007307 0.2263374
Moved 200.1368 347.5 476 -0.02893518 0.2263374
Moved 200.1523 328.0096 476 -0.07405192 0.2263374
Moved 200.1675 298.8607 476 -0.1415261 0.2263374
Moved 200.183 280.0576 469 -0.185052 0.2083333
Moved 200.1981 262.3866 469 -0.2259569 0.2083333
Moved 200.2132 249.9713 467.6635 -0.254696 0.2048957
Ended 200.2348 249.9713 467.6635 -0.254696 0.2048957
Candidates 200.3335 12 window ensure singapore substitute signature website senator unfair frontier sponsor entire somehow
Began 200.8257 431 222 0.1643519 -0.4269547
Stationary 200.8464 431 222 0.1643519 -0.4269547
Stationary 200.8601 431 222 0.1643519 -0.4269547
Stationary 200.8755 431 222 0.1643519 -0.4269547
Stationary 200.8912 431 222 0.1643519 -0.4269547
Moved 200.9066 431 233.0502 0.1643519 -0.3985336
Moved 200.9222 431 249.6388 0.1643519 -0.3558674
Moved 200.937 431 261.6686 0.1643519 -0.3249265
Moved 200.9536 431 271.3304 0.1643519 -0.3000762
Moved 200.9684 431 294.8603 0.1643519 -0.2395568
Moved 200.9841 431 311 0.1643519 -0.1980453
Moved 200.9997 431 319.5 0.1643519 -0.1761832
Moved 201.0161 431 332.3007 0.1643519 -0.1432597
Moved 201.0367 431 345.5092 0.1643519 -0.1092872
Stationary 201.0471 431 345.5092 0.1643519 -0.1092872
Moved 201.0616 431 348.5455 0.1643519 -0.1014775
Moved 201.0759 431 351.1392 0.1643519 -0.0948066
Moved 201.0926 431 352.3897 0.1643519 -0.09159025
Moved 201.1075 431 355.4045 0.1643519 -0.08383606
Moved 201.1221 431 357.0671 0.1643519 -0.0795599
Stationary 201.137 431 357 0.1643519 -0.07973259
Moved 201.1527 431 358 0.1643519 -0.07716057
Moved 201.168 431 359.1676 0.1643519 -0.07415748
Ended 201.1845 431 359.1676 0.1643519 -0.07415748
Accept 201.21 0 window
Began 201.3662 445 300 0.1967593 -0.2263375
Stationary 201.385 445 300 0.1967593 -0.2263375
Stationary 201.3987 445 300 0.1967593 -0.2263375
Stationary 201.4182 445 300 0.1967593 -0.2263375
Stationary 201.4286 445 300 0.1967593 -0.2263375
Stationary 201.4454 445 300 0.1967593 -0.2263375
Moved 201.4613 428.4075 300 0.1583508 -0.2263375
Moved 201.4768 416.5123 300 0.1308156 -0.2263375
Moved 201.4922 408.037 300 0.1111966 -0.2263375
Moved 201.5103 394.3677 300 0.07955492 -0.2263375
Moved 201.5234 381.7614 300 0.05037348 -0.2263375
Moved 201.5388 365.2893 300 0.01224379 -0.2263375
Moved 201.5542 351.4637 306.029 -0.01975993 -0.2108309
Moved 201.569 340.235 309.0956 -0.04575223 -0.2029433
Moved 201.5846 330.7807 309 -0.06763726 -0.2031893
Moved 201.5997 323.5 310.5 -0.08449072 -0.1993313
Moved 201.6176 318.4926 311 -0.09608189 -0.1980453
Moved 201.6353 313.2169 312.1958 -0.1082942 -0.1949696
Moved 201.6478 308.0645 312 -0.1202212 -0.1954732
Moved 201.6617 305.3868 312.871 -0.1264194 -0.193233
Moved 201.6768 302.5287 313 -0.1330353 -0.1929013
Moved 201.6927 298.7991 313 -0.1416688 -0.1929013
Moved 201.7097 294.149 313 -0.1524328 -0.1929013
Moved 201.7242 290.0229 313 -0.161984 -0.1929013
Moved 201.7392 281.8347 313 -0.1809383 -0.1929013
Moved 201.7545 276.0979 313.7255 -0.1942178 -0.1910352
Moved 201.7695 269.537 314 -0.2094051 -0.1903292
Moved 201.7846 265.6282 314 -0.2184533 -0.1903292
Moved 201.7992 258.9031 315 -0.2340206 -0.1877573
Moved 201.8157 253.2758 316.181 -0.2470467 -0.1847197
Moved 201.8324 246.5 317.5 -0.2627315 -0.1813271
Moved 201.8523 245.7524 318 -0.2644621 -0.1800412
Moved 201.8631 242.039 319.974 -0.273058 -0.1749641
Moved 201.8777 240.6482 321.3518 -0.2762772 -0.1714202
Moved 201.8934 240.2826 323.4349 -0.2771236 -0.1660626
Moved 201.9086 238.9214 325.0786 -0.2802745 -0.1618349
Moved 201.9239 237.5524 326.4476 -0.2834435 -0.1583138
Moved 201.939 237.1887 328.8113 -0.2842854 -0.1522344
Moved 201.9549 237 329.8899 -0.2847222 -0.1494601
Moved 201.9704 235.7806 331.2194 -0.2875449 -0.1460406
Moved 201.9849 236 333.1716 -0.287037 -0.1410196
