learn to walk before you run
Stationary 451.474 493 383 0.3078704 -0.01286016
Moved 451.4899 493 393.1024 0.3078704 0.01312326
Moved 451.5067 493 404.2518 0.3078704 0.04179985
Moved 451.5206 485.215 425.99 0.2898495 0.0977108
Moved 451.5363 484.137 440.2188 0.2873542 0.1343075
Moved 451.5598 480.4187 485.9755 0.278747 0.2519946
Stationary 451.5708 480.4187 485.9755 0.278747 0.2519946
Moved 451.5828 480 499.6836 0.2777778 0.287252
Ended 451.6 478.6589 506.7053 0.2746735 0.3053118
Accept 451.643 0 learn
Began 452.0143 483 396 0.2847222 0.02057605
Stationary 452.03 483 396 0.2847222 0.02057605
Stationary 452.0448 483 396 0.2847222 0.02057605
Stationary 452.0597 483 396 0.2847222 0.02057605
Stationary 452.0754 483 396 0.2847222 0.02057605
Stationary 452.0911 483 396 0.2847222 0.02057605
Stationary 452.1072 483 396 0.2847222 0.02057605
Moved 452.1212 477.0237 416.4703 0.2708883 0.07322609
Moved 452.1378 472.3959 430.2844 0.2601757 0.1087559
Moved 452.1525 467.1676 450.1213 0.2480732 0.1597771
Moved 452.168 461.6857 468.6786 0.2353836 0.2075066
Moved 452.1837 456.1194 487.6118 0.2224987 0.2562031
Moved 452.1985 451.9495 498.8015 0.212846 0.2849831
Moved 452.2138 448.5666 511.0168 0.2050153 0.3164012
Moved 452.2305 445.789 522.9493 0.1985857 0.3470918
Moved 452.2471 443.0237 532.4171 0.1921844 0.3714431
Moved 452.2621 444 536.1228 0.1944444 0.3809742
Moved 452.2765 444 539.8311 0.1944444 0.390512
Moved 452.2926 444 542.5982 0.1944444 0.397629
Moved 452.3083 444 544.6808 0.1944444 0.4029857
Moved 452.3221 444 546.0723 0.1944444 0.4065644
Moved 452.3374 457.1337 547.4593 0.2248465 0.4101318
Moved 452.3532 465.5538 547 0.2443375 0.4089505
Moved 452.3686 476.5542 547 0.2698014 0.4089505
Moved 452.3838 496.8425 547 0.316765 0.4089505
Moved 452.4006 509.3086 537.6152 0.3456217 0.3848127
Moved 452.4146 523.747 533.7759 0.379044 0.3749378
Moved 452.4367 551.6516 528.2996 0.4436379 0.3608529
Stationary 452.4478 551.6516 528.2996 0.4436379 0.3608529
Moved 452.4605 561.61 526.77 0.46669 0.3569187
Moved 452.4766 572 525.5 0.4907407 0.3536522
Moved 452.492 579.0848 524.3192 0.5071409 0.3506152
Moved 452.5073 587.3809 522.9365 0.5263445 0.3470589
Moved 452.5223 591.8041 523 0.5365835 0.3472221
Moved 452.5378 596.5151 523 0.5474887 0.3472221
Moved 452.5546 599.4516 523 0.5542861 0.3472221
Moved 452.5696 602.2296 523 0.5607166 0.3472221
Moved 452.585 604.0032 523 0.5648223 0.3472221
Moved 452.6004 605.0226 523 0.5671819 0.3472221
Moved 452.6149 607.836 523 0.5736944 0.3472221
Moved 452.6294 608.811 522.189 0.5759513 0.3451363
Ended 452.6479 609.5 521.5 0.5775462 0.3433641
Candidates 452.7199 12 to too rio trip ri trio top tripp rep rip grip hero
Began 453.1356 493 367 0.3078704 -0.05401234
Stationary 453.1566 493 367 0.3078704 -0.05401234
Stationary 453.1712 493 367 0.3078704 -0.05401234
Stationary 453.1852 493 367 0.3078704 -0.05401234
Stationary 453.2005 493 367 0.3078704 -0.05401234
Moved 453.2162 493 386.9844 0.3078704 -0.002612283
Moved 453.2324 493 399.0891 0.3078704 0.02852138
Moved 453.2479 508 421 0.3425926 0.08487643
Moved 453.2626 507.0424 438.616 0.3403759 0.130185
Moved 453.2784 511.1645 460.8226 0.3499179 0.187301
Moved 453.294 512.4468 474.4677 0.352886 0.2223961
Ended 453.3083 514 476 0.3564815 0.2263374
Accept 453.337 0 to
Began 453.5704 504 374 0.3333333 -0.03600823
Stationary 453.5855 504 374 0.3333333 -0.03600823
Stationary 453.6024 504 374 0.3333333 -0.03600823
Stationary 453.6171 504 374 0.3333333 -0.03600823
Stationary 453.6314 504 374 0.3333333 -0.03600823
Stationary 453.6475 504 374 0.3333333 -0.03600823
Moved 453.6623 495.6695 384.7106 0.3140498 -0.008460387
Moved 453.6786 490.6747 392.4879 0.3024878 0.01154291
Moved 453.6937 485.3991 401.4817 0.2902756 0.03467513
Moved 453.7085 475.9961 419.0073 0.2685096 0.07975115
Moved 453.7245 464.9277 435.6085 0.2428881 0.1224497
Moved 453.7398 451.436 454.121 0.2116575 0.1700643
Moved 453.7553 439.7786 468.5268 0.1846727 0.2071162
Moved 453.77 429.22 482.86 0.1602316 0.2439813
Moved 453.7856 419.5348 495.3124 0.1378121 0.2760091
Moved 453.8024 412.4632 503.8442 0.1214426 0.2979531
Moved 453.8182 401.5857 514.4143 0.09626309 0.3251396
Moved 453.8334 393.3055 519.7963 0.07709613 0.3389823
Moved 453.8483 389.1849 523.6792 0.06755769 0.348969
Moved 453.8656 379.0007 531.7995 0.04398306 0.3698546
Moved 453.8789 372.7028 535.7229 0.02940466 0.3799456
Moved 453.8952 369.9584 537.7812 0.0230518 0.3852396
Moved 453.9103 362.9668 542.6888 0.006867548 0.397862
Moved 453.9252 361.3845 544.6155 0.003204842 0.4028175
Moved 453.9404 359.7975 545.1013 -0.0004687906 0.4040669
Moved 453.9604 356.8177 547.1823 -0.007366389 0.4094194
Moved 453.9719 355.4343 547 -0.01056875 0.4089505
Stationary 453.9864 354.7386 547 -0.01217907 0.4089505
Moved 454.0033 352.6584 547 -0.01699453 0.4089505
Moved 454.0181 351.9675 547 -0.01859367 0.4089505
Moved 454.0332 350.584 547 -0.02179633 0.4089505
Moved 454.0482 344.5401 547 -0.03578688 0.4089505
Moved 454.0634 335.8373 532.7831 -0.05593221 0.3723844
Moved 454.0797 331.6638 527.2184 -0.06559307 0.3580719
Moved 454.0948 317.2568 507.3853 -0.09894251 0.3070607
Moved 454.1104 308.3397 492.6766 -0.1195841 0.2692299
Moved 454.1266 300.7766 479.598 -0.1370911 0.2355914
Moved 454.1446 291.0835 463.0003 -0.1595289 0.1929019
Moved 454.1579 288.4908 458.3589 -0.1655305 0.1809641
Moved 454.1721 285.2565 450.3272 -0.1730173 0.1603066
Moved 454.189 280.49 441.725 -0.184051 0.1381814
Moved 454.2033 278.7373 437.1059 -0.1881082 0.1263011
Moved 454.2176 278 433.9706 -0.1898148 0.1182372
Moved 454.2328 278 431.2114 -0.1898148 0.1111403
Stationary 454.2495 278 430.9216 -0.1898148 0.1103951
Stationary 454.2643 278 431 -0.1898148 0.1105966
Moved 454.2801 278 428.8138 -0.1898148 0.1049736
Moved 454.2959 301.5858 426.8552 -0.1352181 0.09993628
Moved 454.3109 311.9914 425.4678 -0.1111311 0.09636784
Moved 454.33 365.8796 426 0.01361032 0.09773654
Moved 454.3419 393.0652 426 0.07653971 0.09773654
Moved 454.3582 458.6964 426 0.2284639 0.09773654
Moved 454.3708 482.5753 426 0.283739 0.09773654
Moved 454.3867 497.5385 426 0.3183761 0.09773654
Moved 454.4046 507.8863 426 0.3423294 0.09773654
Moved 454.4203 529.2328 425 0.3917427 0.09516452
Moved 454.4332 535.0938 423.9896 0.4053098 0.09256566
Moved 454.4495 552.5615 421.9198 0.4457441 0.0872422
Moved 454.4648 562.1639 420.548 0.4679719 0.083714
Moved 454.4805 567.0109 421 0.4791918 0.08487643
Moved 454.4975 573.5 419.5 0.494213 0.08101848
Moved 454.5123 582.2612 418.7477 0.5144936 0.07908365
Moved 454.5264 587.5649 418.3588 0.5267705 0.0780832
Moved 454.5431 592.1111 418 0.5372943 0.07716041
Moved 454.5568 597.6651 416.5837 0.5501506 0.07351781
Moved 454.5728 598.2244 415.8878 0.5514452 0.07172788
Moved 454.5879 604.5961 414.8013 0.5661946 0.06893338
Moved 454.6035 607 413.5 0.5717592 0.06558634
Moved 454.6185 608.2271 413 0.5745998 0.06430033
Moved 454.6342 610.0009 411.9991 0.5787059 0.061726
Moved 454.6485 611.3884 412 0.5819176 0.06172835
Moved 454.6678 612.079 410.921 0.5835162 0.05895296
Moved 454.6796 614.1599 409.8401 0.588333 0.05617318
Moved 454.6956 615.5 410 0.5914352 0.05658428
Moved 454.7107 616.2413 410 0.593151 0.05658428
Moved 454.7256 617.007 409 0.5949235 0.05401234
Moved 454.7421 618.3927 407.6073 0.5981312 0.05043026
Moved 454.7579 619.0875 406.9125 0.5997394 0.04864331
Moved 454.7724 622.3316 405.8342 0.607249 0.04586989
Moved 454.788 623.5516 404.4484 0.6100731 0.04230558
Moved 454.8045 624.2433 403.7567 0.6116744 0.04052629
Moved 454.819 626.3223 402.6777 0.6164869 0.03775118
Moved 454.8352 627.0132 403 0.6180862 0.03858017
Moved 454.8521 628.0116 403 0.6203972 0.03858017
Moved 454.8648 630.1414 402 0.6253273 0.03600815
Stationary 454.8795 630.1414 402 0.6253273 0.03600815
Moved 454.8947 630 400.8904 0.6250001 0.03315435
Moved 454.9126 631.5 401 0.6284723 0.03343609
Stationary 454.9278 631.5 401 0.6284723 0.03343609
Moved 454.9409 631 399.9276 0.6273149 0.03067793
Stationary 454.9578 631 399.9276 0.6273149 0.03067793
Stationary 454.972 631 400 0.6273149 0.03086416
Moved 454.9912 631 398.7526 0.6273149 0.02765565
Moved 455.0028 620.3389 397.6694 0.6026362 0.0248699
Moved 455.0186 617.9356 398 0.5970731 0.02572008
Moved 455.0338 612.7004 396.9001 0.5849547 0.0228912
Moved 455.0498 611.5169 397 0.5822151 0.02314815
Ended 455.0661 610.8251 397 0.5806137 0.02314815
Candidates 455.1698 12 week wall walk real well wk weak wal freak wsj earth wash
Began 455.6323 508 358 0.3425926 -0.07716057
Stationary 455.6535 508 358 0.3425926 -0.07716057
Stationary 455.6671 508 358 0.3425926 -0.07716057
Stationary 455.6808 508 358 0.3425926 -0.07716057
Stationary 455.6988 508 358 0.3425926 -0.07716057
Stationary 455.7139 508 358 0.3425926 -0.07716057
Stationary 455.7277 508 358 0.3425926 -0.07716057
Stationary 455.7427 508 358 0.3425926 -0.07716057
Stationary 455.7597 508 358 0.3425926 -0.07716057
Stationary 455.7749 508 358 0.3425926 -0.07716057
Stationary 455.7908 508 358 0.3425926 -0.07716057
Stationary 455.8041 508 358 0.3425926 -0.07716057
Stationary 455.8252 508 358 0.3425926 -0.07716057
Stationary 455.8368 508 358 0.3425926 -0.07716057
Stationary 455.8505 508 358 0.3425926 -0.07716057
Stationary 455.866 508 358 0.3425926 -0.07716057
Stationary 455.881 508 358 0.3425926 -0.07716057
Moved 455.8971 508 367.6985 0.3425926 -0.0522159
Stationary 455.913 508 367.6985 0.3425926 -0.0522159
Stationary 455.9278 508 367.6985 0.3425926 -0.0522159
Stationary 455.9435 508 367.6985 0.3425926 -0.0522159
Moved 455.9594 508 367 0.3425926 -0.05401234
Moved 455.9755 508 368 0.3425926 -0.05144041
Stationary 455.9911 508 368 0.3425926 -0.05144041
Stationary 456.0058 508 368 0.3425926 -0.05144041
Stationary 456.0211 508 368 0.3425926 -0.05144041
Stationary 456.0356 508 368 0.3425926 -0.05144041
Stationary 456.0543 508 368 0.3425926 -0.05144041
Stationary 456.0691 508 368 0.3425926 -0.05144041
Stationary 456.0836 508 368 0.3425926 -0.05144041
Moved 456.0977 508 369.082 0.3425926 -0.04865756
Stationary 456.1167 508 369.082 0.3425926 -0.04865756
Stationary 456.1275 508 369.082 0.3425926 -0.04865756
Stationary 456.1435 508 369.082 0.3425926 -0.04865756
Stationary 456.1583 508 369.082 0.3425926 -0.04865756
Stationary 456.1735 508 369.082 0.3425926 -0.04865756
Stationary 456.1885 508 369.082 0.3425926 -0.04865756
Stationary 456.2079 508 369.082 0.3425926 -0.04865756
Moved 456.2207 508 370.0267 0.3425926 -0.04622761
Stationary 456.236 508 370.0267 0.3425926 -0.04622761
Moved 456.2522 519.2184 370 0.3685612 -0.04629637
Moved 456.2687 533.3166 370 0.4011958 -0.04629637
Moved 456.2837 553.9235 371 0.4488971 -0.04372435
Moved 456.3006 570 371 0.4861112 -0.04372435
Moved 456.3141 572.5798 372.2257 0.4920829 -0.04057182
Moved 456.33 587.7597 372 0.5272216 -0.04115226
Moved 456.3453 594.3653 372.673 0.5425122 -0.03942128
Moved 456.3608 600.1998 373 0.5560182 -0.03858032
Moved 456.3751 604.2779 373 0.5654581 -0.03858032
Moved 456.3957 605.7556 374.3778 0.5688787 -0.0350365
Moved 456.4076 607.3706 374 0.5726172 -0.03600823
Moved 456.4217 610.2549 374 0.5792938 -0.03600823
Moved 456.4365 612.2532 374 0.5839195 -0.03600823
Ended 456.4525 613.6329 374 0.5871133 -0.03600823
Accept 456.4955 2 walk
Began 457.2524 471 485 0.2569444 0.2494856
Stationary 457.2708 471 485 0.2569444 0.2494856
Stationary 457.2846 471 485 0.2569444 0.2494856
Stationary 457.3037 471 485 0.2569444 0.2494856
Stationary 457.3172 471 485 0.2569444 0.2494856
Stationary 457.3305 471 485 0.2569444 0.2494856
Moved 457.3472 471 466.77 0.2569444 0.2025977
Moved 457.3608 471 459.9547 0.2569444 0.1850687
Moved 457.3772 471 449.7191 0.2569444 0.1587425
Moved 457.3937 482.2362 419.8191 0.2829541 0.08183918
Moved 457.409 484.9962 406.0188 0.2893432 0.04634453
Moved 457.429 487.5544 400.3369 0.2952648 0.03173051
Moved 457.4412 491.5115 382.4425 0.3044248 -0.01429405
Moved 457.4548 493.6393 373.5249 0.3093503 -0.03723027
Moved 457.4703 495.0285 363.8007 0.3125658 -0.06224118
Moved 457.487 496.0895 358.5525 0.315022 -0.07573956
Moved 457.5002 497.4914 352.0345 0.318267 -0.09250389
Moved 457.5154 498.1794 349.2825 0.3198597 -0.09958196
Moved 457.5318 498 344.2595 0.3194444 -0.1125015
Moved 457.546 498 341.7544 0.3194444 -0.1189445
Moved 457.5624 498 338.9982 0.3194444 -0.1260334
Moved 457.5773 498 337.6193 0.3194444 -0.1295802
Moved 457.5933 498 336.9323 0.3194444 -0.131347
Moved 457.6086 498 335.903 0.3194444 -0.1339944
Moved 457.6245 498 335 0.3194444 -0.1363169
Moved 457.639 485.4874 339.6834 0.2904801 -0.1242711
Moved 457.6549 481.2908 345.2789 0.2807658 -0.1098794
Moved 457.6745 465.5643 358.4357 0.2443617 -0.07603978
Moved 457.6878 456.6766 367.3234 0.2237883 -0.05318056
Moved 457.7047 437.7512 389.4758 0.1799797 0.00379578
Moved 457.7182 431.2741 397.9333 0.1649863 0.02554866
Moved 457.732 418.5 416.5 0.1354167 0.07330243
Moved 457.7495 414.5689 423.2488 0.1263169 0.09066052
Moved 457.7634 402.8284 446.3431 0.0991399 0.1500595
Moved 457.7779 395.3295 464.0085 0.08178134 0.1954952
Moved 457.7937 388.7482 480.6547 0.0665468 0.2383093
Moved 457.809 386.1086 494.4572 0.06043652 0.2738095
Moved 457.8251 384.7387 500.176 0.05726546 0.2885184
Moved 457.8385 383.853 507.0288 0.05521536 0.306144
Moved 457.8563 380.7228 533.326 0.04796952 0.3737809
Moved 457.8705 381 545.6539 0.04861106 0.4054883
Moved 457.8865 379.9554 557.4019 0.04619291 0.4357043
Moved 457.901 380 566.8899 0.04629632 0.4601076
Stationary 457.9193 380 566.8899 0.04629632 0.4601076
Moved 457.9313 380 578.3379 0.04629632 0.4895521
Moved 457.95 380 586.1884 0.04629632 0.5097436
Moved 457.9633 380 591.5966 0.04629632 0.5236536
Moved 457.9776 380 595.8481 0.04629632 0.5345886
Moved 457.9933 379.3264 600.0206 0.04473716 0.5453205
Moved 458.0096 379 603.1161 0.04398147 0.5532822
Moved 458.0251 379 605.891 0.04398147 0.5604191
Moved 458.0387 378.1643 608.6713 0.04204711 0.5675702
Moved 458.0569 378 610.223 0.04166663 0.571561
Stationary 458.0719 378 610.223 0.04166663 0.571561
Moved 458.0866 378 611 0.04166663 0.5735595
Moved 458.1007 376.9118 612.0881 0.03914773 0.5763583
Stationary 458.116 376.9118 612.0881 0.03914773 0.5763583
Stationary 458.1316 376.9118 612.0881 0.03914773 0.5763583
Stationary 458.154 377 612 0.03935188 0.5761316
Stationary 458.1643 377 612 0.03935188 0.5761316
Stationary 458.1785 377 612 0.03935188 0.5761316
Moved 458.195 377 594.6299 0.03935188 0.5314555
Moved 458.2089 390.2933 584.1837 0.07012347 0.5045877
Moved 458.2245 394.4319 568.1362 0.07970344 0.4633133
Moved 458.2399 399.9799 554.5501 0.09254614 0.4283695
Moved 458.256 404.5047 546.6168 0.1030202 0.4079648
Moved 458.2704 411.0436 533.9128 0.1181565 0.3752902
Moved 458.2873 415.1881 525.6238 0.1277501 0.3539708
Moved 458.302 417.9425 520.1151 0.1341261 0.339802
Moved 458.3174 422.4327 510.1346 0.1445201 0.3141323
Moved 458.3328 427.7538 501.8693 0.1568375 0.2928737
Moved 458.348 431.1407 496.289 0.1646775 0.278521
Moved 458.3629 434.854 491.1947 0.1732731 0.2654184
Moved 458.3825 436.3311 488.3379 0.1766922 0.2580706
Moved 458.3946 438.7051 485.5898 0.1821878 0.2510024
Moved 458.4088 440.6542 484.1729 0.1866995 0.2473582
Moved 458.4238 442.1598 482.8402 0.1901846 0.2439304
Moved 458.4394 444.5545 482 0.195728 0.2417695
Moved 458.4547 446.8859 482 0.2011248 0.2417695
Moved 458.4707 449.6457 482 0.2075131 0.2417695
Moved 458.4855 454.1105 482 0.2178484 0.2417695
Moved 458.502 458.2651 482 0.2274656 0.2417695
Moved 458.518 466.8064 495.2096 0.247237 0.2757447
Moved 458.532 472.2968 500.6796 0.2599463 0.2898136
Moved 458.5497 485.3149 513.3149 0.2900808 0.3223119
Moved 458.5642 494.876 525.412 0.312213 0.3534258
Moved 458.5804 502.9865 537.9797 0.3309872 0.3857501
Moved 458.5956 511.3336 549.4448 0.3503094 0.4152386
Moved 458.6167 526.0682 569.8818 0.3844172 0.467803
Stationary 458.6275 526.0682 569.8818 0.3844172 0.467803
Moved 458.6404 533.511 578.4412 0.4016459 0.4898179
Moved 458.6561 543.1051 589.4059 0.4238544 0.5180191
Moved 458.6715 550.8109 598.4982 0.441692 0.5414046
Moved 458.6871 558.403 606.403 0.4592661 0.5617359
Moved 458.7028 564.8701 613.8701 0.4742362 0.5809414
Moved 458.718 571.2163 620.2163 0.4889266 0.5972641
Moved 458.7336 576.9547 625.9547 0.5022098 0.6120232
Moved 458.7508 585 631 0.5208333 0.6249998
Moved 458.7645 590.4503 636.0702 0.5334496 0.6380405
Moved 458.7801 597.4019 641.3215 0.5495415 0.6515471
Moved 458.7955 601.3905 645.3905 0.5587743 0.6620125
Moved 458.8105 604.7051 647.7051 0.566447 0.6679657
Moved 458.8305 606.2395 650.4791 0.5699988 0.6751003
Moved 458.8426 607.6245 651.6245 0.5732048 0.6780463
Moved 458.8568 608.5 652.5 0.5752315 0.6802983
Moved 458.8713 608 653.0177 0.5740741 0.6816299
Stationary 458.8867 608 653.0177 0.5740741 0.6816299
Moved 458.9041 608 654.3606 0.5740741 0.6850836
Moved 458.9185 594.815 654 0.5435533 0.6841563
Moved 458.9347 580.715 654 0.5109142 0.6841563
Moved 458.949 565.3235 654 0.4752859 0.6841563
Moved 458.9652 551.3962 654 0.4430469 0.6841563
Moved 458.98 537 643.5 0.4097222 0.6571501
Moved 458.9952 516.1567 639.8769 0.3614739 0.6478314
Moved 459.0102 495.0172 635.4034 0.3125398 0.6363257
Moved 459.0246 477.174 630.6464 0.2712361 0.6240906
Moved 459.0448 459.2907 625.0969 0.2298396 0.6098171
Moved 459.0568 445.3694 620.9108 0.1976142 0.5990504
Moved 459.0725 430.3194 615.7731 0.1627764 0.5858362
Moved 459.0874 416.7315 612.7463 0.1313229 0.578051
Moved 459.1031 407.8141 610.7365 0.1106807 0.5728818
Moved 459.1195 395.5 608 0.08217593 0.5658435
Moved 459.1342 387.4082 605.136 0.06344488 0.5584773
Moved 459.1498 377.8161 603.688 0.04124105 0.5547529
