travel at the speed of light
Moved 283.0303 421 473.3077 0.1412037 0.2194128
Stationary 283.0465 421 473.3077 0.1412037 0.2194128
Moved 283.0612 421 474 0.1412037 0.2211934
Moved 283.076 421 475 0.1412037 0.2237653
Moved 283.0923 414.4911 475 0.1261367 0.2237653
Moved 283.1075 412.6726 475 0.1219274 0.2237653
Moved 283.1224 411.2935 475 0.1187349 0.2237653
Moved 283.1387 409.3715 475 0.1142857 0.2237653
Moved 283.1542 405.605 475 0.1055671 0.2237653
Moved 283.1689 404.5 475 0.1030092 0.2237653
Moved 283.1859 400.2121 475 0.09308358 0.2237653
Moved 283.2108 394.015 475 0.07873843 0.2237653
Moved 283.2233 389.8587 467.6703 0.06911734 0.2049134
Stationary 283.2338 389.8587 467.6703 0.06911734 0.2049134
Moved 283.2456 385.7081 465.1387 0.05950938 0.198402
Moved 283.261 382.9525 463.9525 0.05313069 0.1953508
Moved 283.2777 379.278 461.1854 0.044625 0.1882339
Moved 283.2918 375.1274 459.7091 0.03501713 0.1844369
Moved 283.3078 370.974 457.3246 0.0254028 0.178304
Moved 283.3239 366.826 454.884 0.01580099 0.1720268
Moved 283.3394 362.6512 452.1008 0.006136993 0.1648681
Moved 283.3541 359.5123 450.3416 -0.001128962 0.1603435
Moved 283.3698 357.1611 449.0806 -0.006571462 0.1571002
Moved 283.3868 353.1996 447.7332 -0.01574179 0.1536346
Moved 283.4012 349.0345 444.6896 -0.02538313 0.1458066
Moved 283.4156 344.8581 442.9527 -0.03505076 0.1413392
Moved 283.4323 339.293 440.1465 -0.04793296 0.1341215
Moved 283.4474 335.5724 437.3816 -0.05654539 0.1270102
Moved 283.4633 331.4329 434.6219 -0.06612747 0.1199124
Moved 283.4777 327.5 433.5 -0.07523149 0.1170266
Moved 283.4934 324.192 431.3973 -0.082889 0.1116185
Moved 283.5088 320.0399 429.0266 -0.09250034 0.105521
Moved 283.5242 315.8887 426.2592 -0.1021094 0.09840309
Moved 283.5399 311.7217 424.4811 -0.1117552 0.09382997
Moved 283.555 307.5618 421.7079 -0.1213847 0.08669715
Moved 283.5715 302.8773 418.9386 -0.1322286 0.07957454
Moved 283.5862 298.2457 416.1638 -0.1429498 0.07243772
Moved 283.6015 294.0647 414.0323 -0.152628 0.06695559
Moved 283.6158 289.9249 411.2833 -0.1622109 0.05988485
Moved 283.6325 284.7548 407.5032 -0.1741786 0.0501626
Moved 283.6474 279.4722 403.6042 -0.186407 0.04013422
Moved 283.6627 275.5 401 -0.1956018 0.03343609
Moved 283.6791 270.2945 397.2945 -0.2076516 0.02390559
Moved 283.6927 264.8723 394.4362 -0.220203 0.01655386
Moved 283.7087 260 390.5 -0.2314815 0.006429962
Moved 283.7253 257.8722 388.8722 -0.236407 0.002243215
Moved 283.7408 252.6493 384.7369 -0.248497 -0.008392687
Moved 283.7563 250.0566 382.0566 -0.2544987 -0.01528665
Moved 283.7712 247.2698 379.2698 -0.2609496 -0.02245428
Moved 283.7875 244.5005 377.7502 -0.26736 -0.02636262
Moved 283.803 241.7497 374.7497 -0.2737275 -0.03408008
Moved 283.816 238.977 371.977 -0.2801459 -0.04121152
Moved 283.8334 236.8333 370.9167 -0.285108 -0.04393864
Moved 283.8475 235.5078 368.5078 -0.2881765 -0.05013438
Moved 283.863 234.1252 367.1252 -0.2913769 -0.05369044
Moved 283.8781 234 365.735 -0.2916667 -0.05726583
Moved 283.894 233 364.3512 -0.2939815 -0.06082519
Moved 283.909 231.9638 362.9638 -0.2963801 -0.06439358
Moved 283.9243 232 361.592 -0.2962963 -0.06792186
Moved 283.9464 232 359.1396 -0.2962963 -0.07422953
Stationary 283.9571 232 359.1396 -0.2962963 -0.07422953
Moved 283.9702 232 357.7659 -0.2962963 -0.07776268
Moved 283.9861 232 354.7838 -0.2962963 -0.08543281
Moved 284.0019 232 352.0529 -0.2962963 -0.09245656
Moved 284.0165 241.5222 349.2794 -0.274254 -0.0995902
Moved 284.0331 242.4927 346.5073 -0.2720075 -0.1067201
Moved 284.0477 247.517 343.7415 -0.2603774 -0.1138335
Moved 284.0627 250.3601 340.6399 -0.253796 -0.121811
Moved 284.0791 257.1947 336.3539 -0.2379752 -0.1328345
Moved 284.0944 261.8195 331.2406 -0.2272696 -0.1459862
Moved 284.1097 268.5826 327.0504 -0.2116143 -0.1567634
Moved 284.1274 276.1392 322.9304 -0.1941223 -0.1673601
Moved 284.1411 283.3005 317.7596 -0.1775451 -0.1806595
Moved 284.1557 293.1384 312.2066 -0.1547723 -0.1949419
Moved 284.172 299.3867 306.8667 -0.1403086 -0.2086763
Moved 284.1868 308.2727 299.6234 -0.119739 -0.2273062
Moved 284.2012 316.6168 292.6527 -0.1004241 -0.2452349
Moved 284.2167 325.8832 284.764 -0.07897407 -0.2655247
Moved 284.2322 334.1171 277.9025 -0.0599142 -0.2831728
Moved 284.2481 343.7421 269.6497 -0.03763413 -0.3043991
Moved 284.2638 350.834 260.3992 -0.02121771 -0.3281913
Moved 284.2795 357.6956 252.1653 -0.005334368 -0.3493691
Moved 284.2939 360.3913 247.3478 0.0009058914 -0.3617599
Moved 284.3104 367.1999 238.7002 0.01666635 -0.3840016
Moved 284.3344 378.2402 220.8296 0.04222273 -0.4299651
Moved 284.348 382.0808 214.8384 0.05111297 -0.4453746
Stationary 284.3583 382.0808 214.8384 0.05111297 -0.4453746
Moved 284.3718 385.1543 207.6143 0.05822758 -0.4639552
Moved 284.3864 387.9296 202.1409 0.06465176 -0.4780327
Moved 284.4026 390 198 0.06944448 -0.4886832
Moved 284.4173 390.943 195.057 0.0716272 -0.4962526
Moved 284.4341 392.3302 192.3396 0.07483839 -0.5032418
Moved 284.4496 393.7128 190.2871 0.07803897 -0.5085208
Moved 284.4644 395.0964 188.9036 0.08124173 -0.5120794
Moved 284.4803 395 187.52 0.08101851 -0.5156378
Moved 284.4958 395 187.1338 0.08101851 -0.5166313
Stationary 284.5105 395 187 0.08101851 -0.5169753
Moved 284.5325 389.4442 202.3337 0.06815781 -0.4775366
Stationary 284.5435 389.4442 202.3337 0.06815781 -0.4775366
Moved 284.5569 381.5994 217.8812 0.04999866 -0.4375483
Moved 284.5718 371.7558 240.4152 0.0272126 -0.3795907
Moved 284.5873 361.1859 265.3316 0.002745191 -0.3155052
Moved 284.6027 352.644 287.6159 -0.01702766 -0.2581896
Moved 284.6179 348.0781 304.3283 -0.02759705 -0.215205
Moved 284.634 343.9749 318.8314 -0.03709505 -0.1779029
Moved 284.649 338.7936 337.774 -0.04908894 -0.1291821
Moved 284.6642 336.1662 352.5859 -0.05517085 -0.09108578
Moved 284.6807 330.7798 370.6607 -0.06763945 -0.04459703
Moved 284.6945 327.6085 390.9362 -0.07498025 0.007551845
Moved 284.7098 325 403 -0.08101851 0.03858017
Moved 284.7257 320.12 427.0997 -0.09231477 0.1005651
Moved 284.7412 317.3305 444.017 -0.098772 0.1440766
Moved 284.7559 316.7063 455.5242 -0.1002168 0.1736732
Moved 284.7726 315.2284 469.9442 -0.1036379 0.2107618
Moved 284.7878 315 478.9368 -0.1041667 0.233891
Moved 284.8022 315 487 -0.1041667 0.2546296
Moved 284.8181 315 492.613 -0.1041667 0.2690663
Moved 284.8347 315 495.6075 -0.1041667 0.2767682
Moved 284.8478 315 498.3727 -0.1041667 0.2838804
Moved 284.8644 315 500.5944 -0.1041667 0.2895946
Moved 284.8809 315 503.2183 -0.1041667 0.2963432
Moved 284.8954 325.4297 503 -0.08002396 0.2957818
Moved 284.911 325.7415 504 -0.07930204 0.2983539
Moved 284.9268 329.9632 505.321 -0.06952956 0.3017516
Moved 284.9421 333.8386 505 -0.06055886 0.3009258
Moved 284.9576 339.3661 505 -0.04776364 0.3009258
Moved 284.9744 344.891 505 -0.03497462 0.3009258
Moved 284.9891 352.3834 499.9249 -0.01763096 0.2878725
Moved 285.0034 362.5825 492.2087 0.005978048 0.2680265
Moved 285.0193 372.4334 486.6094 0.0287811 0.253625
Moved 285.0416 397.0799 468.0281 0.08583318 0.2058334
Stationary 285.0531 397.0799 468.0281 0.08583318 0.2058334
Moved 285.0641 409.5 460 0.1145834 0.1851851
Moved 285.0801 424.1829 448.7003 0.1485715 0.1561222
Moved 285.0961 435.5663 441.2759 0.174922 0.1370265
Moved 285.112 449.256 429.0696 0.2066111 0.1056316
Moved 285.1272 462.4712 419.9669 0.2372019 0.08221921
Moved 285.1419 474.9226 410.2824 0.2660246 0.05731068
Moved 285.1584 485.9017 403.5615 0.2914391 0.04002434
Moved 285.1735 497.8319 395.7787 0.3190553 0.02000699
Moved 285.1879 510.2939 388.7256 0.3479027 0.00186618
Moved 285.2036 520 384 0.3703704 -0.01028807
Moved 285.2198 531.2089 381.0467 0.3963169 -0.0178841
Moved 285.2351 544.3697 375.8521 0.4267817 -0.03124457
Moved 285.2497 556.7982 371.7339 0.4555512 -0.04183663
Moved 285.2657 573.4827 367.7745 0.4941729 -0.0520203
Moved 285.2813 595.0692 362.2327 0.5441415 -0.06627393
Moved 285.296 608.614 358.2698 0.5754952 -0.0764667
Moved 285.3108 621.3606 354.1918 0.6050013 -0.08695523
Moved 285.3279 628.0107 351.9965 0.6203951 -0.09260178
Moved 285.3423 635.9656 348.0172 0.6388093 -0.1028366
Ended 285.3593 650 343 0.6712963 -0.1157408
Candidates 285.4158 12 travel rebel develop excel isabel trail tail rail evil reveal angel trap
Began 286.2965 463 308 0.2384259 -0.2057614
Stationary 286.3134 463 308 0.2384259 -0.2057614
Stationary 286.3318 463 308 0.2384259 -0.2057614
Moved 286.3441 463 320.5573 0.2384259 -0.1734639
Moved 286.3587 453.6162 336.9459 0.2167042 -0.131312
Moved 286.3841 442.3427 386.0488 0.1906081 -0.005018603
Stationary 286.3942 442.3427 386.0488 0.1906081 -0.005018603
Moved 286.4063 437.2757 421.0704 0.1788789 0.08505765
Moved 286.4215 437 444.6769 0.1782407 0.1457739
Moved 286.4371 437 481.5252 0.1782407 0.2405483
Moved 286.4528 437 496.23 0.1782407 0.2783694
Moved 286.4679 437 506.8962 0.1782407 0.3058029
Ended 286.4838 452 528.5 0.2129629 0.3613682
Accept 286.5092 0 travel
Began 286.9279 502 374 0.3287037 -0.03600823
Stationary 286.9455 502 374 0.3287037 -0.03600823
Stationary 286.9605 502 374 0.3287037 -0.03600823
Stationary 286.9774 502 374 0.3287037 -0.03600823
Stationary 286.9921 502 374 0.3287037 -0.03600823
Stationary 287.0076 502 374 0.3287037 -0.03600823
Stationary 287.0249 502 374 0.3287037 -0.03600823
Stationary 287.0367 502 374 0.3287037 -0.03600823
Stationary 287.0523 502 374 0.3287037 -0.03600823
Stationary 287.0674 502 374 0.3287037 -0.03600823
Stationary 287.0842 502 374 0.3287037 -0.03600823
Stationary 287.0998 502 374 0.3287037 -0.03600823
Stationary 287.1142 502 374 0.3287037 -0.03600823
Moved 287.131 493 374 0.3078704 -0.03600823
Moved 287.1459 491.6158 364.311 0.3046663 -0.06092848
Moved 287.1611 492 362.5 0.3055556 -0.06558649
Moved 287.1831 492 357.6885 0.3055556 -0.07796182
Moved 287.1938 492 350.8465 0.3055556 -0.09555949
Moved 287.2085 492 346.2029 0.3055556 -0.1075028
Moved 287.2234 492 341.0999 0.3055556 -0.1206278
Moved 287.2391 492 336.9796 0.3055556 -0.1312254
Moved 287.2544 492 332.8173 0.3055556 -0.1419309
Moved 287.2702 492 329.7883 0.3055556 -0.1497214
Moved 287.2847 499.7374 327.7893 0.3234662 -0.154863
Moved 287.2997 499 325.4744 0.3217593 -0.1608168
Moved 287.3161 499 324.0933 0.3217593 -0.164369
Moved 287.3305 499 322.71 0.3217593 -0.1679269
Moved 287.3479 499 322 0.3217593 -0.1697531
Moved 287.361 499 320.94 0.3217593 -0.1724794
Moved 287.3775 488.7647 321 0.2980664 -0.1723252
Moved 287.3926 483.5 321 0.2858797 -0.1723252
Moved 287.4079 472.0197 321 0.2593049 -0.1723252
Moved 287.424 459.4932 321 0.2303084 -0.1723252
Moved 287.4383 447.6993 321 0.2030076 -0.1723252
Moved 287.4544 436.6083 328.3428 0.177334 -0.1534394
Moved 287.47 426.9724 329.4325 0.1550287 -0.1506367
Moved 287.4852 417.2878 331.816 0.1326107 -0.1445061
Moved 287.5008 406.4034 334.3992 0.1074152 -0.1378623
Moved 287.5161 399.7115 335.1841 0.09192467 -0.1358434
Moved 287.5316 384.4066 337 0.05649666 -0.1311728
Moved 287.5533 357.8912 340.3886 -0.004881422 -0.1224573
Stationary 287.5636 357.8912 340.3886 -0.004881422 -0.1224573
Moved 287.5776 345.8343 342.7707 -0.03279095 -0.1163306
Moved 287.593 333.7354 344.1405 -0.06079773 -0.1128073
Moved 287.6082 323 344 -0.08564815 -0.1131688
Moved 287.6246 311.6555 344.705 -0.1119085 -0.1113556
Moved 287.6397 299.9541 347.0102 -0.1389951 -0.1054265
Moved 287.6552 290.3326 348.381 -0.1612671 -0.1019007
Moved 287.6722 278.3852 349.8021 -0.1889232 -0.09824556
Moved 287.6865 268.7663 351.1763 -0.2111891 -0.09471131
Moved 287.7003 262.5 351 -0.2256944 -0.09516476
Moved 287.7167 256.2978 352.9255 -0.2400514 -0.09021217
Moved 287.7326 250.7992 354.3002 -0.2527797 -0.08667643
Moved 287.7467 249.4599 355.27 -0.2558798 -0.08418213
Moved 287.762 247.2707 356.7293 -0.2609474 -0.08042873
Moved 287.7792 245.8885 359.223 -0.2641469 -0.07401517
Moved 287.7934 246 360.4937 -0.2638889 -0.07074677
Moved 287.8087 246 366.5073 -0.2638889 -0.05527952
Moved 287.8252 246 373.2732 -0.2638889 -0.03787759
Moved 287.8399 252.2314 383.6082 -0.2494645 -0.01129582
Moved 287.8563 261.9301 394.4126 -0.2270137 0.01649331
Moved 287.871 276.3164 411.3692 -0.193712 0.06010596
Moved 287.8868 291.4113 429.2133 -0.1587702 0.1060013
Moved 287.908 326.7671 460.4726 -0.07692803 0.1864007
Stationary 287.9188 326.7671 460.4726 -0.07692803 0.1864007
Moved 287.933 357.2048 487.1377 -0.006470283 0.2549837
Moved 287.9478 379.9621 506.1845 0.0462086 0.3039724
Moved 287.9625 399.0745 521.2014 0.09045015 0.342596
Moved 287.9816 411.6143 529.5022 0.1194776 0.3639458
Moved 287.9945 437.4878 546.993 0.1793698 0.4089324
Moved 288.0088 455.7161 559.188 0.2215649 0.4402984
Moved 288.0249 471.761 568.1424 0.258706 0.4633291
Moved 288.04 485.0973 574.5988 0.289577 0.4799351
Moved 288.0555 494.9444 578.8333 0.3123714 0.4908263
Moved 288.0703 501.6317 580.658 0.3278513 0.4955193
Ended 288.0855 503 581 0.3310186 0.496399
Candidates 288.1919 12 art at sweet far carry carey set career asset gary harry vary
Began 288.8544 477 418 0.2708333 0.07716041
Stationary 288.8737 477 418 0.2708333 0.07716041
Stationary 288.8892 477 418 0.2708333 0.07716041
Moved 288.9041 462.6047 418 0.2375108 0.07716041
Moved 288.9199 454.619 418 0.2190254 0.07716041
Moved 288.9351 441.9413 418 0.1896788 0.07716041
Moved 288.9558 412.4899 418 0.1215044 0.07716041
Stationary 288.9667 412.4899 418 0.1215044 0.07716041
Moved 288.9809 401.3456 418 0.09570728 0.07716041
Moved 288.996 383.8197 418 0.05513817 0.07716041
Moved 289.0112 370.4803 418 0.02426008 0.07716041
Moved 289.0266 355.1863 418 -0.01114274 0.07716041
Moved 289.0437 345.688 418 -0.03312975 0.07716041
Moved 289.0591 335.703 418 -0.05624314 0.07716041
Moved 289.0731 322 418 -0.08796295 0.07716041
Ended 289.0882 322 418 -0.08796295 0.07716041
Accept 289.1302 1 at
Began 289.8083 461 342 0.2337964 -0.1183128
Stationary 289.8298 461 342 0.2337964 -0.1183128
Stationary 289.8429 461 342 0.2337964 -0.1183128
Stationary 289.858 461 342 0.2337964 -0.1183128
Stationary 289.8742 461 342 0.2337964 -0.1183128
Moved 289.8904 452.2723 353.7277 0.2135933 -0.08814894
Moved 289.9064 449.5195 358.9609 0.2072211 -0.07468895
Moved 289.9203 445.5 365.5 0.1979166 -0.05787045
Moved 289.9359 439.134 379.3764 0.1831805 -0.02218003
Moved 289.9576 428.357 401.8752 0.1582339 0.0356872
Stationary 289.9674 428.357 401.8752 0.1582339 0.0356872
Moved 289.9839 424.6331 413.3116 0.1496138 0.06510169
Moved 289.9981 419.3077 425.5576 0.1372864 0.09659877
Moved 290.013 415.8782 435.3655 0.1293476 0.1218247
Moved 290.0304 413.1087 444.6195 0.1229368 0.1456263
Moved 290.0445 410.9615 450.0964 0.1179663 0.1597128
Moved 290.0593 408.2206 458.3383 0.1116216 0.1809113
Moved 290.0751 406.2208 468.4543 0.1069926 0.2069297
Moved 290.0905 402.5136 480.4592 0.09841104 0.2378065
Moved 290.1058 400 489.5 0.09259263 0.2610596
Moved 290.1212 397.1363 498.5228 0.0859637 0.2842665
Moved 290.1371 395.6844 504.2623 0.0826028 0.2990285
Moved 290.1524 394.5 509 0.07986108 0.3112139
Moved 290.1677 393.2556 511.4888 0.0769806 0.3176151
Moved 290.183 391.8796 514.2408 0.07379542 0.3246934
Moved 290.1978 390.5117 516.9766 0.07062892 0.3317299
Stationary 290.2125 390.5117 516.9766 0.07062892 0.3317299
Moved 290.2347 391 518.2567 0.07175922 0.3350222
Moved 290.2459 389.5 518 0.06828706 0.3343621
Moved 290.2595 390 518 0.06944448 0.3343621
Moved 290.2749 390 519.0938 0.06944448 0.3371754
Stationary 290.2906 390 519 0.06944448 0.3369341
Stationary 290.3055 390 519 0.06944448 0.3369341
Stationary 290.3203 390 519 0.06944448 0.3369341
Moved 290.3368 403.2628 507.3898 0.1001452 0.3070723
Moved 290.3523 409.1674 500.7908 0.1138133 0.2900998
Moved 290.3675 416.0486 495.3611 0.1297421 0.2761345
Moved 290.3831 424.5 486.5 0.1493056 0.2533436
Moved 290.3986 433.3045 475.8942 0.1696863 0.2260653
Moved 290.414 441.6903 466.028 0.1890979 0.2006891
Moved 290.4296 451.0139 455.3171 0.2106804 0.1731406
Moved 290.4455 459.2253 445.7372 0.2296881 0.1485009
Moved 290.4603 466.0938 436.0687 0.2455876 0.1236333
Moved 290.4765 473.7713 424.843 0.2633595 0.09476076
Moved 290.4921 480.9564 412.2785 0.2799916 0.06244471
Moved 290.5113 485.7747 405.9155 0.2911451 0.04607879
Moved 290.5226 493.9032 392.3549 0.3099611 0.01120073
Moved 290.5397 500.792 381.3328 0.3259074 -0.01714824
Moved 290.553 507.6781 368.9795 0.3418473 -0.04892113
Moved 290.5683 512.1567 358.2488 0.3522146 -0.07652055
Moved 290.5857 516.2766 349.4469 0.3617513 -0.09915928
Moved 290.5997 521.8619 338.2762 0.3746805 -0.1278906
Moved 290.613 523 334.5 0.3773148 -0.1376029
Moved 290.6297 525.8178 327.3644 0.3838376 -0.1559559
Moved 290.6444 527.29 323.1301 0.3872453 -0.1668465
Moved 290.6609 528 319.6584 0.3888889 -0.1757758
Moved 290.6752 528 316.8969 0.3888889 -0.1828785
Moved 290.6913 528 314.0073 0.3888889 -0.1903104
Stationary 290.7052 528 314 0.3888889 -0.1903292
Stationary 290.7225 528 314 0.3888889 -0.1903292
Moved 290.7373 514.3917 314 0.3573883 -0.1903292
Moved 290.7522 497.8311 321.5399 0.3190534 -0.1709367
Moved 290.772 485.4058 331.3961 0.2902912 -0.1455862
Moved 290.7843 468.6976 341.093 0.2516148 -0.1206456
Moved 290.8006 458.6707 348.8306 0.2284043 -0.1007445
Moved 290.8157 448.387 357.3826 0.2045996 -0.07874854
Moved 290.8341 437.196 366.603 0.1786944 -0.05503344
Moved 290.8466 427.912 374.327 0.1572038 -0.03516727
Moved 290.8613 416.3296 385.6704 0.1303926 -0.005991822
Moved 290.8791 408.276 393.724 0.1117501 0.01472214
Moved 290.8922 400.9226 401.9236 0.09472837 0.03581165
Moved 290.9071 392.7163 409.0697 0.07573217 0.05419162
Moved 290.9231 384.9976 419.2034 0.05786468 0.08025561
Moved 290.9379 378.0663 428.9072 0.04182021 0.1052139
Moved 290.9535 371.1293 441.3673 0.02576222 0.1372615
Moved 290.9685 366.3898 448.5762 0.01479129 0.155803
Moved 290.9867 359.8133 458.9834 -0.0004322827 0.1825704
Moved 291.0015 355.4643 467.0715 -0.01049941 0.203373
Moved 291.0148 350.7515 473.8106 -0.0214086 0.2207062
Moved 291.0379 338.6938 492.9592 -0.04931981 0.2699567
Stationary 291.0482 338.6938 492.9592 -0.04931981 0.2699567
Moved 291.0604 334.1612 500.2582 -0.05981207 0.2887298
Moved 291.0783 330.5966 505.2046 -0.06806354 0.301452
Moved 291.0916 327.7744 509.3384 -0.07459626 0.3120842
Moved 291.1078 325.0154 513.477 -0.08098299 0.3227288
Moved 291.1246 323.1286 514.8713 -0.08535038 0.3263151
Moved 291.1403 321.7308 516.2692 -0.08858601 0.3299103
Ended 291.1534 322 517 -0.08796295 0.33179
Candidates 291.2596 12 the there threw where else rubber trigger further either gene tiger wife
Began 291.831 407 375 0.1087963 -0.03343629
Stationary 291.8484 407 375 0.1087963 -0.03343629
Stationary 291.8633 407 375 0.1087963 -0.03343629
Stationary 291.8787 407 375 0.1087963 -0.03343629
Stationary 291.8925 407 375 0.1087963 -0.03343629
Stationary 291.9079 407 375 0.1087963 -0.03343629
Moved 291.9311 397.5471 408.5382 0.08691449 0.05282453
Stationary 291.9421 397.5471 408.5382 0.08691449 0.05282453
Moved 291.955 396.1541 421.1508 0.08369009 0.08526437
Moved 291.9708 393.6179 434.9106 0.07781912 0.1206549
Moved 291.9871 393 448.0945 0.07638891 0.1545639
Moved 292.0017 393 460.4203 0.07638891 0.1862661
Moved 292.0175 393 472.8643 0.07638891 0.2182722
Moved 292.0327 393 488.3688 0.07638891 0.2581502
Moved 292.049 393 500.7889 0.07638891 0.290095
Moved 292.0647 393 510.1631 0.07638891 0.3142056
Ended 292.0809 404 529 0.1018518 0.3626543
Accept 292.1215 0 the
Began 292.8308 439 538 0.1828703 0.3858024
Stationary 292.8501 439 538 0.1828703 0.3858024
Stationary 292.8652 439 538 0.1828703 0.3858024
Stationary 292.8844 439 538 0.1828703 0.3858024
Stationary 292.8961 439 538 0.1828703 0.3858024
Stationary 292.9111 439 538 0.1828703 0.3858024
Stationary 292.9271 439 538 0.1828703 0.3858024
Stationary 292.943 439 538 0.1828703 0.3858024
Stationary 292.9589 439 538 0.1828703 0.3858024
Moved 292.9733 439 520.9914 0.1828703 0.342056
Moved 292.9893 439 521.5875 0.1828703 0.3435892
Moved 293.0049 439 511.0585 0.1828703 0.3165083
Moved 293.0193 439 504.7667 0.1828703 0.3003259
Moved 293.036 439 502.0073 0.1828703 0.2932287
Moved 293.0516 439 492.3606 0.1828703 0.2684171
Moved 293.0669 439 488.8189 0.1828703 0.2593078
Moved 293.0814 446.5727 484.5909 0.2003997 0.2484335
Moved 293.0984 449.1602 474.1987 0.2063894 0.2217044
Moved 293.1174 452.2481 464.0075 0.2135373 0.1954924
Stationary 293.1291 452.2481 464.0075 0.2135373 0.1954924
Moved 293.1421 455.3116 455.7538 0.2206286 0.1742638
Moved 293.1582 456.0023 453.993 0.2222277 0.169735
Moved 293.1733 457.382 449.8539 0.2254214 0.1590892
Moved 293.1894 458.0936 446.8127 0.2270686 0.1512673
Moved 293.2046 459.4777 444.0446 0.2302724 0.1441476
Stationary 293.2206 459 443.8369 0.2291666 0.1436133
Moved 293.2368 460.2359 442 0.2320275 0.1388888
Moved 293.2503 460 441 0.2314815 0.1363167
Stationary 293.266 460 441 0.2314815 0.1363167
Moved 293.2802 460 439.5 0.2314815 0.1324588
Stationary 293.2956 460 439.5 0.2314815 0.1324588
Stationary 293.3114 460 439.5 0.2314815 0.1324588
Stationary 293.3275 460 439.5 0.2314815 0.1324588
Moved 293.3457 460 440 0.2314815 0.1337448
Stationary 293.3585 460 440 0.2314815 0.1337448
Stationary 293.3734 460 440 0.2314815 0.1337448
Moved 293.3881 460 448.4339 0.2314815 0.1554369
Moved 293.4042 460 452.3138 0.2314815 0.165416
Moved 293.4196 460 456.5527 0.2314815 0.1763187
Moved 293.437 460 459.1082 0.2314815 0.1828912
Moved 293.4516 460 460.4841 0.2314815 0.1864303
Moved 293.4666 451.6939 463.3061 0.2122544 0.1936884
Moved 293.483 451.3242 466.3516 0.2113986 0.2015216
Moved 293.4974 449.9416 468.0585 0.208198 0.2059116
Moved 293.5123 448.5619 469.4381 0.2050043 0.20946
Moved 293.5277 447.4702 471.5297 0.2024774 0.2148398
Moved 293.5441 446.7785 472.2215 0.2008761 0.216619
Moved 293.5647 443.4119 475.2941 0.193083 0.2245217
Moved 293.5775 442.3288 476.6713 0.1905758 0.2280639
Moved 293.5916 440.9382 478.0618 0.1873571 0.2316402
Moved 293.6063 438.1184 479.4408 0.1808297 0.2351872
Moved 293.6217 436.7261 480.137 0.1776066 0.2369777
Moved 293.6382 435.5 481.5 0.1747686 0.2404835
Moved 293.6528 430.1647 483.2784 0.1624183 0.2450576
Moved 293.6669 425.38 484.655 0.1513426 0.2485983
Moved 293.6835 420.8986 485 0.1409689 0.2494856
Moved 293.6978 413.8934 486.4213 0.1247532 0.2531412
Moved 293.713 410.4558 487.1088 0.1167959 0.2549095
Moved 293.7298 397.6595 488.1915 0.08717468 0.2576942
