effort is what it will take
Moved 4463.179 481.202 494.601 0.28056 0.2741793
Moved 4463.194 483.0453 497.0907 0.2848271 0.280583
Moved 4463.21 484.4699 498.4699 0.2881248 0.2841304
Moved 4463.225 484 499.92 0.287037 0.2878599
Moved 4463.24 484 501.3728 0.287037 0.2915966
Moved 4463.255 484 502.7995 0.287037 0.2952661
Moved 4463.271 484 503.9281 0.287037 0.2981689
Moved 4463.286 484 508.0241 0.287037 0.3087039
Moved 4463.301 468.2664 511.3668 0.2506167 0.3173014
Moved 4463.317 458.3831 514.462 0.2277388 0.3252622
Moved 4463.333 448.3197 516.6686 0.2044438 0.3309378
Moved 4463.347 436.1117 519.1974 0.1761844 0.3374417
Moved 4463.362 424.0796 521.0934 0.1483324 0.3423184
Moved 4463.379 415.473 522.7545 0.1284098 0.3465907
Moved 4463.395 402.9343 524.1066 0.09938489 0.3500682
Moved 4463.41 390.0724 525.5475 0.06961206 0.3537743
Moved 4463.425 377.1237 526 0.03963828 0.3549381
Moved 4463.439 367.0253 526 0.01626223 0.3549381
Moved 4463.455 356.8611 526 -0.007265856 0.3549381
Moved 4463.47 349.4724 526 -0.02436951 0.3549381
Moved 4463.485 343.1532 526 -0.03899728 0.3549381
Moved 4463.501 336.6405 526 -0.05407288 0.3549381
Moved 4463.517 329.4446 526 -0.07073014 0.3549381
Moved 4463.533 322.981 526 -0.0856922 0.3549381
Moved 4463.548 318.4172 526 -0.09625648 0.3549381
Moved 4463.563 312.4537 526 -0.1100609 0.3549381
Moved 4463.579 308.8451 526 -0.1184141 0.3549381
Moved 4463.594 303 526 -0.1319445 0.3549381
Moved 4463.609 300.575 526 -0.1375578 0.3549381
Moved 4463.625 296.9078 526 -0.1460467 0.3549381
Moved 4463.641 294.0387 526 -0.1526881 0.3549381
Moved 4463.657 292.0678 526 -0.1572504 0.3549381
Moved 4463.671 289.2505 526 -0.1637719 0.3549381
Stationary 4463.687 289.2505 526 -0.1637719 0.3549381
Moved 4463.702 289 527.2576 -0.1643519 0.3581727
Stationary 4463.717 289 527.2576 -0.1643519 0.3581727
Stationary 4463.733 289 527 -0.1643519 0.3575102
Stationary 4463.748 289 527 -0.1643519 0.3575102
Stationary 4463.763 289 527 -0.1643519 0.3575102
Moved 4463.779 299.4566 528 -0.1401468 0.3600822
Moved 4463.794 309.2637 528 -0.1174451 0.3600822
Moved 4463.809 319.3638 528 -0.09406521 0.3600822
Moved 4463.826 326.8421 528 -0.0767544 0.3600822
Moved 4463.841 333.9479 528 -0.06030584 0.3600822
Moved 4463.856 340.175 528 -0.04589115 0.3600822
Moved 4463.872 342.9389 528 -0.03949319 0.3600822
Moved 4463.887 346.8512 521 -0.03043711 0.3420781
Moved 4463.902 348.3651 521 -0.02693256 0.3420781
Moved 4463.919 349.7977 520 -0.0236165 0.3395061
Moved 4463.934 350.9064 520 -0.02104993 0.3395061
Moved 4463.949 352.311 520 -0.01779859 0.3395061
Moved 4463.963 353 519.2474 -0.01620372 0.3375703
Moved 4463.981 354.1914 519 -0.01344581 0.3369341
Stationary 4463.996 354 519 -0.01388888 0.3369341
Stationary 4464.01 354 519 -0.01388888 0.3369341
Moved 4464.026 355.5 519 -0.01041666 0.3369341
Moved 4464.042 355 517.2817 -0.01157408 0.3325146
Moved 4464.061 355 515.9307 -0.01157408 0.3290397
Moved 4464.074 349.4001 510.9637 -0.0245369 0.3162645
Moved 4464.087 335.3587 503.2391 -0.05704005 0.2963969
Moved 4464.102 321.3853 494.9918 -0.08938601 0.2751847
Moved 4464.118 308.4825 486.9883 -0.1192535 0.2545996
Moved 4464.133 296.7794 479.6121 -0.146344 0.2356278
Moved 4464.149 288.5 475 -0.1655093 0.2237653
Moved 4464.166 277.1259 465.5461 -0.1918383 0.1994497
Moved 4464.18 261.141 451.4009 -0.2288403 0.163068
Moved 4464.196 248.1489 439.8419 -0.2589147 0.133338
Moved 4464.21 239.1934 431.1934 -0.2796449 0.1110939
Moved 4464.228 231.1506 421.5807 -0.2982625 0.08637012
Moved 4464.24 223.9547 412.9457 -0.3149196 0.06416062
Moved 4464.256 219.6564 407.2086 -0.3248694 0.04940468
Moved 4464.272 216.2612 402.6816 -0.3327287 0.03776119
Moved 4464.288 211.9558 398.9705 -0.3426949 0.02821632
Moved 4464.303 209.0847 394.627 -0.349341 0.01704471
Moved 4464.318 207.1021 392.1021 -0.3539304 0.0105505
Moved 4464.333 205.6634 390.6634 -0.3572607 0.006850168
Moved 4464.349 204.5 389.5 -0.3599537 0.003857946
Moved 4464.364 203.8898 388.8898 -0.3613663 0.002288465
Stationary 4464.38 203.8898 388.8898 -0.3613663 0.002288465
Moved 4464.395 202.6795 387.6795 -0.3641677 -0.0008243592
Stationary 4464.41 202.6795 387.6795 -0.3641677 -0.0008243592
Stationary 4464.427 202.6795 387.6795 -0.3641677 -0.0008243592
Moved 4464.443 201.8136 388 -0.3661724 -3.924585E-08
Stationary 4464.457 202 388 -0.3657407 -3.924585E-08
Stationary 4464.472 202 388 -0.3657407 -3.924585E-08
Moved 4464.488 202 400.054 -0.3657407 0.03100305
Moved 4464.503 217.9861 410.173 -0.3287359 0.05702917
Moved 4464.519 222.4753 419.2654 -0.3183442 0.08041495
Moved 4464.535 232.3102 433.3004 -0.2955782 0.1165132
Moved 4464.55 249.0303 453.8114 -0.2568743 0.169268
Moved 4464.565 261.8861 465.6766 -0.2271154 0.1997853
Moved 4464.582 279.8362 485.4919 -0.1855644 0.2507508
Moved 4464.596 292.4679 498.4679 -0.1563244 0.2841252
Moved 4464.611 301.3267 507.3267 -0.1358178 0.3069102
Moved 4464.627 308.3024 512.9814 -0.1196704 0.3214541
Moved 4464.642 314.3883 517.2913 -0.1055826 0.3325392
Moved 4464.657 318.0699 520.0699 -0.0970604 0.3396858
Moved 4464.675 320.9444 521.9722 -0.09040644 0.3445787
Moved 4464.689 322.4188 523.4188 -0.08699346 0.3482993
Moved 4464.705 325 524.5 -0.08101851 0.3510802
Moved 4464.719 325.9462 525.9462 -0.07882819 0.3547999
Moved 4464.735 328.7702 526 -0.0722912 0.3549381
Moved 4464.75 329.8262 527 -0.06984676 0.3575102
Moved 4464.765 331.2691 528.269 -0.06650676 0.3607742
Moved 4464.782 332.7099 528 -0.06317158 0.3600822
Moved 4464.796 335.2844 529.1422 -0.05721212 0.36302
Moved 4464.812 336.5 529 -0.05439813 0.3626543
Moved 4464.828 337.7319 529.7319 -0.05154644 0.3645368
Moved 4464.842 339.1715 530 -0.04821415 0.3652262
Moved 4464.857 340 530 -0.04629632 0.3652262
Ended 4464.874 341.0548 530 -0.04385461 0.3652262
Candidates 4464.994 12 first worst repeat dietary worse whitewater forest register appear guitar terrorist forrest
Began 4465.625 384 505 0.0555556 0.3009258
Stationary 4465.644 384 505 0.0555556 0.3009258
Stationary 4465.657 384 505 0.0555556 0.3009258
Ended 4465.675 384 505 0.0555556 0.3009258
NextCandidatePanel 4465.717
Began 4466.273 344 546 -0.03703703 0.4063785
Stationary 4466.291 344 546 -0.03703703 0.4063785
Stationary 4466.305 344 546 -0.03703703 0.4063785
Stationary 4466.321 344 546 -0.03703703 0.4063785
Stationary 4466.337 344 546 -0.03703703 0.4063785
Stationary 4466.351 344 546 -0.03703703 0.4063785
Ended 4466.366 344 546 -0.03703703 0.4063785
Began 4466.411 349 554 -0.02546296 0.4269547
Stationary 4466.429 349 554 -0.02546296 0.4269547
NextCandidatePanel 4466.429
Stationary 4466.444 349 554 -0.02546296 0.4269547
Stationary 4466.459 349 554 -0.02546296 0.4269547
Stationary 4466.475 349 554 -0.02546296 0.4269547
Ended 4466.49 349 554 -0.02546296 0.4269547
Cancel 4466.549
Backspace 4467.675
Backspace 4467.876
Began 4469.279 249 617 -0.2569445 0.5889916
Stationary 4469.294 249 617 -0.2569445 0.5889916
Stationary 4469.312 249 617 -0.2569445 0.5889916
Stationary 4469.325 249 617 -0.2569445 0.5889916
Stationary 4469.341 249 617 -0.2569445 0.5889916
Stationary 4469.357 249 617 -0.2569445 0.5889916
Stationary 4469.37 249 617 -0.2569445 0.5889916
Stationary 4469.386 249 617 -0.2569445 0.5889916
Stationary 4469.401 249 617 -0.2569445 0.5889916
Stationary 4469.417 249 617 -0.2569445 0.5889916
Stationary 4469.433 249 617 -0.2569445 0.5889916
Stationary 4469.449 249 617 -0.2569445 0.5889916
Stationary 4469.464 249 617 -0.2569445 0.5889916
Stationary 4469.479 249 617 -0.2569445 0.5889916
Stationary 4469.493 249 617 -0.2569445 0.5889916
Stationary 4469.509 249 617 -0.2569445 0.5889916
Stationary 4469.524 249 617 -0.2569445 0.5889916
Stationary 4469.54 249 617 -0.2569445 0.5889916
Stationary 4469.555 249 617 -0.2569445 0.5889916
Stationary 4469.571 249 617 -0.2569445 0.5889916
Stationary 4469.599 249 617 -0.2569445 0.5889916
Stationary 4469.614 249 617 -0.2569445 0.5889916
Stationary 4469.627 249 617 -0.2569445 0.5889916
Stationary 4469.637 249 617 -0.2569445 0.5889916
Stationary 4469.648 249 617 -0.2569445 0.5889916
Stationary 4469.664 249 617 -0.2569445 0.5889916
Stationary 4469.679 249 617 -0.2569445 0.5889916
Moved 4469.694 249 603.4475 -0.2569445 0.5541344
Moved 4469.711 249 591.5079 -0.2569445 0.5234257
Moved 4469.726 249 581.6515 -0.2569445 0.4980748
Moved 4469.742 249 571.5366 -0.2569445 0.4720592
Moved 4469.757 249 563.3384 -0.2569445 0.4509732
Moved 4469.773 249 556.1066 -0.2569445 0.4323728
Moved 4469.788 254.6833 549.9405 -0.2437886 0.4165135
Moved 4469.803 257.2548 541.4714 -0.2378362 0.394731
Moved 4469.818 259.6928 532.5359 -0.2321926 0.3717486
Moved 4469.833 260.824 526.8801 -0.2295741 0.3572018
Moved 4469.85 262.2005 521.1981 -0.2263878 0.3425876
Moved 4469.865 263 518.0784 -0.2245371 0.3345637
Moved 4469.881 264.0803 514.8394 -0.2220363 0.3262329
Moved 4469.897 265.5177 510.447 -0.218709 0.3149355
Moved 4469.91 266.955 507.09 -0.2153819 0.3063013
Moved 4469.928 267 502.8188 -0.2152778 0.2953159
Moved 4469.942 268.5 501 -0.2118056 0.2906378
Moved 4469.957 269.941 498.1179 -0.2084698 0.283225
Moved 4469.975 270 495.2253 -0.2083333 0.2757852
Moved 4469.99 271.8182 491.5454 -0.2041245 0.2663204
Moved 4470.004 273.2677 485.9293 -0.2007693 0.2518756
Moved 4470.02 274.6968 478.5161 -0.1974611 0.2328089
Moved 4470.034 277.281 471.2974 -0.1914791 0.2142422
Moved 4470.05 278.5 464.5 -0.1886574 0.1967592
Moved 4470.065 279.6805 459.9584 -0.1859247 0.1850782
Moved 4470.082 281.1107 455.6679 -0.1826141 0.1740429
Moved 4470.097 283.1267 450.7465 -0.1779474 0.161385
Moved 4470.112 285.0033 445.99 -0.1736034 0.1491511
Moved 4470.127 287.8924 438.7689 -0.1669157 0.1305785
Moved 4470.143 292.6673 427.8872 -0.1558627 0.1025904
Moved 4470.157 296.9959 420.3401 -0.1458428 0.08317931
Moved 4470.173 297.3592 416.563 -0.1450018 0.07346451
Moved 4470.188 298.9093 413.1814 -0.1414137 0.06476685
Moved 4470.204 300.3519 410.2961 -0.1380743 0.057346
Moved 4470.226 302.2313 405.7687 -0.1337238 0.04570125
Stationary 4470.238 302.2313 405.7687 -0.1337238 0.04570125
Moved 4470.25 303 403.3253 -0.1319445 0.03941681
Moved 4470.265 304.102 400.7961 -0.1293936 0.03291165
Moved 4470.281 305.1663 399.8337 -0.1269299 0.03043657
Moved 4470.295 305 398.3367 -0.1273148 0.02658608
Moved 4470.312 306.103 396.897 -0.1247615 0.02288308
Moved 4470.328 306 395.4553 -0.125 0.01917513
Moved 4470.343 306.9862 394.0138 -0.1227172 0.0154675
Moved 4470.357 307 392.591 -0.1226852 0.01180814
Moved 4470.373 308 392.131 -0.1203704 0.01062487
Moved 4470.388 308 391.0513 -0.1203704 0.007847798
Moved 4470.403 309.3719 391 -0.1171946 0.007715971
Moved 4470.419 309.8119 390 -0.1161761 0.005143954
Moved 4470.435 310 388.7488 -0.1157407 0.00192603
Moved 4470.449 311 388.3052 -0.113426 0.0007849956
Moved 4470.465 311 387.5 -0.113426 -0.001286047
Moved 4470.48 312 387.4224 -0.1111111 -0.00148573
Moved 4470.496 312.7698 387 -0.1093292 -0.002572055
Moved 4470.512 313.5 387 -0.1076389 -0.002572055
Moved 4470.529 314.5776 387 -0.1051444 -0.002572055
Moved 4470.543 316.0176 387 -0.1018111 -0.002572055
Moved 4470.559 317.4774 387 -0.09843196 -0.002572055
Moved 4470.573 320.7982 387 -0.09074485 -0.002572055
Moved 4470.589 323.6208 387 -0.08421108 -0.002572055
Moved 4470.604 326 387 -0.07870371 -0.002572055
Moved 4470.619 328.6877 393.751 -0.07248208 0.01479172
Moved 4470.635 330.2816 396.2816 -0.06879255 0.02130041
Moved 4470.65 332.7239 398.7239 -0.06313916 0.02758195
Moved 4470.666 334.1652 399 -0.05980273 0.02829214
Moved 4470.681 336.6021 400.6021 -0.0541618 0.03241276
Moved 4470.697 337 402.0394 -0.05324075 0.03610956
Moved 4470.711 338.4768 403.4768 -0.04982223 0.03980652
Stationary 4470.727 338.4768 403.4768 -0.04982223 0.03980652
Moved 4470.742 339.3253 404.3253 -0.0478582 0.04198875
Moved 4470.758 340.248 405.248 -0.04572218 0.04436206
Stationary 4470.778 340 405 -0.04629632 0.04372424
Moved 4470.792 341.1878 406.1878 -0.04354665 0.04677933
Moved 4470.804 341.8158 406.8158 -0.04209305 0.0483945
Moved 4470.82 343.2531 408.2531 -0.03876602 0.0520911
Moved 4470.835 346.8035 409.2678 -0.03054748 0.0547011
Moved 4470.85 354.9863 415.3918 -0.01160577 0.070452
Moved 4470.865 365.8772 422.1733 0.01360466 0.08789416
Moved 4470.881 380.7571 434.4057 0.04804879 0.1193561
Moved 4470.896 395.153 445.9224 0.08137276 0.1489774
Moved 4470.912 406.9815 453.8745 0.1087534 0.1694302
Moved 4470.927 419.9316 462.9544 0.1387305 0.1927839
Moved 4470.943 430.4332 469.2599 0.1630398 0.2090018
Moved 4470.958 445.5089 477.004 0.1979372 0.2289196
Moved 4470.974 458.4338 483.6854 0.2278559 0.2461044
Moved 4470.989 467.1984 489.4656 0.2481445 0.2609712
Moved 4471.004 477.7022 497.073 0.2724589 0.2805374
Moved 4471.021 486.5272 503.0181 0.292887 0.2958284
Moved 4471.035 494.4594 509.0756 0.3112485 0.3114084
Moved 4471.051 499.4094 513.4094 0.322707 0.322555
Moved 4471.066 504.9667 517.725 0.3355711 0.3336549
Moved 4471.082 510.7162 522.0372 0.3488801 0.3447457
Moved 4471.096 514.2327 524.1163 0.3570201 0.3500934
Moved 4471.113 517.1194 527.1194 0.3637023 0.3578172
Moved 4471.128 518.9939 528.9939 0.3680414 0.3626386
Moved 4471.144 520.4393 530.4393 0.3713873 0.3663562
Moved 4471.158 521.5 531.5 0.3738426 0.3690843
Moved 4471.175 522 531.9531 0.375 0.3702496
Moved 4471.19 522 533.41 0.375 0.3739967
Moved 4471.205 522 534.8366 0.375 0.3776661
Moved 4471.221 522 536.284 0.375 0.3813888
Moved 4471.237 516.3073 538.4232 0.3618223 0.3868907
Moved 4471.252 509.3979 541.301 0.3458286 0.3942927
Moved 4471.273 489.7474 548.1758 0.3003413 0.4119746
Stationary 4471.284 489.7474 548.1758 0.3003413 0.4119746
Moved 4471.296 476.5592 550.1601 0.2698131 0.4170783
Moved 4471.313 460.9298 552 0.2336338 0.4218106
Moved 4471.33 444.4412 552 0.1954657 0.4218106
Moved 4471.345 431.6066 552 0.165756 0.4218106
Moved 4471.359 417.7598 552 0.1337032 0.4218106
Moved 4471.375 401.9823 552 0.0971812 0.4218106
Moved 4471.391 393.8395 552 0.07833222 0.4218106
Moved 4471.405 376.8247 552 0.03894597 0.4218106
Moved 4471.42 363.854 552 0.008921424 0.4218106
Moved 4471.438 354.479 553 -0.01278003 0.4243826
Moved 4471.451 344.3681 554.2332 -0.03618494 0.4275544
Moved 4471.466 333.8966 554 -0.06042445 0.4269547
Moved 4471.485 323.8195 554 -0.08375118 0.4269547
Moved 4471.498 316.7725 554 -0.1000636 0.4269547
Moved 4471.514 306.8997 554 -0.1229172 0.4269547
Moved 4471.53 297.1391 554 -0.1455114 0.4269547
Moved 4471.544 290.1546 554.5691 -0.1616791 0.4284183
Moved 4471.559 282.9692 555 -0.1783121 0.4295266
Moved 4471.578 277.2199 555 -0.1916206 0.4295266
Moved 4471.59 272.4853 555.8787 -0.2025803 0.4317866
Moved 4471.605 270.0036 556 -0.2083249 0.4320986
Moved 4471.621 267.1434 556 -0.2149459 0.4320986
Moved 4471.637 265.1277 556 -0.2196118 0.4320986
Moved 4471.653 265 557.3148 -0.2199074 0.4354804
Moved 4471.667 263.5 557 -0.2233796 0.4346707
Moved 4471.683 264 557 -0.2222222 0.4346707
Stationary 4471.697 264 557 -0.2222222 0.4346707
Stationary 4471.712 264 557 -0.2222222 0.4346707
Stationary 4471.728 264 557 -0.2222222 0.4346707
Moved 4471.744 276.8728 557 -0.1924242 0.4346707
Moved 4471.764 287.3425 557 -0.1681886 0.4346707
Moved 4471.778 300.4276 557 -0.1378992 0.4346707
Moved 4471.79 317.1469 549.5687 -0.09919688 0.4155573
Moved 4471.805 330.3468 546.2563 -0.06864165 0.4070377
Moved 4471.824 340.5 544 -0.0451389 0.4012345
Moved 4471.837 354.5417 541.1528 -0.01263504 0.3939114
Moved 4471.853 367.4913 539.6121 0.01734098 0.3899486
Moved 4471.868 377.8235 536.3361 0.04125804 0.3815229
Moved 4471.883 385.374 534.7252 0.0587362 0.3773796
Moved 4471.899 391.1443 533.2852 0.0720934 0.3736759
Moved 4471.914 394.3086 531.8457 0.07941812 0.3699734
Moved 4471.93 395.5 532 0.08217593 0.3703703
Moved 4471.944 396.7005 531 0.0849549 0.3677982
Stationary 4471.96 397 531 0.0856481 0.3677982
Moved 4471.978 397 529.4215 0.0856481 0.3637384
Moved 4471.99 397 526.9764 0.0856481 0.3574495
Moved 4472.006 382.4529 522.6359 0.05197436 0.3462856
Moved 4472.021 366.1822 510.7523 0.01431058 0.3157209
Moved 4472.039 354.3217 504.6608 -0.01314431 0.3000535
Moved 4472.053 342.6216 499.4644 -0.04022777 0.286688
Moved 4472.067 322.624 488.0334 -0.08651853 0.2572876
Moved 4472.083 305.507 477.9624 -0.1261412 0.2313847
Moved 4472.099 289.6597 467.1277 -0.1628248 0.2035179
Moved 4472.114 277.632 459.145 -0.1906666 0.1829861
Moved 4472.129 266.318 450.5453 -0.2168565 0.1608676
Moved 4472.145 258.7267 445.836 -0.234429 0.1487551
Moved 4472.16 254.4814 441.4814 -0.244256 0.137555
Moved 4472.175 247.5706 437.178 -0.2602533 0.1264865
Moved 4472.191 242.8708 433.9139 -0.2711324 0.1180912
Moved 4472.213 238.0791 430.0791 -0.2822243 0.1082281
Stationary 4472.224 238.0791 430.0791 -0.2822243 0.1082281
Moved 4472.237 236.6558 430 -0.285519 0.1080246
Moved 4472.251 235.5 428.5 -0.2881945 0.1041665
Stationary 4472.267 235.5 428.5 -0.2881945 0.1041665
Moved 4472.283 235 427.6776 -0.2893518 0.1020512
Moved 4472.298 233.5 428 -0.2928241 0.1028806
Stationary 4472.314 233.5 428 -0.2928241 0.1028806
Stationary 4472.331 233.5 428 -0.2928241 0.1028806
Moved 4472.343 232.9856 428 -0.2940147 0.1028806
Stationary 4472.36 232.9856 428 -0.2940147 0.1028806
Stationary 4472.376 233 428 -0.2939815 0.1028806
Stationary 4472.391 233 428 -0.2939815 0.1028806
Stationary 4472.405 233 428 -0.2939815 0.1028806
Stationary 4472.422 233 428 -0.2939815 0.1028806
Stationary 4472.438 233 428 -0.2939815 0.1028806
Stationary 4472.454 233 428 -0.2939815 0.1028806
Ended 4472.468 233 428 -0.2939815 0.1028806
Candidates 4472.636 12 efforts resorts sports sorts edited reports whites does doors supports afford spots
Began 4474.006 365 522 0.01157403 0.3446501
Stationary 4474.026 365 522 0.01157403 0.3446501
Stationary 4474.039 365 522 0.01157403 0.3446501
Ended 4474.055 365 522 0.01157403 0.3446501
NextCandidatePanel 4474.116
Backspace 4474.886
Backspace 4475.146
Began 4476.64 229 592 -0.3032407 0.5246913
Stationary 4476.66 229 592 -0.3032407 0.5246913
Stationary 4476.675 229 592 -0.3032407 0.5246913
Stationary 4476.69 229 592 -0.3032407 0.5246913
Stationary 4476.705 229 592 -0.3032407 0.5246913
Stationary 4476.721 229 592 -0.3032407 0.5246913
Stationary 4476.736 229 592 -0.3032407 0.5246913
Stationary 4476.75 229 592 -0.3032407 0.5246913
Stationary 4476.765 229 592 -0.3032407 0.5246913
Stationary 4476.781 229 592 -0.3032407 0.5246913
Stationary 4476.797 229 592 -0.3032407 0.5246913
Stationary 4476.812 229 592 -0.3032407 0.5246913
Stationary 4476.827 229 592 -0.3032407 0.5246913
Stationary 4476.842 229 592 -0.3032407 0.5246913
Stationary 4476.857 229 592 -0.3032407 0.5246913
Stationary 4476.874 229 592 -0.3032407 0.5246913
Stationary 4476.889 229 592 -0.3032407 0.5246913
Stationary 4476.904 229 592 -0.3032407 0.5246913
Stationary 4476.921 229 592 -0.3032407 0.5246913
Stationary 4476.935 229 592 -0.3032407 0.5246913
Stationary 4476.95 229 592 -0.3032407 0.5246913
Stationary 4476.965 229 592 -0.3032407 0.5246913
Stationary 4476.982 229 592 -0.3032407 0.5246913
Stationary 4476.996 229 592 -0.3032407 0.5246913
Stationary 4477.011 229 592 -0.3032407 0.5246913
