a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 3776.308 421.1241 344.4419 0.1414909 -0.1120322
Moved 3776.323 397.6487 334.6201 0.08714984 -0.1372942
Moved 3776.338 374.1292 323.5238 0.03270646 -0.1658339
Moved 3776.354 354.4008 314.6004 -0.01296098 -0.188785
Moved 3776.369 324.123 296.6401 -0.0830485 -0.2349791
Moved 3776.386 305.7175 287.7519 -0.125654 -0.2578399
Moved 3776.4 289.4948 277.6785 -0.1632065 -0.2837487
Moved 3776.417 280.0742 272.5371 -0.1850135 -0.2969724
Moved 3776.432 271.4083 267.2722 -0.2050734 -0.3105139
Moved 3776.448 264.1458 261.5166 -0.2218848 -0.3253174
Moved 3776.468 252.269 252.2152 -0.2493773 -0.3492408
Stationary 3776.479 252.269 252.2152 -0.2493773 -0.3492408
Moved 3776.493 246.4437 247.8328 -0.2628618 -0.3605125
Ended 3776.51 242 244 -0.2731481 -0.3703704
Candidates 3776.675 12 its guess ira iowa ita yours irs iq goes fires ura fired
Began 3777.384 405 241 0.1041667 -0.3780865
Stationary 3777.407 405 241 0.1041667 -0.3780865
Stationary 3777.418 405 241 0.1041667 -0.3780865
Stationary 3777.433 405 241 0.1041667 -0.3780865
Ended 3777.451 405 241 0.1041667 -0.3780865
NextCandidatePanel 3777.524
Began 3778.249 402 260 0.09722222 -0.3292181
Stationary 3778.266 402 260 0.09722222 -0.3292181
Stationary 3778.282 402 260 0.09722222 -0.3292181
Stationary 3778.295 402 260 0.09722222 -0.3292181
Stationary 3778.313 402 260 0.09722222 -0.3292181
Stationary 3778.329 402 260 0.09722222 -0.3292181
Stationary 3778.344 402 260 0.09722222 -0.3292181
Ended 3778.359 402 260 0.09722222 -0.3292181
NextCandidatePanel 3778.417
Began 3778.755 399 315 0.09027779 -0.1877573
Stationary 3778.775 399 315 0.09027779 -0.1877573
Stationary 3778.789 399 315 0.09027779 -0.1877573
Stationary 3778.806 399 315 0.09027779 -0.1877573
Stationary 3778.821 399 315 0.09027779 -0.1877573
Ended 3778.837 399 315 0.09027779 -0.1877573
Began 3778.896 405 316 0.1041667 -0.1851853
NextCandidatePanel 3778.896
Stationary 3778.914 405 316 0.1041667 -0.1851853
Stationary 3778.928 405 316 0.1041667 -0.1851853
Stationary 3778.945 405 316 0.1041667 -0.1851853
Ended 3778.959 405 316 0.1041667 -0.1851853
Cancel 3779.02
Began 3779.156 360 250 0 -0.3549383
Stationary 3779.177 360 250 0 -0.3549383
Stationary 3779.19 360 250 0 -0.3549383
Stationary 3779.208 360 250 0 -0.3549383
Stationary 3779.222 360 250 0 -0.3549383
Stationary 3779.237 360 250 0 -0.3549383
Moved 3779.253 370.7151 250 0.02480338 -0.3549383
Moved 3779.275 377.0444 259.3925 0.0394546 -0.3307806
Moved 3779.288 388.6194 267.6335 0.06624858 -0.3095845
Moved 3779.302 405.2837 281.0698 0.1048233 -0.2750264
