did you have a good time
did you have a good time
FixStart
0.6 0.6
432 388.8
Began 2137.881 311 366 -0.113426 -0.05658444
Stationary 2137.902 311 366 -0.113426 -0.05658444
Stationary 2137.917 311 366 -0.113426 -0.05658444
Stationary 2137.93 311 366 -0.113426 -0.05658444
Stationary 2137.946 311 366 -0.113426 -0.05658444
Stationary 2137.962 311 366 -0.113426 -0.05658444
Stationary 2137.976 311 366 -0.113426 -0.05658444
Stationary 2137.991 311 366 -0.113426 -0.05658444
Stationary 2138.009 311 366 -0.113426 -0.05658444
Moved 2138.023 298.6646 366 -0.1419802 -0.05658444
Moved 2138.039 292.8872 366 -0.1553537 -0.05658444
Moved 2138.056 285.7149 366 -0.1719562 -0.05658444
Moved 2138.069 279.3893 366 -0.1865989 -0.05658444
Moved 2138.085 273.6246 366 -0.1999431 -0.05658444
Moved 2138.1 267.4811 366 -0.214164 -0.05658444
Moved 2138.116 261.2681 366 -0.2285461 -0.05658444
Moved 2138.132 255.5024 366 -0.2418927 -0.05658444
Moved 2138.147 249.7543 366 -0.2551983 -0.05658444
Moved 2138.164 246.4746 366 -0.2627904 -0.05658444
Moved 2138.178 242.6351 373 -0.271678 -0.03858032
Moved 2138.193 239.7403 373 -0.2783789 -0.03858032
Moved 2138.21 237 373 -0.2847222 -0.03858032
Moved 2138.224 235.349 374 -0.2885439 -0.03600823
Moved 2138.24 233.9018 374 -0.2918939 -0.03600823
Moved 2138.256 233 374.5262 -0.2939815 -0.03465495
Moved 2138.27 232.0282 375 -0.296231 -0.03343629
Moved 2138.285 232 376.4039 -0.2962963 -0.02982536
Moved 2138.301 239.5389 379.5129 -0.2788453 -0.02182894
Moved 2138.316 258.8874 387.666 -0.2340569 -0.0008590525
Moved 2138.332 277.4126 395.2287 -0.1911746 0.01859225
Moved 2138.347 308.587 406.1484 -0.1190116 0.04667784
Moved 2138.363 329.1674 412.1907 -0.07137184 0.06221873
Moved 2138.377 347.0826 419.9391 -0.02990132 0.08214797
Moved 2138.393 361.7481 426.874 0.00404646 0.0999845
Moved 2138.409 378.6183 435.8133 0.04309783 0.1229765
Moved 2138.431 403.1579 451.6947 0.09990256 0.1638238
Stationary 2138.442 403.1579 451.6947 0.09990256 0.1638238
Moved 2138.456 413.9251 459.3401 0.1248267 0.1834878
Moved 2138.47 422.1749 465.1166 0.1439233 0.198345
Moved 2138.485 429.5 469.5 0.1608796 0.2096193
