a good response to the question
Stationary 428.106 247 273 -0.2615741 -0.295782
Moved 428.1248 262.908 289.8338 -0.2247499 -0.2524852
Moved 428.1456 309.0825 333.0793 -0.1178647 -0.1412571
Moved 428.1616 346.2628 366.1224 -0.03179918 -0.05626953
Stationary 428.1718 346.2628 366.1224 -0.03179918 -0.05626953
Moved 428.1835 359.3483 377.5894 -0.001508494 -0.02677627
Moved 428.1995 371.1015 386.8261 0.02569785 -0.00301938
Moved 428.2144 379 395 0.04398147 0.01800408
Moved 428.231 385.5151 399.6121 0.05906264 0.02986633
Moved 428.2456 388.5726 402.5726 0.06614029 0.03748081
Moved 428.2612 389.5 405 0.06828706 0.04372424
Moved 428.2769 390 405.7242 0.06944448 0.04558681
Moved 428.292 390 407.1086 0.06944448 0.04914755
Stationary 428.3068 390 407 0.06944448 0.04886827
Stationary 428.3228 390 407 0.06944448 0.04886827
Moved 428.3384 374.852 407 0.03437956 0.04886827
Moved 428.3538 364.2336 395.4696 0.009799997 0.01921187
Moved 428.3699 338.5717 379.7349 -0.04960244 -0.02125807
Moved 428.3845 308.0023 357.2684 -0.1203651 -0.07904233
Moved 428.4012 266.2528 326.652 -0.2170074 -0.157788
Moved 428.415 256.7823 319.3862 -0.2389299 -0.1764758
Moved 428.4306 243.183 308.5464 -0.2704096 -0.2043559
Moved 428.4461 230.9711 299.6474 -0.2986781 -0.2272443
Moved 428.4623 218.6667 291.4445 -0.3271604 -0.2483424
Moved 428.4783 206.0953 284.3863 -0.3562609 -0.2664962
Moved 428.4929 200 280 -0.3703704 -0.2777778
Moved 428.5084 193.0723 276.429 -0.3864066 -0.2869626
Moved 428.5322 183.5 271 -0.4085648 -0.300926
Stationary 428.5429 183.5 271 -0.4085648 -0.300926
Moved 428.5545 181.1232 270.0616 -0.4140665 -0.3033395
Moved 428.5689 180 269.5 -0.4166667 -0.304784
Ended 428.5845 181 270 -0.4143519 -0.303498
Candidates 428.7388 12 of if good off is god his odd food goods odds high
Began 429.2483 196 324 -0.3796296 -0.164609
Stationary 429.2629 196 324 -0.3796296 -0.164609
Stationary 429.2788 196 324 -0.3796296 -0.164609
Stationary 429.293 196 324 -0.3796296 -0.164609
Moved 429.3092 216.4562 324 -0.3322773 -0.164609
Moved 429.3242 247.1862 324 -0.2611431 -0.164609
Moved 429.3402 283.9365 324 -0.1760729 -0.164609
Moved 429.3552 316.4258 324 -0.1008662 -0.164609
Moved 429.3716 337.8081 324 -0.05137021 -0.164609
Moved 429.3868 360.3683 324 0.0008524458 -0.164609
Moved 429.4021 377.1815 324 0.03977199 -0.164609
Moved 429.4178 385.1379 324 0.05818963 -0.164609
Moved 429.432 392.5913 316.1722 0.0754428 -0.1847422
Ended 429.4475 392.5913 316.1722 0.0754428 -0.1847422
Accept 429.5048 2 good
Began 429.6139 313 257 -0.1087963 -0.3369342
Stationary 429.6334 313 257 -0.1087963 -0.3369342
Stationary 429.648 313 257 -0.1087963 -0.3369342
Stationary 429.6636 313 257 -0.1087963 -0.3369342
Moved 429.6789 307.2159 264.2302 -0.1221855 -0.3183381
Moved 429.694 298.356 278.0734 -0.1426945 -0.2827332
Moved 429.7103 288.5063 293.4901 -0.1654947 -0.2430811
Moved 429.7262 281.5 304.5 -0.181713 -0.2147634
Moved 429.7417 266.7458 324.9152 -0.2158662 -0.1622551
Moved 429.757 258.1496 337.7756 -0.2357649 -0.1291779
Moved 429.7714 249.5677 349.8052 -0.2556303 -0.09823771
Moved 429.7866 240.5188 359.4812 -0.2765769 -0.07335089
Moved 429.8023 230.888 369.1121 -0.2988704 -0.04858017
Moved 429.8171 224.0461 374.3026 -0.3147081 -0.03522998
Moved 429.8328 218.1651 378.6262 -0.3283215 -0.02410967
Moved 429.8476 213.1297 380.3481 -0.3399774 -0.01968085
Moved 429.8642 205.539 381.6152 -0.3575486 -0.01642188
Moved 429.8867 194.8839 383 -0.3822131 -0.01286016
Stationary 429.8965 194.8839 383 -0.3822131 -0.01286016
Moved 429.9091 189.7486 383 -0.3941005 -0.01286016
Moved 429.9248 184.4613 383 -0.4063396 -0.01286016
Moved 429.9406 182 383 -0.412037 -0.01286016
Moved 429.9561 176.9083 383 -0.4238233 -0.01286016
Moved 429.972 173.0476 375.1268 -0.4327602 -0.03311
Moved 429.9868 168.9195 368.1992 -0.4423159 -0.05092793
Moved 430.0021 164.5045 351.0269 -0.452536 -0.0950956
Moved 430.0175 164 316.4761 -0.4537037 -0.1839605
Moved 430.0329 167.5512 295.405 -0.4454834 -0.238156
Moved 430.0486 175.4423 276.5615 -0.4272168 -0.2866217
Moved 430.0634 186.1455 255.9772 -0.402441 -0.3395649
Moved 430.0788 191.4162 251.3478 -0.3902402 -0.3514718
Moved 430.095 204.6301 237.7775 -0.3596525 -0.3863749
Moved 430.1118 217.9118 231.6353 -0.3289079 -0.4021727
Moved 430.1259 234.5973 227.6007 -0.290284 -0.4125497
Moved 430.1408 252.5222 228 -0.2487911 -0.4115227
Moved 430.1569 277.0418 243.9191 -0.1920328 -0.3705785
Moved 430.1714 311.5123 268.1236 -0.1122401 -0.3083242
Moved 430.1864 346.0857 300.3242 -0.03220896 -0.2255037
Moved 430.2024 390.7024 347.9341 0.07107039 -0.1030503
Moved 430.2174 414.0784 372.5272 0.1251814 -0.03979648
Moved 430.2328 424.3012 384.3012 0.1488454 -0.009513391
Moved 430.2481 438.2769 398.2769 0.1811964 0.02643216
Moved 430.2639 452.4193 410.4193 0.2139335 0.05766256
Moved 430.2788 464.8328 422.8328 0.2426686 0.08959055
Moved 430.2939 476.0399 432.6599 0.2686109 0.1148659
Moved 430.3105 482.3259 436.6614 0.2831618 0.1251578
Moved 430.3255 489.1396 442.4837 0.2989342 0.1401329
Moved 430.3413 494.8589 445.4294 0.3121735 0.1477094
Moved 430.3606 498.2042 447.6021 0.3199172 0.1532976
Moved 430.3721 499.9868 448.9868 0.3240435 0.156859
Moved 430.387 501.3779 449 0.3272638 0.156893
Moved 430.4016 502 450 0.3287037 0.1594649
Stationary 430.4172 502 450 0.3287037 0.1594649
Stationary 430.4325 502 450 0.3287037 0.1594649
Moved 430.4511 496.902 445.4684 0.3169027 0.1478097
Moved 430.4636 482.5085 432.4623 0.2835845 0.1143576
Moved 430.4797 465.9506 414.6132 0.245256 0.06844936
Moved 430.4955 451.4483 399.7203 0.2116859 0.03014482
Moved 430.5109 441.2081 388.095 0.1879818 0.0002442662
Moved 430.5258 434.5182 377.0291 0.1724959 -0.0282173
Moved 430.5414 430.706 369.4119 0.1636712 -0.04780883
Moved 430.5583 427.0654 358.2616 0.155244 -0.07648766
Moved 430.5725 424.2975 348.5413 0.1488369 -0.1014884
Moved 430.588 422.2673 334.6728 0.1441372 -0.1371585
Moved 430.6027 420.8905 316.4677 0.1409503 -0.1839824
Moved 430.6183 419.5022 306.0178 0.1377366 -0.2108596
Moved 430.6332 418.1173 294.821 0.1345308 -0.2396578
Moved 430.65 416.1136 287.3974 0.1298925 -0.2587516
Moved 430.665 412.078 263.468 0.1205509 -0.3202984
Moved 430.6796 407.2622 248.1023 0.1094033 -0.3598192
Moved 430.6946 401.7234 235.4469 0.09658198 -0.3923692
Moved 430.7115 393.3794 220.1954 0.07726709 -0.4315962
Moved 430.7267 385.9804 207.634 0.06013979 -0.4639042
Moved 430.7414 375.2471 193.8088 0.03529419 -0.4994629
Moved 430.7575 365 182.5 0.01157403 -0.5285494
Moved 430.7728 355.7744 178.5413 -0.009781568 -0.5387314
Moved 430.7927 344.4043 172.7021 -0.03610109 -0.5537497
Moved 430.8039 331.8413 168.6138 -0.06518225 -0.5642651
Moved 430.8187 318.4672 168.163 -0.09614076 -0.5654244
Moved 430.8345 306.1422 168 -0.1246709 -0.5658437
Moved 430.8509 294.5 168 -0.1516204 -0.5658437
Moved 430.8639 277.5674 178.7731 -0.1908163 -0.5381352
Moved 430.8799 263.9683 184.0122 -0.2222956 -0.5246599
Moved 430.8966 250.1695 189.5322 -0.2542374 -0.5104625
Moved 430.9121 238.1348 196.0511 -0.2820954 -0.4936957
Moved 430.9268 226.9094 200.4089 -0.3080801 -0.4824874
Moved 430.9418 213 207.5 -0.3402778 -0.464249
Moved 430.9576 205.5695 210.7152 -0.3574779 -0.4559794
Moved 430.9731 197.3135 214.8433 -0.3765892 -0.4453621
Moved 430.9881 187 221.5 -0.4004629 -0.4282407
Moved 431.0049 178.7744 229.5338 -0.4195037 -0.4075777
Moved 431.0195 169.5533 238.4468 -0.4408489 -0.3846534
Moved 431.0346 158.336 249.6641 -0.4668149 -0.3558024
Moved 431.0509 151.9668 262.2275 -0.4815583 -0.323489
Moved 431.0654 146.0971 278.7086 -0.4951455 -0.2810994
Moved 431.0802 143.394 294.8776 -0.5014027 -0.2395125
Moved 431.0963 143 311.8742 -0.5023148 -0.1957969
Moved 431.1116 143 323.4613 -0.5023148 -0.1659947
Moved 431.1267 153.0447 341.6544 -0.4790633 -0.1192018
Moved 431.1432 155.2608 349.5217 -0.4739332 -0.09896698
Moved 431.1587 160.7649 358.1473 -0.4611923 -0.07678153
Moved 431.1775 164.711 365.2814 -0.4520578 -0.05843268
Moved 431.1882 168.8461 371.7435 -0.4424858 -0.04181198
Moved 431.2034 172.9742 377.2989 -0.4329302 -0.02752351
Moved 431.2191 176.5 380.5 -0.4247685 -0.0192902
Moved 431.2348 179.4928 385.2392 -0.4178407 -0.007100949
Moved 431.251 181.1293 388.2585 -0.4140526 0.0006649425
Moved 431.2656 182.5 391 -0.4108796 0.007715971
Moved 431.2809 184.8836 393.7672 -0.405362 0.01483328
Moved 431.2962 186.2593 396.5186 -0.4021775 0.02191002
Moved 431.3111 187.6409 398.2817 -0.3989795 0.02644456
Moved 431.3276 189.0196 400.0196 -0.395788 0.03091455
Moved 431.3434 189 401.0828 -0.3958333 0.0336492
Ended 431.3598 190.4991 403.9981 -0.3923632 0.04114735
Candidates 431.4806 12 response resolve recover headline define spice realize estimate regular whose deadline reduce
Began 431.8644 298 243 -0.1435185 -0.3729424
Stationary 431.8818 298 243 -0.1435185 -0.3729424
Stationary 431.8974 298 243 -0.1435185 -0.3729424
Moved 431.9118 298 253.4227 -0.1435185 -0.3461349
Moved 431.9282 298 282.6529 -0.1435185 -0.2709545
Moved 431.9434 310.0269 320.8782 -0.1156784 -0.1726385
Moved 431.9601 314.3015 365.1107 -0.1057835 -0.05887169
Moved 431.98 320.0169 407.2031 -0.09255339 0.04939071
Stationary 431.9908 320.0169 407.2031 -0.09255339 0.04939071
Moved 432.0042 321.4098 430.9671 -0.08932914 0.1105121
Moved 432.0201 322 441.1995 -0.08796295 0.13683
Ended 432.0357 322 447.5 -0.08796295 0.1530349
Accept 432.0793 0 response
Began 432.232 266 270 -0.2175926 -0.303498
Stationary 432.2541 266 270 -0.2175926 -0.303498
Stationary 432.2675 266 270 -0.2175926 -0.303498
Stationary 432.283 266 270 -0.2175926 -0.303498
Moved 432.2985 266 298.3075 -0.2175926 -0.2306906
Moved 432.3136 266 327.9998 -0.2175926 -0.1543216
Moved 432.3293 266 365.0878 -0.2175926 -0.05893063
Moved 432.3447 266 390.5 -0.2175926 0.006429962
Moved 432.3603 266 397.6745 -0.2175926 0.02488289
Moved 432.3758 266 406.6879 -0.2175926 0.04806542
Moved 432.3897 266 413.5 -0.2175926 0.06558634
Moved 432.4086 266 417.5734 -0.2175926 0.07606306
Moved 432.4218 266 420.5615 -0.2175926 0.08374869
Moved 432.436 266 425.0096 -0.2175926 0.09518937
Moved 432.4524 266 428.1164 -0.2175926 0.1031799
Moved 432.472 276.9616 430.1923 -0.1922184 0.1085193
Moved 432.4847 285 431.5 -0.1736111 0.1118827
Moved 432.4986 298.0349 432 -0.1434376 0.1131687
Moved 432.5142 309.3308 432 -0.1172898 0.1131687
Moved 432.5295 324.6261 432 -0.08188412 0.1131687
Moved 432.5448 340.429 423.714 -0.04530315 0.09185688
Moved 432.56 354.2356 419.7293 -0.01334344 0.08160822
Moved 432.5757 369.5 415 0.02199074 0.06944436
Moved 432.5906 384.0175 411.4575 0.05559593 0.06033305
Moved 432.606 398.2056 408.5589 0.08843879 0.05287771
Moved 432.6222 409.8965 407.3879 0.1155012 0.04986602
Moved 432.6371 420.0226 407 0.1389413 0.04886827
Moved 432.6521 429.6278 405.6246 0.1611755 0.04533065
Moved 432.6683 434.17 406 0.1716898 0.04629618
Moved 432.684 439.3823 406 0.1837553 0.04629618
Moved 432.6983 442.4405 406 0.1908345 0.04629618
Moved 432.7136 445 406 0.1967593 0.04629618
Ended 432.7292 447 406 0.2013889 0.04629618
Candidates 432.7732 12 to too top you tip up http tp yup trip ttp yo
Began 433.1583 298 242 -0.1435185 -0.3755144
Stationary 433.1775 298 242 -0.1435185 -0.3755144
Stationary 433.1903 298 242 -0.1435185 -0.3755144
Stationary 433.2109 298 242 -0.1435185 -0.3755144
Moved 433.2218 298 262.3531 -0.1435185 -0.323166
Moved 433.2381 298 287.1248 -0.1435185 -0.2594529
Moved 433.2548 298 322.2674 -0.1435185 -0.1690654
Moved 433.2682 290.3882 355.0103 -0.1611385 -0.08485009
Moved 433.2846 289.8924 374.0437 -0.1622861 -0.03589591
Moved 433.3002 286.9357 394.9826 -0.1691304 0.01795934
Moved 433.3138 284.1785 422.9476 -0.1755128 0.08988568
Ended 433.3313 283 436.5 -0.1782407 0.1247428
Accept 433.3905 0 to
Began 433.465 266 267 -0.2175926 -0.311214
Stationary 433.484 266 267 -0.2175926 -0.311214
Stationary 433.4996 266 267 -0.2175926 -0.311214
Stationary 433.5148 266 267 -0.2175926 -0.311214
Stationary 433.5304 266 267 -0.2175926 -0.311214
Moved 433.5457 266 286.7175 -0.2175926 -0.2605003
Moved 433.5682 266 328 -0.2175926 -0.1543211
Stationary 433.5796 266 328 -0.2175926 -0.1543211
Moved 433.5921 266 335.7072 -0.2175926 -0.1344981
Moved 433.6079 266 354.1481 -0.2175926 -0.08706763
Moved 433.6234 256.9336 370.5425 -0.2385797 -0.04490111
Moved 433.6393 258.3264 377.0413 -0.2353554 -0.02818614
Moved 433.654 258 382.1829 -0.2361111 -0.01496193
Moved 433.6692 258 386.3447 -0.2361111 -0.004257469
Moved 433.6844 258 388.6721 -0.2361111 0.001728584
Stationary 433.6997 258 389 -0.2361111 0.002572016
Stationary 433.7149 258 389 -0.2361111 0.002572016
Moved 433.7304 271.7337 378.8563 -0.2043202 -0.02351776
Moved 433.746 280.3136 362.4252 -0.1844593 -0.06577896
Moved 433.7621 288.5696 344.4324 -0.1653481 -0.1120565
Moved 433.7769 290.4211 324.8943 -0.1610622 -0.1623088
Moved 433.793 292.1895 306.5358 -0.1569686 -0.2095272
Moved 433.8098 293.5 292.5 -0.1539352 -0.2456276
Moved 433.8279 293 281.9568 -0.1550926 -0.2727447
Moved 433.8398 293 272.1116 -0.1550926 -0.2980669
Moved 433.856 293 266.5704 -0.1550926 -0.312319
Moved 433.8685 287.8429 262.5266 -0.1670303 -0.3227198
Moved 433.8846 281.5281 260.882 -0.181648 -0.3269495
Moved 433.9008 271.5162 261 -0.2048235 -0.3266461
Moved 433.9159 259.0177 261 -0.2337554 -0.3266461
Moved 433.9316 245.2732 274.7057 -0.2655713 -0.2913947
Moved 433.9467 231.5079 285.7937 -0.2974355 -0.2628763
Moved 433.9615 217.4057 299.5944 -0.3300795 -0.2273808
Moved 433.9781 208.3068 310.9243 -0.3511417 -0.1982401
Moved 433.993 200.0545 321.9274 -0.3702443 -0.1699399
Moved 434.0084 193.5198 335.9604 -0.3853709 -0.1338466
Moved 434.0241 189.2217 349.5944 -0.3953202 -0.09877986
Moved 434.0392 185.5 359 -0.4039352 -0.07458848
Moved 434.0551 182.6149 368.9257 -0.4106137 -0.04905944
Moved 434.0699 179.8393 380.6429 -0.4170387 -0.01892263
Ended 434.09 178.5484 391.6129 -0.4200269 0.009292241
Candidates 434.2369 12 the there they huge threw that tiger trigger further tube higher rugged
Began 434.5632 270 251 -0.2083333 -0.3523664
Stationary 434.578 270 251 -0.2083333 -0.3523664
Stationary 434.5924 270 251 -0.2083333 -0.3523664
Stationary 434.6101 270 251 -0.2083333 -0.3523664
Moved 434.625 270 256.9837 -0.2083333 -0.3369761
Moved 434.6404 270 272.4518 -0.2083333 -0.2971918
Moved 434.6555 270 293.243 -0.2083333 -0.2437165
Moved 434.6706 270 336.2075 -0.2083333 -0.1332112
Moved 434.6864 270 369.7207 -0.2083333 -0.04701473
Moved 434.7014 278.3249 413.2458 -0.1890628 0.06493247
Moved 434.7177 282.1713 460.9113 -0.1801591 0.1875291
Ended 434.7327 284 492 -0.1759259 0.2674896
Accept 434.776 0 the
Began 434.8992 265 307 -0.2199074 -0.2083334
Stationary 434.9177 265 307 -0.2199074 -0.2083334
Stationary 434.9325 265 307 -0.2199074 -0.2083334
Moved 434.9479 255.0164 307 -0.2430176 -0.2083334
Moved 434.9643 241.6879 307 -0.2738707 -0.2083334
Moved 434.9793 221.2024 307 -0.3212907 -0.2083334
Moved 434.9947 197.7089 307 -0.3756738 -0.2083334
Moved 435.0114 171.5719 322.4283 -0.4361761 -0.1686516
Moved 435.0257 157.9182 325.3606 -0.4677819 -0.1611096
Moved 435.0418 139.8974 339.1562 -0.5094967 -0.1256272
Moved 435.0568 126.9038 346.609 -0.5395745 -0.1064584
Moved 435.0726 118.4608 353.0314 -0.5591186 -0.08993988
Moved 435.088 112.4335 358.5665 -0.5730705 -0.07570352
Moved 435.1027 106.9056 369.1888 -0.5858667 -0.04838268
Moved 435.1184 105 383.945 -0.5902778 -0.01042959
Moved 435.1389 114.7459 408.9117 -0.5677177 0.05378507
Stationary 435.1498 114.7459 408.9117 -0.5677177 0.05378507
Moved 435.1638 124.2012 419.6585 -0.5458306 0.08142612
Moved 435.1808 152.8512 437.3428 -0.4795111 0.1269103
Moved 435.1953 186.2347 447.4657 -0.4022345 0.1529467
Moved 435.2114 223 452 -0.3171296 0.164609
Moved 435.2256 247.4621 450 -0.2605044 0.1594649
Moved 435.2411 261.3879 450 -0.2282686 0.1594649
Moved 435.2565 271.3798 436.6202 -0.2051394 0.125052
Moved 435.2719 286.8822 420.6953 -0.1692541 0.08409276
Moved 435.2872 296.1125 406.1459 -0.1478878 0.04667141
Moved 435.304 301 393 -0.1365741 0.01285996
Moved 435.3187 302.9342 376.658 -0.1320968 -0.02917199
Moved 435.3334 304.3584 366.4915 -0.1288001 -0.05532025
Moved 435.3502 304 358.3284 -0.1296296 -0.076316
Moved 435.3706 287.7916 346.1369 -0.167149 -0.1076726
Stationary 435.3815 287.7916 346.1369 -0.167149 -0.1076726
Moved 435.3943 271 341 -0.2060186 -0.1208849
Moved 435.4113 258.8037 341 -0.2342507 -0.1208849
Moved 435.4268 242.4849 341 -0.2720256 -0.1208849
Moved 435.441 228.963 341 -0.3033264 -0.1208849
Moved 435.4589 216.5954 348.3146 -0.331955 -0.1020715
Moved 435.472 207.0448 348 -0.3540631 -0.1028807
Moved 435.4884 200.6876 349.3303 -0.3687787 -0.09945904
Moved 435.5034 195.5369 349 -0.3807017 -0.1003086
Moved 435.519 190.2207 349 -0.3930075 -0.1003086
Moved 435.5347 186.7289 349 -0.4010905 -0.1003086
Moved 435.5488 181.1828 340.4113 -0.4139288 -0.122399
Moved 435.5657 175.6866 332.0299 -0.4266513 -0.143956
Moved 435.586 170.3486 320.8715 -0.4390079 -0.1726557
Stationary 435.5971 170.3486 320.8715 -0.4390079 -0.1726557
Moved 435.6105 168.8542 317.7084 -0.4424671 -0.1807914
Moved 435.6268 167.5 315 -0.4456018 -0.1877573
Moved 435.6421 168 314.5 -0.4444444 -0.1890433
Moved 435.6573 168 315 -0.4444444 -0.1877573
Moved 435.6733 181.1404 319.5991 -0.4140268 -0.1759282
Moved 435.6888 204.5907 332.3692 -0.3597437 -0.1430834
Moved 435.7036 236.212 352.4986 -0.2865462 -0.09131027
Moved 435.7193 263.5918 368.5551 -0.2231672 -0.05001272
Moved 435.7346 287.3387 384.7221 -0.1681974 -0.008430912
Moved 435.75 300.2961 394.7858 -0.1382036 0.01745322
Moved 435.7654 311.4778 401.5588 -0.1123198 0.03487332
Moved 435.7805 321.2297 407.1313 -0.08974607 0.0492059
Moved 435.8021 347.288 416.3741 -0.02942587 0.07297865
Stationary 435.8134 347.288 416.3741 -0.02942587 0.07297865
Moved 435.8263 361.8337 419.7308 0.004244745 0.08161215
Moved 435.8416 378.1834 422.5306 0.04209111 0.08881317
Moved 435.8575 391.5233 423 0.07297058 0.09002049
Moved 435.8731 399.1207 423 0.09055723 0.09002049
Moved 435.8887 407.3842 423 0.1096857 0.09002049
Moved 435.9047 411.0961 423 0.1182781 0.09002049
Moved 435.919 415.4307 423 0.1283117 0.09002049
Moved 435.9344 418 423 0.1342593 0.09002049
Moved 435.9495 420.1736 412.4791 0.1392909 0.06296048
Moved 435.9649 421 403.1949 0.1412037 0.03908145
Moved 435.9802 421 389.58 0.1412037 0.004063633
Moved 435.9959 412.2122 369.7476 0.1208617 -0.04694542
Moved 436.0151 402.2938 349.2345 0.09790232 -0.09970551
Moved 436.0275 383.5264 315.544 0.05445927 -0.186358
Moved 436.0422 366.3607 286.3502 0.01472374 -0.261445
Moved 436.058 355.7675 270.1512 -0.009797564 -0.3031091
Moved 436.0737 345.4766 252.6742 -0.03361901 -0.3480603
Moved 436.089 339.3344 242.1351 -0.04783694 -0.3751669
Moved 436.105 332.3716 229.8689 -0.06395459 -0.4067159
Moved 436.1194 327 219 -0.07638887 -0.4346708
Moved 436.1349 322.34 207.9066 -0.08717602 -0.4632032
Moved 436.151 316.9371 199.4056 -0.09968261 -0.4850679
Moved 436.1662 315 193.5 -0.1041667 -0.5002573
Moved 436.1806 310.8411 189.8411 -0.1137938 -0.5096681
Moved 436.1967 307.7956 186.7955 -0.1208436 -0.5175012
Moved 436.2179 306.5151 184.0302 -0.1238077 -0.5246139
Moved 436.2293 305.1375 183.1376 -0.1269964 -0.5269095
Moved 436.2426 305 181.7588 -0.1273148 -0.5304557
Ended 436.2585 303.5 182 -0.130787 -0.5298353
Candidates 436.3484 12 harrison wisdom question austin equation session season suggestion wilson within strain station
Began 437.2572 231 330 -0.2986111 -0.149177
Stationary 437.276 231 330 -0.2986111 -0.149177
Stationary 437.29 231 330 -0.2986111 -0.149177
Moved 437.3067 244.0176 330 -0.2684778 -0.149177
Moved 437.3211 262.4388 330 -0.225836 -0.149177
Moved 437.337 286.5461 330 -0.1700321 -0.149177
Moved 437.3535 320.1263 330 -0.09230022 -0.149177
Moved 437.3743 405.528 335.9565 0.105389 -0.1338567
Stationary 437.3851 405.528 335.9565 0.105389 -0.1338567
Moved 437.3985 424.8336 338.2361 0.1500777 -0.1279934
Ended 437.4161 437 342.5 0.1782407 -0.1170267
Accept 437.4731 2 question
PhraseEnd 437.751
