a good response to the question
Moved 3229.731 398 397.9211 0.08796295 0.02551726
Moved 3229.745 398 413.0164 0.08796295 0.0643426
Moved 3229.761 398 428.4442 0.08796295 0.1040229
Moved 3229.777 401.3738 437.4099 0.09577274 0.1270829
Moved 3229.792 405 442.7701 0.1041667 0.1408695
Moved 3229.807 406.3623 448.4491 0.10732 0.155476
Moved 3229.824 406 448.5 0.1064815 0.1556069
Moved 3229.84 406 451.8186 0.1064815 0.1641425
Ended 3229.855 407.3636 453.3636 0.1096381 0.1681163
Accept 3229.911 0 a
Began 3230.329 392 371 0.07407407 -0.04372435
Stationary 3230.347 392 371 0.07407407 -0.04372435
Stationary 3230.362 392 371 0.07407407 -0.04372435
Stationary 3230.377 392 371 0.07407407 -0.04372435
Stationary 3230.392 392 371 0.07407407 -0.04372435
Stationary 3230.408 392 371 0.07407407 -0.04372435
Stationary 3230.423 392 371 0.07407407 -0.04372435
Stationary 3230.44 392 371 0.07407407 -0.04372435
Stationary 3230.455 392 371 0.07407407 -0.04372435
Stationary 3230.469 392 371 0.07407407 -0.04372435
Stationary 3230.486 392 371 0.07407407 -0.04372435
Stationary 3230.501 392 371 0.07407407 -0.04372435
Stationary 3230.517 392 371 0.07407407 -0.04372435
Moved 3230.531 382.1395 371 0.05124877 -0.04372435
Stationary 3230.548 382.1395 371 0.05124877 -0.04372435
Stationary 3230.562 381.9612 371 0.0508362 -0.04372435
Stationary 3230.579 382 371 0.05092591 -0.04372435
Moved 3230.593 380.9881 371 0.04858345 -0.04372435
Stationary 3230.609 380.9881 371 0.04858345 -0.04372435
Moved 3230.624 379.6266 371 0.04543195 -0.04372435
Stationary 3230.64 379.6266 371 0.04543195 -0.04372435
Moved 3230.654 378.7508 371 0.0434047 -0.04372435
Stationary 3230.67 378.7508 371 0.0434047 -0.04372435
Moved 3230.686 377.6823 371 0.04093111 -0.04372435
Moved 3230.702 376.258 371 0.03763427 -0.04372435
Stationary 3230.717 376 371 0.03703703 -0.04372435
Moved 3230.732 374.3813 371 0.03328999 -0.04372435
Stationary 3230.748 374 371 0.03240744 -0.04372435
Moved 3230.763 372.4967 371 0.02892753 -0.04372435
Moved 3230.778 371.5 371 0.02662033 -0.04372435
Moved 3230.795 370.9651 371 0.02538224 -0.04372435
Stationary 3230.81 370.9651 371 0.02538224 -0.04372435
Moved 3230.825 369.0395 371 0.02092471 -0.04372435
Moved 3230.843 368.5 371 0.01967589 -0.04372435
Stationary 3230.855 368.5 371 0.01967589 -0.04372435
Moved 3230.87 367.751 371 0.01794219 -0.04372435
Stationary 3230.886 367.751 371 0.01794219 -0.04372435
Moved 3230.902 366.7758 371 0.01568466 -0.04372435
Stationary 3230.917 366.7758 371 0.01568466 -0.04372435
Moved 3230.932 366.2938 371 0.01456896 -0.04372435
Moved 3230.948 365.5 371 0.01273145 -0.04372435
Moved 3230.972 364.9942 371 0.01156062 -0.04372435
Stationary 3230.983 364.9942 371 0.01156062 -0.04372435
Stationary 3231.008 364.9942 371 0.01156062 -0.04372435
Stationary 3231.024 364.9942 371 0.01156062 -0.04372435
Moved 3231.04 363.9223 371 0.009079476 -0.04372435
Stationary 3231.055 364 371 0.009259283 -0.04372435
Stationary 3231.072 364 371 0.009259283 -0.04372435
Stationary 3231.088 364 371 0.009259283 -0.04372435
Stationary 3231.103 364 371 0.009259283 -0.04372435
Stationary 3231.117 364 371 0.009259283 -0.04372435
Stationary 3231.132 364 371 0.009259283 -0.04372435
Stationary 3231.149 364 371 0.009259283 -0.04372435
Stationary 3231.164 364 371 0.009259283 -0.04372435
Stationary 3231.179 364 371 0.009259283 -0.04372435
Stationary 3231.197 364 371 0.009259283 -0.04372435
Stationary 3231.209 364 371 0.009259283 -0.04372435
Moved 3231.225 372.011 371 0.02780318 -0.04372435
Moved 3231.241 373.4493 371 0.0311326 -0.04372435
Moved 3231.256 374 371 0.03240744 -0.04372435
Moved 3231.272 375.3319 371 0.03549059 -0.04372435
Moved 3231.288 376.5 371 0.03819446 -0.04372435
Moved 3231.303 377.1056 371 0.03959636 -0.04372435
Moved 3231.317 378.6557 371 0.04318446 -0.04372435
Moved 3231.333 379.8428 371 0.04593253 -0.04372435
Moved 3231.349 382.4681 379.6384 0.05200962 -0.02150618
Moved 3231.364 388.7499 384.0713 0.06655066 -0.01010479
Moved 3231.382 402.1414 398.2555 0.09754945 0.02637722
Moved 3231.396 417.7449 414.2981 0.1336688 0.06763905
Moved 3231.41 434.974 434.9669 0.1735508 0.1207994
Moved 3231.426 452.188 455.0527 0.2133982 0.1724606
Moved 3231.441 459 464 0.2291666 0.1954732
Moved 3231.456 478.6985 484.6985 0.2747651 0.2487102
Moved 3231.472 494.6385 499.2168 0.311663 0.2860514
Moved 3231.489 505.8964 510.0343 0.3377231 0.3138741
Moved 3231.502 514.7318 517.4431 0.3581753 0.3329297
Moved 3231.518 523.8723 527.1382 0.3793339 0.3578656
Moved 3231.536 530.684 533.684 0.3951018 0.3747015
Moved 3231.551 539 542 0.4143518 0.3960905
Moved 3231.565 543.05 545.7333 0.4237268 0.4056925
Moved 3231.581 547.3786 549.2524 0.4337468 0.4147438
Moved 3231.596 550.1242 552.6863 0.4401023 0.4235757
Moved 3231.611 553.0067 556.0067 0.4467747 0.4321158
Moved 3231.628 554.442 556 0.4500972 0.4320986
Moved 3231.642 555.8834 558.8834 0.4534337 0.4395147
Moved 3231.658 556.5 559.5 0.4548612 0.4411007
Moved 3231.672 557.1877 560.1877 0.4564529 0.4428695
Stationary 3231.688 557.1877 560.1877 0.4564529 0.4428695
Moved 3231.703 557 561.374 0.4560185 0.4459206
Moved 3231.719 557 562.3734 0.4560185 0.4484912
Stationary 3231.736 557 562 0.4560185 0.4475308
Stationary 3231.75 557 562 0.4560185 0.4475308
Stationary 3231.766 557 562 0.4560185 0.4475308
Moved 3231.78 546.8934 562 0.4326237 0.4475308
Moved 3231.796 536.6159 552.0089 0.4088331 0.4218334
Moved 3231.812 523.6617 542.7369 0.3788465 0.3979857
Moved 3231.828 504.7538 529.6757 0.3350783 0.3643922
Moved 3231.849 464.0079 496.0776 0.240759 0.2779774
Stationary 3231.86 464.0079 496.0776 0.240759 0.2779774
Moved 3231.871 449.3188 483.9324 0.2067565 0.2467396
Moved 3231.889 436.4776 473.3907 0.1770315 0.2196263
Moved 3231.903 416.6478 457.7947 0.1311291 0.179513
Moved 3231.919 401.2794 445.7534 0.09555408 0.1485425
Moved 3231.937 385.0797 433.8762 0.05805492 0.1179942
Moved 3231.951 372.3986 421.0988 0.02870053 0.08513065
Moved 3231.966 360.9281 409.9281 0.00214835 0.05639932
Moved 3231.98 350.9683 403.6962 -0.02090683 0.04037076
Moved 3231.996 343.4239 398.1866 -0.03837069 0.02619998
Moved 3232.011 335.2425 392.495 -0.05730897 0.01156116
Moved 3232.029 327.1771 388.3063 -0.07597893 0.0007876643
Moved 3232.043 320.9865 383.9899 -0.09030909 -0.0103142
Moved 3232.057 316.6738 381.1158 -0.1002922 -0.01770624
Moved 3232.072 312.3713 379.1238 -0.1102516 -0.02282986
Moved 3232.09 308.0358 377.6786 -0.1202876 -0.02654684
Moved 3232.103 304.5 375 -0.1284722 -0.03343629
Moved 3232.119 300.5042 373.168 -0.1377219 -0.03814815
Moved 3232.136 296.1866 371.7289 -0.1477163 -0.04184958
Moved 3232.151 293.2921 370.2921 -0.1544163 -0.04554497
Moved 3232.166 289.5528 368.851 -0.1630722 -0.04925174
Moved 3232.18 287.8152 368 -0.1670946 -0.05144041
Moved 3232.197 285.9741 366.9741 -0.1713562 -0.05407906
Moved 3232.212 283.0618 367 -0.1780976 -0.05401234
Moved 3232.227 282.4109 366 -0.1796043 -0.05658444
Moved 3232.242 280.971 364.9711 -0.1829374 -0.05923079
Moved 3232.258 279.5281 365 -0.1862776 -0.05915646
Moved 3232.273 278.0933 364.0933 -0.1895988 -0.06148844
Moved 3232.289 277.5 363.5 -0.1909722 -0.06301456
Moved 3232.304 276.2075 364 -0.1939642 -0.06172839
Moved 3232.32 276 362.7687 -0.1944444 -0.06489522
Moved 3232.337 274.7633 363 -0.1973071 -0.06430049
Stationary 3232.35 275 363 -0.1967592 -0.06430049
Ended 3232.366 275 363 -0.1967592 -0.06430049
Candidates 3232.517 12 is his good food if of id god foods goods odds odd
Began 3233.293 313 367 -0.1087963 -0.05401234
Stationary 3233.306 313 367 -0.1087963 -0.05401234
Moved 3233.321 322.125 367 -0.0876736 -0.05401234
Moved 3233.337 347.5605 367 -0.02879525 -0.05401234
Moved 3233.352 391 367 0.07175922 -0.05401234
Moved 3233.368 446.9874 374 0.2013597 -0.03600823
Moved 3233.393 515.8434 374 0.3607486 -0.03600823
Moved 3233.407 532.9063 374 0.4002461 -0.03600823
Stationary 3233.418 532.9063 374 0.4002461 -0.03600823
Moved 3233.43 560.2611 374 0.4635673 -0.03600823
Moved 3233.444 572.7018 374 0.4923653 -0.03600823
Moved 3233.459 585.8407 374 0.5227794 -0.03600823
Moved 3233.475 595.3033 367 0.5446836 -0.05401234
Moved 3233.492 602.9851 365.803 0.5624654 -0.0570911
Moved 3233.505 607.5504 366 0.5730334 -0.05658444
Moved 3233.522 611.4088 366 0.5819647 -0.05658444
Moved 3233.538 614.3688 366 0.5888167 -0.05658444
Moved 3233.552 617.8732 366 0.5969288 -0.05658444
Moved 3233.569 621.1263 366 0.6044589 -0.05658444
Ended 3233.585 626.9734 366 0.617994 -0.05658444
Accept 3233.612 2 good
Began 3234.211 393 357 0.07638891 -0.07973259
Stationary 3234.233 393 357 0.07638891 -0.07973259
Stationary 3234.246 393 357 0.07638891 -0.07973259
Stationary 3234.261 393 357 0.07638891 -0.07973259
Stationary 3234.277 393 357 0.07638891 -0.07973259
Stationary 3234.292 393 357 0.07638891 -0.07973259
Stationary 3234.308 393 357 0.07638891 -0.07973259
Stationary 3234.323 393 357 0.07638891 -0.07973259
Stationary 3234.338 393 357 0.07638891 -0.07973259
Stationary 3234.353 393 357 0.07638891 -0.07973259
Stationary 3234.368 393 357 0.07638891 -0.07973259
Stationary 3234.385 393 357 0.07638891 -0.07973259
Stationary 3234.4 393 357 0.07638891 -0.07973259
Stationary 3234.414 393 357 0.07638891 -0.07973259
Moved 3234.432 382.7481 357 0.05265763 -0.07973259
Moved 3234.448 381.5 357 0.04976849 -0.07973259
Moved 3234.461 380.9284 357 0.04844546 -0.07973259
Stationary 3234.476 380.9284 357 0.04844546 -0.07973259
Moved 3234.494 378.9738 357 0.04392077 -0.07973259
Stationary 3234.508 378.9738 357 0.04392077 -0.07973259
Moved 3234.522 377.626 357 0.04080097 -0.07973259
Stationary 3234.538 377.626 357 0.04080097 -0.07973259
Moved 3234.553 376.6834 366.2161 0.03861905 -0.05602856
Stationary 3234.574 376.6834 366.2161 0.03861905 -0.05602856
Moved 3234.586 375.7506 364 0.03645967 -0.06172839
Moved 3234.601 374.6266 364 0.03385772 -0.06172839
Stationary 3234.616 374.6266 364 0.03385772 -0.06172839
Moved 3234.631 373.7942 365.2059 0.0319309 -0.05862687
Stationary 3234.647 373.7942 365.2059 0.0319309 -0.05862687
Moved 3234.662 372.9402 365 0.02995431 -0.05915646
Stationary 3234.677 372.9402 365 0.02995431 -0.05915646
Moved 3234.693 371.9703 366.0297 0.02770901 -0.0565079
Stationary 3234.708 371.9703 366.0297 0.02770901 -0.0565079
Moved 3234.723 370.6276 366 0.02460102 -0.05658444
Moved 3234.74 369.8003 367.1997 0.02268583 -0.05349877
Moved 3234.754 367.9846 369.0154 0.0184829 -0.04882875
Moved 3234.77 366.0479 373.8083 0.01399984 -0.03650116
Moved 3234.785 361.8397 385.0942 0.004258454 -0.007473863
Moved 3234.801 358.3372 399.4828 -0.003849169 0.029534
Moved 3234.816 356.7325 411.1403 -0.007563781 0.05951728
Moved 3234.832 355.2881 431.6791 -0.0109073 0.1123434
Moved 3234.847 355 448.6663 -0.01157408 0.1560346
Moved 3234.863 353.8372 458.6281 -0.01426578 0.1816566
Moved 3234.878 354 476.6232 -0.01388888 0.2279403
Moved 3234.894 354 488.9013 -0.01388888 0.2595198
Moved 3234.908 354 496.7003 -0.01388888 0.2795787
Moved 3234.923 353.0224 502.9103 -0.01615177 0.2955512
Moved 3234.94 353 507.2372 -0.01620372 0.3066799
Moved 3234.954 351.1457 510.7086 -0.0204961 0.3156085
Moved 3234.97 350.0233 513.9302 -0.02309427 0.3238944
Moved 3234.986 348.5921 518.2236 -0.02640709 0.3349371
Moved 3235.001 346.3116 520.6884 -0.03168608 0.3412767
Moved 3235.016 344.7101 523.5798 -0.03539333 0.3487135
Moved 3235.033 342.273 525.7269 -0.04103462 0.3542358
Moved 3235.046 339.6685 528.3315 -0.04706378 0.3609349
Moved 3235.062 337.7854 529.6073 -0.05142277 0.3642162
Moved 3235.085 332.7304 532.1348 -0.063124 0.3707169
Stationary 3235.098 332.7304 532.1348 -0.063124 0.3707169
Moved 3235.11 328.277 533 -0.07343287 0.3729423
Moved 3235.125 324.9646 534.0177 -0.08110042 0.3755599
Moved 3235.142 321.0377 535.3208 -0.09019062 0.3789115
Moved 3235.154 318.2098 535 -0.0967365 0.3780863
Moved 3235.17 313.987 535 -0.1065115 0.3780863
Moved 3235.188 310.5 535 -0.1145833 0.3780863
Moved 3235.201 301.9978 535 -0.1342644 0.3780863
Moved 3235.217 294.7501 535 -0.1510416 0.3780863
Moved 3235.232 288.5452 531.5633 -0.1654046 0.369247
Moved 3235.251 284.9275 526.4985 -0.173779 0.3562204
Moved 3235.263 277.8944 524.2629 -0.1900593 0.3504704
Moved 3235.279 274.6359 523.909 -0.197602 0.3495601
Moved 3235.294 270.5 521 -0.2071759 0.3420781
Moved 3235.31 267.2857 519.6428 -0.2146165 0.3385874
Moved 3235.325 265.8592 518.9296 -0.2179185 0.3367531
Moved 3235.339 262.5251 517.7626 -0.2256362 0.3337514
Moved 3235.355 261.3228 517 -0.2284194 0.33179
Moved 3235.373 261 515.879 -0.2291666 0.3289069
Moved 3235.386 259.5 516 -0.2326389 0.329218
Stationary 3235.402 259.5 516 -0.2326389 0.329218
Moved 3235.417 257.9276 513.9276 -0.2362787 0.3238878
Moved 3235.432 257.4933 512.4933 -0.2372839 0.3201989
Moved 3235.448 256.7719 511.7719 -0.2389539 0.3183434
Moved 3235.464 255.6144 505.8433 -0.2416333 0.3030948
Moved 3235.48 256 502.5926 -0.2407407 0.2947339
Moved 3235.496 254.7202 486.7618 -0.2437032 0.2540171
Moved 3235.509 253.5 471 -0.2465278 0.2134772
Moved 3235.525 252.9249 467.3242 -0.247859 0.2040232
Moved 3235.548 249.4781 437.8685 -0.2558377 0.1282626
Moved 3235.56 244.9091 414.5453 -0.2664142 0.06827484
Moved 3235.572 239.4214 391.6858 -0.279117 0.009479876
Moved 3235.587 234.8455 372.0732 -0.2897094 -0.04096412
Moved 3235.602 231.9695 357.8629 -0.2963668 -0.07751331
Moved 3235.618 230.546 347.8218 -0.2996621 -0.1033391
Moved 3235.634 229.4577 340.2885 -0.3021813 -0.1227148
Moved 3235.65 228.7383 336.6914 -0.3038465 -0.1319666
Moved 3235.665 228 329.2719 -0.3055556 -0.1510498
Moved 3235.682 226.8523 327.5569 -0.3082122 -0.1554606
Moved 3235.698 227 322.3958 -0.3078704 -0.168735
Moved 3235.711 225.9776 320.9553 -0.310237 -0.1724402
Moved 3235.726 226 318.8196 -0.3101852 -0.1779332
Moved 3235.742 224.7536 317.7537 -0.3130702 -0.1806747
Stationary 3235.759 225 318 -0.3125 -0.1800412
Moved 3235.771 225 316.5176 -0.3125 -0.1838539
Stationary 3235.789 225 316.5176 -0.3125 -0.1838539
Stationary 3235.802 225 317 -0.3125 -0.1826131
Stationary 3235.818 225 317 -0.3125 -0.1826131
Stationary 3235.833 225 317 -0.3125 -0.1826131
Moved 3235.849 234.4701 317 -0.2905784 -0.1826131
Moved 3235.865 240 317 -0.2777777 -0.1826131
Moved 3235.886 249.986 330.6573 -0.254662 -0.1474863
Moved 3235.898 254.2901 333.5267 -0.2446989 -0.1401062
Moved 3235.911 257.5265 336.4212 -0.2372072 -0.1326616
Moved 3235.926 269.3552 345.0842 -0.2098259 -0.1103804
Moved 3235.945 273.1047 349.1047 -0.2011464 -0.1000393
Moved 3235.964 279.4435 354.0826 -0.1864734 -0.08723624
Moved 3235.976 281.6456 355.4304 -0.1813758 -0.08376957
Moved 3235.988 283.3068 357.6534 -0.1775305 -0.07805208
Moved 3236.002 285.0953 360.1906 -0.1733906 -0.07152643
Moved 3236.019 288 360 -0.1666667 -0.07201654
Moved 3236.037 288.2468 361.2468 -0.1660954 -0.06880984
Moved 3236.051 290.4044 363.4044 -0.161101 -0.06326047
Moved 3236.065 291.1314 364.1314 -0.159418 -0.06139048
Stationary 3236.081 291.1314 364.1314 -0.159418 -0.06139048
Moved 3236.095 293.3987 366.3987 -0.1541696 -0.05555894
Moved 3236.112 294.1224 367.1224 -0.1524943 -0.05369759
Moved 3236.127 296.2758 368.2758 -0.1475098 -0.05073115
Moved 3236.142 298.0106 370.0106 -0.1434939 -0.04626906
Moved 3236.158 304.6667 374.3334 -0.1280862 -0.03515078
Moved 3236.173 310 378.5 -0.1157407 -0.02443423
Moved 3236.189 315.4434 382.7548 -0.1031402 -0.01349092
Moved 3236.203 324.927 389.6622 -0.08118744 0.00427509
Moved 3236.219 339.3347 399.6421 -0.04783625 0.02994365
Moved 3236.235 358.0865 413.0599 -0.004429371 0.06445437
Moved 3236.249 375.379 424.0342 0.03559957 0.09268057
Moved 3236.265 384.0112 430.5084 0.05558153 0.1093323
Moved 3236.281 406.9203 443.2869 0.1086119 0.1421986
Moved 3236.296 419.2274 450.4659 0.1371003 0.1606633
Moved 3236.311 436.2837 458.6418 0.1765825 0.1816919
Moved 3236.327 462.557 471.1032 0.2374004 0.2137427
Moved 3236.344 466.5431 473.2715 0.2466276 0.2193198
Moved 3236.359 483.7679 479.663 0.2864997 0.2357586
Moved 3236.378 491.9832 483.3277 0.3055165 0.2451843
Moved 3236.39 500.6212 487.3106 0.3255121 0.2554284
Moved 3236.405 508.0453 491.5973 0.3426974 0.2664539
Moved 3236.42 515.8743 495.2914 0.3608201 0.2759553
Moved 3236.435 524.5371 499.2686 0.3808729 0.2861845
Moved 3236.45 532.1602 502.0534 0.3985188 0.2933472
Moved 3236.466 536.4888 503.4963 0.4085388 0.2970583
Moved 3236.481 546.2252 507 0.4310769 0.3060699
Moved 3236.497 548.3834 507 0.4360727 0.3060699
Moved 3236.512 554 508.5 0.4490741 0.3099279
Moved 3236.528 559.0798 509 0.4608329 0.3112139
Moved 3236.542 560.1588 510.0793 0.4633304 0.31399
Moved 3236.559 565.4807 510 0.4756496 0.3137859
Moved 3236.574 568.3561 510 0.4823058 0.3137859
Moved 3236.59 571.2426 511.1213 0.4889876 0.3166699
Moved 3236.604 572.5581 511 0.4920327 0.3163579
Stationary 3236.62 573.2795 511 0.4937027 0.3163579
Moved 3236.636 574 511 0.4953703 0.3163579
Moved 3236.651 575.5552 511 0.4989704 0.3163579
Stationary 3236.666 576.2767 511 0.5006405 0.3163579
Stationary 3236.682 576 511 0.5000001 0.3163579
Moved 3236.697 577.153 511 0.5026689 0.3163579
Stationary 3236.711 577.153 511 0.5026689 0.3163579
Stationary 3236.727 577.153 511 0.5026689 0.3163579
Stationary 3236.747 577.153 511 0.5026689 0.3163579
Stationary 3236.759 577 511 0.5023147 0.3163579
Stationary 3236.774 577 511 0.5023147 0.3163579
Moved 3236.789 566.581 511 0.4781967 0.3163579
Moved 3236.804 559.9923 511 0.4629452 0.3163579
Moved 3236.821 551.7556 511 0.4438786 0.3163579
Moved 3236.837 543.0969 511 0.4238353 0.3163579
Moved 3236.851 537.9238 511 0.4118606 0.3163579
Moved 3236.866 530.7242 511 0.3951949 0.3163579
Moved 3236.882 525.5142 511 0.3831346 0.3163579
Moved 3236.897 523.3498 511 0.3781245 0.3163579
Moved 3236.913 518.2496 511 0.3663184 0.3163579
Moved 3236.928 516.8128 511 0.3629926 0.3163579
Moved 3236.944 513.7447 511 0.3558905 0.3163579
Moved 3236.958 511.46 511 0.3506019 0.3163579
Stationary 3236.975 510.9175 511 0.3493462 0.3163579
Moved 3236.991 509.7668 511 0.3466823 0.3163579
Moved 3237.005 509 511 0.3449074 0.3163579
Moved 3237.021 507.8885 502.1085 0.3423346 0.2934887
Moved 3237.036 507.4406 498.3219 0.3412978 0.2837497
Moved 3237.051 506.7213 496.1638 0.3396327 0.2781991
Moved 3237.066 507 487.6824 0.3402778 0.2563847
Moved 3237.082 507 473.905 0.3402778 0.2209489
Moved 3237.097 507 466.7316 0.3402778 0.2024988
Moved 3237.117 503.6116 440.1157 0.3324342 0.1340425
Moved 3237.13 502.889 430.6681 0.3307616 0.109743
Moved 3237.146 497.1866 396.9328 0.3175614 0.02297523
Moved 3237.159 492.1389 365.5484 0.3058769 -0.05774588
Moved 3237.175 489.2531 348.9553 0.299197 -0.1004237
Moved 3237.192 483.1912 305.5293 0.2851647 -0.2121161
Moved 3237.205 481.2925 289.2171 0.2807697 -0.2540712
Moved 3237.221 478.7009 274.5044 0.2747706 -0.2919126
Moved 3237.236 476.8309 261.1544 0.2704419 -0.326249
Moved 3237.252 474.9761 249.8328 0.2661483 -0.3553685
Moved 3237.267 473.5348 239.7438 0.2628121 -0.3813175
Moved 3237.282 472.8113 234.6794 0.2611374 -0.394343
Moved 3237.298 470.5965 227.5876 0.2560104 -0.4125833
Moved 3237.313 468.5688 216.8441 0.2513167 -0.4402158
Moved 3237.329 467.8461 214.3845 0.2496438 -0.4465418
Moved 3237.343 464.6847 205.7389 0.2423258 -0.4687786
Moved 3237.359 463.9663 202.8651 0.2406627 -0.47617
Moved 3237.375 461.8081 196.4244 0.235667 -0.4927355
Moved 3237.39 460.5 194 0.2326389 -0.4989713
Moved 3237.406 459.9586 192.9174 0.2313857 -0.5017558
Moved 3237.422 457.7916 188.5833 0.2263695 -0.5129032
Moved 3237.437 456.3505 186.7009 0.2230335 -0.5177445
Moved 3237.457 454.9106 183.8213 0.2197005 -0.525151
Moved 3237.469 453.5 182.5 0.2164352 -0.5285494
Moved 3237.483 452.7611 181.7611 0.2147247 -0.5304498
Moved 3237.497 450.6042 178.6041 0.2097318 -0.5385696
Moved 3237.513 449.5004 177.5004 0.2071768 -0.5414085
Moved 3237.529 448.7811 176.781 0.2055117 -0.5432587
Moved 3237.544 445.2343 175.6172 0.1973017 -0.5462522
Moved 3237.56 444.8979 174.8978 0.1965228 -0.5481023
Moved 3237.576 439.4578 173.7289 0.1839301 -0.5511088
Moved 3237.591 434.1619 174 0.171671 -0.5504115
Moved 3237.605 428.4033 174 0.1583408 -0.5504115
Moved 3237.621 423.2062 174 0.1463107 -0.5504115
Moved 3237.638 405.3596 185.6516 0.1049991 -0.5204434
Moved 3237.653 393.1244 193.5837 0.07667691 -0.5000418
Moved 3237.667 379.1451 203.2366 0.04431734 -0.4752145
Moved 3237.683 372.6709 207.5527 0.02933075 -0.4641134
Moved 3237.699 345.4744 231.6755 -0.03362417 -0.4020692
Moved 3237.713 341.9411 234.9265 -0.04180302 -0.3937075
Moved 3237.729 323.5 252 -0.08449072 -0.3497943
Moved 3237.745 307.9108 267.0892 -0.1205769 -0.3109846
Moved 3237.76 299.5273 276.6066 -0.1399832 -0.2865056
Moved 3237.783 277.923 296.077 -0.189993 -0.2364276
Stationary 3237.795 277.923 296.077 -0.189993 -0.2364276
Moved 3237.807 265.1092 309.0689 -0.2196546 -0.2030121
Moved 3237.821 259.5231 313.4769 -0.2325855 -0.1916746
Moved 3237.837 256.6457 316.3543 -0.2392461 -0.184274
Moved 3237.853 251.5695 321.4305 -0.2509965 -0.171218
Moved 3237.868 246.8322 325.7516 -0.2619624 -0.1601039
Moved 3237.884 242.9286 330.0714 -0.2709985 -0.1489935
Moved 3237.899 240.0665 334.4002 -0.2776237 -0.1378596
Moved 3237.914 238.6305 335.3694 -0.2809478 -0.1353667
Moved 3237.931 234.3008 339.6992 -0.2909702 -0.1242306
Moved 3237.944 233.9321 341.1359 -0.2918239 -0.1205353
Moved 3237.96 231.6855 343.3145 -0.2970243 -0.1149319
Moved 3237.977 229.6372 346.7255 -0.3017657 -0.1061586
Moved 3237.992 228.9239 347.0761 -0.3034169 -0.1052569
Moved 3238.006 226.7639 349.2361 -0.308417 -0.09970134
Moved 3238.021 227 351.681 -0.3078704 -0.09341306
Moved 3238.04 225.8826 353.1174 -0.310457 -0.08971854
Moved 3238.052 226 356 -0.3101852 -0.0823046
Moved 3238.068 226 359.3353 -0.3101852 -0.07372624
Moved 3238.089 226 364.4372 -0.3101852 -0.06060399
Moved 3238.101 230.3985 373.3985 -0.3000034 -0.0375553
Moved 3238.115 236.2032 379.2032 -0.2865667 -0.02262563
