a subject one can really enjoy
a subject one can really enjoy
Basic
0.6 0.6
432 388.8
Began 1203.353 149 374 -0.4884259 -0.03600823
Stationary 1203.371 149 374 -0.4884259 -0.03600823
Stationary 1203.386 149 374 -0.4884259 -0.03600823
Stationary 1203.405 149 374 -0.4884259 -0.03600823
Stationary 1203.417 149 374 -0.4884259 -0.03600823
Moved 1203.434 172.8051 363.5853 -0.4333216 -0.0627951
Moved 1203.45 184.2115 358.3154 -0.4069178 -0.07634928
Moved 1203.467 193.1557 352.9026 -0.3862135 -0.09027104
Moved 1203.482 201.7662 350.0779 -0.366282 -0.09753623
Moved 1203.496 205.792 346.208 -0.356963 -0.1074898
Moved 1203.509 208.6622 344.6689 -0.350319 -0.1114484
Moved 1203.525 208 340.7016 -0.3518518 -0.1216523
Moved 1203.541 199.5199 332.7314 -0.3714817 -0.1421519
Moved 1203.561 169.3144 316.8416 -0.4414018 -0.1830205
Stationary 1203.573 169.3144 316.8416 -0.4414018 -0.1830205
Moved 1203.586 154.3799 312.5582 -0.4759724 -0.1940376
Moved 1203.6 146.6982 313 -0.4937541 -0.1929013
Moved 1203.615 142.9767 313 -0.5023688 -0.1929013
Moved 1203.632 141.5495 313 -0.5056725 -0.1929013
Moved 1203.646 141 321.9283 -0.5069445 -0.1699375
Moved 1203.661 151.626 337.6108 -0.4823471 -0.129602
Moved 1203.677 165.5 353.5 -0.4502315 -0.08873464
Moved 1203.693 190.4959 368.5502 -0.3923706 -0.0500252
Moved 1203.709 208.6339 377.817 -0.3503844 -0.02619096
Moved 1203.727 222.2491 380 -0.3188678 -0.02057613
Moved 1203.739 232.8056 380 -0.2944315 -0.02057613
Moved 1203.753 239.7488 374.5024 -0.2783592 -0.03471594
Moved 1203.769 245.4817 357.4345 -0.2650887 -0.07861502
Moved 1203.785 245 341 -0.2662037 -0.1208849
Moved 1203.803 235.8461 315.5385 -0.2873932 -0.1863724
Moved 1203.817 222.2588 296.8882 -0.3188453 -0.2343411
Moved 1203.835 212.7856 289.3928 -0.3407741 -0.2536193
Moved 1203.848 206.0743 288 -0.3563094 -0.2572017
Moved 1203.864 203.1595 288 -0.3630566 -0.2572017
Moved 1203.88 202 297.4174 -0.3657407 -0.23298
Moved 1203.895 202 314.583 -0.3657407 -0.1888297
Moved 1203.909 220.7546 328.415 -0.3223274 -0.1532536
Moved 1203.926 254.3404 354.9331 -0.2445823 -0.08504868
Moved 1203.942 270.485 363.9009 -0.2072107 -0.06198341
Moved 1203.956 285.3347 365.7621 -0.1728364 -0.05719636
Moved 1203.97 297.8385 366 -0.1438923 -0.05658444
Moved 1203.989 307.8657 351.49 -0.1206812 -0.09390442
Moved 1204.001 316.5045 337.0751 -0.100684 -0.1309798
Moved 1204.017 319.419 324.324 -0.09393755 -0.1637757
Moved 1204.035 319 311.2229 -0.09490739 -0.1974719
Moved 1204.052 311.7303 302.8074 -0.1117353 -0.2191169
Moved 1204.066 306.0854 301.5214 -0.1248023 -0.2224245
Moved 1204.093 299.64 302 -0.1397223 -0.2211935
Moved 1204.105 297.1929 312.4214 -0.1453869 -0.1943893
Moved 1204.117 297 315.7318 -0.1458333 -0.185875
Stationary 1204.128 297 315.7318 -0.1458333 -0.185875
Moved 1204.141 297 317.3215 -0.1458333 -0.1817863
Moved 1204.155 297 320.5328 -0.1458333 -0.1735267
Ended 1204.17 297 322 -0.1458333 -0.1697531
Candidates 1204.368 12 ac ad add as af sad ssc sc ass ads adds s
Began 1204.475 347 277 -0.0300926 -0.2854939
Ended 1204.495 347 277 -0.0300926 -0.2854939
NextCandidatePanel 1204.537
Began 1204.599 353 276 -0.01620372 -0.288066
Stationary 1204.617 353 276 -0.01620372 -0.288066
Ended 1204.632 353 276 -0.01620372 -0.288066
Cancel 1204.661
Backspace 1207.596
Began 1208.725 125 330 -0.5439815 -0.149177
Stationary 1208.745 125 330 -0.5439815 -0.149177
Stationary 1208.758 125 330 -0.5439815 -0.149177
Stationary 1208.775 125 330 -0.5439815 -0.149177
Stationary 1208.79 125 330 -0.5439815 -0.149177
Stationary 1208.804 125 330 -0.5439815 -0.149177
Ended 1208.819 125 330 -0.5439815 -0.149177
Candidates 1208.862 3 a z s
Began 1209.695 371 316 0.025463 -0.1851853
Stationary 1209.715 371 316 0.025463 -0.1851853
Stationary 1209.731 371 316 0.025463 -0.1851853
Stationary 1209.745 371 316 0.025463 -0.1851853
Stationary 1209.759 371 316 0.025463 -0.1851853
Stationary 1209.775 371 316 0.025463 -0.1851853
Stationary 1209.79 371 316 0.025463 -0.1851853
Moved 1209.806 371 345.2677 0.025463 -0.1099082
Moved 1209.822 371 380.7312 0.025463 -0.01869555
Moved 1209.838 366.2009 407.7686 0.01435389 0.050845
Moved 1209.852 360.5989 441.0749 0.001386404 0.1365095
Moved 1209.869 359.4355 465.4674 -0.001306683 0.1992474
Moved 1209.883 359 481.1425 -0.002314796 0.2395639
Moved 1209.899 359 492.6465 -0.002314796 0.2691526
Moved 1209.914 359 495.9969 -0.002314796 0.2777697
Ended 1209.93 359 498.5 -0.002314796 0.2842077
Accept 1209.972 0 a
Began 1210.327 307 390 -0.1226852 0.005143954
Stationary 1210.347 307 390 -0.1226852 0.005143954
Stationary 1210.361 307 390 -0.1226852 0.005143954
Stationary 1210.375 307 390 -0.1226852 0.005143954
Stationary 1210.392 307 390 -0.1226852 0.005143954
Stationary 1210.408 307 390 -0.1226852 0.005143954
Moved 1210.423 292.3589 381.8076 -0.1565766 -0.01592715
Moved 1210.438 287.8416 377.8812 -0.1670334 -0.02602589
Moved 1210.454 283.5341 373.5342 -0.1770043 -0.03720649
Moved 1210.48 275.2676 364.9014 -0.1961398 -0.0594099
Moved 1210.493 270.5811 359.7747 -0.2069883 -0.07259596
Stationary 1210.503 270.5811 359.7747 -0.2069883 -0.07259596
Moved 1210.515 266.2692 356.5128 -0.2169695 -0.08098578
Moved 1210.53 262.6343 351.6343 -0.2253836 -0.09353323
Moved 1210.546 260.3183 348.4775 -0.2307446 -0.1016527
Moved 1210.561 257.5499 345.5499 -0.2371531 -0.1091825
Moved 1210.576 255.6694 343.6694 -0.241506 -0.1140192
Moved 1210.592 254 342 -0.2453704 -0.1183128
Stationary 1210.608 253.7282 341.7282 -0.2459995 -0.1190119
Stationary 1210.623 253.7282 341.7282 -0.2459995 -0.1190119
Stationary 1210.638 254 342 -0.2453704 -0.1183128
Moved 1210.653 258.4175 348.3108 -0.2351446 -0.1020814
Moved 1210.668 272.1676 363.1676 -0.2033157 -0.06386941
Moved 1210.685 294.8803 388.6153 -0.1507401 0.00158255
Moved 1210.699 319.9258 416.3438 -0.09276425 0.07290067
Moved 1210.715 350.1612 450.8985 -0.02277504 0.161776
Moved 1210.73 373.0934 478.785 0.03030886 0.2335005
Moved 1210.746 390.3282 500.6904 0.07020424 0.2898415
Moved 1210.761 401 514 0.09490739 0.324074
Moved 1210.778 407.9601 522.2801 0.1110186 0.3453705
Moved 1210.794 416.5712 534.8568 0.1309519 0.377718
Moved 1210.808 420.6069 540.1426 0.1402938 0.3913132
Moved 1210.823 423.946 544.919 0.1480232 0.4035982
Moved 1210.839 426.8285 547.8285 0.1546956 0.4110814
Moved 1210.854 426.85 549.7001 0.1547455 0.4158952
Moved 1210.869 427 551.2877 0.1550926 0.4199786
Stationary 1210.883 427 551.2877 0.1550926 0.4199786
Stationary 1210.899 427 551.2877 0.1550926 0.4199786
Stationary 1210.915 427 551 0.1550926 0.4192385
Stationary 1210.931 427 551 0.1550926 0.4192385
Stationary 1210.946 427 551 0.1550926 0.4192385
Moved 1210.96 427 544.7632 0.1550926 0.4031974
Moved 1210.977 427 533.9567 0.1550926 0.3754029
Moved 1210.992 416.9488 519.4816 0.131826 0.3381728
Moved 1211.009 412.6922 498.4609 0.1219727 0.2841071
Moved 1211.023 406.9079 473.6317 0.1085832 0.2202461
Moved 1211.038 401.1927 446.4152 0.09535342 0.1502448
Moved 1211.054 392.5427 404.6049 0.07533034 0.04270805
Moved 1211.069 386.6838 375.4189 0.061768 -0.03235876
Moved 1211.085 383.7007 351.4379 0.0548628 -0.0940384
Moved 1211.1 380.2799 326.1461 0.04694432 -0.1590892
Moved 1211.115 377.3429 305.4005 0.04014561 -0.2124473
Moved 1211.132 376.2464 293.2178 0.03760745 -0.2437813
Moved 1211.146 374.809 282.6633 0.03428012 -0.2709279
Moved 1211.162 374.37 272.5897 0.03326376 -0.2968374
Moved 1211.177 374 264.658 0.03240744 -0.3172376
Moved 1211.197 373 258.4572 0.0300926 -0.3331864
Moved 1211.21 373 253.2391 0.0300926 -0.3466071
Moved 1211.223 371.9813 247.9253 0.02773454 -0.3602744
Moved 1211.24 370.5442 245.0883 0.0244078 -0.3675713
Moved 1211.254 371 241.193 0.025463 -0.37759
Moved 1211.269 369.6581 238.3162 0.02235671 -0.3849894
Moved 1211.285 370 237.2264 0.02314816 -0.3877921
Moved 1211.3 368.7822 234.5645 0.02032926 -0.3946388
Moved 1211.315 369 233.5 0.02083332 -0.3973766
Stationary 1211.33 369 233.5 0.02083332 -0.3973766
Moved 1211.346 369 232.6787 0.02083332 -0.3994889
Stationary 1211.362 369 233 0.02083332 -0.3986626
Stationary 1211.377 369 233 0.02083332 -0.3986626
Moved 1211.392 382.5 249.5 0.05208333 -0.3562243
Moved 1211.409 395.6025 276.2051 0.08241326 -0.2875385
Moved 1211.423 411.246 311.65 0.1186251 -0.1963735
Moved 1211.441 421.9189 337.2629 0.1433308 -0.1304968
Moved 1211.455 435.2103 362.5083 0.1740979 -0.06556506
Moved 1211.47 444.1636 381.6878 0.1948232 -0.01623507
Moved 1211.485 451.0117 392.4188 0.2106753 0.01136521
Moved 1211.5 456.9488 403.8975 0.2244184 0.04088861
Moved 1211.516 461.0087 409.6782 0.2338164 0.05575666
Moved 1211.531 464.195 415.39 0.2411922 0.07044748
Moved 1211.546 466.3641 419.7282 0.2462132 0.0816054
Moved 1211.562 467.6824 423.3647 0.2492647 0.09095866
Moved 1211.578 469.1133 426.2266 0.2525771 0.09831938
Moved 1211.593 469 429.6711 0.2523148 0.1071787
Moved 1211.608 469 431.9943 0.2523148 0.113154
Moved 1211.622 469 437.7269 0.2523148 0.1278982
Moved 1211.641 452.7086 446.2913 0.2146033 0.1499261
Moved 1211.654 441.1288 453.918 0.1877982 0.1695422
Moved 1211.67 419.7964 466.7222 0.1384175 0.2024747
Moved 1211.688 397.1819 475.1273 0.08606921 0.2240926
Moved 1211.701 375.7509 483.6996 0.03646046 0.246141
Moved 1211.715 354.5092 488.9203 -0.01271029 0.2595685
Moved 1211.731 335.7703 494.686 -0.05608722 0.2743982
Moved 1211.746 318.0922 499.4332 -0.0970089 0.2866079
Moved 1211.762 303.8057 504.0648 -0.1300793 0.2985203
Moved 1211.779 289.721 509.5116 -0.1626828 0.3125298
Moved 1211.796 280.6417 513.1194 -0.1836997 0.3218091
Moved 1211.808 273.0212 515.9915 -0.2013398 0.3291962
Moved 1211.823 267.3162 517.421 -0.2145459 0.3328727
Moved 1211.839 264.2754 519 -0.2215847 0.3369341
Moved 1211.855 261.3943 520.3029 -0.2282539 0.340285
Moved 1211.869 260.5 520 -0.2303241 0.3395061
Moved 1211.887 259.5 521.5 -0.2326389 0.3433641
Moved 1211.9 258.8552 521 -0.2341316 0.3420781
Stationary 1211.916 259 521 -0.2337963 0.3420781
Moved 1211.931 259 501.2375 -0.2337963 0.2912486
Moved 1211.945 277.8789 475.4125 -0.1900951 0.2248263
Moved 1211.962 290.3947 440.8599 -0.1611235 0.1359564
Moved 1211.977 301.9886 410.53 -0.1342857 0.05794752
Moved 1211.993 309.0161 389.6569 -0.1180183 0.004261433
Moved 1212.008 317.0854 362.7266 -0.09933923 -0.06500378
Moved 1212.024 324.1906 339.99 -0.08289208 -0.1234826
Moved 1212.04 328.7759 316.7924 -0.07227793 -0.1831472
Moved 1212.055 333.1181 302.6458 -0.06222671 -0.2195325
Moved 1212.07 335.8148 282.8521 -0.05598431 -0.2704422
Moved 1212.086 336 272.2217 -0.05555556 -0.2977836
Moved 1212.102 337.2973 261.0269 -0.05255252 -0.3265771
Moved 1212.117 338.8386 249.8069 -0.04898469 -0.355435
Moved 1212.135 340.2689 242.6558 -0.04567395 -0.3738278
Moved 1212.147 341.7132 236.8605 -0.04233057 -0.3887334
Moved 1212.163 342 233.696 -0.04166668 -0.3968723
Moved 1212.179 343 229.8137 -0.03935183 -0.4068578
Moved 1212.194 343 227.9681 -0.03935183 -0.4116046
Moved 1212.209 344.1101 226.8899 -0.03678218 -0.4143779
Stationary 1212.223 344.1101 226.8899 -0.03678218 -0.4143779
Stationary 1212.241 344.1101 226.8899 -0.03678218 -0.4143779
Moved 1212.255 344 242.6282 -0.03703703 -0.3738987
Moved 1212.27 344 281.7307 -0.03703703 -0.2733266
Moved 1212.293 344 357.0876 -0.03703703 -0.07950716
Stationary 1212.305 344 357.0876 -0.03703703 -0.07950716
Moved 1212.317 344 381.6558 -0.03703703 -0.01631748
Moved 1212.332 344 408.377 -0.03703703 0.05240993
Moved 1212.348 345.4619 432.9645 -0.03365288 0.1156495
Moved 1212.363 347.1611 450.9328 -0.02971972 0.1618641
Moved 1212.38 351.2147 474.2883 -0.02033631 0.2219347
Moved 1212.394 353.0551 489.5506 -0.01607627 0.2611897
Moved 1212.408 354.4976 499.4834 -0.01273702 0.2867371
Moved 1212.425 355.7034 506.5168 -0.00994593 0.3048272
Moved 1212.44 357.0432 513.2161 -0.006844401 0.3220577
Moved 1212.456 358.4819 517.9637 -0.00351419 0.3342688
Ended 1212.47 359 520 -0.002314796 0.3395061
Candidates 1212.605 12 subject efficiency divorce assignment deficiency efficient deficient sufficient agreement stringent dialect argument
Began 1213.039 396 314 0.08333336 -0.1903292
Stationary 1213.056 396 314 0.08333336 -0.1903292
Stationary 1213.071 396 314 0.08333336 -0.1903292
Moved 1213.087 396 325.8932 0.08333336 -0.1597397
Moved 1213.102 396 344.2759 0.08333336 -0.1124591
Moved 1213.118 396 383.5173 0.08333336 -0.01152949
Moved 1213.133 396 419.6888 0.08333336 0.08150402
Moved 1213.148 396 445.6387 0.08333336 0.1482475
Moved 1213.164 396 464.0402 0.08333336 0.1955765
Moved 1213.18 402.9106 485.8467 0.09933005 0.2516634
Moved 1213.194 404.4369 496.0579 0.1028631 0.2779267
Moved 1213.209 407.7514 500.6271 0.1105357 0.2896788
Ended 1213.226 408 501 0.1111111 0.2906378
Accept 1213.268 0 subject
Began 1213.609 530 545 0.3935185 0.4038065
Stationary 1213.633 530 545 0.3935185 0.4038065
Stationary 1213.643 530 545 0.3935185 0.4038065
Stationary 1213.655 530 545 0.3935185 0.4038065
Stationary 1213.671 530 545 0.3935185 0.4038065
Stationary 1213.687 530 545 0.3935185 0.4038065
Moved 1213.702 530 554.8509 0.3935185 0.4291431
Moved 1213.718 530 556.2877 0.3935185 0.4328387
Moved 1213.735 530 557.4271 0.3935185 0.4357693
Moved 1213.749 530 558.871 0.3935185 0.439483
Stationary 1213.764 530 559 0.3935185 0.4398148
Stationary 1213.78 530 559 0.3935185 0.4398148
Stationary 1213.795 530 559 0.3935185 0.4398148
Stationary 1213.81 530 559 0.3935185 0.4398148
Stationary 1213.83 530 559 0.3935185 0.4398148
Moved 1213.842 530 535.8707 0.3935185 0.3803259
Moved 1213.858 507.3088 497.5762 0.3409927 0.2818317
Moved 1213.874 498.7936 470.1746 0.3212815 0.2113543
Moved 1213.902 488.2386 428.2724 0.2968486 0.1035812
Moved 1213.918 483.8562 404.8999 0.2867042 0.04346678
Moved 1213.93 477.7607 374.8036 0.2725943 -0.03394123
Moved 1213.941 473.3457 356.3828 0.2623743 -0.08132016
Stationary 1213.951 473.3457 356.3828 0.2623743 -0.08132016
Moved 1213.963 463.8703 322.3939 0.2404405 -0.1687401
Moved 1213.98 460.4957 306.4783 0.2326289 -0.209675
Moved 1213.994 457.6374 289.8241 0.2260124 -0.25251
Moved 1214.009 453.1409 271.944 0.2156039 -0.2984981
Moved 1214.026 449.8616 256.3082 0.2080131 -0.3387136
Moved 1214.041 448.4929 246.45 0.2048446 -0.364069
Moved 1214.061 447.2921 239.4606 0.2020651 -0.3820459
Moved 1214.073 445.9348 232.6737 0.1989231 -0.3995018
Moved 1214.088 444.5085 229.0171 0.1956216 -0.4089066
Moved 1214.103 444 225.2094 0.1944444 -0.4187003
Moved 1214.119 442.6286 222.2571 0.1912698 -0.4262936
Moved 1214.135 441.1871 221.1871 0.1879332 -0.4290455
Moved 1214.149 438.4843 219.7421 0.1816766 -0.4327622
Moved 1214.163 433 220 0.1689814 -0.4320988
